rid,PCLB001_MCF7_24H:BRD-A70150975-001-01-4:10,PCLB001_MCF7_24H:BRD-A70150975-001-01-4:2.5,PCLB001_MCF7_24H:BRD-A70150975-001-01-4:0.63,PCLB001_MCF7_24H:BRD-A70150975-001-01-4:0.16,PCLB001_A375_24H:BRD-A70150975-001-01-4:10,PCLB001_A375_24H:BRD-A70150975-001-01-4:2.5,PCLB001_A375_24H:BRD-A70150975-001-01-4:0.63,PCLB001_A375_24H:BRD-A70150975-001-01-4:0.16,PCLB001_A375_6H:BRD-A70150975-001-01-4:10,PCLB001_A375_6H:BRD-A70150975-001-01-4:2.5,PCLB001_A375_6H:BRD-A70150975-001-01-4:0.63,PCLB001_A375_6H:BRD-A70150975-001-01-4:0.16,PCLB001_A549_24H:BRD-A70150975-001-01-4:10,PCLB001_A549_24H:BRD-A70150975-001-01-4:2.5,PCLB001_A549_24H:BRD-A70150975-001-01-4:0.63,PCLB001_A549_24H:BRD-A70150975-001-01-4:0.16,PCLB001_A549_6H:BRD-A70150975-001-01-4:3.33,PCLB001_A549_6H:BRD-A70150975-001-01-4:1.11,PCLB001_A549_6H:BRD-A70150975-001-01-4:0.37,PCLB001_A549_6H:BRD-A70150975-001-01-4:10,PCLB001_A549_6H:BRD-A70150975-001-01-4:2.5,PCLB001_A549_6H:BRD-A70150975-001-01-4:0.63,PCLB001_A549_6H:BRD-A70150975-001-01-4:0.16,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:3.33,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:1.11,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:0.37,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:10,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:2.5,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:0.63,PCLB001_HA1E_24H:BRD-A70150975-001-01-4:0.16,PCLB001_HA1E_6H:BRD-A70150975-001-01-4:10,PCLB001_HA1E_6H:BRD-A70150975-001-01-4:2.5,PCLB001_HA1E_6H:BRD-A70150975-001-01-4:0.63,PCLB001_HA1E_6H:BRD-A70150975-001-01-4:0.16,PCLB001_HCC515_24H:BRD-A70150975-001-01-4:10,PCLB001_HCC515_24H:BRD-A70150975-001-01-4:2.5,PCLB001_HCC515_24H:BRD-A70150975-001-01-4:0.63,PCLB001_HCC515_24H:BRD-A70150975-001-01-4:0.16,PCLB001_HCC515_6H:BRD-A70150975-001-01-4:10,PCLB001_HCC515_6H:BRD-A70150975-001-01-4:2.5,PCLB001_HCC515_6H:BRD-A70150975-001-01-4:0.63,PCLB001_HCC515_6H:BRD-A70150975-001-01-4:0.16,PCLB001_HEPG2_24H:BRD-A70150975-001-01-4:10,PCLB001_HEPG2_24H:BRD-A70150975-001-01-4:2.5,PCLB001_HEPG2_24H:BRD-A70150975-001-01-4:0.63,PCLB001_HEPG2_24H:BRD-A70150975-001-01-4:0.16,PCLB001_HEPG2_6H:BRD-A70150975-001-01-4:10,PCLB001_HEPG2_6H:BRD-A70150975-001-01-4:3.33,PCLB001_HEPG2_6H:BRD-A70150975-001-01-4:1.11,PCLB001_HEPG2_6H:BRD-A70150975-001-01-4:0.37,PCLB001_HT29_24H:BRD-A70150975-001-01-4:3.33,PCLB001_HT29_24H:BRD-A70150975-001-01-4:1.11,PCLB001_HT29_24H:BRD-A70150975-001-01-4:0.37,PCLB001_HT29_24H:BRD-A70150975-001-01-4:10,PCLB001_HT29_24H:BRD-A70150975-001-01-4:2.5,PCLB001_HT29_24H:BRD-A70150975-001-01-4:0.63,PCLB001_HT29_24H:BRD-A70150975-001-01-4:0.16,PCLB001_HT29_6H:BRD-A70150975-001-01-4:10,PCLB001_HT29_6H:BRD-A70150975-001-01-4:2.5,PCLB001_HT29_6H:BRD-A70150975-001-01-4:0.63,PCLB001_HT29_6H:BRD-A70150975-001-01-4:0.16,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:1.11,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:10,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:3.33,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:0.37,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:2.5,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:0.16,PCLB001_JURKAT_24H:BRD-A70150975-001-01-4:0.63,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:3.33,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:1.11,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:0.37,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:10,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:2.5,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:0.63,PCLB001_JURKAT_6H:BRD-A70150975-001-01-4:0.16,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:3.33,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:1.11,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:0.37,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:10,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:2.5,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:0.63,PCLB001_MCF7_6H:BRD-A70150975-001-01-4:0.16,PCLB001_PC3_24H:BRD-A70150975-001-01-4:10,PCLB001_PC3_24H:BRD-A70150975-001-01-4:2.5,PCLB001_PC3_24H:BRD-A70150975-001-01-4:0.63,PCLB001_PC3_24H:BRD-A70150975-001-01-4:0.16,PCLB001_PC3_6H:BRD-A70150975-001-01-4:3.33,PCLB001_PC3_6H:BRD-A70150975-001-01-4:1.11,PCLB001_PC3_6H:BRD-A70150975-001-01-4:0.37,PCLB001_PC3_6H:BRD-A70150975-001-01-4:10,PCLB001_PC3_6H:BRD-A70150975-001-01-4:2.5,PCLB001_PC3_6H:BRD-A70150975-001-01-4:0.63,PCLB001_PC3_6H:BRD-A70150975-001-01-4:0.16,PCLB001_U266_24H:BRD-A70150975-001-01-4:10,PCLB001_U266_24H:BRD-A70150975-001-01-4:3.33,PCLB001_U266_24H:BRD-A70150975-001-01-4:1.11,PCLB001_U266_24H:BRD-A70150975-001-01-4:0.37,PCLB001_U266_6H:BRD-A70150975-001-01-4:10,PCLB001_U266_6H:BRD-A70150975-001-01-4:2.5,PCLB001_U266_6H:BRD-A70150975-001-01-4:0.63,PCLB001_U266_6H:BRD-A70150975-001-01-4:0.16
5899,-1.11203074455,-0.0256000161171,-1.02940809727,0.800366699696,-0.499595731497,-0.308840841055,0.367416650057,0.237102031708,0.383630394936,-0.291294932365,-0.356500208378,1.42968821526,0.169449359179,0.437134593725,-1.01009559631,-0.129460662603,0.628300011158,-0.342644572258,0.618749976158,0.0250224620104,0.535707235336,-0.10142814368,-0.27256834507,1.29710185528,0.0974999964237,-0.437600016594,-0.504737615585,1.12444853783,-0.359920501709,0.724041461945,-0.311195582151,-1.13888251781,-0.627479553223,-0.763552069664,0.106097146869,-0.42638784647,0.872412919998,1.25147843361,-0.897434055805,-0.631595253944,-1.04589295387,-0.461607277393,-1.20377671719,-1.01635050774,0.012489086017,-1.07438993454,0.463274002075,-0.224878937006,-0.700762867928,-0.0634726583958,0.759069502354,0.303605437279,-0.102581016719,-0.801599502563,-0.191051855683,-0.832335531712,-0.776191830635,0.0676453709602,-1.1003319025,0.421037226915,0.101783841848,-0.135293394327,-0.335359424353,1.3019169569,0.488045334816,0.698211491108,-0.780819058418,1.67090010643,-0.934433341026,1.44973766804,0.588100016117,0.114156901836,0.0362342596054,1.96346497536,1.48232781887,-0.108557462692,0.470093309879,0.500250935555,0.480377912521,-0.32501244545,-1.5554060936,-0.0952934250236,0.334701895714,0.707942068577,0.78484159708,1.84594559669,-0.764050781727,-0.0938742235303,-0.141404807568,0.427798688412,0.198649987578,0.554377675056,0.0196999981999,-0.0842064842582,-0.198588743806,-0.450891762972,-0.0210636183619,0.675771176815,0.590969383717,0.276901990175,-0.192767009139
5467,2.51245236397,0.51029998064,1.2032995224,1.94223344326,0.381491273642,1.58895361423,0.503779947758,0.803869903088,0.426989793777,1.33551847935,0.557319402695,0.0721559673548,-0.174969777465,0.927861332893,1.10040652752,-0.305833786726,0.275499999523,0.802842020988,-0.58654999733,0.464591324329,1.00859451294,0.630845248699,0.396600663662,2.42624330521,0.804150044918,-0.625699996948,0.162746876478,0.751484692097,-0.425928145647,-0.315522015095,0.277269989252,0.884313821793,0.118894547224,0.0308759137988,0.210417628288,0.349922537804,0.407761245966,2.01110601425,0.320648312569,1.1486171484,0.752696871758,0.644188761711,-0.046354316175,0.593525648117,0.246742218733,2.30651426315,0.931564092636,1.23763334751,0.869565546513,0.388799369335,2.19278478622,1.43612372875,1.14367771149,0.858661234379,1.94343733788,1.62534868717,1.12835884094,0.452200591564,0.902187883854,0.439609855413,0.269339859486,-0.907144784927,2.66970443726,0.79384881258,0.412703216076,0.418293148279,1.13812506199,0.247749999166,0.719266653061,-0.201148718596,-0.876150012016,-0.0853547975421,0.672792315483,1.53506290913,0.300801873207,0.828352570534,0.0420643500984,1.10808634758,0.131060600281,2.20186638832,0.787341296673,1.68328630924,-0.124689489603,-0.159588322043,-0.0406999252737,0.299780547619,1.53900885582,0.470832437277,0.84006279707,-0.306220471859,0.439850002527,-0.768926143646,-0.0541500151157,1.17411398888,1.31242251396,0.278805822134,2.0245821476,-0.019092682749,0.367943018675,-0.109198957682,0.461856216192
6774,0.849555552006,0.989250004292,-0.138789370656,-1.12963342667,0.112201504409,-0.0130478348583,0.0303308404982,0.598666667938,-0.258225381374,0.495745122433,-0.0512743592262,-0.0928041636944,-0.205335348845,-0.0385749191046,0.274920940399,-0.984790325165,0.968299984932,0.718597054482,0.51029998064,-0.158783823252,-0.408818095922,-0.651344835758,0.714731514454,0.0209869891405,-1.02289998531,0.0458500012755,0.101566165686,0.239689841866,-0.673902869225,-0.346225678921,-0.443232148886,-0.714468061924,-0.515933811665,-0.560910344124,-1.35122811794,-0.783699631691,0.138907313347,-0.818743348122,-0.617416024208,-0.817170262337,-0.585687637329,-0.200828611851,0.431213438511,-0.431388616562,-0.00807581841946,-0.615958213806,-0.756904423237,-0.484481751919,-0.437837034464,-0.0578488856554,-0.0367377176881,-0.127919897437,-0.0691572725773,-0.406859755516,-0.368740618229,-0.0214459374547,0.090488769114,-0.272090643644,0.307168334723,-0.534403860569,-0.417307764292,-0.560670137405,-0.44362616539,0.754614412785,0.598364651203,-1.1350877285,1.26024758816,-0.506250023842,0.654900074005,-0.193756684661,0.00940001010895,0.176900535822,-0.128534778953,-0.367611944675,-0.498557776213,0.00291675329208,0.771402716637,0.403732478619,-0.699101567268,0.0842969417572,0.585426092148,0.276009589434,-1.51570379734,-0.761380136013,-0.350844115019,-0.257992774248,0.702586650848,0.86641228199,0.685308754444,-0.104276992381,-0.274199962616,-0.180853232741,0.267750024796,-0.630001068115,-0.547693431377,0.131363227963,-0.615567922592,0.412873715162,0.456855684519,-0.00190771371126,0.393460214138
1788,1.05255889893,-0.537100017071,0.758846998215,0.566033363342,0.111855871975,0.254775077105,0.588153958321,-0.203263580799,0.65866035223,1.07416057587,1.55174660683,1.21405673027,-0.0631395429373,-0.101203851402,0.816660881042,0.145875036716,0.187150001526,-0.523862957954,-0.0817500054836,0.196341216564,0.328876554966,0.978471040726,0.923347115517,0.208105400205,-0.0223499983549,0.884199976921,1.03753364086,1.9591126442,1.01516461372,1.55930900574,0.751502096653,0.770795106888,0.540319025517,0.533734798431,0.863151311874,0.94315636158,1.61954855919,1.15495479107,0.551752269268,0.379076570272,0.334549129009,0.605518817902,0.499211370945,1.05281162262,0.802242696285,1.71929705143,0.730413615704,0.29435634613,1.06948506832,0.208724230528,1.4760491848,1.22645175457,0.71485298872,0.913092255592,0.972871243954,1.57611060143,0.913530647755,1.03996765614,1.33891272545,1.09176111221,0.974783599377,-0.537064671516,-0.205108523369,-0.587714076042,0.0375128984451,0.959016799927,1.65713524818,2.29895019531,-0.541766703129,0.255134046078,-1.04305005074,-0.945071280003,-0.599316000938,0.967809438705,-0.15619841218,-1.57071793079,-1.42212557793,-1.89683699608,0.0841777026653,0.991791129112,0.580044090748,1.55320942402,0.234118968248,-0.00764030218124,0.488373100758,0.775311529636,1.77232217789,0.994851112366,0.371957719326,1.16194081306,0.815199971199,0.935383319855,0.581000030041,0.848164081573,0.975041508675,0.298116087914,0.403933107853,0.531756877899,-0.788865089417,0.117284119129,0.609992146492
5921,-0.0109107494354,0.521499991417,0.783164322376,-0.576133370399,0.388153374195,0.912369906902,0.394755065441,1.14029955864,0.175373241305,0.0472360774875,-0.745057284832,0.671346664429,-0.348946124315,1.15238213539,-0.22681465745,-0.404100656509,-0.861349999905,0.714706778526,-0.0608000159264,0.407620579004,1.06939065456,-1.03417730331,0.486038148403,0.747409284115,1.11615002155,-0.38069999218,0.0793579518795,1.04990029335,-0.943830430508,-0.550895452499,-0.253400176764,-0.20855371654,-0.0897836238146,1.98712038994,-0.110250525177,-0.31347361207,-0.526026666164,-0.0519658625126,0.34177172184,0.687049686909,1.4375398159,1.09539282322,-0.0877248346806,-0.093502804637,-0.832814097404,1.04809641838,0.872407078743,1.206174016,0.346493601799,-0.108515486121,0.218079432845,0.0951397642493,1.13864886761,-0.372449725866,1.19887316227,-0.222484052181,0.0309959426522,-1.1306489706,-0.00022841989994,-0.116789244115,-0.152514815331,-0.289015680552,0.390381187201,0.0193816572428,0.596536159515,2.04405283928,2.1136367321,-1.78509998322,0.694499969482,-1.03668045998,0.803499996662,0.249205753207,0.501070797443,-0.0916796848178,0.903864920139,0.920317769051,0.269529223442,0.0988119542599,-0.139209285378,2.06012272835,1.69676947594,1.08046686649,0.103474751115,-0.322505354881,0.0813844278455,-1.08518326283,-0.724567472935,-0.489396929741,0.211760655046,-0.781903803349,0.205799996853,-0.826504528522,0.0811500027776,-0.944739758968,-0.00628654006869,-1.43618321419,0.0601286888123,0.404521793127,1.18868780136,-0.37966555357,0.149968579412
5721,-0.620226144791,-0.48789998889,-0.991667211056,-0.771166682243,-0.903927147388,-0.931705534458,-1.53891575336,-1.83318674564,0.0385321527719,-2.80412435532,-0.284663707018,0.322991371155,0.0920380428433,-0.238961875439,-1.45936393738,0.265908896923,-0.513249993324,-1.58021044731,-1.10710000992,-0.555804133415,-1.47249150276,-1.43299758434,-0.43072193861,0.237788259983,-0.841799974442,-0.121349990368,-0.549860417843,-1.0985263586,-1.11561954021,-1.83064115047,-0.749642789364,-0.517493069172,-1.31545472145,-0.437944829464,-0.229612961411,0.235883265734,0.193197146058,-1.26180148125,-1.18535232544,-1.80456280708,-0.591950237751,-0.896100103855,-1.19624662399,-0.560903847218,-0.609002232552,-1.79862868786,-0.58467066288,-0.130482017994,-1.11400830746,-0.586217820644,-0.545488476753,-1.19291424751,-1.44603943825,-0.0632186532021,-0.133618041873,-1.02800643444,-0.910855948925,-0.999612092972,0.371033042669,-1.07721567154,-1.01087713242,0.72602802515,0.708419919014,0.297585129738,-0.600087881088,-0.16970795393,-0.511758327484,-0.0773999989033,-0.281300008297,-0.0217799898237,0.850849986076,0.430295228958,0.508874118328,-1.12178111076,-0.879454016685,-0.752851009369,-0.369332969189,-0.695306241512,0.0750636607409,-0.176238715649,-1.64672338963,-0.360422462225,-0.60597205162,-1.15288925171,-1.12895965576,-0.640935719013,0.156499043107,-0.126853406429,-0.553625047207,-0.505546033382,-0.351350009441,-1.2110530138,-1.19214999676,0.302750051022,-1.35372376442,0.18158455193,-0.876988589764,-0.218528807163,-0.241976708174,-0.290178179741,-0.427708297968
2263,0.986826062202,-0.996150016785,0.636537671089,0.449433326721,0.148207813501,-0.26680624485,0.285418719053,-0.215499743819,0.437539219856,0.196429610252,0.790099799633,0.359899967909,-0.563944578171,-0.163326442242,0.371077686548,0.281656235456,-1.37045001984,0.346588909626,0.0999999940395,0.0548488795757,0.650134801865,0.235191315413,0.357656300068,-0.480000525713,0.313250005245,1.09159994125,1.03819346428,1.14282655716,0.61969512701,0.652103126049,-0.00374338775873,0.603277742863,-0.37154263258,-0.0460581183434,0.356670737267,0.127375721931,0.696904957294,0.24170473218,0.917333185673,0.209652096033,-0.206643164158,0.702957212925,0.315075129271,0.308953523636,0.994134068489,0.508069396019,-0.0633155852556,0.199807688594,-0.550753355026,0.307225823402,0.361645013094,0.397840619087,0.769281387329,0.52449285984,0.68197542429,0.572328567505,0.982127785683,1.22305345535,1.21301531792,1.19710624218,0.794200897217,2.21356749535,-0.0887608155608,-0.360195577145,3.17062854767,1.07762861252,0.575254559517,1.31555008888,-0.418099999428,0.30522274971,-0.964550018311,-0.638081967831,1.07305693626,0.471817493439,0.426715612411,-1.80997920036,0.14973179996,-1.00377964973,-0.194885015488,0.498129010201,0.695823550224,0.346919447184,0.338225245476,0.339697271585,0.927845239639,0.645369529724,1.67489552498,0.736666440964,2.26624727249,1.00899016857,-0.0677500069141,-1.34732615948,-1.20640003681,0.459901511669,1.06884837151,0.614682912827,0.342955768108,-0.569916725159,-0.286734431982,-0.834338009357,0.779770255089
808,1.23007702827,-0.441249996424,0.496776372194,0.320133328438,-0.138222202659,-0.578932106495,0.422789186239,-0.276527911425,0.559789061546,0.462288022041,0.872234106064,1.15778100491,-0.0805673599243,0.315113931894,1.15935444832,0.38090211153,-0.461650013924,0.992508530617,-0.0272000432014,-0.306619465351,-0.209359273314,1.5893317461,0.932232916355,-0.15464797616,0.40189999342,1.25284993649,1.50685334206,1.72531962395,2.9215362072,2.90533661842,0.170302137733,0.144517064095,0.957033276558,0.97118383646,1.1407160759,0.166937172413,1.27627134323,1.29338550568,1.04520356655,-0.761236131191,0.452065348625,0.631696343422,0.452341169119,1.65584278107,2.27202177048,1.74831151962,0.606725931168,0.401070654392,1.50508737564,0.3259293437,0.968212544918,1.74313414097,1.3300511837,0.82098454237,0.421711146832,1.72626042366,1.21887886524,1.39967668056,1.15488886833,1.67017960548,1.64211428165,0.0114130675793,-0.846606314182,-1.88904047012,-0.818894028664,-1.39945530891,3.42631316185,4.61320018768,-0.662999987602,1.21175563335,-0.814800024033,-0.870619416237,-0.49565243721,1.27367413044,-0.533268392086,-1.3831590414,-0.0439144670963,-1.58234393597,0.0308225844055,0.639860749245,0.871911346912,0.813072681427,0.343305826187,0.122077986598,1.10485899448,1.3379983902,1.12408685684,0.740231454372,1.51617741585,0.693753838539,0.906199991703,1.10093474388,0.873849987984,1.73159468174,0.763194441795,1.23828911781,1.80628812313,-0.19857673347,-0.476382136345,0.182071268559,1.02395689487
30001,-1.28730344772,1.31420004368,0.0386517196894,-0.805000066757,-0.134684756398,-0.13063570857,-0.292477488518,1.15690171719,0.898211240768,0.598440170288,0.284952640533,-0.181497260928,0.241841122508,0.812976837158,0.124204650521,-0.146395817399,1.49539995193,0.132023215294,3.38464999199,0.294656872749,1.22487139702,-0.0152404084802,0.378940194845,0.6030189991,-0.316550016403,0.229250013828,0.316367864609,-0.598436594009,-0.617073297501,-0.771375775337,-0.0803399980068,-0.736544013023,-0.355800896883,-0.303584098816,0.0366564616561,0.0957670137286,0.179023995996,-0.466527342796,-0.992723047733,0.216099083424,-0.5602658391,-0.328466653824,-0.428637802601,-1.00475001335,-0.548137784004,-1.38158547878,0.252435088158,0.256635695696,0.380815923214,0.495907783508,0.0340694785118,0.0709789097309,-0.298995614052,0.0626074075699,0.321104824543,0.541402935982,0.156115368009,-0.253167212009,-0.963094353676,-0.0718875527382,-0.197952851653,-0.609612941742,-0.307384163141,-1.10038161278,0.160541862249,0.0513694658875,-1.88184189796,-1.56834995747,0.702000021935,0.178280323744,1.63085007668,1.43807280064,1.34397661686,0.851016283035,1.86105692387,-0.074791431427,0.73284894228,0.524259924889,1.44485497475,-0.0565132796764,1.19959819317,1.47594332695,0.355004042387,-0.196887806058,-9.39220190048e-05,-0.200971633196,-0.406032651663,-0.988256275654,-0.758823335171,0.140554815531,0.551899969578,1.04675602913,0.654649972916,-1.09711670876,-0.951483845711,-0.763190150261,-0.81638276577,0.0140661559999,0.304149389267,0.162705823779,0.0812357887626
348,0.868182182312,-0.722599983215,1.07700765133,-0.437199980021,-0.0607712194324,-0.375440508127,-0.0735778957605,-0.102122068405,0.476139962673,0.351293742657,0.127629727125,1.24390995502,0.171796262264,1.17601585388,0.805086612701,0.772393703461,-2.06155014038,-0.34570017457,0.444950014353,0.21866106987,-0.23081740737,1.44581842422,0.900901019573,3.89090466499,-0.525650024414,-0.03125,0.253038406372,0.96294516325,0.70984095335,1.60974431038,0.337155818939,1.06620228291,0.011422984302,0.885541856289,-0.324198782444,-0.285981118679,-0.769931256771,0.367313325405,-0.014526816085,-0.0562776513398,0.418669700623,0.305105298758,-0.0481147021055,-2.2493391037,-1.16117072105,-2.79921364784,0.099634103477,-0.0153072951362,-0.151335954666,-0.607626318932,1.06359350681,0.311345815659,-0.120170548558,0.594223201275,1.27541470528,0.626806437969,0.180178061128,1.0704189539,1.62426590919,1.01524078846,0.724634170532,0.143945395947,-0.223158344626,0.753491938114,0.76690864563,-0.152410820127,0.0568143501878,1.41435003281,-0.574766695499,-0.104974001646,0.628650009632,0.037589147687,0.1170880422,0.594550907612,-0.375407099724,3.17835569382,2.27883434296,-0.719491422176,0.143743336201,1.59914946556,1.83837676048,1.17824625969,0.147992491722,-0.489351034164,0.224401980639,0.48391109705,1.96174299717,1.23142123222,1.41261208057,0.754344820976,1.18429994583,0.173579320312,0.0173500031233,0.774260044098,0.0753958374262,0.644825160503,0.90843886137,0.494471430779,-0.0595647133887,-0.206885933876,0.699280798435
30849,-1.12564492226,0.711500048637,-0.592149972916,-0.989133358002,-0.0871656909585,0.12770357728,0.212678819895,0.461249887943,0.208381533623,-1.31409084797,-1.14751124382,-0.551320970058,-0.0799887627363,0.265429913998,0.162408724427,-0.0549360439181,0.295000016689,0.48663431406,1.72079992294,0.321752995253,-0.584389567375,-0.258952975273,-0.159935429692,0.0161121785641,0.728950023651,0.109650015831,-0.0381973944604,-0.142600208521,-1.39224505424,-0.847128391266,-0.497385412455,0.294218599796,-0.945232391357,-0.509101033211,-0.0913395136595,0.221143603325,-0.383978903294,0.247207701206,-0.331634640694,-0.0714840590954,-1.3513456583,-0.579159617424,0.377107799053,-0.880140185356,-0.238682195544,-0.307234287262,0.357898712158,0.349776387215,-0.393524110317,0.218130394816,0.280878603458,-0.481606900692,-0.144769906998,-0.895142734051,-1.47900319099,-0.587575316429,-0.1859549582,-0.903276503086,0.434360802174,-0.682302713394,0.154865965247,-0.434295415878,-0.423812866211,-0.622750997543,-0.423835396767,1.22528100014,-2.56165409088,-4.24905014038,0.0260000005364,0.413040667772,2.2852499485,0.983507156372,0.714499950409,-0.0603500381112,1.13590121269,-1.34854054451,0.731491088867,-0.498006939888,0.254170566797,-1.03672075272,-0.541727185249,-0.225562155247,0.178826257586,-0.0102794915438,-0.031347386539,-0.0870983675122,-0.467053711414,-0.0155589431524,-0.182544961572,-0.13495503366,-0.484200000763,0.682215690613,-0.412349969149,-0.703886270523,-0.014451617375,-0.499997258186,-0.526062846184,0.011741116643,0.219736412168,-0.501709580421,0.318067729473
1454,1.31840848923,0.432249993086,0.477955192327,0.971200108528,0.00886410847306,-0.3717623353,-0.0964076146483,0.00803856551647,0.588905990124,-0.0825477987528,0.0243643820286,-1.05968785286,-0.743791222572,-0.535439670086,-0.271248519421,0.133753493428,-0.433499991894,-0.950981676579,-0.305799990892,-0.418114334345,0.269490033388,-0.789270997047,-0.0301205813885,0.676240980625,-0.366500020027,-1.0476000309,-1.23986053467,0.454327851534,-1.79184639454,-1.16368603706,-0.105369873345,0.213043823838,-0.467301875353,0.398640334606,-0.189462691545,0.616226017475,0.36617565155,-0.19438059628,0.23031103611,0.403819441795,0.852403819561,0.425597041845,0.433409869671,-0.464545935392,0.43833848834,0.585571527481,0.513021588326,0.51214826107,-1.25408053398,0.16808539629,0.813260614872,-0.0687217786908,-0.0426819473505,-0.0621494054794,-1.08295476437,-0.0547084137797,0.371472090483,-0.0806615948677,-0.257569313049,0.630213022232,0.178518265486,-1.19458079338,-0.890658676624,-0.385157257318,-1.07753443718,-0.113191388547,1.30245792866,-0.218200027943,0.554533362389,-0.441572338343,0.384700000286,0.496183216572,0.667185902596,0.522102832794,0.702851593494,-1.14688122272,0.11557212472,-0.316205382347,0.34634193778,0.850649476051,-0.216923058033,0.523215830326,0.461329072714,0.884792029858,0.800648093224,0.806843280792,0.860055208206,-0.0759284943342,1.11018514633,0.979610085487,0.848250031471,0.603100776672,0.0831500142813,0.00167401134968,-0.226222798228,-0.221346497536,-0.0838115215302,0.693289101124,0.892517507076,0.275821357965,0.136311873794
6500,-0.744260311127,0.923999965191,-0.277150988579,-1.22440004349,0.529635369778,0.459189742804,0.306458383799,0.895673334599,-0.200195223093,0.307134717703,-0.504062712193,-0.258213877678,0.440821945667,0.416883528233,-0.676303684711,0.292633891106,0.978699982166,0.663434743881,0.251249998808,0.353721261024,1.12801504135,-0.370677232742,0.641060292721,0.119683355093,0.495049983263,-0.350749999285,-0.138153374195,-0.160309791565,0.0407147407532,0.0447842776775,0.789297640324,0.360012888908,-0.282011777163,-0.027381259948,0.144550189376,0.120277680457,0.437034785748,0.576715230942,-0.64379543066,0.0471005402505,0.123645350337,0.535647332668,-0.43356025219,0.736687898636,1.08851397038,-0.457396417856,0.576349020004,0.589824318886,-0.462704777718,0.86018037796,-0.135358840227,-0.106718868017,-0.305496692657,-0.0482543408871,1.40787029266,-0.267196297646,-0.171464189887,-1.0573066473,-0.863222837448,-0.177416503429,-0.551821410656,-0.8427298069,0.0148733183742,-0.585768401623,0.315266549587,0.523259520531,-0.288880258799,-1.53699994087,1.58896672726,-0.587910711765,1.28334999084,0.0228796303272,0.609687566757,-0.504260361195,-1.33059954643,0.940762221813,0.720142781734,-0.564591467381,-0.34730052948,-0.902819693089,-0.930912554264,-0.0518913865089,0.0115063264966,-0.685409009457,-0.329028457403,-0.451445490122,0.134809106588,-0.207693248987,-1.40152537823,-1.24175822735,-0.159199997783,-0.518071174622,2.19515013695,-0.458990514278,-0.656533777714,-0.198113888502,-0.238963142037,-0.376107364893,0.361040830612,-0.105119526386,-0.0880910009146
5627,-0.772278606892,0.827799975872,0.277004092932,-0.0647333264351,0.250836759806,-0.0248315818608,-0.33597484231,0.942143917084,0.723763287067,1.08457314968,-0.327739983797,1.85269355774,0.41416400671,0.637428641319,-0.729474425316,-0.13766233623,0.697049975395,0.590408325195,-0.34684997797,0.409971356392,0.336154967546,-0.06986553967,-0.881598889828,0.117329239845,0.0317500010133,-0.791899979115,-0.335170418024,1.60820746422,-2.20143938065,1.23467195034,-1.46236050129,-0.0441768616438,1.07848620415,0.367563009262,-0.700339853764,-0.530035436153,-0.680382549763,-1.63829982281,-1.15630328655,-0.837372004986,-1.30726158619,-1.39281845093,-0.344309359789,-1.03079319,-0.205659389496,-1.34631562233,-0.687763690948,0.0367912352085,-0.910299181938,-0.146412536502,-0.683657884598,-0.250616878271,-0.372956395149,-0.145179003477,0.338877499104,0.237096950412,1.26935184002,-0.981494009495,-0.690601766109,-0.425769627094,-0.534421563148,0.244154006243,0.346402913332,0.136924922466,1.56587183475,0.217429488897,0.751995623112,-0.422649979591,-0.0573000907898,1.14705550671,1.45840001106,0.273215055466,-0.243839889765,0.543961584568,-2.28557276726,1.43105864525,-0.216219484806,-0.62832903862,-1.64217078686,0.350692212582,2.40565371513,-1.1377017498,-0.245942920446,-0.325636386871,0.21384678781,-0.247090488672,-0.663566589355,-0.676887094975,-0.550477743149,-0.696028232574,0.757300019264,-0.819434940815,0.577899992466,-0.594511985779,-1.00117385387,-0.771408617496,-0.296700298786,-0.250077664852,0.569819033146,-0.118786633015,1.50963675976
