rid,CPC004_A375_6H:BRD-K34157611-001-07-9:10,CPC004_HA1E_6H:BRD-K34157611-001-07-9:10,CPC001_HA1E_6H:BRD-K18618618-001-01-6:10,CPC004_HA1E_24H:BRD-K34157611-001-07-9:10,CPC001_HA1E_24H:BRD-K18618618-001-01-6:10,CPC004_HCC515_6H:BRD-K34157611-001-07-9:10,CPC001_HCC515_6H:BRD-K18618618-001-01-6:10,CPC004_HCC515_24H:BRD-K34157611-001-07-9:10,CPC001_HCC515_24H:BRD-K18618618-001-01-6:10,CPC004_HEPG2_6H:BRD-K34157611-001-07-9:10,CPC004_HT29_6H:BRD-K34157611-001-07-9:10,CPC004_MCF7_6H:BRD-K34157611-001-07-9:10,CPC004_PC3_6H:BRD-K34157611-001-07-9:10,CPC001_PC3_6H:BRD-K18618618-001-01-6:10,CPC004_PC3_24H:BRD-K34157611-001-07-9:10,CPC001_PC3_24H:BRD-K18618618-001-01-6:10,CPC004_VCAP_6H:BRD-K34157611-001-07-9:10,CPC001_VCAP_6H:BRD-K18618618-001-01-6:10,CPC004_VCAP_24H:BRD-K34157611-001-07-9:10,CPC001_VCAP_24H:BRD-K18618618-001-01-6:10,CPC015_A375_6H:BRD-K34157611-001-07-9:10,CPC015_A549_6H:BRD-K34157611-001-07-9:10,CPC015_A549_24H:BRD-K34157611-001-07-9:10,CPC015_ASC_24H:BRD-K34157611-001-07-9:10,CPC015_HEPG2_6H:BRD-K34157611-001-07-9:10,CPC015_HT29_6H:BRD-K34157611-001-07-9:10,CPC015_MCF7_6H:BRD-K34157611-001-07-9:10,CPC015_MCF7_24H:BRD-K34157611-001-07-9:10,CPC015_NPC_24H:BRD-K34157611-001-07-9:10,CPC015_PHH_24H:BRD-K34157611-001-07-9:10,CPC015_SKB_24H:BRD-K34157611-001-07-9:10,CPC017_A375_6H:BRD-K18618618-001-01-6:10,CPC017_A549_6H:BRD-K18618618-001-01-6:10,CPC017_A549_24H:BRD-K18618618-001-01-6:10,CPC017_ASC_24H:BRD-K18618618-001-01-6:10,CPC017_HEPG2_6H:BRD-K18618618-001-01-6:10,CPC017_HT29_6H:BRD-K18618618-001-01-6:10,CPC017_MCF7_6H:BRD-K18618618-001-01-6:10,CPD001_MCF7_6H:BRD-K34157611-001-11-1:10,CPC017_MCF7_24H:BRD-K18618618-001-01-6:10,CPD001_MCF7_24H:BRD-K34157611-001-11-1:10,CPC017_NPC_24H:BRD-K18618618-001-01-6:10,CPD001_PC3_24H:BRD-K34157611-001-11-1:10,CPC017_PHH_24H:BRD-K18618618-001-01-6:10,CPC017_SKB_24H:BRD-K18618618-001-01-6:10
5054,-0.241250008345,0.0453976839781,0.358128964901,-0.078960955143,-0.0417387112975,-1.94352912903,0.451400011778,-0.0275280475616,-1.24389278889,0.357344776392,0.296671926975,3.83543610573,-0.320432603359,0.178320080042,-1.19558930397,-0.193324744701,-1.21863794327,0.125030338764,-0.816009104252,-0.260900706053,0.113833338022,-0.117499999702,-0.66262024641,0.409902989864,-0.777450025082,-0.10891161114,0.733841061592,-0.202785819769,-0.531270682812,-0.0810999944806,-0.699949979782,0.115799993277,-0.996522724628,-0.530203640461,0.611955285072,-0.238040223718,0.0747500136495,-0.124064281583,1.07037138939,1.45842349529,-0.465508282185,-0.056960105896,0.606172919273,1.11694550514,0.791450023651
3108,0.686100006104,0.714178681374,0.123196810484,-0.953164100647,-0.183205425739,0.324694752693,-0.208200007677,-0.0746293067932,-0.553823709488,0.665888786316,-0.348779976368,-0.0594392158091,0.172137290239,-2.55264663696,0.32358789444,0.608498215675,1.11394023895,-0.0890056788921,-0.243530035019,-0.267412275076,-0.345566689968,0.634299993515,-0.425451874733,3.62662148476,-0.719150006771,-0.0780175924301,0.329077661037,-0.596892595291,-0.154169619083,0.0122500061989,0.51734995842,0.666366696358,-1.10347676277,-0.719283461571,-0.43139475584,1.32208812237,0.206069529057,0.80263209343,4.09613084793,-1.39258754253,-0.995540261269,-0.565939843655,-3.92368364334,-0.308163315058,-0.113999992609
1950,0.216050028801,0.776356399059,0.532793045044,0.482323765755,0.39585262537,0.845479607582,0.238899990916,-0.618293225765,-0.585601985455,-0.193358376622,0.448645412922,0.623617172241,-0.211936742067,-0.767263174057,0.140389755368,0.438986897469,-0.266130715609,-1.22650527954,-0.22826872766,-0.66638481617,0.23746663332,-0.584900021553,-0.0384460985661,-0.468410819769,-1.09544992447,0.111960560083,0.0493593364954,3.67459225655,-0.181579679251,0.456699967384,-0.570799946785,-0.273833334446,1.26660585403,2.19154763222,-0.473878920078,1.10370445251,0.580895006657,0.713963270187,1.08471441269,1.86434650421,-0.560681819916,0.993536293507,-0.88954949379,0.598773479462,-0.243350014091
351,-0.923550009727,-0.841335535049,-1.28283715248,0.226226523519,-0.823354840279,1.16153860092,0.306549996138,-0.795789420605,-0.43843960762,0.372442543507,0.0505954250693,1.18721091747,-1.3280633688,1.33722710609,0.381918221712,-0.884807169437,-0.354997634888,-1.16737353802,-0.148384556174,-0.130058988929,1.82543337345,-0.779799997807,-0.816014528275,-1.32536435127,-0.717150092125,0.526702165604,-1.03607201576,0.517686665058,0.985899448395,0.000999999931082,0.0,-0.119733341038,0.114148676395,1.25544452667,-0.0292169749737,0.948459386826,0.933356404305,-0.111232683063,1.16920900345,0.943886697292,-0.132176041603,0.504035532475,-0.709953486919,-0.067527487874,0.177200004458
4846,-0.926599979401,0.81643730402,-0.20521466434,-0.333659619093,0.665497601032,0.0767403542995,-0.0440500080585,-0.663585007191,-0.368402004242,0.809148132801,-0.29954829812,-0.167296737432,0.0481442511082,-0.148051202297,0.140783339739,1.13856875896,0.302456736565,0.630404651165,1.19489347935,1.02657425404,-0.454800009727,0.19089999795,-0.514903187752,0.390731751919,2.02375006676,0.506860136986,-0.718511164188,0.653076410294,0.204260796309,-0.340049982071,0.157449960709,1.33583331108,0.222610533237,-0.630652964115,-0.571911156178,-0.148516356945,-0.245647788048,-0.248765468597,-0.482664227486,-0.884819686413,0.904368042946,-0.26069483161,-1.15510499477,-0.595721483231,-1.0177500248
1452,-0.713699996471,-0.665646910667,0.387258470058,-0.635475039482,0.205851048231,-0.778628706932,0.34399998188,-0.883998155594,0.157930016518,-1.66059744358,-0.500222146511,-0.324579358101,0.212181255221,1.10357344151,-0.0336683094501,0.681958794594,-0.390587061644,0.799817025661,0.835391938686,0.169844940305,-0.245266631246,0.111900001764,-2.7987818718,0.484045386314,-0.154899999499,0.162581533194,0.235265910625,-0.590080201626,0.514178872108,-0.518900036812,-0.81400001049,-0.963466644287,0.159218609333,-2.53723788261,-0.315505623817,-0.438280940056,-0.0341813154519,0.0227264072746,-0.365922749043,-0.844182491302,0.0384665429592,-0.543959140778,-1.1540542841,1.82273960114,1.0924500227
4776,-0.495449990034,0.639910042286,-0.272294670343,-0.987610459328,-0.527038037777,-0.0879382044077,0.355049997568,-0.311267673969,-0.743805646896,-0.771860599518,-0.794262528419,-0.184663265944,-0.249184027314,-0.759432017803,-0.386556297541,-0.727007389069,-0.461849153042,-1.4201374054,-0.429988801479,-0.149711966515,-0.1440333426,-1.30449998379,-0.202224910259,-0.224218711257,-1.19385004044,0.813815772533,-0.783587217331,0.00723537057638,1.06152176857,1.40039992332,-0.10095000267,-0.118133351207,2.12375950813,3.19464802742,-0.47900006175,1.81855082512,0.959680557251,0.542154073715,0.373103767633,1.64377260208,-0.285504370928,1.36262631416,0.355923861265,-0.602719545364,-0.549499988556
6908,0.174499988556,-0.149181127548,-0.152324974537,-0.908697485924,0.170935735106,-0.804815113544,-0.0540999993682,-0.0432054847479,0.260418951511,1.0286924839,0.443580806255,-0.643879175186,0.42433282733,0.455309867859,0.0450525283813,0.802542328835,1.33598387241,0.629429340363,-0.130345791578,0.798812448978,-0.0524333417416,0.809099972248,0.369359105825,0.212267518044,0.8125,-1.20051574707,0.037282474339,-0.0840265005827,-0.212449967861,-0.186699986458,0.547349989414,-0.468133240938,-1.15448355675,-0.963390290737,0.600405752659,-0.857925653458,-1.06152868271,-0.965407371521,-0.759512782097,-0.586941540241,0.0321709662676,-1.03993010521,-1.30179059505,0.508558392525,0.154300004244
672,-0.0214499980211,0.0555930584669,-0.198460713029,0.892898142338,0.417973577976,0.190601766109,0.424300014973,0.778688311577,0.318010568619,-0.591050565243,-0.220989570022,-0.69430232048,0.273404330015,0.587995409966,-0.363307505846,0.750783920288,-0.52653080225,0.361787676811,0.556288599968,0.0996060743928,-0.157833337784,0.0,0.560900747776,0.0852336734533,2.52250003815,-0.0887043252587,0.699698030949,0.228884115815,0.165264382958,0.695150017738,1.69265007973,-0.403566688299,-0.346123576164,0.356155633926,1.19552540779,-0.437452197075,0.469294786453,-1.69039094448,0.00905054807663,-0.897120594978,0.745121359825,0.0745430737734,0.201638191938,-0.412438303232,-1.36804997921
5710,-0.882750034332,-1.44952762127,-0.0445375442505,-0.63987493515,0.0178852602839,-1.35620856285,0.595399975777,-0.0402121096849,-0.0328233093023,0.144766330719,-1.05357098579,-1.26714515686,-0.476225972176,1.49752700329,-0.54719799757,-0.328532010317,0.519842386246,0.586989045143,0.299962371588,0.876696527004,-0.392899990082,0.439500004053,-0.833035409451,1.37002062798,0.948400020599,-0.597367405891,-0.206835702062,-0.528833329678,0.276224792004,-0.610450029373,0.597050011158,-0.409133344889,-1.14252448082,-0.809525370598,0.851328670979,-0.995607614517,-0.628254055977,-0.278340280056,0.62800347805,-0.353041082621,0.0645934343338,-0.825203716755,0.266464114189,1.09935951233,0.947800040245
2115,-0.957249999046,0.399510234594,0.0711195766926,0.468574732542,0.395663559437,-0.689960122108,-0.531350016594,0.710760354996,-0.104560598731,-0.744229912758,-0.284842789173,0.95732665062,-0.396825313568,-2.04125213623,0.107303373516,1.0881652832,-0.0210725367069,-0.841487526894,0.257754445076,-0.692089498043,-0.557266712189,0.72619998455,-0.399154096842,-0.532376289368,-0.713449954987,0.426881372929,-0.061968319118,-0.0346580445766,-0.12594088912,0.308000028133,-0.919600009918,-1.80810010433,-0.686086535454,0.513482153416,-0.129323333502,0.287057667971,1.060105443,0.0339184366167,0.0247592329979,-0.434061765671,-0.111569643021,-0.725764095783,0.208360239863,-0.173963874578,-0.282150000334
7015,-0.578599989414,0.628611683846,-0.95143955946,0.252946734428,-0.025998108089,0.275976717472,0.2214499861,-0.810238420963,-1.12111437321,0.783400297165,-0.70765286684,0.267230004072,0.0172796323895,0.203563988209,-0.361778378487,-0.103202342987,-0.264121294022,-1.10124659538,0.031132876873,-0.141811475158,0.386933356524,-0.722800016403,-0.60821801424,-0.424717605114,0.630850017071,1.20387017727,-0.348730325699,0.113019496202,0.185635715723,-0.758000016212,0.360749989748,-0.532533347607,2.29130220413,1.10298013687,-0.647727489471,2.24152827263,1.7887904644,-0.0329732894897,1.16451191902,3.75904965401,-0.470665633678,1.14899206161,-0.237163633108,-0.72824883461,-0.499350011349
8726,0.444300025702,0.825040459633,0.287295520306,-0.192981332541,-0.444455087185,-0.394142568111,0.925250053406,1.25450146198,0.133644014597,0.317157506943,-0.634101867676,-0.132056176662,3.05350112915,-2.00581336021,0.558035135269,-0.0803375244141,0.220278829336,0.937936782837,-0.0234857928008,-0.21830098331,1.35920000076,1.08759999275,-0.061478421092,0.740590631962,0.688600003719,-0.591463387012,0.707978546619,-0.365667521954,-0.385973542929,0.142100006342,0.543599963188,0.131833314896,-1.29546892643,-0.0760460048914,0.0277261734009,-0.726103067398,0.0446233525872,0.28474509716,0.172115504742,-0.895368993282,1.00134170055,3.37024569511,0.499945700169,-0.263638734818,0.0471999980509
2185,-0.342449992895,1.87052500248,-1.27115416527,-1.08057177067,-0.819690823555,0.853374004364,0.101599991322,-0.224382638931,-0.0547643229365,-1.01456975937,-0.385044574738,1.86290872097,-0.0982832163572,-1.08221542835,0.0269774962217,-0.242585420609,-1.03677940369,-1.46049666405,0.125047966838,-0.533791601658,-0.494900047779,-2.09800004959,-0.376198589802,-0.331177711487,-1.38150000572,0.841507077217,-0.999062895775,-0.477064222097,3.75936698914,0.680150032043,0.727100014687,0.148800045252,2.22913527489,1.88596820831,-1.16518771648,1.37428069115,0.998942255974,0.370427131653,0.312998682261,0.90401750803,-0.435394465923,1.28487801552,1.15581011772,-1.4085381031,4.31860017776
3315,-0.192699998617,-0.439886182547,0.850262999535,-0.123005449772,0.0465318709612,-1.56452381611,-0.233449965715,-1.47327959538,0.233343154192,0.517410993576,0.563481688499,-1.7716230154,-0.00661881454289,-2.06456518173,-0.489096164703,-0.998085975647,1.1283403635,-1.09645628929,-0.310265421867,0.716418862343,-1.27306675911,1.00469994545,0.435632884502,0.441967248917,0.687550008297,-0.412567555904,0.219075217843,-0.615631341934,-0.506193637848,-0.399699985981,-0.451899975538,-0.351466685534,-0.251922428608,-2.34665989876,-0.140776321292,-0.576821744442,-0.712507843971,-0.130701750517,0.312870949507,-0.902221977711,-1.05020296574,-1.29637157917,-0.0799886137247,0.490002334118,0.0010000000475
5289,0.193549990654,1.03317737579,-0.664186835289,-0.944083094597,-0.49653339386,-2.01083469391,0.331299990416,-1.76365721226,-0.963146448135,0.191285133362,-0.338796377182,0.362527579069,0.165621414781,0.902070641518,0.173877164721,0.408993959427,-0.0750384032726,-0.838289141655,-0.53168618679,-0.399629503489,0.428366690874,1.4509999752,0.331984758377,0.668539524078,-0.186700001359,-0.382398337126,-1.46390128136,-0.238552615047,-0.42672753334,0.396149992943,0.0878000110388,-0.735200107098,-0.54226988554,0.464195132256,0.620959997177,-0.377090871334,0.802416205406,-0.896122336388,0.125757068396,-1.1648478508,-0.270126521587,0.971923470497,-0.373444497585,-0.172946378589,0.807200014591
868,-0.547399997711,1.0036970377,-0.354910850525,-0.298674225807,0.359253317118,-0.657432496548,-0.84659999609,-1.02619802952,-0.215349346399,-0.587117910385,-0.3885384202,-0.232004478574,-1.10583019257,0.179436475039,2.41785621643,-0.351419001818,-0.463785767555,-0.957184433937,0.0296002291143,-0.426814824343,2.6712334156,-0.494199991226,0.198113679886,0.338502556086,-0.0611000061035,0.063097037375,-0.125542268157,-0.324473589659,1.41892457008,0.738950014114,-0.487399995327,-0.0138666629791,0.809667468071,-2.33076047897,-0.577807664871,-0.250310957432,0.759734928608,0.401173472404,-2.06927990913,-0.506595909595,0.098572537303,0.831244707108,0.459772408009,0.252316176891,0.164250016212
1677,-0.849900007248,0.646016418934,-0.439061462879,-0.759363412857,-0.391395479441,-0.469876855612,-0.122199997306,-1.24136388302,-1.38500809669,-0.505483090878,0.198643952608,0.736361026764,-0.4240257442,-0.0271635055542,-0.584880530834,0.732507109642,-0.559669613838,-0.501679003239,-0.341756373644,0.0646089687943,-0.0352333188057,-1.32539999485,0.431368380785,-0.719040036201,-0.472049981356,0.19277626276,0.054195843637,0.695583283901,0.652675390244,0.170050010085,0.668299973011,0.264600068331,0.983886480331,1.06032550335,-0.317921221256,1.81705343723,1.79614877701,0.775442659855,0.000719211995602,1.20633804798,-0.418116748333,1.0311614275,-0.556855559349,-1.40864467621,-0.220300018787
7043,-1.0189499855,0.381292700768,-0.634175896645,-1.4741922617,-1.37994921207,1.22698307037,-0.0458000004292,-0.179039180279,0.383543282747,-0.950376987457,-1.03702878952,0.174930393696,0.132761001587,-0.445026755333,-0.701919019222,0.224444329739,-0.649496555328,-1.13542973995,-0.00493527203798,0.458018869162,-0.300566703081,-1.65279996395,-0.231740966439,-0.552731394768,-0.178849995136,0.749506354332,-0.473506957293,-1.00778746605,1.94489574432,0.597200036049,1.85315001011,-0.255100011826,1.68628847599,0.671784460545,-0.845354020596,1.5475268364,0.706515610218,0.284067094326,0.244532838464,-0.973790645599,-0.228176414967,1.47706615925,0.973743200302,-1.46867084503,0.0359000116587
5613,-0.777599990368,0.0624033659697,-1.88987731934,-1.49222755432,-0.972959399223,1.17932808399,0.155199974775,-0.75464785099,0.65503102541,-0.99717181921,-0.847451806068,0.802509725094,-0.12743063271,0.842437386513,-0.0497636124492,-0.186856254935,-0.714052557945,-0.93001383543,0.00101898610592,-0.425153791904,0.00433331727982,-0.572000026703,-0.0603948645294,-0.825743973255,-1.09319996834,1.08603715897,-1.46147954464,0.723916053772,1.16086363792,0.485399991274,0.942849993706,0.0375666618347,1.66661071777,2.0957596302,-0.994602560997,1.8670425415,1.29893159866,0.423467248678,0.756467521191,0.779797375202,0.0970369577408,2.39757633209,0.520536422729,-1.13146150112,-0.271349996328
595,-0.55220001936,0.062763184309,0.947963476181,0.581323385239,0.0875090882182,-0.616248071194,-0.20530000329,0.0588333457708,-0.0127725303173,0.288823544979,0.173951104283,-1.44691753387,0.79489159584,1.05036282539,-0.916453778744,0.0317372754216,0.107678689063,0.883818209171,0.748207569122,0.677790939808,0.051499992609,0.139200001955,-0.665143311024,1.12731349468,1.93910002708,-0.340190082788,0.592002153397,-0.376947104931,0.622157216072,-0.40499997139,-0.35664999485,-0.0985333174467,-0.716336369514,-1.69921720028,0.390380531549,0.99763584137,-0.874627053738,0.196024209261,0.726884663105,-1.50868284702,0.342524468899,-0.76272881031,-0.509348332882,1.13035202026,0.0133999995887
4793,-0.204449981451,0.0624747872353,0.227797076106,1.11381435394,-0.317879647017,0.00540970265865,-0.653999984264,-0.714530944824,-0.12699598074,0.0544387772679,2.10742068291,-1.0050894022,-0.477241635323,-1.17207705975,-0.650153636932,-0.425210922956,0.375718861818,-0.205089971423,0.122904494405,-0.0688856840134,-0.0410333573818,1.64139997959,0.184751272202,0.00770957022905,0.679349958897,-0.184385359287,1.31904530525,-0.838350117207,-0.466080278158,0.137150004506,-0.347050011158,0.349799990654,-0.947789311409,-0.48780310154,-0.439656794071,-0.198767840862,-0.937483012676,0.728852152824,1.8523337841,-1.04368686676,-0.68924665451,0.135616183281,-0.223260134459,-0.21202865243,0.251850008965
