rid,CPC004_A375_6H:BRD-K60770992-066-15-1:10,CPC004_HA1E_6H:BRD-K60770992-066-15-1:10,CPC004_HA1E_24H:BRD-K60770992-066-15-1:10,CPC004_HCC515_6H:BRD-K60770992-066-15-1:10,CPC004_HCC515_24H:BRD-K60770992-066-15-1:10,CPC004_HEPG2_6H:BRD-K60770992-066-15-1:10,CPC004_HT29_6H:BRD-K60770992-066-15-1:10,CPC004_MCF7_6H:BRD-K60770992-066-15-1:10,CPC004_PC3_6H:BRD-K60770992-066-15-1:10,CPC004_PC3_24H:BRD-K60770992-066-15-1:10,CPC004_VCAP_6H:BRD-K60770992-066-15-1:10,CPC004_VCAP_24H:BRD-K60770992-066-15-1:10,CPC011_A375_6H:BRD-K60770992-066-21-9:10,CPC011_A549_6H:BRD-K60770992-066-21-9:10,CPC011_A549_24H:BRD-K60770992-066-21-9:10,CPC011_HA1E_6H:BRD-K60770992-066-21-9:10,CPC011_HT29_6H:BRD-K60770992-066-21-9:10,CPC011_MCF7_6H:BRD-K60770992-066-21-9:10,CPC011_MCF7_24H:BRD-K60770992-066-21-9:10,CPC011_PC3_6H:BRD-K60770992-066-21-9:10,CPC011_PC3_24H:BRD-K60770992-066-21-9:10,CPC011_VCAP_6H:BRD-K60770992-066-21-9:10,CPC011_VCAP_24H:BRD-K60770992-066-21-9:10,CPC015_A375_6H:BRD-K60770992-066-15-1:10,CPC015_A549_6H:BRD-K60770992-066-15-1:10,CPC015_A549_24H:BRD-K60770992-066-15-1:10,CPC015_ASC_24H:BRD-K60770992-066-15-1:10,CPC015_HEPG2_6H:BRD-K60770992-066-15-1:10,CPC015_HT29_6H:BRD-K60770992-066-15-1:10,CPC015_MCF7_6H:BRD-K60770992-066-15-1:10,CPC015_MCF7_24H:BRD-K60770992-066-15-1:10,CPC015_NPC_24H:BRD-K60770992-066-15-1:10,CPC015_PHH_24H:BRD-K60770992-066-15-1:10,CPC015_SKB_24H:BRD-K60770992-066-15-1:10,CPD001_MCF7_6H:BRD-K60770992-066-19-3:10,CPD001_MCF7_24H:BRD-K60770992-066-19-3:10,CPD001_PC3_24H:BRD-K60770992-066-19-3:10
4312,-0.0879578888416,-0.869562149048,-0.146637797356,3.03580951691,-0.418541967869,0.314704060555,3.71331429482,0.313562691212,-0.508330583572,-0.652169883251,-0.135811343789,-0.820995748043,1.15793442726,-1.33886277676,-0.598874509335,-0.221399992704,-0.205960124731,-0.332650005817,0.280249983072,1.33338546753,-0.194110587239,-0.062659278512,-0.344642162323,1.02590465546,-0.813250005245,0.347461760044,-0.315542280674,0.0389999896288,-0.417252242565,-0.888331592083,0.06918387115,0.375693947077,0.737150013447,1.02055001259,-0.847618579865,-0.541586518288,-0.0982333496213
994,-0.469750881195,0.381980657578,-0.136367350817,1.38970208168,-0.486759155989,-0.179365321994,0.233393281698,-0.360906511545,0.32618406415,-0.157842934132,-0.50216037035,0.0727332085371,-2.32729125023,0.839019656181,0.597782254219,0.561050057411,0.148793876171,0.80245000124,-5.24599981308,0.364822119474,0.199965745211,0.703279256821,0.954742193222,0.720498144627,0.291249990463,-2.71142292023,-0.520203769207,-0.549850046635,0.896916210651,0.329891711473,0.873833060265,-0.402498990297,0.726599991322,0.582450032234,-0.338911622763,0.408705234528,0.463533341885
2048,-0.703998923302,-0.225208103657,0.39962542057,2.01235389709,0.376832216978,0.188216671348,0.70216357708,0.549788057804,1.31943929195,-0.574051082134,0.257860809565,0.120153471828,-0.233458936214,0.986118376255,0.0442793220282,0.819750010967,4.63623952866,-0.9007999897,1.30529999733,0.889449894428,1.48833358288,-0.360244959593,-0.524638772011,-0.235353976488,0.827250003815,2.28960895538,1.33679175377,0.829149961472,-0.379305183887,-1.64493751526,-0.641631484032,-0.400477409363,-0.200050011277,-0.000450015068054,0.101826772094,0.262179911137,0.112733334303
1111,0.0516129173338,0.81166768074,-0.510340094566,-0.244270697236,0.191164016724,0.403516411781,-2.81271791458,-0.0579002797604,-0.720655620098,0.146206706762,0.804567754269,-0.21189391613,0.0459063500166,-1.48363256454,-0.298811763525,0.570299983025,-0.105998910964,1.00464999676,0.130250006914,-0.623760640621,1.71834528446,-1.84095668793,-0.835084438324,0.82085776329,0.057549983263,-0.384459376335,-0.201902896166,-0.330000013113,0.392211377621,0.948839902878,-0.492400407791,-1.62539505959,0.558200001717,-1.04044997692,0.0394874364138,1.8211376667,0.192700028419
5154,0.210737466812,0.0866198241711,0.552483081818,2.74642467499,-0.49752792716,2.04745984077,-0.768850564957,0.21830907464,-0.514948427677,0.396614700556,0.00545075535774,0.349429309368,0.703213214874,-0.181764304638,-2.5315515995,0.66320002079,-0.36638495326,-0.526399970055,0.571550011635,-1.07419919968,-0.371739894152,0.267571210861,-0.0619030147791,0.304048001766,0.55134999752,-0.630421578884,1.61499631405,0.255349993706,-0.180022791028,-0.126012027264,-4.439494133,-0.985036492348,-0.324000000954,-0.033400028944,0.398160070181,-0.347386687994,-0.266133308411
2920,-0.570522367954,-0.648726284504,0.0897751003504,-0.638492047787,1.09784543514,-0.595195055008,0.309252977371,1.06378889084,-0.512991726398,1.09584927559,-0.356630206108,-0.122440740466,-0.262706756592,1.07291245461,-0.737055122852,0.111699998379,0.772176861763,-0.357549995184,2.09614992142,-0.1053102687,-0.0944635123014,-0.137286558747,1.33583045006,-0.389842838049,-0.110500000417,2.6270468235,2.3202123642,0.346450001001,0.0659274160862,-0.323180139065,0.208310216665,1.21724748611,2.19219994545,-0.0993499979377,0.970839679241,0.238328024745,-0.635100007057
3122,0.0316975712776,-0.190177023411,1.78926301003,2.81330919266,-0.9195561409,-0.644380033016,0.264110416174,-0.131717905402,1.52887821198,-0.335433810949,-0.131267815828,-0.889023065567,-3.3243970871,-0.883813500404,-0.425603270531,-0.527100026608,1.02131998539,-0.498049974442,1.14499998093,2.98389410973,0.645443916321,-0.249938994646,-0.432168364525,-7.92529535294,-0.922150015831,0.273588120937,-0.0490132570267,-0.122400045395,-0.209407135844,-0.837190508842,-0.00210146605968,0.741116523743,0.70560002327,-0.251150012016,0.473974347115,-0.328956365585,0.0728667378426
2769,-0.0671048387885,-0.554761350155,-0.696991026402,-0.0759129226208,-0.792959570885,0.046136572957,1.12765908241,0.247989654541,-0.0400772243738,-0.230602756143,0.429295778275,-0.652160108089,1.26198124886,-1.02277958393,0.0461949408054,-0.403100013733,0.15519785881,0.482600033283,-0.541899979115,0.0336132980883,0.787322878838,-1.16883325577,-0.655942082405,0.647283911705,-0.299199998379,-0.605234146118,-0.500775277615,0.494949996471,0.802666723728,0.00309131294489,1.50317335129,0.321764886379,-0.178550004959,-0.9945499897,-0.670044779778,0.399023622274,-0.311233371496
5900,0.182098522782,-0.175366714597,0.973370790482,2.9681019783,-0.590311348438,-0.170692101121,-0.0417408570647,-0.297720402479,-0.518813729286,0.21611520648,-0.486067026854,-0.322511523962,0.393711864948,0.410447925329,1.26389980316,-0.510150015354,-0.0914714336395,-0.945600032806,1.08675003052,-0.390874326229,0.109806098044,-1.02244877815,-1.72501671314,-1.26645207405,1.22780001163,-1.21395969391,0.868869721889,-1.04799997807,0.444725602865,0.40930351615,-2.09058427811,-0.47826898098,0.730100035667,0.654249966145,-0.124073281884,0.188712716103,0.47159999609
6304,-0.201248854399,-0.467524379492,-0.190902113914,2.51709342003,0.539124310017,-0.851911902428,-0.225257992744,-0.473550707102,1.46978867054,0.853582620621,0.00707590579987,-0.111395522952,-0.411046534777,-0.267332077026,3.68390202522,0.714450001717,3.00269317627,-0.469099998474,0.455249994993,1.27337014675,0.479933410883,2.29704093933,-0.139312759042,-0.251616925001,0.239999994636,1.5547413826,-0.089909888804,0.639399945736,0.246012330055,-0.499566733837,4.27656984329,-1.18607568741,0.171700000763,0.964349985123,-1.51859915257,0.0297139361501,-0.0500999987125
5211,-0.0686732679605,-0.142368018627,0.625206172466,4.88759803772,0.467092454433,0.495517045259,3.64888763428,-0.548512160778,1.83747816086,-0.0696337670088,0.035671941936,0.137190967798,-1.09685266018,0.147392332554,-0.177917227149,-0.841349959373,-1.49867081642,-0.155500009656,1.43930006027,0.407402157784,-0.439106881618,-1.06729495525,-0.930402457714,-2.05351281166,0.652700006962,2.33591723442,0.799025416374,1.03869998455,0.367606580257,0.710618317127,0.254539906979,-0.174899309874,0.549549996853,1.17879998684,0.763055145741,0.596760392189,-0.385933339596
2886,0.216688483953,-0.23643758893,-0.274758070707,-1.45902895927,-0.67919498682,-0.0120673030615,0.24784040451,0.13279145956,-0.301819950342,-0.0423373579979,-0.299627512693,-0.537853479385,0.831085324287,-4.09660291672,-0.505314469337,-0.565750002861,-0.311998158693,-0.194999992847,0.219600021839,1.28721952438,0.573531866074,-0.678393959999,-0.641291737556,2.25747179985,0.0410999953747,-2.52974534035,-0.271131753922,-0.304300010204,0.36457374692,-0.0228700563312,-0.290118336678,-0.0166902467608,-0.358500003815,-1.22279989719,-1.66927278042,-0.243337839842,-0.296700030565
9261,-0.129210054874,-0.039967700839,-0.628820121288,-2.41076946259,-0.199308335781,-0.725615262985,-0.246305525303,0.234080433846,-1.78999304771,0.165257692337,0.158264458179,-0.0658925175667,-0.56693816185,0.477448552847,0.00549630448222,0.540800035,0.38826996088,0.329950004816,0.47025001049,1.31231367588,0.177121520042,0.479579627514,1.39069032669,-0.439541637897,0.0434999987483,1.6090195179,0.578114271164,-0.178450003266,0.144588574767,0.0973129123449,-0.628077566624,0.5266020298,3.24360013008,1.08825004101,-0.104434654117,-1.16041910648,0.680400013924
8569,0.268486082554,0.190629795194,-0.737134099007,-1.76061105728,0.0584708079696,0.0192316435277,-0.443293124437,-0.310545325279,-0.220305368304,-0.15016824007,-0.313017785549,-0.782052457333,1.21643328667,-1.30199933052,-0.2480058074,0.157849997282,-0.298375070095,0.453199982643,-2.60194993019,-0.650058984756,1.53735589981,-0.911937952042,-0.394491672516,0.457716286182,-0.907900035381,-0.943967461586,-0.284181535244,0.10949999094,0.702215433121,-0.338816553354,0.259085029364,0.90314078331,1.49734997749,-0.549050033092,-0.805108904839,-0.0467330254614,-0.0127999782562
3303,-0.178138121963,0.0383394956589,0.48984053731,0.194362074137,0.0578485429287,-0.577946782112,0.0112969204783,0.323404967785,-2.08461618423,0.596021473408,0.2937733531,0.207083508372,-1.98865449429,1.16344928741,-0.219704538584,-0.0530000030994,0.485167086124,-0.363499999046,0.132749974728,0.0318684279919,-1.22366917133,-0.250704288483,1.97001338005,0.858135104179,-0.054699998349,-1.24025595188,-0.581906378269,0.095349997282,-0.726897776127,-0.708317935467,-0.336257219315,0.111144095659,-0.0907000005245,-0.422299981117,-0.610044360161,-0.892045378685,-0.361900001764
5331,-0.174551457167,0.496168494225,-0.307132065296,3.63345050812,0.099551692605,2.35466575623,1.49968540668,-0.892191171646,-0.106853194535,1.46893262863,0.372636586428,0.493359833956,1.90099716187,1.54180467129,-0.964202702045,-0.260250031948,0.522103369236,0.0113999843597,-0.411850005388,0.443413555622,-0.552037358284,0.642553389072,-0.496696054935,1.85587882996,0.351400017738,0.51599496603,0.7774553895,1.56225001812,0.46615973115,0.101997509599,0.237997382879,-0.171861946583,0.527449965477,1.11730003357,0.459085077047,-0.122447758913,-0.966466724873
5347,0.488450437784,0.70681643486,-0.257905930281,-3.60230016708,0.0207399874926,0.660312712193,-0.181786283851,0.20192630589,0.261144429445,0.485437631607,-0.460709035397,-0.142133399844,-0.633268117905,0.257574141026,-0.0899810269475,0.440850019455,-0.419080793858,-0.0346499979496,-2.83289980888,-0.117474518716,-0.814385056496,-0.797508478165,-0.3090095222,-0.180404275656,0.939100027084,-3.31463360786,0.153539448977,-0.456600010395,0.386944204569,-4.15848302841,-0.274163126945,-0.282736837864,-1.09745001793,1.96355009079,0.610362529755,0.4224819839,-0.259900003672
4638,-0.150531172752,0.316647708416,0.945215821266,4.76715421677,0.116546660662,2.08858537674,0.42509829998,0.0166229866445,0.718166291714,-0.0667607486248,0.394261419773,-0.56912368536,-0.511391222477,0.536392092705,-0.800342559814,-0.695249974728,0.46235576272,-1.03964996338,1.14705002308,-0.222139492631,0.567662000656,-1.69751119614,-0.88606774807,-0.519147515297,0.72705000639,0.0583591461182,0.262808978558,-0.0177999995649,7.50734519958,-0.464945793152,0.387717604637,-0.383002400398,-1.45545005798,-0.162200003862,0.177671939135,-0.182960927486,0.651733338833
2264,-0.124370515347,0.130202203989,-0.249226108193,-1.13442158699,2.25938224792,0.633356034756,-0.591512680054,0.310694009066,0.12297706306,0.00361248850822,-0.449093520641,0.173933029175,-0.180198729038,1.00146567822,1.13601851463,0.909049987793,-0.088668987155,1.22210001945,1.6724998951,0.412289589643,-0.952434659004,0.00358304381371,-0.264282941818,-0.774641871452,0.830999970436,0.23530639708,-0.066161416471,-0.174800008535,0.867542505264,0.37854000926,0.235151380301,0.793735027313,0.637849986553,1.31174993515,-1.43807840347,1.23620963097,0.286566674709
1029,0.199141040444,0.512596964836,0.623863995075,0.260385453701,1.32765245438,0.0840065479279,0.559164345264,0.208155542612,1.04973852634,-0.142987728119,-0.673060119152,-0.341303348541,0.720782160759,0.0870492681861,-0.47584015131,0.381650000811,-1.24478793144,-0.888700008392,-1.4822499752,-0.473304271698,0.804273962975,-1.15359663963,-0.827853560448,-0.505333542824,0.39335000515,-0.28334608674,0.775222361088,0.333650022745,0.39932346344,0.295584350824,0.0699464827776,-0.358460783958,0.303350001574,0.807350039482,0.737978160381,-0.715790092945,-0.310266673565
1027,0.115516260266,0.919907331467,1.28046238422,-0.61448007822,0.402142882347,1.18684470654,0.924269497395,-3.19456028938,-0.534117043018,-0.0796093940735,0.36599496007,0.405129820108,-2.9677259922,1.05193853378,-0.676232933998,-0.213149994612,-0.173684418201,0.503499984741,-1.16479992867,-0.0666376054287,-1.02484500408,0.42239305377,0.181144490838,0.0966981947422,3.18860006332,0.897794604301,0.566947638988,-0.741850018501,-1.00198543072,0.730304777622,0.519155800343,-0.233312398195,-1.06329989433,0.208249986172,1.07842803001,0.39606153965,0.569199979305
2597,0.0,0.0,0.0,0.0,0.0,-0.000207067103474,-0.35387891531,-0.000200721857254,0.171208232641,0.0,-0.000137770286528,-0.000202393377549,0.0,0.000107259314973,-0.880001962185,-0.00065000000177,-0.164163842797,0.312649995089,-2.1779499054,-5.76626371185e-05,0.389790415764,7.83061841503e-05,0.000178395697731,-0.144961953163,0.00135000003502,-0.000745316268876,0.0776716470718,0.00034999998752,0.0,0.0746491625905,-0.344623684883,0.0660390555859,0.869599938393,2.20469999313,0.0,0.0,-0.765566706657
55847,-0.547926962376,-0.148660734296,0.0485350638628,1.99372172356,-0.389890670776,-1.54996228218,0.640875160694,-0.341596037149,0.15059736371,0.298200696707,-0.220141351223,-0.259192168713,0.399036258459,-0.322601079941,1.28613746166,1.00845003128,-0.244643688202,0.493550032377,-0.349049985409,0.141948461533,0.169099524617,-0.529615223408,-1.08699047565,-0.142615243793,-0.616449952126,0.452410727739,-0.609938323498,0.048299998045,-0.125126540661,-0.722825706005,0.114896610379,-0.0327870473266,-0.026299983263,-0.854349970818,-0.195030301809,-0.0686344206333,0.388600021601
25803,-0.0751101523638,-0.436782449484,-0.208840742707,1.546413064,-1.39033055305,-0.332751214504,0.0961451679468,-0.402696698904,0.848229527473,-0.503546893597,-0.0775345563889,0.529808938503,0.970309138298,-1.29604840279,-0.166428804398,-0.124999985099,-0.516782164574,-0.909500002861,-2.07550001144,0.410880446434,1.05786049366,-0.36913523078,-0.112393811345,-0.149507239461,-0.84424996376,-0.496291399002,0.0650891959667,0.527949988842,-1.36759305,0.39770168066,0.133605539799,0.417531728745,0.0710499957204,-0.614499986172,-0.247346445918,0.338155537844,0.461699992418
3480,-1.28645896912,0.203651964664,1.1339263916,1.03616881371,0.943099677563,0.548954725266,-0.276417195797,-0.373442411423,1.35729086399,0.238482713699,0.0757916271687,0.683731138706,-0.247967302799,0.395650982857,0.547377109528,0.374250024557,-0.986256480217,0.65600001812,-1.48670005798,0.55486279726,-1.00621724129,1.38760590553,0.141059368849,-0.0473251566291,0.306699991226,-1.17833518982,-0.0696388855577,-0.102549999952,0.619755744934,0.802796542645,0.409480273724,-0.565704345703,-0.443250000477,-0.970749974251,0.432096898556,0.237069815397,0.811366677284
2946,0.129676610231,-0.778102815151,0.24672909081,1.12879657745,-0.305771172047,0.557258546352,-0.00624571740627,-0.679943144321,0.569162726402,-0.211831077933,-0.237197384238,-0.631949663162,-0.983707427979,-1.11961102486,0.475133299828,0.387600004673,-0.109935700893,-0.00100001692772,0.850399971008,-0.863493263721,-0.74107247591,-1.06848239899,-1.04095447063,1.22755503654,-0.287349998951,-0.472976744175,-0.166982829571,0.655350029469,0.119486629963,0.276366978884,0.612500607967,0.455415964127,0.332300007343,0.0514499992132,-1.10776138306,-0.838135123253,0.845533370972
9517,-0.00949464552104,0.594484746456,0.0907733440399,1.8662507534,0.518333554268,0.585758268833,0.272082418203,0.337466359138,0.562157392502,-0.132418274879,0.866918504238,-0.559400081635,-1.31731772423,0.906465649605,-0.331203579903,-0.419199973345,-0.91323530674,-0.188500002027,2.02890014648,-1.00179886818,-1.07478046417,-0.0752190798521,-0.629716455936,-0.110958889127,0.240700006485,-0.913450956345,0.26310968399,0.861199975014,1.2603713274,1.29577887058,-0.436545044184,-0.107117295265,-0.0350999981165,1.20410001278,-0.199108675122,0.506006479263,-0.361400008202
25987,-0.318082511425,0.0852110013366,-0.501198589802,1.20682752132,-0.0988385826349,-0.584089517593,0.278512835503,-0.280728697777,0.550061702728,-0.297788918018,0.103346154094,0.719092667103,-0.855805754662,0.958894073963,0.307992517948,-0.569149971008,-0.996750593185,-0.337549984455,0.713600039482,0.766597926617,1.10180222988,-0.152103573084,-0.19795833528,0.0827954635024,1.22434997559,0.256239324808,1.05542123318,0.477999985218,0.280261158943,0.761923551559,0.583828389645,-0.411557197571,0.355749994516,0.827149987221,1.45760631561,0.603704750538,-0.137666672468
23670,-0.235827162862,0.551498055458,0.428485095501,1.8417775631,0.165093511343,-0.029768884182,-0.56404709816,-0.423269838095,1.11201405525,-0.593169748783,0.314557105303,1.45509028435,-0.889877796173,1.10940694809,-0.0591860450804,-0.210500001907,-1.02533268929,-0.696300029755,2.03600001335,-0.404077112675,1.69263982773,1.05846476555,0.00631771981716,0.133641555905,1.01139998436,-0.609119057655,0.517176270485,0.594399988651,0.0994043499231,-0.0169327929616,-0.144871860743,-0.0488443374634,0.285800009966,-0.256749987602,-0.63669937849,0.937657117844,0.656300008297
11182,-0.242620557547,0.19703964889,0.266413122416,0.722333312035,-0.8547488451,-1.1960722208,-0.336421459913,-0.146590426564,0.313953787088,-1.08596396446,0.136041492224,-0.442747801542,0.437046825886,-1.05656957626,-0.314765512943,0.160449996591,-0.125451415777,-1.0882499218,-1.66159999371,-0.177028030157,-0.678514301777,-1.71813941002,-0.964483439922,0.112152718008,0.244800001383,-0.746508061886,-0.230676084757,0.0691500008106,0.551183342934,-0.625385522842,-0.1005025208,0.231272608042,0.295100003481,1.23940002918,-0.0754512995481,0.0712816119194,-0.216500043869
2146,-0.458504974842,-0.0524430423975,0.202970504761,0.705620467663,0.243853718042,0.0919344946742,-3.57241868973,0.788643062115,0.0826463997364,-0.33825519681,0.0886770933867,0.495395183563,-1.1215763092,1.65491461754,-1.12567019463,-0.22389999032,-1.10731220245,-0.120500013232,-0.676699995995,-1.03680515289,0.21380341053,0.703988969326,0.968222856522,-0.0250909328461,-0.31559997797,-0.637991070747,0.256864905357,-1.7825499773,-0.931401073933,-0.383929699659,0.0111636817455,-0.370895236731,-1.51010000706,0.674199998379,-0.102827578783,0.878070056438,0.403266727924
3385,-0.134114742279,0.165340662003,0.146311819553,2.09797954559,0.982109904289,0.384083271027,0.887118458748,0.612129628658,0.11801302433,0.165370687842,0.474977970123,0.879203796387,-1.60272204876,1.01118302345,0.120479479432,-0.887999951839,-1.00893998146,0.0733000040054,1.45225000381,-0.474242687225,0.549118876457,-0.443421751261,-0.386286258698,-0.418655186892,1.05529999733,3.43954706192,0.562356054783,-0.49489992857,0.488058686256,1.30450832844,-0.321939170361,-0.190613746643,2.20690011978,0.796800017357,1.11662626266,0.636057138443,0.116600006819
5261,-0.960215747356,0.0794357955456,-1.16910398006,1.90328931808,-0.875790297985,-0.0743381604552,0.389684796333,0.0401564575732,0.810320973396,-0.0782437846065,-0.225289434195,-0.563379466534,0.365890651941,-0.665741920471,-1.31724882126,0.303399980068,0.0377043709159,-0.673799991608,1.37465000153,0.681075513363,-0.269897043705,-0.40057682991,-0.710261821747,-0.299727171659,-0.710899949074,-0.151761114597,-0.121929347515,0.144250005484,-0.570689380169,-0.487472653389,-0.38878852129,1.49291300774,0.550150036812,0.00635000318289,-1.27473199368,-0.812168598175,0.425900012255
10765,-0.40043336153,-0.369114637375,-0.341295063496,1.35710000992,0.092185690999,-0.105409622192,1.50569593906,-0.984088003635,0.807153820992,-0.240489602089,1.55437922478,-0.374515742064,-0.729879975319,-0.562054693699,0.735270082951,-0.154550001025,1.09443771839,-0.105350002646,-0.439499974251,0.247306376696,0.182533830404,-0.75530809164,-1.60968220234,-0.738941133022,0.166150003672,1.10300397873,0.911749839783,0.517949998379,-0.362252652645,-0.067612670362,-0.0530156567693,-0.506416916847,-0.728900015354,1.43789994717,-0.603476107121,-0.208039417863,0.0281666666269
25839,-0.435936689377,0.110536821187,-0.124298535287,-1.8010904789,-0.647839188576,-1.38150954247,-0.9331843853,-0.397472351789,0.0796430110931,-0.873852431774,0.15496776998,0.757896959782,-1.18162238598,-0.00639432668686,0.166915327311,-0.22864998877,-0.593186736107,-2.13809990883,-1.67149996758,-0.0296637937427,-0.305714011192,0.0682311803102,-0.367352753878,-0.714437127113,0.772500038147,-0.115449815989,0.33554983139,-0.406950026751,0.796287417412,-0.372111618519,-0.0281774699688,0.145363017917,-1.02559995651,0.870400011539,-0.7342056036,0.383016586304,-0.928900003433
4172,-0.750171661377,0.331597596407,0.449076354504,1.02788448334,0.449859321117,0.0734544917941,-1.15157997608,-0.395799040794,0.449456751347,-0.434675872326,0.0754706859589,0.0736620426178,-1.32299876213,0.969637155533,-2.17491197586,0.14025002718,-0.389613121748,-0.631699979305,-1.13275003433,-0.0298708081245,0.621816217899,-0.552351891994,-0.360160976648,-0.137329667807,-0.0489000082016,0.13949495554,-0.970366060734,-0.286300003529,0.584626793861,-0.0846690759063,0.199434667826,-0.0564607381821,0.859849989414,-0.299650013447,-0.340589046478,1.00713217258,-2.57333350182
23161,0.121604651213,-0.829261183739,-0.228849798441,1.01550960541,-0.265850901604,-0.591587126255,0.726135969162,0.382716983557,0.239226132631,-0.399718999863,-0.349668771029,-0.944201469421,2.66521453857,-2.1674451828,-0.514895439148,0.0252999663353,0.165661558509,-0.254649996758,-0.0991000235081,0.645020604134,0.148576244712,-1.13625097275,-1.04588806629,1.50073778629,-0.410149991512,-0.851262390614,-0.7669891119,0.23425000906,0.0756666883826,0.315254598856,1.73450946808,0.275016248226,0.182799994946,-0.249600052834,-1.3111717701,-0.827389597893,-0.407799988985
10298,0.172352463007,-0.0237829983234,-1.75734066963,1.11228227615,-0.434910416603,0.209808439016,-0.697469592094,-0.477493673563,0.496714413166,-0.563633561134,0.0986082851887,0.316962778568,-1.43950140476,1.09923529625,0.520281910896,0.401199996471,-0.311300039291,-0.220900014043,-0.402450025082,-0.311718463898,-0.351827591658,1.1096265316,0.864748716354,-0.62963539362,0.752400040627,0.298799097538,2.92016196251,-0.856750011444,0.670368075371,0.395908325911,-0.146111667156,0.326289474964,-1.12925004959,1.65970003605,-0.357519865036,0.338414669037,0.495466709137
1802,-0.0813969820738,0.330689370632,-0.554588079453,2.27178359032,0.86455988884,0.526638507843,-0.422120690346,0.425732195377,0.432540118694,0.0910242423415,-0.303613871336,0.0376970916986,-2.99926042557,0.375519752502,0.957072377205,-0.0281500220299,-0.773030281067,-0.00904999673367,0.0586500167847,0.492372602224,0.349882215261,0.817035496235,0.353252887726,0.0925211161375,-0.364100009203,0.297187447548,1.71051287651,-0.873800039291,-0.514502286911,0.824162364006,0.194685161114,-0.505744636059,0.514899969101,0.929499983788,0.15811099112,0.19328546524,0.00866666436195
58533,0.363359212875,-0.285391300917,0.177936419845,1.07297182083,0.0495904684067,0.674927949905,1.2914352417,0.702974021435,0.362027823925,0.0137812942266,0.352548539639,0.556876897812,-0.915080368519,0.789761900902,0.295176327229,-0.505750000477,-1.11023783684,-0.697800040245,-1.55809998512,0.100748665631,0.654382884502,0.217739582062,0.273539602757,0.875936865807,0.999700009823,-0.633812487125,1.11344528198,-0.32665002346,-0.383663237095,0.817708492279,-0.0973486825824,-1.01428484917,-0.254550009966,0.899450004101,0.836107909679,-0.100513398647,-0.714533388615
147179,-0.476929932833,-0.00537497550249,-0.230533018708,1.25873482227,0.0853199213743,0.422534108162,-0.0939203202724,-1.4028866291,0.566580653191,-0.059820830822,0.0769468545914,-0.0578924939036,-1.1406532526,1.13205897808,0.0912112593651,0.392850041389,0.311893880367,1.02520000935,-0.015850007534,0.322620242834,-0.160166785121,0.31257802248,0.652387976646,-0.245846822858,1.15020000935,0.525450468063,0.861170172691,-2.14144992828,0.267605632544,0.372242063284,-0.229340702295,-0.0697444230318,0.984699964523,0.884600043297,-0.555171966553,-0.871724307537,0.499400019646
29937,0.122048601508,0.123923480511,1.16624903679,-3.65414500237,0.529716134071,1.66971838474,1.08606350422,0.258406549692,0.417476534843,0.371709734201,0.0345154255629,-0.0831643939018,-1.04893553257,0.167255818844,0.504275977612,-0.595300018787,-0.922655701637,0.00104999542236,-0.0970999598503,-0.0289260745049,-0.108949534595,-0.766947984695,-0.506354689598,1.2986471653,1.56830000877,-0.25457316637,1.06651258469,0.110849998891,-0.880003035069,0.0794422999024,-0.0574695244431,-1.38984560966,0.49169999361,1.0339499712,0.34976631403,0.545701742172,0.611299991608
6184,0.78959184885,0.324546128511,-0.314440578222,-1.05624711514,0.869677901268,-0.239974066615,0.174028754234,-0.0645155981183,0.0782077088952,0.353212296963,-0.138439461589,0.414489746094,0.636419296265,0.0867984592915,-0.38563349843,0.708899974823,0.245502263308,-0.719349980354,-0.238950014114,0.996060550213,0.0247111357749,0.484693944454,1.02829456329,0.625876843929,-0.0645499974489,-0.290421545506,0.807765841484,-0.431499987841,0.51582545042,0.299506396055,-0.123514443636,-0.516929268837,0.222049996257,-0.125050008297,-0.580679178238,-0.437460035086,-0.35726672411
9854,0.312647759914,-0.0778068006039,-0.452111423016,1.36137509346,-0.684467852116,-0.202379107475,-0.219260454178,-0.351121336222,1.13435339928,-0.242232784629,-0.206899166107,0.777637124062,0.420161873102,1.01900935173,0.600400984287,1.0639500618,-1.48549628258,-0.755850017071,4.58704996109,-0.84626531601,1.41495239735,3.54960107803,1.45685815811,-0.0392707064748,1.47780001163,0.455500394106,1.20611035824,1.19235002995,0.178583025932,-0.10485342145,-0.0932199060917,-0.688121318817,1.41674995422,1.04935002327,-0.0260438024998,-0.299971461296,0.215499937534
2553,-0.868901371956,0.102765008807,-0.673033237457,1.42799735069,-0.377226054668,0.413054794073,-0.921763062477,-0.570142030716,0.491816014051,-0.119105309248,0.224559739232,-0.297144174576,0.475401252508,0.101769179106,-0.123697713017,0.45174998045,0.217403709888,-0.346300005913,-1.43599998951,0.686800956726,-1.14436626434,-0.621887087822,-0.340682774782,-0.736230373383,0.271800011396,0.166300833225,1.11883664131,0.541999995708,-0.488875508308,0.514629781246,0.135537832975,-0.318024396896,0.487850010395,0.388249993324,-0.429218739271,-0.163496389985,-0.358133345842
