rid,CPC004_A375_6H:BRD-A48430263-003-06-5:10,CPC004_HA1E_6H:BRD-A48430263-003-06-5:10,CPC004_HA1E_24H:BRD-A48430263-003-06-5:10,CPC004_HCC515_6H:BRD-A48430263-003-06-5:10,CPC004_HCC515_24H:BRD-A48430263-003-06-5:10,CPC004_HEPG2_6H:BRD-A48430263-003-06-5:10,CPC004_HT29_6H:BRD-A48430263-003-06-5:10,CPC004_MCF7_6H:BRD-A48430263-003-06-5:10,CPC004_PC3_6H:BRD-A48430263-003-06-5:10,CPC004_PC3_24H:BRD-A48430263-003-06-5:10,CPC004_VCAP_6H:BRD-A48430263-003-06-5:10,CPC004_VCAP_24H:BRD-A48430263-003-06-5:10,CPC011_A375_6H:BRD-A48430263-003-11-5:10,CPC011_A549_6H:BRD-A48430263-003-11-5:10,CPC011_A549_24H:BRD-A48430263-003-11-5:10,CPC011_HA1E_6H:BRD-A48430263-003-11-5:10,CPC011_HT29_6H:BRD-A48430263-003-11-5:10,CPC011_MCF7_6H:BRD-A48430263-003-11-5:10,CPC011_MCF7_24H:BRD-A48430263-003-11-5:10,CPC011_PC3_6H:BRD-A48430263-003-11-5:10,CPC011_PC3_24H:BRD-A48430263-003-11-5:10,CPC011_VCAP_6H:BRD-A48430263-003-11-5:10,CPC011_VCAP_24H:BRD-A48430263-003-11-5:10,CPC015_A375_6H:BRD-A48430263-003-06-5:10,CPC015_A549_6H:BRD-A48430263-003-06-5:10,CPC015_A549_24H:BRD-A48430263-003-06-5:10,CPC015_ASC_24H:BRD-A48430263-003-06-5:10,CPC015_HEPG2_6H:BRD-A48430263-003-06-5:10,CPC015_HT29_6H:BRD-A48430263-003-06-5:10,CPC015_MCF7_6H:BRD-A48430263-003-06-5:10,CPC015_MCF7_24H:BRD-A48430263-003-06-5:10,CPC015_NPC_24H:BRD-A48430263-003-06-5:10,CPC015_PHH_24H:BRD-A48430263-003-06-5:10,CPC015_SKB_24H:BRD-A48430263-003-06-5:10,CPD001_MCF7_6H:BRD-A48430263-001-04-4:10,CPD001_MCF7_24H:BRD-A48430263-001-04-4:10,CPD001_PC3_24H:BRD-A48430263-001-04-4:10,NMH002_FIBRNPC_24H:BRD-A48430263-001-05-1:10,NMH002_FIBRNPC_6H:BRD-A48430263-001-05-1:10,NMH002_NEU_6H:BRD-A48430263-001-05-1:10,NMH002_NEU_24H:BRD-A48430263-001-05-1:10,NMH002_NPC_6H:BRD-A48430263-001-05-1:10,NMH002_NPC_24H:BRD-A48430263-001-05-1:10
5054,0.152028620243,-0.175492763519,0.174301594496,0.0322734415531,-0.771753668785,-0.196957081556,0.117328882217,1.33574020863,-0.77463465929,-1.36820888519,0.0716594010592,0.258935749531,0.176518291235,-1.92576277256,0.76842802763,1.31089997292,0.262285739183,-0.449700027704,-1.00715005398,-0.579910874367,-0.665630459785,-0.209336668253,-0.590180337429,-0.118039220572,0.243700012565,-0.116319388151,0.316108107567,-0.290850013494,1.45026946068,-0.19585481286,0.875019013882,-0.821234166622,-0.731549978256,0.575000047684,-0.527116417885,0.425977289677,-2.45449399948,0.0347666740417,0.0924371629953,0.74554169178,-0.746177554131,-0.704200029373,-0.336123973131
3108,-0.0829296708107,0.179087594151,-0.479142963886,0.1240709126,-0.724213123322,-0.0146474689245,-0.167957514524,1.48611068726,0.0225175693631,0.762899696827,-1.1827249527,-0.276083409786,-0.442585140467,-0.0585273057222,-0.331713408232,-1.01310002804,-0.730362534523,-0.896600008011,0.536549985409,-1.37518811226,-0.00081941485405,-0.312322854996,-0.161155611277,-0.212180122733,0.468699991703,0.360450476408,0.273983508348,0.483399987221,-0.398105949163,0.00278868782334,0.438181787729,-0.438442677259,-0.319750010967,0.276199996471,-1.13804996014,-0.0613997653127,0.107616260648,0.880266666412,0.240018069744,0.39983895421,-0.835392057896,1.2582000494,0.291091829538
1950,-1.03920304775,0.4422506392,0.485583424568,-0.190192788839,0.283482283354,-0.37766250968,-0.503621399403,-0.280896931887,-1.33623731136,0.270335555077,-0.119348227978,0.76341766119,-0.740118861198,1.75355291367,-0.869055628777,0.188850000501,0.800614237785,-0.606549978256,-0.748250007629,-2.03214740753,-1.83995628357,-0.808303654194,0.0313585698605,0.371049702168,-0.676800012589,1.18734717369,-0.088115029037,-0.0974499955773,2.00623774529,0.372643232346,-0.65140235424,-0.583994269371,-0.283399999142,-1.15750002861,0.65947830677,0.494693785906,-0.476930648088,0.621033370495,-0.52702742815,0.596994519234,0.930324316025,-0.391200006008,0.203294530511
351,-0.979914665222,0.274148315191,-0.622598171234,0.757629752159,-0.558542490005,0.574167311192,-1.10364437103,0.39066067338,0.706622779369,0.355259954929,-0.224078640342,-0.332758903503,0.16508898139,1.60506415367,-0.570244848728,-0.129500001669,1.72438263893,-0.189800009131,0.330449998379,-1.2459294796,-0.70484662056,-0.404171824455,-0.027351513505,0.964474380016,-0.754199981689,-0.251236259937,0.132785469294,-0.459900021553,-0.0273813866079,0.384324491024,-1.17455267906,-0.289717644453,-0.00034999998752,0.00034999998752,0.344134390354,-0.760178148746,0.096801020205,-0.367366671562,0.105522342026,-1.34493172169,-0.55664473772,-0.21453332901,0.563842952251
4846,1.44861137867,0.112890660763,-0.31149700284,0.375863313675,-1.03405344486,-0.0394641906023,0.342886060476,-1.0743560791,0.129534929991,1.89384293556,1.20338869095,-0.097269050777,-0.640652894974,1.1631026268,-0.291569799185,-0.907649993896,0.51319038868,-0.0794000029564,-0.283199995756,-0.380046367645,-0.180913865566,-0.526128709316,0.400047361851,-0.0192850828171,0.196299999952,-0.184040814638,-0.34692594409,0.0868000090122,1.06745529175,-0.0612129643559,0.874209284782,1.42911148071,0.29834997654,-0.829200029373,-0.426256477833,1.36125600338,-0.369574010372,0.75296664238,-0.272959083319,0.928095340729,-1.01357674599,-1.50793337822,0.661638557911
1452,-0.629248797894,-0.0428396016359,-0.702369570732,-0.418207496405,-2.1246805191,-0.99409776926,0.574128687382,-1.47268116474,-0.229087233543,0.189632624388,0.685869693756,-0.199553698301,0.428529381752,-0.466011166573,0.0465516746044,-1.34530007839,-0.347246348858,-0.103449970484,-0.49920001626,-0.152736857533,-0.152528882027,0.0969490706921,0.612327098846,-0.504008710384,0.268500000238,0.692791998386,-0.372422456741,-1.11164999008,-1.38927614689,1.21210730076,0.8539301157,0.627215862274,-0.183599993587,0.570850014687,0.681364297867,-0.892657995224,-0.0425392240286,-0.291999965906,-0.308138310909,-1.0935781002,-0.29322552681,0.49849998951,0.237404480577
4776,-0.0310697704554,0.492664963007,-1.01452445984,-0.115832239389,0.545978605747,0.114990845323,-0.104843214154,-0.523554086685,0.186976611614,1.12466430664,1.08244657516,-0.26556622982,-0.19361820817,1.20434570312,-1.14442396164,0.337300002575,-0.238637238741,-0.6644500494,-0.453350007534,0.377799838781,-1.16808795929,-0.430783510208,-0.301353186369,0.680231809616,-1.41129994392,0.767747223377,-0.469476938248,0.570749998093,1.1551412344,0.616915643215,-1.05938005447,0.0753741711378,0.44374999404,-0.265399992466,-0.39195472002,-0.230750024319,-0.192058146,-0.562633395195,-0.677233815193,0.658125638962,1.26175451279,0.458999991417,0.271343976259
6908,0.0710173919797,-0.430860996246,0.973452806473,4.31327915192,-0.05503860116,-0.118907883763,1.37158060074,0.0912294983864,0.00351285934448,0.848207831383,-0.471164643764,-0.229705035686,0.0488747954369,-0.624998450279,0.571617841721,0.337599992752,1.34255766869,-0.673150002956,0.201699987054,-0.415087103844,0.489791810513,0.710970699787,-0.106847822666,-0.659808039665,0.540349960327,0.619133472443,0.243994280696,-0.514600038528,-0.661990404129,-1.56679141521,0.349666416645,0.494731903076,-0.365299969912,0.154449999332,0.50478053093,-0.426297128201,1.04431915283,-0.24270004034,0.358498454094,-1.06077313423,-0.277649879456,0.665033340454,0.288323789835
672,-1.91375076771,0.249065637589,-0.0214799642563,-0.127851873636,0.254151672125,-0.0269424319267,0.252651929855,-0.177807211876,0.304045975208,0.6559882164,0.107166536152,0.479628831148,-0.151438608766,0.290730655193,0.936488687992,0.723699986935,-0.339506417513,-0.0810000002384,-0.300450026989,-0.665478289127,-0.437554627657,0.279012441635,0.358415305614,-0.701209187508,-0.675950050354,-0.0844826474786,0.0577910356224,-0.327199995518,-0.509201049805,-2.03207087517,0.445987522602,0.0617562495172,0.0777499973774,-0.150649994612,2.35975790024,0.946983337402,0.0482020229101,0.408833324909,0.743002772331,1.17649376392,0.520520150661,0.283100008965,0.0761658400297
5710,-1.84604012966,-0.0622234083712,0.250998049974,-0.927479505539,-0.582430124283,-0.454603850842,-0.164238780737,0.974124848843,-0.199960067868,0.253085941076,-0.309661179781,-0.171517878771,-0.123812794685,-0.819722175598,0.743027210236,-0.12800000608,-1.20051407814,0.69629997015,-0.370100021362,-0.2922321558,0.614929616451,0.26418197155,-0.68262732029,-1.56304168701,0.0572000145912,0.341189056635,-0.348518669605,0.282199978828,-2.55680274963,-0.254741698503,1.24412739277,0.437998056412,0.0401500016451,0.226150006056,0.420735299587,-0.993622124195,0.0695965588093,0.16369998455,-0.173581674695,-0.794558942318,-2.11284804344,0.856066703796,-0.55465233326
2115,-0.891124546528,0.0396592319012,0.349125266075,-0.142841339111,-0.536755442619,0.216490700841,-0.491796672344,0.0420859158039,-1.20674920082,-1.27633428574,0.894368648529,-0.219108119607,-0.614727854729,0.809829652309,-0.0380984246731,-1.11905002594,-0.86508589983,-0.906149983406,-0.491600006819,-0.996975660324,-2.92360448837,-1.13587844372,-0.502452492714,-1.19757866859,0.45814999938,0.34990054369,1.84824955463,0.757349967957,-1.30189049244,0.495723813772,0.0473811402917,-0.0755558162928,0.794499993324,-0.324549973011,-1.47670984268,-0.738328397274,-2.48605704308,-0.620733320713,0.348514914513,-0.655302703381,-0.151345357299,1.15396678448,0.851901233196
7015,-0.58721858263,-0.890469551086,-0.218021169305,-0.818542778492,0.396995157003,0.577957510948,-0.234123796225,0.371156215668,0.438597202301,1.7837690115,-0.08610278368,0.391260683537,-0.431373029947,1.19811868668,-0.837058901787,0.0899000018835,0.448092103004,-0.697250008583,-0.620050013065,0.422707885504,0.518460631371,-0.56770336628,-0.054008807987,0.967063307762,-1.75204992294,1.30951166153,0.777615487576,0.136699989438,1.0947753191,1.70269858837,-0.704806685448,-0.20002001524,-0.866500020027,-0.0590000003576,-0.21042829752,0.250930935144,0.994084239006,0.317199975252,-0.902807593346,0.321477502584,-0.0469724833965,-0.605333328247,-0.286374419928
8726,-1.00568068027,0.599480569363,0.490677595139,-0.262804746628,0.263748288155,1.16530776024,0.804790496826,-0.275344073772,0.835167884827,0.239268273115,0.171367198229,0.173106685281,-0.285347700119,-0.961361169815,-0.0584457069635,0.942900002003,-0.417645424604,-0.466449975967,0.380649983883,0.577142715454,1.92434096336,0.520664811134,-0.219208419323,-0.228478893638,0.650699973106,0.844709455967,-0.0142373144627,0.0952500030398,0.0867038071156,0.153110802174,0.482796728611,0.0824534595013,0.500150024891,0.347999989986,0.0562715530396,-0.0448374412954,1.19378864765,1.94006681442,-0.0254999399185,-0.525895297527,-0.348341912031,-0.353100001812,0.423578858376
2185,-0.753810048103,0.679013967514,-0.642338633537,-0.152140855789,-0.322925627232,0.0344916395843,-0.265695244074,-0.342521458864,0.625099718571,1.33159518242,0.827608823776,0.0166581347585,-0.361373215914,1.3221540451,-0.94927251339,-0.0490500032902,-0.460417002439,-0.265200018883,-0.21139998734,0.253047943115,1.16812598705,-1.41861653328,-1.20299530029,0.778891921043,-1.49714994431,-0.847382724285,-0.951192080975,0.449200004339,0.557157874107,0.592276871204,-0.735523223877,0.106576614082,0.652449965477,-0.671000003815,-0.228264391422,-0.0992335751653,0.617676973343,0.132933348417,-1.00196766853,0.120308727026,0.410498350859,-0.562733352184,0.0534832924604
3315,0.920229554176,-0.605091810226,-0.326585948467,-0.0354112237692,-0.495603740215,-0.24167881906,-0.331116378307,8.86864072527e-05,-0.422814875841,-1.21392917633,1.32573378086,-0.194958120584,0.402931720018,-2.23797416687,-0.527615785599,-0.0133000016212,-0.0470564812422,-0.0669500082731,-0.539600014687,-0.348886191845,-0.103623896837,0.196214705706,-0.0453675985336,-0.418568223715,-0.337249994278,-0.918111920357,-0.182762354612,-0.895399987698,-0.855135560036,0.332188904285,0.720041811466,-0.0906670242548,-0.283199995756,0.0,0.291884362698,-1.64520299435,-0.40195441246,0.970766782761,0.664391219616,-0.654071211815,-0.604818284512,-0.16510002315,-0.838704049587
5289,-0.192480191588,-1.72949028015,0.297734707594,-0.516473174095,-0.0235904157162,0.674867451191,-0.244047924876,0.0525346845388,0.677863180637,1.59961307049,1.08139955997,0.298610985279,0.903976261616,1.97186470032,-0.292396485806,-0.666450023651,-0.866849899292,-0.73474997282,-0.843800008297,0.754145085812,-0.669308006763,-0.65921074152,-0.259577721357,-0.776386976242,-0.960850000381,-0.94901907444,0.147406637669,-0.346749991179,0.123769156635,0.433618843555,-1.0435116291,0.0282361209393,-0.210099995136,-0.828450024128,0.00972452759743,0.487480461597,-0.304023087025,-1.00780010223,-0.141165882349,-0.898985922337,0.0767420828342,0.461433321238,-0.363987565041
868,-0.568889439106,2.06248545647,-0.165851414204,0.0102822184563,-0.555864691734,-0.0300572086126,-0.547337651253,0.906204402447,-0.33878672123,0.251001954079,1.8352407217,-0.426745146513,-0.653112411499,-0.329931914806,-0.720828354359,-0.0996499955654,-0.403270184994,-0.769799947739,-0.594949960709,-0.625502943993,-0.920791089535,-1.00996911526,-0.810365319252,0.160501986742,-0.736800014973,-0.180207446218,-2.33957695961,-0.091350004077,-0.305542856455,-0.103931061924,0.314621835947,0.704232990742,0.594699978828,-0.596950054169,1.19335269928,0.643551707268,-0.19541195035,-0.23533333838,0.188127189875,-0.915255904198,-0.764065206051,0.600966751575,-1.48525846004
1677,-0.154787927866,-0.735001802444,-1.32086527348,-0.269958436489,0.597688615322,0.845733582973,0.0217661820352,0.0195300392807,1.5707886219,2.48695850372,0.570076346397,0.636372923851,-0.365853071213,1.85906612873,-0.283664286137,-0.10759999603,0.167091488838,-0.51289999485,0.0443999916315,4.27521371841,1.54482102394,0.094470128417,-0.286195933819,0.898975849152,-1.11625003815,0.383732795715,0.276653677225,0.707750022411,2.46162676811,0.240346029401,-0.763956904411,-0.154048800468,-0.719600021839,-0.675750017166,-0.591713666916,-0.812170982361,0.709413170815,0.488166689873,-0.452605515718,1.10132539272,0.19192519784,-0.321700006723,-0.588335871696
7043,-0.592013597488,0.612246751785,-0.446107566357,-0.0217726454139,0.000551514327526,0.570675432682,-0.370234370232,1.08295488358,-0.0746067687869,0.608546614647,1.55160236359,-0.134162068367,-0.265687435865,-0.353232443333,-0.0103537738323,-0.346249997616,-1.22897708416,-0.37009999156,0.191200003028,-0.912236154079,-0.958349227905,-0.723848819733,-0.777119576931,0.17231194675,-1.25110006332,-0.38964420557,0.150694310665,1.10590004921,-0.187108725309,0.938047707081,0.444289892912,0.623524427414,0.230749994516,-1.04700005054,-0.551294326782,-0.233833894134,0.0304112434387,-0.0459333360195,-0.948341012001,-0.688841819763,-0.630717515945,0.318433314562,0.727283358574
5613,-0.786153137684,0.345880836248,-0.750898838043,-0.000954672694206,0.426578223705,0.82429599762,-0.316729068756,-0.651122093201,0.26818972826,2.62853336334,1.05269682407,-0.642984509468,0.0250361263752,1.46963644028,-0.537815749645,-0.560600042343,-0.642069578171,-0.687700033188,0.149700000882,0.877021670341,0.373654991388,-0.764220952988,-0.465149611235,1.49576568604,-1.04250001907,-0.0196109935641,0.0412694364786,1.4675000906,1.34068059921,1.36797916889,-0.798832535744,0.84181946516,0.433600008488,-0.0840000063181,-0.319826990366,-0.190974339843,0.775179922581,-0.201700031757,-0.599567592144,0.28905159235,2.63721656799,1.76353335381,0.604643046856
595,-1.24653196335,0.406620681286,0.465999662876,-0.469690769911,-0.225394174457,-0.252616465092,0.16962903738,0.649217188358,-0.364619970322,-1.11544132233,-0.435206115246,-0.170934453607,-0.667692899704,-2.31667137146,0.120685361326,0.643050014973,-0.687504470348,0.315900027752,0.426999986172,0.153731286526,-0.00876547396183,0.800022244453,0.0313456505537,-0.984318852425,0.413499981165,-0.347504019737,-0.962982177734,-0.391949981451,-0.531672298908,-0.460042208433,0.75061327219,0.324809342623,0.0362000018358,-0.0307999998331,0.0309660434723,-0.185956314206,-1.05466198921,-0.0611999928951,0.124747686088,-0.670939862728,-0.881428360939,0.72953337431,-0.127350986004
4793,0.170656442642,-0.177175611258,0.581090807915,-0.301714837551,-0.241633504629,-0.757701218128,0.612967789173,0.000686183571815,-0.666608452797,1.39580106735,-0.38421523571,-0.175720006227,-0.565610766411,-1.43512022495,0.507953166962,-0.0688499957323,-0.189036548138,-0.468699991703,-0.0646499991417,0.526523351669,1.26689469814,-0.0772416070104,0.18986722827,2.72449564934,0.238449990749,-1.33198881149,1.574031353,-1.01320004463,0.654142379761,1.28934514523,0.897487819195,0.0572371333838,-0.143649995327,-1.22154998779,-1.0855230093,1.96180737019,0.565137386322,1.15380012989,0.774844050407,4.14801454544,-0.181315749884,-1.43236660957,-0.523560166359
2736,-1.05453717709,-0.208631560206,-0.297982156277,0.194113582373,-0.102979168296,-0.303613245487,-0.17512062192,0.224172711372,0.336510300636,0.782424747944,1.43240070343,0.248761311173,-0.477741211653,0.474722415209,-0.50704485178,-0.359700024128,-0.706369161606,-0.605450034142,0.0046000033617,0.995074152946,-0.810585677624,-0.798132836819,-0.56194537878,0.455333173275,0.0401999987662,-0.409158498049,0.209035545588,0.812049984932,0.250003546476,0.767407655716,-0.630091547966,-0.510639727116,0.862749993801,0.0236499980092,1.98510551453,-0.266202449799,0.227438092232,0.335733354092,-0.77965003252,-0.128053456545,1.12189269066,-1.02840006351,-0.454683065414
5290,-0.448866397142,0.305754214525,-0.989644825459,-0.0195996165276,0.283122241497,0.00767838209867,0.0675979033113,-0.685390591621,-0.0357315316796,0.129156127572,0.387975603342,-0.983351171017,-0.674355447292,1.13859784603,-1.33682203293,0.831849932671,-0.136867821217,-1.52514994144,-0.641649961472,-0.172588825226,-0.242062389851,-0.326277732849,-0.274277627468,1.010014534,-0.615350008011,0.93341088295,-0.000305771827698,-0.510500013828,0.441753804684,1.21578502655,-0.527247130871,0.676842570305,-0.0229000039399,0.113249994814,-0.602374374866,0.561693191528,-0.342200875282,0.695000052452,-0.451605081558,0.485960036516,0.812244176865,0.353833377361,-0.351892083883
