rid,CPC005_A375_6H:BRD-K59273480-001-01-5:10,CPC005_A375_24H:BRD-K59273480-001-01-5:10,CPC005_A549_6H:BRD-K59273480-001-01-5:10,CPC005_A549_24H:BRD-K59273480-001-01-5:10,CPC005_HA1E_6H:BRD-K59273480-001-01-5:10,CPC005_HA1E_24H:BRD-K59273480-001-01-5:10,CPC005_HCC515_6H:BRD-K59273480-001-01-5:10,CPC005_HT29_6H:BRD-K59273480-001-01-5:10,CPC005_HT29_24H:BRD-K59273480-001-01-5:10,CPC005_MCF7_24H:BRD-K59273480-001-01-5:10,CPC005_MCF7_6H:BRD-K59273480-001-01-5:10,CPC005_PC3_6H:BRD-K59273480-001-01-5:10,CPC005_PC3_24H:BRD-K59273480-001-01-5:10,CPC005_VCAP_6H:BRD-K59273480-001-01-5:10,CPC005_VCAP_24H:BRD-K59273480-001-01-5:10,CPC007_A375_6H:BRD-K59273480-001-06-4:10,CPC007_A375_24H:BRD-K59273480-001-06-4:10,CPC007_A549_6H:BRD-K59273480-001-06-4:10,CPC007_A549_24H:BRD-K59273480-001-06-4:10,CPC007_HA1E_6H:BRD-K59273480-001-06-4:10,CPC007_HA1E_24H:BRD-K59273480-001-06-4:10,CPC007_HCC515_6H:BRD-K59273480-001-06-4:10,CPC007_HT29_6H:BRD-K59273480-001-06-4:10,CPC007_HT29_24H:BRD-K59273480-001-06-4:10,CPC007_MCF7_6H:BRD-K59273480-001-06-4:10,CPC007_MCF7_24H:BRD-K59273480-001-06-4:10,CPC007_PC3_6H:BRD-K59273480-001-06-4:10,CPC007_PC3_24H:BRD-K59273480-001-06-4:10,CPC007_VCAP_6H:BRD-K59273480-001-06-4:10,CPC007_VCAP_24H:BRD-K59273480-001-06-4:10
868,-0.326093584299,-0.756113290787,1.53291857243,0.0187802761793,-0.844449996948,0.0144737586379,-0.209650009871,-0.219626054168,-0.638742685318,-0.923580646515,0.478446245193,-0.393231153488,-0.717130184174,-0.389724969864,-0.333573967218,0.739441335201,-0.544404387474,-0.180290266871,0.427720695734,1.24718618393,-0.0920559763908,-0.239649996161,-0.29439085722,0.0662172958255,-0.736395359039,-0.126978516579,0.907391488552,0.304342150688,0.412010550499,-0.327713161707
1677,-0.211673110723,-0.0213442444801,-0.0672364085913,-0.957753837109,-0.251100003719,-1.61037182808,-0.815299987793,0.754270076752,0.649201452732,-0.224413782358,0.183546066284,0.454884886742,0.505537033081,-0.709161520004,-0.645931959152,0.850357949734,0.823137521744,0.997666120529,1.09889626503,0.404532849789,0.448825955391,-1.30620002747,0.112913265824,-0.760159850121,-0.287738412619,0.201795056462,-0.0182439312339,0.621378839016,0.701656460762,-0.258299022913
7043,0.682601928711,0.543329715729,-0.360500872135,0.538829565048,0.0169000029564,-0.721995294094,0.518299996853,-0.0162303745747,-0.908746957779,-0.995997309685,-0.35426107049,-0.60304069519,-0.352806985378,-0.285529196262,-1.22831201553,-0.459989517927,0.283992797136,0.401091337204,0.667554855347,-0.796530365944,-0.390050917864,-0.0816000029445,-0.492846429348,0.818358004093,-0.915380299091,-1.06087708473,-0.216605603695,-0.578263342381,-0.252053141594,-0.224562525749
5613,0.534838736057,-0.743468821049,0.351316899061,0.454259723425,-0.335799992085,-1.00454449654,-1.24005007744,1.03385007381,-0.854928672314,1.11307609081,-0.269520461559,-0.30751478672,-0.0860080644488,-1.22605359554,0.0988604873419,0.839925646782,1.01543521881,1.01893877983,0.432287812233,0.649581313133,0.428186714649,0.0220500081778,-0.842106580734,0.657881677151,-1.05440807343,-0.953652620316,-0.516772031784,-0.958508729935,0.0648583099246,-0.414396882057
595,-0.244347676635,-0.623407483101,0.601067185402,-0.689097464085,0.186850011349,0.392700403929,0.655650019646,-0.461231589317,1.25094723701,-1.25726819038,-0.132586613297,0.0718876123428,0.718005716801,0.515993893147,0.0808996334672,-0.812602996826,-1.56590163708,-0.235029116273,0.0671969950199,0.79920989275,-1.19315171242,-1.17595005035,0.184440419078,-0.957571923733,-0.241964921355,-0.0951338261366,-0.61520421505,1.2700521946,-0.2331854105,1.70259809494
4793,-0.765006542206,-0.112116098404,-0.330495834351,-0.455109506845,0.0302999615669,1.3002768755,0.0838499963284,2.51326799393,0.0499618053436,-0.375757724047,0.0882783383131,0.0318043977022,-0.865957856178,-0.372904986143,0.463737487793,0.951125562191,-1.05349183083,-1.31526684761,0.535639882088,1.10634922981,0.560514569283,-0.375450015068,-0.0196514874697,-0.645872831345,-0.778686642647,0.3539031744,0.0462553501129,0.823402285576,-0.025936871767,0.324016243219
2736,-0.331411123276,0.669277131557,0.494458377361,-0.198165267706,-0.763450026512,-0.55992937088,-0.178450003266,0.24497166276,0.0791062265635,-0.0226882584393,-1.12468886375,0.684453725815,-0.458128988743,0.120593398809,-1.12746059895,0.159924715757,0.994094252586,0.169665172696,0.523346841335,2.00679922104,1.17907905579,0.699949979782,-0.640274882317,0.228242650628,-0.529484152794,-0.58861464262,0.0765487402678,0.0264568924904,0.274843662977,-0.471866428852
5290,0.387939333916,0.339332193136,-0.687927603722,0.954335331917,-1.46554994583,-1.35136115551,-1.49300003052,0.266948342323,-3.49157595634,-0.0325964540243,-0.435229182243,-0.245825111866,-0.702395737171,0.445379912853,-1.72453212738,0.0575958676636,1.22835278511,0.172948345542,0.442356556654,0.527493238449,-0.359030216932,-1.41120004654,0.519951879978,0.452579081059,0.0747156888247,1.51908385754,0.440131336451,0.970398843288,0.943440258503,0.286990731955
6194,0.0,0.0,-0.439360260963,0.540060698986,-0.316000014544,-0.249238535762,-0.578750014305,-0.0835290774703,0.0,-0.522086977959,-0.297053039074,-0.938824534416,-0.0223864167929,-0.054505854845,0.000485524069518,-0.128747344017,0.000266357004875,0.499116927385,0.0,-2.46273469925,-0.0585857741535,0.00034999998752,-0.575283765793,-0.246529042721,-0.184748232365,0.135945796967,0.160042032599,1.45124924183,-0.122301697731,0.000191833009012
1676,0.651736617088,0.0263334512711,-0.393459916115,1.16022288799,-0.675149977207,-0.446304738522,-0.233600005507,0.480635046959,-1.31319105625,-0.805751800537,-0.836931943893,-0.493243217468,-0.800320327282,-0.890526652336,-0.987540006638,-0.553413927555,0.252785116434,0.929320394993,0.785367846489,-2.28039312363,-0.833299219608,-1.32124996185,-0.407874464989,0.944616913795,-0.908557832241,-1.32883882523,0.154244914651,-0.262284338474,0.647234201431,-0.0922731906176
23512,-0.0651829838753,0.504326581955,-0.564452469349,0.673951387405,1.17960000038,0.745595037937,0.926949977875,-1.87111747265,0.963748812675,0.28453117609,0.511651396751,-1.50682830811,-1.81473720074,0.835017561913,0.161060243845,0.659491419792,-1.04742765427,-0.057150579989,0.559464514256,0.920568287373,1.00153672695,0.617399990559,-0.413105845451,-0.167932897806,-0.216815933585,-2.25364232063,0.0382256433368,0.0399323701859,-1.35168862343,0.979918241501
148022,-0.503723800182,-0.361231952906,-2.13925099373,0.338132292032,0.297699987888,-0.160914301872,0.554899930954,0.492166996002,0.646171331406,0.405414521694,-0.511849105358,-0.0223895311356,-0.0560450553894,-0.140756875277,-0.548579990864,-1.05965232849,-1.44602954388,0.129750907421,0.421815305948,0.0739279985428,0.9247828722,0.222350001335,-0.614549398422,-0.0270803570747,-1.32288968563,-0.242454782128,0.355209380388,0.944332063198,0.0468861572444,-0.0663041993976
1906,0.500278532505,-0.0196542590857,-0.137410268188,0.914617061615,-0.0646499991417,-0.122729979455,-0.257149994373,0.383778870106,-0.597914934158,0.0137567184865,-0.249331340194,-0.980905950069,0.257734537125,-0.231933817267,-3.67034268379,-0.387853145599,1.95601344109,0.135832965374,0.686845064163,-1.66479969025,-0.442184388638,-0.291749984026,-0.577395200729,0.46206253767,-0.987849771976,-1.25415325165,0.0743401050568,-0.331203728914,0.563360095024,-0.489151984453
8878,-0.661957263947,-0.623371303082,-1.25053930283,0.400176733732,0.427850008011,-0.308976352215,0.762149989605,-0.359097540379,-0.922605633736,-0.220276534557,0.496613532305,-1.14363563061,-0.943200111389,0.340628385544,0.369463056326,-0.71281671524,-1.80472922325,0.35092073679,-0.146435365081,0.00143605470657,0.840258955956,-1.63700008392,-0.275851994753,-0.831164598465,0.49679979682,-0.462054610252,0.102594487369,0.478822827339,-0.657158732414,0.469462126493
3091,0.402990877628,-0.882300794125,0.454484045506,0.637978136539,1.26514995098,0.189220294356,-0.435699999332,0.362482219934,-0.0426183193922,0.571364820004,0.0542386472225,0.0583248734474,-0.636489808559,0.355825960636,-0.652300298214,0.846346855164,-0.257628619671,0.228221207857,0.0243933349848,0.108689576387,-0.212908819318,-2.43825006485,-1.75256073475,0.0162765234709,-0.660909235477,0.0906823948026,0.39353877306,-1.03578078747,-0.907384574413,-1.58524537086
5743,0.37825641036,-0.772927165031,-0.0791606009007,-0.301259070635,1.01075005531,-0.0173655897379,0.387499988079,-0.805225610733,0.444382190704,-0.0468965545297,-0.900797963142,-0.0508597642183,-0.693922936916,0.781556248665,-0.714986503124,0.444024592638,-0.0347727835178,0.335760176182,-0.307758569717,-0.807552218437,-1.6404491663,-0.259600013494,0.541594207287,0.633434176445,0.727334022522,0.911803781986,0.771033585072,1.72242045403,0.880918741226,2.99477624893
5321,0.795816659927,0.430289566517,-0.564013361931,0.558553099632,-1.28639996052,-1.21436417103,-1.4714499712,0.543773651123,-1.87344145775,0.189197152853,-0.720333755016,-0.213164418936,-0.166180506349,0.178507775068,-0.768389165401,-0.257239103317,1.39564108849,0.896848142147,0.117438599467,1.0208876133,0.277974843979,0.0570499971509,0.329892843962,0.518202960491,-0.315803229809,0.217267453671,-0.382634401321,-0.124596476555,1.40748155117,-0.754984855652
4144,0.305418789387,-0.559009194374,-0.142000883818,-0.395023524761,-0.379899978638,1.3164819479,-0.414950013161,0.489110410213,0.787809789181,0.606313288212,0.151938065886,0.230342373252,-0.296254813671,-1.02598953247,0.648082733154,0.715808212757,0.971754968166,0.199440449476,0.14664286375,1.31714594364,-0.109886825085,1.23315000534,0.476822018623,0.725435614586,0.484248876572,0.131009489298,-0.0141252726316,-0.0754644870758,-0.196418493986,-0.122917100787
1981,0.243783563375,0.560904562473,-0.755284070969,-0.166238546371,0.0401999950409,0.647018790245,0.227899998426,-0.660961329937,0.361802071333,-0.589741289616,0.940963625908,0.792070388794,0.275822967291,-0.822209596634,0.919542729855,0.622848331928,0.154130890965,-0.896434962749,1.20226037502,6.59437084198,0.0920900776982,0.751399993896,-0.0467171669006,0.254527330399,0.830940663815,0.400268822908,0.498096644878,0.851775765419,0.169700443745,-0.362756758928
695,0.851522922516,-0.183223128319,-0.407811045647,-0.91818022728,1.01880002022,0.0185771435499,-0.147199988365,-0.515944719315,-0.0055450797081,-0.982526481152,0.286248624325,0.174692586064,0.754747509956,0.0323842614889,-0.456093758345,-0.304160356522,-0.106639198959,-1.02919888496,0.326458692551,0.269809752703,-1.12543725967,0.504750013351,-0.478494524956,-0.168021976948,0.413652360439,-0.109651267529,0.385758757591,1.75272023678,-0.287169516087,1.18007910252
10398,0.0364297553897,0.414940297604,-0.139070570469,-0.399949461222,0.0886999964714,-0.0573559999466,-0.212049990892,1.16014957428,0.503774940968,-0.266648709774,-0.752046585083,-0.139346212149,-1.61679768562,-0.465145528316,-0.798917531967,0.368439137936,0.320151031017,-0.0264292284846,0.272163212299,-1.70669090748,-0.14415563643,0.494699984789,-0.692768752575,0.964842915535,-1.25181865692,-0.795352995396,0.0696497708559,-0.143989235163,0.230542898178,-0.477732181549
5708,-0.302618145943,0.985441863537,-0.10010766238,0.950257837772,-4.88229990005,-0.326263159513,-4.40440034866,0.0628069490194,0.272146046162,0.349640369415,-0.190839990973,-3.22927427292,-0.473938524723,-0.640549123287,-0.595290660858,1.1050286293,0.33491024375,-0.0911137312651,-0.234771311283,-5.30862855911,-0.264977991581,0.669400036335,-0.218497604132,0.456249833107,-2.04253339767,-0.47466340661,0.0565042756498,1.77271771431,-0.0156216435134,0.914959728718
1213,-0.438715159893,-0.937820076942,-0.95087325573,-0.0396293178201,-0.472100019455,0.103481456637,0.377149999142,-0.474821150303,0.443843096495,-0.174616262317,-0.477670669556,-0.88901746273,1.00051355362,0.560843408108,0.28841137886,-0.549814164639,-0.572482824326,-0.514794826508,-0.782758772373,0.354839801788,0.18911960721,-0.345649987459,-0.194267675281,-1.07252705097,0.498567670584,0.154598221183,-0.00324480235577,1.38803505898,-0.918786168098,0.0889842286706
226,0.490272372961,-0.0407613068819,-0.525794625282,0.327643811703,0.237400010228,-0.845108628273,-1.29855000973,-0.576723575592,-0.0143211334944,-0.453513562679,0.689456582069,-1.25276207924,0.223306000233,0.656945049763,1.61375820637,-0.24510614574,-0.371134370565,0.100164085627,-0.131776660681,-0.399831295013,0.239074021578,-1.9388500452,-0.207451328635,-0.633007228374,-0.572246134281,-0.776254475117,0.191044509411,0.633801102638,-1.17535221577,-0.0235438868403
6777,-0.919074773788,-0.541766703129,-1.26956117153,1.71950018406,0.755550026894,-0.776086986065,0.385749995708,-0.730461716652,1.36021518707,-0.399499714375,-0.220832303166,-0.127724289894,0.266391932964,-0.06210064888,0.476678103209,-0.817375063896,0.107227370143,0.528254032135,0.154345333576,0.882477283478,-0.472487509251,0.0541000068188,-0.15200522542,-0.381198167801,0.255729645491,0.465627372265,-0.0554036274552,0.989761769772,0.686978816986,-0.0380283109844
2113,1.27839541435,-0.0194513350725,-0.0624827928841,-0.0307446271181,-0.332849979401,0.408806055784,-0.130199998617,-0.232759699225,0.439577788115,1.12783539295,-0.306841254234,0.294255852699,0.456948816776,-0.768239915371,-0.834127485752,-0.480181574821,-0.711628615856,0.123531192541,0.905261039734,1.25478231907,0.811768770218,-0.239800006151,-0.495334565639,0.148506850004,-0.892189025879,-1.36813187599,-0.956272244453,-2.40266084671,-0.0935298725963,-0.854225814342
