rid,CPC004_A375_6H:BRD-A87606379-001-13-3:10,CPC004_HA1E_6H:BRD-A87606379-001-13-3:10,CPC001_HA1E_6H:BRD-A97454584-001-02-0:10,CPC004_HA1E_24H:BRD-A87606379-001-13-3:10,CPC001_HA1E_24H:BRD-A97454584-001-02-0:10,CPC004_HCC515_6H:BRD-A87606379-001-13-3:10,CPC001_HCC515_6H:BRD-A97454584-001-02-0:10,CPC004_HCC515_24H:BRD-A87606379-001-13-3:10,CPC001_HCC515_24H:BRD-A97454584-001-02-0:10,CPC004_HEPG2_6H:BRD-A87606379-001-13-3:10,CPC004_HT29_6H:BRD-A87606379-001-13-3:10,CPC004_MCF7_6H:BRD-A87606379-001-13-3:10,CPC004_PC3_6H:BRD-A87606379-001-13-3:10,CPC001_PC3_6H:BRD-A97454584-001-02-0:10,CPC004_PC3_24H:BRD-A87606379-001-13-3:10,CPC001_PC3_24H:BRD-A97454584-001-02-0:10,CPC004_VCAP_6H:BRD-A87606379-001-13-3:10,CPC001_VCAP_6H:BRD-A97454584-001-02-0:10,CPC004_VCAP_24H:BRD-A87606379-001-13-3:10,CPC001_VCAP_24H:BRD-A97454584-001-02-0:10,CPC015_A375_6H:BRD-A87606379-001-13-3:10,CPC015_A549_6H:BRD-A87606379-001-13-3:10,CPC015_A549_24H:BRD-A87606379-001-13-3:10,CPC015_ASC_24H:BRD-A87606379-001-13-3:10,CPC015_HEPG2_6H:BRD-A87606379-001-13-3:10,CPC015_HT29_6H:BRD-A87606379-001-13-3:10,CPC015_MCF7_6H:BRD-A87606379-001-13-3:10,CPC015_MCF7_24H:BRD-A87606379-001-13-3:10,CPC015_NPC_24H:BRD-A87606379-001-13-3:10,CPC015_PHH_24H:BRD-A87606379-001-13-3:10,CPC015_SKB_24H:BRD-A87606379-001-13-3:10,CPC017_A375_6H:BRD-A97454584-001-02-0:10,CPC020_A375_6H:BRD-A87606379-001-19-0:10,CPC017_A549_6H:BRD-A97454584-001-02-0:10,CPC020_A549_6H:BRD-A87606379-001-19-0:10,CPC017_A549_24H:BRD-A97454584-001-02-0:10,CPC017_ASC_24H:BRD-A97454584-001-02-0:10,CPC020_HA1E_6H:BRD-A87606379-001-19-0:10,CPC020_HCC515_6H:BRD-A87606379-001-19-0:10,CPC017_HEPG2_6H:BRD-A97454584-001-02-0:10,CPC017_HT29_6H:BRD-A97454584-001-02-0:10,CPC020_HT29_6H:BRD-A87606379-001-19-0:10,CPC017_MCF7_6H:BRD-A97454584-001-02-0:10,CPC020_MCF7_6H:BRD-A87606379-001-19-0:10,CPC017_MCF7_24H:BRD-A97454584-001-02-0:10,CPC020_MCF7_24H:BRD-A87606379-001-19-0:10,CPC017_NPC_24H:BRD-A97454584-001-02-0:10,CPC020_PC3_6H:BRD-A87606379-001-19-0:10,CPC020_PC3_24H:BRD-A87606379-001-19-0:10,CPC017_PHH_24H:BRD-A97454584-001-02-0:10,CPC017_SKB_24H:BRD-A97454584-001-02-0:10,CPC020_VCAP_6H:BRD-A87606379-001-19-0:10,CPC020_VCAP_24H:BRD-A87606379-001-19-0:10,CPD003_MCF7_6H:BRD-A87606379-001-17-4:10,CPD003_MCF7_24H:BRD-A87606379-001-17-4:10,CPD003_PC3_6H:BRD-A87606379-001-17-4:10,CPD003_PC3_24H:BRD-A87606379-001-17-4:10
3108,1.45664048195,0.905968904495,0.0851999819279,-0.0687148571014,-1.21109199524,-0.518275916576,0.421799957752,0.372580498457,0.340916156769,0.533499360085,-0.40894177556,-0.30132317543,-1.011972785,-0.400343507528,-0.273968547583,-0.222121194005,1.66233849525,1.84235024452,-0.585196852684,-1.28206932545,0.642902731895,-0.0953999981284,0.0336658507586,3.13522577286,-0.390150010586,-0.57490003109,-0.665966033936,-0.660915076733,-0.627076148987,4.74615001678,5.0,0.326050013304,1.21264398098,10.0,1.01935005188,1.13917052746,2.13547182083,-0.342900007963,-0.444249987602,2.34260010719,-0.405816286802,1.488083601,0.36070472002,-0.237535730004,0.103150010109,1.147387743,0.585316538811,-0.303089171648,0.710883140564,0.231900006533,1.60539996624,1.14602601528,0.137713670731,-0.759500026703,-1.57532775402,-0.615313768387,-0.728950023651
1950,2.16953134537,-0.176181554794,1.43133342266,-0.284019827843,0.597149729729,0.271670997143,-0.299499988556,0.00326584279537,-0.686935901642,0.26525619626,-0.156779259443,0.7513666749,1.78909122944,0.475291192532,-0.321855872869,-0.354301780462,-0.944808959961,-0.383759438992,0.89214348793,0.457301199436,-0.316251158714,-0.342700004578,0.3726747334,-0.370957285166,0.735249996185,-0.351566672325,-0.702336609364,0.252633184195,-0.796911716461,-0.0318999998271,0.911200046539,0.94194996357,-0.765456497669,-0.98884999752,1.07510006428,1.78464865685,0.863865673542,1.00010001659,-0.0469499826431,-0.583199977875,0.534639835358,0.240656480193,2.00426840782,0.961898803711,1.3342499733,-0.153688967228,0.600467324257,0.625235140324,-0.406686484814,-0.757399976254,-0.187900006771,1.8254108429,1.11361849308,0.064350001514,-1.10176110268,-0.300386309624,-0.494450002909
351,0.359071135521,0.144156515598,0.983100056648,-0.653725743294,-0.477233707905,0.138622611761,-0.724500000477,-0.483036994934,-0.447628945112,-0.308157414198,0.658400595188,0.202685445547,0.463968485594,0.211481869221,0.222353816032,-0.83104377985,0.464681565762,-0.368681371212,0.248205065727,-0.0201955623925,-1.23579061031,0.872300028801,0.4273622334,-0.978580117226,0.433349996805,-0.019333332777,-0.544815838337,0.00981388613582,-0.676177203655,0.000350000045728,-0.624599993229,-0.3070499897,0.698632895947,0.416900038719,0.485650002956,-1.14088726044,0.76955139637,-0.215499997139,-0.234750002623,1.03789997101,-0.107184462249,0.470742344856,1.62928450108,-0.0315369814634,1.36135005951,-0.401368290186,-0.408580392599,-0.498698174953,-0.178102254868,-1.84809994698,-0.0984999984503,1.70187878609,0.339280158281,-0.235699996352,0.0417645871639,-0.589700996876,-0.143450006843
4846,-0.671185433865,0.174923881888,1.43363332748,-0.261301755905,-0.650520205498,1.03839039803,-0.908399999142,0.550924777985,-0.178645849228,0.378104656935,-1.05453288555,0.686955213547,-0.241798758507,-0.289108365774,0.0911447629333,-0.504172027111,-0.248866260052,-0.469821125269,0.422234803438,1.03939843178,0.820249676704,-0.112449996173,0.438975125551,0.0980878546834,-0.403450012207,-0.070433318615,-0.504941761494,1.35019385815,0.435841292143,-0.379999995232,1.54419994354,-0.391749978065,-0.843596816063,1.15915000439,0.153049975634,1.00588595867,0.952799677849,-1.03900003433,-1.2282500267,-0.00850000046194,0.814023315907,0.195515796542,0.899119436741,-0.0130951702595,1.02260005474,-0.148699223995,-0.651762485504,-0.188854604959,0.586425125599,-1.09640002251,2.55065011978,2.36931729317,-0.0906325727701,1.10475003719,-0.665264368057,1.1294362545,0.0922000110149
1452,0.262887626886,0.345268249512,1.10706663132,0.518537402153,0.481081873178,0.872714042664,0.75,-1.01914858818,1.15051436424,-0.368485838175,-0.549735605717,0.209378033876,-0.599800825119,0.758900880814,-0.55657094717,1.02756404877,0.507274806499,0.486967951059,-0.85486894846,-0.0614265985787,0.615079343319,0.250800013542,0.196194022894,-0.461448848248,1.17770004272,0.168200001121,0.322729974985,0.547184944153,-0.350288748741,0.150350034237,-0.592050015926,-1.60809993744,-0.243506759405,-1.67089998722,-1.23199999332,-0.838702380657,-2.13839292526,0.129550009966,-0.474000006914,-4.18270015717,-1.70162534714,-1.04952836037,-0.852124512196,-0.190560042858,0.176050007343,0.167149588466,-1.92239046097,-0.907779455185,0.377723991871,-1.34689998627,-2.01040005684,-0.220809921622,-0.288698256016,-0.0839000046253,0.507355153561,-0.218368530273,0.0289499908686
4776,1.84518826008,-0.0979829579592,0.381666660309,-0.779024541378,0.454600155354,-0.434928834438,-0.529500007629,0.60596626997,-0.824939727783,-0.010533452034,0.0418337360024,0.975140213966,1.01219809055,-0.546968579292,0.448251664639,-0.108111053705,-1.25130772591,-0.927562713623,-0.138141095638,0.633290052414,-0.547491908073,-0.223300009966,-0.200666025281,-0.317120701075,-0.139750003815,0.063966691494,0.0148794343695,-1.01650094986,-0.880512237549,-0.48345002532,-0.184549987316,-0.524899959564,-0.805011093616,0.095600001514,0.638799965382,0.25798022747,1.43439531326,0.362949967384,0.0218499992043,0.376300007105,-0.994422614574,-0.182283312082,1.62431454659,1.36409878731,1.32389998436,-0.930533826351,0.846401333809,0.408866047859,-0.797409951687,1.53149998188,0.0666499957442,0.846537947655,0.306406855583,1.87195003033,0.56715631485,-0.699742555618,0.288550019264
6908,1.19183170795,0.055524840951,-0.164633363485,0.181804686785,0.930958509445,0.670192599297,0.925449967384,1.22652125359,0.142089426517,0.0510846078396,0.283694654703,0.434271067381,0.296098977327,0.566961228848,-0.473444640636,0.487761080265,1.66963529587,1.10087418556,0.193104594946,0.367523252964,0.794095873833,-0.356800019741,-0.425879955292,0.572577536106,-0.531599998474,-0.373233318329,0.155978918076,-0.296867877245,0.069290690124,0.407949984074,0.466800004244,1.48829996586,0.0495847389102,-2.77950000763,-0.961749970913,0.483033001423,-0.26622107625,0.762800037861,1.12774991989,-1.07369995117,1.03600382805,-0.681049048901,0.230526939034,-0.219758123159,-0.0171999931335,0.235392436385,0.0416277572513,-0.508875846863,0.482710123062,-0.797100007534,0.914399981499,0.152017712593,0.185320526361,0.831900000572,-0.335766166449,0.772769570351,0.562550008297
672,0.563656210899,0.808807849884,0.166866675019,0.433384984732,-0.0334714800119,-0.194175317883,1.2405500412,-0.117373555899,0.245964542031,0.136967271566,-0.476288735867,1.22369658947,1.1727193594,-0.119358889759,0.304020553827,0.653118908405,0.535996973515,1.04923415184,0.370683968067,-0.533660173416,0.857357084751,0.211050003767,-0.44383880496,-0.406686812639,0.605499982834,0.559833407402,0.509019315243,0.53389275074,0.442697912455,-0.182249993086,0.156950026751,-1.14300000668,0.333258360624,-2.6779999733,-1.84049999714,-1.22913110256,0.313979148865,0.820550024509,0.559300005436,-3.49710011482,-0.324812203646,-1.5333032608,-0.66130310297,0.318929225206,-2.39699983597,-0.208488211036,0.379046320915,-0.475117355585,1.30715608597,-0.283899992704,-2.26419997215,-0.789045810699,0.389607310295,0.453800022602,0.709679722786,-0.591825008392,-0.518299996853
5710,1.06569504738,0.0588826313615,-0.0182333290577,-0.116826862097,0.503508388996,0.243361055851,0.0709000080824,0.464371263981,-0.0197515953332,0.303253918886,0.0914355516434,-0.607027292252,0.428733855486,1.04795074463,-0.13138884306,0.512283802032,1.79431688786,0.658954560757,-1.7610707283,0.216969043016,1.28263342381,0.334300011396,-0.825483858585,0.368615329266,0.29644998908,0.493400007486,0.469986617565,0.0223963931203,-0.0394098907709,0.450599968433,-0.353600025177,-1.2052500248,0.405422031879,-5.43295001984,-0.961599946022,-1.89445853233,-1.02895820141,-0.655300021172,-1.17709994316,-3.11360001564,-1.17514336109,0.505629122257,-1.87339198589,0.351112246513,-0.271849989891,-0.297106474638,-0.627916872501,-1.45179235935,0.108639113605,-1.08120000362,-0.616850018501,-1.20795142651,-1.35938680172,0.234049990773,0.608646631241,-0.137282937765,0.80134999752
2115,1.14796710014,0.864287018776,1.21889996529,-1.00955855846,0.498002707958,-0.558194756508,0.310499995947,0.246187627316,0.262991964817,-0.132098659873,-0.831430375576,0.760534763336,1.04997742176,0.449855744839,-0.145608857274,0.638592362404,0.185020253062,-0.588729858398,1.29477643967,-0.0135850459337,-0.267163991928,-0.664699971676,0.0435371398926,-0.899247169495,-0.198750019073,-0.513133347034,0.400041073561,0.333551198244,0.400508999825,-1.04659998417,-0.711650013924,-0.988049983978,0.403828918934,4.58704996109,0.451400011778,0.910121560097,0.783106446266,-0.236800000072,-0.136250004172,3.69619989395,-1.16380560398,0.640998482704,1.92351710796,-0.636716485023,-0.160250008106,0.240392550826,-0.339731514454,-1.17539680004,0.702373743057,0.122599996626,-0.506150007248,0.990150094032,-0.308244138956,0.0754500031471,-0.115577489138,-0.228583186865,0.235750004649
7015,1.34245812893,1.01274263859,-0.70560002327,-0.592257499695,-0.182500213385,-0.0506918430328,0.308899998665,-0.442600429058,0.0734160244465,0.0156633350998,0.398175746202,1.5582818985,1.55389678478,-0.868623673916,0.214005321264,0.439195305109,-0.617175459862,-0.0709041804075,-0.5069231987,-0.172417998314,-1.04287171364,-0.685449957848,0.19853579998,-0.608659803867,0.78125,0.220266655087,0.147021323442,0.25640681386,0.684465169907,-0.123750001192,0.196699991822,-0.264949977398,-0.959534168243,-3.72979998589,0.268750011921,1.30160748959,0.449428826571,-0.180600002408,-0.117700010538,-0.711700022221,1.23492443562,0.390360295773,1.12599015236,0.558960795403,0.992250025272,-0.606455206871,-0.739891886711,-0.399343073368,-1.06461524963,2.27920007706,-0.100149989128,1.66100108624,-0.59192019701,-0.424250006676,-0.812604963779,-0.720056176186,-0.0596499964595
8726,-0.203692466021,-0.20751811564,0.771966695786,-0.369138091803,-0.307219624519,-1.28257203102,1.77350008488,-0.400376975536,0.746677875519,0.178070113063,-0.0952017232776,0.348481357098,0.56795167923,0.112936541438,0.205092430115,-0.528637886047,0.553055405617,0.65185290575,0.774602413177,-0.565326929092,1.12558174133,-0.455099999905,-0.681026101112,0.485154539347,-0.0497999973595,0.353699982166,-0.346772193909,0.218678832054,0.182958081365,-0.730800032616,-0.0537499971688,0.505800008774,1.16477227211,-3.23524999619,-0.230849996209,1.05394983292,-0.810741364956,0.729250013828,1.05975008011,0.406199991703,0.41294029355,0.297768890858,-0.308443665504,-0.420829385519,-1.64660000801,0.51579362154,-0.572490572929,1.24730229378,0.496190845966,-0.500299990177,-0.867749989033,-0.0729293599725,0.575759410858,0.693599998951,0.129554912448,-0.221425548196,-0.747099995613
2185,0.969483613968,0.43619287014,-0.125166714191,-1.11845445633,-0.30639603734,0.944721460342,0.522000014782,1.64917731285,0.280699968338,0.0751601755619,-0.0525712668896,0.701191961765,0.712771475315,-0.661001980305,0.323542624712,-0.667959213257,-0.832179188728,-1.16617441177,-0.376751363277,1.18905675411,-1.05890262127,-0.340799987316,0.630028784275,-0.439442723989,-0.207000002265,0.287266671658,-0.00937664136291,-1.58670568466,3.80122542381,-0.842100024223,0.136749997735,-0.5679500103,-0.702243983746,-0.219650000334,1.02955007553,0.890013694763,-0.330357849598,-0.437049984932,-0.234200030565,0.214900001884,-0.422345429659,-0.0173754133284,1.54744672775,0.904770731926,1.44604992867,-0.636143267155,-0.279020547867,-0.332811594009,-0.775770068169,0.47879999876,0.396650016308,-0.418513953686,0.389127105474,0.257299989462,0.71007335186,0.0297610461712,0.299650013447
