rid,CVD001_HEPG2_6H:BRD-K19876534-001-01-0:10.0701,CVD001_HEPG2_6H:BRD-K19876534-001-01-0:2.5175,CVD001_HEPG2_24H:BRD-K19876534-001-01-0:10.0701,CVD001_HEPG2_24H:BRD-K19876534-001-01-0:2.5175,CVD001_HUH7_6H:BRD-K19876534-001-01-0:10.0701,CVD001_HUH7_6H:BRD-K19876534-001-01-0:2.5175,CVD001_HUH7_24H:BRD-K19876534-001-01-0:10.0701,CVD001_HUH7_24H:BRD-K19876534-001-01-0:2.5175,CVD001_PHH_6H:BRD-K19876534-001-01-0:10.0701,CVD001_PHH_6H:BRD-K19876534-001-01-0:2.5175,CVD001_PHH_24H:BRD-K19876534-001-01-0:10.0701,CVD001_PHH_24H:BRD-K19876534-001-01-0:2.5175,DOS018_VCAP_6H:BRD-K19876534-001-01-0:5.04,DOS018_VCAP_24H:BRD-K19876534-001-01-0:5.04,PCLB002_A375_24H:BRD-K19876534:10,PCLB002_A375_24H:BRD-K19876534:3.33,PCLB002_A375_24H:BRD-K19876534:1.11,PCLB002_A375_24H:BRD-K19876534:0.37,PCLB002_A375_24H:BRD-K19876534:0.12,PCLB002_A375_24H:BRD-K19876534:0.04,PCLB002_A549_24H:BRD-K19876534:10,PCLB002_A549_24H:BRD-K19876534:3.33,PCLB002_A549_24H:BRD-K19876534:1.11,PCLB002_A549_24H:BRD-K19876534:0.37,PCLB002_A549_24H:BRD-K19876534:0.12,PCLB002_A549_24H:BRD-K19876534:0.04,PCLB002_HA1E_24H:BRD-K19876534:10,PCLB002_HA1E_24H:BRD-K19876534:3.33,PCLB002_HA1E_24H:BRD-K19876534:1.11,PCLB002_HA1E_24H:BRD-K19876534:0.37,PCLB002_HA1E_24H:BRD-K19876534:0.12,PCLB002_HA1E_24H:BRD-K19876534:0.04,PCLB002_HCC515_24H:BRD-K19876534:10,PCLB002_HCC515_24H:BRD-K19876534:3.33,PCLB002_HCC515_24H:BRD-K19876534:1.11,PCLB002_HCC515_24H:BRD-K19876534:0.37,PCLB002_HCC515_24H:BRD-K19876534:0.12,PCLB002_HCC515_24H:BRD-K19876534:0.04,PCLB002_HEPG2_24H:BRD-K19876534:10,PCLB002_HEPG2_24H:BRD-K19876534:3.33,PCLB002_HEPG2_24H:BRD-K19876534:1.11,PCLB002_HEPG2_24H:BRD-K19876534:0.37,PCLB002_HEPG2_24H:BRD-K19876534:0.12,PCLB002_HEPG2_24H:BRD-K19876534:0.04,PCLB002_HT29_24H:BRD-K19876534:10,PCLB002_HT29_24H:BRD-K19876534:3.33,PCLB002_HT29_24H:BRD-K19876534:1.11,PCLB002_HT29_24H:BRD-K19876534:0.37,PCLB002_HT29_24H:BRD-K19876534:0.12,PCLB002_MCF7_24H:BRD-K19876534:10,PCLB002_MCF7_24H:BRD-K19876534:3.33,PCLB002_MCF7_24H:BRD-K19876534:1.11,PCLB002_MCF7_24H:BRD-K19876534:0.37,PCLB002_MCF7_24H:BRD-K19876534:0.12,PCLB002_MCF7_24H:BRD-K19876534:0.04,PCLB002_PC3_24H:BRD-K19876534:10,PCLB002_PC3_24H:BRD-K19876534:3.33,PCLB002_PC3_24H:BRD-K19876534:1.11,PCLB002_PC3_24H:BRD-K19876534:0.37,PCLB002_PC3_24H:BRD-K19876534:0.12,PCLB002_PC3_24H:BRD-K19876534:0.04
5054,0.94325864315,0.895416140556,0.87349998951,0.589041888714,1.9288892746,1.89680457115,2.65591859818,1.97545027733,1.62854683399,-0.253403961658,0.20972302556,0.267272174358,0.132560372353,-0.305688023567,0.15341603756,-0.171106010675,-5.00082969666e-05,-0.946197628975,-0.709615111351,0.155650004745,0.906423211098,0.390910029411,-0.39584672451,-0.57152992487,-0.73259973526,-0.385800004005,0.259408354759,-0.883044481277,0.200051724911,0.130315899849,0.357310146093,0.413096994162,-0.644305229187,0.240252375603,0.941499948502,-0.255524516106,0.863505721092,0.133800014853,0.190133273602,-0.0778913870454,-0.566661715508,0.0808553397655,-0.318896532059,-0.386610388756,1.4000878334,1.24288880825,0.921616137028,-0.0508237928152,-0.305425643921,0.611307680607,-0.329105257988,-0.0519500002265,-0.247621685266,0.28037238121,0.706499993801,0.667211532593,1.16527199745,0.0441759824753,-0.258967518806,-0.626230537891,-0.144649982452
3108,-0.489206373692,0.726886510849,-1.30494999886,0.693716168404,-0.335925400257,0.18985837698,0.0606468617916,1.76159977913,0.224637508392,1.50450778008,-0.308335840702,-0.565038084984,-1.23473346233,0.146476149559,-1.49286162853,-0.253036797047,-0.775449991226,-0.448837786913,0.739374637604,0.563549995422,0.711166024208,-0.262471318245,-0.704669475555,-0.305951416492,-0.157264739275,-0.455150008202,-0.278643339872,-0.0580527484417,-0.960214316845,-1.01500701904,0.967226922512,-0.263447284698,-0.199969738722,4.3007683754,-0.753650009632,0.848008751869,-0.270409107208,-0.0752000063658,0.663472890854,-0.19718234241,0.139548197389,-1.06710231304,-0.0823051780462,-0.530748426914,0.650268137455,1.16183185577,-0.00693257153034,-0.310876071453,0.305782258511,-0.00888556241989,0.0757456198335,-0.107100002468,-1.22872960567,-0.14498886466,-3.67740011215,-0.792770981789,0.0372251756489,0.0844990685582,0.0954874157906,0.422749966383,-0.113500028849
1950,-0.550971329212,-0.167985349894,0.634999990463,0.82941621542,-0.224052011967,-0.317298382521,0.233820930123,-0.542210638523,-0.291169852018,-1.21295690536,0.321700900793,-0.690294742584,0.683053970337,-0.107030935585,0.224999368191,0.0934975370765,-0.644800007343,-0.636145353317,0.0723568126559,0.827100038528,-0.280071139336,-0.53456568718,-0.432405263186,0.291552454233,-0.530240058899,-0.123599998653,-0.479758113623,-0.24247276783,0.205213025212,0.835216343403,0.0243506245315,0.722884535789,-0.035831592977,0.185408532619,-0.448549985886,0.932467579842,-0.433009713888,-1.71210002899,0.0608648210764,-0.643743038177,-0.606960654259,0.225505203009,0.225190877914,0.585355877876,0.0181037187576,-0.720686793327,1.01651144028,-0.576206982136,-0.0183567479253,-0.0526154786348,-0.895644724369,-0.473950028419,-0.201795846224,-0.247794866562,-0.718400001526,0.164789676666,-0.382931619883,3.02683496475,-0.92316865921,-0.969619870186,-0.719299972057
351,-0.386462569237,-0.533622145653,0.957399964333,0.513366103172,-0.561178803444,0.281106948853,1.18761110306,0.959530353546,-0.442503154278,-0.836403012276,0.0318550914526,-1.36181735992,-1.22942996025,-0.60780030489,-0.679503679276,-0.931937813759,-0.204449996352,-0.641601443291,-0.118521943688,-0.925549983978,-0.400780826807,-0.264267742634,1.00672924519,-0.869623064995,-0.333461105824,4.78840017319,-0.268916130066,0.72297334671,-0.13034543395,0.652288556099,0.64569413662,0.764191031456,-0.501234412193,-0.637746930122,-0.171000003815,-0.971031725407,-0.81056201458,0.620599985123,2.36723566055,-0.498987942934,-0.1376054883,-1.86818671227,0.722083210945,-0.827830433846,0.274357020855,0.28392803669,0.064260840416,0.310665756464,0.190950348973,0.0330357700586,0.0760853290558,-0.4674000144,0.859313726425,-0.238055974245,1.20729994774,-1.04495990276,0.577664494514,-0.0978444218636,-0.990360856056,-1.6992058754,-2.78574991226
4846,1.77196228504,0.921110510826,5.75730037689,4.64674472809,0.275594830513,-0.175597459078,-0.0976617783308,-0.532349824905,-0.610437273979,-0.472670704126,0.143608868122,0.288237094879,-0.326855033636,-0.223054125905,0.165073156357,0.224007368088,-0.947850048542,-0.408953100443,0.119066290557,0.489050000906,-0.863995850086,-0.13375069201,-0.518991470337,-1.50363349915,0.692462205887,-0.924449980259,1.24385356903,0.434886068106,-0.530115425587,-1.37221693993,-1.4101074934,0.236347869039,3.20520949364,-0.394832760096,-0.366999983788,-0.0560818314552,0.510519385338,-0.783050000668,4.99713659286,-0.30353975296,-1.35674035549,-0.815892338753,0.0552531480789,-2.01065373421,0.190089553595,-0.635116159916,0.584033131599,-0.120142400265,0.689972221851,0.506341636181,0.118624866009,-0.513249993324,-0.228696152568,-0.835969090462,-1.03589999676,0.0566181689501,-1.36389827728,-0.0978200137615,-0.114242315292,0.0327487699687,-2.00884985924
1452,0.104295700788,-0.0681641474366,-0.970899999142,-0.613949537277,2.18767786026,-0.610492289066,2.95947003365,0.839555561543,-0.630038797855,-1.05974805355,-1.06419336796,-0.142266213894,0.354663819075,-0.0605845227838,-2.24579048157,-1.32222926617,-1.8058000803,-3.08251619339,-1.16146838665,-3.30695009232,-0.426203012466,-0.102807819843,-2.22783517838,-1.38696217537,-1.85220837593,0.377099990845,-1.0800151825,-0.753805160522,-0.826387166977,-1.86928272247,-0.70166862011,-0.146464243531,-1.07099211216,-0.335120558739,-2.72250008583,-0.946949005127,-1.85362052917,-1.34350001812,1.31110453606,-0.60751003027,-0.173829346895,-0.551680386066,-0.19580450654,-1.37263727188,-0.189567416906,-0.209427386522,-0.154340654612,-1.33509683609,-0.435722231865,0.167239129543,0.957561373711,-1.42705011368,-3.22581386566,0.0834855735302,0.0980999991298,-1.10060918331,-0.435953497887,-2.36898064613,-2.9950709343,-1.52580022812,-0.846450030804
4776,-0.258954226971,-0.295075237751,0.042500000447,-0.048730134964,-0.706980466843,0.319858849049,-0.287441819906,-0.276342689991,0.54160875082,-0.999676823616,-0.170294970274,-0.531813621521,0.0905349552631,0.204301744699,0.248306959867,0.113704189658,0.0861999988556,-0.241416215897,0.0988785624504,-0.517149984837,0.281935423613,-0.73966896534,-0.376536428928,0.239327043295,0.112612903118,1.26639997959,-0.410056948662,0.0188257694244,0.697690963745,-0.5784060359,0.773660719395,-0.132137268782,1.04142642021,0.889037847519,1.0490000248,-0.132978662848,0.710099041462,-0.370149999857,0.803656578064,-0.0415874458849,1.09377169609,1.26890182495,0.919194221497,3.47893381119,1.31932282448,-0.910595655441,-0.110097505152,0.545856356621,0.615390181541,0.548775076866,-1.25230884552,-0.173950001597,0.290286391973,0.353006690741,-0.225500002503,-0.110287964344,-0.261773854494,0.455613970757,0.54349309206,0.0393678210676,-0.597149968147
6908,-0.482537329197,-0.659133315086,0.00675001740456,-0.330122768879,-0.263179183006,-0.0812810659409,-0.247110486031,-0.961064934731,-0.464937388897,0.719727039337,0.0646156594157,0.509580254555,-0.0236847437918,0.292269974947,0.0921946465969,-0.266283303499,-0.456700026989,-0.248220488429,0.74611979723,0.383800029755,-2.03121876717,0.500196635723,0.510342478752,-1.20345139503,-0.172391086817,0.702899992466,-2.35675001144,-0.773747801781,-0.335790276527,3.28150749207,0.38721576333,-0.188632816076,-0.229445546865,0.464821517467,0.746600031853,0.436831742525,0.731297671795,-0.142599999905,-0.511629581451,-0.665988624096,-0.280792355537,-1.24462807178,0.44129884243,-1.75893521309,-0.721255719662,-0.576701939106,1.080986619,0.158973410726,-0.0113599710166,-0.17603623867,-0.24636285007,0.13369999826,0.286130219698,0.861274659634,0.859799981117,-1.65130460262,-0.760406434536,0.729041695595,0.622031450272,0.440149456263,-0.973600029945
672,-0.865022420883,-0.800517439842,0.0373500026762,-0.591784596443,-1.12100243568,-1.34653460979,-1.27919125557,-2.19441604614,-0.637092351913,0.426120102406,-1.12388944626,-1.19147896767,0.266936212778,-0.173021495342,-1.73655641079,0.274221092463,-0.163550004363,0.252568304539,0.0535047203302,0.191399991512,-2.44931650162,-0.411269068718,-0.103363722563,-0.772366225719,-0.277609109879,-1.39295005798,-1.72044205666,-0.718693912029,1.93809962273,0.508633434772,-0.358821421862,-0.259134888649,-1.11184728146,-0.417705893517,-0.0769500136375,-0.664369463921,-0.570565700531,0.234449997544,-2.0510597229,-1.1114166975,-0.62318778038,-0.269313931465,0.04444963485,-1.35129380226,-1.06219923496,-1.19037032127,0.317884802818,0.615987062454,-0.484616577625,-1.39887332916,-1.70158064365,0.455949991941,-0.355208307505,-0.422168970108,-0.934800028801,-1.67791509628,-1.18999028206,0.281394720078,0.803509354591,-0.120147056878,-1.15654993057
5710,-0.0764489397407,-0.71866953373,0.0427500009537,0.493191361427,-1.1955947876,0.170889496803,0.25104534626,0.644200623035,-0.0365806743503,0.593487083912,-1.26619470119,0.204512506723,0.492440670729,0.652256250381,0.300194293261,0.467696487904,0.240400001407,-0.716018915176,0.399318397045,-0.519500017166,1.02718067169,-0.117866069078,0.675125360489,-0.489009380341,-0.38460585475,0.325450003147,0.0650724619627,0.119583383203,-0.162976324558,0.20692640543,-0.0553567707539,0.0727950036526,-1.08440995216,-0.843113660812,-1.31760001183,-1.17068040371,-0.571785867214,-1.7296500206,-2.75832629204,0.639963388443,-1.0261131525,-1.04784715176,-0.201384663582,-1.31031489372,0.0267047733068,-0.381372004747,-0.630242168903,-0.821529507637,-0.0481333620846,-0.188349470496,-0.11035746336,0.273149996996,0.181254923344,0.400883227587,1.1017999649,-0.333958983421,0.578460156918,-0.399379312992,-1.029104352,-0.526711821556,-1.04544997215
2115,-0.361197471619,-0.560743033886,-0.734650015831,0.55055129528,-0.71355086565,-2.1183347702,-1.39149940014,-1.11254239082,0.282854229212,0.980217754841,-1.36765098572,-0.324321210384,-0.964001655579,0.44797462225,-1.01535964012,-0.0916798710823,1.18784999847,-0.342099040747,0.883388400078,-0.271250009537,0.204021155834,0.572376191616,-0.599468827248,-1.33614981174,0.623150229454,0.041400000453,-0.177045091987,0.401496440172,-0.152260422707,-1.13830852509,1.0169826746,0.312250494957,-0.895793914795,0.393609702587,-0.467650026083,0.955288112164,0.417288064957,-0.635150015354,0.258659303188,0.510308861732,-0.0810074359179,0.0810300856829,-0.00477224588394,0.117981374264,-0.736473083496,0.396938979626,0.657760381699,-0.213778182864,0.244788110256,-0.455414235592,-0.936115205288,0.345899969339,-0.338748991489,-0.244871556759,-0.686699986458,-1.86964476109,-1.30743658543,0.162968456745,0.84759157896,0.298445880413,-0.055799998343
7015,-1.05975341797,-0.502600610256,-1.09270000458,0.21114385128,-1.65099906921,-1.43533456326,-3.75212955475,-2.55988287926,-0.461290448904,-0.576168894768,-0.167131215334,-0.396575629711,-0.432853668928,-0.831276297569,-0.0413426980376,-0.651209294796,-0.232500016689,0.0644011497498,-0.762400627136,1.14065003395,0.435979545116,-0.327949374914,0.503877282143,-0.0709570348263,-0.26517149806,-1.3220500946,3.0766377449,0.308073699474,-0.0176432952285,-0.313019573689,-0.794294476509,-0.753678619862,0.371879011393,-0.268066048622,-1.38604998589,0.375857681036,-0.754533588886,-0.860050022602,-1.2804517746,-1.02366101742,-0.519639134407,-0.00995340943336,1.03275775909,0.323184549809,3.23942923546,0.154768466949,-0.0843332260847,0.0346123576164,0.037212587893,1.15459370613,-0.397729933262,0.472599983215,-1.15149986744,-0.0904124602675,-0.828100025654,-0.482734978199,1.14380335808,-0.133054047823,0.0348188728094,0.0540414005518,-0.727100014687
