rid,CPC020_A375_6H:BRD-A13188892-001-02-2:10,CPC020_A549_6H:BRD-A13188892-001-02-2:10,CPC020_HA1E_6H:BRD-A13188892-001-02-2:10,CPC020_HCC515_6H:BRD-A13188892-001-02-2:10,CPC020_HT29_6H:BRD-A13188892-001-02-2:10,CPC020_MCF7_6H:BRD-A13188892-001-02-2:10,CPC020_MCF7_24H:BRD-A13188892-001-02-2:10,CPC020_PC3_6H:BRD-A13188892-001-02-2:10,CPC020_PC3_24H:BRD-A13188892-001-02-2:10,CPC020_VCAP_6H:BRD-A13188892-001-02-2:10,CPC020_VCAP_24H:BRD-A13188892-001-02-2:10,CPD003_MCF7_6H:BRD-A13188892-066-16-5:10,CPD003_MCF7_24H:BRD-A13188892-066-16-5:10,CPD003_PC3_6H:BRD-A13188892-066-16-5:10,CPD003_PC3_24H:BRD-A13188892-066-16-5:10
5525,-0.373819351196,-0.68725001812,-0.764567613602,-1.74154996872,-0.194226771593,-0.738768517971,-1.12110459805,-0.127119988203,-3.23301815987,0.856362760067,0.227568715811,0.105199992657,-0.187593221664,-0.520978689194,-0.245199993253
256364,0.676280319691,0.740650057793,0.463196396828,0.611899971962,-0.0682367533445,-0.789912521839,0.567735433578,2.34524035454,2.59134674072,-0.187899231911,-1.05721855164,0.0798499956727,0.00364799052477,0.210128724575,0.376150012016
332,0.38250079751,-0.572950005531,1.15929818153,-0.16139999032,-1.02388036251,-0.384517610073,-1.9379786253,0.0977000296116,-5.06260299683,-0.557516396046,-0.231893613935,0.0403499901295,-0.687485456467,0.125635892153,-0.433699995279
2058,-0.148073539138,0.484049975872,0.775013446808,-0.684950053692,-0.359612137079,0.395758509636,-2.4134645462,-0.247460007668,-2.42926192284,-0.260456413031,-0.34749981761,-0.348749995232,-1.34493982792,0.839923381805,-0.76709997654
7849,-0.540493309498,0.750400006771,0.836307525635,-0.482550024986,-0.153582155704,-0.485934406519,0.517311453819,-0.287840008736,2.76900625229,-0.175349622965,-0.11936057359,-0.313199996948,-0.511325120926,0.954994499683,-0.378199994564
23244,-0.0662275254726,-0.506449997425,-0.0501773953438,-0.0675999969244,-0.0142191648483,-0.325086861849,-1.37462449074,0.189559981227,0.503254532814,-1.12681436539,-1.04921722412,-0.598999977112,-0.985393643379,0.248631447554,0.276600003242
7494,0.718503952026,0.00239998102188,0.674095749855,-0.00325000006706,-0.366023212671,1.03418600559,-1.28780341148,-0.0902800038457,-1.51081633568,0.0432460606098,0.0203490983695,-1.06535005569,0.0187167152762,0.0433185249567,-0.49279999733
4836,-0.637219190598,-0.802249968052,0.541731238365,0.965549945831,0.990646362305,-0.787028431892,-0.082667350769,-0.785080015659,2.51765871048,-0.369119524956,0.0545612424612,0.510500013828,-0.120662070811,-0.0434144511819,0.282900005579
23647,0.576417803764,-1.22204995155,0.719401478767,-0.726949989796,-0.209720507264,-1.52661478519,-1.53718900681,0.0458800010383,-1.68983960152,-1.29440832138,-1.04281330109,1.2051500082,-0.986165583134,-0.313260197639,-0.861750006676
10617,0.669876456261,-0.121449999511,-0.300163328648,-0.148200005293,-0.412633270025,0.2130574435,-0.533774673939,-0.0621000081301,-0.793097615242,-0.170708760619,-0.985571205616,-0.815450012684,0.00796598941088,2.49918746948,3.00309991837
2184,0.130081728101,-1.64520001411,0.200818821788,0.327300012112,1.62792730331,2.36240530014,-1.24089491367,0.880739927292,-2.58480548859,-0.026426255703,-0.123318105936,-0.473249971867,0.595681965351,-1.46805071831,-0.132499992847
5355,0.566646695137,1.04699993134,-1.0142583847,0.453700006008,-0.391762107611,0.38815715909,0.778128325939,0.155739977956,-1.36369144917,0.761138498783,0.803546488285,0.316100001335,0.466382801533,-0.978501439095,-0.137499988079
6659,-0.769483804703,-0.282949984074,1.2929213047,-0.668600022793,-1.02767062187,-0.873006522655,-0.866927504539,-1.96148002148,0.568385362625,0.106354594231,-0.80660289526,1.66350007057,0.217198237777,0.629550516605,-0.89335000515
7016,-0.71754771471,0.635100007057,-1.51725363731,0.0918499827385,0.711043715477,1.33989536762,1.75707399845,0.291079998016,1.10005676746,1.18686187267,0.836376190186,0.225050017238,0.213863030076,0.547916531563,0.907000005245
90861,0.588738083839,-0.827049970627,0.149290680885,-0.361299991608,-1.56880128384,0.0276647694409,-1.53235661983,-0.290899991989,0.429304271936,-0.700254023075,-0.20847068727,-0.198799997568,0.267052918673,-0.531451880932,-0.688749969006
10670,0.955439329147,-0.590350031853,-0.378185391426,0.981799960136,-0.134489148855,-1.32855308056,-0.249733716249,-0.400720000267,0.59259223938,0.6506305933,0.19358292222,0.630999982357,-0.013247936964,1.06655323505,-0.713750004768
79071,0.610095858574,1.06484997272,-0.0421432107687,1.20214998722,-0.426164627075,0.816134572029,0.0590696632862,0.167739972472,-0.808641195297,-0.210695773363,0.371879041195,-0.341899991035,0.413328379393,-0.68273204565,0.384449988604
64746,0.661335885525,-0.412299990654,0.535083532333,-0.840950012207,-0.724155426025,-0.123590901494,0.844426572323,-0.0471999794245,-0.519701302052,1.05319976807,0.000361671671271,-0.950049996376,0.0133994612843,-1.36666703224,0.374500006437
5366,-0.322515040636,0.260399997234,-1.21169888973,-0.122899979353,0.442742168903,-0.120484180748,1.29284572601,0.152139991522,1.35508823395,0.0279958248138,0.451591581106,-0.176150023937,1.49295723438,-0.510617792606,-0.219850033522
11344,0.587346971035,0.233099997044,-0.00644089281559,0.623100042343,-0.2133038342,-0.384534776211,-1.09452438354,0.0319199897349,1.72761499882,0.168150931597,-0.453179091215,-1.27785003185,-0.892505764961,0.967987418175,-1.30379998684
10013,0.449007719755,1.34560000896,0.620973467827,1.21249997616,0.718909263611,-0.184612900019,-0.928468346596,0.272120028734,-1.89588034153,0.5236120224,-0.548603892326,-0.214800000191,-0.136740088463,1.32500839233,-0.573099970818
5829,-0.206936866045,1.77379989624,-0.477357774973,0.974300026894,1.41522574425,0.103960111737,-0.873357117176,0.11247998476,-1.51107275486,0.827786326408,0.164003312588,0.193600013852,-1.04459822178,0.611078798771,-0.797450006008
5257,0.256959319115,0.603850007057,-0.41563770175,0.395650029182,-0.518914520741,-0.49550807476,0.00392529368401,0.270380020142,1.83790481091,0.723141849041,0.624522566795,-0.254000008106,-0.502554178238,5.30172395706,-1.02974998951
22794,-2.06873989105,-0.302500009537,0.677356183529,0.201049998403,-0.0873668342829,-1.39351642132,-0.207483142614,-0.126399993896,1.67727828026,-0.646713376045,-0.888150811195,0.792600035667,-0.884588062763,0.270199894905,-0.616400003433
9761,0.48889324069,-1.05875003338,1.41480791569,0.0454999953508,0.246495380998,-0.491769969463,-0.830835998058,-0.175860017538,-2.12266397476,0.0476106107235,-0.125679135323,1.8368999958,-0.829383909702,0.574121952057,-0.426400005817
23326,0.546977460384,-0.558250010014,1.13988304138,-0.711099982262,-0.525164484978,0.74575906992,0.454480439425,0.0093200057745,-1.52588415146,-0.123545885086,-0.712085664272,-0.761000037193,0.159076362848,-0.00597919523716,0.701250016689
10972,0.472803771496,0.286899983883,0.302413254976,-0.0882999897003,-0.196198701859,-0.524615883827,-2.43578505516,0.202519983053,-4.97197723389,-0.00461287796497,-0.425919800997,0.0688000023365,0.245842218399,0.0865597575903,-1.01784992218
10523,0.380115032196,0.551149964333,0.54751098156,-0.120500013232,-0.512984335423,-0.119710251689,0.491447746754,0.393819957972,0.112826108932,-1.11678361893,-1.04212331772,0.590950012207,-0.00920209288597,-0.434504956007,-1.56599998474
79090,-0.318962723017,0.342600017786,-1.31098532677,0.595200002193,-0.146296963096,-4.02231407166,0.990361452103,-0.493339985609,3.30644130707,0.0536575652659,0.207011401653,4.95165014267,-0.032568577677,0.957831978798,5.9063501358
27032,-0.334268420935,0.0799999982119,-0.966505169868,0.0416499972343,0.351616084576,0.0658530443907,-0.430269122124,0.396979928017,1.80009937286,-0.78355884552,-1.54388558865,0.320349991322,-0.186608552933,-0.377838879824,0.629000008106
9097,-0.322234541178,1.5095000267,-1.23959171772,1.89869999886,-0.261799186468,1.09327912331,0.722793579102,0.0205399692059,1.46495938301,-0.0702260732651,0.125274389982,-1.34130001068,-0.143901899457,0.408337414265,-0.0241499990225
10513,0.404239624739,0.105400010943,0.26819729805,0.973649978638,1.16497719288,0.147643506527,0.608046531677,1.18727993965,0.8804718256,0.160655409098,-0.58526134491,2.8833501339,0.320049464703,1.92312991619,0.725349962711
1891,-1.13595557213,-0.270150005817,-0.964904069901,-0.808899998665,-1.42312383652,-0.210387676954,-0.753375411034,0.415980011225,1.05356287956,-1.19201540947,-0.338441461325,0.174150019884,-0.405962914228,0.834379911423,0.11495000124
3066,0.225096493959,-5.71049976349,-0.549994409084,-0.47595000267,-0.297007977962,0.120770335197,-0.462467074394,0.280180007219,-3.20492506027,-0.693070530891,-0.730195999146,1.1099499464,0.269278854132,-0.922820568085,-0.0219999849796
9801,1.02549636364,-0.378449976444,0.602416157722,0.0339500010014,-0.562027215958,1.46799266338,-0.710970401764,0.0178599953651,-5.46135663986,-0.184643059969,-1.04344153404,-1.10354995728,0.661566913128,0.163633093238,1.7133500576
1459,-0.131524145603,0.838450014591,-0.70727622509,0.888949990273,0.428334146738,0.123178698123,0.86316382885,-0.767459988594,0.60471868515,0.582310914993,1.01663279533,-0.0639499723911,0.694215893745,0.561640739441,0.793349981308
9703,0.470977842808,-0.139899984002,0.68184286356,-0.330550014973,-0.402473121881,-0.453420341015,-0.333095341921,0.204879999161,1.87022221088,-1.1986284256,-0.0731135755777,0.453700006008,-0.346682816744,0.312623769045,-0.50729995966
10606,-0.417870879173,-1.50759994984,0.597636938095,-1.64695000648,-0.791730165482,-0.598590493202,-1.69095432758,0.439579993486,-2.15889334679,-0.349127590656,0.0922105461359,-0.372400015593,-0.0595435351133,-0.410882949829,-1.3993999958
1017,-0.681056141853,0.324250012636,-0.926478147507,0.113300010562,0.332597494125,-1.17953848839,0.0427228286862,-0.547659993172,0.453274905682,0.536857485771,1.17826509476,-0.0893999934196,-0.614397406578,0.832560837269,-0.189300015569
9813,-0.154035165906,0.103650003672,-0.327828109264,-0.478600025177,-1.07587337494,-0.208276093006,1.6258610487,-0.56385999918,0.581483006477,0.439127355814,0.221021160483,0.571449995041,-0.367517709732,1.28140497208,-0.245700001717
7485,-0.223445683718,-0.0734000205994,-0.307410389185,0.0539000034332,-0.859978973866,-0.282050430775,0.21391607821,0.515460014343,0.282633304596,-0.283922553062,-0.0889235362411,1.17455005646,0.0245819836855,-0.644554972649,1.36249995232
2109,0.721690535545,-1.98880004883,0.928590655327,-0.300300002098,-0.737352967262,-0.526799619198,-1.40622019768,0.136059999466,-0.256469398737,-0.306921362877,-0.654425561428,-0.124149978161,-0.573397576809,-0.0173649936914,0.259649991989
23271,-0.0746379867196,0.220100000501,-1.51433908939,-1.20029997826,0.830198526382,1.1390402317,0.964242756367,-0.382539987564,0.211075603962,0.350041925907,0.361412912607,-1.27795004845,0.611429452896,0.313857913017,-0.198749989271
9915,-0.745052456856,1.10914993286,-0.66516149044,-0.53200006485,0.537405192852,0.356568932533,1.0352691412,-0.421520084143,0.689920961857,0.440943002701,0.685938715935,0.16740000248,0.438273966312,0.197802081704,1.02085006237
9552,-0.442948579788,-0.439850002527,-0.199040517211,-0.0663500130177,-0.385660529137,-0.223456084728,-1.40865445137,0.239719972014,0.612405776978,-0.292009264231,0.125844404101,0.835949957371,-1.04902541637,-0.874219238758,-0.297999978065
93487,0.596958041191,-0.423550009727,0.420482814312,0.880199968815,-0.184743329883,0.534389317036,0.185488134623,0.411359995604,-0.839942336082,1.14662969112,-0.340660184622,-0.782199978828,0.799082100391,-0.94038271904,-0.0827000141144
2956,0.0852916538715,-2.24959993362,0.916948676109,0.0916500091553,-0.0939676463604,-0.0458744391799,-0.9933360219,-0.0482800006866,-2.46763563156,0.162410467863,-0.175086796284,-0.461699962616,-0.452782839537,0.09411495924,0.0559500008821
11065,1.10435652733,-1.56949996948,0.334287524223,1.22570002079,-0.751598000526,0.0749516487122,0.0306341648102,0.055600002408,1.17150878906,-0.804668664932,-0.308986008167,-0.286799997091,-1.28846669197,-0.981885075569,-0.846700012684
9653,0.82174128294,0.423999994993,-0.421337246895,6.29855012894,0.59378182888,0.975685536861,0.944640159607,0.474500030279,2.20939421654,1.11922705173,0.10031131655,-0.0332500040531,0.143261551857,0.775376439095,0.272000014782
200081,1.07034862041,-0.558350026608,-0.143495872617,-0.746349990368,-0.679682612419,-0.109521359205,-0.665528357029,-0.397040009499,-0.553815901279,-1.01497161388,-0.284604787827,0.0792500078678,0.252758324146,0.145150214434,0.823300004005
3337,0.0820812433958,-0.478300005198,-1.37351465225,2.2037498951,-0.453912198544,0.822971999645,0.287332594395,-0.128319993615,-0.949578166008,0.0836668983102,-0.3839866817,-1.66570007801,0.259959548712,-0.231073766947,0.778850018978
11073,-0.220113426447,0.735300004482,0.121280699968,0.162549987435,0.414299398661,0.895623445511,2.24071717262,-0.356599986553,0.75895678997,0.647705197334,-0.366912126541,-0.96639996767,0.324571669102,0.277962982655,0.797550022602
23,0.243404716253,0.711850047112,-1.42844796181,0.131399989128,0.994083344936,0.177729457617,0.664105057716,0.717939913273,1.68679058552,0.757177293301,-0.535289883614,-1.11249995232,-0.0976460054517,1.62295103073,0.704649984837
5641,-0.697519898415,0.517899990082,0.616305708885,-0.501299977303,-0.179291799664,-1.13530886173,-1.56262481213,-0.442560017109,-0.76774585247,0.0563120245934,-0.57106000185,4.55240011215,0.662682056427,-0.0804327130318,-0.961099982262
8720,-0.991337060928,1.39024996758,-0.00062894821167,0.895350039005,0.321854263544,0.24858289957,0.431022435427,0.5,1.14078426361,0.494728505611,-0.0821070596576,0.096499979496,-0.531013846397,0.195393696427,0.644150018692
10782,-0.0505928695202,-0.355349987745,-0.335240274668,-0.713750004768,0.278546929359,0.0696521401405,0.613811194897,-0.607380032539,2.65804338455,-0.0849328190088,-0.811863481998,0.144050002098,0.182600438595,0.797129273415,0.950599968433
25932,-0.104352757335,-0.619249999523,-0.951340198517,-1.45955002308,-0.228900372982,3.32300710678,-1.41661727428,-0.147419989109,-1.25240063667,-0.834155857563,-0.133079454303,-0.376850008965,-0.505103826523,-1.30512666702,-0.225000008941
3028,0.681728959084,-0.229400008917,-1.13085019588,0.33164998889,-0.658464193344,3.20153045654,-1.11596703529,0.0498599931598,1.77635884285,-0.602108836174,-1.18442738056,0.317000001669,-0.316994190216,-0.952223956585,-0.124999985099
6804,-0.166528940201,0.526300013065,0.567792773247,-3.24324989319,0.211621552706,-0.194876894355,1.23487198353,0.215340018272,0.68603014946,-2.11800265312,-1.13298881054,0.173849985003,-0.892559826374,0.644244968891,-1.17030000687
890,-0.0331448912621,0.308950006962,-0.894341647625,-0.191899985075,-0.668938755989,-0.450823992491,-1.48862349987,0.0137800080702,-0.913569688797,-1.20385062695,-0.437497317791,0.444800019264,-0.450484871864,-1.0519862175,-0.849599957466
6390,0.774707496166,0.0665499866009,-0.272401720285,-1.19060003757,-1.15582060814,-0.063431724906,-2.18712544441,0.098420009017,-5.92588996887,-0.520996332169,0.270161807537,-0.358750015497,0.0300996042788,0.284065544605,0.79289996624
4303,0.164266109467,-0.921400010586,-0.00784860551357,0.598850011826,-0.383609205484,-0.638626754284,0.193723708391,-0.450559973717,1.55892241001,-0.218422487378,-1.15673458576,-0.0385999977589,-0.443300783634,-0.486325293779,0.256900012493
10953,0.855175733566,-0.252599984407,-0.130743637681,-0.854799985886,-0.522619903088,0.226595968008,0.327038705349,-0.464100003242,0.015590429306,-1.28967857361,0.0637675747275,-0.535099983215,0.188866242766,0.0574367940426,-0.562649965286
22889,0.666103184223,0.228349983692,0.520894050598,-0.0200500190258,0.719946742058,0.259023964405,0.2708953619,0.550160050392,-1.68496274948,0.596507489681,-0.0931221246719,0.152750015259,0.121233835816,-0.245662495494,-0.0731000006199
3098,0.832380056381,0.358550012112,0.241824522614,-0.442849993706,-0.458584964275,-0.495270550251,-0.720463931561,0.0118400156498,2.45572948456,-0.73904633522,-0.880237698555,0.742850005627,-0.035743355751,-0.562209069729,-0.4958999753
11044,-0.760004222393,0.272350013256,-0.767057776451,-0.638399958611,0.813436686993,-0.183280333877,1.18866109848,0.0771199986339,-0.79034692049,0.273897945881,0.548839390278,0.649999976158,-0.773162722588,-0.265134334564,-0.0376499891281
8985,0.28207218647,-0.000750005245209,0.993240356445,-0.847249984741,-0.0351528227329,-0.7197265625,-0.560352444649,-0.692460000515,-1.7249455452,0.688206672668,0.250640362501,-4.68235015869,0.86144977808,-1.27135467529,-2.00395011902
66008,1.11199855804,-0.813300013542,-0.480949401855,0.911549985409,0.238022118807,-0.179487109184,-1.1661362648,-0.0144400149584,-2.199447155,-0.593682765961,-0.594552159309,1.23414993286,-0.517235279083,-0.407770812511,0.812099993229
9217,0.041687361896,-0.240099996328,-0.342064321041,0.807200014591,-0.578813314438,-0.0838879793882,-1.01121675968,0.050600014627,0.213054001331,-0.0464428961277,-0.646506905556,0.270749986172,-1.46556067467,-0.171361267567,-0.921199977398
701,-0.764285266399,1.01849997044,-0.982176303864,-0.145399987698,0.871392607689,0.155271604657,0.941452920437,0.351159960032,-0.1921672225,0.82830619812,0.763473451138,0.500549972057,0.0405482128263,-0.0775258243084,0.591949999332
6182,0.611074030399,0.00034999998752,0.998784303665,0.508849978447,-0.734559178352,-0.241961747408,0.0227882415056,-0.0139000043273,0.394031494856,-1.74341583252,-0.0598534122109,0.00170000002254,-0.385959506035,-0.64718747139,-0.274850010872
4860,0.606564939022,-0.824699997902,-0.180773481727,-1.97070002556,-0.781375586987,0.00117633864284,-0.0505351945758,-0.190240055323,-0.33237683773,-0.876371264458,0.748578548431,0.125100001693,0.642648637295,-0.309868246317,0.120700001717
7398,0.440112173557,2.03165006638,1.59021568298,-0.910850048065,0.0656795203686,0.224544048309,-0.217480182648,0.841999948025,-2.27380847931,0.339889526367,-0.0936574935913,-1.46760010719,0.0628156736493,-0.362677276134,0.592949986458
6117,0.675986051559,-0.996000051498,0.99894785881,-0.0631000101566,-0.704806804657,-0.0298281945288,-1.41704034805,-0.0135200005025,-2.30175089836,-0.341965973377,-0.447780966759,-0.550000011921,-0.412564903498,0.292658835649,-0.0606999993324
23588,-0.0807662829757,0.514050006866,0.472886681557,0.601500034332,0.100005604327,0.28382396698,0.349262416363,0.181279987097,-2.68044900894,0.386380523443,-0.219449162483,2.88074994087,0.83596765995,-0.026464484632,3.03224992752
949,0.131404310465,-0.367450028658,0.724730908871,-0.133800029755,-0.611063838005,-0.68377572298,-0.942457199097,-0.30051997304,0.962490558624,-1.05556499958,-0.693847477436,-0.496400028467,-0.845553398132,0.026732891798,-1.63139998913
7168,0.676071286201,-1.18250000477,0.139247953892,-0.292049974203,-0.260662913322,0.435697078705,-1.3022800684,0.0438600033522,-1.06699872017,-0.627173960209,-0.412544995546,-0.743350028992,-0.464691072702,-0.00593189895153,0.0215000025928
9375,0.367876768112,-0.584850013256,0.0310651808977,1.03235006332,-0.223421514034,0.703144907951,-0.0333192571998,-0.878740012646,-0.398961156607,0.0400792919099,-0.344832062721,-0.210800006986,-0.257129579782,0.482851356268,-0.200149998069
4927,0.723229110241,-0.620599985123,-0.0949104577303,1.05589997768,0.0228387415409,-2.62836527824,-0.677309691906,-0.360980004072,-1.17807364464,-0.516694545746,-0.700934648514,0.656650006771,-0.348188966513,0.190382242203,-0.414350003004
2523,-0.52447527647,-0.128700003028,-1.02491211891,0.184349954128,0.154294714332,-0.0906249880791,1.74038016796,1.09808003902,-0.125962913036,0.539368152618,0.26539850235,0.404599994421,-0.162482395768,0.477792441845,0.431699991226
58497,0.897796869278,0.79960000515,0.770797967911,-0.428650021553,0.413214713335,-0.575239062309,-0.602339029312,0.576279997826,0.131086707115,-1.39820361137,-0.541772305965,0.411050021648,0.0759140998125,0.0179401636124,0.123250007629
6856,0.437515854836,-0.627199947834,0.813593924046,-1.17565000057,0.591069936752,-0.834781587124,-1.25231146812,0.0149200111628,-1.20869779587,0.202588573098,-0.104149125516,0.510499954224,-0.206812262535,0.342652976513,-0.532100021839
26036,0.0661570429802,1.04070007801,0.623781681061,0.895399928093,-1.10857605934,-0.0473303981125,-0.211385279894,0.303920000792,-1.26320290565,-0.31568133831,-0.539117395878,0.595300018787,0.139530569315,0.034381121397,0.00959999859333
10206,-0.717119693756,0.185799986124,-0.871944665909,1.02499997616,0.302622258663,0.0304422304034,0.842680811882,-0.0701800361276,0.678080201149,0.233580648899,0.475551784039,0.00229999423027,-0.242945194244,0.912906885147,-0.0278500020504
25793,0.372699469328,-1.80085003376,0.0781817138195,-0.909200072289,-0.205801099539,-0.580512166023,0.5530564785,-0.214039996266,0.237837195396,-1.12430989742,-1.0816013813,-0.00595000386238,-1.24359643459,-0.81048232317,1.22469997406
55556,0.807810127735,-0.998700022697,0.375791966915,-2.04879999161,-1.59135532379,-0.282788217068,-0.563381910324,0.154720008373,-0.214253544807,-0.580748200417,0.20508889854,0.946500003338,-0.0272695571184,0.115992054343,-0.924499988556
3978,0.802052974701,-0.547250032425,0.730053961277,-0.574100017548,-0.842271924019,-0.455426692963,-0.78975468874,0.0557999759912,-0.910317003727,-0.346096396446,-0.614819943905,0.210799992085,-1.21172225475,0.483057260513,-0.601149976254
10681,-0.235548049212,-0.257800012827,0.50938308239,-0.839850068092,0.16229814291,-2.60119462013,-0.404647946358,-0.592540025711,1.71839928627,0.0509636104107,-0.40293982625,0.170749992132,-0.744248986244,0.812254488468,-0.362250000238
3638,-0.299011200666,1.80999994278,1.77083051205,0.451799988747,0.00764614343643,-0.102141603827,0.512038767338,0.361180007458,-0.801879823208,1.07616519928,0.0912045091391,-3.56370019913,0.568215668201,0.423529684544,0.523350000381
8349,-0.313227951527,1.21825003624,-1.22703194618,0.600149989128,0.800337016582,0.656064927578,0.658989310265,-0.198220014572,1.30687046051,0.934834122658,0.887123286724,-0.0178500115871,0.471258014441,2.46969032288,0.982450008392
6275,0.970917999744,0.27009999752,-0.62901443243,-0.218549966812,0.907309353352,0.276706397533,0.803529441357,-0.267560005188,-0.17249840498,0.461914151907,0.315218180418,-0.313700020313,0.085696876049,-1.21472752094,0.671450018883
3895,-0.609730124474,0.481249988079,0.645326256752,-0.936349987984,0.692777514458,0.165598526597,0.388141185045,-0.464760005474,-4.88796234131,1.16165339947,0.47409632802,0.0697500109673,-0.560738325119,1.09626543522,-0.684499979019
392,0.470494061708,-0.691399991512,0.664190769196,0.137250006199,-0.0241658091545,0.169755637646,-0.235633641481,0.874460101128,1.18096876144,0.0173161551356,0.341953605413,0.191699981689,-1.00378894806,0.798246979713,-0.732699990273
9170,-0.57626336813,0.519050002098,-0.951043605804,0.186649993062,-0.07115650177,0.2270193398,-0.447295129299,-0.352479964495,1.6829161644,0.39134991169,-0.165344044566,-0.19825001061,-0.272880971432,-0.954175293446,-0.989650011063
80347,1.57021415234,0.577499985695,-1.67334079742,-0.20349997282,-1.11589026451,0.0446032248437,-0.624328732491,0.33327999711,1.78133904934,0.464293062687,-0.258908718824,1.45634996891,-0.407882004976,0.430609941483,0.646750032902
23300,-0.289808571339,0.302850008011,0.465245693922,-0.287699997425,-0.618163585663,0.617077767849,0.1224424541,0.525279998779,1.21059370041,0.414895176888,0.0967998728156,1.1547999382,0.434992015362,0.780446827412,0.457499980927
836,-1.40419149399,-0.152049988508,0.406633496284,-0.190399989486,0.778780639172,0.889471709728,0.78751373291,0.49268001318,-0.95306968689,-0.266945183277,0.195747837424,0.283649981022,-0.318941026926,-0.518868267536,0.0220499932766
11188,0.478565037251,-0.347050011158,0.918028116226,0.450500011444,0.0983893275261,-0.429459959269,-1.39511609077,0.246180027723,-0.406232714653,-0.111877501011,-0.996392667294,0.00929999351501,-0.737804055214,-0.0832932889462,-0.969499945641
10898,0.18694499135,0.491149961948,-0.444229900837,0.918200016022,0.447623997927,0.0898167341948,0.928344428539,-0.559000015259,-0.628684818745,0.7331122756,0.824332416058,0.81694996357,0.286975204945,0.498243808746,0.622300028801
9276,-0.116254210472,-0.175650000572,1.29198002815,-0.109899997711,0.594596803188,-0.589324057102,-0.720104932785,-0.467860043049,1.87053132057,-0.632023215294,-0.736702501774,1.09265005589,-1.13557553291,-0.909554004669,-5.54320001602
1647,-0.0456582903862,0.34375,-2.13913488388,0.806249976158,-0.0865604877472,-0.190214663744,0.496565312147,-0.170860022306,-0.268293440342,1.39798045158,1.01194310188,-0.0185499936342,1.5659288168,3.38100361824,0.0235499963164
10285,1.13256525993,-0.379799991846,-0.508391022682,0.239900007844,-0.162263721228,0.551140367985,-1.0562132597,-0.0253000259399,-0.398715138435,0.575707495213,0.122757166624,-2.90700006485,-0.4094401896,-0.748113453388,1.33815002441
23386,1.19062507153,-0.321150004864,0.341097027063,-0.442099988461,-0.38067433238,-1.01162433624,-0.233284324408,-0.0669000148773,-1.70925295353,-0.818575799465,-0.736453473568,0.196099996567,-0.20837508142,0.0188631862402,-0.118600010872
3156,-0.0822954252362,0.716449975967,0.476450264454,0.656599998474,-0.104155212641,-0.0998439341784,-0.0634446442127,0.479560017586,-0.0484985113144,0.864085674286,0.44620719552,-0.619499981403,-0.285208374262,0.247903048992,0.901650011539
10237,0.58564555645,-1.51654994488,-0.306174606085,-0.143350034952,-0.120124265552,-0.457051724195,-0.623017311096,-0.35232001543,0.0676838755608,-0.876830339432,-0.404647529125,1.32310009003,-0.947483181953,0.289102911949,0.226099997759
7077,-0.41860845685,-0.190450012684,-0.753309607506,0.00615000724792,0.76992893219,0.646569430828,1.4458565712,-0.547360002995,0.657517015934,-0.328053355217,0.444010049105,1.8194000721,0.320084363222,0.162150681019,0.609699964523
11157,1.16137874126,1.49355006218,0.215815007687,0.218450009823,-1.42632377148,1.42743015289,0.723217785358,0.945240020752,-0.81229776144,0.535281598568,0.545392215252,-1.07270002365,1.16100990772,0.294309437275,0.9769500494
22908,0.338995814323,0.750650048256,-0.230054631829,0.985599994659,0.742154598236,0.170252621174,-1.7368530035,0.047679964453,-2.14303231239,0.514676690102,-0.609150707722,-1.00800001621,-0.0678893923759,-0.100183159113,0.108900010586
10915,0.672228038311,-1.0069000721,0.744508743286,-0.862900018692,-0.378241360188,-0.352124124765,-1.0243896246,-0.345439970493,-1.93331956863,-0.839965581894,0.252563297749,0.179999992251,-0.403817802668,-0.314176887274,-1.35925006866
9897,-0.678526639938,0.180650010705,-1.7579600811,0.564800024033,0.82572299242,0.457150310278,0.924186587334,0.595279991627,0.552316308022,-0.526091396809,0.54125982523,-0.0982000231743,-0.579177260399,-0.545980989933,0.0842499732971
1759,0.391402333975,0.323799997568,1.02427196503,0.610000014305,-0.076570212841,-0.337260097265,0.281600475311,-0.017339989543,1.53554069996,-0.429379194975,-0.764663100243,-0.36859998107,-0.225814685225,0.909683346748,-0.446299999952
54541,-0.148203387856,-0.877250015736,0.923055410385,0.709650039673,2.0076508522,0.444055974483,0.380234897137,0.467580020428,0.969461798668,0.0682217031717,-0.435469388962,-1.34279990196,0.893905520439,0.948327422142,0.606199979782
211,-0.000197850167751,0.23860001564,0.15825638175,-0.495850026608,0.901961147785,1.10112893581,1.25229680538,0.758899986744,-0.682199954987,-0.452565640211,0.267305552959,0.149650007486,-0.724714040756,-0.824742436409,0.386350005865
5048,-0.593234717846,1.04260003567,-0.932103991508,1.19254994392,1.34247815609,3.0821480751,1.4160374403,1.61935997009,0.138897329569,-0.0695552825928,0.558545947075,-0.259299993515,-0.474680185318,-0.439630925655,-0.192350000143
84722,0.0479118153453,-0.205399990082,-0.730567216873,0.716150045395,0.439395129681,0.819829165936,1.03607821465,1.02336001396,0.507746040821,-0.16298687458,-0.17485614121,-0.939700007439,-0.325891077518,-0.410118967295,-0.00620000064373
