rid,NMH002_FIBRNPC_24H:BRD-A94810754-001-03-8:10,NMH002_FIBRNPC_6H:BRD-A94810754-001-03-8:10,NMH002_NEU_6H:BRD-A94810754-001-03-8:10,NMH002_NPC_6H:BRD-A94810754-001-03-8:10
6714,-0.581759154797,-0.189527839422,-1.28711032867,0.223766088486
652,0.239197522402,-0.173628687859,1.89021229744,1.48791694641
4331,2.88813400269,0.525318562984,1.31225728989,-0.286074668169
7099,3.19002270699,0.810507178307,1.72615003586,0.878140926361
10320,-0.153824537992,0.0277105271816,2.47666549683,3.57040381432
2042,0.103687852621,-0.260561436415,-3.98548531532,-3.87167263031
843,-0.013126462698,-0.105046138167,2.44642615318,1.54776644707
840,0.619925439358,-0.801024258137,-0.0532196164131,-0.466128587723
7048,-1.18014907837,1.68454182148,1.04624795914,-0.42802965641
4851,-0.783055186272,2.05556464195,-0.0905334353447,1.07605791092
6464,0.491082251072,1.1287882328,-0.0434848070145,1.05450117588
23410,0.467973738909,-0.045415379107,0.192089080811,0.486763298512
54205,2.97011995316,0.161389410496,3.05580353737,-0.409092068672
2770,1.23926961422,0.567857801914,-0.476942658424,0.785492181778
80204,0.22530117631,1.29788780212,4.0928812027,1.14045584202
4208,-0.301121681929,1.16848671436,3.01351976395,3.12355661392
1845,-0.968912124634,-0.456169724464,0.12027309835,3.87942123413
23368,0.331856369972,0.195121541619,1.36313784122,2.2968249321
5583,0.746674418449,1.28221702576,1.70434963703,2.09032297134
8900,0.262127220631,-0.25734859705,0.486141324043,0.668299436569
581,-1.07207036018,0.237237125635,2.42590856552,0.369974195957
6193,0.0237735658884,-0.324917495251,-0.14682841301,0.698620975018
6622,-0.198550775647,0.217814728618,-3.65658807755,-0.51963031292
11261,1.20907115936,0.60039383173,-0.152618005872,0.660420954227
6696,4.61360549927,0.105862349272,0.289123594761,1.40733909607
8312,1.08316469193,0.0926851704717,-0.37611669302,0.034316688776
835,-0.606327056885,0.305461496115,-0.547441780567,-0.790126264095
8324,0.848051786423,0.595496296883,-1.12126517296,-1.13728833199
1848,2.5140619278,2.02246832848,1.39840292931,1.48726701736
154,0.491904556751,-0.679666161537,0.724215269089,1.15679764748
4312,1.77155530453,-2.83987307549,0.760882079601,1.6702696085
994,-3.3067855835,-3.36474537849,-1.70306348801,-3.27935528755
2048,-0.940676152706,1.93533957005,-1.31631278992,1.10712003708
1111,-0.662525236607,0.440746992826,-0.121824800968,0.243995934725
5154,0.842148780823,-0.0471551418304,1.88654971123,1.00682556629
2920,1.46019864082,0.176723346114,1.39738190174,2.39368319511
3122,0.0650911927223,0.252261400223,1.32019603252,0.852427005768
2769,0.644173800945,0.942539036274,1.32118904591,1.42836260796
5900,-1.32381916046,-0.19574868679,-1.43116521835,-1.04124045372
6304,0.0996919870377,2.2373893261,0.973159790039,-0.917037904263
5211,-0.960867643356,1.63686466217,-0.68500316143,0.107960402966
2886,0.487170875072,0.389130622149,0.403090596199,0.880492091179
9261,1.21966874599,0.350387811661,-1.08522617817,-0.701900601387
8569,0.461852490902,0.405379086733,1.10652351379,1.62387645245
3303,-1.66052722931,-0.139143496752,0.34904012084,0.442222177982
5331,-3.39323616028,-0.776735424995,3.58910083771,1.20039629936
5347,-2.7340092659,-0.750631630421,-0.692923665047,0.0843218192458
4638,-3.11807227135,-0.64711022377,3.12522125244,-1.2228153944
2264,-0.134640827775,-0.681726932526,1.33753335476,3.35556435585
1029,0.477050632238,1.78950846195,0.613270640373,1.32057785988
1027,0.932241082191,0.973269760609,-3.13800740242,-1.04738986492
2597,-0.000464890210424,0.000907243345864,0.00047905286192,0.000237833126448
55847,-0.311540901661,-0.447893828154,-0.679959416389,1.92240846157
25803,0.276937693357,0.177884072065,1.50581049919,1.71427488327
3480,0.496957033873,0.729923009872,-1.52357983589,-1.81594514847
2946,-3.75646734238,-1.00034570694,0.296943366528,-0.286828696728
9517,2.13648223877,-0.328507810831,-0.231020912528,-2.17797517776
25987,0.350785821676,-0.0188146829605,-0.547849655151,-1.10127174854
23670,-1.9829659462,0.0856347978115,-0.382451355457,-0.949601173401
11182,2.28931665421,0.550772070885,-1.07842803001,-1.26021814346
2146,-1.49818086624,-0.0125954449177,-2.68362641335,-5.40965461731
3385,0.466262876987,-1.06322383881,0.360962837934,-0.901514589787
5261,1.01970005035,0.89156717062,0.0505200922489,0.162203222513
10765,-1.23619890213,-1.1558521986,-1.84058880806,-0.977796971798
25839,-1.1423484087,-0.580634951591,-0.300021767616,-1.0455981493
4172,-2.08941841125,-0.36371409893,-0.492727607489,-1.07587945461
23161,0.555554807186,0.163806945086,0.68249809742,1.27814686298
10298,-1.4735326767,-0.979908168316,-0.853988170624,-2.65598583221
1802,1.56084918976,-1.22547602654,-2.89263439178,-0.304661273956
58533,-1.8481194973,-1.31804585457,-2.21087551117,-1.35520148277
147179,0.0665797889233,0.193927034736,-1.01183772087,-1.43336796761
29937,-1.26319503784,-0.518920302391,0.20708347857,-1.24376225471
6184,1.75983977318,1.55327904224,-3.57638931274,-1.37777042389
9854,1.21251869202,2.1157040596,-1.18589067459,0.852712750435
2553,0.433484762907,-0.308511972427,-0.846883773804,-0.59926867485
5440,0.961956620216,-0.0998766124249,0.435773313046,-0.280497670174
54623,-1.5975933075,0.0636205151677,-0.501605629921,0.568212866783
9533,0.590908944607,-0.0367896035314,0.301447927952,0.97386354208
8607,-0.960149407387,-0.440168559551,0.11729285121,0.170663401484
207,-0.553687512875,-1.30211937428,-1.61566925049,-2.18182516098
26054,0.295408338308,-0.790410280228,-1.4450032711,-2.19123888016
10682,-0.926201701164,-0.593039393425,-0.629300951958,-2.82673501968
8573,1.32316362858,1.58661580086,-0.249654442072,-1.44432473183
23378,0.234457269311,-0.308202415705,-0.664663791656,0.325366228819
8553,1.65387797356,1.25047326088,2.08260774612,4.3738899231
622,2.06295728683,-0.471251219511,-0.391453117132,-0.0231209695339
9467,-1.13802707195,0.149277046323,0.37837600708,1.92794775963
5525,-1.90548181534,-1.08700704575,0.500705420971,0.718757629395
256364,-2.07486796379,-0.74302649498,0.0227492749691,0.646591424942
332,-2.6271905899,-1.3856742382,-2.38066101074,-5.07688140869
2058,1.44912576675,-0.129899308085,0.490038216114,-0.118895985186
7849,0.523594796658,0.559604644775,1.40237188339,1.55360615253
23244,0.594319105148,-0.913303613663,-1.47145557404,-1.76635086536
7494,2.71741819382,2.66791844368,3.46287965775,-0.0399838760495
4836,1.59145569801,0.239215657115,0.20589967072,-0.833342909813
23647,0.954764008522,-0.224856585264,-2.17899990082,-2.63551259041
10617,0.860779762268,0.609202802181,-1.15378880501,-0.350035905838
2184,-0.707927942276,-0.368322253227,4.35057115555,-0.316689372063
5355,0.919005811214,-0.843107819557,1.78887343407,-0.698437452316
6659,-4.82065629959,0.0262460839003,-4.95052814484,-2.2727124691
7016,0.0755447596312,-0.270396918058,1.29059684277,1.04721546173
90861,-0.6475071311,0.525193452835,-1.11167681217,-1.08295333385
10670,-0.836451053619,-1.27385938168,-0.610779285431,-0.723058104515
79071,2.94625759125,0.694208979607,-0.911764144897,-1.54592418671
64746,-0.398187339306,0.560629546642,-0.59660089016,0.960726678371
5366,1.8108202219,1.44429183006,2.24412059784,0.097480237484
11344,-1.25724744797,0.705053269863,-2.13899040222,-1.96960055828
10013,1.18353581429,0.433233708143,-2.33371973038,-2.88544845581
5829,-0.823909878731,-1.57299816608,0.23404879868,0.224343180656
5257,-0.32584887743,-1.04646027088,0.104816421866,-1.2161655426
22794,-1.04297947884,-0.91727232933,-0.225143611431,-2.4347486496
9761,1.1541659832,-0.0426738858223,-4.01900196075,-3.03333520889
23326,-1.07503640652,0.330241650343,-3.48703145981,-1.31592082977
10972,3.03422641754,0.0108207762241,-1.11370849609,-1.76201200485
10523,-1.53842258453,-1.21383070946,-2.37671995163,-1.98062634468
79090,1.37128412724,0.0087505877018,2.55559110641,2.4774916172
27032,-0.542481541634,-0.197482138872,1.74888205528,0.94559699297
9097,1.31102073193,0.390732944012,-0.672084391117,0.650696158409
10513,0.808695077896,0.310068160295,-1.07719159126,-1.49877774715
1891,0.194668740034,-0.0165858715773,0.560570061207,1.78653979301
3066,-2.05408000946,-2.03276634216,-1.02255821228,-1.41599011421
9801,-1.28349232674,-1.02495598793,0.823579549789,-2.07797908783
1459,0.754751384258,0.0560997873545,1.39583015442,0.184640407562
9703,-1.44699549675,-0.0535089224577,-1.94854712486,-1.29749155045
10606,-0.27409106493,-0.0392385944724,-0.63786315918,-1.86209404469
1017,-0.173514723778,0.0292352885008,0.869395494461,-2.15367245674
9813,-0.442892730236,-1.59665942192,1.02133798599,0.692972302437
7485,1.25708508492,0.0352040827274,-1.07133197784,-1.74734783173
2109,-3.10403442383,-0.989569187164,-1.92269802094,0.780828595161
23271,0.156949818134,0.877378165722,0.124628670514,1.40108835697
9915,0.391991972923,0.298949658871,-0.0632364600897,1.13466644287
9552,0.944375634193,-0.895900726318,-1.82326734066,-0.957977890968
93487,-0.371187120676,-0.233563750982,-0.826818346977,-0.132871121168
2956,0.383873969316,-2.72190213203,-1.64404189587,-0.979195892811
11065,-1.70650756359,-0.275953441858,-1.29563987255,-1.85079813004
9653,0.177507013083,-0.263326048851,-0.00502090901136,-0.926685929298
200081,0.180167943239,-0.343793153763,-1.81814110279,-1.82031452656
3337,1.69781827927,-0.0126936016604,-1.36763501167,0.428037077188
11073,-1.37226319313,-0.688650786877,0.378439575434,1.31431341171
23,-0.907531380653,-0.704857945442,1.2072467804,1.07742381096
5641,-0.277555406094,-0.592514336109,0.322876989841,3.63347291946
8720,0.655967593193,0.259478121996,1.89293277264,1.39696025848
10782,1.44261860847,-0.332092314959,0.658723413944,-1.04215288162
25932,0.566390752792,-2.89239430428,-0.651612758636,-2.44105124474
3028,-2.12761187553,-1.71737742424,-2.21557950974,-1.84122014046
6804,-0.258758276701,3.24360728264,-1.08795166016,-0.248806655407
890,-3.54512286186,-0.932405591011,-1.92743897438,-2.80352544785
6390,-0.987995326519,-0.283283799887,-2.54677438736,-1.84052085876
4303,-1.56609213352,-0.925366699696,-1.41158390045,-0.0129667520523
10953,-3.35562729836,-0.78582829237,-0.402986943722,-0.19645434618
22889,0.578056752682,-0.393137872219,-1.59615969658,-5.54503536224
3098,-0.755311191082,-0.205704286695,-1.86080312729,0.0110833644867
11044,0.0542133450508,0.200608149171,0.350553572178,1.39916396141
8985,-0.753672242165,-0.41112869978,1.80646276474,1.42833304405
66008,-0.479881435633,-2.73822331429,-1.96380698681,-1.98775815964
9217,-0.128608494997,2.33530020714,-0.895225763321,-1.56381964684
701,0.144326299429,-0.627234816551,0.733590722084,0.961025595665
6182,-1.79044091702,-1.65093076229,-1.78922998905,-1.90286159515
4860,3.27117490768,0.511651515961,-0.90944981575,-1.29728078842
7398,1.13244438171,1.2100161314,-0.331162214279,-0.962720632553
6117,-2.20227861404,-0.80389559269,-0.950873196125,-1.45666909218
23588,0.173467889428,0.743617534637,0.832267820835,1.22117567062
949,1.27801382542,0.160603731871,1.3125064373,-0.307182133198
7168,-2.96263790131,-1.13462114334,0.362852007151,0.0300410538912
9375,1.62119090557,0.147821933031,-1.66644513607,-1.49440169334
4927,2.72539424896,-0.668871045113,-1.08545041084,-1.50253367424
2523,-0.0574314668775,0.299744486809,1.52640748024,1.14409971237
58497,0.701143026352,-0.336820781231,-0.481328308582,-0.593977868557
6856,0.152124285698,-1.59772062302,1.09257769585,-2.80657410622
26036,1.86109888554,0.6168602705,-2.62055110931,-2.87499332428
10206,0.568565130234,0.0740783512592,1.02316915989,0.217065632343
25793,0.0370830819011,-1.83135342598,-1.0179066658,1.05598258972
55556,-1.27274823189,-1.06541752815,-0.142275795341,2.68708705902
3978,-4.00673675537,-0.466218471527,-2.01626873016,-1.88019251823
10681,-2.23001623154,-1.20143139362,0.920251727104,0.200173169374
3638,1.07153463364,0.167312413454,0.593120515347,1.15471148491
8349,0.093105494976,-0.00328550487757,-0.22173511982,2.291274786
6275,-9.17181873322,-0.476169645786,2.58064699173,1.54067134857
3895,0.877691984177,-0.457108706236,0.254233837128,0.528575778008
392,-4.78168296814,-1.25193214417,-1.82203793526,0.285856902599
9170,-0.5415610075,-0.238094389439,0.264722526073,0.500325798988
80347,1.02769196033,-0.253256738186,-1.76321494579,-0.38127219677
23300,0.986050188541,0.649063587189,-1.29460382462,-1.20041692257
836,0.292554676533,-0.281081140041,-0.639315843582,-1.13988673687
11188,-2.65961575508,-0.888520658016,-1.43833756447,-3.34073352814
10898,2.46807169914,-0.171171560884,2.32617974281,-0.551796078682
9276,1.31498098373,-1.20798707008,1.98383522034,-1.13015258312
1647,4.6294336319,1.98993480206,1.21682524681,0.839647769928
10285,0.261259198189,0.437111735344,3.59895706177,0.359173357487
23386,-1.52035403252,-0.397828608751,-1.97946286201,-1.2075548172
3156,2.44628596306,0.683114886284,-1.64935564995,-1.51457643509
10237,7.5266661644,2.41259431839,-1.95329213142,-1.77226614952
7077,-2.46070981026,-0.367342829704,0.841877937317,1.26572167873
11157,-0.756158232689,-0.867759466171,-1.59355640411,-2.70747113228
22908,1.56764543056,-0.0392338037491,-1.51868629456,-2.25422239304
10915,-0.471978873014,-0.8799264431,-1.88588476181,-4.39100551605
9897,-0.558367311954,0.08339625597,1.35931229591,1.36623966694
1759,-4.92736816406,-0.65181106329,-2.24714899063,0.948224782944
54541,1.96008419991,2.51304078102,3.65610218048,1.44118142128
211,-0.2722645998,-0.339493513107,0.000631277624052,1.04564642906
5048,-1.8498609066,-0.536409318447,-1.05412912369,0.933733284473
84722,-1.42625761032,-0.970467507839,1.07437908649,0.72735106945
29890,0.216398075223,-0.0431900322437,-0.0994320511818,0.212097287178
9868,-0.891618072987,-0.508667469025,0.56293129921,-1.27914130688
873,-1.20381379128,-1.64302611351,0.786672353745,1.7957906723
5580,-1.24690937996,-0.758413136005,2.50112342834,1.6956217289
3725,-0.690728068352,-0.519443571568,1.62516856194,0.522743463516
23585,-1.01574838161,-0.933897316456,-2.32177615166,-1.79839682579
51097,-0.923524439335,0.15709656477,-1.56933033466,-1.5273784399
1831,1.3585780859,1.13781940937,-0.748471975327,-0.070882588625
7020,0.10666719079,0.144634574652,1.99129939079,1.47677922249
55893,0.486437022686,0.291624695063,-0.465657621622,1.04308652878
6944,0.396558195353,0.224018737674,0.0937660932541,0.981986045837
22883,-0.533612966537,-0.348464041948,-1.61094355583,-1.30468082428
5601,0.0564753264189,-0.736711800098,0.939379692078,1.69830584526
10775,-0.318212091923,-1.19636845589,1.26445126534,-0.879678547382
4780,2.25328087807,1.0521171093,3.05852460861,1.46141159534
10904,-1.01292133331,-1.6470053196,-3.01911020279,-1.32785820961
9917,1.64708387852,-0.876715481281,2.67320728302,0.988123118877
1399,0.107932373881,0.422204852104,0.177559003234,1.19632661343
24149,-0.314951568842,0.37355619669,1.30154371262,0.228700131178
2222,1.72431755066,-0.423847794533,-0.531797945499,0.701119303703
10131,-1.59275865555,-0.33583843708,2.97451257706,2.15629053116
2958,-0.381905257702,-0.74493253231,-0.893165946007,-0.987649917603
9650,1.96662998199,0.682574629784,1.24113857746,1.44671452045
7319,-0.510714352131,-0.149392262101,0.534316003323,-0.786117017269
4817,0.246642142534,-0.184821799397,0.0705586671829,1.03996372223
9143,1.95938456059,0.699295520782,-1.40897536278,3.77068161964
10494,-3.70306396484,-1.22540664673,-3.56288528442,-0.893005311489
55324,-0.0308984592557,0.347207009792,-2.25003838539,-1.19701242447
23149,0.244288638234,0.679556369781,1.76731157303,1.71279144287
9943,0.132752075791,1.10542917252,-0.460208505392,-0.813526630402
6599,-2.41414284706,-0.312305122614,-1.09601640701,-0.919303894043
51031,-1.0019338131,-1.12500095367,-0.14291203022,-0.756101548672
3566,0.111229404807,-0.319835603237,1.71167230606,1.38210690022
3815,-0.412183731794,-0.423150837421,0.687938690186,0.422414273024
8624,0.693868756294,-0.565217077732,-1.4394698143,-1.86353468895
27346,1.03036618233,-0.552962839603,-2.04449701309,-1.16580224037
10489,-1.35100972652,0.600081682205,0.250291138887,2.57359218597
26128,-0.672162234783,-0.692886352539,-0.376211345196,2.22387576103
79921,-1.88807320595,-0.624881088734,-0.344798624516,0.0538784563541
55746,-1.26151335239,-0.575182557106,0.794218301773,-1.60388827324
23636,-0.752115786076,-0.805040240288,-1.38319885731,-1.21782624722
10892,-1.7407900095,1.53855240345,0.12715472281,-0.92406129837
10652,0.840424060822,-0.777782917023,-2.5558218956,-2.01628780365
11004,-0.192894518375,-0.306723892689,-0.0315923094749,-1.20783603191
23530,-0.807398319244,1.24960899353,-0.484469622374,-1.41416275501
8826,-0.369841694832,-0.157962650061,1.14019453526,1.20052993298
3308,0.293380230665,-0.0706109851599,0.315688073635,1.16918134689
7153,-2.13431334496,-0.608574032784,-0.0340205579996,-0.171682655811
11041,-1.30860614777,-0.420305550098,-2.09451055527,-1.27479600906
6342,-1.67219984531,-1.54310107231,-0.547701001167,-3.07079315186
5883,6.88879013062,5.3559923172,-1.19678878784,-2.11296844482
10589,-2.58057785034,-1.35601806641,-1.40034997463,-1.30960094929
5110,-0.325621217489,-0.876980304718,-1.89829981327,-1.88151335716
4609,1.70492613316,0.398330122232,0.692290425301,-0.564370751381
5423,-0.356520056725,-0.581663310528,-0.207578271627,1.6407315731
1070,-0.849759817123,0.34604126215,0.103925526142,0.139313429594
10051,-3.29682183266,-0.37783151865,-0.706347823143,-1.16443622112
6603,-2.24443840981,-0.99874573946,1.45717668533,-1.02866649628
9019,-1.59512770176,-0.00588594377041,-1.60375773907,-1.26494669914
10969,0.471222817898,-0.195487871766,-0.27235519886,-0.570113658905
9797,-0.433923453093,-0.0933139622211,-1.52647197247,-1.76350069046
4043,-1.13461685181,-1.14845526218,-0.972288608551,-2.52710723877
9519,0.721831440926,-0.43617233634,-1.52657747269,-2.12331533432
8480,-0.182486757636,-0.619358003139,-2.37607383728,-1.55898475647
983,-3.13397121429,-0.904090762138,-1.57302463055,-1.98310101032
10559,-1.35349369049,0.0283418893814,0.760178804398,1.32838344574
8508,-2.85371232033,-0.469222873449,-1.90969705582,-3.43485069275
9275,-0.76899433136,0.574940562248,-1.21727454662,-1.69857990742
8914,-0.421829283237,0.88918274641,1.53288412094,-4.29423093796
54505,0.671225190163,-0.0996485203505,1.55698060989,0.286275982857
