rid,CPC004_A375_6H:BRD-A22143024-231-02-0:10,CPC005_A375_6H:BRD-K51095933-231-03-2:10,CPC005_A375_24H:BRD-K51095933-231-03-2:10,CPC005_A549_6H:BRD-K51095933-231-03-2:10,CPC005_A549_24H:BRD-K51095933-231-03-2:10,CPC004_HA1E_6H:BRD-A22143024-231-02-0:10,CPC005_HA1E_6H:BRD-K51095933-231-03-2:10,CPC004_HA1E_24H:BRD-A22143024-231-02-0:10,CPC005_HA1E_24H:BRD-K51095933-231-03-2:10,CPC004_HCC515_6H:BRD-A22143024-231-02-0:10,CPC005_HCC515_6H:BRD-K51095933-231-03-2:10,CPC004_HCC515_24H:BRD-A22143024-231-02-0:10,CPC004_HEPG2_6H:BRD-A22143024-231-02-0:10,CPC004_HT29_6H:BRD-A22143024-231-02-0:10,CPC005_HT29_6H:BRD-K51095933-231-03-2:10,CPC005_HT29_24H:BRD-K51095933-231-03-2:10,CPC004_MCF7_6H:BRD-A22143024-231-02-0:10,CPC005_MCF7_24H:BRD-K51095933-231-03-2:10,CPC004_PC3_6H:BRD-A22143024-231-02-0:10,CPC004_PC3_24H:BRD-A22143024-231-02-0:10,CPC004_VCAP_6H:BRD-A22143024-231-02-0:10,CPC004_VCAP_24H:BRD-A22143024-231-02-0:10,CPC005_MCF7_6H:BRD-K51095933-231-03-2:10,CPC005_PC3_6H:BRD-K51095933-231-03-2:10,CPC005_PC3_24H:BRD-K51095933-231-03-2:10,CPC005_VCAP_6H:BRD-K51095933-231-03-2:10,CPC005_VCAP_24H:BRD-K51095933-231-03-2:10,CPC011_A375_6H:BRD-K51095933-236-04-9:10,CPC011_A549_6H:BRD-K51095933-236-04-9:10,CPC011_A549_24H:BRD-K51095933-236-04-9:10,CPC011_HA1E_6H:BRD-K51095933-236-04-9:10,CPC011_HT29_6H:BRD-K51095933-236-04-9:10,CPC011_MCF7_6H:BRD-K51095933-236-04-9:10,CPC011_MCF7_24H:BRD-K51095933-236-04-9:10,CPC011_PC3_6H:BRD-K51095933-236-04-9:10,CPC011_PC3_24H:BRD-K51095933-236-04-9:10,CPC011_VCAP_6H:BRD-K51095933-236-04-9:10,CPC011_VCAP_24H:BRD-K51095933-236-04-9:10,CPC015_A375_6H:BRD-A22143024-231-02-0:10,CPC015_A549_6H:BRD-A22143024-231-02-0:10,CPC015_A549_24H:BRD-A22143024-231-02-0:10,CPC015_ASC_24H:BRD-A22143024-231-02-0:10,CPC015_HEPG2_6H:BRD-A22143024-231-02-0:10,CPC015_HT29_6H:BRD-A22143024-231-02-0:10,CPC015_MCF7_6H:BRD-A22143024-231-02-0:10,CPC015_MCF7_24H:BRD-A22143024-231-02-0:10,CPC015_NPC_24H:BRD-A22143024-231-02-0:10,CPC015_PHH_24H:BRD-A22143024-231-02-0:10,CPC015_SKB_24H:BRD-A22143024-231-02-0:10,CPD002_MCF7_24H:BRD-K70515009-231-01-9:10,CPD002_MCF7_6H:BRD-K70515009-231-01-9:10,CPD002_PC3_6H:BRD-K70515009-231-01-9:10,CPD002_PC3_24H:BRD-K70515009-231-01-9:10
1459,0.324394226074,-0.0548850372434,0.454848617315,0.500829339027,0.56411844492,1.21789515018,0.108850002289,-0.111960709095,0.107256375253,-1.47599768639,1.89660000801,0.13606031239,-0.840690970421,-0.296549856663,0.533961594105,1.09204936028,0.0230775475502,0.898459076881,0.6997397542,-0.642970383167,-0.0825816094875,1.0278840065,0.300309032202,-0.446411550045,0.522086858749,0.111382037401,1.28153932095,-0.680192887783,0.757766664028,-1.07669913769,-1.07124996185,-0.656668186188,1.37749993801,-1.41604995728,0.0582373999059,-0.196470394731,-1.55063068867,0.0365282148123,-0.29978504777,-0.029549986124,-1.01370000839,0.0182078145444,-0.0744500011206,0.311033308506,0.108226828277,-0.145903944969,0.351230561733,-0.105099998415,-0.373750001192,0.512499988079,0.536230862141,0.628700017929,0.411012679338
9703,0.0691259652376,0.859330832958,-1.54329621792,0.922357797623,-0.477570712566,-0.548766136169,-0.209350004792,0.342342436314,-0.370379894972,0.194130152464,0.150649994612,0.295383214951,0.291448116302,-0.128065660596,0.552840232849,0.18706086278,0.216516703367,-0.697508811951,-0.162361577153,0.69500374794,0.387751340866,-2.04836416245,-0.646016120911,0.214078858495,-1.15554726124,0.305591523647,0.889837384224,0.025876685977,-0.143233299255,0.790166735649,0.873350024223,-0.776348829269,0.579450011253,0.437449991703,0.0465575456619,0.421580165625,0.988807737827,0.0956767350435,0.379908293486,1.18875002861,-0.489133358002,1.04752075672,0.794499993324,-0.781300067902,0.488965958357,-0.408761888742,1.62799715996,1.07220005989,1.37540006638,-0.301649987698,0.636204004288,0.0782666802406,-0.256249278784
10606,0.962397992611,-0.565138757229,-0.643652677536,0.435822635889,-0.849255681038,-0.330220222473,0.88069999218,1.14184916019,-1.69366788864,-0.42868027091,0.0521000102162,0.191599369049,0.539518475533,-0.0156768262386,-0.186612531543,-1.40258181095,0.113696351647,-0.265928149223,-1.62560546398,0.128394782543,0.781310081482,0.526800811291,-0.0575578063726,-0.65034109354,-1.10586583614,-0.781468689442,-0.0676297321916,-0.119688019156,0.0484333336353,1.11562371254,0.502049982548,-0.666857242584,1.49380004406,-0.535199999809,-0.135458171368,0.269929736853,0.303393155336,0.612442731857,-1.03595972061,0.497200012207,0.5394333601,-0.348283082247,0.00859999656677,0.478733301163,0.43790012598,0.737732768059,0.113655082881,0.19865000248,0.149750009179,-0.270749986172,0.0306212678552,-0.0205999910831,0.129574716091
1017,-0.418921887875,0.626047611237,0.788902163506,-0.467808842659,0.640684247017,-0.931072950363,-1.03575003147,-0.00360190868378,1.13128304482,-0.632473886013,-0.339500010014,0.343242526054,-0.854175150394,-0.600235700607,-0.187591567636,1.31170368195,-0.897437870502,0.646316289902,0.821087062359,-0.473096549511,-0.181452438235,-0.127780094743,1.4571710825,-0.176521122456,0.0425077229738,0.628932893276,0.217821568251,-0.130042776465,0.845533490181,-1.19888353348,-0.63529998064,-0.161173269153,0.409549951553,-1.17139995098,0.542157649994,-0.400037229061,-0.172312557697,0.239220276475,0.339990079403,0.181849986315,-0.160366684198,-0.0708746612072,0.889199972153,0.958766698837,0.205486625433,-0.0481274873018,-1.2782599926,-1.54734992981,-0.176599994302,-0.0931500047445,-0.538083314896,-0.130100041628,0.396322518587
9813,-0.179958879948,0.370807468891,-0.678863584995,0.572761058807,0.210053250194,0.138883441687,-0.230199992657,-0.135857313871,0.5457072258,-0.7623077631,0.404699981213,-0.611582696438,-0.452550947666,-0.0222528781742,0.0898548662663,0.596063017845,-0.579410970211,1.09734392166,-0.216893866658,-0.147251710296,-0.264599531889,0.365434855223,0.177923232317,0.0770311802626,-0.063927732408,-0.000794626772404,-0.00995188392699,-0.393870383501,0.745433330536,-1.54097390175,0.943899989128,-0.530862212181,1.09009993076,-0.676299989223,-0.0139161441475,-1.0851111412,-0.936445593834,-0.300730198622,-0.171372652054,-0.112099975348,-0.266966640949,-0.57006585598,0.312699973583,0.913566708565,0.04084174335,-1.7156881094,0.984989702702,-1.31774997711,0.262950003147,0.00289999879897,-0.425288438797,-0.582133352757,-0.261082708836
7485,-2.07376527786,-0.198886722326,0.994829535484,-0.437383770943,0.436291605234,-0.0557447820902,1.49234998226,0.408259660006,4.13208007812,-0.358610033989,-1.30594992638,1.50993442535,2.3281879425,0.0995899289846,0.064431630075,-0.852410614491,-0.207133248448,0.844749391079,0.13636264205,1.25198078156,1.19351887703,-0.431282520294,0.149591848254,0.613605618477,-0.0803159177303,0.269539088011,0.122430145741,-0.38595688343,0.466900020838,0.723347187042,0.572950005531,-0.785815238953,0.683100044727,0.689750015736,0.179709866643,0.321772545576,0.981941103935,0.2975923419,-0.241933241487,-0.792150020599,-0.0214666724205,-0.681922197342,0.213450014591,1.30513334274,0.412595838308,1.67466950417,-0.829130709171,-0.469449996948,1.22235000134,0.418599963188,0.656669735909,2.82066679001,-0.253916501999
2109,0.768996238708,0.411713689566,-0.714323103428,-0.555349349976,-1.13249945641,-0.155475631356,-0.547999978065,-0.0971066206694,0.0276747792959,-0.710523486137,1.09204995632,0.630471587181,0.000255375314737,0.0535231754184,-0.908072829247,-0.531025052071,0.585939347744,-1.57126510143,-1.08519494534,0.422588348389,0.83794516325,-0.821028888226,-0.517191767693,-0.453316688538,-0.454980939627,0.328814327717,0.390355795622,-0.0989097356796,-0.631166577339,1.13643574715,0.785549998283,0.520556390285,-0.326850026846,0.234349995852,-0.66078877449,0.480037868023,1.92648363113,0.637339115143,0.0649585872889,0.428149998188,0.0357333421707,1.06986820698,0.00034999998752,-0.0747333168983,0.952068567276,0.157751128078,1.23987483978,-1.0896999836,-0.597350001335,-0.180099993944,0.0483807772398,-0.11073333025,-0.232862651348
23271,-0.0473988652229,0.107942074537,0.0506026744843,-0.253315061331,0.724547564983,0.133900225163,0.303149998188,-1.01003932953,0.110693335533,-0.120886921883,3.02480006218,0.554060220718,0.268596410751,0.0572210773826,-0.346855551004,1.55746173859,0.175741672516,1.34501862526,2.35854911804,-0.558049440384,-0.720773041248,-0.0406665168703,0.360946595669,0.0878148972988,-0.0141851454973,0.780047357082,-0.492504090071,0.0883170068264,-0.699066638947,0.296564698219,-0.870000004768,0.184579595923,-0.0305500030518,-0.798449993134,0.136591553688,0.0421873033047,-0.886432886124,0.168239951134,-1.4348243475,0.0746999979019,0.00863334536552,-0.845983684063,-0.211250007153,0.404700011015,-1.50496256351,-0.896185576916,0.903529107571,-1.28199994564,-0.734299957752,-0.265900015831,0.391889333725,-0.310600012541,0.378072947264
9915,-0.114958941936,-0.201066479087,0.650814771652,-0.729194998741,0.811335265636,-0.118724815547,-0.291799992323,-1.02963078022,0.157998666167,0.725469589233,0.713549971581,0.0602968372405,-0.910893142223,-0.518458127975,0.587091684341,1.40658581257,-0.578047394753,1.06597280502,1.43729877472,-0.719583928585,-0.987582147121,-0.0141754075885,0.413646608591,0.623719215393,0.464751124382,-0.0275187194347,0.331224739552,-0.394736140966,-0.181100010872,-1.68855679035,-0.121350005269,0.196791693568,0.0723499953747,-0.396849989891,0.880780100822,0.414296835661,-0.397271871567,-0.00944725424051,-0.0520283728838,-1.00380003452,-0.593033432961,-0.239724397659,-0.611800014973,-0.363566666842,-1.51634860039,-0.69604742527,0.143236160278,-1.88250005245,-0.846650004387,0.131099998951,-0.122999757528,-0.70459997654,-0.414524674416
9552,-0.70521914959,-0.0309559851885,0.319144487381,-0.0403524115682,-0.0350513011217,0.756729125977,0.346650004387,-0.240553453565,-0.570328533649,-1.04541635513,-1.33480000496,0.280470818281,-0.719313263893,-0.329761683941,-0.0801316201687,0.230647027493,-0.14197358489,-1.03057575226,-0.151702851057,-1.51469540596,0.354853779078,0.838761627674,-1.33385467529,0.122251592577,-0.030856013298,-1.35139989853,-0.463303387165,-0.223219156265,0.269499987364,0.699305474758,-0.517149984837,0.0861046612263,-1.09095001221,-1.50234997272,0.419698894024,-0.324582725763,-1.34801292419,-0.483514755964,-0.610143840313,0.196299999952,-0.124499976635,0.618952035904,-0.379899978638,-1.54133331776,0.0429727844894,-0.333962470293,0.164929971099,-0.451350003481,1.13545000553,0.143950000405,0.371343225241,-2.13563323021,0.193296179175
93487,0.740041553974,-0.395645916462,0.750932693481,-0.267224133015,0.511408150196,0.693661570549,-0.628150045872,1.14481723309,1.79698622227,0.140456110239,1.05049991608,0.538072109222,1.65366518497,0.894320249557,-0.0889845192432,-0.261304289103,-0.0146970003843,1.76104831696,0.281958311796,-0.191906243563,0.388789504766,0.68193179369,0.769141316414,0.429823964834,-0.478584498167,0.193858355284,0.878809213638,-0.477149665356,-0.706233263016,0.46480217576,-0.0202000141144,-0.430280596018,1.18760001659,0.647049963474,-0.329484164715,0.349386036396,0.68761241436,0.718644917011,0.583931326866,0.779350042343,0.0629000365734,2.31823182106,0.316200017929,0.644333362579,1.33703196049,2.29436802864,-0.14136274159,-0.178399980068,-0.0258999913931,-0.692700028419,1.33678841591,-0.689800024033,0.839506685734
2956,0.150955140591,1.16826629639,1.50403547287,0.218676924706,0.249379992485,-0.10743496567,-0.165699988604,-0.255727112293,0.218465253711,0.189320594072,-1.32094991207,-0.0549139231443,0.267039656639,0.185320466757,0.802419900894,1.06328749657,0.580256938934,-0.597481012344,-0.18865044415,0.2434604913,0.0852376073599,0.986960947514,1.42797827721,0.147387057543,0.528227686882,0.369874715805,0.457474142313,-1.0217769146,-0.647866666317,0.440494894981,-0.24944999814,-0.643812119961,1.42040002346,0.51574999094,0.231201410294,-0.471615374088,0.0868335291743,0.232067778707,0.592400610447,-0.072949975729,-0.00406666845083,-0.0859156697989,-0.172699987888,0.938666701317,0.120492182672,-0.0709619820118,-0.68797981739,0.776399970055,0.870499968529,0.693000018597,-0.651185393333,-0.326633363962,-0.154423847795
11065,0.243914246559,-0.446473181248,-1.12054407597,0.17750017345,-1.05536210537,0.371636867523,0.975799977779,0.651514172554,-1.86937010288,-0.0864419639111,0.363900005817,0.980843365192,0.519500255585,0.0155771821737,-0.136156216264,-0.900816202164,1.1303807497,-0.107360392809,-0.924191653728,0.176056712866,0.748355329037,-0.374995291233,-0.126321405172,-0.260465174913,-0.767181754112,0.582958698273,0.34542876482,0.139601022005,-0.830633401871,0.00641050934792,0.718849956989,0.45023304224,-0.196449995041,-0.0314999967813,0.279815852642,-0.27609115839,0.865586876869,0.533820748329,0.435899198055,0.460150003433,0.625400006771,0.572781503201,1.01649999619,0.343400001526,1.54049301147,-0.935771107674,0.187051802874,-0.0599999725819,0.880349993706,-1.29040002823,0.0887276530266,0.00563333928585,-0.256628215313
9653,-0.710688889027,1.07560956478,0.418021023273,-0.518373012543,1.23580360413,0.00571187026799,-0.308750003576,-0.461750775576,1.24866378307,-0.356289178133,0.122500002384,0.741521418095,-0.199312418699,-0.231442049146,0.397591650486,0.366465449333,-0.391529679298,0.479675292969,0.298974424601,0.267024815083,-0.644489765167,1.07967424393,-0.189234614372,0.544584274292,4.84660196304,-0.0482283234596,-0.554037511349,-0.563500165939,0.927433371544,-0.461649984121,-0.350350022316,-0.634894907475,2.75464987755,-0.0599500015378,0.231513231993,-0.697952151299,-1.25814509392,0.0898568406701,0.333587139845,-0.0765500068665,-0.521633327007,0.493358552456,-0.126000002027,1.19486665726,-0.797280013561,0.851924955845,1.69679200649,-1.34039998055,-0.0931999981403,0.228250011802,2.19536828995,-0.473466694355,-0.43900758028
200081,0.568021833897,0.155828759074,-1.49665975571,0.76869559288,-1.57125675678,0.093410409987,0.521799981594,0.531305193901,-1.99553632736,0.14327904582,1.28705000877,0.74292999506,0.768287539482,-0.138577267528,0.540976345539,-1.04508507252,1.03039801121,-1.59174227715,-1.75509214401,-1.25565588474,0.560887157917,-1.34538042545,-1.01402914524,-0.741727769375,-1.76696670055,-0.4375461936,-0.041066557169,0.206739529967,-0.67583334446,0.568170785904,0.777150034904,0.812003195286,1.66100001335,-0.246450006962,0.384036779404,-0.254808932543,1.7060097456,1.17810225487,0.108050152659,0.407150030136,0.868733406067,0.626660346985,0.874349951744,-0.718433380127,0.324778318405,0.0466300621629,-0.0382926054299,1.58270001411,-0.674099981785,0.348549991846,0.14912442863,0.0339333117008,-0.259200721979
3337,-0.537707388401,1.37470638752,-0.0563561469316,0.889013886452,-0.340655326843,0.56430965662,0.663049995899,0.68870395422,-0.520374953747,-0.0714148953557,0.652700006962,1.01744532585,0.338065236807,0.51392531395,0.574481546879,-1.28745770454,0.450734436512,0.10980951786,0.819525778294,0.336153745651,0.179144024849,-0.159639626741,0.344910025597,0.0431076772511,-0.00538889318705,0.567273616791,0.130815029144,0.393283247948,-0.181733369827,0.831441760063,0.641049981117,0.37027823925,1.41139996052,-0.869149982929,-0.0554360747337,0.445933371782,2.29290771484,0.457263499498,0.616842210293,-0.105250030756,0.824833393097,-0.609385728836,0.677649974823,0.180633336306,0.269840598106,0.458640277386,-0.114005118608,1.02305006981,-0.20220002532,-0.00765001773834,-0.622538506985,-0.31963327527,-0.0612465813756
11073,-0.555487394333,0.402482420206,-0.128745183349,-0.20112209022,0.458139717579,0.0976356044412,0.143799990416,-1.22014796734,0.446184545755,0.264760732651,0.626199960709,0.15345531702,0.393620371819,0.158459305763,0.217828959227,2.0118098259,0.54666030407,-0.307376265526,0.247887134552,0.202175110579,-0.818422675133,2.49578881264,1.16179120541,-0.688925564289,0.6657589674,1.11605215073,-0.615894973278,-0.257787674665,-0.0739333629608,-1.22107994556,-0.603350043297,-0.724425315857,1.02199995518,-0.922899961472,0.346673518419,-0.154337048531,-0.279026895761,0.412367373705,1.24690890312,-0.111400000751,0.0157666802406,0.162889510393,0.187799990177,-0.157099992037,-0.631137490273,0.173180222511,0.331683546305,-0.403699994087,-0.758700013161,-0.340999990702,-0.51551514864,-0.620066702366,0.114545926452
23,-2.63357067108,0.200620993972,-0.642629861832,0.295452773571,-1.68498730659,-0.137419492006,-0.781700015068,0.113441735506,-0.882024586201,-0.417059481144,-2.08944988251,-0.856007456779,-0.349061608315,-0.422202169895,0.125584959984,0.684746742249,-1.58888089657,0.640238881111,-0.231235176325,-0.780534029007,0.199512198567,0.641359865665,-0.147203594446,0.771920919418,1.23049616814,1.13497412205,2.78442764282,0.0663331896067,-0.114899992943,0.0384612083435,-1.21840000153,0.20671916008,1.60975003242,0.648699998856,0.466986268759,-1.01576304436,-0.63684886694,0.274852752686,0.0282213762403,-0.0365000069141,0.126800000668,0.274290889502,-0.276250004768,-0.187166690826,-0.0700045228004,-0.841170072556,-0.0466583743691,-0.22879999876,0.0221499949694,0.566799998283,0.777814030647,0.831200003624,0.249869376421
5641,1.57366752625,-0.529829502106,-0.493466973305,-0.314561784267,-0.728293180466,-0.42121759057,0.49485000968,1.04516649246,-1.79448366165,-0.286080002785,-0.787600040436,0.741174697876,0.238291993737,0.571105599403,0.0463689044118,-1.20214450359,0.192240133882,0.119098797441,-1.00488066673,2.71626782417,0.757338523865,2.89965677261,-0.314774394035,0.175491541624,-0.430088341236,1.81226444244,1.54587006569,-0.674918055534,0.581533312798,1.15617120266,-0.0604999959469,-0.690769195557,1.84130001068,0.528949975967,0.292238533497,1.25171601772,0.257251679897,0.575800418854,0.689224600792,0.255199998617,0.0826333761215,1.08052062988,0.234950006008,-0.110933333635,0.756130933762,0.469887554646,-0.168973982334,0.436749994755,1.57614994049,-0.42325001955,2.47904419899,1.61576664448,-0.517243564129
8720,0.101215049624,-0.536927759647,0.516686618328,0.347191005945,0.0106432810426,0.418217927217,0.789700031281,-0.777478516102,2.04731369019,0.660381019115,0.458200037479,0.241614356637,0.177559643984,0.0541449338198,-0.0503475517035,0.0169083029032,1.30133807659,-0.264189392328,-0.0352414175868,0.853322029114,0.397093832493,1.18341386318,0.769234836102,0.127898126841,0.244178682566,-0.384651184082,-0.518481016159,-0.833750844002,0.198933333158,0.150422468781,-0.560400009155,-0.0151317166165,2.30964994431,-0.244100019336,0.519144535065,-0.0133344233036,-1.51055490971,0.416916698217,3.43456602097,-0.288850009441,0.290833353996,-1.39958405495,0.297500014305,1.32523334026,0.279315054417,0.453658223152,1.00082421303,-1.0216999054,0.1053000018,-1.09340000153,0.759899735451,0.869133412838,-0.119048267603
10782,0.476679384708,-0.0389985889196,0.343149065971,-0.394445478916,0.115327864885,0.450396060944,-1.50999999046,-0.345616161823,2.44514012337,-0.268370687962,-0.886749982834,0.0888107791543,-0.00429995730519,-0.110629439354,0.353878051043,1.62270247936,0.376146793365,0.294980973005,-0.0156347714365,0.281926363707,-0.0601042658091,0.421812385321,0.699556589127,-0.205733373761,0.321922004223,1.67587089539,2.58543920517,-0.799317955971,0.879000067711,1.53136873245,0.0451499968767,3.49359488487,2.26960015297,0.590200006962,0.415582090616,-0.4034755826,-1.21513855457,0.340318590403,0.66775983572,0.709249973297,2.0162332058,-0.0469073951244,-0.380400002003,0.173033341765,0.989337801933,-0.398959010839,2.34510707855,0.255400031805,1.91410005093,-0.242049992085,0.366816788912,-0.40830001235,0.389087438583
25932,-0.594249665737,0.268875330687,1.66180157661,-0.264584779739,0.380316048861,-0.373776972294,0.901549994946,-0.118195064366,1.29929471016,-0.137008041143,-0.634450018406,-0.0240580737591,-0.0234414674342,-0.437868952751,-0.52089881897,0.102414347231,-0.735772550106,-3.58271980286,-1.05020284653,0.0260288119316,-0.262883573771,0.558733761311,1.15045905113,-1.40003609657,-1.70487201214,2.11493253708,-0.0687578618526,-0.503899157047,-0.64436674118,-1.25038158894,-0.867400050163,-0.405480980873,0.370599985123,-0.960600018501,0.514807224274,-0.0956208407879,1.14941596985,0.258400022984,-4.10929822922,-0.225250005722,1.09933340549,-0.0701359659433,0.535950005054,-0.13873334229,-1.71492683887,-0.113542973995,-0.119088478386,-0.0146999955177,1.11129999161,-0.0368000045419,-0.911304056644,1.23853337765,0.50304466486
3028,0.262275367975,-0.055503860116,-0.272668272257,-0.368047118187,-0.638985693455,-0.0976500809193,0.628749966621,0.671983599663,-0.229382187128,-0.970472872257,0.698099970818,0.113133080304,0.756767868996,0.115974634886,-3.19771385193,-1.04291009903,0.66690403223,-0.450909793377,-0.614267289639,0.619493603706,0.315610706806,-1.39366340637,0.000722885131836,0.0585766881704,0.691654920578,-0.676032841206,0.395430535078,-0.16223359108,-1.18116688728,0.973725318909,0.167899996042,-0.256949573755,0.341549992561,-1.2023999691,-0.111927986145,0.491137295961,0.400380373001,0.317538142204,0.150562778115,1.49954998493,-0.115266650915,-1.53949666023,0.652950048447,-0.00676667690277,1.08246326447,0.0973802879453,0.970880925655,-4.99935007095,0.952349960804,0.90649998188,-0.221121400595,-0.523833334446,-0.746978998184
6804,-0.555738389492,1.73055613041,1.67290091515,0.384362578392,0.0420505553484,-0.711318254471,0.580099999905,0.732296943665,0.0863351225853,-1.00734102726,-0.621699988842,0.0924111753702,-0.041107699275,-0.254973322153,-0.028673902154,-0.249867543578,-0.425401210785,0.743263602257,-0.274794757366,-0.143019735813,-0.174040526152,-0.277600944042,0.360283136368,1.20767295361,0.878215491772,0.478380024433,0.320199996233,0.148461550474,0.554000020027,0.498771518469,-1.17809998989,-1.69724965096,0.687349915504,-0.685299992561,0.449334442616,0.886414647102,2.20050287247,0.648477435112,0.799783170223,-0.201649963856,0.0135999768972,0.382189124823,-0.158449992537,-0.262833356857,0.558948099613,-0.348320513964,1.76567852497,1.02549993992,0.753949999809,-0.325299978256,-0.21432839334,0.663533329964,-0.211762666702
890,-1.17532014847,-0.452121496201,-0.280728578568,-0.496269702911,-0.0707472041249,-0.0754813104868,0.483800023794,0.593660473824,-0.372568637133,0.0247409343719,0.330799996853,1.2484023571,0.010165989399,-0.098244741559,-0.485616803169,-0.469553887844,0.492649614811,-0.579805374146,-0.261156797409,0.74365323782,0.662010550499,0.118464000523,-0.245666384697,-0.214417904615,0.634945452213,-0.897858262062,-0.0442319661379,-0.775172412395,-0.741266667843,-0.519671022892,-0.511900007725,-0.595726907253,0.701500058174,-0.0706999897957,-0.0418853908777,0.222357004881,0.947024226189,0.367736399174,-0.441403985023,1.31535005569,0.49553334713,2.5235543251,-0.0706499814987,0.248800039291,1.17856514454,0.123217076063,0.936549842358,-0.355099976063,0.719049990177,0.153499960899,0.415322095156,0.405033349991,0.758295059204
6390,0.410053670406,0.292847931385,0.848163366318,0.236785143614,-0.0982813090086,-0.472786277533,1.02474999428,0.77359855175,-0.168786391616,0.502833902836,0.130500003695,-0.151578485966,0.519585609436,-0.299158006907,0.207523554564,-0.450297832489,0.182494431734,0.340738117695,-0.830013930798,0.836184263229,1.05303740501,-1.77222836018,0.201241493225,0.183850795031,-1.27806830406,-1.8234077692,0.245143994689,0.0672698318958,-1.32366681099,0.907383441925,0.519799947739,-0.667341828346,1.00819993019,-0.203850030899,0.511918902397,-0.264678388834,1.80974090099,0.957320094109,0.812755703926,0.218349993229,0.403333306313,0.63946723938,1.97554993629,-0.0856666564941,1.08818590641,0.671616792679,0.29804417491,1.14930009842,0.150249987841,0.259050011635,0.0317189916968,0.0286999940872,-1.01477718353
4303,-0.353943318129,0.376955688,-0.0810696184635,0.113712966442,0.339386492968,-0.246254920959,-0.151150003076,0.068070538342,0.365163952112,-0.831384062767,0.537949979305,0.20439261198,0.574916362762,-0.239075809717,0.80176460743,-0.91080892086,0.191508233547,-1.64917826653,-0.683689594269,0.17572017014,-0.069051079452,0.134681642056,0.68712246418,0.154588207603,-0.270765990019,0.571150779724,0.37123888731,-0.355810433626,-0.327600032091,0.813445568085,0.32594999671,0.184347957373,3.65444993973,4.73045015335,0.085027679801,0.322485953569,0.500316500664,0.0889130532742,0.947003185749,-0.366499990225,0.152600005269,1.01550114155,1.26380002499,-0.368266671896,-1.09035885334,-0.584780573845,2.08473348618,0.734849989414,0.594349980354,-1.60930001736,3.95363211632,-0.599933385849,-0.805238723755
10953,0.461965560913,-0.182487696409,-1.45228874683,-0.0259910225868,-0.544390678406,0.291938811541,-0.372600018978,0.418921023607,-2.03116846085,-0.260997653008,0.771149992943,-0.111178487539,0.976206421852,0.0371820628643,-0.145807296038,-0.152906104922,0.77136695385,-1.16349542141,-1.73775231838,0.435855507851,0.372743189335,-0.445720285177,-0.0891883224249,-0.541488170624,-2.36299777031,-0.467072963715,0.368555158377,0.69919449091,0.458566665649,0.741220712662,1.04065001011,-0.53788882494,1.01380002499,-0.415750026703,-0.950004398823,-0.231669306755,-0.0987931936979,0.148250743747,-0.277077376842,1.11094999313,0.364633351564,1.39084374905,-0.547800004482,-0.693033337593,0.214930728078,0.580682337284,2.25888967514,1.52900004387,0.0966000035405,0.301499992609,0.0103185176849,-1.11993336678,-0.300437808037
22889,-0.248448178172,-0.150825619698,0.583854138851,-0.678828299046,1.17795848846,0.121796026826,0.745900034904,0.228021249175,-0.0853482037783,-0.143958762288,-0.573399960995,-0.253229290247,-0.404327988625,-0.268924146891,0.188844799995,0.394761502743,-0.247642070055,1.06974077225,0.207787781954,0.60828691721,0.411756813526,0.745296895504,0.579820454121,0.366611599922,-1.20192658901,-0.108559660614,-0.264734089375,0.723817944527,1.14786672592,0.753241479397,0.104600004852,-0.353488653898,-5.23304986954,-1.76024997234,0.500634551048,-0.450861215591,-0.36697268486,0.184570044279,1.02930808067,-0.241199985147,0.199533328414,-0.0798470303416,-1.23205006123,0.0573000013828,0.132269367576,-0.536917209625,0.204525262117,0.461250007153,-2.85890007019,0.311550021172,0.686749100685,0.204999983311,-0.537196576595
3098,-1.06183052063,0.218504548073,0.670835614204,1.18100810051,-0.398664236069,-0.604137420654,-0.127700001001,0.474253773689,0.0586253106594,-0.509990215302,2.86535000801,0.0513591468334,0.590099930763,-0.369561433792,0.00637239217758,0.640059351921,-0.492534011602,-1.8239543438,-0.461500734091,-0.113686278462,0.384858012199,-1.27905344963,0.326272934675,-1.14086925983,-1.18638837337,-0.477252215147,-0.358224272728,-0.19910633564,-2.02253341675,0.335162460804,-0.21550001204,-1.05961549282,0.92175000906,-0.115450024605,-0.801398873329,-0.202589690685,0.477645486593,0.211275964975,-0.678210258484,0.80965000391,0.798666715622,0.976907730103,-0.0711999833584,-0.247033387423,0.555638432503,0.228494524956,1.73562204838,1.0108499527,0.69479995966,-0.25830000639,-0.397052288055,-0.111433327198,-0.337798237801
