rid,ERG017_VCAP_24H:BRD-K03026470:10.14,ERG017_VCAP_24H:BRD-K03026470:3.38,ERG017_VCAP_24H:BRD-K03026470:1.13,ERG017_VCAP_24H:BRD-K03026470:0.38
3480,-0.247389316559,1.035582304,0.592234075069,-1.25743508339
2946,-0.288134396076,0.0964781716466,0.281072497368,0.205030724406
9517,0.0726591870189,0.247029587626,0.962673068047,-1.83326029778
25987,-0.621329128742,-1.3598883152,0.0821153447032,-1.39014089108
23670,0.660787045956,-0.328366696835,0.277906417847,-1.23960280418
11182,1.30823945999,-0.643140017986,-0.241171985865,-1.01410973072
2146,-0.781918883324,-1.07275855541,-0.301935225725,0.199524000287
3385,0.0183385312557,0.623613774776,0.430410504341,-1.24977827072
5261,-0.518882095814,-0.0122974514961,0.575454175472,0.122012019157
10765,-0.36213183403,-1.63031446934,-1.02198123932,-0.471476495266
25839,0.145447909832,0.296960026026,-0.23090903461,0.916798830032
4172,-1.56377625465,0.863983392715,-0.0782749652863,-1.15863490105
23161,0.0173666663468,0.488203912973,-0.656870603561,0.939718186855
10298,0.576067686081,-0.146743655205,1.02927982807,0.0504730939865
1802,-0.779002666473,-1.29915475845,0.111482419074,0.571748137474
58533,-0.288795232773,-0.63224196434,0.820872604847,-1.54449224472
147179,-0.150176152587,-0.919403851032,-0.152031138539,-0.14595836401
29937,-0.167936354876,-0.0977312028408,0.634569346905,-1.82608580589
6184,-0.39268386364,0.106509357691,0.415220350027,0.519889354706
9854,0.267035931349,-0.64083224535,-0.0473454073071,0.983640134335
2553,0.730793237686,0.554632306099,-0.208615660667,2.8308327198
5440,0.110153704882,0.722748637199,0.29278165102,0.111201316118
54623,-0.623542308807,0.213106036186,0.132461860776,-2.39927864075
9533,0.201816156507,0.28740888834,-0.734027326107,-1.31738853455
8607,-0.866904139519,-0.31483322382,0.7195353508,-0.924194574356
207,0.314684122801,-0.279621660709,0.464385569096,0.616170525551
26054,-0.608813285828,-0.688981056213,-0.400028496981,-1.41566181183
10682,3.08841180801,-0.0751708447933,-0.695370495319,-0.714697539806
8573,0.214752241969,-0.223672628403,-0.218880310655,-0.346069872379
23378,-0.502299547195,-1.15201795101,0.311000704765,-1.43825006485
8553,0.878630578518,-0.0930787324905,-1.33687114716,-2.37168455124
622,0.240637406707,0.139429658651,0.367727130651,-1.01728487015
9467,0.176206499338,0.727285683155,-0.703475058079,0.323850363493
5525,-0.0259945578873,-0.893505811691,-0.721885085106,-0.813123226166
256364,-0.48288333416,-2.29041981697,-0.71220678091,0.854605913162
332,-0.559774816036,-0.299888432026,1.00788092613,-0.595135688782
2058,-0.689062356949,-0.846642553806,-0.138700932264,0.314700603485
7849,-0.0154911614954,0.498315095901,-0.867343068123,1.14545464516
23244,-0.533233761787,-0.153517052531,-0.261912763119,-1.09948682785
7494,-0.269652307034,-0.724705457687,-0.0408733151853,-1.68241453171
4836,-1.62339019775,-1.34226369858,-0.345438838005,-1.56804263592
23647,0.278523802757,0.778700649738,0.181152701378,-0.494452357292
10617,-1.18278872967,-1.82910943031,0.602333247662,-0.00286263227463
2184,-0.261059165001,0.846039950848,0.181321769953,-1.63020825386
5355,0.352446973324,-0.0811014175415,-0.647370457649,0.826380968094
6659,0.231995403767,0.0657462179661,-0.470103979111,-1.79686617851
7016,-0.352460682392,0.385067224503,-0.573042273521,0.293297439814
90861,0.438251912594,-0.137564659119,-0.255174726248,-0.623334050179
10670,-1.03595435619,-1.06980323792,-0.160575568676,-0.321411579847
79071,2.34654951096,-0.669743418694,0.349342405796,1.06827580929
64746,-0.0700125470757,-0.579256534576,0.110283315182,-0.836286425591
5366,-0.67023319006,0.168422475457,-0.715086758137,0.609789848328
11344,-0.0918597728014,-0.922688424587,1.25657832623,0.116033434868
10013,0.778597295284,0.0752696096897,-1.69175171852,-0.649202108383
5829,0.0879907160997,0.181003570557,-1.47183990479,0.313406020403
5257,0.0164106488228,-1.08673107624,-0.336342513561,0.145946085453
22794,-0.674629986286,-1.63395082951,-0.656837761402,-2.56383419037
9761,0.211276829243,-3.82153272629,-1.15480780602,-2.25691628456
23326,0.176707535982,-0.0659298300743,0.2783600986,-0.274176776409
10972,0.477282971144,1.05214381218,-1.62447249889,-0.718196511269
10523,-0.77608537674,-0.899030566216,-0.345968127251,-1.85818791389
79090,0.714422821999,0.288769066334,-0.366415202618,-0.193306788802
27032,0.386083245277,-0.303226530552,-0.60888916254,-0.841243028641
9097,0.367943376303,-0.564009189606,1.23502528667,0.0401192903519
10513,0.440942943096,-0.0402705222368,0.769743084908,-0.873688519001
1891,1.07313334942,0.965193510056,-0.574873626232,-1.1792948246
3066,-0.555156886578,-0.300082683563,0.429088115692,-0.962642073631
9801,-0.472190707922,-1.55124616623,0.288235247135,-0.808170795441
1459,-0.638007998466,0.21475109458,-0.716173827648,1.33578634262
9703,0.500263929367,0.496258318424,0.968361318111,-0.961483120918
10606,-0.750576078892,-0.387746959925,0.0961854457855,-1.81729161739
1017,0.0466736257076,0.580280959606,0.037839487195,-0.167388558388
9813,0.257527023554,0.865232944489,-0.538582146168,0.141852155328
7485,0.857071280479,-1.16687119007,0.459617912769,0.84781908989
2109,0.985899090767,0.618820309639,1.15459525585,0.400267422199
23271,-0.485142976046,0.259500294924,-0.876197874546,0.166991621256
9915,-0.294386923313,0.375832825899,-0.161424636841,0.647866725922
9552,-0.241041898727,0.315166413784,-1.71340596676,-0.744489490986
93487,0.594661712646,1.87838244438,0.07174295187,2.89951491356
2956,-0.0263164639473,1.33503806591,1.72775089741,0.303003549576
11065,-0.345898866653,0.136959955096,0.437295079231,-1.59897446632
9653,-0.887566924095,-0.139989376068,-0.57080835104,0.567332327366
200081,-0.682060480118,-0.98689109087,0.178455531597,-1.91779112816
3337,0.284267067909,0.0886724442244,0.494135499001,0.370682626963
11073,-0.306857436895,-0.440364986658,-0.710281968117,0.491545140743
23,0.127015888691,0.232684642076,-1.42510521412,-0.0953046679497
5641,0.0210015177727,-0.207892358303,0.168053343892,0.699671328068
8720,-0.626881599426,0.394204586744,-0.533012807369,4.66175413132
10782,-0.270214557648,-0.690727293491,-1.24933075905,0.0756499171257
25932,1.57547831535,0.476065278053,0.015842422843,-1.04535996914
3028,-0.79729950428,-0.673783183098,0.316316872835,-1.08183300495
6804,-0.324899971485,1.23789525032,-0.721475124359,0.522001087666
890,-0.282655388117,-0.279786735773,-0.0598939433694,-1.16410017014
6390,0.34259980917,0.238339483738,0.909829854965,-1.86294674873
4303,0.519247353077,-0.5821185112,0.186090216041,-0.983599066734
10953,-0.62079000473,-1.01162660122,0.449701011181,-2.13257598877
22889,-0.534797430038,-1.96488499641,-1.24913048744,-1.37146902084
3098,-0.404190003872,-0.673227906227,-0.0201478004456,-1.80805873871
11044,-0.774429321289,0.389354586601,-1.43325471878,-1.03623330593
8985,-1.64284050465,-0.476526916027,0.392558932304,-1.30241632462
66008,-0.0350817292929,0.534409165382,0.0949355661869,-0.357881456614
9217,-0.0811713263392,0.718093752861,0.992067277431,0.344734072685
701,-0.0394446179271,0.281676888466,-1.04590022564,0.430704295635
6182,-0.506006538868,0.228897020221,0.243179440498,-1.04550123215
4860,-0.0035172700882,-0.73593723774,0.582278192043,-1.86027884483
7398,-0.21050362289,1.23096215725,0.929623186588,2.15829491615
6117,-0.67064344883,-0.417234241962,0.539063572884,-0.259441167116
23588,0.285716742277,0.0945706292987,0.0656124353409,-0.582643032074
949,0.836543858051,0.361189574003,0.750094711781,-0.628496646881
7168,-0.135535389185,-0.839680552483,-0.0442424118519,-1.04706025124
9375,0.190826535225,0.173515379429,-0.235345035791,-0.613509476185
4927,-1.56240105629,-0.721413433552,0.381137013435,-0.864030539989
2523,0.73235976696,0.640038728714,-0.635877490044,0.214222699404
58497,-0.562080919743,-0.868720650673,-0.325645208359,-1.33515930176
6856,0.751496195793,0.659085333347,-0.0680917799473,-0.437089204788
26036,-0.455911636353,-0.71012532711,-0.286994218826,-0.1557508111
10206,-0.443031400442,-0.60381346941,-0.397777915001,0.0502896308899
25793,-1.36945641041,-1.08250391483,0.452522575855,-1.8708242178
55556,0.0440349578857,-0.911364078522,0.221433579922,-0.497035592794
3978,-0.740174531937,0.017606779933,0.40750721097,-0.527289927006
10681,-0.279987752438,0.183642446995,-0.89759516716,0.143073409796
3638,3.05493879318,0.84041595459,0.442961424589,-0.0554383844137
8349,-0.0747160315514,-0.10421897471,-1.00523889065,0.860530793667
6275,-0.570068359375,-0.717319965363,-0.157986432314,0.529226005077
3895,0.038903824985,0.293884664774,-0.192691266537,-0.317413330078
392,-1.12959742546,-1.94880366325,-0.83144313097,0.379427939653
9170,-0.0251107439399,-0.790518164635,-0.781411528587,0.0799447894096
80347,-0.757975757122,-0.742668092251,0.051374964416,-1.81431221962
23300,0.138644888997,-0.300165146589,0.401728600264,0.485290497541
836,-1.8464730978,-0.995760798454,-0.0965665429831,-0.389290034771
11188,0.404945850372,-0.775903820992,-0.896984219551,-0.427417308092
10898,-0.0245907008648,-0.157860904932,0.184597790241,1.85251760483
9276,-0.572923362255,-0.344855338335,-0.578645467758,-0.795944571495
1647,0.342909067869,0.308543920517,-0.197006091475,1.32102918625
10285,0.70250672102,-0.712834119797,0.0879906639457,0.116794377565
23386,-0.262752354145,-1.71825909615,-0.134803906083,-2.68113279343
3156,4.44731855392,0.34884673357,-0.298909008503,-0.104319751263
10237,-0.227198079228,-0.736733913422,-0.0859956219792,-1.9282695055
7077,-0.328716993332,-0.233308881521,-0.139443099499,-0.0546543896198
11157,0.288924723864,-0.15180401504,0.921153783798,0.2816182971
22908,-0.401168495417,-1.13239753246,-0.204429715872,0.347288757563
10915,-0.103074252605,-0.873374283314,-0.0141895487905,-0.520269870758
9897,0.162164658308,0.106285728514,-0.590508341789,-0.507183492184
1759,-0.186444073915,0.207240223885,-0.198339864612,-0.260594367981
54541,0.737210094929,0.148032993078,-0.681523084641,0.0560690164566
211,0.0767023190856,-0.134995222092,-0.869711518288,-0.534625053406
5048,-0.305190145969,0.065459176898,-0.476467192173,-1.32941102982
84722,-0.0568920746446,-1.51127099991,-0.570665240288,-0.815344333649
29890,0.199784949422,-0.0650831758976,-0.321086704731,1.87926459312
9868,-0.508222162724,-0.20463603735,-0.321701228619,-1.79274404049
873,1.5478708744,0.956018328667,0.804445326328,-1.5191706419
5580,0.757972538471,1.63410902023,1.03848743439,0.0459953844547
3725,-0.204166322947,-0.180553853512,-0.70220965147,0.941477656364
23585,0.497961193323,0.192703962326,0.96191483736,-0.263549983501
51097,1.67166030407,0.879655599594,1.19941163063,0.241806820035
1831,-0.30847632885,0.775386869907,0.204426437616,0.0878466367722
7020,-0.0658440589905,0.430339515209,-0.45963793993,0.388805270195
55893,-0.304837793112,-0.0563494563103,-0.850283145905,-1.05262589455
6944,-0.398963868618,0.262345850468,0.513143539429,-1.0516898632
22883,-0.522934257984,-0.355336606503,0.367946267128,-0.0354875773191
5601,0.204442858696,-1.03056943417,-0.52315735817,-0.172294765711
10775,0.207779675722,-0.975195586681,-0.0381295755506,-0.838899493217
4780,-0.128006592393,-0.531311452389,-1.35364329815,0.804508566856
10904,0.166453510523,-0.322471618652,0.0806460082531,1.01305735111
9917,-0.438889443874,-0.57760155201,-0.854732215405,1.29980564117
1399,-1.26773762703,-0.314632296562,-0.371768504381,0.581629097462
24149,-0.193994820118,-0.592335104942,-0.228525564075,0.554673790932
2222,4.61558485031,0.908660590649,0.543532550335,0.547391891479
10131,-2.62257218361,-1.14045655727,-1.3591337204,-0.631598353386
2958,0.984587430954,0.628713846207,-0.0101443380117,0.636300802231
9650,0.193003803492,0.313031584024,0.118392817676,0.584803879261
7319,0.777975201607,-0.172244846821,-0.0503513999283,0.268321305513
4817,0.116982616484,0.0613908171654,-0.880436420441,0.870661854744
9143,0.155388459563,-0.529585838318,0.341243386269,-0.649734795094
10494,-1.40758776665,-1.02209055424,-0.334768146276,-1.44189095497
55324,0.142405375838,-0.808500349522,-0.0187942497432,-0.277086704969
23149,-0.0577770583332,0.00250133872032,-0.103814631701,-0.207777291536
9943,-0.246163606644,-0.366662561893,-0.58331489563,0.280734986067
6599,0.404758274555,0.417560696602,-0.726891696453,0.272858351469
51031,-0.939611434937,-0.171809986234,0.187358230352,-1.00847840309
3566,-0.262656360865,-0.508646547794,-0.926271438599,-0.706634938717
3815,0.372049242258,0.349302709103,-0.552718222141,0.369797736406
8624,-1.30068576336,0.285910785198,-0.832972288132,1.54595124722
27346,0.635397732258,-0.92262172699,0.72644841671,-1.30899381638
10489,0.0215696245432,0.2888263762,0.136810570955,0.252768546343
26128,-0.0920575410128,-0.522587537766,1.30264592171,-2.75775265694
79921,0.582565546036,-0.723150491714,0.0345886312425,-1.90015530586
55746,0.852212250233,0.260362654924,0.502555072308,-0.146022260189
23636,0.068718329072,0.300823897123,0.0255077406764,-1.47627663612
10892,-0.577218413353,-0.276203513145,0.392533153296,-2.01573801041
10652,-0.824558854103,-0.527865707874,0.679622352123,3.57630419731
11004,2.3725066185,0.475145161152,0.159770071507,0.409120678902
23530,0.405910074711,0.338136404753,-0.0500900447369,0.15089020133
8826,-0.54983496666,0.416568517685,-0.830069720745,-0.428714364767
3308,0.432456940413,0.518309533596,-0.184175878763,1.29857516289
7153,0.406459033489,0.415174454451,0.504151880741,1.03096079826
11041,0.497247099876,0.961826145649,1.2721670866,-0.0959583669901
6342,0.258561313152,0.217593118548,-0.380403310061,-1.1777023077
5883,-0.167574718595,-0.269583374262,0.191556856036,0.296377688646
10589,-0.55261194706,-0.812936306,0.720509529114,-0.309413611889
5110,-0.767646312714,-0.380867183208,1.72936069965,-1.55233550072
4609,1.03254652023,0.947315812111,0.549535632133,-1.27588927746
5423,-0.926800787449,-1.32734584808,0.283317029476,-1.25668478012
1070,-0.522007703781,-0.193295583129,-0.170346409082,-1.63877797127
10051,-0.127626940608,-0.378039836884,0.388832837343,-0.724818766117
6603,0.450192421675,0.506586670876,1.70211756229,-0.378087937832
9019,0.120581917465,0.257293283939,0.415833234787,-0.951826989651
10969,-0.349419295788,-0.155568242073,0.575241088867,-1.47200751305
9797,0.255438745022,-0.0932242870331,0.809470057487,-2.15800046921
4043,-0.910012304783,-0.392159581184,0.431738555431,-1.39489126205
9519,1.97691607475,-1.72585272789,0.0464514531195,0.667149186134
8480,-0.516012132168,-0.729022562504,0.806424617767,-0.78574681282
983,-1.2986727953,0.433447301388,0.069352671504,-1.39535868168
10559,0.179663911462,0.52719271183,0.20244204998,0.802450656891
8508,0.732968986034,0.330483466387,1.46177172661,-0.806331396103
9275,-0.128196403384,-1.86409127712,0.180666774511,-0.547349691391
8914,-1.27053976059,-1.16584253311,-0.339115768671,0.648185431957
