rid,ERG012_PC3_24H:BRD-A02836799-001-02-3:10,ERG012_PC3_6H:BRD-A02836799-001-02-3:10,ERG017_VCAP_24H:BRD-A02836799:10,ERG017_VCAP_24H:BRD-A02836799:3.33,ERG017_VCAP_24H:BRD-A02836799:1.11,ERG017_VCAP_24H:BRD-A02836799:0.37,ERG012_VCAP_24H:BRD-A02836799-001-02-3:10,ERG012_VCAP_6H:BRD-A02836799-001-02-3:10
6184,0.0444266088307,-0.206550061703,-0.536298573017,-0.692766666412,0.749175548553,-0.476513832808,-1.48970961571,-0.754761695862
9854,0.845929443836,-0.0562262833118,0.327155888081,-0.856566667557,0.878186941147,0.704739928246,0.702043056488,-0.419896423817
2553,0.0705953985453,0.699193298817,-0.841485023499,1.64853334427,-0.0934141799808,-0.770885407925,-0.160994783044,0.750625193119
5440,-2.54606366158,0.0831164121628,0.938069164753,-0.0538333952427,-0.662864804268,-0.269391715527,-0.184015959501,-0.482859790325
54623,2.27662396431,0.0771642550826,-1.0795583725,-0.605133295059,0.254930615425,0.178094863892,-0.727824211121,0.629549503326
9533,-0.505501866341,0.100642502308,1.01758801937,0.587466716766,0.53169131279,-0.641849756241,0.359530806541,0.208457127213
8607,-0.854667425156,-0.350514173508,-0.65331184864,0.164166674018,0.672976434231,-0.0455872267485,-0.268219411373,-0.815455496311
207,-0.21570751071,-0.253944039345,-0.19141471386,-0.719700038433,0.283297300339,-1.93748831749,-0.895975470543,-0.632966160774
26054,0.0899195373058,-0.360061705112,-0.27794867754,-0.265666663647,-0.172360792756,-0.0787160918117,-0.901753902435,0.00995337963104
10682,-2.34121751785,-0.0606378018856,0.230334341526,-0.810433387756,0.773173093796,-0.886273443699,-0.395848631859,0.714590251446
8573,-0.297004014254,-0.347963809967,-0.537255942822,-0.351599991322,0.0470754355192,-0.886023521423,-0.222848832607,-0.198242649436
23378,0.144905000925,0.252309113741,-0.73794144392,-0.930966734886,0.33902323246,-0.538420081139,0.615669667721,0.445336639881
8553,0.414756000042,-0.026335876435,-0.908835947514,-0.46130001545,0.481141805649,-1.26142036915,0.690672457218,0.494544684887
622,-1.26247596741,-0.271757572889,-0.251821309328,-0.54540002346,0.977264642715,-0.850182056427,-0.370535045862,0.166383594275
9467,0.129804283381,0.405345290899,1.4835010767,0.549733400345,-1.39102458954,1.33093822002,-0.156972631812,-0.818040430546
5525,-0.676195263863,-1.15529346466,-0.195706158876,0.0861333310604,0.123482421041,0.199412062764,-0.559088528156,-1.47246193886
256364,-0.343141674995,2.43920612335,-0.0428821370006,0.0461999922991,0.702530920506,1.07588803768,1.97075641155,-0.135830938816
332,-2.59768295288,-1.2133346796,-0.864977955818,-0.0951999947429,0.802235364914,-0.92412674427,-0.805094718933,0.464901804924
2058,2.55043554306,1.29218053818,-0.0482687689364,-0.476733326912,-0.0680097341537,-2.42346072197,0.0110629871488,-0.692632734776
7849,0.696622014046,0.442226052284,-0.392130166292,-0.0162666589022,-0.459119856358,-0.269151210785,1.2405872345,-1.52201247215
23244,0.15592482686,-0.0488542765379,-0.299307763577,0.129333347082,0.94317561388,-1.42230331898,-0.784980595112,0.386825293303
7494,1.88846278191,1.81721282005,0.281437665224,-0.303000003099,0.593934416771,-0.421050488949,0.176683276892,1.83793544769
4836,0.487084150314,-1.49870157242,-0.716918230057,-0.145199969411,0.604052305222,-0.516260445118,-0.166344746947,0.202628225088
23647,-0.656600594521,-1.02418243885,-0.899464547634,-0.940100073814,1.32139444351,-2.14111304283,-0.726890742779,0.133813500404
10617,0.987974345684,0.000128954648972,-0.591214060783,-1.36800014973,0.703351378441,0.788950920105,-0.197630897164,-0.111670523882
2184,0.230315387249,-0.812060534954,-0.188320279121,-0.0199333429337,0.355665832758,0.6897149086,0.614374399185,0.479927182198
5355,-0.598930180073,-2.17761659622,1.00030517578,0.432999998331,-1.00206828117,0.643176317215,0.468659132719,0.0961403623223
6659,-0.234785556793,-0.132769048214,-0.365569770336,-1.1222332716,1.06409740448,-2.38574743271,-1.95730686188,-0.36009567976
7016,2.0131585598,0.414239168167,0.877289712429,-0.859166622162,-0.680319905281,0.448245108128,-0.351191967726,-0.0276105999947
90861,-0.591886281967,-2.40484142303,-0.808063864708,-0.382533311844,0.700595319271,-1.41644752026,-1.30518770218,-0.091760404408
10670,-0.359590291977,-0.441335499287,-0.950455605984,-0.790733397007,0.653233408928,-0.606149494648,-0.518698811531,-1.15134239197
79071,0.238908931613,-1.11929059029,0.0991733670235,0.248366683722,-0.0646092519164,0.667307734489,1.09450733662,0.557244896889
64746,-0.442069351673,-0.395269960165,0.0937805473804,-0.125933334231,-0.323177397251,-0.591006040573,0.0254927128553,0.00968232750893
5366,2.32195925713,3.80842161179,0.910890996456,0.0395333170891,-0.840030550957,0.447824776173,0.197420954704,0.508751392365
11344,-0.679295420647,-0.0930743291974,-0.512163102627,0.240566700697,0.691000640392,-0.837731003761,-0.140457123518,-0.874919772148
10013,4.04269266129,0.0567828118801,-0.48033669591,0.813400030136,-0.245999246836,-0.936227202415,-0.185677036643,1.07235789299
5829,-0.66850733757,0.101444140077,0.524857640266,-0.460333347321,-0.603765785694,0.249835282564,-0.46945437789,0.381551593542
5257,2.42219424248,0.796703398228,-0.572890162468,-0.832499980927,-0.279083520174,1.52891910076,-0.421014010906,0.173585921526
22794,-0.342739850283,-0.325256228447,-0.583803534508,-1.17680001259,0.652440667152,-1.67218637466,-0.983661532402,-0.316362589598
9761,-1.0077381134,-0.0650720000267,0.302854299545,0.79376667738,0.608400762081,-0.259799331427,-0.691895961761,0.725319623947
23326,-2.38682436943,-0.66558521986,-3.59680366516,-0.283500015736,-0.579316794872,-0.547379374504,-1.18955802917,-0.34891590476
10972,0.342977017164,0.0434725284576,-1.83991098404,-0.473033368587,0.180898740888,-3.79912281036,-0.233015611768,-1.60570693016
10523,0.216454222798,-0.474929690361,-1.16690015793,-0.0622665844858,0.748286962509,-1.12256371975,-0.681025743484,0.204720884562
79090,-0.0598731786013,0.935642838478,0.253507077694,-0.680700063705,0.477985978127,0.882850408554,0.642855405807,0.356453955173
27032,-0.617135941982,-0.333972096443,-0.316516757011,0.0280666798353,-0.130120411515,-1.61023664474,-0.350316643715,-0.241208434105
9097,0.0207374095917,-1.41891932487,0.530074179173,0.455966681242,0.929848194122,0.149796530604,-0.953012466431,-0.792585253716
10513,-1.00207304955,-0.129187896848,0.0345872081816,0.360700011253,-0.585015118122,0.148580372334,-0.70051240921,0.200750350952
1891,-1.32014501095,0.0830061137676,-0.0662827938795,-0.419900000095,-0.164991810918,-2.08506679535,-1.58318543434,-0.866728425026
3066,-1.31585001945,-0.579350829124,-1.2918959856,-0.179399967194,0.99685716629,-1.14602315426,-0.780533015728,-0.562943100929
9801,-3.45106172562,0.357683539391,-0.357015728951,0.37513333559,-0.0202157199383,1.62475597858,-0.60389059782,-0.70408564806
1459,-0.274026036263,0.349206060171,0.366591125727,0.0419666469097,-0.707477629185,0.769697785378,0.873476445675,-0.208748698235
9703,-0.369320601225,-0.711460351944,-0.942915856838,-0.547633349895,1.08255553246,-1.68910765648,-0.848815977573,1.47430038452
10606,-1.95670199394,-1.52423453331,-0.629781424999,-0.272933334112,0.173539683223,-0.64549779892,-0.14120683074,0.613814294338
1017,-0.556194961071,-0.286626070738,0.283071577549,0.531933367252,-0.521463632584,-0.596068561077,-0.193086475134,-1.01058578491
9813,0.809254169464,0.17275044322,0.328959226608,-0.242166638374,-0.31293541193,-0.236344203353,0.109094843268,-2.18983697891
7485,1.13604724407,0.332309961319,-0.486197054386,-1.36173331738,0.250192016363,-0.799009621143,-0.192817509174,-0.411875486374
2109,0.44959628582,-0.654763281345,-0.464374363422,-0.0268999934196,1.41663765907,-1.9114112854,-0.565581798553,-0.677835762501
23271,-1.26210200787,0.658357083797,0.373793542385,-0.742400050163,-1.27584528923,0.118174366653,-0.364819020033,0.415882468224
9915,0.318177163601,0.605225920677,1.22049450874,0.31033334136,-0.447037696838,0.979207992554,0.0332085192204,0.0617757290602
9552,0.681258618832,0.697790086269,-0.233247160912,-0.242600008845,-0.375144213438,-0.92128008604,-0.172937825322,-0.592680811882
93487,-2.14870166779,-0.42780315876,0.65103250742,0.544300019741,-0.602317333221,0.446896731853,-0.166357949376,-0.858477830887
2956,0.0930852144957,0.277548909187,0.579429447651,-0.131100028753,-0.4577870965,-0.46696382761,-0.45653501153,0.464599728584
11065,-0.414910048246,-0.553872168064,-1.12249839306,-0.0817333459854,0.294954866171,-0.358372926712,-0.905616700649,0.365099579096
9653,1.75494265556,0.635123729706,0.865683555603,0.55083334446,-0.285319745541,0.909024178982,-0.686227917671,-0.693953573704
200081,-0.303628474474,-0.983252167702,-0.544032335281,-0.466800004244,0.725667715073,-0.205590158701,-0.517370939255,1.01755285263
3337,-3.00471925735,-0.0972936600447,0.117021143436,-0.10436668992,-0.230829775333,-0.289456158876,0.339189916849,1.34073638916
11073,-1.03445243835,-0.861604571342,0.100871682167,0.828033328056,-0.663255989552,-0.130131319165,-0.836904883385,-0.546599447727
23,0.660213172436,-0.465522110462,0.400471180677,0.0679333359003,-0.621009469032,-0.131739288568,0.0511029288173,-0.298353493214
5641,-1.03733277321,-1.1937776804,0.243393957615,0.681733369827,0.671318769455,0.355876088142,0.258428186178,-0.228742644191
8720,-0.479601919651,-0.351982653141,1.64710986614,0.267866671085,-0.504196047783,0.704403460026,0.167068421841,0.480652451515
10782,-0.657441616058,-0.249075561762,-0.0714791044593,-0.159033328295,-0.445703983307,0.171755284071,-0.221411764622,-0.0726418942213
25932,1.41445398331,-0.0428799390793,0.224843427539,-0.156166672707,0.0308277308941,-0.255510449409,0.429347723722,0.801384449005
3028,-1.68703782558,-0.611357212067,-1.11718583107,-0.40110000968,1.31421017647,-0.615577399731,-0.733536779881,-0.986790537834
6804,-1.84100961685,-0.633308112621,0.136302158237,-0.881633341312,0.363253384829,-1.16202700138,-0.600673019886,-0.712469696999
890,-1.90422511101,-0.960448384285,-1.32938742638,-0.640866696835,0.478639870882,-1.2320381403,-1.10355627537,0.663951277733
6390,-3.23277878761,-0.0705207139254,-1.37991225719,0.634733438492,0.963155031204,-1.89449799061,-1.25062453747,-0.787714004517
4303,0.650601148605,0.0250968933105,-0.356206506491,-0.376133352518,0.637620329857,0.587239205837,0.137418419123,0.291563153267
10953,-0.595041275024,-0.287779331207,-0.940062105656,-0.468400001526,0.777022957802,0.646550297737,-0.107759445906,0.550304174423
22889,-1.02787601948,-0.572420597076,0.828712463379,0.303833335638,-0.297216385603,0.6853774786,-1.33118629456,-0.194715663791
3098,-0.570462584496,-0.493624448776,-1.65938091278,-1.30773341656,0.901001691818,-1.13312697411,-0.479987174273,0.296499282122
11044,0.354294240475,0.37898042798,1.02087366581,0.375400006771,-0.638520121574,0.613061726093,0.135392263532,-0.55862891674
8985,-1.40668749809,-0.917855322361,0.762576639652,0.328033268452,0.396074622869,1.29618537426,-0.202023401856,-0.056501686573
66008,0.677495479584,-0.894604444504,-0.455973803997,-0.855800032616,0.480457603931,-0.69482332468,-0.153037071228,-0.0828492194414
9217,-2.15208339691,-0.553518295288,-1.16586446762,-0.377366662025,0.816751360893,-2.49913573265,-0.780860126019,-1.06904447079
701,-0.975776851177,0.739490568638,1.1612392664,0.675900042057,-0.895063757896,0.779943108559,-0.631934940815,-0.878284156322
6182,-1.14107012749,-1.0847017765,-1.12846970558,-0.714233338833,1.38052630424,-4.57741546631,-0.461708009243,-0.146893709898
4860,-2.89013791084,0.0352075621486,-0.691189944744,-0.772866606712,0.180099904537,-0.458800405264,-0.474115431309,-0.0896755307913
7398,-1.61960804462,-0.519223928452,-0.108015835285,0.137166678905,0.0325989723206,-0.328767716885,0.785786092281,0.332829266787
6117,-1.05962407589,-1.00625228882,-0.770857691765,0.38170003891,0.799383699894,-0.423811405897,-0.661229014397,-0.0787638425827
23588,1.32981956005,-0.74322116375,0.325368225574,0.385533332825,-0.250182360411,0.214024335146,0.169423684478,-1.31887984276
949,-0.0735235661268,-0.100188523531,-0.597587585449,-0.607566714287,0.861516356468,-3.64880990982,-0.0708880499005,0.590479552746
7168,-0.06201402843,-0.202374786139,-0.7922321558,-0.0109333097935,0.935742974281,-0.359075903893,-1.28595709801,-0.239697039127
9375,-0.0383424162865,-0.136744022369,0.299734055996,-0.138000011444,0.0315597653389,-1.2326259613,-0.298109561205,0.769706487656
4927,-2.16579985619,-2.04519295692,-1.28360676765,-0.118566736579,0.791259229183,-0.481472253799,-0.691831886768,-0.977445244789
2523,0.515610337257,-0.187941506505,0.83647197485,0.214699953794,-0.908321857452,-0.115869112313,-0.122550725937,-0.587686777115
58497,0.972607851028,-0.122302591801,-1.23824846745,-0.345533311367,0.768001675606,-1.40952706337,0.400921583176,-0.33277335763
6856,-3.52864313126,0.138228565454,-0.682380616665,-0.251166671515,0.302424371243,-2.23229789734,-1.01647472382,-0.328516453505
26036,1.81781578064,1.60324943066,-0.0706130638719,0.101199992001,0.658456087112,-0.584825098515,-0.62400662899,-0.537307739258
10206,5.09547328949,0.26339456439,0.898636877537,0.203766673803,-0.354518324137,0.518438458443,0.422433197498,-0.355891376734
25793,-0.922315955162,-0.753626227379,-1.80964589119,-0.776566684246,0.389681994915,-0.791288614273,0.329617410898,-0.266551733017
55556,1.34262096882,-0.284400433302,-0.748094201088,0.0987333357334,1.09860026836,0.272346496582,-0.106875881553,-0.56919002533
3978,-0.48022839427,-0.683003723621,-1.75378000736,-0.567100048065,0.751795351505,-1.38052690029,-0.166499897838,0.170423001051
10681,-0.559415519238,1.23401021957,-0.333475589752,0.0238666832447,-0.459471076727,-0.170548319817,0.844108998775,0.228770017624
3638,-0.506635069847,2.69122314453,-0.0297927185893,-0.244099974632,-0.742656946182,-0.333580434322,0.460836499929,1.67281031609
8349,1.56547927856,0.135913133621,0.147854730487,-0.105499997735,-0.599915385246,-0.121674373746,0.120747044683,-0.485331833363
6275,0.484961628914,-0.241728365421,0.401245474815,0.566866636276,-0.278450727463,0.544922053814,-0.397764027119,-0.699513077736
3895,-2.19479417801,-1.19728064537,1.85723817348,0.71763330698,0.108984217048,0.737456083298,0.207054689527,-0.240864008665
392,0.450374960899,0.165648490191,-0.357151657343,-0.711400032043,0.886771857738,-0.404809355736,0.0387149304152,-0.692048549652
9170,0.363117992878,-0.271285772324,0.0312132164836,0.0923000127077,-0.137665331364,0.370621412992,-0.0387436002493,-0.880447626114
80347,0.852491021156,0.410736203194,-0.697505652905,-0.57490003109,0.81203430891,-0.514589905739,-0.556425273418,-0.0648195743561
23300,-2.41462469101,0.128071516752,-0.320651233196,-0.138699993491,0.164666756988,-0.0354072116315,-0.171117961407,0.181157916784
836,-1.23049092293,-0.904962480068,0.238198816776,0.265933334827,0.268734693527,1.5172752142,-0.647249996662,-0.503410637379
11188,0.731351971626,-0.384098678827,-0.238958239555,-1.05920004845,0.09896671772,-0.764982879162,-0.53146058321,-0.244386911392
10898,0.152084171772,0.415110349655,-0.052078127861,-0.0533000230789,-0.0553897172213,0.0713980197906,-0.157102808356,-1.06513690948
9276,-0.497192025185,-0.624445021152,-1.77015936375,-0.639866709709,0.475334525108,-2.71729135513,-0.8095292449,-0.516855359077
1647,0.831484675407,2.49932289124,0.544877886772,-0.318666696548,-0.911221623421,0.433457553387,0.299191117287,-0.349166363478
10285,-1.54843401909,-0.906074762344,-0.190932929516,0.486600011587,-0.66540813446,0.492669314146,-1.74925410748,0.0844122767448
23386,-0.358104676008,-1.37675917149,-1.009988904,-0.470300018787,0.705186247826,0.496172636747,-0.998663663864,0.436864316463
3156,-0.319378763437,1.4934797287,0.584390461445,0.290433347225,-0.0689378529787,0.855982124805,0.292357206345,0.172308176756
10237,-1.57728302479,1.18689203262,-1.06369280815,-0.680900037289,1.17519235611,-0.930130720139,-0.503495514393,0.137808948755
7077,0.451858341694,-0.0887812376022,1.07123339176,0.115199990571,-0.105433017015,0.826439082623,1.03616166115,-0.533661603928
11157,-0.251491457224,0.0274102203548,0.0049909837544,0.118799999356,0.0431796759367,0.344601720572,-0.175326019526,0.359661966562
22908,-0.953241229057,-0.179634019732,0.204902336001,-0.149933338165,0.119160428643,-0.07204644382,-1.30971753597,-0.878411650658
10915,-0.739373505116,-1.05341804028,-0.33591645956,-0.306266665459,-0.0847967788577,-0.840961992741,-1.22363579273,-0.501475036144
9897,0.200553119183,-0.641834020615,0.353764623404,0.194499999285,-0.129647880793,0.214680373669,0.0804325044155,-0.368110328913
1759,-0.450603038073,-1.35330224037,0.482646107674,-0.690866708755,0.511119127274,-0.678252398968,0.701114416122,0.329386353493
54541,2.31231808662,5.53359460831,-0.177248924971,-0.384999990463,0.0329312682152,0.462958246469,1.33963942528,1.00398647785
211,0.735952913761,-0.187855020165,0.335266411304,-0.297333300114,0.565372109413,0.457222908735,-1.4957665205,-1.70443964005
5048,-0.034704387188,-0.0922459214926,0.127717211843,-0.0133333280683,-0.137752100825,0.2453969419,-1.63057088852,-1.75984978676
84722,0.452659219503,-0.27732026577,0.329935967922,0.272633373737,0.143430128694,0.30053076148,-0.714251577854,-0.57553255558
29890,1.26816678047,0.300304710865,1.65208601952,0.534266710281,-0.958431720734,0.526161491871,-0.456520617008,-0.327861785889
9868,-1.9500849247,-0.853733778,-1.02880752087,0.780633330345,-0.136373639107,-0.644294023514,-0.840824127197,-0.242777049541
873,-2.41867303848,-0.166907846928,-0.97476965189,-0.445133298635,1.34835720062,-1.36180746555,-0.292133122683,-1.15840566158
5580,0.0506057068706,-0.50698953867,-0.960447251797,-0.251166671515,0.880739569664,-0.722065806389,-0.888297319412,-0.277522206306
3725,0.422238111496,-0.668170571327,0.958900094032,-0.231366693974,-0.374993026257,0.720729231834,0.592168033123,0.276934057474
23585,-0.711379110813,-0.363630861044,0.116133384407,0.578033328056,0.0692519322038,0.0492191053927,-1.51823699474,-0.474715322256
51097,0.899783074856,-0.338723897934,0.413986176252,0.147166669369,0.0668126568198,-0.44384431839,-0.129783272743,-0.158238708973
1831,1.43372511864,1.01553630829,-0.0584097206593,0.737133324146,-0.818565011024,1.03184890747,-0.315295279026,0.18290810287
7020,0.226651832461,0.268977105618,1.24909865856,0.317766666412,-0.616858124733,1.09629833698,-0.12533134222,0.415973156691
55893,0.403333336115,0.58235502243,0.319508373737,-0.0830000042915,-0.577010512352,0.39211127162,0.333114683628,0.0346032045782
6944,-0.0387400090694,-0.0398856773973,0.769646883011,0.393633335829,-0.135749965906,1.15362131596,0.0822315737605,0.00473572313786
22883,-0.131724491715,0.121020555496,-0.452231317759,-0.0613666474819,0.970201253891,-0.737187087536,-0.50553393364,0.384568989277
5601,-0.509226322174,0.172606572509,-1.41739666462,0.0116999968886,-4.57732725143,0.132865339518,-1.45690202713,-1.53901004791
10775,-1.42619371414,-0.519053578377,-0.274533808231,0.817433357239,-0.20380833745,-0.769144117832,-0.510668873787,-1.36728572845
4780,0.72135913372,-0.346189707518,-0.0284910593182,0.00053334236145,-0.508651435375,-0.69518840313,-0.256276845932,-0.997600436211
10904,-0.77893447876,-0.278847813606,-0.718451201916,-0.186300009489,0.834685146809,-1.23909497261,-0.855050206184,-0.379446208477
9917,4.16063690186,-0.568556129932,0.222329795361,0.313100039959,-0.918586373329,-0.0348285362124,-0.400991797447,-0.167452275753
1399,1.14351320267,0.0525498241186,0.174850285053,0.0869666337967,0.0317767336965,-0.332587063313,0.0572982504964,-0.50396412611
24149,1.12865161896,0.0195109993219,1.64096987247,0.822633385658,0.189755380154,0.444758713245,0.816006481647,-0.312417805195
2222,0.133745059371,0.828169763088,-0.519760012627,-1.28983342648,0.534106492996,0.252005398273,0.0698968693614,0.699088454247
10131,-1.8537838459,-0.579759836197,-0.192060112953,0.131666660309,0.0179968178272,0.0433374643326,-1.13031387329,-0.481137633324
2958,-1.90806794167,-0.423706352711,-1.55817055702,-0.318666666746,0.0768556296825,-1.09522557259,-2.84246969223,-1.10376167297
9650,-0.0447632670403,0.670171499252,1.93017220497,0.62213331461,-0.645163655281,1.24495720863,0.718300938606,-0.183580636978
7319,-1.45847952366,0.667952775955,-1.12724542618,-0.355400025845,0.28481400013,0.057842195034,-0.874410629272,-0.641478538513
4817,0.843106031418,0.0816843137145,1.52244770527,0.942666769028,-0.41695445776,1.01960039139,-0.143966302276,-0.63808631897
9143,1.44383835793,-0.639202356339,-0.10542050004,3.59179973602,-0.824989616871,-0.457270085812,1.04482245445,1.42301189899
10494,-0.887924194336,-0.961649000645,-0.986085891724,-0.0609667003155,0.402028679848,0.0705854296684,-0.946815013885,-1.79759955406
55324,-1.17919039726,-0.675233840942,-0.517345786095,-0.0327000021935,0.783627390862,-0.434280455112,0.00932759046555,-0.144093483686
23149,0.129929766059,-1.07557415962,1.17635917664,0.018766656518,-0.633291125298,1.76677823067,0.704760253429,-0.909141659737
9943,0.0897136330605,-0.807679593563,-0.879128932953,-0.449933350086,0.186332449317,0.156499892473,-0.336978763342,0.159811332822
6599,-1.55531799793,-0.878882408142,0.459183871746,-0.444833368063,0.21798093617,-0.528002083302,-0.664083123207,0.0196876823902
51031,0.521193385124,0.638856649399,-0.245875403285,0.0557333528996,0.149317800999,0.396891117096,0.184287637472,0.31021887064
3566,1.29628038406,0.861989736557,0.392268687487,0.0901666730642,-1.25249898434,0.64278948307,0.262749195099,-0.299276024103
3815,-0.95794737339,-0.305792927742,0.179076477885,0.0637333318591,-0.401984095573,0.638770997524,0.0612054467201,-0.541492760181
8624,-0.580597758293,0.555247068405,1.01097381115,0.206266641617,0.0354967415333,0.00897583737969,-0.661141037941,-0.710003376007
27346,-1.35928273201,-0.0118786096573,0.202981516719,-0.784333348274,0.299402832985,0.64773029089,0.136963143945,0.312245905399
10489,0.787982702255,-1.34480142593,0.137496963143,0.772233366966,0.506837964058,-1.70089685917,-0.779312312603,-0.413529783487
26128,-2.17673397064,-0.544843435287,-0.687608838081,-0.379099965096,0.477121561766,0.22590509057,-0.838375508785,-0.642952203751
79921,-0.296737790108,-0.189279675484,-0.00853602215648,-0.018766656518,-1.04600656033,0.687501311302,-0.122029908001,-0.0773561894894
55746,-0.115658827126,-0.823653638363,0.919300436974,-0.444466710091,0.118965029716,0.536948919296,-0.322535246611,-0.573830008507
23636,-0.857852339745,-0.820588171482,-1.41006040573,0.0321333259344,0.851652622223,-0.705293774605,-0.784943461418,0.459321022034
10892,0.650632560253,-1.03178858757,-1.14588856697,-0.512300014496,1.04713869095,-1.52538156509,-0.11148031801,-0.340674191713
10652,-3.53837704659,-2.76218819618,0.499406576157,-0.20596665144,0.423849195242,0.215526998043,0.0561031028628,0.120472811162
11004,1.19052517414,-0.657275438309,-0.581517636776,-0.754766643047,1.14796733856,-1.28111445904,-0.299147129059,0.0544838309288
23530,-0.442772507668,1.90926790237,0.901555120945,0.0756999999285,0.0149013102055,-0.550328195095,0.677714705467,0.12067347765
8826,0.0615591704845,0.92053681612,0.00294336001389,-0.535633385181,-0.239855453372,0.104610346258,-0.43671926856,-0.312299191952
3308,0.424130320549,0.719927489758,1.02378320694,0.75260001421,-0.664098620415,0.755363404751,-0.148730307817,-0.587305784225
7153,-2.57653975487,0.279346466064,-0.202530264854,0.299233347178,-0.400675773621,-0.288391560316,-0.961249232292,0.139995411038
11041,-0.0192231535912,-0.527277946472,-1.12171065807,-0.61086666584,0.933522582054,-1.72981703281,-0.697367250919,0.236675709486
6342,-0.0685259103775,-0.460305213928,-0.772361516953,-0.360066652298,0.267136573792,-2.09293603897,-0.231738209724,-0.223701059818
5883,-0.974130153656,-0.0362426638603,-0.112756371498,-0.224099993706,0.436361849308,-1.12301599979,-0.0828107148409,1.03756213188
10589,-2.18450212479,-0.847174704075,-1.51689302921,-0.366366624832,1.71227324009,1.3360054493,-0.320685714483,-0.803798437119
5110,-0.602395415306,-1.58308386803,-0.84208637476,-0.0323333144188,0.615288734436,-0.593130290508,-1.20862030983,-0.596705853939
4609,-1.39236092567,-0.234613150358,-0.957920014858,-0.0388333648443,0.81915307045,-1.61227154732,-0.577900528908,-0.451965272427
5423,-0.639927744865,-1.31276237965,-0.906960070133,-0.0254000201821,-0.316874980927,-0.488490432501,-0.912859022617,-0.793924689293
1070,-0.150465548038,-0.0788964480162,0.0792313963175,0.366666674614,-0.908775746822,0.224009916186,-0.145928472281,0.200899958611
10051,-0.449358850718,-0.0867338776588,-1.30045223236,0.155233353376,0.502536833286,-0.369492858648,-0.631932318211,0.140832409263
6603,-1.17323029041,-1.62520074844,-0.578466236591,-0.13480001688,0.854636728764,-1.01317059994,0.232413977385,-0.386707723141
9019,-1.44200229645,-1.02946805954,-0.488532751799,-0.0740000233054,-0.310991466045,-0.375452458858,0.47099557519,0.287735134363
10969,-3.03118801117,0.2369145751,-0.0721758008003,0.102566666901,-0.0858386605978,0.187501117587,-0.202364578843,0.0728222727776
9797,-0.598722279072,-1.22066009045,-0.342936724424,-0.457433372736,0.372815489769,-1.25502061844,-0.333721160889,0.259407371283
4043,-2.20665669441,-0.846881985664,-1.0555794239,-0.262633293867,0.344106137753,-0.760691106319,-1.1094019413,-1.49579501152
9519,1.02671337128,0.0445525534451,0.288897067308,0.449866652489,-0.780856728554,0.140655502677,-1.34555113316,0.0539682433009
8480,-1.40444469452,-0.56835258007,-1.10091018677,-0.0479665994644,1.35016965866,0.766028642654,-0.546932160854,-0.644461750984
983,-1.21470832825,-1.74594259262,-1.32632863522,-0.0118666738272,0.598762989044,0.475482881069,-1.12588703632,-0.287194699049
10559,-0.406752347946,0.435039669275,-0.0067475065589,0.282433331013,-0.410677134991,0.370992660522,-0.411795645952,-1.07845723629
8508,0.681944191456,-0.310108602047,-0.749128460884,-0.676599979401,1.15485954285,-2.31276965141,-0.38698142767,-1.25023257732
9275,0.612277209759,0.088827341795,-0.543461978436,1.89773344994,0.778560757637,1.15140557289,-0.246970444918,-0.119754835963
8914,-1.63943910599,1.1780718565,0.195419669151,-0.256533324718,-0.552159428596,0.0226849317551,-1.11558806896,-0.733748316765
54505,0.644904077053,0.125820189714,-0.838063657284,-0.300066649914,0.234737545252,-0.253494471312,-1.28128886223,-0.931757569313
6919,0.15411233902,0.0986639410257,0.21721559763,-0.600000023842,-0.203702434897,-0.0587280392647,-1.0360326767,-1.14678215981
2274,1.04111838341,0.69740742445,0.795034587383,1.1902333498,-0.0443378165364,1.31650662422,2.22567296028,4.83315944672
2288,-0.0861425995827,0.712615430355,1.13742744923,0.550666689873,-1.02247786522,0.33158609271,-0.13300126791,0.115928977728
7994,-0.365586698055,-0.144833043218,0.141425102949,-0.398433297873,1.57500112057,0.0429979674518,-0.793704330921,-0.102678328753
4216,-0.345338314772,-0.26005333662,-0.634024858475,-0.150233358145,0.021434366703,-0.897353827953,0.853593707085,-0.332502961159
7538,-0.231407105923,-0.317205488682,1.15834200382,-0.220466658473,-0.645166754723,1.159907341,-0.607055485249,-0.187061607838
3628,-0.145081102848,-0.964440524578,0.856404185295,0.00333334505558,1.15544211864,-1.02005684376,0.862830638885,-0.445288449526
2037,-2.55178833008,-0.377349376678,0.0156040042639,0.404033333063,-0.295207351446,-0.109147340059,0.18892800808,-0.0508654564619
2771,-0.946877479553,-1.20345544815,-0.56094121933,-0.583466649055,-0.237938165665,-1.07953488827,0.0072149336338,0.0958440005779
7264,-0.602521777153,-3.25338172913,-0.589379310608,0.333766669035,1.6327958107,-1.38812291622,-0.664860188961,-0.783947885036
1786,-0.0188299417496,0.36078953743,-0.00796359404922,-0.272933334112,0.0719524025917,0.0234663449228,0.324963331223,-0.919315695763
5873,-0.252613157034,-0.104366660118,0.275487840176,0.0259000137448,-0.244742810726,0.759958922863,0.0538996458054,-0.785299658775
780,-0.426908075809,-0.913618683815,3.3964600563,0.206333339214,-0.0510908737779,-0.512414753437,0.107906997204,-0.510005235672
