rid,CPC004_A375_6H:BRD-K77947974-001-05-6:10,CPC004_HA1E_6H:BRD-K77947974-001-05-6:10,CPC004_HA1E_24H:BRD-K77947974-001-05-6:10,CPC004_HCC515_6H:BRD-K77947974-001-05-6:10,CPC004_HCC515_24H:BRD-K77947974-001-05-6:10,CPC004_HEPG2_6H:BRD-K77947974-001-05-6:10,CPC004_HT29_6H:BRD-K77947974-001-05-6:10,CPC004_MCF7_6H:BRD-K77947974-001-05-6:10,CPC004_PC3_6H:BRD-K77947974-001-05-6:10,CPC004_PC3_24H:BRD-K77947974-001-05-6:10,CPC004_VCAP_6H:BRD-K77947974-001-05-6:10,CPC004_VCAP_24H:BRD-K77947974-001-05-6:10,CPC006_A375_6H:BRD-K77947974-001-05-6:4.21,CPC006_A375_24H:BRD-K77947974-001-05-6:4.21,CPC006_A549_6H:BRD-K77947974-001-05-6:4.21,CPC006_A549_24H:BRD-K77947974-001-05-6:4.21,CPC006_A673_6H:BRD-K77947974-001-05-6:4.21,CPC006_AGS_6H:BRD-K77947974-001-05-6:4.21,CPC006_CL34_6H:BRD-K77947974-001-05-6:4.21,CPC006_CORL23_6H:BRD-K77947974-001-05-6:4.21,CPC006_COV644_6H:BRD-K77947974-001-05-6:4.21,CPC006_DV90_6H:BRD-K77947974-001-05-6:4.21,CPC006_EFO27_6H:BRD-K77947974-001-05-6:4.21,CPC006_HA1E_6H:BRD-K77947974-001-05-6:4.21,CPC006_HA1E_24H:BRD-K77947974-001-05-6:4.21,CPC006_HCC15_6H:BRD-K77947974-001-05-6:4.21,CPC006_HCC515_6H:BRD-K77947974-001-05-6:4.21,CPC006_HCC515_24H:BRD-K77947974-001-05-6:4.21,CPC006_HCT116_6H:BRD-K77947974-001-05-6:4.21,CPC006_HEC108_6H:BRD-K77947974-001-05-6:4.21,CPC006_HEPG2_6H:BRD-K77947974-001-05-6:4.21,CPC006_HT115_6H:BRD-K77947974-001-05-6:4.21,CPC006_HT29_6H:BRD-K77947974-001-05-6:4.21,CPC006_HT29_24H:BRD-K77947974-001-05-6:4.21,CPC006_JHUEM2_6H:BRD-K77947974-001-05-6:4.21,CPC006_LOVO_6H:BRD-K77947974-001-05-6:4.21,CPC006_MCF7_6H:BRD-K77947974-001-05-6:4.21,CPC006_MCF7_24H:BRD-K77947974-001-05-6:4.21,CPC006_MDST8_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH1694_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH1836_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH2073_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH508_6H:BRD-K77947974-001-05-6:4.21,CPC006_NCIH596_6H:BRD-K77947974-001-05-6:4.21,CPC006_NOMO1_6H:BRD-K77947974-001-05-6:4.21,CPC006_OV7_6H:BRD-K77947974-001-05-6:4.21,CPC006_PC3_6H:BRD-K77947974-001-05-6:4.21,CPC006_PC3_24H:BRD-K77947974-001-05-6:4.21,CPC006_PL21_6H:BRD-K77947974-001-05-6:4.21,CPC006_RMGI_6H:BRD-K77947974-001-05-6:4.21,CPC006_RMUGS_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKLU1_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKM1_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKMEL1_6H:BRD-K77947974-001-05-6:4.21,CPC006_SKMEL28_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNGM_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNU1040_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNUC4_6H:BRD-K77947974-001-05-6:4.21,CPC006_SNUC5_6H:BRD-K77947974-001-05-6:4.21,CPC006_SW480_6H:BRD-K77947974-001-05-6:4.21,CPC006_SW620_6H:BRD-K77947974-001-05-6:4.21,CPC006_SW948_6H:BRD-K77947974-001-05-6:4.21,CPC006_T3M10_6H:BRD-K77947974-001-05-6:4.21,CPC006_THP1_6H:BRD-K77947974-001-05-6:4.21,CPC006_TYKNU_6H:BRD-K77947974-001-05-6:4.21,CPC006_U937_6H:BRD-K77947974-001-05-6:4.21,CPC006_VCAP_6H:BRD-K77947974-001-05-6:4.21,CPC006_VCAP_24H:BRD-K77947974-001-05-6:4.21,CPC006_WSUDLCL2_6H:BRD-K77947974-001-05-6:4.21,CPC018_A375_6H:BRD-K77947974-001-10-6:10,CPC018_A549_6H:BRD-K77947974-001-10-6:10,CPC018_A549_24H:BRD-K77947974-001-10-6:10,CPC018_ASC_24H:BRD-K77947974-001-10-6:10,CPC018_HEPG2_6H:BRD-K77947974-001-10-6:10,CPC018_HT29_6H:BRD-K77947974-001-10-6:10,CPC018_MCF7_6H:BRD-K77947974-001-10-6:10,CPC018_MCF7_24H:BRD-K77947974-001-10-6:10,CPC018_NPC_24H:BRD-K77947974-001-10-6:10,CPC018_PHH_24H:BRD-K77947974-001-10-6:10,CPC018_SKB_24H:BRD-K77947974-001-10-6:10,CPD003_MCF7_6H:BRD-K77947974-001-12-2:10,CPD003_MCF7_24H:BRD-K77947974-001-12-2:10,CPD003_PC3_6H:BRD-K77947974-001-12-2:10,CPD003_PC3_24H:BRD-K77947974-001-12-2:10,NMH002_FIBRNPC_24H:BRD-K77947974-001-14-8:10,NMH002_FIBRNPC_6H:BRD-K77947974-001-14-8:10,NMH002_NEU_6H:BRD-K77947974-001-14-8:10,NMH002_NEU_24H:BRD-K77947974-001-14-8:10,NMH002_NPC_6H:BRD-K77947974-001-14-8:10,NMH002_NPC_24H:BRD-K77947974-001-14-8:10,CPC006_H1299_6H:BRD-K77947974-001-05-6:4.21,CPC006_RKO_6H:BRD-K77947974-001-05-6:4.21
4144,0.393758267164,-0.492665529251,0.52232426405,-0.23390430212,-0.566559076309,-0.336449444294,0.436872661114,-0.950784504414,0.112185649574,-0.607854008675,-0.204945236444,-1.06099259853,-2.47256565094,0.772713005543,0.357214689255,-0.134489178658,-0.0501499921083,0.0836500003934,0.619750022888,-0.201399996877,0.163100004196,-0.277900010347,0.718900024891,0.390873998404,0.131422698498,-1.23017048836,1.01891601086,0.750867784023,-0.948199987411,0.565697968006,1.08234786987,1.31704998016,0.438652008772,0.390049040318,-0.155999988317,0.147799983621,-0.164283052087,1.37078356743,0.318550020456,-0.0302000045776,-0.722550034523,0.12160000205,0.958750009537,0.305649995804,-0.342500001192,0.463950037956,0.917416930199,0.880094885826,0.618300020695,-5.27544975281,0.893399119377,-0.107300005853,0.419499993324,1.09399998188,0.818650007248,0.419299989939,0.453700006008,0.633749961853,-0.971300005913,1.2146500349,0.899033248425,-0.0463671088219,1.12870001793,-0.112967208028,-0.160250008106,0.535449981689,-0.934062480927,-0.64403039217,0.219050019979,0.0466190725565,-0.106559157372,-0.638200044632,-0.902883052826,-0.604393422604,-0.480884641409,-1.22720980644,-0.334189325571,0.41073256731,0.0390330664814,-1.13840007782,-0.570050001144,-0.0268086791039,-0.118774436414,0.295300006866,-0.601546883583,-0.0384363234043,0.420197665691,0.0556017905474,-4.23816347122,-0.987981677055,0.30269998312,0.824649989605
1981,1.22380411625,0.417723983526,-0.515245497227,-0.036427885294,-0.259248286486,0.638168871403,0.260979682207,1.1498234272,-0.1961414814,-0.463537275791,-0.612124443054,0.259626924992,0.270130842924,-0.395776033401,0.473672956228,0.302751660347,0.621350049973,-0.880100011826,0.214700013399,2.59529995918,0.924799978733,-1.17194998264,1.29739999771,-0.0410069078207,-0.552505195141,0.208308726549,-0.936432361603,0.48148214817,-0.360050022602,0.187043815851,0.732006132603,3.32710003853,0.405065894127,-0.783037126064,1.30595004559,-0.697049975395,-0.579868912697,-1.11016225815,-0.043050006032,2.54235005379,0.522300004959,0.448949992657,1.31729996204,1.04690003395,-0.393000006676,-0.0182999968529,-0.921638309956,-0.942748069763,0.0198999997228,3.29649996758,1.00762212276,0.0185000002384,0.344650000334,-3.70009994507,1.6521999836,-0.230900004506,1.1534999609,2.90705013275,-0.296900004148,-0.183499991894,1.31153571606,1.26190447807,-0.230399996042,0.0425519794226,2.10949993134,1.31165003777,0.0102446526289,0.558891415596,-1.172549963,-0.836839616299,0.234838396311,0.328849971294,-0.591737627983,-0.00652521662414,-0.167060494423,-0.503903567791,0.192774698138,1.06282901764,0.1555544734,-1.02014994621,-1.94344997406,-1.02855420113,-2.02878069878,-0.194899991155,-0.361257910728,0.00323116779327,-0.756819367409,0.0252300836146,-0.54142832756,-1.14925956726,-0.384299993515,0.435800015926
695,2.42009067535,0.439202696085,0.716340899467,0.190864622593,-0.271033406258,0.979305505753,-0.107906579971,-0.0688427388668,1.38116645813,0.229045569897,1.2134745121,0.392697751522,0.0131010375917,0.753758192062,0.0972635895014,0.724693179131,-0.705199956894,0.259400010109,-0.206900000572,0.219899997115,-0.365399986506,-0.12839999795,-1.00639998913,0.589221358299,0.930029630661,0.476011514664,0.0998196229339,0.502237915993,-1.17420005798,-0.0785878151655,0.0405284836888,4.11049985886,0.57044672966,0.744350790977,-0.822350025177,-0.0817500054836,0.346524327993,0.16930423677,-0.160700008273,5.25269985199,-0.0706000030041,1.80405008793,-0.410399973392,-0.941100001335,0.61210000515,-0.51390004158,2.26904177666,0.260036766529,-0.181050002575,3.1627497673,-1.05666792393,1.03920006752,-0.509500026703,-0.92150002718,0.109649986029,0.3382999897,1.34140002728,-0.283299982548,-1.37810003757,-0.421250015497,2.06886863708,-0.756837725639,-0.437200009823,-0.725009977818,-0.120500028133,-0.0707499980927,-0.49200668931,-0.558475017548,-1.08590006828,0.136396706104,1.61234927177,1.69735002518,0.718355298042,-0.350332766771,-0.0259055644274,-1.83196020126,2.05353951454,-0.268249869347,0.426419883966,0.538900017738,0.569950044155,0.605798482895,-0.647087156773,-0.0503499992192,0.449337482452,0.932572424412,0.185567110777,-0.0759375616908,-1.62328600883,-0.0678094923496,5.34805011749,0.352899998426
10398,1.57046127319,-3.92435121536,-0.61422419548,0.144506201148,-0.352077096701,0.0339263677597,0.733394801617,0.136815965176,0.175995305181,-0.0416024923325,0.46821308136,0.5269292593,-0.312904238701,0.191247344017,0.0670586675406,0.214102208614,1.08654999733,-0.837399959564,-0.17159999907,-1.20060002804,-0.473699986935,-0.157000005245,0.666900038719,0.105491347611,-0.420818477869,0.380514711142,-1.23229980469,-0.986436009407,-1.77530002594,-0.946538686752,0.788001894951,2.87024998665,0.3773406744,0.536314487457,-0.630750000477,-0.374749988317,1.13740456104,1.28558766842,0.58805000782,1.4701499939,-0.446900010109,-0.0315999984741,0.0176999978721,-0.472750008106,-0.34169998765,-1.84054994583,-0.266935139894,-0.492576956749,0.527450025082,0.269100010395,0.1249794662,0.0832000076771,0.974799990654,-0.0607500076294,0.194750010967,0.744499981403,-1.56869995594,-2.19250011444,-2.30970001221,-0.143750011921,-0.416511565447,-1.38046216965,0.615000009537,-0.312128931284,-1.25699996948,-0.0185499936342,1.27298021317,0.173956871033,-0.128450006247,-0.68132185936,-1.21266007423,-0.905400037766,0.223017439246,0.186587885022,-0.844174742699,-0.820073723793,-0.120506890118,-0.33788818121,0.387411147356,-2.26944994926,-0.226050004363,-0.75757175684,0.137016117573,-0.539350032806,0.840318799019,0.91763484478,-0.643835663795,0.256383240223,-0.369191408157,0.16669601202,-0.0834999978542,-0.916449964046
5708,0.764932155609,0.920261740685,-1.07118654251,-0.111210852861,0.069511204958,-0.303620517254,0.848302841187,0.604913949966,0.794438660145,-2.1323325634,-0.267024099827,-0.577826082706,-0.776034653187,-0.0282765962183,-0.204851388931,-0.808304965496,0.140200003982,-2.16659998894,0.829200029373,1.36179995537,0.298799991608,-0.497449994087,-0.202149987221,0.544394016266,-1.05067873001,-0.834297060966,0.421671956778,0.683795511723,-2.05205011368,0.026247382164,-0.268232941628,3.24020004272,0.564138889313,0.366069555283,-5.26485013962,0.0183499976993,0.180711448193,0.239338457584,0.572200000286,1.63569998741,1.0435500145,0.412549972534,1.55719995499,0.723500013351,0.216600000858,-0.192499995232,0.713323533535,-1.14307510853,-0.21044999361,0.999299943447,0.560095906258,-0.019650042057,0.432200014591,0.302599996328,0.453949987888,0.347499996424,1.36769998074,-0.600750029087,-0.693499982357,-0.0415000319481,-0.665760695934,-0.288939386606,1.32270002365,-0.461965084076,1.05529999733,1.19204998016,-0.161022678018,0.0420904308558,-4.91529989243,-0.468908131123,0.144197136164,-0.428449988365,-1.56964039803,-3.79957175255,-0.441276550293,-0.474800735712,0.0951321721077,0.650182068348,0.66090631485,-0.345499992371,0.145449995995,-2.36076116562,-0.662100791931,-0.972299993038,-0.779074907303,0.023217478767,-0.382240712643,-0.906574070454,-1.869805336,1.9714114666,-0.6167999506,-0.0942500010133
1213,1.05213105679,0.748426437378,-0.675259232521,-0.189693599939,0.1398961097,0.0154203772545,-0.338347524405,0.117121353745,-0.422299772501,-0.636077642441,-0.226139128208,-0.637544810772,-0.0637435913086,0.125624299049,-0.0716567337513,0.446057319641,0.352549999952,0.34865000844,-0.317200005054,1.28340005875,1.63549995422,1.4048500061,-0.269150018692,0.587920963764,-0.0989752933383,1.78847253323,-0.616828680038,-0.143370002508,0.444299995899,0.0467713326216,0.327028214931,1.4877499342,-0.00735993683338,-0.642030358315,-0.3858499825,0.250900000334,0.776924848557,0.0812186300755,-0.973800003529,2.12849998474,0.906949996948,-4.73420000076,-0.727900028229,0.747200012207,2.21180009842,0.36314997077,-0.113118320704,-1.63575708866,-0.326700001955,-1.43550002575,0.635977506638,-0.206149995327,-0.932300031185,0.508099973202,-1.06029999256,-0.778800010681,0.288399994373,-0.752299964428,0.906300008297,0.653650045395,0.569084346294,-0.878681302071,0.292299985886,-0.910259246826,0.725349962711,0.547900021076,-0.163933113217,-0.627245783806,0.905200004578,0.485855668783,1.57248187065,1.21675002575,0.735584795475,0.187730446458,0.904867291451,-0.386670529842,-2.81684851646,0.907346129417,-0.0657289922237,0.0994999930263,0.530200004578,0.0250424742699,-0.236337065697,0.303399980068,0.683222770691,-0.21029292047,1.10761606693,-0.156781986356,0.895863950253,-0.402575552464,0.459250003099,0.0275000035763
226,-0.627741873264,0.777842283249,-0.929479598999,-0.188527137041,-0.544466137886,-0.392011910677,0.319960594177,0.476290851831,0.119441315532,-0.4431219697,0.250185340643,-0.0396428927779,-1.13130271435,0.63828086853,-0.97562789917,0.0587968826294,-0.776300013065,-0.782999992371,-1.08190000057,0.535099983215,0.203899994493,-1.70009994507,0.147250026464,1.14105558395,-0.362923502922,0.367091298103,0.241262093186,-0.759175121784,-0.870700001717,0.454393059015,0.884347140789,1.39374995232,0.029221046716,-0.75254547596,-0.40340000391,-0.982450008392,0.00618243217468,-0.424060583115,-2.33925008774,1.25079989433,0.685050010681,0.822650015354,-0.19849999249,-1.3248000145,1.60609996319,0.0575000047684,0.0151765421033,-1.35221600533,-0.726249992847,-1.13569998741,1.4855799675,-1.07725000381,-1.46449995041,0.429600030184,-2.08334994316,-0.0702000036836,-0.452199995518,1.28305006027,-0.538500010967,-0.927049994469,-0.400735378265,0.44722789526,0.163800001144,-0.342096626759,-0.956300020218,0.795949995518,-3.06095218658,-0.82173448801,-0.642399966717,-0.0942262411118,0.550607383251,-1.35804986954,0.576554119587,0.270078748465,1.29640412331,0.903110384941,-1.58272111416,0.0313879027963,0.143393501639,-1.47354996204,0.212299987674,0.443320274353,-0.216960787773,0.35949999094,1.80599403381,0.564437568188,0.815323114395,0.116317257285,-0.254579544067,1.47368204594,0.432300001383,-0.472250014544
6777,1.92315971851,1.5208324194,-0.695556640625,-0.630251407623,0.157260447741,0.134554445744,-0.648626148701,0.198848888278,1.17487299442,-0.403268456459,-0.334909915924,0.244382843375,0.294132381678,-0.345633804798,0.240691766143,-1.47917377949,0.561149954796,-0.0521500110626,-0.24960000813,-0.443100005388,0.45530000329,3.06434988976,-0.990100026131,0.617008149624,-0.596861243248,0.770537376404,-0.0946138203144,-0.548020720482,0.610300004482,0.597886562347,0.682117640972,4.77145004272,-0.668104529381,-0.891512751579,-0.105800002813,-0.281599998474,0.0226162746549,-0.997901320457,0.0787499845028,4.61665010452,1.31140005589,0.559700012207,-0.495450019836,0.128100007772,0.796299993992,-0.429000020027,-0.426370203495,1.77881872654,-1.11609995365,2.63380002975,0.682015478611,0.0751499906182,3.23230004311,-0.0824000015855,-0.2255500108,-0.794200003147,-0.425700008869,3.73725008965,-0.852999985218,-0.308999985456,0.600517332554,-0.3689712286,0.706900000572,1.32306742668,-0.374249994755,-0.245350003242,0.982151985168,1.10418367386,-1.21710002422,0.248523339629,0.710313856602,0.641949951649,1.11864876747,-0.626402974129,-0.480619072914,0.310420721769,0.367493420839,0.327540487051,-0.00706949830055,-0.608749985695,-0.184000015259,-1.1091299057,-0.834640622139,0.887199997902,0.618080914021,0.513034701347,0.926381707191,0.200790077448,0.52151453495,-1.6386475563,0.323449999094,1.99000000954
2113,0.566738426685,0.191134020686,-0.452373594046,-0.0693901032209,0.0967604964972,0.241007804871,0.486388981342,0.0492032766342,0.190159082413,-0.355460256338,0.0159479081631,0.456548511982,-0.729400515556,-0.856593370438,-0.638372957706,0.556457042694,0.709550023079,0.413399994373,0.711350023746,1.28480005264,-0.998300015926,0.930449962616,-0.356249988079,-0.517864882946,0.115061789751,-0.864333331585,-0.0627087652683,0.763144135475,-1.77805006504,-0.43863967061,0.58905518055,1.41594994068,0.726574718952,0.488705992699,-0.186700001359,-0.177049994469,-0.635631084442,1.0460319519,-0.834050059319,1.40114998817,-0.554000020027,0.456650018692,0.748849987984,-0.08599999547,0.470299988985,-1.11129999161,0.281727284193,-0.952963531017,0.475549995899,-0.356599986553,1.04186069965,-0.642899990082,1.27635002136,0.388650000095,-0.377299964428,0.984300017357,-1.05820000172,0.141350001097,-0.872200012207,-0.00939999520779,-0.405126273632,-0.216368854046,0.181899994612,-1.18462955952,-1.34060001373,0.185600012541,2.25363636017,1.04760253429,-1.44674992561,-0.206359028816,-1.22873389721,-1.54979991913,-0.372718036175,0.101228892803,-0.54456615448,-0.599222779274,-0.707401752472,-0.39822280407,0.225235044956,-0.971899986267,0.352300018072,-0.545125842094,-1.17049670219,-0.184199988842,-1.09892404079,-0.49086984992,-0.330868780613,0.23746226728,-0.129043906927,0.41027584672,-0.023550003767,-0.184699997306
3329,0.352782279253,-0.0805827081203,-1.30552363396,0.138459846377,-0.742193698883,-0.111016571522,-0.867309212685,0.0803628563881,0.177965074778,-0.542747616768,0.154522195458,0.0341910049319,-0.0983409956098,-0.809717059135,-0.907899975777,-0.112409472466,-0.382849991322,-0.420599997044,-1.38525009155,1.72140002251,1.14209997654,-0.468150019646,0.575800001621,-0.0320267379284,-1.18937003613,0.861047685146,-0.335733175278,-0.439761757851,0.176499992609,0.122941568494,0.0401534661651,1.03384995461,-0.835660874844,-1.26788699627,0.274949997663,-1.20640003681,-1.06470906734,-1.85798382759,-2.39120006561,-0.265350013971,1.10854995251,-0.806749999523,-1.82370007038,-1.42570006847,1.20669996738,0.722550034523,-0.233460813761,-1.10373032093,-0.721650004387,0.261949986219,-0.0209851861,-0.101649999619,-0.191399991512,-0.882350087166,-1.65075004101,-0.0623000003397,0.446000009775,-0.405900001526,0.913800001144,0.220850020647,0.427737683058,0.762092828751,-1.26590001583,-1.18368697166,0.288649976254,-0.170750021935,-2.81664299965,-1.02846205235,-1.45869994164,0.170495986938,-0.04186591506,-0.407499969006,-0.419114261866,-0.948642492294,0.803467869759,-0.582590341568,-0.567956089973,0.59709584713,0.423013597727,-0.933949947357,0.235200002789,-1.1999194622,-2.19931054115,-0.509050011635,0.926079511642,0.464913249016,-0.275392115116,-0.97345250845,0.569376170635,-2.02960991859,0.183199971914,0.519950032234
1050,0.907846033573,0.736043334007,-0.495735317469,-0.582615673542,-0.656057178974,0.297792762518,0.804952442646,-0.550783038139,1.03329575062,-0.210115402937,-0.834923326969,-0.255137562752,0.0716850981116,-0.917074739933,-0.141550317407,-0.23031309247,-0.247799992561,1.26890003681,-0.865900039673,-1.10080003738,-0.674499988556,0.0994499921799,-0.309850007296,0.260026305914,-0.474180340767,1.15386581421,-0.181935399771,1.70107555389,-0.00984999537468,0.208747342229,1.0957928896,0.373050004244,-1.23783683777,-0.305200994015,-0.524550020695,-0.924750030041,-0.958178043365,-0.728612661362,0.0,0.475850015879,-0.489349991083,-0.434999972582,-0.852949976921,1.1126499176,0.518199980259,0.0,0.0835630372167,-0.011428385973,-0.824200034142,1.77570009232,2.38883304596,-1.31084990501,0.112900003791,2.02110004425,-0.528100013733,-0.184599995613,1.89600002766,-0.470049977303,-0.696399986744,-0.794200003147,0.429546803236,0.758139669895,-1.43809998035,0.302275300026,0.832249999046,0.420249998569,-1.84600758553,-0.417365074158,-0.158250033855,-0.181563004851,1.72467136383,0.978199958801,-0.281331837177,-0.579404532909,0.305188775063,-1.35557448864,-0.935019075871,-0.489029198885,-0.202961280942,-0.53594994545,-1.55384993553,-1.46638274193,1.16133952141,0.262199997902,-0.843844532967,-0.273845970631,0.674026727676,-0.108610376716,0.211504638195,2.48908901215,-0.118250012398,-0.1535500139
9491,0.395627707243,-0.0487409085035,1.02638137341,-0.131008267403,-0.628096580505,0.615301370621,0.303739786148,-0.681586742401,-0.374281346798,0.0659505277872,-0.151836588979,0.418742537498,0.368984937668,0.22150593996,0.631352305412,-0.489664852619,0.100299984217,0.0293499976397,0.300600022078,-0.846400022507,-0.789399981499,-1.90004992485,-0.114800006151,0.408491224051,0.352426558733,-2.11505556107,0.4340942204,0.877304792404,-1.03114998341,-0.0544145330787,1.29678082466,1.20724999905,0.75387597084,0.825691699982,0.456100016832,0.316000014544,0.402520239353,0.627649724483,2.0650498867,1.16690003872,-0.086850002408,0.53075003624,2.9186000824,0.267599999905,-1.08239996433,-0.240949988365,0.289253622293,-0.0217732600868,0.848950028419,2.70140004158,0.554398655891,0.324349999428,3.60805010796,0.381550014019,0.676400005817,0.596700012684,-0.0736000016332,-0.0864000096917,-1.67980003357,-0.0956999957561,0.130847916007,-0.853087425232,2.15659999847,2.16709208488,-0.283100008965,0.673849999905,1.69995641708,0.14158642292,1.0258500576,-0.307776212692,-0.152144789696,-0.501800000668,-0.81086397171,-0.146895557642,-0.843967199326,-1.05722236633,0.637449920177,-0.821218967438,0.196892663836,0.11360001564,-0.355349987745,-0.292240679264,-0.343769729137,-0.678850054741,-1.06332325935,0.678817927837,-0.882532715797,0.150903090835,-0.540694832802,1.45689952374,-0.855849981308,0.364000022411
22926,1.47525274754,1.43506669998,-0.655302524567,0.749314069748,-0.831381559372,-0.121014162898,-0.288778692484,-0.00673195719719,0.0655914619565,-0.378832101822,-0.175517722964,0.44877743721,0.170601785183,-0.767502129078,-0.104250952601,-1.12420523167,-0.493749976158,-0.616050004959,-0.448549985886,1.41229999065,0.95039999485,0.849050045013,-0.528450012207,0.442509651184,-1.10471749306,-2.7923605442,-1.32934939861,-0.772208750248,-0.450900018215,-0.0497005730867,-2.36458992958,2.04320001602,-0.636429667473,-1.10640406609,0.128549993038,-0.0332500040531,-0.569155335426,-1.29204273224,-1.39204990864,1.7052500248,-0.453099995852,0.860499978065,0.427750021219,-0.667100012302,0.51139998436,-0.589949965477,-0.974172413349,-1.49035429955,-0.611449956894,-0.711499989033,0.516943573952,-1.04120004177,-1.11669993401,-0.665450036526,-1.578799963,0.43410000205,-0.618300020695,-0.0277500152588,-0.532000005245,-2.71935009956,-0.444423019886,-0.0165565162897,0.565999984741,-1.62862157822,-2.19499993324,1.60745000839,-0.354508072138,0.411860525608,0.137950003147,0.11440192163,0.332608878613,0.356299996376,-0.407955795527,1.89096355438,-0.119495213032,0.5126491189,-0.348244130611,0.478309541941,-0.505675256252,0.483050018549,-1.33315002918,-0.235075205564,0.261776268482,-0.0698000043631,0.768585205078,0.670310437679,0.0280205085874,0.929291248322,1.41008150578,2.80198717117,-0.438500016928,-1.16464996338
5899,0.278993546963,1.07530999184,-0.364767193794,0.200645565987,-0.344000428915,0.0259054899216,0.465274810791,0.592496335506,-0.0705681294203,-0.520383059978,-0.327033370733,-0.393977344036,-0.269002377987,-0.0387403443456,0.428248107433,-0.482094436884,0.698500037193,-5.0000846386e-05,0.219349995255,1.32500004768,0.79960000515,1.44589996338,3.26180005074,0.681491613388,-0.353141218424,0.0217770338058,-1.58293843269,-0.855656862259,0.639649987221,0.688166439533,0.367847770452,2.57294988632,1.95081973076,-0.949718952179,1.76804995537,-1.32310009003,1.77411949635,0.0215587317944,-0.218199983239,3.77820014954,1.32310009003,0.47499999404,0.1454000175,-0.0799500048161,1.09080004692,1.59389996529,-0.284786880016,-1.05309438705,-0.888050019741,2.4388999939,0.268823057413,1.21854996681,-0.00445000082254,-0.262299984694,-0.78434997797,-0.612800002098,-0.0469000004232,1.05815005302,0.283100008965,-1.1455000639,3.33920669556,1.39351987839,-7.54640007019,0.488845944405,-0.0122999846935,2.32070016861,0.344795078039,0.257479548454,0.753650009632,0.409404724836,0.265806257725,-0.0510499998927,-1.3740350008,-0.23184594512,0.896399974823,0.161285594106,0.428233146667,0.114579126239,0.095951333642,-0.672450006008,0.81400001049,0.0499384403229,-0.765002012253,0.942700028419,-0.132049366832,-0.490789175034,0.0383916497231,-0.222291350365,0.586910068989,0.408612430096,0.817999958992,-0.24564999342
5467,1.3577054739,-0.0852443575859,0.803012132645,-0.183838739991,1.0090919733,0.296962976456,2.02421760559,0.355858802795,0.429296761751,-0.711834609509,0.916374742985,-0.688243210316,-0.445119440556,0.246493726969,0.339850366116,0.319094210863,-0.755900025368,-0.457549989223,0.0186500102282,-1.40590000153,-0.511600017548,1.29935002327,0.545349955559,-0.0437041968107,0.221401244402,-0.103516191244,0.860276341438,0.477836847305,-1.80515003204,-0.579936504364,0.168429017067,4.75380039215,0.926375687122,-0.984137773514,-0.539000034332,-0.170900017023,0.411622405052,0.571906685829,0.387850016356,2.66895008087,0.18465000391,0.320799976587,1.99549996853,-0.169499993324,0.0251000002027,-0.123899996281,-1.22073924541,-0.516568422318,-0.147850006819,0.455599993467,3.62341427803,1.53365004063,0.842050015926,-0.184450000525,-1.34274995327,-0.219200000167,0.637199997902,0.068599998951,-2.45950007439,-1.52670001984,-0.517972648144,-1.51632738113,-1.01639997959,0.561321139336,-0.339499980211,1.70989990234,1.33242917061,0.470654428005,-0.00824999809265,-0.638350009918,-0.437505662441,-0.519249975681,-0.253687590361,-0.151376351714,-0.93739593029,0.846027553082,-0.118158191442,-0.634466230869,-0.353836476803,-1.28874993324,0.641550004482,-0.0237469114363,0.889153540134,0.346750020981,1.1211476326,1.16644072533,-0.244316250086,0.128879308701,0.177457928658,2.37263703346,-0.541350007057,0.413800001144
