rid,CPC003_HA1E_6H:BRD-A01320529-001-05-9:10,CPC003_HA1E_24H:BRD-A01320529-001-05-9:10,CPC003_HCC515_6H:BRD-A01320529-001-05-9:10,CPC003_HCC515_24H:BRD-A01320529-001-05-9:10,CPC003_PC3_6H:BRD-A01320529-001-05-9:10,CPC003_PC3_24H:BRD-A01320529-001-05-9:10,CPC003_VCAP_6H:BRD-A01320529-001-05-9:10,CPC003_VCAP_24H:BRD-A01320529-001-05-9:10,CPC009_A375_6H:BRD-A01320529-001-08-3:10,CPC009_A549_6H:BRD-A01320529-001-08-3:10,CPC009_A549_24H:BRD-A01320529-001-08-3:10,CPC009_HA1E_6H:BRD-A01320529-001-08-3:10,CPC009_HCC515_6H:BRD-A01320529-001-08-3:10,CPC009_HEPG2_6H:BRD-A01320529-001-08-3:10,CPC009_HT29_6H:BRD-A01320529-001-08-3:10,CPC009_MCF7_6H:BRD-A01320529-001-08-3:10,CPC009_MCF7_24H:BRD-A01320529-001-08-3:10,CPC009_PC3_6H:BRD-A01320529-001-08-3:10,CPC009_PC3_24H:BRD-A01320529-001-08-3:10,CPC009_VCAP_6H:BRD-A01320529-001-08-3:10,CPC009_VCAP_24H:BRD-A01320529-001-08-3:10,CPC015_A375_6H:BRD-A01320529-001-05-9:10,CPC015_A549_6H:BRD-A01320529-001-05-9:10,CPC015_A549_24H:BRD-A01320529-001-05-9:10,CPC015_ASC_24H:BRD-A01320529-001-05-9:10,CPC015_HEPG2_6H:BRD-A01320529-001-05-9:10,CPC015_HT29_6H:BRD-A01320529-001-05-9:10,CPC015_MCF7_6H:BRD-A01320529-001-05-9:10,CPC015_MCF7_24H:BRD-A01320529-001-05-9:10,CPC015_NPC_24H:BRD-A01320529-001-05-9:10,CPC015_PHH_24H:BRD-A01320529-001-05-9:10,CPC015_SKB_24H:BRD-A01320529-001-05-9:10,CPD003_MCF7_6H:BRD-A01320529-001-07-5:10,CPD003_MCF7_24H:BRD-A01320529-001-07-5:10,CPD003_PC3_6H:BRD-A01320529-001-07-5:10,CPD003_PC3_24H:BRD-A01320529-001-07-5:10
5054,-1.49349999428,-1.30912256241,-1.36207163334,-0.638805508614,-2.1668639183,-3.50712275505,-0.158700048923,-0.65005004406,0.660328984261,-1.19212830067,-1.10804998875,-1.53647887707,0.633643984795,-0.896567106247,2.22938632965,1.01794040203,0.929250001907,-2.5913875103,-1.33715724945,-0.157892823219,-0.354453384876,0.226792708039,-0.451899975538,-0.933639407158,-0.0711467862129,-0.572399973869,0.741848886013,-0.00904574990273,-0.209993809462,-1.24971306324,0.919300019741,-0.294900000095,-0.268250018358,0.00634999573231,-5.26537704468,-2.30069994926
3108,-0.514500021935,0.00650835037231,-0.0945365726948,0.505141198635,-0.194143339992,0.914828896523,0.979519367218,-0.890650033951,-0.32122656703,-0.699563384056,0.12690000236,0.905110180378,0.256049871445,-0.496133506298,0.289649754763,-1.52859783173,-0.948500037193,-0.302875578403,0.00225633382797,-0.476999372244,-0.165495216846,1.85590267181,-0.348549991846,0.479550093412,1.91873145103,-0.834949970245,0.389670372009,-0.39587059617,-0.129172340035,3.48099660873,-0.110150009394,-0.867600023746,-0.337249994278,-0.955486297607,-0.962432086468,-0.477200001478
1950,-1.21250009537,-1.49095392227,-0.516205847263,0.174557581544,2.92977571487,0.0570715293288,-0.387007117271,-1.12020003796,1.73302149773,0.397593677044,0.0644500106573,-0.216514781117,-0.438025355339,0.843217551708,0.676416635513,1.46891438961,1.047549963,0.906339883804,0.10148884356,0.154454246163,0.759055316448,0.569936990738,-0.635399997234,-0.358899891376,0.478812098503,-0.435100018978,0.302988380194,0.597367525101,0.596207737923,-0.154833883047,-0.0683000087738,1.18305003643,1.3817499876,0.00685204565525,-0.207160204649,1.24535000324
351,0.924250006676,-0.140641197562,-0.151199296117,1.48710155487,0.322305321693,1.03328680992,0.155670851469,-0.580749988556,-0.0552081540227,-2.1707508564,-0.0960000157356,-0.563574016094,0.443163216114,0.303213655949,1.30796027184,1.1357499361,0.914499998093,0.587556958199,-0.903903722763,-1.17716634274,-0.240756779909,1.03617668152,0.537850022316,-0.183147966862,0.162015765905,-1.57560002804,-0.413505077362,1.27235293388,0.572171092033,0.679451286793,0.000999999931082,0.0,0.198349997401,0.0227070339024,-0.575583159924,0.604400038719
4846,0.00264996290207,0.210412859917,0.648878455162,0.083740837872,-0.897678136826,0.0406242758036,-0.373676151037,-0.571250021458,2.29337358475,-0.263300895691,0.45064997673,0.64133143425,0.728163778782,-0.225998058915,1.037987113,0.504703402519,0.390200018883,0.534463047981,-0.432262420654,0.122592687607,-0.916104912758,0.247081339359,-0.259050011635,-0.299252748489,-1.09543180466,0.540000021458,-0.145842283964,-0.294332236052,-0.470322579145,-0.587351202965,0.415800005198,-0.0872999951243,-0.175049990416,-0.0148817896843,0.612259745598,-0.161300003529
1452,0.349800020456,-0.268786907196,-0.213814690709,0.343702495098,-0.6199837327,-0.26560279727,-0.296423494816,-1.5041000843,0.156056925654,-0.101516187191,0.532749950886,0.138772130013,1.45902347565,-0.208749949932,-0.845951795578,-0.783269584179,0.989449977875,0.0421242006123,0.245654657483,1.27776241302,1.7272452116,0.0802734643221,-1.22675001621,-0.749558448792,-0.178437381983,-0.752499997616,-0.940513312817,-1.06796658039,-0.359196782112,-0.605036020279,-0.501300036907,0.467750012875,-0.0746500194073,-0.342846632004,0.349329292774,-1.05455005169
4776,-0.0540999770164,0.39281308651,-0.223576188087,-0.0967069119215,-0.0940806567669,0.0564883165061,-0.648325562477,0.912949979305,1.06742668152,-0.00808216631413,-0.64509999752,-0.105456784368,-0.776448965073,-0.265843093395,1.1038415432,0.973261415958,1.45860004425,1.21523928642,-0.710834383965,-0.433489322662,0.701179027557,0.660663604736,-0.802199959755,-0.169360205531,0.691075801849,-0.000900000333786,-0.0436297282577,1.00879538059,0.553164541721,-0.183994784951,0.174149990082,0.736649990082,0.0275000035763,0.465270966291,-0.756764292717,3.02769994736
6908,-1.56569993496,-0.323654413223,-0.51158195734,-1.16344761848,-0.320928841829,-0.440816283226,-0.412965625525,-0.433950006962,-1.39770936966,-1.27307462692,-0.146650001407,0.0585391223431,0.544811427593,-0.671458363533,-0.454649925232,-0.64717400074,0.191399991512,-0.503937065601,-0.336052030325,0.250463455915,-0.717520952225,-0.354094743729,-0.543099999428,0.0217453241348,-0.497463405132,1.62929999828,0.327605873346,-0.281420826912,-1.02634108067,0.248004555702,0.349099993706,-0.689050018787,-0.777050018311,-0.01430362463,0.16232933104,-1.24005007744
672,-0.326399981976,0.757511138916,-0.423112243414,-1.04077219963,-0.189149200916,-0.381923437119,-1.60627317429,-0.363649994135,0.792319417,-0.0893615186214,0.622650027275,1.11013257504,0.179241925478,0.795035481453,-0.479849636555,0.00158648192883,-1.91479992867,-0.36109995842,-0.98345965147,-1.25830459595,-3.067466259,-0.808685660362,0.229949980974,-0.649047136307,0.699745059013,1.28464996815,0.00144797563553,0.713695347309,-0.879706442356,0.191149771214,0.147399991751,0.8599999547,-0.388900011778,-0.751438677311,0.961250722408,0.652949988842
5710,0.668950021267,0.85466247797,-0.546719193459,-0.522807061672,0.247898936272,0.233505666256,-0.356691747904,0.739600002766,-1.55498528481,0.345135718584,-0.534449994564,0.328850150108,0.699028193951,-0.769562363625,-3.28502750397,-0.883299946785,0.458850026131,-0.677217781544,0.0212851688266,-0.475735187531,0.93691110611,0.507216870785,0.612099945545,0.1587908566,-1.2552075386,0.608600020409,0.28142029047,-0.244898959994,-0.808139443398,-0.446047544479,-0.529700040817,0.285050004721,-1.01824998856,0.405274808407,-0.453292965889,-1.02279996872
2115,-0.560850024223,-0.0303485020995,-0.629458904266,-0.47697031498,0.583607077599,0.761234521866,0.201195687056,0.217949986458,0.893441796303,-0.517137885094,-0.964049994946,0.248910918832,-0.332824349403,-0.264671862125,0.925947844982,0.503688097,0.228150069714,0.201407134533,0.445047408342,-1.01116609573,-0.174418061972,-0.832602798939,0.165199995041,0.457421183586,0.322422325611,-0.864449977875,-0.00540775433183,1.17350482941,0.061036400497,1.3511531353,0.0297500044107,0.289649993181,-0.44089999795,0.518061220646,0.209530651569,1.78655004501
7015,0.692600011826,-0.154322728515,-0.71761149168,0.444813877344,0.148669034243,-0.684441447258,-0.553572654724,0.210050046444,1.09939146042,-0.752022981644,-0.517350018024,0.137365058064,-0.551102995872,0.266484588385,0.622164547443,0.883001506329,1.6916000843,0.41870585084,-0.478278726339,0.652141690254,0.747260570526,1.21417367458,-1.08980000019,-0.0194769203663,0.870120763779,-0.712000012398,-0.9999538064,0.72325694561,-0.174361377954,-0.343785583973,1.86504995823,0.865800023079,0.810400009155,0.187712430954,0.205121219158,1.63600003719
8726,0.78125,0.329613387585,-0.72969686985,-1.78062176704,0.656705737114,-0.00582201778889,0.405144125223,-0.57365000248,0.617417216301,0.372374951839,0.550249993801,-0.0391356572509,0.928685128689,0.0455315709114,-0.710908889771,-1.11365509033,-3.33190011978,0.229618668556,0.0542484931648,1.63971030712,-1.42880773544,0.181591615081,-0.327950000763,0.469123363495,0.511533141136,-0.114100009203,0.155515268445,-1.20012450218,-0.6371743083,0.0462590828538,-0.100699998438,-0.222000002861,-0.596499979496,-0.767499089241,0.791179537773,0.810500025749
2185,0.238950014114,0.442710518837,-0.442244231701,0.340343654156,0.302781045437,-0.721090912819,-0.00673682242632,0.302550017834,1.16355443001,-0.401093244553,-0.300549983978,-0.619599223137,-1.2798525095,-0.241458207369,0.650064349174,0.848211824894,1.03729999065,0.612066745758,-0.213801980019,1.35788714886,1.23672509193,1.47477269173,-0.468349993229,0.214610248804,2.04829692841,-0.956799983978,-0.329547733068,0.946555554867,0.4694865942,0.232291787863,-0.258850008249,-0.0591500103474,0.249899983406,0.349531590939,-0.73944747448,1.84335005283
3315,-0.420300006866,-0.0718051716685,0.736856341362,0.842654585838,-2.00098061562,-1.29987883568,-0.34433811903,-0.756449997425,-0.724981367588,0.934272527695,-0.234950006008,0.200077682734,0.386432290077,-0.20757894218,-1.87690186501,0.25261208415,0.492750018835,-0.753554284573,-0.394535005093,0.0152486562729,0.00442215055227,-1.2370736599,-0.157150000334,-0.0505998283625,-1.34403324127,0.42175000906,0.36249601841,0.122116878629,0.311713397503,-1.10877895355,-0.952099978924,0.0,0.253600001335,-0.315313488245,-1.62243366241,-0.870350003242
5289,0.723749995232,0.905861496925,-0.517481327057,0.716981887817,-0.717657625675,0.553709208965,-0.590693295002,0.39414998889,-2.30231404305,-0.537025332451,-0.877249956131,-0.0579291060567,-1.18925833702,-0.928925335407,-0.18915694952,0.212481170893,0.237849995494,-0.240680396557,0.263473391533,-1.34295153618,0.112962409854,0.442206203938,-0.976550042629,-0.0730277523398,0.379709541798,0.333200007677,0.896964073181,0.850351929665,-0.348669469357,0.264971852303,0.64904999733,-0.031449995935,0.138350009918,1.13961613178,1.36163794994,0.577250003815
868,0.686649978161,0.588853478432,-0.425857901573,0.110592380166,0.255155086517,1.61941444874,-0.411671191454,0.287750005722,1.05799174309,0.134658306837,-0.245400011539,1.16770982742,0.443805277348,-0.375025749207,0.370772063732,1.03284907341,2.76964998245,2.38233757019,0.533701360226,-0.321400314569,0.0062467828393,1.80432033539,0.506850004196,0.431317329407,1.053581357,-0.403599977493,-0.426597744226,0.444324761629,0.126767128706,0.524836778641,-0.17650000751,0.545750021935,0.160349994898,-0.202568799257,-0.273577809334,0.187599986792
1677,0.206100016832,0.666166245937,-0.406778633595,0.244976341724,0.118306308985,0.176290601492,-0.14048203826,0.311250001192,1.57088899612,0.282558113337,-0.980849981308,1.51997888088,-0.0789783895016,0.361277073622,-0.376876592636,1.3755967617,0.914650022984,0.495391011238,-0.36791241169,-1.3174302578,-0.866781115532,0.603840887547,-0.432850003242,-0.226102024317,0.555081725121,-0.454150021076,-1.28962540627,0.325872421265,-0.381444126368,-0.0286615174264,0.271250009537,0.428749978542,0.632550001144,-0.65760165453,-0.54196947813,0.336600005627
7043,0.0958999842405,0.0198656395078,-0.147234141827,-0.67571914196,1.10830748081,0.0194544941187,-0.425841540098,0.930999994278,0.54911750555,0.181637734175,-0.0996000170708,-0.874647676945,-0.979069054127,-1.45917057991,0.618483662605,-0.608453929424,0.133900001645,1.14612352848,-0.941992521286,-1.60810732841,0.0863735675812,1.65066981316,0.0533500015736,0.748485088348,1.27821207047,-0.147300004959,-0.00962590426207,0.861434042454,-0.405107170343,0.826111376286,0.375999987125,0.796449959278,0.071050003171,-0.374723821878,-0.530689358711,-0.00364999473095
5613,1.36124992371,-0.00481256470084,-0.517035543919,-0.246552303433,-0.204545170069,0.120302386582,-0.794167101383,-0.606000006199,0.99916768074,-0.270752251148,-0.542150020599,-0.555399179459,-1.69105935097,-0.257207095623,0.783779859543,1.01313769817,0.0112500190735,0.438600093126,-0.818535089493,1.10119783878,-0.160469681025,0.770107150078,0.231500014663,0.654089570045,0.705359518528,-0.100400000811,0.0717118605971,0.564199745655,1.11246299744,0.378801465034,1.65375006199,0.354149997234,-1.17645001411,0.484683722258,0.0235685352236,0.551400005817
595,-0.97990000248,-0.60156929493,-0.609858930111,-0.74541580677,0.210016936064,-0.00447020679712,0.355390399694,-0.328800022602,-0.800258040428,-0.426142960787,-0.362849980593,-1.10551691055,0.539112269878,0.545809805393,-0.721456885338,0.338106364012,-0.00519996881485,-0.841016173363,-0.564969480038,0.252983033657,2.05873847008,-1.9282207489,0.591600000858,0.108567506075,-0.711140632629,-0.350300014019,-0.733429729939,-0.873904287815,0.0942147299647,-0.466746509075,-0.0497999973595,0.335349977016,-0.601300001144,-3.6437830925,-0.174933582544,-1.74500000477
4793,-1.36435008049,-0.691295742989,-0.570935606956,-0.430985808372,-0.781938493252,-0.297168195248,0.15829616785,-0.0504499971867,-0.135116487741,0.730554044247,0.311349987984,0.468598932028,0.744006752968,0.162374690175,-0.0421593487263,0.176120400429,0.012549996376,0.758342981339,-0.741207480431,0.917219758034,2.08253836632,0.507933139801,-0.0976999998093,0.536765038967,-0.456591427326,0.74019998312,0.451237350702,-0.821272552013,-0.709221541882,-0.569114506245,-1.95105004311,0.0472500026226,0.47729998827,-0.236503735185,-0.67704808712,-0.143199980259
2736,-0.515950024128,-0.53916990757,-0.723010778427,-0.68538081646,1.52227878571,-0.446007221937,0.1149328053,0.603949904442,0.887976884842,-0.307710468769,-0.712450027466,-0.380273759365,-1.32673239708,-0.673113703728,0.437042713165,0.0158539712429,1.64970004559,1.35014891624,-0.783836245537,-0.545644044876,0.833134412766,1.90352582932,-0.862300038338,0.474496364594,1.17100155354,-0.535950005054,-0.450874090195,1.51868748665,-0.0433091558516,0.226480185986,0.652499973774,0.347299963236,0.0520000010729,0.312665343285,0.416516959667,0.692600011826
5290,0.868350028992,0.416419267654,-0.542639911175,0.580867230892,0.503775179386,-0.595878839493,-0.519097208977,-0.138599991798,1.70580482483,-0.457660883665,-1.11290001869,0.325237512589,-0.288964956999,0.448063910007,0.575556576252,1.05870521069,1.71055006981,1.28959286213,0.0500708073378,0.340023338795,0.831487119198,1.53372454643,-0.507699966431,0.0148791819811,-0.257904917002,-1.76395010948,-0.446816444397,0.393547058105,0.765077590942,0.354733586311,0.103249996901,0.175300002098,0.45530000329,-0.304812043905,-0.72448527813,2.79270005226
6194,-0.147699996829,0.0347721092403,0.0199938509613,0.0,0.198770225048,0.123224273324,0.389306217432,-0.893699944019,-0.674885094166,-0.26208281517,-0.670750021935,0.239294439554,0.335879534483,0.224804118276,-0.902705490589,0.0,-0.0931500196457,-0.526311337948,-0.428201556206,-0.821699380875,-1.9253166914,0.170210778713,-0.00235000019893,-1.03209793568,0.0,-0.556699991226,-0.505726575851,0.104574739933,-0.0280718244612,0.000161254400155,-0.00034999998752,0.00034999998752,-0.85095000267,0.141463726759,0.0936573520303,-0.416000008583
1676,-0.209699988365,-0.305052965879,-0.670594334602,0.308201164007,0.78438347578,-0.00894465297461,-0.827737510204,1.07494997978,0.1230481565,-0.501231610775,-0.0453999936581,-0.992949724197,-0.951145529747,-0.474922925234,0.0659035369754,0.578623175621,0.640399992466,1.60198116302,-0.807781100273,-0.883338689804,-0.00584547221661,1.54905843735,-0.204899996519,0.403556138277,1.33282208443,-0.703649997711,-0.487527221441,0.842810571194,-0.0287060551345,0.0843318775296,0.713999986649,1.25569999218,0.31020000577,-0.382440686226,-0.28198993206,1.21570003033
23512,2.33769989014,0.18521310389,-1.83835244179,-0.28352534771,0.306579709053,-0.797037482262,-0.315391719341,-0.233199983835,-1.19461798668,0.879871606827,1.08595001698,0.314591377974,0.147608533502,0.0285554230213,0.0582933872938,0.328101187944,-0.597500026226,-0.3268045187,-0.515364408493,0.228368222713,-0.228146195412,-1.87859487534,1.03559994698,0.471299767494,0.910881817341,-0.0355500020087,-0.0517748594284,0.668244421482,-0.226840049028,-0.416996836662,-1.81169998646,0.451849997044,0.696500003338,0.389396905899,-0.355635106564,-0.612150013447
148022,-1.39835000038,-0.462418943644,-0.180595159531,-0.549345970154,0.841386079788,0.875985682011,0.0497937500477,-0.875450015068,-0.361998856068,-0.266755521297,-0.708400011063,0.12028940022,-0.501444816589,-0.773385345936,-0.0945400819182,0.258821696043,-0.737200021744,-0.562375187874,0.10126170516,-1.32646334171,-0.791914701462,-1.30165576935,-0.856000006199,0.234307050705,-0.136000603437,0.260500013828,-0.179443985224,0.0598034337163,0.144038423896,-0.212854221463,0.333800017834,0.261250019073,0.239449992776,0.395594418049,-1.65897262096,-1.78734993935
1906,-3.03004980087,-2.49557065964,-0.899232208729,0.392296135426,-0.0777148678899,-0.61347836256,-1.61573183537,-0.238400042057,0.639431834221,-0.256028294563,0.731050014496,-1.27972483635,-0.617604851723,-0.0282210558653,-0.155021131039,0.879799842834,1.67060005665,0.72173500061,-1.03180980682,-0.10288516432,0.598362624645,1.00487923622,-0.530049979687,0.630107164383,0.525045752525,-2.77080011368,-0.552522182465,0.674609363079,1.50475025177,0.306470274925,0.966499984264,0.466899991035,0.605199992657,0.300423264503,-1.21949136257,0.365249991417
8878,0.196049928665,2.13195896149,-0.639869689941,1.60309004784,-1.30490231514,1.1517291069,-1.56732535362,-0.186350002885,-0.961487948895,1.22658896446,1.65820002556,-0.928829193115,0.805710196495,0.3869754076,-0.116681948304,0.700687408447,1.23745000362,0.13440695405,0.786893665791,0.544463515282,0.747980117798,0.321495980024,0.650150001049,0.944993317127,-0.707451283932,1.7023999691,0.523279964924,-0.714380264282,0.200177520514,-0.399517536163,-0.415149986744,0.0694000050426,-1.05994999409,-0.0230509862304,1.19807994366,-1.15470004082
3091,0.378000020981,-0.127486392856,-0.596650421619,-0.0408947169781,0.503565728664,0.0320056825876,-0.970197439194,0.116950005293,0.351422101259,-0.696182131767,0.603649973869,-0.972240328789,0.610042691231,-0.537026941776,-1.32751321793,-0.134121000767,-0.950500011444,-0.223788395524,-0.217112958431,2.10278940201,0.587280929089,-0.745945096016,-2.43280005455,-0.0129493698478,0.553081333637,0.14595001936,-0.644628167152,0.771596550941,0.104223184288,0.82713586092,-0.270900011063,-1.29365003109,0.158800005913,-0.690448224545,-0.270684987307,-0.109799996018
5743,-0.170749992132,-0.316508859396,-0.271985888481,3.76268196106,2.70378398895,3.02920389175,0.480213016272,-0.55119997263,2.94070625305,-0.0772479921579,0.60389995575,4.71677017212,-0.834324479103,-0.407073259354,-0.525959730148,0.165734156966,0.641449987888,1.72760117054,2.06335663795,-0.110552579165,0.649359226227,0.57271873951,-0.0196999981999,0.918971002102,-0.930391192436,-0.245049998164,0.300138950348,0.011036451906,-0.0769741088152,2.11296200752,1.00779998302,4.85734987259,4.15139961243,0.535418272018,2.69720649719,4.79949998856
5321,0.438549995422,-0.486038148403,-0.285944163799,0.142870858312,0.0776989459991,-1.1630551815,-1.03678667545,0.545050024986,0.596733212471,-0.162512272596,-0.598550021648,-0.0741879492998,-0.742838025093,-0.262511968613,1.16885316372,1.41484880447,0.922850012779,0.8292786479,-0.791154265404,-0.190679594874,0.391941308975,1.01018309593,0.0416999980807,0.457097530365,0.416503548622,-1.09529995918,-0.591250598431,0.620125055313,0.504001021385,-0.0817249193788,0.38299998641,0.0418500006199,0.350499987602,0.2332598418,-0.967779874802,0.980199933052
