rid,CPC002_HA1E_6H:BRD-K06902185-001-10-2:10,CPC002_HA1E_24H:BRD-K06902185-001-10-2:10,CPC002_HCC515_6H:BRD-K06902185-001-10-2:10,CPC002_HCC515_24H:BRD-K06902185-001-10-2:10,CPC002_PC3_6H:BRD-K06902185-001-10-2:10,CPC002_PC3_24H:BRD-K06902185-001-10-2:10,CPC002_VCAP_6H:BRD-K06902185-001-10-2:10,CPC002_VCAP_24H:BRD-K06902185-001-10-2:10,CPC006_A375_6H:BRD-K14888893-001-05-6:10,CPC006_A375_24H:BRD-K14888893-001-05-6:10,CPC006_A549_6H:BRD-K14888893-001-05-6:10,CPC006_A549_24H:BRD-K14888893-001-05-6:10,CPC006_A673_6H:BRD-K14888893-001-05-6:10,CPC006_AGS_6H:BRD-K14888893-001-05-6:10,CPC006_CL34_6H:BRD-K14888893-001-05-6:10,CPC006_CORL23_6H:BRD-K14888893-001-05-6:10,CPC006_COV644_6H:BRD-K14888893-001-05-6:10,CPC006_DV90_6H:BRD-K14888893-001-05-6:10,CPC006_EFO27_6H:BRD-K14888893-001-05-6:10,CPC006_HA1E_6H:BRD-K14888893-001-05-6:10,CPC006_HA1E_24H:BRD-K14888893-001-05-6:10,CPC006_HCC15_6H:BRD-K14888893-001-05-6:10,CPC006_HCC515_6H:BRD-K14888893-001-05-6:10,CPC006_HCC515_24H:BRD-K14888893-001-05-6:10,CPC006_HCT116_6H:BRD-K14888893-001-05-6:10,CPC006_HEC108_6H:BRD-K14888893-001-05-6:10,CPC006_HEPG2_6H:BRD-K14888893-001-05-6:10,CPC006_HT115_6H:BRD-K14888893-001-05-6:10,CPC006_HT29_6H:BRD-K14888893-001-05-6:10,CPC006_HT29_24H:BRD-K14888893-001-05-6:10,CPC006_JHUEM2_6H:BRD-K14888893-001-05-6:10,CPC006_LOVO_6H:BRD-K14888893-001-05-6:10,CPC006_MCF7_6H:BRD-K14888893-001-05-6:10,CPC006_MCF7_24H:BRD-K14888893-001-05-6:10,CPC006_MDST8_6H:BRD-K14888893-001-05-6:10,CPC006_NCIH1694_6H:BRD-K14888893-001-05-6:10,CPC006_NCIH1836_6H:BRD-K14888893-001-05-6:10,CPC006_NCIH2073_6H:BRD-K14888893-001-05-6:10,CPC006_NCIH508_6H:BRD-K14888893-001-05-6:10,CPC006_NCIH596_6H:BRD-K14888893-001-05-6:10,CPC006_NOMO1_6H:BRD-K14888893-001-05-6:10,CPC006_OV7_6H:BRD-K14888893-001-05-6:10,CPC006_PC3_6H:BRD-K14888893-001-05-6:10,CPC006_PC3_24H:BRD-K14888893-001-05-6:10,CPC006_PL21_6H:BRD-K14888893-001-05-6:10,CPC006_RMGI_6H:BRD-K14888893-001-05-6:10,CPC006_RMUGS_6H:BRD-K14888893-001-05-6:10,CPC006_SKLU1_6H:BRD-K14888893-001-05-6:10,CPC006_SKM1_6H:BRD-K14888893-001-05-6:10,CPC006_SKMEL1_6H:BRD-K14888893-001-05-6:10,CPC006_SKMEL28_6H:BRD-K14888893-001-05-6:10,CPC006_SNGM_6H:BRD-K14888893-001-05-6:10,CPC006_SNU1040_6H:BRD-K14888893-001-05-6:10,CPC006_SNUC4_6H:BRD-K14888893-001-05-6:10,CPC006_SNUC5_6H:BRD-K14888893-001-05-6:10,CPC006_SW480_6H:BRD-K14888893-001-05-6:10,CPC006_SW620_6H:BRD-K14888893-001-05-6:10,CPC006_SW948_6H:BRD-K14888893-001-05-6:10,CPC006_T3M10_6H:BRD-K14888893-001-05-6:10,CPC006_THP1_6H:BRD-K14888893-001-05-6:10,CPC006_TYKNU_6H:BRD-K14888893-001-05-6:10,CPC006_U937_6H:BRD-K14888893-001-05-6:10,CPC006_VCAP_6H:BRD-K14888893-001-05-6:10,CPC006_VCAP_24H:BRD-K14888893-001-05-6:10,CPC006_WSUDLCL2_6H:BRD-K14888893-001-05-6:10,CPC018_A375_6H:BRD-K06902185-001-10-2:10,CPC020_A375_6H:BRD-K14888893-001-11-4:10,CPC018_A549_6H:BRD-K06902185-001-10-2:10,CPC020_A549_6H:BRD-K14888893-001-11-4:10,CPC018_A549_24H:BRD-K06902185-001-10-2:10,CPC018_ASC_24H:BRD-K06902185-001-10-2:10,CPC020_HA1E_6H:BRD-K14888893-001-11-4:10,CPC020_HCC515_6H:BRD-K14888893-001-11-4:10,CPC018_HEPG2_6H:BRD-K06902185-001-10-2:10,CPC018_HT29_6H:BRD-K06902185-001-10-2:10,CPC020_HT29_6H:BRD-K14888893-001-11-4:10,CPC018_MCF7_6H:BRD-K06902185-001-10-2:10,CPD001_MCF7_6H:BRD-K14888893-001-09-8:10,CPC020_MCF7_6H:BRD-K14888893-001-11-4:10,CPC018_MCF7_24H:BRD-K06902185-001-10-2:10,CPD001_MCF7_24H:BRD-K14888893-001-09-8:10,CPC020_MCF7_24H:BRD-K14888893-001-11-4:10,CPC018_NPC_24H:BRD-K06902185-001-10-2:10,CPC020_PC3_6H:BRD-K14888893-001-11-4:10,CPD001_PC3_24H:BRD-K14888893-001-09-8:10,CPC020_PC3_24H:BRD-K14888893-001-11-4:10,CPC018_PHH_24H:BRD-K06902185-001-10-2:10,CPC018_SKB_24H:BRD-K06902185-001-10-2:10,CPC020_VCAP_6H:BRD-K14888893-001-11-4:10,CPC020_VCAP_24H:BRD-K14888893-001-11-4:10,NMH002_FIBRNPC_24H:BRD-K06902185-001-13-6:10,NMH002_FIBRNPC_6H:BRD-K06902185-001-13-6:10,NMH002_NEU_6H:BRD-K06902185-001-13-6:10,NMH002_NEU_24H:BRD-K06902185-001-13-6:10,NMH002_NPC_6H:BRD-K06902185-001-13-6:10,NMH002_NPC_24H:BRD-K06902185-001-13-6:10,CPC006_H1299_6H:BRD-K14888893-001-05-6:10,CPC006_RKO_6H:BRD-K14888893-001-05-6:10
10398,-0.40310433507,-0.0573080033064,-0.0907140225172,-0.361869812012,-0.740618228912,-0.81262254715,-0.0622592419386,-0.600622177124,-0.206957876682,0.0939347073436,0.0521631240845,1.40262365341,-0.610249996185,-0.120849996805,-0.526650011539,-0.187299996614,-0.569849967957,0.238000005484,0.110449999571,0.456881999969,-2.1002368927,0.0981992036104,-0.258399605751,-0.338646620512,-2.06259989738,-1.08161067963,0.225555241108,-0.215099990368,-0.170004323125,1.97375369072,-0.501800000668,0.265049993992,-0.30855768919,-0.374355077744,1.0392999649,0.0376500189304,-1.01034998894,1.19965004921,-0.297250002623,0.634750008583,-0.513400018215,-1.28824996948,-0.539166688919,0.166447371244,1.45184993744,-0.998099982738,-1.02246665955,-0.984300017357,0.908049941063,0.751450002193,-0.596749961376,0.242450013757,-0.190950006247,-0.17009998858,-1.01625001431,-0.441249996424,-0.0952301099896,-0.417838126421,-1.05795001984,-0.344999551773,-0.595649957657,-1.26970005035,-0.618711411953,0.867349922657,1.63094997406,1.33591234684,0.269855499268,-1.64327979088,0.885749995708,-0.111499994993,0.0985000133514,-0.450521796942,0.879949986935,-0.292881846428,-1.30943965912,-0.200409904122,1.16435194016,-1.49676048756,0.979060649872,-0.0159193016589,0.630399942398,1.91617798805,0.259501665831,0.501250743866,1.55118393898,1.3497325182,-0.579391300678,-0.615912795067,-0.575740873814,0.587525725365,0.834446549416,0.134896665812,0.226701796055,0.311133354902,0.626358926296,0.839196920395,-0.879350066185,-0.170149996877
5708,-1.10990428925,0.101000696421,0.112033255398,0.406724572182,-3.73913574219,-0.150850445032,-0.836087465286,-0.650523722172,0.289861023426,0.604699611664,0.854638814926,1.59011316299,-4.74434995651,-5.28049993515,-0.105500012636,0.467750012875,0.853049993515,-0.784999966621,-4.38170003891,0.594205677509,0.251768708229,-1.55942571163,0.15061122179,0.499624490738,-0.856000006199,0.819285392761,1.35753893852,0.303199976683,0.362066745758,0.578845620155,0.654049992561,-0.117349997163,0.691189587116,-1.74142563343,0.220200002193,1.66589999199,0.649100005627,-2.78550004959,0.857050001621,-4.63764953613,-0.211400002241,-0.433499991894,-0.000690922141075,-4.33141994476,-0.236100003123,-2.42714977264,-0.198176339269,0.617100000381,-4.03299999237,0.385100007057,-0.27120000124,0.189900010824,0.341749995947,1.89824998379,-0.121950015426,0.654449999332,0.432003974915,0.0907540172338,1.67455005646,-0.0196536853909,0.925300002098,0.5882999897,0.225845694542,1.0305621624,0.827099919319,0.160755887628,0.53614628315,-0.166134342551,-0.17539998889,1.703799963,-0.157533332705,-1.88688218594,-3.2173500061,-1.25441503525,-0.793110430241,0.626100420952,-0.17431846261,0.246056973934,0.62443780899,0.0241587385535,-0.601966679096,0.0125530138612,0.448309183121,0.472738355398,1.44456470013,2.38823676109,0.87828785181,-0.277189016342,-5.8876991272,0.242669314146,0.31874370575,-0.0302300229669,-0.428434103727,-0.422166705132,-0.175969019532,-0.495952934027,0.985300064087,0.120949998498
1213,-1.07904803753,-0.396948516369,-0.237949982285,0.283067256212,-0.586404383183,0.121868357062,-0.675104260445,0.222320213914,0.248783573508,0.0281499475241,0.624930977821,-2.41993570328,0.865649998188,0.355350017548,-0.372299998999,0.0779500007629,1.20074999332,-0.114350020885,0.659049987793,0.794442772865,-0.857450306416,-0.370460152626,0.808902978897,-0.882441937923,1.47230005264,-0.0306949019432,-0.562649786472,-0.401549994946,1.23806834221,-0.0930871814489,0.734549999237,-5.48299980164,0.145220190287,-1.30962157249,-1.72589993477,0.30245000124,1.32060003281,-1.89094996452,-0.765699982643,-0.33679997921,0.778949975967,-0.0230000019073,-0.564355015755,-0.565405726433,0.22349999845,0.967199981213,-0.851815879345,-0.0602499991655,-0.473049998283,0.986599981785,-0.0436000078917,-0.312799990177,-0.781849980354,-1.47439992428,-0.104449957609,0.250200003386,1.14263117313,0.658429265022,1.2010999918,0.943607091904,-1.33794999123,2.07115006447,0.226293906569,-0.526956260204,0.261050015688,-0.084573045373,-0.81900203228,1.40578269958,-0.155900001526,0.157700002193,0.198199987411,1.30316185951,-0.315349936485,1.45614087582,0.666042685509,-1.04504215717,-0.948319375515,0.28918415308,-0.476871848106,-0.915385127068,0.302599966526,-3.06803202629,-0.0473734587431,-0.289921581745,-1.42355513573,0.673773705959,0.806744456291,0.073219627142,0.144633561373,-1.20947575569,-0.549933314323,0.0364797264338,0.59784090519,-0.66639995575,0.0378137528896,0.6220023036,0.562849998474,-0.490499973297
226,-0.988173365593,0.565136194229,0.29594758153,-0.232394337654,0.249028891325,-0.695813536644,-0.0989077761769,0.63847142458,0.0960957407951,0.17303866148,0.0294804275036,-2.03797388077,0.313499987125,-0.388300001621,-1.51415002346,-0.335099995136,0.407899975777,-0.0167500376701,0.361499994993,0.96765434742,-0.626980185509,-1.21855521202,0.927901089191,0.433980613947,0.848800003529,0.977084457874,-1.7117857933,0.554250001907,-1.03715825081,-1.55837845802,-0.0324499905109,-1.1902500391,-0.00193731486797,0.118251085281,-2.79409980774,0.298550009727,0.6861500144,-0.531099975109,-1.13950002193,-1.31194996834,0.31844997406,-0.141199991107,-1.22156465054,-0.585074961185,-1.39224994183,0.123350024223,0.00913575291634,0.79255002737,-0.0784000009298,-0.400849997997,-1.77624988556,-0.283899992704,0.22650000453,0.879799962044,-0.931549966335,0.922800004482,0.357991427183,0.032611772418,1.19690001011,0.406043201685,-1.8166000843,0.864400029182,-0.296628594398,-1.15525972843,0.328050017357,-0.20642220974,0.254448115826,0.626369893551,-0.364800006151,-0.232350021601,0.287466704845,-0.101781576872,1.40005004406,0.157794177532,-0.20156994462,-2.40213036537,-0.891287922859,1.01973867416,0.0135851353407,-0.46161749959,0.207666665316,-0.856453359127,0.181379958987,-0.437629312277,0.565524935722,0.802359461784,-0.430174320936,-0.590182840824,-0.308186620474,-0.28924626112,-0.264813005924,0.332829982042,0.273491352797,-0.6304666996,-0.26570892334,0.611952006817,-0.421749979258,0.0364499986172
6777,0.504943609238,-0.526502847672,-0.396090328693,-0.934432625771,-1.00094413757,0.695897936821,-0.133499458432,-1.09214270115,0.529604375362,-0.278990358114,-0.400375247002,0.13015088439,0.952749967575,0.398649990559,-0.234350025654,-0.804899990559,-0.0437500029802,-0.0676999911666,0.229550004005,1.02447831631,0.926499247551,0.165967926383,-0.181717097759,0.00310932472348,-1.0353000164,-0.174874275923,-0.186262533069,-0.510649979115,0.140058994293,-0.745481550694,0.322950005531,2.05774998665,-0.213068991899,-0.0806978493929,0.706449985504,0.300349980593,0.283299982548,0.759899973869,0.535650014877,0.980350017548,0.113700002432,-0.255950003862,1.08642232418,-0.0478100180626,-1.52835011482,-0.522149980068,-0.269506216049,0.00730000436306,-1.09275007248,0.0286499857903,0.255850017071,-0.223800033331,-0.139550000429,-0.0300500094891,1.00629997253,-0.055300001055,0.424971103668,0.401469260454,0.415100008249,0.42222905159,-0.601399958134,0.668750047684,0.00189389288425,0.273073881865,-0.519250035286,0.955583572388,0.253131151199,0.394015133381,0.339699983597,0.0321000218391,-0.290100008249,2.74572563171,1.57410001755,0.222029849887,0.44330483675,1.00866520405,-0.605323910713,1.29268848896,0.776189029217,-0.579233288765,0.326466619968,1.94561648369,-0.545589148998,0.921109735966,2.23231649399,4.08289146423,1.99946856499,1.1846973896,0.233448863029,-0.336391329765,2.52672457695,0.337555408478,-0.226176604629,-0.481300026178,0.369917362928,-0.148084700108,-0.552999973297,-0.626600027084
2113,-0.670234918594,-0.380863368511,-0.552349925041,-1.18246197701,0.128112316132,1.11792206764,-0.643832862377,-0.367899417877,-0.0653611347079,-0.0449514314532,-0.0199257284403,0.423272967339,-0.720100045204,0.0791000127792,-0.56945002079,-0.338450014591,-0.149450004101,1.14040005207,-0.210150003433,0.786417126656,0.713442385197,0.336013257504,0.274187594652,-0.133284687996,-1.41779994965,-0.87083530426,0.224781304598,-0.0698500275612,-0.348580002785,-0.528935194016,0.272049993277,0.782999992371,0.240327969193,-0.0251965522766,0.47104999423,0.628400027752,-0.64074999094,0.258649975061,0.532150030136,1.5205000639,-0.575199961662,-0.5611500144,-1.01477396488,-0.119460493326,0.590200006962,-0.0197999998927,-0.938064336777,0.131849989295,-0.131249964237,0.759099960327,-1.19075000286,-0.0479499995708,-0.544000029564,0.259449988604,-1.68139994144,-1.84325003624,-0.167991712689,0.266695171595,-0.361949980259,-0.285541653633,-0.487150013447,-1.01734995842,-0.308412313461,0.659159243107,0.401649981737,-0.0723725557327,0.317533254623,-0.341609954834,-0.559900045395,-0.475250005722,-0.145233362913,-0.70084553957,-1.03030002117,-0.455897152424,-0.393272072077,-0.131073459983,0.99298876524,-1.83152484894,0.214120864868,-0.368721276522,0.698800086975,0.347112089396,-0.128065884113,0.368212252855,0.588862776756,-0.300395220518,0.378024697304,-0.172706857324,-0.856333136559,1.09772789478,-0.28010109067,1.20569956303,-0.477300971746,0.299066662788,0.729832530022,0.0840893983841,-0.169200003147,0.534500002861
3329,-0.52395349741,0.940189599991,-0.0113323032856,-0.0590012967587,0.237514197826,-0.010529268533,-0.481914281845,0.132151886821,0.701441586018,0.171087265015,-0.211891323328,-0.5073325634,0.986199975014,0.89770001173,-1.1643999815,0.508199989796,0.304050028324,0.307349979877,0.303299993277,0.792041003704,-0.246722385287,-1.36100924015,0.721836447716,0.86733597517,1.67079997063,0.0614910647273,-0.587602496147,-0.289700001478,0.306445628405,-0.30989408493,0.315149992704,-2.22849988937,-0.794977486134,-0.309392154217,-2.28989982605,-1.71914994717,1.3492000103,-1.56209993362,-1.80620002747,-1.70945000648,0.454849988222,-0.417050004005,-1.36385571957,-0.338865488768,-2.8611497879,0.811900019646,0.732404589653,-0.990050017834,-0.202299997211,-0.66455000639,-1.12290000916,-0.131599992514,-0.273000001907,-0.964000046253,-0.64310002327,1.15974998474,0.0618644282222,0.361479103565,0.267499983311,-0.073512583971,-0.446450024843,-0.988150000572,-0.842191457748,0.442954838276,-1.30130004883,-0.332492083311,-0.264511466026,-1.89365625381,0.420449972153,0.860099971294,-0.329900026321,0.77225869894,1.57025003433,1.03285765648,0.799364924431,-0.592492282391,-0.0913524776697,0.523816227913,-0.308400809765,1.01137804985,-0.157400012016,-1.55065786839,-0.221183300018,0.35673469305,0.332175731659,-2.27349710464,0.261971890926,-0.67854654789,0.272200584412,-0.305864334106,0.209350377321,-0.123830720782,-0.202056705952,-0.431233346462,0.219037115574,1.17631697655,1.54949998856,1.81379985809
1050,-0.341258376837,0.0611062496901,-0.227246761322,0.243147388101,-0.105282872915,-0.549577176571,-0.192250996828,-0.534129858017,0.0495822541416,-0.615743279457,0.214486867189,-0.972210526466,0.42199999094,0.717000007629,-1.04515004158,0.512799978256,0.567550003529,-0.141900002956,-0.456550002098,-0.199713721871,0.160980388522,-0.503129959106,0.447239041328,2.64909052849,0.396299988031,0.428701579571,0.479272961617,0.09865000844,-0.386092662811,-1.01904773712,-0.0697000026703,-2.18674993515,-0.234494149685,0.178001597524,1.85450005531,-0.728150010109,-0.243349999189,-0.831000030041,-2.23335003853,-1.00909996033,-0.103050000966,0.0,-0.43759945035,0.135629490018,-1.25609993935,0.107600003481,0.103452898562,0.416850030422,0.635500013828,2.02110004425,0.14929997921,-0.354999989271,-0.311749994755,-0.410149991512,-0.404799997807,-0.405000001192,-0.457413375378,-0.326438605785,0.486100018024,0.147976785898,3.8368999958,0.336950004101,0.126026391983,-0.922484874725,-0.255549997091,-0.695173323154,-0.00158177316189,0.246564149857,-0.322849988937,0.241449996829,-0.196366727352,0.416734099388,0.38354998827,-1.32570064068,0.36906337738,-0.220022946596,0.653572320938,0.896415233612,-0.190153881907,0.246022611856,-0.111266672611,0.212816655636,3.86029362679,0.313342750072,0.537967324257,-0.165419280529,0.322189986706,-0.255377352238,0.710483491421,0.83920443058,-0.547776579857,-0.821434140205,-0.718985617161,-0.489466667175,0.748688220978,-0.747637152672,0.354950010777,0.503499984741
9491,0.37269666791,0.174648970366,-0.136869460344,-0.870460689068,1.36314821243,0.655256032944,1.74372982979,0.791583657265,-0.471958905458,0.460508882999,0.514508247375,0.883901059628,-0.864250004292,0.297100007534,-0.245049998164,-0.346300005913,-0.38765001297,0.78434997797,0.225749969482,1.51275491714,1.17698001862,0.142065197229,-0.251688241959,0.0750740841031,-1.52400004864,0.610821247101,0.469572484493,-0.055999994278,-0.348308384418,0.340330630541,0.700850009918,1.13569998741,1.85306513309,0.0388680249453,1.55904996395,0.567000031471,-1.40769994259,0.682999968529,0.914649963379,0.715049982071,-1.10170006752,-0.0407000035048,1.01062214375,0.679864883423,0.16740000248,-1.13890004158,0.00300571322441,1.19860005379,0.366299986839,-0.278250038624,0.0512000024319,0.42484998703,-0.258249998093,-0.476549983025,-0.565099954605,-0.477850019932,-0.355789750814,-0.406201183796,-0.64954996109,-0.771045804024,0.068499982357,-0.776650011539,1.24999892712,0.591395437717,1.19620001316,0.583360314369,1.34428322315,-1.36176121235,0.152900010347,0.222999989986,0.397566705942,-0.21800249815,-0.332700014114,-0.15272089839,0.171795099974,0.506351649761,0.269674450159,-0.667292058468,0.0302813351154,-0.438651442528,-0.0119333267212,0.88559025526,0.204366400838,0.159152835608,1.05552768707,1.30696630478,-0.992041707039,0.0309918001294,0.440295755863,0.789320290089,0.0990750044584,0.281969726086,-0.364772111177,0.47663334012,-0.571105897427,-0.579757869244,0.0762999951839,-0.093800008297
22926,-0.572732329369,0.250830709934,-0.325204133987,-0.16686578095,-0.346056878567,0.145760118961,0.410549342632,-0.245105683804,-0.000412985682487,0.0690118223429,-0.648943185806,-0.733052432537,-0.204400002956,-0.91764998436,-0.619500041008,-1.46424996853,-0.221300005913,-0.7799000144,-1.34990000725,-0.218469798565,-0.391982585192,-1.79442536831,0.439758718014,0.131452590227,0.601800024509,-0.49402731657,-1.25804269314,0.67484998703,0.072996750474,-0.00799223780632,-2.28740000725,0.645600020885,-0.362848043442,-0.210248678923,-0.887299954891,0.356999963522,-0.378700017929,0.531200051308,0.347499996424,-0.842899978161,0.62374997139,-1.49825000763,-1.50414526463,-0.996536016464,-1.60224997997,-0.0835500061512,-0.302877604961,-0.991050004959,-0.661499977112,-1.21150004864,-2.29034996033,-0.889850020409,-0.874450027943,-1.51534998417,-1.02390003204,-2.54704999924,-1.00806558132,-0.250417590141,0.180950000882,0.0657171308994,-0.331300020218,-0.837250053883,-0.373132973909,0.97332316637,-0.510950028896,0.181284695864,-0.683958411217,0.546484768391,0.725199997425,0.994400024414,-0.158199965954,-0.547068476677,0.400350004435,0.201727837324,-0.601936876774,-0.498450160027,-0.569820344448,0.181121408939,-0.202950492501,-2.19706439972,-0.109866678715,-1.44043982029,0.528488218784,-0.656440556049,2.16162467003,0.726365685463,3.0932803154,1.02083384991,-0.266444027424,-0.138605237007,1.82473826408,-0.0939544737339,0.417384445667,0.589733362198,0.758836746216,-0.784717738628,-0.666000008583,-0.00925000011921
5899,-0.0835975110531,-0.122096955776,0.380516290665,0.318997979164,-0.463531404734,-0.343060195446,0.792246162891,0.0549096427858,-0.360130131245,-0.486526101828,-0.767757236958,-0.236404061317,1.58529996872,0.464600026608,-1.04414999485,0.344949990511,0.944800019264,0.143999993801,2.94790005684,0.333865582943,-0.207406908274,-0.661621153355,-0.0360905751586,0.557450294495,5.27759981155,0.526425421238,-1.22392749786,0.343100011349,3.92885375023,-0.623054206371,0.819900035858,-0.683099985123,0.183592051268,-0.558908879757,-2.54815006256,0.756850004196,0.297649979591,0.00285000354052,0.0137500017881,0.790449976921,0.466100007296,-0.993000030518,-0.463305324316,-0.667447268963,-0.471399992704,2.47884988785,-0.255874752998,0.257849991322,0.58185005188,-0.572350025177,-0.430350005627,-0.203649997711,-0.570349991322,-0.354649990797,0.321000009775,3.69899988174,1.67391991615,-0.128593489528,0.658800005913,-0.179469615221,0.657700002193,1.33749997616,0.191448122263,-0.392857611179,0.374599993229,-1.45598006248,-0.23934173584,-0.132570177317,0.949549973011,0.587149977684,-0.362166672945,0.651972651482,-1.1563000679,0.609436035156,0.897139251232,-0.375811874866,0.216271728277,2.07209157944,-0.797901630402,-1.06936705112,-0.518999993801,-0.29077193141,-0.0454093813896,-1.12580370903,2.3475279808,0.654314398766,0.255094021559,-0.00177079439163,-0.257454693317,-0.200568675995,-0.097195237875,-0.579610228539,-0.683459699154,-0.541000008583,-0.452098608017,0.0905248522758,3.23024988174,0.530050039291
5467,-0.908728837967,-0.390378654003,-0.731736421585,-0.532108902931,-0.808582305908,0.561965346336,0.104673847556,-0.561858832836,-0.856887280941,-0.215851590037,0.671254038811,0.360238909721,-0.2106000036,-0.333599984646,-0.32365000248,2.97160005569,0.368449985981,1.47140002251,0.138000011444,-0.268768817186,-0.0350583940744,-0.393504589796,0.558143019676,-0.19642201066,-0.810299992561,-0.183578372002,-0.130713164806,-0.0962999984622,-0.263301998377,-0.138838291168,0.210050016642,0.792600035667,0.448787391186,0.190753698349,0.688650012016,0.198950007558,-0.882600009441,0.691000044346,0.897199988365,-0.0746999979019,-0.270100027323,-1.41129994392,-0.409226238728,-0.54684817791,-0.394100010395,-0.210850000381,-0.920470416546,0.24564999342,0.56994998455,0.680100023746,-0.449400007725,-0.215499997139,0.25854998827,-0.0334499999881,-1.26434993744,-0.661449968815,0.119487002492,0.3577683568,-0.541750013828,0.300127118826,0.436949968338,-0.121899999678,0.800984859467,0.975782930851,1.61154997349,0.466390281916,-0.022847443819,-0.170851409435,0.888899981976,-0.840800046921,0.289766699076,1.23020195961,0.216199994087,0.313680112362,-1.59905445576,-0.0280596911907,-0.618745982647,-0.350221455097,0.41738447547,-0.311051428318,0.0662999823689,0.553076803684,-0.055336534977,-0.313357889652,2.02691078186,1.65068256855,-1.18278372288,-0.66607940197,-0.386399954557,-0.387881964445,-0.506032466888,-0.46849539876,-0.809091329575,-0.126933306456,-0.570452749729,-0.453041374683,-0.954499959946,-1.44044995308
6774,1.12401795387,-0.00125435180962,0.183252096176,0.337308138609,0.0149446371943,0.45140683651,-1.01038050652,-0.421784281731,-0.387359172106,-0.204155862331,-1.00058782101,-0.0972652435303,-0.889950037003,-0.500299990177,-0.242549985647,-0.566599965096,0.0309499949217,0.284850001335,-0.42325001955,1.10843670368,0.309588670731,-0.582282602787,0.459148406982,0.243061482906,-0.746299982071,-0.955193221569,-1.35303759575,-0.0171499848366,-0.168353259563,-0.724993228912,-0.464200019836,1.37870001793,-0.790825009346,-0.528942525387,-0.850149989128,2.28694987297,-0.628800034523,-0.433450013399,-1.61465001106,-0.745249986649,-0.714749991894,-0.0140000004321,0.176076054573,-0.203702971339,-1.01304996014,-0.287400007248,-0.815487146378,-0.731500029564,-1.2092499733,1.35015010834,1.23675000668,0.871999979019,-0.658999979496,0.443150013685,-2.21059989929,-0.558499991894,-1.5997723341,-0.728230774403,0.232449993491,0.0995318219066,0.0359999984503,0.292299985886,-0.208171382546,0.78131377697,-0.0294499993324,-0.685119569302,1.95413184166,0.121303826571,0.0205499976873,0.0969500094652,-0.186966687441,0.381276249886,0.44010001421,-0.554716050625,-0.083182439208,0.0332614183426,-0.300772309303,3.41818618774,-0.798831343651,-0.807369232178,0.418099999428,-0.102629542351,-1.19802260399,0.505124688148,0.535084426403,1.45150530338,-0.381226032972,0.202654018998,0.481338918209,0.0894269570708,0.306074053049,0.172622323036,-0.130489140749,0.76240003109,0.440551400185,0.836787104607,0.112400002778,1.07804989815
1788,-0.182660207152,0.486252337694,-0.0730403065681,-1.26795649529,-0.175444856286,0.211331322789,0.460645854473,-0.399033486843,-0.993311166763,-0.241977438331,0.530944526196,0.603599131107,-0.724799990654,-0.3450999856,0.293399989605,-0.102600000799,-0.590950012207,0.0626000016928,-0.533949971199,-0.989635705948,1.04756832123,0.689617991447,-0.515459775925,-0.0160617232323,-1.38580000401,-0.778056740761,0.300299525261,-0.220499992371,-0.543382227421,0.06014290452,1.19195008278,0.976099967957,0.50982093811,-0.174683377147,2.61039996147,0.235100001097,-1.01294994354,0.969600021839,1.2077999115,1.06624996662,-0.902700006962,-0.63220000267,-0.0340959392488,2.08359956741,0.914649963379,-1.36100006104,-0.826048672199,0.0542000234127,0.753800034523,-0.509100019932,1.08720004559,0.387199997902,0.0980000048876,0.192399993539,-1.01754999161,-0.722900032997,-0.760045111179,0.464028656483,-1.03795003891,-0.588172256947,0.593649983406,-1.14779996872,0.740257978439,0.592635691166,2.53854990005,0.305066466331,0.589308619499,-2.98908448219,0.782249987125,-0.329549998045,0.871200025082,-0.98050558567,-0.947000026703,-0.12964566052,-1.61774528027,0.339214354753,1.2200524807,-0.771735548973,-0.791693091393,-0.156275913119,0.492933362722,1.15892028809,-0.390137553215,0.0872825682163,1.56770515442,0.6705981493,-1.45490074158,-0.413454473019,-0.238745823503,0.50000846386,0.130515918136,0.485609710217,-0.441740036011,0.333133339882,0.349495172501,-0.96732968092,-0.598150014877,-1.07704997063
