rid,DOS049_A375_24H:BRD-K39647256-004-01-1:5,DOS049_HT29_24H:BRD-K39647256-004-01-1:5,DOS049_MCF7_24H:BRD-K39647256-004-01-1:5,DOSBIO002_A375_24H:BRD-K39647256:10,DOSBIO002_A549_24H:BRD-K39647256:10,DOSBIO002_HT29_24H:BRD-K39647256:10,DOSBIO002_PC3_24H:BRD-K39647256:10,DOSBIO002_MCF7_24H:BRD-K39647256:10,DOSBIO002_NEU_24H:BRD-K39647256:10,DOSBIO002_NPC_24H:BRD-K39647256:10
348,-0.448033452034,-1.30694997311,1.36794996262,0.846568226814,2.76002120972,-0.140239924192,0.238379359245,0.873073637486,1.21144998074,-0.175931036472
30849,-0.382960170507,-3.21694993973,-1.07684993744,0.544684350491,-0.210128456354,-0.784551739693,-0.57858890295,-0.362607985735,-0.346850007772,-0.392216444016
1454,-0.0615778714418,-1.39110004902,-0.100249998271,2.20429754257,0.732651233673,0.543396174908,1.60626769066,0.0445137768984,-1.4226000309,0.0961686074734
6500,0.413765281439,-1.23834991455,-0.61779999733,0.452832520008,0.501305878162,-0.211526066065,-0.3070730865,-0.132549613714,-1.24000000954,-0.0126733183861
5627,-0.934579014778,-0.685400009155,0.32365000248,1.94451165199,0.806509852409,-0.533572912216,-1.39705729485,-0.311788082123,-0.0320000052452,1.21532773972
5715,0.137096568942,2.36054992676,-0.378849983215,0.0230674147606,0.499127566814,-0.157099187374,-0.145957916975,-0.253004550934,-1.9890999794,-0.571853518486
4791,-0.385648727417,-1.01974999905,0.926450014114,0.448522716761,-0.10651011765,0.483037590981,-1.24087917805,-1.3230650425,1.32235002518,0.360830038786
56924,0.732408642769,2.38860011101,0.202700003982,3.47601222992,0.0375693291426,-0.435014694929,-0.786182761192,-0.760328173637,1.16270005703,0.832840681076
2690,0.0311694405973,0.741050004959,-1.38845002651,0.0865938514471,-0.603283941746,-0.86846768856,0.540204286575,3.5742752552,2.20300006866,-0.308240771294
1019,0.877693712711,-1.31914997101,-0.0309000015259,-0.454538702965,0.465785264969,0.101382978261,-0.0743971467018,0.95246553421,-1.54019999504,0.394367486238
51422,0.466100990772,-0.449400007725,-0.289499998093,-1.27487897873,0.0255094580352,-0.899052679539,-0.349241197109,-0.477382838726,-1.93904995918,0.603890895844
5788,-0.429860532284,0.120499998331,0.622200012207,0.269030541182,-0.254923164845,-0.457109868526,0.20115852356,-0.472490757704,-0.0213999971747,0.177651777864
6709,-0.990562856197,-0.278299987316,0.458050012589,-2.31820344925,-1.15280365944,-0.951335549355,-0.88551813364,-0.451346755028,1.29130005836,-0.0856220424175
1277,1.11057651043,2.95265007019,1.94640004635,2.76641941071,-0.0761054009199,0.861054420471,0.125262215734,-0.554795742035,0.0496500134468,-1.37634587288
993,-0.343991190195,-2.17939996719,-0.623299956322,-2.10683488846,-1.54863023758,-0.222059875727,-0.483441859484,-0.598706662655,-0.923099994659,1.34737169743
7157,-0.935539722443,-6.47609996796,-1.07924997807,1.0188729763,0.673098742962,-0.290404707193,-0.387129306793,0.112904906273,1.44239997864,-0.62561994791
1958,0.765447974205,-1.40369999409,-0.792750060558,1.26021099091,-0.495313674212,0.437789261341,0.72551035881,-0.933024048805,2.75364995003,-0.785016238689
4582,-0.577489733696,1.78304994106,-0.30110001564,4.6696023941,0.902765095234,-0.242676094174,1.8130992651,0.153868734837,-1.09505009651,0.840663850307
9212,-0.343355536461,-5.71570014954,-0.299649983644,-0.479103028774,-1.62450170517,-0.0884051248431,-1.30658066273,-1.29146945477,0.398750007153,-0.396513283253
8440,0.287495076656,-0.476399987936,0.395550012589,0.445894837379,1.85322642326,0.319052934647,1.50830638409,-0.51541519165,-1.58270001411,0.921980381012
6790,0.324100553989,2.35575008392,-0.0945499837399,-0.514324903488,-1.11975216866,-1.03538203239,0.0456233620644,-1.30157792568,-0.533900022507,-0.263435542583
8851,1.48446297646,-1.02950000763,-0.109049975872,0.00501546263695,0.0660721808672,0.182803422213,-0.72637283802,-0.142973914742,-0.643000006676,0.838054776192
2534,0.129042863846,0.343549996614,1.1291000843,0.576857507229,0.511648952961,0.405805855989,-0.214542284608,1.02382481098,-1.37940001488,1.39695060253
4893,1.26658093929,-0.279849886894,-0.790699958801,0.436061352491,0.157350942492,-0.436937570572,0.305287480354,0.225780174136,-0.436299979687,-0.772136092186
665,-1.04884934425,-0.256100028753,-0.888350009918,-0.69739151001,1.27888572216,-0.577189922333,2.27560424805,0.624335944653,-1.40030002594,1.08804321289
4313,0.37816208601,-0.807399988174,2.85469985008,0.557528913021,-0.520158588886,0.698905825615,-0.245803773403,-0.705141305923,-0.34635001421,-0.585323154926
1022,-0.0554752722383,0.0529000014067,0.346499979496,-0.190371707082,-0.232510000467,0.194267824292,-0.170168042183,0.291333854198,2.13645005226,-0.248257890344
5880,0.810104906559,-0.180849999189,1.37135004997,-0.391894102097,1.97634279728,-0.349473148584,-0.261278450489,-0.835307478905,1.42565000057,-0.600856184959
3162,1.32795369625,2.62975001335,-0.407999992371,1.44094192982,1.12872159481,1.22130227089,1.5081974268,1.38964700699,-0.374650031328,1.64350295067
1282,-1.35219156742,-0.385399997234,0.724299967289,-2.24966621399,-0.995242595673,-0.241410553455,-0.693081259727,0.00327350571752,-0.142349988222,0.000766783952713
3383,1.94054222107,-0.395300030708,0.116849988699,0.756787121296,0.473422825336,0.338094234467,-0.0888524949551,-0.210300967097,1.41524994373,-0.477541923523
727,-0.282393395901,0.795499920845,0.624400019646,0.51092094183,-0.739936113358,-0.207646802068,0.996025681496,1.47870719433,1.03955006599,-0.689961850643
4792,-0.561484575272,1.97070002556,-2.50885009766,-0.638390660286,-0.552130937576,-1.50017285347,1.09974443913,0.687954604626,-1.62300002575,0.274538189173
4794,0.179104715586,-0.61210000515,2.02269983292,-0.385458737612,-0.728989064693,0.0806063264608,-0.487705260515,0.0567915141582,1.03190004826,-0.268334537745
902,0.355650097132,-3.48740005493,-0.628049969673,0.913458228111,1.04885876179,0.745004594326,-0.279383599758,0.702087521553,0.113400012255,-0.407775700092
8091,1.93377184868,-0.853150010109,-0.972200036049,-1.37690186501,-0.215685233474,-0.788150668144,-0.231380611658,-0.442407786846,-0.528100013733,0.001803195104
3486,-1.46420311928,2.59155011177,0.578649997711,0.350710421801,-3.2198972702,-0.721491277218,-0.157008469105,0.0768381804228,-0.377499997616,-0.981917321682
10818,-0.896066665649,-0.477499991655,2.50589990616,0.589218735695,-0.595178961754,-0.406228691339,-0.647212445736,-0.0748628750443,1.32769989967,-0.667883336544
3454,-0.0865009948611,-1.39844989777,1.57014989853,-0.848761677742,-0.996763586998,-0.178248822689,-0.783279120922,-0.232768177986,0.849600017071,-0.578915715218
4282,-1.26111245155,-3.6889500618,-0.131349995732,-0.226050302386,0.98289513588,0.622727811337,1.28198087215,1.01911342144,-1.68534994125,0.187439501286
1605,0.982963681221,0.704800009727,-2.06030011177,-0.447381019592,0.338156610727,-0.0134796276689,-0.110184155405,-1.83102095127,-0.913950026035,0.104865550995
10644,-0.30931776762,5.6578001976,4.06969976425,0.303010761738,2.09931159019,-0.727649331093,-0.46833512187,-0.619499623775,-1.38319993019,0.204510822892
2065,1.8397974968,-3.10334992409,2.63835000992,0.821023285389,0.694313466549,0.637198269367,0.793763160706,1.34298956394,1.18814992905,2.94937992096
8321,-0.341983675957,-1.24865007401,0.285349994898,-0.328216075897,-0.00588436424732,0.0163607820868,-0.0671152770519,-0.373840212822,1.74409997463,-0.273652940989
8503,-1.37207841873,-0.473850011826,0.687650024891,-0.438055217266,-0.20122590661,0.717765152454,0.00877928733826,1.21553277969,-1.12875008583,0.861373901367
7027,0.427573561668,-4.81939983368,-1.86435008049,-0.45558193326,-1.20910274982,-0.806451499462,-0.921210885048,-0.65606957674,-0.528999984264,0.237709477544
6850,-0.255177080631,-1.67594993114,-0.635499954224,0.254500865936,-0.416125178337,2.09840607643,0.480531692505,0.903423726559,0.926200032234,-0.599045157433
1978,0.451075851917,0.575450003147,0.118649989367,1.61272633076,2.81525278091,1.80985546112,0.698818266392,3.30017232895,-1.22329998016,0.510233521461
896,-0.257501065731,-6.47424983978,-1.6684499979,-1.84215295315,-1.34271883965,0.678721249104,-1.54377818108,-2.14370012283,1.48315000534,0.473769962788
5777,-0.0260273367167,0.0968999862671,1.33679997921,0.424152076244,-0.728653252125,0.126083374023,3.30829787254,-0.699120283127,1.80174994469,-0.378683507442
1846,0.0238454341888,-0.260450005531,-0.18805000186,1.46047878265,1.87223625183,0.488068342209,1.89458930492,4.29966545105,-1.74215006828,-0.0361379832029
5925,-0.351417005062,-3.54530000687,0.0795000046492,-1.42234790325,0.195504382253,0.87594306469,-0.749991714954,0.169239118695,0.148449987173,-0.395860463381
142,-1.12591910362,0.307999968529,-0.661249995232,-0.245383799076,-0.495081037283,-1.41277480125,-0.881912946701,-1.63049793243,-1.1141500473,0.740502953529
1021,1.302718997,2.48274993896,5.61724996567,-0.382551372051,-1.26494348049,-0.0489756911993,-0.378911167383,1.13075375557,1.00755000114,-0.572916805744
5699,-0.638150751591,0.310649991035,0.0452999994159,0.577733576298,0.218788653612,-0.717356801033,-1.54253959656,0.464388459921,0.0151499807835,-0.257740318775
8061,0.826436936855,3.37080001831,0.192599982023,0.0235356986523,0.232813984156,-0.00651510804892,0.355873674154,-0.810773849487,1.14929997921,-1.08238792419
1870,0.443225234747,3.1289999485,3.17730021477,-1.10852634907,-0.901936292648,-0.14168676734,-0.0486160516739,2.80076098442,0.321599990129,-0.185801357031
1398,-1.58917081356,-1.80659997463,0.580150008202,-3.16133379936,0.322495490313,-3.1557598114,0.101629182696,0.749018311501,-0.969900012016,-4.79903650284
3312,-0.0936817824841,-3.21944999695,-0.755750000477,-3.08477306366,-0.00616633892059,-0.385322958231,0.0827859193087,-0.913229942322,-2.02340006828,-0.0411269366741
891,0.169519007206,-0.0173500180244,0.253549993038,-3.10188007355,-1.47765338421,-0.71387052536,-0.768208503723,-2.37132072449,-0.645750045776,-0.725516915321
4775,-0.513958394527,0.0135500133038,0.127250000834,1.0153003931,2.4593937397,-0.421003341675,-0.440816551447,-0.00912891048938,-0.835649967194,-0.691537976265
5111,-0.0280346721411,-0.662000000477,0.292800009251,-1.57896077633,-0.650999426842,-0.641169071198,-0.140616759658,-4.48690509796,-0.804350018501,0.666651010513
5696,-2.57300806046,0.344049990177,-1.2881000042,-1.98576045036,0.0210702493787,-0.0537775605917,-1.23984599113,0.187459304929,2.13094997406,-0.0248711109161
5588,0.330457359552,1.19994997978,-0.164049997926,3.10363698006,-0.518479704857,0.0349304303527,-0.717564404011,0.310973346233,1.99349999428,-0.532217085361
6839,-1.1421841383,0.522549986839,-0.483800023794,-0.552045583725,-0.38963997364,-0.748690962791,-1.04205322266,-2.03989291191,-0.616599977016,0.538783311844
329,-0.195760637522,-0.806299984455,-2.37325000763,-0.376378685236,0.720139086246,-0.0961456894875,0.210525929928,0.982119679451,-0.699450016022,0.514479398727
5058,0.542295336723,1.97265005112,2.43389987946,3.28096556664,-0.940358161926,-0.166450604796,-0.600468754768,-0.462407916784,0.647300004959,0.367867648602
998,0.22950860858,0.307400107384,-1.41120004654,-1.07333767414,-0.908335566521,-0.95958340168,0.936203122139,-0.891133904457,-1.68505001068,-0.495217949152
9134,0.715937256813,-1.79289996624,-0.983800053596,-1.70261514187,-0.0666234046221,0.102633759379,0.19191159308,-0.623417496681,0.511250019073,0.356041312218
6616,0.737611889839,1.2949000597,0.160550013185,5.54750919342,-1.44790375233,0.651281952858,-0.554731667042,-0.250947713852,-0.433899998665,-0.182785242796
5223,-0.570373415947,1.31365001202,-0.639549970627,-3.20063686371,-1.41138899326,-1.1389234066,-0.0611176379025,-0.509833693504,-1.49119997025,0.289132654667
4690,0.194380402565,0.141350030899,-0.693700015545,-0.237321943045,0.176372826099,-0.337568283081,1.26740574837,1.02756237984,1.97839999199,-0.560542106628
958,0.619959712029,-0.410850018263,0.626999974251,-0.113790914416,-0.343258023262,0.69471180439,0.278661668301,0.326888740063,0.619949996471,-0.85155749321
1616,1.67351925373,-0.497999966145,-0.087249994278,0.644477307796,0.204892277718,-0.800667583942,0.150131762028,0.581370830536,-0.168899998069,1.07393157482
991,0.000949479581323,0.454250007868,-1.33324992657,-0.877875685692,-1.01919829845,-0.594155788422,0.118404358625,-4.12173461914,-3.0460498333,-0.829604327679
6347,1.64567089081,5.12435007095,1.61520004272,0.790591955185,-1.19641292095,-0.212396070361,-0.445979177952,-0.0372795909643,1.05134999752,-0.813824832439
6714,0.125770166516,0.874599993229,-0.758499979973,-0.447118759155,0.323881864548,-0.155689626932,-0.906241059303,0.356488585472,-0.305249989033,-0.27236828208
652,0.191379845142,-1.23930001259,1.8056999445,0.495689511299,-0.323989897966,-0.590082168579,0.221213549376,-0.417226791382,1.05824995041,-0.689387083054
4331,-0.489013552666,-1.2892999649,-1.93129992485,2.86689662933,1.36764407158,-0.953589200974,0.942817807198,1.67718720436,-0.624000012875,0.076425164938
7099,0.626204490662,5.38775014877,-0.215149998665,2.47118616104,1.2607614994,2.93851947784,2.43273496628,3.67278218269,2.44129991531,-0.226490274072
10320,3.11445617676,5.71479988098,2.14755010605,3.64467716217,-0.140358150005,-0.869434833527,-0.370322793722,0.658012807369,1.12919998169,0.235823199153
2042,1.29327082634,-0.226900011301,-0.502099990845,0.575830101967,2.63159012794,0.285323917866,2.52875518799,2.89561796188,-2.12144994736,0.841498494148
843,0.0672774612904,0.672800004482,3.3751001358,1.00808501244,-0.684862613678,3.04364824295,-0.474546968937,1.45606672764,0.458350002766,-0.761859297752
840,0.682205915451,2.54169988632,0.78350007534,1.60191702843,-0.279409527779,-2.15633916855,0.398354947567,-0.0514897145331,0.153800010681,0.297798275948
7048,1.40935373306,1.48590004444,1.29974997044,1.67014455795,-0.583957016468,-0.00888545811176,-0.0427410304546,0.405251562595,2.3476998806,-0.166317790747
4851,-1.08562862873,-0.272249996662,0.260149985552,2.57079958916,-0.258645236492,0.00439077615738,-0.373558044434,-0.91162788868,-0.346650004387,0.305351406336
6464,-0.0431567579508,-0.80110001564,-0.679449975491,0.290150821209,-0.890625536442,-0.21211707592,-0.18776473403,0.0640939176083,0.533149957657,-1.09899067879
23410,-0.220802411437,3.0908498764,1.83004999161,2.26870107651,0.0250615514815,-0.733514308929,-1.58846616745,-0.506750702858,-0.67435002327,-0.0298110991716
54205,-0.204217344522,-4.85029983521,0.404449999332,-2.91441607475,0.276626229286,-0.533317506313,-2.19271469116,0.115085415542,0.88639998436,-0.691874682903
2770,0.352755784988,1.00329995155,-0.282000005245,1.53582036495,0.767192065716,-0.193378925323,0.716922938824,-0.132331937551,-0.777999997139,-0.312736719847
80204,-0.0432416498661,0.403849989176,0.145150005817,-0.225863099098,0.280809938908,-0.643557310104,3.58156728745,0.366810262203,2.55660009384,-0.181748971343
4208,0.577927947044,-0.124650001526,-0.814450025558,3.70194768906,-0.286298066378,-0.170243501663,0.475300014019,3.28993463516,2.09980010986,-0.696123957634
1845,0.675296425819,1.53450000286,-0.85615003109,0.327983230352,0.832638859749,0.0846946537495,1.02075266838,0.534238696098,-0.330399990082,-0.23928809166
23368,-0.593765795231,0.906899988651,0.149000003934,0.499206215143,-0.364154428244,0.205059379339,-0.124703340232,0.109978117049,0.6575999856,-0.36466807127
5583,1.07482290268,1.36804997921,-1.01034998894,1.75713074207,3.5709643364,-0.483510315418,-0.252718925476,-0.0300948023796,1.43510007858,0.430932283401
8900,-0.706997394562,3.42354989052,0.41654998064,0.743291497231,-0.0172640681267,-0.336279094219,0.283848524094,0.442680776119,0.233300000429,0.484774202108
581,-0.369853526354,-0.533599972725,-3.3928000927,-0.661909103394,-0.468244791031,0.62920486927,-1.18133687973,0.229146182537,-1.44930005074,-0.653516232967
6193,0.324589967728,0.0277999937534,-3.02810001373,0.223884493113,-0.234617888927,-0.96767115593,0.354062438011,0.68922495842,-0.0520500540733,-1.27709364891
6622,0.471974909306,0.471249997616,-0.600000023842,0.00573147833347,-0.086108841002,-0.104180425406,-0.481830924749,0.326606750488,0.378450006247,0.038843408227
11261,0.793428301811,1.52414989471,3.82855010033,0.535498678684,-0.394270300865,1.38503837585,-0.511373996735,-0.164516508579,0.629299998283,-0.886695086956
6696,1.43405199051,3.58095002174,0.127350002527,0.0326809883118,1.00005483627,-0.0616655573249,0.0968085825443,-0.319642722607,-1.21099996567,-1.22650158405
8312,-0.0801704749465,2.1048002243,0.081200003624,1.20390725136,0.798249840736,-0.0668301358819,-0.0566206350923,0.845655679703,-1.01985001564,3.20421934128
835,0.227358087897,4.59275007248,-0.980000019073,-1.24920213223,-1.10819649696,-0.614700078964,-0.664863824844,0.582707345486,-0.0289500057697,-0.0562193393707
8324,0.492078661919,-0.110149994493,-0.887799978256,1.55518913269,-0.489961832762,0.590960979462,3.68514966965,-1.45577287674,-1.71044993401,0.55082064867
1848,-0.648291766644,-1.45344996452,-0.30655002594,0.159065037966,0.630015015602,1.20913755894,0.5991538167,-0.0608878135681,-1.26224994659,-0.417025327682
