rid,CPC004_A375_6H:BRD-A94756469-001-03-9:10,CPC004_HA1E_6H:BRD-A94756469-001-03-9:10,CPC001_HA1E_6H:BRD-K23478508-001-03-7:10,CPC004_HA1E_24H:BRD-A94756469-001-03-9:10,CPC001_HA1E_24H:BRD-K23478508-001-03-7:10,CPC004_HCC515_6H:BRD-A94756469-001-03-9:10,CPC001_HCC515_6H:BRD-K23478508-001-03-7:10,CPC004_HCC515_24H:BRD-A94756469-001-03-9:10,CPC001_HCC515_24H:BRD-K23478508-001-03-7:10,CPC004_HEPG2_6H:BRD-A94756469-001-03-9:10,CPC004_HT29_6H:BRD-A94756469-001-03-9:10,CPC004_MCF7_6H:BRD-A94756469-001-03-9:10,CPC004_PC3_6H:BRD-A94756469-001-03-9:10,CPC001_PC3_6H:BRD-K23478508-001-03-7:10,CPC004_PC3_24H:BRD-A94756469-001-03-9:10,CPC001_PC3_24H:BRD-K23478508-001-03-7:10,CPC004_VCAP_6H:BRD-A94756469-001-03-9:10,CPC001_VCAP_6H:BRD-K23478508-001-03-7:10,CPC017_A375_6H:BRD-A94756469-001-03-9:10,CPC017_A375_6H:BRD-K23478508-001-03-7:10,CPC020_A375_6H:BRD-A75144621-001-02-8:10,CPC017_A549_6H:BRD-A94756469-001-03-9:10,CPC017_A549_6H:BRD-K23478508-001-03-7:10,CPC020_A549_6H:BRD-A75144621-001-02-8:10,CPC017_A549_24H:BRD-A94756469-001-03-9:10,CPC017_A549_24H:BRD-K23478508-001-03-7:10,CPC017_ASC_24H:BRD-A94756469-001-03-9:10,CPC017_ASC_24H:BRD-K23478508-001-03-7:10,CPC020_HA1E_6H:BRD-A75144621-001-02-8:10,CPC020_HCC515_6H:BRD-A75144621-001-02-8:10,CPC017_HEPG2_6H:BRD-A94756469-001-03-9:10,CPC017_HEPG2_6H:BRD-K23478508-001-03-7:10,CPC017_HT29_6H:BRD-A94756469-001-03-9:10,CPC017_HT29_6H:BRD-K23478508-001-03-7:10,CPC020_HT29_6H:BRD-A75144621-001-02-8:10,CPC017_MCF7_6H:BRD-A94756469-001-03-9:10,CPC017_MCF7_6H:BRD-K23478508-001-03-7:10,CPC020_MCF7_6H:BRD-A75144621-001-02-8:10,CPC017_MCF7_24H:BRD-A94756469-001-03-9:10,CPC017_MCF7_24H:BRD-K23478508-001-03-7:10,CPD002_MCF7_24H:BRD-K40476324-001-01-6:10,CPC020_MCF7_24H:BRD-A75144621-001-02-8:10,CPC017_NPC_24H:BRD-A94756469-001-03-9:10,CPC017_NPC_24H:BRD-K23478508-001-03-7:10,CPC020_PC3_6H:BRD-A75144621-001-02-8:10,CPC020_PC3_24H:BRD-A75144621-001-02-8:10,CPC017_PHH_24H:BRD-A94756469-001-03-9:10,CPC017_PHH_24H:BRD-K23478508-001-03-7:10,CPC017_SKB_24H:BRD-A94756469-001-03-9:10,CPC017_SKB_24H:BRD-K23478508-001-03-7:10,CPC020_VCAP_6H:BRD-A75144621-001-02-8:10,CPD002_MCF7_6H:BRD-K40476324-001-01-6:10,CPD002_PC3_6H:BRD-K40476324-001-01-6:10,CPD002_PC3_24H:BRD-K40476324-001-01-6:10
5054,-0.88224709034,1.21599626541,0.248484119773,-0.685800015926,-3.71922159195,-0.890533208847,0.0912500023842,0.510714232922,3.49839997292,1.05183362961,0.566310763359,-0.257745116949,0.959877729416,-0.896837890148,1.78521990776,1.52166068554,0.136166751385,-0.919634401798,0.947069406509,-0.469029605389,-0.832734286785,6.67706775665,7.72857141495,5.10004997253,5.08497047424,5.22703552246,0.267843484879,0.758406639099,0.989475607872,0.351350009441,0.698892474174,1.08428657055,4.68949794769,2.38145089149,1.6007232666,3.4703938961,0.185066014528,0.0748288035393,3.1826646328,2.30402421951,2.27858042717,2.12969684601,0.823068380356,0.60965692997,0.559770464897,0.731200218201,0.246289134026,0.436227411032,-0.370400011539,-1.78050005436,0.746475219727,0.0409659445286,1.80061364174,0.353644371033
3108,-0.00995209813118,0.37665116787,0.605685353279,0.297250032425,2.13949203491,0.138151779771,-0.147749990225,-0.61889064312,-1.45729994774,0.110728636384,-0.267309308052,-0.846446037292,-0.357884794474,3.2627248764,0.372748970985,2.73217725754,-0.0314553380013,1.38736176491,1.78051137924,0.324026823044,0.500092625618,2.01071071625,0.373371064663,0.820999979973,1.1880812645,0.456937909126,0.216181993484,0.348684608936,0.233430191875,1.12489998341,0.26022207737,0.810291349888,-0.443179249763,0.499394237995,1.00281214714,2.01789975166,-0.54547727108,0.00941908359528,0.457897663116,-0.7839448452,1.25275194645,0.303095728159,1.54608500004,5.71682882309,-0.493414402008,0.748586177826,1.49740612507,0.959440767765,2.70440006256,0.172600001097,-0.291661977768,1.24157571793,-0.141505599022,0.291370838881
1950,1.36793529987,2.51323914528,1.86731135845,1.671200037,3.09237837791,-0.85063034296,-1.15929996967,1.44684803486,4.01789999008,0.519581198692,-0.307471722364,0.145836696029,0.810648024082,0.604606449604,1.77668857574,4.54107189178,0.572533607483,-0.656240284443,-1.77974784374,-0.338423937559,-0.24616728723,0.410754442215,-0.482463091612,-0.67484998703,-0.658877015114,1.05402183533,0.178191244602,0.235683768988,2.6197040081,1.9865000248,1.16425323486,0.0773926526308,0.916249036789,-0.717204213142,0.57553511858,-0.0341993868351,0.397129178047,0.768267273903,0.715759694576,1.10805141926,2.60213756561,1.18635964394,2.95377016068,3.36239099503,2.4849896431,0.753732919693,0.841462373734,0.229851454496,0.58520001173,2.15799999237,0.434057116508,1.25665223598,1.20802724361,1.55823874474
351,-0.434748828411,-0.74625736475,-0.695664703846,2.63999986649,0.783798575401,0.0,-1.36424994469,0.32830542326,0.897199988365,0.828613758087,-0.711565196514,0.118198163807,1.83360552788,-0.423523664474,0.942075610161,-1.00655722618,-0.0709483847022,0.0373035520315,-1.44401061535,-1.73037326336,0.333647310734,-1.4970048666,-0.679983317852,0.059249997139,0.479962438345,0.884937882423,-0.564287900925,0.0547236576676,0.491784989834,-0.379249989986,0.814648389816,0.0544174015522,-1.50433564186,-1.80971360207,-0.208499699831,-0.270779728889,0.0929832756519,-0.497877985239,0.544296264648,1.96035254002,1.84195232391,0.728952646255,0.104677945375,0.234539270401,0.0953338295221,0.369174152613,0.213788896799,-0.0010660213884,0.390799999237,0.780900001526,-0.528221189976,-0.220247283578,1.09660291672,1.13020205498
4846,0.343495666981,0.736475348473,-0.0424115210772,2.13369989395,0.663573741913,-0.0465320944786,0.752949953079,2.60650634766,6.73070001602,-1.33534264565,-0.592339098454,-0.0815722569823,0.391207754612,-1.42063188553,0.861575603485,0.229601770639,0.084492623806,-0.999188899994,-0.358656585217,-0.301714301109,0.39544776082,0.627648413181,-0.843678236008,0.740599989891,1.0289927721,0.215586706996,-0.79213654995,-0.190045177937,0.311510920525,2.45005011559,-1.51487445831,-1.01407146454,1.01206970215,-0.493615478277,-0.253844082355,0.0694804638624,0.161122351885,0.373910456896,-0.640943825245,-1.39786624908,0.277515798807,1.10961830616,1.37162721157,-0.474818795919,0.218617081642,-0.222172230482,0.514327526093,0.738178193569,0.210899993777,0.0305000003427,0.53870344162,0.020344465971,1.30442035198,0.151467710733
1452,1.85951042175,1.94580769539,-0.257797628641,1.4456499815,3.18635010719,0.908210277557,0.281300008297,3.79548454285,4.46439981461,1.61640620232,0.776713788509,-0.497492074966,-0.165889978409,0.152476102114,-0.0274413824081,0.474214732647,0.759046792984,0.945232331753,2.35117197037,1.62074196339,0.620623767376,0.823974311352,1.5438182354,-0.649850010872,1.26394248009,1.57007980347,1.65134680271,1.95133280754,-1.20819199085,-0.351550012827,0.457092940807,1.6762894392,1.0421693325,1.57698583603,1.45791196823,1.6144002676,0.729345679283,0.0703101456165,3.0953335762,1.4071791172,2.88391780853,0.0941081047058,0.988050818443,0.735843718052,0.529346704483,1.42870736122,0.6667304039,0.875545918941,1.4552500248,1.4509999752,0.412133097649,-0.0352346897125,1.51605224609,0.390613228083
4776,-0.0516129918396,-1.51882123947,-1.55821025372,1.74110007286,1.05847501755,-0.763574123383,0.613450050354,3.84781646729,6.46210002899,0.744082689285,0.624749064445,-0.244852870703,-0.783920764923,-0.197232663631,1.08550584316,0.321155011654,-0.0671469867229,-0.641114652157,-1.01880836487,0.492621958256,-0.236817345023,0.237152799964,-0.702735900879,0.665699958801,-0.346318274736,-0.0881595909595,1.51550781727,-0.414208620787,-0.00124824047089,3.05935001373,1.17218947411,0.0938865542412,0.698901414871,-0.563805818558,0.951475977898,0.445235610008,-0.0206151977181,0.635551154613,0.544022381306,1.95537352562,1.24170291424,2.38657164574,3.23240041733,1.70211231709,0.541917562485,0.37982365489,0.936739444733,0.422408491373,0.755750000477,1.4443000555,0.373116970062,0.715253531933,0.249692723155,1.42428946495
6908,-1.36378479004,2.2266125679,0.997911572456,4.46399974823,6.50673818588,1.16385257244,1.96704995632,6.86060428619,5.96260023117,-1.35194706917,0.826265096664,-0.203218340874,-1.7223597765,-2.04909324646,-2.27747631073,-2.22469878197,0.138063445687,1.70769751072,-1.00298035145,0.105095393956,-0.484564423561,-0.857944190502,-0.131792247295,0.055999994278,-1.26255476475,-0.936306059361,2.96405315399,3.85372114182,1.56648612022,3.47270011902,-1.00954067707,-0.144901141524,0.945655167103,0.998045444489,-0.265275895596,0.120550937951,0.346818327904,0.0592967309058,1.46348786354,1.16729605198,0.687085151672,-0.448231488466,-1.961804986,-1.17779576778,-1.48856902122,-2.06164503098,-0.168742984533,0.361582577229,-0.868399977684,-0.377499997616,0.707640171051,-1.07484805584,-3.34691572189,-4.55270147324
672,-3.23436689377,-1.45596075058,-2.80364561081,-2.0813999176,-3.1083316803,-1.20464086533,-2.09329986572,-2.09243488312,-3.76880002022,-1.45969510078,-1.35476338863,-2.21906709671,-0.531617641449,-1.58701646328,-0.370476603508,-0.5158816576,-1.36745381355,-2.18834972382,-0.781743168831,-1.43399405479,-1.6073256731,-3.43792676926,-3.37396907806,-3.87465000153,-6.4025220871,-5.59719848633,-0.407985270023,-0.0173447430134,-1.13732814789,-1.01929998398,-3.80595874786,-3.21403431892,-1.3488650322,-1.95850014687,-2.84285521507,-4.83806562424,-0.633003592491,-4.09747123718,-7.74085998535,-7.92373323441,-3.40139460564,-1.87155818939,-3.77853226662,-6.72516202927,-1.40553116798,-0.737574875355,1.19176375866,0.648235321045,-1.07149994373,1.05369997025,-1.26785826683,-2.98112726212,-0.392093062401,0.599849522114
5710,-1.27659249306,-1.25811219215,-1.83232951164,-7.05385017395,-9.14197635651,0.457142591476,-1.50034999847,-2.02724742889,-3.60269999504,0.0249419286847,-0.594998002052,-0.319568753242,-0.222418546677,-1.48267138004,-1.04699587822,-1.85691916943,-0.831345081329,-0.043028190732,-1.76337480545,-0.0345945209265,0.317934989929,-0.610744416714,-0.152441173792,-0.331999987364,-1.48136520386,-0.124499924481,-4.35508298874,-3.03159475327,-1.64122128487,-0.713800013065,-1.43069446087,-0.566354751587,-3.45186948776,-0.9541259408,-1.0189756155,-1.51756834984,-1.49163079262,-1.14389324188,-6.44588375092,-5.67943477631,-4.12706661224,-6.92002058029,-6.49030065536,-5.206366539,-0.669475197792,-0.0634408593178,-2.02441287041,-2.36347389221,-6.01970005035,-9.48900032043,-1.0541421175,-1.45025932789,-1.17380142212,0.0312419235706
2115,0.129571691155,-0.583257496357,-0.10613322258,1.97539997101,0.150263488293,0.63760882616,-1.11510002613,1.21526277065,-0.631299972534,1.61991381645,0.452451825142,0.130005002022,0.312294900417,-0.119140073657,-1.78373062611,-3.55352258682,0.22540768981,-0.119300089777,-0.011846601963,1.47189021111,0.485881596804,-1.04487538338,-1.29434800148,-1.1169500351,0.580442905426,0.00886097550392,1.20799314976,0.025405228138,-0.728991150856,-0.593299984932,0.363279461861,0.638061344624,-0.502165734768,-0.739718735218,0.502029597759,-0.596871137619,0.926961481571,-0.260234385729,1.87094163895,2.00487089157,1.70226049423,3.00198888779,0.0720606744289,0.234964936972,-1.1232073307,-0.663856804371,0.552407383919,-0.0608561225235,0.0698999762535,-0.706200003624,0.551094174385,1.51567292213,0.11791869998,-0.531715869904
7015,-0.663047015667,1.13506436348,-0.329044431448,2.78445005417,3.30159950256,-0.499304234982,-1.92869997025,2.03446245193,5.38240003586,-0.357180923223,0.552106261253,-0.587111651897,0.127742022276,0.380613446236,1.52826547623,2.29526853561,0.347783327103,-0.553045153618,-0.481562912464,0.121793285012,0.805241763592,-0.343863427639,-1.57740068436,-0.200350016356,-1.11834847927,-0.955012202263,1.17960929871,-0.0244263019413,0.993105173111,3.17015004158,0.134995207191,0.0662462711334,0.540920674801,-0.926700949669,0.539337873459,-0.868823111057,0.147992551327,1.27825737,1.93152987957,2.74849700928,2.63197994232,1.55203056335,3.49409651756,3.61809134483,1.61306154728,0.229995623231,0.263814657927,1.37112438679,0.642049968243,1.29519999027,0.3807041049,0.0777516961098,0.558814585209,2.8931491375
8726,-1.12402331829,1.14315748215,1.51742708683,3.79914999008,4.47804355621,-0.288940012455,1.55599999428,5.82759284973,6.59200000763,-0.536899089813,-0.457098424435,-1.10753703117,-1.66520214081,-1.54481446743,-0.533818185329,-0.182540327311,0.0107613280416,2.08522176743,-0.0215809643269,-0.498677313328,-0.217582017183,-1.8174033165,-0.880819916725,0.386000007391,1.82261812687,1.49460446835,3.29381132126,2.34590864182,0.283890128136,-1.51129996777,-0.430026710033,0.234218299389,0.358868658543,0.592578113079,-0.511531412601,-3.91379022598,-1.00371277332,-0.890374779701,2.48686504364,3.136947155,2.05487203598,1.40810036659,0.226846411824,-0.0687144994736,-3.01882576942,-0.557328522205,0.194276571274,0.906675934792,-0.524199962616,0.577600002289,0.890492975712,-1.92241811752,-2.89220809937,-1.34237146378
2185,0.260473847389,0.25335007906,1.15297722816,2.61875009537,3.65956068039,-1.03438961506,0.411349982023,-0.525566935539,2.05049991608,0.70411670208,0.277619987726,-0.412282347679,0.177406877279,1.06317937374,1.52042615414,1.96771097183,-0.47637462616,-1.40513944626,0.256178021431,-0.420887589455,-0.156792163849,0.416786134243,-0.870780050755,0.0119000077248,0.656539738178,-0.271598517895,-2.03398752213,-4.79636383057,1.08291459084,1.82354998589,1.03798985481,-0.243806540966,-0.203439980745,-0.705752849579,0.612365663052,0.396155536175,-0.214537784457,0.346092551947,0.705561101437,2.09833621979,2.1271135807,1.65126752853,2.12570166588,2.03535318375,1.12921953201,0.00922834128141,0.432415992022,1.03698325157,1.04225003719,1.18680000305,-0.0639411062002,1.25979268551,0.150194630027,1.87259221077
3315,-2.15665459633,-3.01851677895,-2.65219783783,-4.56130027771,-7.00509786606,-1.04285252094,-1.40289998055,-1.3988058567,-3.93409991264,-1.66087329388,-2.64893507957,-0.0652817562222,-0.161534816027,1.15051496029,-2.18025994301,0.911607980728,-0.318604409695,-0.187481194735,0.228444963694,0.128816992044,-0.226400822401,-0.685258030891,-0.261035531759,-1.02400004864,-0.137259721756,-1.95058774948,-8.83311462402,-8.32719612122,-1.29532647133,-0.852349996567,-1.90485548973,-0.733816564083,-2.04345464706,-1.25008583069,-1.84846496582,-1.18663084507,-2.39840078354,0.602083086967,-5.48796796799,-5.8891544342,-4.61648178101,-7.67682886124,1.7082337141,2.52910590172,-1.84654402733,-1.29221487045,-0.925997197628,-1.95662772655,-8.45014953613,-8.8795003891,-0.575403988361,-0.485503971577,0.508444488049,-0.985540747643
5289,-0.533702552319,-1.39206469059,-2.17477107048,10.0,10.0,-0.665670633316,1.56464993954,7.66066932678,7.93720006943,1.32801711559,0.0274306759238,-0.65473484993,-0.13428324461,-0.482833147049,-1.67660880089,-0.7194455266,0.73561745882,-0.789812684059,2.11595726013,1.8093495369,1.46609127522,-1.62910485268,-2.04685473442,-0.655449986458,-0.847811758518,-1.30016684532,1.45058763027,1.39151525497,-1.4384676218,0.499049961567,-1.2484318018,-1.38538730145,0.631706058979,-0.307080596685,0.551664412022,-1.83095777035,-0.891873180866,-0.683837532997,2.36754226685,2.30947232246,3.32640194893,2.50604867935,3.08946180344,2.8986890316,0.0426479130983,-0.335229545832,0.741359651089,0.508913755417,0.253000020981,0.558300018311,0.397494643927,0.445525944233,-0.191164761782,-1.29230582714
