rid,CPC004_A375_6H:BRD-K37694030-003-05-1:10,CPC004_A375_6H:BRD-K36616567-003-01-5:10,CPC004_HA1E_6H:BRD-K37694030-003-05-1:10,CPC004_HA1E_6H:BRD-K36616567-003-01-5:10,CPC002_HA1E_6H:BRD-K54462405-003-03-3:10,CPC004_HA1E_24H:BRD-K37694030-003-05-1:10,CPC004_HA1E_24H:BRD-K36616567-003-01-5:10,CPC002_HA1E_24H:BRD-K54462405-003-03-3:10,CPC004_HCC515_6H:BRD-K37694030-003-05-1:10,CPC004_HCC515_6H:BRD-K36616567-003-01-5:10,CPC002_HCC515_6H:BRD-K54462405-003-03-3:10,CPC004_HCC515_24H:BRD-K37694030-003-05-1:10,CPC004_HCC515_24H:BRD-K36616567-003-01-5:10,CPC002_HCC515_24H:BRD-K54462405-003-03-3:10,CPC004_HEPG2_6H:BRD-K37694030-003-05-1:10,CPC004_HEPG2_6H:BRD-K36616567-003-01-5:10,CPC004_HT29_6H:BRD-K37694030-003-05-1:10,CPC004_HT29_6H:BRD-K36616567-003-01-5:10,CPC004_MCF7_6H:BRD-K37694030-003-05-1:10,CPC004_MCF7_6H:BRD-K36616567-003-01-5:10,CPC004_PC3_6H:BRD-K37694030-003-05-1:10,CPC004_PC3_6H:BRD-K36616567-003-01-5:10,CPC002_PC3_6H:BRD-K54462405-003-03-3:10,CPC004_PC3_24H:BRD-K37694030-003-05-1:10,CPC004_PC3_24H:BRD-K36616567-003-01-5:10,CPC002_PC3_24H:BRD-K54462405-003-03-3:10,CPC004_VCAP_6H:BRD-K37694030-003-05-1:10,CPC004_VCAP_6H:BRD-K36616567-003-01-5:10,CPC002_VCAP_6H:BRD-K54462405-003-03-3:10,CPC004_VCAP_24H:BRD-K37694030-003-05-1:10,CPC004_VCAP_24H:BRD-K36616567-003-01-5:10,CPC002_VCAP_24H:BRD-K54462405-003-03-3:10,CPC011_A375_6H:BRD-K37694030-003-07-7:10,CPC011_A549_6H:BRD-K37694030-003-07-7:10,CPC011_A549_24H:BRD-K37694030-003-07-7:10,CPC011_HA1E_6H:BRD-K37694030-003-07-7:10,CPC011_HT29_6H:BRD-K37694030-003-07-7:10,CPC011_MCF7_6H:BRD-K37694030-003-07-7:10,CPC011_MCF7_24H:BRD-K37694030-003-07-7:10,CPC011_PC3_6H:BRD-K37694030-003-07-7:10,CPC011_PC3_24H:BRD-K37694030-003-07-7:10,CPC011_VCAP_6H:BRD-K37694030-003-07-7:10,CPC011_VCAP_24H:BRD-K37694030-003-07-7:10,CPC018_A375_6H:BRD-K36616567-003-01-5:10,CPC017_A375_6H:BRD-K37694030-003-05-1:10,CPC017_A375_6H:BRD-K54462405-003-03-3:10,CPC020_A375_6H:BRD-K54462405-003-18-1:10,CPC018_A549_6H:BRD-K36616567-003-01-5:10,CPC017_A549_6H:BRD-K37694030-003-05-1:10,CPC017_A549_6H:BRD-K54462405-003-03-3:10,CPC020_A549_6H:BRD-K54462405-003-18-1:10,CPC018_A549_24H:BRD-K36616567-003-01-5:10,CPC017_A549_24H:BRD-K37694030-003-05-1:10,CPC017_A549_24H:BRD-K54462405-003-03-3:10,CPC018_ASC_24H:BRD-K36616567-003-01-5:10,CPC017_ASC_24H:BRD-K37694030-003-05-1:10,CPC017_ASC_24H:BRD-K54462405-003-03-3:10,CPC020_HA1E_6H:BRD-K54462405-003-18-1:10,CPC020_HCC515_6H:BRD-K54462405-003-18-1:10,CPC018_HEPG2_6H:BRD-K36616567-003-01-5:10,CPC017_HEPG2_6H:BRD-K37694030-003-05-1:10,CPC017_HEPG2_6H:BRD-K54462405-003-03-3:10,CPC018_HT29_6H:BRD-K36616567-003-01-5:10,CPC017_HT29_6H:BRD-K37694030-003-05-1:10,CPC017_HT29_6H:BRD-K54462405-003-03-3:10,CPC020_HT29_6H:BRD-K54462405-003-18-1:10,CPC018_MCF7_6H:BRD-K36616567-003-01-5:10,CPC017_MCF7_6H:BRD-K37694030-003-05-1:10,CPC017_MCF7_6H:BRD-K54462405-003-03-3:10,CPD001_MCF7_6H:BRD-K36616567-003-02-3:10,CPC020_MCF7_6H:BRD-K54462405-003-18-1:10,CPC018_MCF7_24H:BRD-K36616567-003-01-5:10,CPC017_MCF7_24H:BRD-K37694030-003-05-1:10,CPC017_MCF7_24H:BRD-K54462405-003-03-3:10,CPD001_MCF7_24H:BRD-K36616567-003-02-3:10,CPC020_MCF7_24H:BRD-K54462405-003-18-1:10,CPC018_NPC_24H:BRD-K36616567-003-01-5:10,CPC017_NPC_24H:BRD-K37694030-003-05-1:10,CPC017_NPC_24H:BRD-K54462405-003-03-3:10,CPC020_PC3_6H:BRD-K54462405-003-18-1:10,CPD001_PC3_24H:BRD-K36616567-003-02-3:10,CPC020_PC3_24H:BRD-K54462405-003-18-1:10,CPC018_PHH_24H:BRD-K36616567-003-01-5:10,CPC017_PHH_24H:BRD-K37694030-003-05-1:10,CPC017_PHH_24H:BRD-K54462405-003-03-3:10,CPC018_SKB_24H:BRD-K36616567-003-01-5:10,CPC017_SKB_24H:BRD-K37694030-003-05-1:10,CPC017_SKB_24H:BRD-K54462405-003-03-3:10,CPC020_VCAP_6H:BRD-K54462405-003-18-1:10,CPC020_VCAP_24H:BRD-K54462405-003-18-1:10
256364,0.496189594269,0.147481068969,1.06529331207,0.162699997425,0.299968898296,-0.70094203949,0.0591476410627,0.231135457754,-0.467386573553,0.974238157272,-0.675999999046,0.48328846693,-0.143147721887,0.270102620125,-0.329824566841,-0.135419845581,-0.864964067936,-0.247629374266,-0.117526441813,-0.243263751268,-0.290673732758,0.647725939751,0.957554340363,0.00186735391617,1.46587789059,-0.544910907745,0.515986800194,0.664141118526,0.0554197430611,0.331594705582,-0.947669029236,-0.314426541328,0.416944265366,0.155793324113,1.5554356575,-0.298399984837,1.77128243446,0.986050009727,-0.64359998703,-0.00403301417828,0.779225349426,-0.127215251327,0.0598253309727,0.700870156288,-0.807059884071,1.63729155064,1.66789901257,-0.226170763373,-0.478685319424,-1.36092674732,-0.639299988747,-0.279399991035,-0.736564040184,-0.209611684084,-0.607339978218,-0.215949133039,-0.274814814329,-1.51662504673,-0.685899972916,-0.988223910332,-0.719650506973,-0.599645495415,-0.498322248459,0.00405730307102,0.171912446618,0.75592905283,0.386400699615,-0.210070967674,0.0285843759775,-0.960191190243,-0.776341438293,-0.166832745075,-1.44567942619,0.284394025803,-0.733277797699,-1.04263436794,2.35525178909,-1.88934206963,-0.694205760956,0.687017917633,0.585908174515,0.223123475909,0.106738433242,-1.02090978622,-0.552488982677,0.514514565468,1.097900033,-0.0428500026464,-0.246773988008,1.79216265678
332,0.101968035102,1.18066954613,0.609751343727,-2.9702501297,-0.558208465576,-1.17502725124,0.280314385891,-0.213399499655,-0.709030985832,0.155752599239,-1.3953499794,-0.570129275322,0.063842870295,0.236527264118,0.413292586803,-0.696171283722,-0.0859342813492,0.186755686998,-0.574545741081,1.35669541359,-0.161721587181,-2.7182662487,0.195303082466,1.38156175613,0.122347526252,-0.304845690727,0.0660940408707,-0.692437291145,1.06967949867,-3.13545942307,-0.841926932335,0.17704321444,-2.11045598984,0.429466843605,-0.400476634502,-0.190149962902,1.65387630463,0.656300008297,0.231750011444,0.0581766366959,0.372078835964,-0.189953058958,0.0456768646836,0.901458978653,-0.411417156458,0.0927396863699,1.24103856087,0.146758615971,-0.0951543152332,-0.430493056774,0.300300002098,0.705049991608,0.378809571266,-0.148013681173,-0.0293077044189,-1.42268443108,-0.185093462467,1.4112174511,0.658299982548,0.737953841686,1.32565140724,0.325101256371,-0.43484428525,-0.524861693382,0.126654043794,0.461155116558,0.783453226089,0.602614820004,0.827181279659,0.319753229618,0.388832896948,-0.0962215140462,-0.604136586189,0.316628456116,0.596244215965,0.0959873273969,0.752890348434,-1.18326485157,-0.923109769821,0.20872156322,0.418913602829,0.978359937668,0.0999964252114,-0.508826434612,1.2509739399,0.439157217741,-1.51870000362,0.459900021553,0.506472229958,-0.499813616276
2058,-0.219684422016,0.645771622658,1.43067765236,-0.401199996471,0.817582726479,0.00805297866464,0.0601578988135,1.0000282526,0.759885787964,0.107920691371,-0.377900004387,0.328276127577,0.0364956408739,-0.324911594391,1.66033530235,-0.92577445507,0.544184625149,-0.415512263775,0.476733773947,-0.628428816795,1.03669834137,-0.251375466585,1.11977005005,0.649542808533,0.563867628574,-0.222742512822,0.758402526379,0.897828698158,1.33566963673,0.063862092793,-0.763035356998,0.610345959663,0.252012878656,0.365674316883,0.0351712852716,-0.636199951172,1.64732599258,1.27285003662,-0.58394998312,-0.334008693695,-1.11012458801,-0.642022311687,0.0682200193405,-0.283864110708,-0.98256778717,0.563956320286,0.0914416015148,-0.514040350914,-0.176354646683,-2.38589835167,0.911050021648,-0.360550016165,-0.812386989594,0.186856538057,-0.977086782455,-0.666908502579,0.555840373039,0.412492275238,0.789200007915,-0.34556350112,0.31854981184,-0.186043202877,-0.51720482111,-0.891757845879,0.291813671589,0.675962626934,-0.381361305714,0.582811772823,0.261004596949,0.18246036768,-0.979201197624,-0.80450296402,-0.282038837671,0.1337043643,0.383935689926,0.739990592003,-0.522681772709,-0.268228977919,-0.632065474987,-0.0313692316413,-0.255578219891,-0.225253731012,-1.77330040932,-0.231803789735,-0.733591914177,0.740219175816,-0.610649943352,-0.594850003719,0.95191192627,-0.303708732128
7849,-0.106484621763,1.47820031643,-0.238442525268,-0.546100020409,0.604899346828,-0.90699672699,-0.724384903908,-0.155183181167,-0.579277038574,0.717431366444,-0.774649977684,-0.299714803696,0.0325705707073,0.495494872332,-0.0806722193956,-0.276470005512,-0.369549751282,-0.649654090405,-0.488152682781,-0.0467405021191,-0.280072540045,0.57775580883,0.414526283741,0.22949321568,3.41477632523,0.823818743229,-1.29310512543,2.04861497879,-0.161127790809,-0.052214898169,-0.278747856617,0.252609431744,1.57600700855,0.141389653087,-0.32852730155,-0.820150017738,5.09530305862,2.23780012131,-0.148699998856,0.490086376667,0.577093958855,-0.238131821156,0.0341719686985,0.664470434189,-0.803977489471,-0.215553790331,0.793810963631,-0.284481823444,-0.419121146202,-0.214053630829,-1.5584499836,-0.495249986649,-0.55504912138,0.227135390043,-1.29977011681,0.134153723717,0.721324920654,0.017343910411,-0.047900006175,-1.13252592087,-0.133628249168,0.0345728099346,0.0944914072752,-0.606035292149,0.475145936012,-0.878074288368,0.0603412911296,-0.723770499229,-0.138999864459,0.0423143431544,0.604925990105,0.726205408573,-0.155590713024,0.0830793082714,-0.746272206306,-0.27763029933,0.414461344481,-0.199246183038,-1.09395980835,0.863216459751,-0.342968046665,1.66773200035,0.041265077889,-0.167353346944,0.0577731430531,0.575108587742,1.0992500782,-1.36739993095,-0.249984368682,0.591955721378
23244,-0.171960219741,0.457105129957,0.928361773491,-0.246399998665,-0.175490617752,0.393192827702,-0.373156100512,0.292437881231,0.793997585773,1.19944143295,0.0172000005841,0.261598289013,0.0771314650774,-0.134672909975,1.08894348145,0.0204455628991,-0.719969332218,-1.04918181896,1.32603752613,-0.525764465332,0.163136422634,-0.0647462904453,-0.313959658146,-0.47863817215,1.35284674168,-0.376734018326,0.838448882103,-0.502432286739,0.936262488365,0.0555233545601,-0.383134871721,0.0527599453926,-2.30080413818,-0.604385733604,0.157886058092,-0.113599993289,2.05797529221,2.07765007019,-0.378299981356,-0.200668603182,-0.726859390736,0.0989740043879,0.608583688736,0.681274116039,-1.0928055048,0.260534673929,-0.0798030793667,0.232990860939,-0.728327512741,-0.16185310483,1.34810006618,-0.1698500067,-0.390960395336,0.0828844308853,-0.608952522278,0.168752491474,0.862958014011,0.314098894596,0.754950046539,-2.98417639732,0.632059574127,-0.178003430367,0.154055505991,0.117395445704,-0.201628148556,1.22118759155,-0.0748096257448,-0.657689034939,0.512239694595,-1.89712297916,-0.795519769192,-1.02332794666,-0.323095589876,0.793928861618,0.32817107439,-0.196922123432,-0.379820138216,-0.627548575401,-0.90612667799,-0.764041781425,0.152104198933,0.0140528678894,0.0329328104854,0.647135913372,0.114105001092,1.00945830345,-0.208250001073,-0.24240000546,1.70824050903,0.227178424597
7494,-0.406298816204,0.814025640488,0.955983519554,-1.39429998398,-0.189892336726,-0.382113218307,0.11581748724,0.20945879817,0.277702152729,-1.12007904053,-0.935849964619,0.56655049324,0.139228105545,0.438294559717,0.508319973946,-0.438638389111,-0.00397646799684,-0.411433905363,0.164650350809,-0.292133122683,0.450211912394,-0.420240491629,0.723490476608,-0.197875142097,2.1080262661,-0.0940397530794,1.14571094513,-0.251386612654,0.739160180092,-0.349809408188,-0.541853308678,0.358550727367,0.504770636559,-0.870308935642,0.203567713499,-0.496050000191,0.808514893055,0.438450008631,-0.915250003338,0.896431207657,-0.533498644829,-0.581151425838,-0.00233771651983,0.196163222194,0.0317439436913,-0.295637369156,0.495315849781,0.942129552364,-0.411486059427,-0.634228229523,-0.959999978542,-1.05790007114,0.732876896858,0.749665498734,-0.207923159003,-0.741117238998,0.218163087964,1.8287293911,0.00425000488758,0.926490187645,0.563371956348,0.138740152121,0.704332113266,-1.03456497192,-0.194035992026,0.454435169697,-0.181409806013,-1.63381385803,0.00793035328388,0.764365434647,-0.786764502525,0.49609798193,-0.0508568882942,0.0553058646619,0.174835979939,0.244047492743,-0.028143748641,0.0596878007054,-0.551621198654,-0.529225707054,0.00233732163906,0.920946478844,-1.02596437931,0.62352013588,-0.24870929122,0.168552041054,-1.30700004101,0.216399997473,1.11565649509,-2.52200913429
4836,-0.596638143063,0.0899194478989,0.411029696465,0.434050023556,-0.497005462646,-0.021767526865,-0.893074631691,-1.6374168396,-0.190645590425,0.619407534599,0.482050001621,-0.288548886776,-0.420818865299,-1.28816652298,-0.184297636151,-0.38410025835,-0.128926172853,-0.29301661253,1.31334519386,-0.734172284603,-0.693545401096,0.610704660416,-1.04907822609,0.260144770145,1.28678226471,-0.687229633331,0.382186859846,-1.09960889816,-0.135777726769,0.378375828266,-0.258470594883,-0.811273932457,0.684085249901,0.564836680889,-0.229878410697,0.0379999987781,1.80231654644,1.6115000248,-1.63105010986,-0.153194397688,-0.659983098507,0.057370506227,-0.0292949825525,-0.0275747552514,-0.156046420336,0.188914045691,-1.12114095688,-0.134130895138,-0.241289794445,1.10266327858,0.0217999815941,1.4563999176,0.176582887769,-0.892436921597,-0.233042478561,0.614973604679,0.585665404797,-0.213506281376,0.574200034142,0.403146147728,-0.439490437508,0.0212548822165,0.416346639395,0.323668390512,-0.587374150753,-0.0574810951948,0.491764903069,-0.437729269266,0.511033415794,-1.19065344334,-0.334036171436,0.389792442322,0.498941242695,0.398344039917,-0.55763143301,-0.728583693504,-0.299108922482,1.07540404797,-0.758475959301,-1.2399160862,-0.301233649254,-0.480072706938,1.07371175289,0.279135048389,-1.10349750519,-0.0960264876485,0.990700006485,-0.797549962997,0.0576376914978,1.42759144306
23647,0.215256780386,0.811077237129,0.254275172949,-2.389950037,-0.979695856571,-0.616584897041,-0.129322975874,-0.371518433094,-0.416144967079,0.502129673958,-0.00505000352859,0.240168213844,-0.217816278338,0.687553346157,-0.405666679144,-0.580326080322,-0.262999892235,-0.472444832325,-0.136730819941,0.314348697662,0.0472741611302,-0.590009689331,-0.563677549362,-0.280865967274,-0.350280940533,-1.07395124435,-0.0246890485287,-0.839741647243,0.855458259583,-1.01773166656,-0.892035841942,0.0466651171446,0.878993272781,0.0373550653458,-0.242624029517,-0.806600034237,1.84774637222,1.87755000591,-0.429549992085,0.167297452688,-0.329016685486,-0.348187536001,-0.532158434391,0.301035821438,-1.04230558872,0.0998880416155,1.06399178505,-0.362539857626,-0.230795741081,-0.469569265842,0.336450010538,0.369149982929,-0.807488262653,0.231644183397,-0.589441359043,-0.649354875088,-0.245945006609,0.559071242809,-0.144500017166,0.176848292351,1.27547419071,-0.223253369331,-0.80052781105,-0.763600826263,0.930103361607,0.493212938309,1.4999216795,-4.50559282303,-1.03402674198,0.29533842206,-1.35775947571,0.135391652584,-0.902698338032,0.467698633671,-0.214362353086,0.371489644051,0.521617531776,-0.0813815519214,-0.678632736206,-0.331176429987,0.5030169487,0.828633069992,0.42789041996,0.364508032799,0.0928586423397,1.89063799381,-0.34810000658,0.211949974298,0.866805791855,0.143629878759
10617,0.570850789547,-0.00249010324478,-1.63801717758,-2.14720010757,0.99379658699,-0.484855532646,-1.1576577425,0.318436682224,-0.434536725283,0.262933760881,-0.0676999986172,0.539089262486,-0.648079454899,0.993270993233,-0.0202601850033,-0.169201672077,-0.968152821064,-0.885178983212,-0.773723006248,0.485820353031,0.250467032194,-0.503916621208,0.781923353672,-0.112718820572,1.10686719418,-0.0920177400112,-0.109299562871,-0.482555627823,0.346081197262,-0.694942414761,-0.432161092758,0.0333287268877,0.503329575062,-0.459466695786,0.428995788097,-0.271300017834,0.992400765419,0.0782500207424,-0.578199982643,-0.0156631469727,-0.124878719449,-0.476824879646,-0.37110966444,0.601673185825,-0.755321741104,0.224347174168,0.292140871286,0.658473491669,-1.03081607819,0.588746666908,0.0209000110626,0.406399995089,0.656888544559,-0.214934706688,-0.30272012949,0.104246199131,0.120109029114,-0.428166866302,-0.442299991846,0.130556762218,-0.529977083206,-0.138390317559,-0.255271971226,-0.75705319643,0.0691308230162,0.185452878475,1.13571596146,-0.468795955181,-0.365714550018,-0.16153293848,-0.0620405673981,0.183225914836,-0.648495197296,0.193782106042,-0.188853174448,-0.0639932006598,-0.257332086563,-1.00928080082,-0.471693634987,0.492153972387,0.822948694229,0.840908944607,-0.384741455317,0.0495700985193,0.182370334864,0.693171620369,0.0427999943495,0.565800011158,-0.880038619041,-1.26156663895
2184,-0.473898530006,0.236996620893,-0.0413894951344,-1.66375005245,-1.38464784622,-0.46846345067,0.18238696456,-0.0984810888767,-0.46622800827,1.36500620842,0.727500021458,-0.348567426205,-0.978930473328,0.0284413248301,0.735674142838,-0.886895895004,-0.909109711647,-0.0176384225488,-0.796104371548,0.203968048096,-0.19035077095,-0.871849358082,-0.519242823124,-0.250754624605,1.12216591835,0.650328993797,-1.21237754822,-2.21462130547,-1.1874935627,-0.252733767033,-0.228336453438,0.649771869183,0.668024301529,0.230701372027,-0.621804654598,-0.490249991417,1.62759375572,1.22169995308,-0.432950019836,0.175032973289,-0.0330430567265,0.0455551818013,-0.0575021803379,0.591979503632,0.815577924252,-0.511578738689,-0.342723548412,0.26937738061,0.854627251625,0.184836477041,0.484249979258,0.986149966717,0.825830161572,1.15878868103,-1.21753096581,0.0406131260097,0.986398935318,-0.0678108334541,0.10965000093,-0.111726269126,0.106330446899,-1.08973789215,0.62594383955,0.0886372625828,-0.110136345029,0.440591782331,0.51750856638,0.938818156719,-1.15062332153,0.997257053852,-0.277301698923,0.302499771118,0.411148130894,0.186246097088,-0.0835639238358,-0.289285182953,0.210735961795,0.549675941467,0.0720533281565,-0.641852080822,0.486208081245,1.18498122692,-0.335063934326,-0.0814521312714,0.243917554617,-0.307859241962,-1.24414992332,0.289950013161,-0.334399878979,0.225141569972
5355,-0.911740899086,0.0308731198311,0.317499548197,0.665950000286,0.314649611712,-1.4477263689,-0.743117630482,0.129114419222,-0.723479509354,0.369464039803,-0.672749996185,-0.557873249054,-0.528579711914,-0.709781944752,-0.735392987728,-0.168988853693,-0.216409116983,0.656919598579,-0.478147804737,0.122870981693,0.0250743590295,0.519920706749,-0.610384523869,-0.0597496926785,1.49751591682,-1.55346727371,-0.937485516071,1.00820302963,0.135867282748,0.534005522728,0.453143626451,-0.254037052393,0.740727424622,0.560637593269,0.66827839613,-0.0321500003338,1.69307982922,2.08789992332,-0.0923999994993,-0.152757495642,0.24187669158,-0.815992534161,0.228576511145,0.609259545803,-0.209746092558,1.2760642767,-0.46033385396,0.150363579392,0.00744092464447,-0.741519272327,-0.47990000248,-0.191449999809,-0.440562903881,0.0293831825256,0.806199550629,0.251079976559,-0.262199610472,-1.12944126129,-1.25555002689,-0.487721800804,-0.442964166403,0.471415609121,0.0802911370993,-0.459064036608,-1.24267709255,0.132335439324,-0.0255008637905,1.578535676,0.289804250002,0.107504203916,1.10194778442,1.37482619286,0.334638178349,-0.601116001606,-0.422750800848,-0.644274175167,-0.306582421064,0.414320290089,1.01553285122,0.796841919422,-0.0042757242918,0.469042181969,0.685290515423,0.920445203781,0.268922418356,-0.580974340439,0.211450010538,1.08319997787,-1.00676894188,0.638091683388
6659,0.0346539914608,0.0240951776505,0.352899253368,-0.615900039673,-0.34950119257,-0.497976839542,-0.389169991016,-0.0952601879835,-0.753817498684,0.837726950645,-0.221249997616,0.25421333313,-0.924884080887,0.969041526318,0.28519102931,0.395256698132,0.476206898689,-0.119687132537,0.917887628078,-0.337796449661,0.912995874882,0.60047852993,0.639189004898,0.408035695553,-0.826113343239,0.482067793608,1.22513687611,0.29087549448,0.892592906952,-0.0292984098196,-0.707168579102,0.738626122475,0.927286744118,-0.863194108009,-1.062541008,-0.791849970818,2.15238571167,1.69394993782,-0.513750016689,-0.446999907494,-0.426825881004,-0.338361591101,-0.439186394215,-0.777281403542,0.316116333008,-0.0840186029673,0.0731163173914,-0.966933250427,0.593668222427,-0.293500721455,-1.27490007877,0.272249996662,0.136633098125,0.358931779861,-1.15634393692,-0.986148953438,0.0641609430313,0.368063360453,0.0254500024021,0.310297161341,0.0970687419176,0.407147586346,-1.05435562134,-0.289624989033,0.66733366251,1.25941538811,-0.283995300531,-2.04348635674,-0.734315156937,0.111373588443,0.51359719038,-0.171189963818,-0.259447127581,0.161660909653,-1.17193508148,0.278220891953,0.203414648771,-0.50257486105,-0.143509164453,1.08256196976,0.495737701654,-0.54549574852,-0.13370513916,-1.024091959,-0.3829190135,-0.132562875748,-0.29390001297,-0.342000007629,-0.203180849552,0.656982719898
7016,-1.37748622894,-0.12556412816,0.198545321822,1.5326499939,0.0117189437151,0.204815864563,0.332509279251,-0.714511811733,-0.00962474942207,1.19365119934,0.192100003362,-0.180461555719,0.76069688797,-0.729631960392,-1.02104663849,0.794603466988,-0.0852596014738,0.449064970016,-0.0198601037264,-0.00768306851387,-0.663534164429,-0.235945701599,-0.623175978661,-1.43078410625,0.0829507485032,-0.693767547607,-0.453114271164,0.398424625397,-1.65548920631,0.362111657858,0.901581764221,-1.42893266678,0.189522102475,0.415409833193,0.226632118225,0.231550008059,1.12672662735,0.300750017166,-1.03795003891,0.348412811756,0.0580229088664,1.27583432198,-0.91865426302,-0.161353319883,1.06323969364,0.364779323339,-1.50787377357,-0.520281136036,0.89679479599,0.485937982798,-0.931949973106,-0.312400013208,-0.559274792671,-1.35283136368,1.21586060524,0.385590940714,-0.651618599892,0.222723260522,-0.259450018406,0.178479880095,-1.02844083309,-0.264515668154,-0.054662540555,0.522228240967,-0.55096501112,-0.332289457321,-0.391765385866,0.789769947529,-0.378480613232,-0.601258814335,0.210925772786,-0.730382204056,0.784290492535,-0.56298238039,0.0851625651121,-1.90593218803,-0.596229612827,0.0875006765127,-0.144778072834,-0.158109411597,-0.55204731226,-0.486531734467,0.239459946752,-0.803666949272,0.634555697441,-0.325703442097,-0.611000001431,0.781849980354,-1.00752818584,0.929122924805
90861,0.103159159422,-0.3763897717,-0.553718388081,-1.98710000515,-1.11577534676,-0.680376410484,-0.44069737196,0.0861563682556,-0.44793048501,0.687453866005,-0.229049995542,0.0318192839622,-1.63646745682,1.12748026848,0.331995517015,-2.06152629852,-0.428877800703,-0.170432329178,0.0758971944451,0.399290442467,0.402348965406,0.128701657057,0.380432218313,0.200180903077,-0.75497853756,0.646383047104,0.949307620525,0.0754827558994,0.682420969009,-0.588276565075,-0.974694311619,1.19161570072,-2.03296995163,-0.673473119736,-0.0519310832024,-0.751100003719,1.94137346745,0.101549997926,-1.14499998093,-0.186591252685,-0.378360688686,0.13229303062,0.0901905894279,0.402250826359,-1.26973009109,0.17987409234,0.187657088041,-0.337138205767,-0.252652555704,-0.156135365367,0.782150030136,-0.443899989128,0.300049185753,0.40328347683,-0.678694844246,-1.82411599159,0.105898886919,1.18435287476,-0.686800003052,0.105336457491,1.53664183617,-0.056804984808,0.461256086826,-0.316923975945,0.47664052248,0.676397919655,-0.838691711426,-0.921810150146,-0.37715497613,0.809805035591,-0.043879263103,0.394073784351,-0.780204892159,0.1641061306,-1.62373137474,-0.332693338394,-0.5093729496,-0.677339732647,-0.990343153477,0.393032550812,0.379337310791,0.00116454344243,-1.12386727333,0.247614234686,0.0946539416909,0.535041332245,0.829450011253,-0.706500053406,0.39990529418,0.947327375412
10670,-0.691029369831,0.78919416666,0.0283419042826,-0.860100030899,0.155927449465,-1.18270587921,0.0492022484541,0.119055382907,0.229862928391,0.741324603558,-0.049950003624,0.139849662781,1.3089017868,-0.31131452322,-0.195561438799,-0.55531591177,0.551613390446,-0.676012456417,0.328645706177,-0.25633430481,0.308248996735,-0.558206498623,-1.00862455368,0.673779249191,1.59546232224,-0.414126425982,-0.39528220892,-0.594843268394,0.382953077555,-0.481187641621,0.00804927200079,-0.318343907595,0.477985918522,0.217827364802,0.506815493107,-0.431699991226,1.2768778801,1.30500006676,-0.285500019789,-0.192882493138,-0.894886851311,-0.325668811798,-0.991637468338,1.06832003593,-0.871494352818,0.209489241242,0.741500914097,-0.509765386581,-0.824191987514,0.182479724288,-0.239649996161,1.19429993629,0.67868667841,0.248225271702,-0.809883832932,-0.767928659916,0.908566534519,0.0370883047581,-1.51069998741,-0.981073021889,-0.403683334589,-0.142500415444,-0.329983055592,-0.251733481884,0.547642350197,1.04747974873,0.907595336437,0.306822419167,0.014698818326,-0.504857778549,0.127559602261,0.682628214359,0.0958929434419,-0.392561793327,-0.657522320747,-0.360886126757,-0.0938696339726,0.317923277617,-0.157828986645,0.120929479599,0.392076462507,0.390008807182,-0.397056877613,0.332880377769,-0.34328687191,0.340068876743,1.1603000164,-0.629899978638,-0.05310048908,1.22182786465
79071,0.946944475174,1.00656890869,1.62205183506,2.7539999485,1.77564108372,1.10534954071,0.148824751377,-0.745823144913,0.138935774565,-0.729900538921,0.052349999547,-0.120228141546,0.856371045113,-0.538325309753,0.748029470444,0.866332173347,0.349056988955,0.529147028923,0.567803502083,-0.280950307846,-0.324681401253,-2.99610614777,-0.949033796787,-0.297548115253,-2.45917749405,-0.451703727245,2.24446392059,1.67463314533,0.311222523451,1.14789056778,0.89869171381,0.736999928951,1.61964511871,-0.546694993973,-0.0452823489904,2.01655006409,-3.6509771347,1.25839996338,-1.01559996605,0.30400800705,0.0697631016374,0.104807771742,1.40478825569,-0.0472173653543,1.68401002884,-0.179991453886,0.23367165029,0.199744820595,0.976128399372,0.084251023829,0.331999987364,-1.00994992256,0.670500457287,-0.178332597017,-0.000942319631577,-0.104899629951,-0.295606404543,-1.27010798454,0.656650006771,0.682871222496,1.53379058838,0.943859696388,0.565096855164,0.321203380823,0.0301864892244,-0.80960214138,-0.045201972127,-0.374035358429,0.307525098324,-0.343555688858,0.971749186516,-0.0549965500832,0.147652640939,-0.447272986174,1.18993496895,-0.351971209049,-0.256904006004,0.209736779332,0.411217659712,1.43097615242,-0.889072477818,-0.251321136951,0.329883784056,0.0886485949159,0.112923771143,0.45207887888,0.291299968958,0.548749983311,-0.736792445183,-0.360107034445
