rid,CPC003_HA1E_6H:BRD-K27499107-001-02-6:10,CPC003_HA1E_24H:BRD-K27499107-001-02-6:10,CPC003_HCC515_6H:BRD-K27499107-001-02-6:10,CPC003_HCC515_24H:BRD-K27499107-001-02-6:10,CPC003_PC3_6H:BRD-K27499107-001-02-6:10,CPC003_PC3_24H:BRD-K27499107-001-02-6:10,CPC003_VCAP_6H:BRD-K27499107-001-02-6:10,CPC003_VCAP_24H:BRD-K27499107-001-02-6:10,CPC018_A375_6H:BRD-K27499107-001-03-4:10,CPC018_A549_6H:BRD-K27499107-001-03-4:10,CPC018_A549_24H:BRD-K27499107-001-03-4:10,CPC018_ASC_24H:BRD-K27499107-001-03-4:10,CPC018_HEPG2_6H:BRD-K27499107-001-03-4:10,CPC018_HT29_6H:BRD-K27499107-001-03-4:10,CPC018_MCF7_6H:BRD-K27499107-001-03-4:10,CPC018_MCF7_24H:BRD-K27499107-001-03-4:10,CPC018_NPC_24H:BRD-K27499107-001-03-4:10,CPC018_PHH_24H:BRD-K27499107-001-03-4:10,CPC018_SKB_24H:BRD-K27499107-001-03-4:10,NMH002_FIBRNPC_24H:BRD-K27499107-001-04-2:10,NMH002_FIBRNPC_6H:BRD-K27499107-001-04-2:10,NMH002_NEU_6H:BRD-K27499107-001-04-2:10,NMH002_NEU_24H:BRD-K27499107-001-04-2:10,NMH002_NPC_6H:BRD-K27499107-001-04-2:10,NMH002_NPC_24H:BRD-K27499107-001-04-2:10,AML001_CD34_24H:BRD-K27499107:10,AML001_CD34_24H:BRD-K27499107:3.33333,AML001_CD34_24H:BRD-K27499107:1.11111,AML001_CD34_24H:BRD-K27499107:0.37037,AML001_CD34_6H:BRD-K27499107:10,AML001_CD34_6H:BRD-K27499107:3.33333,AML001_CD34_6H:BRD-K27499107:1.11111,AML001_CD34_6H:BRD-K27499107:0.37037,AML001_HL60_24H:BRD-K27499107:3.33333,AML001_HL60_24H:BRD-K27499107:10,AML001_HL60_24H:BRD-K27499107:1.11111,AML001_HL60_24H:BRD-K27499107:0.37037,AML001_HL60_6H:BRD-K27499107:10,AML001_HL60_6H:BRD-K27499107:3.33333,AML001_HL60_6H:BRD-K27499107:1.11111,AML001_HL60_6H:BRD-K27499107:0.37037,AML001_PC3_6H:BRD-K27499107:10,AML001_PC3_6H:BRD-K27499107:3.33333,AML001_PC3_6H:BRD-K27499107:1.11111,AML001_PC3_6H:BRD-K27499107:0.37037,AML001_U937_24H:BRD-K27499107:10,AML001_U937_24H:BRD-K27499107:3.33333,AML001_U937_24H:BRD-K27499107:1.11111,AML001_U937_24H:BRD-K27499107:0.37037,AML001_U937_6H:BRD-K27499107:10,AML001_U937_6H:BRD-K27499107:3.33333,AML001_U937_6H:BRD-K27499107:1.11111,AML001_U937_6H:BRD-K27499107:0.37037
23271,-1.62405002117,0.253865092993,-2.09700012207,0.306606054306,-0.851916313171,-0.510318756104,-0.0597389340401,-0.273599982262,0.178478628397,0.30398440361,-0.409850001335,-0.439720600843,-0.126350000501,-0.386694908142,-0.415916383266,0.526380002499,1.24122071266,0.284674942493,0.508867800236,-0.55886054039,0.51128590107,0.114999979734,0.621351957321,0.670216858387,-0.959477066994,-0.773752391338,0.189364925027,1.02964925766,-0.522681891918,-0.214468836784,-0.125288546085,-0.164754748344,-0.47808137536,0.208130553365,0.643275380135,-0.196614190936,-0.745862543583,0.333027541637,-0.0220575779676,0.411656856537,0.392813533545,0.730436563492,1.08070838451,0.885149121284,-0.00142481923103,1.33221495152,-0.453711152077,0.595771431923,1.36576628685,0.436829388142,0.433243870735,0.663124859333,-0.467881083488
9915,-1.45200002193,-1.43097567558,-2.21510004997,-2.20243811607,-1.01058900356,-0.415008604527,0.209704473615,0.205799996853,0.350364148617,-0.641351640224,0.752049982548,-0.663476645947,-0.105200000107,-0.43668654561,-0.790477275848,-0.107268743217,0.264522701502,-0.00021276793268,-0.557464241982,-0.991108775139,-0.277467727661,-2.25729990005,-0.0020398136694,0.340964913368,-0.892002046108,-0.480244487524,-0.0839792713523,0.257370471954,-0.17598772049,0.191670387983,0.590660691261,-0.859209597111,0.441523164511,0.252343982458,0.440106928349,-0.2743909657,-0.615458071232,0.431449562311,0.0816375464201,0.329844146967,0.159679025412,0.00572122633457,0.263851970434,0.857775390148,0.306473523378,1.13294887543,-0.277763187885,0.928331077099,1.20077085495,0.511027276516,0.048965793103,1.35829377174,-1.10689163208
9552,1.45494997501,1.10571467876,-4.27005004883,-3.08606672287,0.495437085629,-0.721884310246,-0.462082713842,0.227450013161,0.965096533298,0.371794939041,0.20909999311,-0.365662515163,-0.450500011444,1.06750655174,0.127416193485,0.12010435015,-2.38412499428,-0.388789415359,-0.314300566912,0.0649315342307,0.552488267422,0.783800005913,-0.194989964366,0.218522816896,-0.559516370296,0.416509777308,-0.016280323267,-1.61649155617,0.0176295340061,0.208151489496,-0.304542005062,-0.313566356897,-0.261844933033,-0.845858633518,-0.355633020401,-0.695150494576,-0.327411949635,-0.278122186661,-0.294306695461,-0.246999651194,-0.830345034599,-0.764808237553,-0.527729153633,-0.940180957317,-0.688067853451,-1.25738036633,0.382515341043,0.31888204813,-1.69787621498,0.323498338461,0.0568171292543,-0.438430011272,-1.04565262794
93487,0.126300007105,-0.130561754107,0.390650004148,-0.582054972649,0.339513242245,0.374124705791,-1.75986552238,0.0539000034332,-0.895721793175,0.186614573002,-0.501800000668,0.64030867815,0.246050000191,-0.38836312294,0.191931083798,0.211825698614,-0.384567439556,0.641248881817,1.04893147945,2.88743925095,0.188573166728,0.257599979639,0.810835301876,0.083163022995,0.880238294601,-0.238678067923,-0.160450458527,1.16903662682,0.0517264530063,0.526509821415,1.79687190056,-0.178599506617,0.170890077949,0.476969778538,0.587714314461,0.000989373773336,-0.417285561562,-0.654263913631,-0.383870720863,0.733190119267,0.207214698195,0.378394663334,-0.838323652744,0.0115605443716,-0.0907959491014,2.27048158646,-0.300767451525,0.0739865005016,2.4826965332,0.734694778919,0.0968756526709,-0.483613073826,0.367272824049
2956,0.810849964619,0.693010628223,0.164949983358,0.14486438036,-0.0200093984604,0.129352524877,-0.708198368549,0.362249970436,-0.0714048966765,-0.965880393982,0.047100007534,0.74830698967,-0.292549997568,-1.15975093842,1.39410316944,0.523394584656,-0.279474407434,-0.27570772171,0.525871515274,-0.296681135893,0.269223213196,0.576000034809,0.147306084633,0.340737521648,0.278715133667,0.176918148994,-0.094138815999,0.207550466061,0.551622629166,1.0476680994,0.251672625542,0.287405759096,0.645641326904,0.191367954016,-0.154555231333,-0.148072659969,0.113843902946,1.3243471384,0.834392845631,1.07230460644,0.230611622334,-0.641264438629,0.136703640223,0.281713247299,0.320523113012,-0.311365127563,1.04599118233,0.835883080959,0.371352553368,-0.137614190578,-0.522192060947,0.31515443325,0.0203549079597
11065,1.92619991302,0.953728020191,0.158749997616,0.251145660877,-0.290077418089,-0.0173004716635,0.413280069828,0.607649981976,-0.592448711395,0.124624192715,-0.0785500109196,-1.3537863493,0.381949990988,-0.659655988216,0.219007581472,0.323533952236,-0.86007642746,-0.666198790073,-0.743577361107,1.9393529892,-0.407212734222,0.448533385992,-0.493763417006,-2.69788312912,1.22743797302,-0.336714625359,-0.286327183247,-0.205257594585,0.921356022358,-1.04359900951,0.433403879404,0.126221179962,0.638166606426,-0.634371042252,-0.0901098847389,0.124370276928,-1.09617125988,1.04719257355,0.156610399485,-0.0385532677174,0.104406543076,-0.486375331879,-0.358986675739,-1.63808012009,0.205378964543,0.497721344233,1.03010356426,-0.127403914928,-0.634788155556,0.902677059174,-0.313015580177,-0.0128556713462,0.0159831941128
9653,-1.54065001011,-0.446948617697,0.126999974251,-1.5439324379,1.20598316193,0.835770964622,-0.326490223408,-0.72570002079,3.35237360001,0.442377209663,-0.27659997344,0.227515280247,0.937849998474,-1.66299593449,-0.445506483316,-6.19414186478,0.672565698624,0.0737557187676,0.815631866455,-0.857243180275,0.51675516367,-0.225733339787,0.0266980677843,-0.0312555134296,-0.341610521078,-0.516766130924,-0.336863666773,0.167829841375,-0.0978333801031,-0.336858928204,-0.294629782438,-0.32295820117,-0.0163969099522,0.302518129349,0.415566623211,0.0164926014841,-0.330088406801,0.515415549278,0.712583184242,0.208757638931,0.307665497065,-0.398640215397,-0.245707094669,1.19037842751,-0.0668439269066,0.176050662994,-1.04256856441,0.60870218277,1.18554401398,-0.0504577159882,-0.307505965233,0.266351491213,-0.314861357212
200081,-0.275049984455,0.0267342329025,0.0928499996662,0.710717856884,-0.561867535114,-0.900865375996,-0.0312236044556,-0.20634996891,-0.656148612499,-0.743639707565,0.0401000007987,0.643752574921,0.09865000844,-0.243623733521,0.246354311705,0.265784591436,-0.767509818077,-0.874818563461,-0.038191460073,1.02044153214,-0.557488322258,0.333233356476,-0.167275860906,-0.0245387908071,0.900652050972,-0.734037101269,-0.274424433708,0.914283812046,0.192960470915,-0.612950325012,-0.248445019126,-0.197689950466,0.176598265767,0.313435941935,0.635979115963,0.0919543653727,-0.196104332805,-0.143537119031,-0.184112817049,-0.407268196344,0.0476466082036,-0.232627928257,-0.107200205326,-1.15086126328,0.201736569405,0.381495177746,0.132769688964,-0.774342536926,0.271103203297,0.0708614587784,-0.0221793502569,-0.690643131733,0.357967495918
3337,1.79839992523,0.427463263273,0.865249991417,0.30060300231,-0.321485131979,0.40010279417,-2.34192609787,-0.460000008345,-0.321288645267,-1.19895982742,0.628149986267,-0.269055724144,0.172100007534,-0.728281021118,-0.407913863659,-0.335521280766,-0.265208035707,0.443209588528,0.583108127117,-0.743637561798,-0.346979528666,-0.0788666903973,0.546363890171,0.0500690415502,0.158216774464,0.689185261726,0.383225649595,-0.842908978462,0.890522360802,0.933801710606,0.255915880203,-0.432607799768,0.0865110307932,-0.40328553319,-1.50309801102,-0.029958486557,0.306578010321,-1.15452778339,-0.610802412033,-0.191701114178,-0.279818296432,-0.0917831510305,0.322987616062,-0.46027725935,0.267643839121,-0.561870038509,0.513045072556,1.87680029869,-1.32882869244,0.741794466972,0.485298573971,0.106058359146,0.0946710109711
11073,-0.510599970818,0.167963683605,0.207050010562,-0.261075794697,-0.0435937643051,0.106915175915,-1.0005825758,-0.614350020885,-0.161836221814,-0.534503400326,-0.102549999952,-0.76065826416,-0.542600035667,-0.865828335285,-0.353424966335,0.877225220203,0.886637210846,0.153321623802,0.490983963013,-0.837534964085,0.617166042328,-0.308266639709,0.472981095314,0.60564160347,3.03388738632,-0.809066653252,0.0325553305447,0.479139983654,-0.0332132428885,0.19878834486,0.479655146599,-0.028850376606,0.34086984396,-0.171277821064,0.19580771029,-0.00306967645884,-1.23860347271,1.0039037466,1.12403690815,0.706933736801,0.172154709697,-0.79109197855,-0.124948069453,0.975811123848,0.0330750644207,0.893299221992,-0.67090934515,0.18551543355,1.04489815235,0.364436149597,0.117945529521,0.90739440918,-0.16765242815
23,-0.736050009727,-0.539007544518,0.270149976015,-0.627520859241,-0.618639647961,-0.233098685741,-1.65655481815,1.1276999712,-0.795582592487,0.469821900129,0.33750000596,-0.720685005188,0.569100022316,0.690897583961,-0.811861157417,-0.927302062511,-0.127563104033,0.00579457730055,0.221582040191,-0.237809628248,0.0263456404209,0.334200024605,0.297583162785,-0.957968592644,-1.5895075798,-1.07556545734,-0.0369152314961,-0.680247724056,-0.686710119247,-0.408281654119,-0.545363485813,-0.0189011394978,-0.471221864223,-0.325937628746,-0.211339384317,-0.305396825075,-0.195664837956,-0.849978327751,-0.132046014071,0.189176887274,-0.162953585386,-0.132081434131,0.196568548679,0.770853996277,-0.196324959397,-0.876268863678,0.467951893806,0.745270609856,-1.33403611183,-0.6211835742,0.21573895216,0.379130214453,-0.058573782444
5641,1.04974997044,0.533141493797,0.725149989128,0.385708987713,0.48418211937,0.929705262184,-0.555677354336,0.467299997807,0.757150411606,-0.234125837684,-1.13754999638,0.452288806438,0.2541000247,-0.0518686808646,-0.242846235633,0.653806209564,1.0272500515,-0.174863815308,-0.684203803539,1.84164130688,-0.154424279928,0.847566723824,0.240584433079,0.00308966031298,0.441232532263,-0.114293709397,-0.360113173723,-0.506067276001,-0.229909047484,1.25590658188,1.42221653461,1.11130714417,0.655440509319,1.69484245777,2.59076452255,0.550529360771,0.0529787279665,0.0900042057037,0.100494794548,0.250641196966,0.668497681618,0.484091192484,0.389400660992,-0.712223351002,0.361558616161,1.13763594627,-0.38873898983,0.168598473072,1.59527742863,0.438118219376,-0.219463095069,1.39734077454,-0.50676959753
8720,0.0298500061035,-0.950735092163,0.710350036621,1.4151558876,0.621791481972,0.249428465962,-0.670249760151,-0.659749984741,1.57021522522,1.43209314346,1.36739993095,0.10015360266,0.694849967957,0.94804918766,0.871289253235,-1.47289717197,0.964715659618,0.429603457451,-0.11394765228,1.0163397789,1.91022002697,0.0590999983251,0.829264223576,0.390147686005,-0.0588437691331,-0.2635191679,-0.388476610184,0.708597064018,-0.255690932274,0.515951871872,0.0682185292244,0.185076281428,-0.822081506252,0.978960633278,0.103274576366,-0.0397269017994,-0.298897892237,-0.270593822002,-0.297852545977,0.353705763817,-0.308081567287,-0.707736372948,-0.41585123539,-0.412528246641,-0.833055436611,1.10785293579,0.0423952043056,-0.06160376966,1.02972555161,-0.453873872757,-0.0281532406807,0.00181728601456,-0.352963626385
10782,-0.1018999964,-0.179545372725,-0.320299983025,-0.0825627446175,0.360810160637,0.370331346989,-0.311291694641,0.138500005007,0.398190408945,0.208932206035,0.776100039482,-0.156201332808,0.547800064087,0.735525548458,-0.801259934902,0.371217310429,0.0473521649837,0.344986140728,0.0786547362804,-0.154616370797,-0.150851950049,0.22659997642,0.65668708086,-0.431445896626,-1.09453248978,1.07565128803,-0.720857262611,1.48440504074,-0.32364231348,0.536375820637,0.0759021341801,0.00662112236023,-0.438397407532,0.322667866945,0.0121688619256,0.0357277654111,-0.506142377853,0.593816578388,-0.223040148616,0.0869331359863,0.295610666275,-0.274033427238,-0.502324044704,0.041762445122,-0.0146102905273,1.42690575123,-0.510276854038,-0.438852459192,0.753519177437,0.225953176618,-0.336403936148,0.0450209528208,-0.456985801458
25932,0.883650064468,0.0405896157026,0.366600006819,0.549405455589,-0.111179858446,-1.08182513714,-1.70063269138,0.0526000037789,-0.942050635815,0.379855930805,0.31994998455,-0.20478361845,0.565400004387,-1.0692037344,-0.472650766373,-3.43890452385,-1.20651197433,-0.327199399471,-0.299982190132,0.657690405846,-0.11885561049,-0.193866685033,-0.577683389187,0.102577418089,1.13478970528,-0.404981434345,0.203450903296,-0.934083759785,-0.417150378227,-1.41869080067,0.370435893536,0.679009735584,-0.0963639244437,-0.198987752199,-0.529111742973,-0.443174779415,-0.110509693623,0.559659659863,-0.485200822353,-0.764550447464,0.205423474312,-0.784471154213,-0.914868235588,-0.682480335236,-0.28511595726,-0.677112460136,0.27634754777,-0.392179727554,-0.949719548225,-0.438060641289,-0.60095924139,-1.04927575588,0.0115106701851
3028,0.932150006294,-0.431250602007,1.63704991341,0.555439710617,-0.373018920422,0.568083286285,-0.422220975161,-0.00659999251366,-0.954534649849,0.0171040892601,-0.901099979877,0.354024529457,0.246550008655,0.581736266613,-0.291747391224,0.358204126358,-0.458779603243,-2.34637212753,0.0281145572662,0.0516744554043,-0.290806293488,-0.0194666683674,-0.0169030427933,-0.515496969223,-0.0191195458174,0.741507768631,0.371319651604,-1.99298262596,-0.596768856049,-0.899245023727,-1.49085068703,-1.35576248169,-0.918700218201,-0.387134581804,-0.741339385509,-0.193602710962,0.428939074278,-0.761126995087,-0.0669456496835,0.368210494518,-0.00663891807199,0.0820739269257,-0.145390450954,-0.0847101658583,-0.0286062955856,-3.54091453552,0.347525238991,0.272863537073,-3.49614691734,0.522849023342,0.170378193259,0.246391713619,0.207374155521
6804,-0.0195500031114,-2.09069943428,0.225949972868,0.233197003603,-0.530575156212,0.189916923642,0.215593621135,-0.399349987507,-0.762558162212,-2.46340227127,-0.864649951458,-1.6404311657,0.498349994421,0.368351578712,0.24906244874,0.318976521492,-1.61962115765,-0.125431895256,0.0204324573278,-0.634630382061,2.36638903618,-0.313266634941,-0.720202147961,-0.738946855068,-0.551955699921,-0.594375908375,-0.714670360088,0.394400060177,0.810762882233,1.07223403454,0.360990107059,0.512192487717,1.71232700348,0.0630505010486,0.887063980103,-0.108173519373,-0.318123608828,1.64591145515,0.474507689476,-0.147434830666,-0.37799346447,-0.748125195503,-0.86764383316,-0.771407485008,-0.298932999372,1.80239772797,-0.605443894863,0.147909015417,2.07857561111,-0.221846729517,-0.661603808403,0.0485776364803,-0.855392038822
890,0.769749999046,-0.0444946289062,0.428049981594,1.04193902016,0.284528493881,0.85757791996,0.577731311321,1.29725003242,-0.847444057465,0.00918114185333,-0.352999985218,-0.502627253532,0.107799991965,-0.155891537666,0.605769991875,0.312695115805,-0.422700762749,-0.0707293599844,1.92282104492,-0.0351284444332,0.574249923229,0.237900018692,0.654674291611,-0.17969045043,0.756089687347,-0.27455291152,-0.119187727571,0.421752005816,-0.142567366362,0.346941381693,0.0174967236817,0.606060862541,0.441533625126,-0.333715826273,-1.5871360302,0.108723081648,0.609173357487,0.0540338531137,0.15647482872,-0.329122662544,-0.0165485292673,0.171029061079,-0.653870880604,-0.985750198364,0.164845719934,0.542730152607,-0.178330004215,-0.25899541378,-0.592522382736,-0.710513472557,-0.552131712437,-0.833190083504,0.232521295547
6390,0.952749967575,-0.247051656246,1.19679999352,0.385520845652,-0.605417847633,1.19459724426,-0.521942198277,0.307099997997,-1.26185405254,-0.55202794075,-0.547049999237,0.622691035271,-0.0584000051022,-0.81605052948,0.337849855423,-0.32627594471,-1.38096833229,-0.393990367651,0.393841892481,0.919684529305,-0.0584149062634,0.649366676807,-0.0214970856905,-0.316364139318,1.07067084312,-0.0711252689362,-0.0532717108727,-1.68909192085,0.446889221668,-0.711543381214,-0.750556588173,-0.751720666885,0.0916159451008,-0.414796918631,-1.26103913784,-0.682942092419,0.424511700869,-0.496985942125,-0.729671180248,-0.873828530312,-0.280220061541,0.233184620738,-0.247486978769,-0.269604623318,0.0701413750648,-1.31169819832,0.109238997102,-0.655751466751,-2.42824792862,-0.318836331367,-0.645028829575,-0.297531545162,0.445130705833
4303,-0.476349979639,-0.86973708868,1.62575006485,0.000362686812878,0.0213845819235,-0.0316240936518,-0.510162353516,-1.34525001049,-0.319961041212,-0.973746240139,0.040549993515,0.715250790119,0.282499998808,-0.0648326352239,-0.169265508652,0.19073446095,-1.11622714996,-0.907377660275,-0.920577526093,0.515690028667,3.94708395004,-0.297633349895,-1.14439630508,-0.101373530924,0.359557777643,0.984716176987,0.455396384001,0.0335073173046,0.951037526131,1.18331885338,1.22834956646,1.08319437504,1.07364106178,0.139495760202,1.16488838196,0.0800418704748,0.165552020073,2.17951607704,0.304742753506,0.0452396608889,-0.366164803505,-0.704357385635,-0.0888883918524,-0.922438144684,-0.203894600272,0.100155636668,0.210191756487,-0.121620044112,-0.686909556389,1.43197524548,0.981724500656,0.31274202466,0.081360116601
10953,1.15104997158,0.789468944073,1.3164999485,1.77577543259,0.131575226784,-0.571800351143,1.09290146828,0.0524000003934,0.0800690054893,-1.21909415722,0.397749990225,-1.05228686333,0.516900002956,0.0580618679523,0.333490610123,0.169122844934,-0.823487102985,-0.538559436798,-0.883001625538,0.70391690731,0.0245611071587,1.0801666975,-0.164794638753,-0.142845213413,0.34432888031,-0.882254183292,0.244684025645,0.617655873299,0.908179402351,0.412977397442,0.676447868347,0.850509643555,0.871166408062,0.403534114361,0.182375565171,0.535362064838,0.216154634953,-0.335823476315,-0.579701662064,0.0435908585787,-0.12559735775,-0.344700247049,0.131615459919,-0.860769629478,0.118963092566,0.747113347054,-0.209747582674,-0.799695968628,0.678473830223,-0.477117300034,-0.0244059711695,-0.584359824657,0.49268373847
22889,0.948000013828,-0.849578738213,-4.47560024261,0.397831171751,-0.134110331535,0.510734677315,-0.63709962368,0.205500006676,0.269610613585,-3.83882784843,-0.298150002956,-0.542679727077,-0.192350000143,-0.892194151878,0.403655797243,-0.664961397648,-0.205569759011,-0.327206075191,-0.234266012907,-1.38193166256,0.697829663754,0.00330001115799,0.245970070362,0.356885373592,0.857110321522,-0.64727896452,-0.486665129662,0.402697265148,0.213953182101,-0.228714883327,-0.616014897823,-0.876785039902,0.459985733032,-0.256217122078,-1.97406411171,-0.120976597071,0.383838772774,-0.0884766727686,-0.568159282207,-0.177765160799,0.105403117836,-0.669200241566,-0.453451424837,0.54809987545,0.138059705496,0.624951720238,-0.593273162842,0.26679289341,0.677331984043,-0.316978812218,-0.501974523067,0.344756007195,-0.297764509916
3098,0.637749969959,0.615493714809,0.897749960423,0.692402541637,0.186155289412,-0.242577761412,1.07405805588,0.626399993896,-0.365681618452,-1.14681458473,-0.174800008535,-0.757310926914,1.08609998226,0.832677900791,0.503662705421,0.158136412501,-0.649300456047,0.236850321293,-0.44091591239,0.255491137505,-1.35132646561,0.660766720772,-0.718017816544,-0.128423094749,0.643073499203,0.5080114007,-0.486307382584,-0.859859108925,0.603335916996,-0.494132041931,0.150493592024,-0.110088273883,-0.246653661132,-0.380738317966,-0.593647241592,-0.256880134344,0.466772139072,0.947096884251,-0.0933853089809,-0.196747407317,-0.205032497644,-0.03608751297,-0.450915455818,-1.21338570118,-0.356738746166,-0.312880665064,0.620691418648,-0.549990713596,-1.55745601654,0.115833446383,0.609172940254,-0.895071864128,0.246635288
11044,-2.5134999752,-0.485094696283,-2.1671500206,-0.00617964565754,0.513637125492,-1.12734234333,0.0849016010761,-0.428400009871,0.508221805096,0.644594311714,0.457800000906,-0.42367464304,-0.523500025272,0.497209668159,-0.64221316576,0.0919443815947,0.777865409851,-0.0234223306179,0.37399277091,-0.0843846350908,0.323494076729,-0.310666680336,0.421651512384,0.673540472984,-1.11482405663,-0.979727447033,-0.191779375076,-0.0711272209883,-1.46165525913,0.333169698715,0.0840484052896,-0.22052679956,-0.415759056807,0.391463786364,0.603797078133,-0.225784018636,-0.640684366226,0.326591074467,0.489867687225,-0.062894359231,-0.516184806824,0.0597380138934,0.200142979622,-0.038870036602,-0.391533255577,1.05291938782,-0.315640419722,-0.82490336895,0.497103005648,-0.387118160725,-0.408011615276,-0.310996502638,-0.836103141308
8985,0.503749966621,0.0988081842661,-4.37809991837,0.645235896111,-0.464617729187,1.3454823494,0.352155447006,-1.21860003471,-0.836458265781,-0.162232130766,-0.0507000014186,0.421142220497,0.498149991035,0.312044262886,-0.596594214439,-0.0589036941528,0.870143651962,-0.181605309248,-0.148569047451,1.43633520603,0.501546025276,-0.42870002985,0.647580862045,0.620814979076,-0.570842564106,0.132754921913,0.506501495838,-3.57668066025,-0.254777014256,-1.44287216663,-1.2103292942,-1.37348556519,-0.951529562473,-0.526450157166,-0.345148324966,-0.100884474814,0.118205055594,-0.98075646162,-0.0923195630312,-0.122036799788,0.0341269597411,0.629939615726,0.614998698235,-1.33590471745,0.0726738125086,-3.37374854088,0.40379601717,-0.228499948978,-3.51583218575,0.109339609742,0.175421431661,-0.544341206551,0.435940921307
66008,0.598900020123,-0.218065008521,1.07920002937,0.183049440384,0.860339164734,0.0703255236149,0.833002209663,1.53034996986,0.612334370613,-0.384300291538,-0.649899959564,-1.23094451427,0.870049953461,-0.139481529593,0.726995587349,-0.167846977711,-0.750880181789,-0.131338879466,-0.357486277819,-0.7656057477,-0.661678731441,0.245266646147,-0.926247477531,-0.87794148922,0.0718173310161,0.779717087746,0.851224243641,-0.020717009902,0.0453136749566,0.377790778875,1.02364623547,0.339552789927,-0.022643327713,-0.910250604153,-0.85414814949,-0.341322034597,0.306881427765,-0.825320363045,-0.829670250416,-0.580898582935,-0.0428609400988,-0.671651363373,-0.386478066444,-0.212940678,0.472299456596,-0.0275984406471,0.145224139094,0.241515815258,0.555407166481,-0.187833487988,0.569694638252,0.327938079834,-0.359800457954
9217,0.658200025558,-0.453949540854,0.374099969864,1.66896128654,-0.241370096803,0.411451876163,-0.283157497644,1.16589999199,-0.216472029686,0.736200153828,-0.265850007534,0.918258905411,0.248449981213,-0.572691202164,0.162984773517,-0.69939404726,-1.60686016083,-0.0951806306839,0.114921532571,-0.656727075577,-0.0371841490269,0.582533359528,-0.0296838562936,-0.454108327627,0.804026901722,-0.125344470143,-0.269589990377,-2.15388131142,-0.863509118557,-0.434611648321,-0.412626355886,1.67685067654,0.0888213962317,-0.869400858879,0.292122900486,-0.174816906452,1.02008342743,-0.344547301531,-0.509609758854,0.032374151051,0.290150135756,-0.394077390432,-0.0555207580328,0.567587971687,0.508248627186,-2.32044386864,0.383465111256,0.441568851471,-2.54951620102,0.30027487874,-0.923729360104,0.0544149875641,-0.0555767416954
701,-1.00034999847,-0.703789234161,-1.0868999958,-1.05950796604,0.297751694918,-0.428873240948,-0.097282230854,-0.295700013638,0.991703510284,0.80678164959,0.436550021172,-0.57431948185,-0.233749985695,-0.0852361321449,-0.909291446209,-0.0660986304283,0.885177612305,0.47044557333,0.00169907510281,-0.790547609329,0.406224519014,-0.143233329058,0.189633250237,0.429523617029,-0.416783571243,-0.192342966795,-0.299915552139,0.745469093323,-0.755037546158,0.0737597346306,-0.088663905859,-0.271192133427,-0.178290218115,0.434897005558,0.590989887714,0.0557942390442,-0.535784482956,0.493155419827,0.069331780076,0.380172282457,0.0335649810731,-0.382771611214,0.181623145938,0.695599317551,-0.0433257780969,0.632097959518,-0.511584818363,0.491186082363,0.0819630399346,-0.296716868877,0.126732468605,0.392812043428,-0.524752318859
6182,1.09804999828,-0.286797314882,-3.53439998627,-0.634145975113,-0.880962610245,-0.739923715591,1.06531322002,-0.248550027609,-4.81461048126,-0.571279168129,-0.294099986553,0.836706280708,-0.339800000191,0.554199755192,0.180972099304,0.342148721218,-1.55446648598,-0.825980842113,-0.046297699213,0.488658368587,0.525435626507,0.113766700029,-0.393625468016,-0.312692463398,0.365839779377,0.518305242062,0.33744046092,-6.90178918839,0.0322457924485,-1.40025997162,-1.19540274143,-1.16896724701,-0.918020784855,-0.308648318052,-0.323846518993,0.0579579472542,0.494279980659,-2.95438694954,-0.491194903851,-0.320995658636,-0.0113361999393,0.311541199684,0.282490998507,-0.338921874762,-0.366987109184,-3.13999509811,0.451053261757,0.0644060075283,-3.57017683983,0.0711281150579,-0.222867369652,0.0376495420933,0.131359830499
4860,0.704499959946,0.326178759336,1.296200037,0.286602497101,0.099659204483,0.448925793171,0.669165551662,0.252149999142,-0.456720411777,-1.74222755432,-2.5352499485,-0.0140915513039,0.0473500192165,0.509022057056,0.415957808495,0.361851513386,-1.14057469368,-0.44145578146,1.85557198524,-0.0469486564398,-0.276147246361,-0.243600025773,-0.456142038107,-0.365813195705,0.188954263926,-0.486605405807,0.295801728964,0.042617559433,0.780912876129,-0.12807020545,0.144601732492,-0.582125008106,0.619346022606,0.338187158108,0.43342679739,0.106050699949,0.214318364859,-1.18334448338,-0.172403082252,-0.0801686197519,0.124793916941,1.19989478588,0.366868495941,0.269385099411,0.0601647645235,0.0351180806756,0.575657606125,-0.239651143551,-0.144507154822,1.08371496201,0.473301827908,-0.550861597061,0.107301279902
