rid,CPC013_A375_6H:BRD-U82589721-000-01-4:10,CPC013_A549_6H:BRD-U82589721-000-01-4:10,CPC013_A549_24H:BRD-U82589721-000-01-4:10,CPC013_ASC_24H:BRD-U82589721-000-01-4:10,CPC013_HA1E_6H:BRD-U82589721-000-01-4:10,CPC013_HCC515_6H:BRD-U82589721-000-01-4:10,CPC013_HEPG2_6H:BRD-U82589721-000-01-4:10,CPC013_HT29_6H:BRD-U82589721-000-01-4:10,CPC013_MCF7_6H:BRD-U82589721-000-01-4:10,CPC013_MCF7_24H:BRD-U82589721-000-01-4:10,CPC013_NEU_24H:BRD-U82589721-000-01-4:10,CPC013_NPC_24H:BRD-U82589721-000-01-4:10,CPC013_PC3_6H:BRD-U82589721-000-01-4:10,CPC013_PC3_24H:BRD-U82589721-000-01-4:10,CPC013_SKB_24H:BRD-U82589721-000-01-4:10,CPC013_VCAP_6H:BRD-U82589721-000-01-4:10,CPC013_VCAP_24H:BRD-U82589721-000-01-4:10,LJP001_BT20_6H:BRD-K93747373-001-01-6:10,LJP001_BT20_6H:BRD-K93747373-001-01-6:2,LJP001_BT20_6H:BRD-K93747373-001-01-6:0.4,LJP001_BT20_6H:BRD-K93747373-001-01-6:0.08,LJP001_BT20_24H:BRD-K93747373-001-01-6:10,LJP001_BT20_24H:BRD-K93747373-001-01-6:2,LJP001_BT20_24H:BRD-K93747373-001-01-6:0.4,LJP001_BT20_24H:BRD-K93747373-001-01-6:0.08,LJP001_HS578T_6H:BRD-K93747373-001-01-6:10,LJP001_HS578T_6H:BRD-K93747373-001-01-6:2,LJP001_HS578T_6H:BRD-K93747373-001-01-6:0.4,LJP001_HS578T_6H:BRD-K93747373-001-01-6:0.08,LJP001_HS578T_24H:BRD-K93747373-001-01-6:10,LJP001_HS578T_24H:BRD-K93747373-001-01-6:2,LJP001_HS578T_24H:BRD-K93747373-001-01-6:0.4,LJP001_HS578T_24H:BRD-K93747373-001-01-6:0.08,LJP001_MCF10A_6H:BRD-K93747373-001-01-6:10,LJP001_MCF10A_6H:BRD-K93747373-001-01-6:2,LJP001_MCF10A_6H:BRD-K93747373-001-01-6:0.4,LJP001_MCF10A_6H:BRD-K93747373-001-01-6:0.08,LJP001_MCF10A_24H:BRD-K93747373-001-01-6:10,LJP001_MCF10A_24H:BRD-K93747373-001-01-6:2,LJP001_MCF10A_24H:BRD-K93747373-001-01-6:0.4,LJP001_MCF10A_24H:BRD-K93747373-001-01-6:0.08,LJP001_MCF7_6H:BRD-K93747373-001-01-6:10,LJP001_MCF7_6H:BRD-K93747373-001-01-6:2,LJP001_MCF7_6H:BRD-K93747373-001-01-6:0.4,LJP001_MCF7_6H:BRD-K93747373-001-01-6:0.08,LJP001_MCF7_24H:BRD-K93747373-001-01-6:10,LJP001_MCF7_24H:BRD-K93747373-001-01-6:2,LJP001_MCF7_24H:BRD-K93747373-001-01-6:0.4,LJP001_MCF7_24H:BRD-K93747373-001-01-6:0.08,LJP001_MDAMB231_6H:BRD-K93747373-001-01-6:10,LJP001_MDAMB231_6H:BRD-K93747373-001-01-6:2,LJP001_MDAMB231_6H:BRD-K93747373-001-01-6:0.4,LJP001_MDAMB231_6H:BRD-K93747373-001-01-6:0.08,LJP001_MDAMB231_24H:BRD-K93747373-001-01-6:10,LJP001_MDAMB231_24H:BRD-K93747373-001-01-6:2,LJP001_MDAMB231_24H:BRD-K93747373-001-01-6:0.4,LJP001_MDAMB231_24H:BRD-K93747373-001-01-6:0.08,LJP001_SKBR3_6H:BRD-K93747373-001-01-6:10,LJP001_SKBR3_6H:BRD-K93747373-001-01-6:2,LJP001_SKBR3_6H:BRD-K93747373-001-01-6:0.4,LJP001_SKBR3_6H:BRD-K93747373-001-01-6:0.08,LJP001_SKBR3_24H:BRD-K93747373-001-01-6:10,LJP001_SKBR3_24H:BRD-K93747373-001-01-6:2,LJP001_SKBR3_24H:BRD-K93747373-001-01-6:0.4,LJP001_SKBR3_24H:BRD-K93747373-001-01-6:0.08
5054,1.03759145737,0.0211000144482,0.228174135089,-2.01608037949,0.889091014862,-0.52453148365,0.540486574173,0.423499584198,0.40622895956,1.81304872036,-0.937199950218,-0.220283642411,0.890447020531,-1.51352357864,-0.416267096996,-0.23562502861,-0.167633861303,-0.0833809673786,0.0658752918243,0.207563683391,-0.367407560349,-1.45531499386,-0.00329935736954,1.04257178307,0.625316023827,0.20700879395,0.836971759796,0.935480594635,-0.272078841925,0.484987437725,0.152169436216,0.381929546595,-0.179616868496,0.056248575449,0.605730772018,0.569598555565,-0.114625036716,-1.09178817272,0.0934806019068,-1.11431097984,-0.00899913907051,-0.703315198421,-0.200431495905,2.97015929222,-0.0743757411838,-0.491300016642,-0.914899945259,0.263899981976,0.986299991608,-0.411935687065,-1.3380292654,-0.447382479906,0.384305357933,-2.55301785469,-0.347170799971,-0.200770705938,-0.314936906099,-0.167216688395,0.0995803326368,0.221260324121,-0.46727091074,-0.88970553875,0.107199773192,0.105605438352,0.240664929152
3108,0.764892458916,1.18289995193,3.14862418175,3.31345963478,2.07170343399,0.803057014942,2.44816160202,1.23766970634,2.52155661583,3.33306121826,4.60949993134,7.426861763,0.221507787704,-0.480695039034,0.281942546368,1.13113832474,4.03351354599,1.05466508865,0.620800077915,0.294210225344,0.463558971882,0.389736562967,0.474959105253,0.178754270077,0.559694170952,-0.284231752157,0.825378358364,-0.101354390383,0.182976186275,1.0987007618,-1.19414842129,-0.381146073341,0.243500202894,-0.358226776123,-0.727096915245,-0.193758517504,0.482050001621,-0.17279151082,-0.304171442986,0.23097242415,-0.767411112785,0.452798247337,0.435782819986,-0.535599708557,-0.716492712498,1.2717499733,0.305450022221,0.208800017834,1.00985002518,1.86429488659,1.05042755604,-0.202706247568,-0.741628229618,0.185556828976,0.566481471062,-0.405695587397,-0.256153762341,-0.00272083282471,-0.0459147393703,-0.548519670963,-0.707545399666,-0.943675577641,0.374303281307,0.0059369020164,1.06807112694
1950,2.51125192642,0.886600017548,1.90970206261,0.397212922573,0.287567675114,-0.115521654487,1.15347063541,1.40551030636,1.65770936012,1.33202207088,-0.0934499949217,0.0933292880654,1.53711211681,1.26239025593,1.95364570618,-0.443627655506,0.632718503475,-0.314928472042,-0.410091876984,-0.324320942163,-0.10325306654,0.210187613964,-1.13911187649,-0.3137550354,-0.358209729195,-0.67244809866,-0.752753019333,-0.0894178897142,0.23622122407,-0.437369018793,0.961951434612,-0.813206076622,-0.515716612339,0.203875407577,-0.317257016897,1.33616495132,0.110375002027,-0.175682753325,-0.466243296862,-0.142423927784,-0.930631220341,-0.335484206676,-0.938332736492,-0.57126057148,-0.722597777843,0.766000032425,-0.744899988174,-0.194999992847,0.623699963093,0.168151259422,-0.343897432089,-0.227230414748,-0.0669718980789,0.76664096117,-0.015690907836,-1.04420423508,-0.823661029339,0.787206709385,-0.504597723484,-0.710691332817,-0.202241778374,-0.108094029129,-1.17633545399,0.163087949157,-1.40201044083
351,2.01065731049,0.464900016785,1.51890683174,0.637264609337,0.509619832039,0.0499858744442,0.845981359482,1.06633281708,0.849611580372,1.54389238358,0.00135000003502,-0.62105935812,1.62752878666,1.59420180321,0.000162221316714,0.929378211498,0.183507755399,-0.118109963834,-0.237261235714,-0.796043395996,-0.413767337799,-0.731270968914,-1.14169788361,-1.04556703568,-2.1505279541,0.00191088649444,0.00161060807295,-0.000146769205458,-0.0233338680118,0.620455980301,-0.0776773393154,-0.234651044011,-0.271343648434,-0.0967578589916,-0.272295951843,0.0499215275049,0.309574991465,0.872200846672,0.322920799255,-0.572478532791,0.0501822531223,-0.476216435432,-1.42567205429,-0.882059752941,-1.05094766617,0.135799989104,-0.508900046349,-0.274100005627,-1.33564996719,0.454550951719,-0.380144476891,0.287404894829,-0.174467429519,0.247224599123,-0.720345675945,-0.519306898117,-0.71203571558,0.0330064892769,-0.964244008064,-1.32119333744,-0.991854786873,0.350106835365,-0.455802023411,-0.668456315994,-1.22291040421
4846,1.41116416454,-0.729550004005,-0.669100880623,-0.944878637791,0.814254283905,2.08455681801,-1.57846772671,-0.171431809664,3.03571939468,3.37436151505,0.309549987316,1.9993377924,-0.0356788337231,0.782122969627,5.70765256882,0.283655762672,0.445267558098,0.589955985546,-0.21298545599,-0.554327487946,-0.295481264591,0.968658566475,-0.394946604967,0.0719396620989,0.403887182474,-0.838555395603,-0.0509168356657,-0.780678272247,-0.543808937073,0.514130115509,-0.0977352485061,0.2165800035,-0.538054466248,0.86502969265,0.0864820852876,0.0166435241699,-0.286899983883,1.86493098736,-0.157830089331,-0.0356657505035,0.0856707021594,0.806060552597,-0.310803025961,-0.285785794258,-0.0833315700293,-0.365900009871,-0.171550005674,0.896950006485,0.304949998856,0.0138858854771,-0.246253550053,0.345282524824,0.0484536811709,0.845764756203,0.165994256735,-0.0655420944095,0.0174211710691,-0.414653748274,0.0329367816448,0.620931148529,0.350249379873,-0.177622273564,1.45279705524,-0.425351858139,0.275387555361
1452,-6.35121488571,-1.34360003471,-1.45411479473,-1.20280313492,-3.47542238235,-3.20219421387,-2.28107905388,-2.34137988091,-2.1143682003,-2.95287799835,0.116250038147,0.208511650562,-0.861284136772,-2.03043794632,-4.05278015137,-2.08073377609,-1.79394674301,-0.958974599838,0.0435005277395,0.440481573343,0.541306972504,0.0513193905354,0.3683616817,0.0892654210329,-0.0334333851933,-0.518614053726,0.0773509889841,-0.568033993244,0.227750822902,-0.481405287981,-0.0082416087389,0.84814041853,0.166876018047,-0.513060986996,0.248908042908,-0.911318600178,-0.55257499218,-0.915025293827,0.246202290058,0.740168452263,0.232932165265,-1.58906447887,0.219567328691,-0.11959078908,0.453101754189,0.731249988079,0.919749975204,0.415149986744,0.798399984837,-0.640565991402,0.139207005501,-0.319792896509,0.481166303158,-0.921673059464,0.189489707351,0.0525679811835,-0.185239672661,-4.58588314056,-1.22199392319,-0.880242466927,0.572903990746,1.03270709515,0.218515396118,0.0527068078518,0.19605076313
4776,1.39663612843,1.27094995975,2.00980901718,0.107060149312,0.0726061463356,-0.955825448036,0.821413099766,0.552027642727,2.11994504929,1.81537353992,0.255049973726,1.16664016247,1.07580721378,0.591693401337,-0.146151781082,-0.0503506362438,-0.160860061646,0.313639760017,-0.0119084492326,-0.0824071988463,-0.218271642923,-0.484165012836,-0.520801126957,-0.732825636864,-0.403109043837,-1.32632446289,0.203637927771,-0.225487679243,0.143935859203,0.323015451431,0.783329427242,-0.0722268968821,-0.467251718044,0.382460802794,0.353844940662,0.995846152306,-0.587475061417,0.26575666666,-0.488652288914,-0.303814649582,-0.557856976986,0.12330750376,-0.927995681763,-0.071191623807,-0.647300839424,0.290650010109,-0.421599984169,-0.278299987316,-1.41505002975,0.21319501102,-0.422074496746,-1.16863059998,0.0337473377585,0.765629529953,-0.124916702509,-0.488107383251,-0.263389885426,-0.238504052162,-0.0443119704723,-0.0424095094204,-0.610727012157,-0.420938462019,0.399154901505,-0.226671919227,-0.600754141808
6908,-6.69040155411,-4.43144989014,-2.60624885559,0.0566963255405,-3.06778430939,-2.72306895256,-6.649518013,-2.17478275299,-8.1097869873,-5.24934434891,2.22670006752,0.248327821493,-6.61946439743,-1.22331833839,-0.747358798981,-2.30685901642,-1.74779725075,-2.33155012131,-0.548367023468,-0.398400753736,-0.0533624887466,0.971851944923,0.681179463863,1.1596801281,0.512110710144,-1.85995161533,-0.231521621346,-0.246908515692,-0.0946469530463,0.553065896034,0.698909640312,0.76364672184,0.320364445448,-1.96253502369,-1.00697135925,-1.08270323277,-0.218800008297,-1.1937584877,0.178578823805,0.821251273155,0.454281687737,-3.80036354065,0.295442759991,0.4638864398,0.891580343246,-0.115050017834,0.441349983215,0.442550003529,0.627099990845,-3.57261872292,-0.843638777733,-0.116086758673,0.171362251043,-0.0267193131149,0.44036257267,0.43289911747,0.0267179645598,-2.58255696297,-1.85458087921,0.245615184307,-0.119171001017,-0.439479351044,0.462631851435,0.997966110706,-0.318492889404
672,-3.59388303757,-3.64289999008,-4.36206912994,-1.20968651772,-2.75494480133,-2.04906463623,-2.79707288742,-1.27587425709,-3.31934332848,-2.6934762001,-0.0243999976665,0.24652338028,-3.69894552231,-5.40069580078,-0.81100332737,-2.57521271706,-2.53249931335,-4.02481651306,-0.41027572751,-0.695271611214,0.27522829175,-1.17812609673,1.1235421896,0.725562632084,0.419977277517,-1.00360417366,-0.643885076046,1.67327189445,-0.00690659880638,-0.222820997238,0.67245465517,-0.0248921141028,1.10250496864,-1.20751070976,0.73194038868,-0.911770403385,0.0987249612808,-1.86501538754,0.0294856540859,1.52204418182,3.05775022507,-1.27417552471,-0.0893294736743,0.883337497711,0.713854849339,-0.943599998951,-0.261799991131,1.22640001774,0.671000003815,-1.35010886192,-1.0005671978,-0.254491567612,0.966116309166,-2.4575111866,-0.082168251276,0.1843329072,1.20628237724,-2.73255348206,-1.93908154964,0.207634925842,0.369430691004,-1.60646164417,0.0384623035789,-0.0417506992817,0.652159571648
5710,0.0890085101128,-0.270450025797,-4.37334251404,-1.6771774292,0.128688722849,0.352798640728,-1.6426885128,-0.727540194988,-1.87878191471,-6.97075891495,1.27865004539,0.356592178345,-1.09802591801,-6.52733802795,-0.845625638962,-0.909599483013,-2.83999228477,-0.470842063427,0.25501781702,-0.476655006409,0.873095750809,-1.5132600069,1.16054332256,0.608992397785,0.670846998692,-0.882427811623,0.310204833746,0.793674349785,-0.879355370998,-4.07130289078,0.491205602884,0.193990275264,0.0866912901402,-0.47709402442,-0.252802193165,-0.777324557304,-0.239625006914,-0.878202199936,-0.0135591477156,-1.5200843811,0.13073477149,-0.926465928555,-0.0513255149126,-0.51003408432,0.575375676155,-2.00780010223,1.02375006676,0.0972999930382,0.609600007534,0.00560061261058,-0.599707841873,0.734622478485,1.00186061859,-2.40997052193,0.0481120347977,0.666532635689,0.334767460823,-2.34812760353,-2.46809649467,-0.115697801113,0.528990507126,-3.80004286766,0.198923587799,0.135656654835,0.0314420945942
