rid,CPC003_HA1E_6H:BRD-K40990712-001-02-4:10,CPC003_HA1E_24H:BRD-K40990712-001-02-4:10,CPC003_HCC515_6H:BRD-K40990712-001-02-4:10,CPC003_HCC515_24H:BRD-K40990712-001-02-4:10,CPC003_PC3_6H:BRD-K40990712-001-02-4:10,CPC003_PC3_24H:BRD-K40990712-001-02-4:10,CPC003_VCAP_6H:BRD-K40990712-001-02-4:10,CPC003_VCAP_24H:BRD-K40990712-001-02-4:10,CPC018_A375_6H:BRD-K40990712-001-02-4:10,CPC018_A549_6H:BRD-K40990712-001-02-4:10,CPC018_ASC_24H:BRD-K40990712-001-02-4:10,CPC018_HEPG2_6H:BRD-K40990712-001-02-4:10,CPC018_HT29_6H:BRD-K40990712-001-02-4:10,CPC018_MCF7_6H:BRD-K40990712-001-02-4:10,CPC018_MCF7_24H:BRD-K40990712-001-02-4:10,CPC018_NPC_24H:BRD-K40990712-001-02-4:10,CPC018_PHH_24H:BRD-K40990712-001-02-4:10,CPC018_SKB_24H:BRD-K40990712-001-02-4:10
11344,1.01660001278,-1.62992358208,-0.490181446075,-0.323059886694,-0.571690320969,0.543903112411,0.0791139677167,-0.171450003982,-0.40911090374,-0.196396812797,0.875,-0.343274980783,1.14524614811,-0.221810668707,-3.59438872337,-1.33574998379,-2.42904996872,-0.246780633926
10013,-0.915600061417,-1.64838862419,-0.901242613792,-0.50232809782,-0.0327164679766,-0.390143871307,-0.339711278677,-0.124749995768,0.268427819014,0.0088843293488,2.32360005379,0.600142598152,-0.0892850980163,0.402642309666,-1.01582109928,0.284450024366,0.252700090408,3.52555799484
5829,0.73970001936,0.147440850735,0.978634357452,-0.181412667036,-0.689978420734,0.0137276053429,-0.100660264492,-0.058250002563,1.15269827843,-0.852875351906,2.35240006447,-0.846058428288,-0.217448204756,0.660678088665,-0.0916777923703,-0.487049996853,-1.69239997864,-1.14358699322
5257,0.302750021219,1.31344842911,-1.04952418804,-1.12420344353,-0.0666430592537,0.808735787868,-0.239022269845,0.888550043106,0.0851404592395,-0.0698214322329,-1.09290003777,-0.0685563534498,0.682037353516,-0.140920013189,0.642756342888,-0.598049998283,0.921050071716,3.54679083824
22794,-0.243700012565,-1.84728074074,-0.505941450596,-1.39238476753,-0.179430827498,0.513632953167,-0.444546759129,-0.00859999656677,-0.508530974388,-0.880012333393,7.39160013199,-0.00667160470039,0.441443920135,0.152074724436,0.0109549462795,-0.597699999809,1.1482000351,2.99707841873
9761,1.077450037,-2.05670142174,-0.500865697861,0.216326996684,-0.420985251665,-0.00731988251209,-1.05853497982,0.90089994669,-0.608558475971,-0.278580665588,0.402200013399,0.363451063633,0.0269065201283,-0.329987972975,-1.04851007462,0.30189999938,1.57494997978,0.0727478265762
23326,-0.866299986839,-0.953163802624,-0.115250080824,-0.433486610651,0.600457012653,-2.74228811264,-1.58678805828,-0.548799991608,-0.574833989143,0.591135323048,-3.89249992371,0.753275811672,-1.59475803375,-0.232875645161,-1.55874359608,0.394899994135,-1.535400033,-0.628369808197
10972,-0.321249991655,-1.77142500877,-0.306007385254,-1.15328586102,0.328983217478,-0.0528757721186,-0.868438780308,0.647899985313,-0.129988148808,0.247857585549,0.740899980068,-0.423346936703,-0.437626123428,0.461893320084,1.23490667343,-0.252999991179,-0.469950020313,-0.584835112095
10523,-0.815999984741,-1.69168710709,-0.854687333107,-1.2783960104,-0.396662473679,-0.836025238037,-0.957287728786,-0.762800037861,-0.294173717499,-0.34602829814,3.41140007973,0.576741576195,0.335359036922,1.03963088989,0.800688505173,-0.634449958801,0.589800000191,1.03425240517
79090,-0.20664998889,-0.0731407850981,0.139097109437,-0.19487208128,-0.11620759964,0.72183150053,-0.439743161201,-0.0672999918461,0.541298270226,-0.193882018328,5.75719976425,-0.259325623512,1.1891232729,0.0610480830073,-3.83358359337,3.89664983749,0.0230500102043,0.0953511595726
27032,0.713349997997,-0.694692254066,-0.584198713303,-0.312694400549,0.11988556385,0.0813338756561,-0.514965891838,0.430449992418,0.421363979578,-0.582457184792,2.15969991684,-0.505906462669,-0.792060017586,1.20776057243,2.08986830711,-1.14244997501,0.149350002408,0.528071403503
9097,0.672049999237,1.10337686539,0.1917142272,-1.55623805523,-0.0449599027634,0.68729442358,0.147262811661,0.0307999849319,1.01899957657,0.516716778278,1.10920000076,-1.40744245052,0.254336565733,0.0345740392804,-0.709892213345,0.591300010681,0.513000011444,-0.969977915287
10513,-0.113999992609,-1.30148220062,-0.49229863286,-0.386872529984,-0.597277522087,-0.674888372421,-0.61161249876,0.295899987221,0.923412561417,0.766633033752,8.02779960632,1.21665918827,-0.266085445881,0.0138290636241,-0.741787075996,0.542699992657,-2.61455011368,0.0759248733521
1891,-0.934749960899,0.599442720413,-0.115388467908,1.06846511364,-0.413011848927,0.578805446625,0.336290478706,0.954900026321,0.90287232399,1.37199139595,-8.90629959106,0.564506530762,0.265231400728,0.193452581763,-0.136318549514,-0.809700012207,-0.734600007534,-0.578615248203
3066,-0.405400007963,0.199330210686,-0.890649437904,-0.435373723507,0.498158067465,-0.564722955227,-0.700268030167,-0.335549980402,-0.462765395641,-0.182455644011,8.58930015564,0.519153892994,1.07967197895,1.13778030872,2.44561266899,-0.356750011444,-1.26995015144,-0.356969624758
9801,-1.09524989128,-1.88369846344,0.373121112585,-1.23768699169,-0.208440989256,-0.087874032557,-0.580719709396,-1.32564997673,-0.527198016644,0.234017759562,-6.08010005951,-0.00922520458698,0.219648420811,-0.392296552658,-0.761734187603,1.36800003052,-1.35750007629,-2.71940994263
1459,0.678050041199,0.859726428986,-0.151564270258,0.414717286825,0.618620812893,0.411179751158,0.554384052753,0.240050002933,1.07492887974,-0.122369095683,-0.19470000267,-1.01011228561,-0.112492375076,-0.749882340431,-0.777180492878,0.0362499952316,-3.85555005074,-1.94718790054
9703,0.459749996662,-0.617447972298,-0.507852673531,-0.484088301659,-0.0681105703115,-0.244707107544,-0.283777445555,0.619400024414,-0.860827684402,0.372738867998,9.43340015411,7.83964538574,0.673840522766,0.21726089716,-0.865525305271,-0.281849980354,0.0967000126839,0.996941864491
10606,-0.941500008106,0.342651367188,-1.26370358467,-0.349646896124,-0.0540921986103,-2.21746969223,-0.542531728745,-0.378800004721,-1.17995989323,1.26611590385,7.73780012131,0.427943229675,-1.34715151787,-0.552126944065,1.23384404182,0.26210001111,1.47484993935,-0.423954159021
1017,1.44400000572,-0.631709218025,-0.2762388587,0.257311373949,0.98773086071,-0.599114954472,-0.290112167597,-0.533599972725,-0.00792853534222,-0.338118433952,1.1371999979,-0.712065637112,0.999595820904,-0.29561200738,1.15671408176,0.0827000141144,-1.38220000267,-0.328505218029
9813,-1.79275000095,1.39917850494,-0.609958469868,0.519565880299,-0.3633454144,0.48175829649,-0.605962753296,0.77840000391,0.29858726263,-0.870894908905,-5.15269994736,-1.1467154026,-0.257595837116,-1.65423583984,-0.36935544014,0.170749992132,-0.691799998283,-2.09373021126
7485,1.47109997272,0.0873597860336,-0.891070961952,-0.547288775444,0.111076593399,-0.354346454144,-0.345181584358,0.144649982452,-0.266679227352,-1.01950526237,6.09180021286,0.12000490725,0.914304316044,0.472603678703,-0.355554550886,0.321099996567,1.47100007534,2.6663684845
2109,0.36700001359,-0.279184311628,-0.623141586781,-0.754213094711,-0.507174372673,-0.430665791035,-0.95268535614,0.220149993896,-0.688509821892,0.406630039215,3.57500004768,-0.157864078879,-0.268792927265,0.806626141071,-1.22856032848,0.0373000204563,-1.16604995728,0.816162467003
23271,-0.693750023842,0.435473382473,0.530754983425,-0.0462686941028,0.321776539087,0.17961217463,0.00770377553999,-0.957799971104,1.02742481232,0.413166224957,-3.7881000042,-0.585208594799,-0.049895785749,-0.597845375538,-0.0468769185245,0.634550035,0.410699993372,-1.45271873474
9915,0.129649996758,0.718063354492,1.17798662186,0.685182392597,0.409974366426,0.727728366852,0.460557311773,0.274899989367,0.525542020798,-0.665587067604,-9.22570037842,-0.462551862001,-0.152018010616,-1.54665994644,-1.00301814079,0.219649985433,-0.00270000007004,-1.96641492844
9552,-2.30219984055,-4.89660644531,-0.276495218277,0.559335231781,-0.332640826702,-0.707067549229,-0.307946890593,0.0425500012934,-0.229723334312,-0.487839579582,-1.3111000061,-0.724103331566,-0.592812240124,0.841809511185,0.287050038576,0.172550022602,-2.77824997902,0.663867652416
93487,-0.234449997544,-1.4278678894,0.832612633705,-1.51110994816,2.02294778824,-0.670061707497,0.00303805619478,0.563000023365,-0.359236806631,-0.151039063931,1.14509999752,0.215999498963,0.967409491539,0.634032547474,-0.209998399019,0.0058999992907,-0.978549957275,1.98771595955
2956,4.14230012894,1.01643669605,-0.17761939764,-0.944617271423,-1.31761670113,-0.355853021145,-1.0596114397,0.400099992752,-0.289683938026,-0.196099579334,-4.69119977951,1.33979451656,0.209613442421,0.62244027853,-0.0175306797028,-0.341949999332,-1.74555003643,1.86974549294
11065,-1.31784999371,-1.33187067509,-0.873729586601,-0.168953105807,0.0705657824874,-0.556845188141,-1.25714731216,-1.58625006676,-0.585579395294,-0.0556264072657,5.95650005341,0.198753267527,-0.157680332661,0.558193147182,0.384428739548,-0.511049985886,7.73990011215,-0.729114174843
9653,-0.353100001812,0.355072766542,-0.0158919468522,0.0071664582938,-0.573814511299,0.535822093487,0.271271556616,1.02534997463,3.87865972519,0.0598594248295,4.21199989319,0.35941106081,1.29627680779,0.754212021828,3.60355186462,0.182899981737,-1.4048999548,4.89646339417
200081,-0.134499996901,-1.41926956177,-1.24618816376,-0.323167204857,0.00757570192218,-2.86238431931,-0.982757091522,-1.27295005322,-0.93287062645,-0.0771665871143,-4.87799978256,-0.163770288229,-0.243947893381,-0.939225554466,-0.715674757957,-0.0573000311852,-1.84000003338,0.0851141363382
3337,-0.215700030327,-1.38619482517,-0.731928110123,0.965745329857,0.183280646801,-0.491244643927,-0.936495244503,-2.02614998817,-0.548320412636,0.12845620513,-7.87930011749,0.802057445049,-1.1501557827,-0.348289966583,0.160436540842,-0.0403500013053,-2.29585003853,-0.588633656502
11073,0.508499979973,0.240036606789,-0.236853092909,0.546533763409,-0.535799145699,0.727785825729,-0.956057012081,-0.618750035763,0.869864046574,0.466004937887,0.758499979973,-0.218982607126,0.0155635476112,0.00550954788923,-0.397886365652,0.31194999814,-0.290899991989,-1.16732215881
23,-0.669199943542,0.595479786396,-1.39347839355,-0.553680479527,-0.0635772421956,0.659299314022,0.0900216698647,0.0309999585152,1.53766727448,0.7563585639,1.49070000648,-0.963723838329,1.09367573261,-0.603783845901,-0.194007977843,0.318800002337,-1.6168500185,-0.0818115472794
5641,-0.0671500042081,-2.25197863579,-1.21484959126,-0.771940946579,-0.490552604198,-0.509800374508,-1.23089897633,-0.749300003052,-0.287277847528,-0.398216128349,2.43099999428,0.771566092968,0.0448989346623,0.388488292694,-0.732969641685,0.266750007868,8.26805019379,1.13840103149
8720,1.73555004597,-1.07235908508,-0.663715660572,0.544958055019,-0.560954511166,1.18983876705,-0.161634609103,0.0130500001833,0.0962156802416,0.375827372074,10.0,0.515936017036,-0.284624576569,1.18378925323,2.35542201996,-0.828400015831,-2.26760005951,-3.25413680077
10782,0.669600069523,0.538713991642,-0.573082983494,-0.543488442898,-0.277865171432,1.06320428848,-0.76371717453,-0.0691500008106,-0.0341187603772,-0.435341477394,0.806100010872,-0.563204944134,0.094683110714,1.11872649193,-0.583453178406,-0.505999982357,-0.613349974155,1.42562282085
25932,0.656949996948,-0.308602690697,-0.514625906944,-5.1050901413,1.00370526314,0.467093855143,0.270213365555,1.13080000877,-0.684548854828,-0.974187791348,-0.758700013161,-1.02529168129,-0.273122549057,-4.05635118484,1.24857103825,-0.0506500005722,-0.36519998312,-1.71496534348
3028,-4.13250017166,-2.2787964344,-1.0550570488,-0.435745537281,-0.0151649713516,-0.704428076744,-1.14742815495,-1.24685001373,-0.342503041029,0.278499096632,-5.01469993591,0.436077654362,0.753758370876,0.439304590225,0.351517885923,0.616149961948,-8.46420001984,-0.781601369381
6804,0.919449925423,-0.386306583881,-0.0771237015724,0.100923299789,-0.280992656946,-0.449690163136,0.0527097247541,0.660050034523,-0.492435276508,0.0430048853159,10.0,-0.475847542286,0.882331192493,0.246145263314,3.61986732483,-0.647199988365,5.77209997177,2.69780111313
890,-1.45974993706,-0.74770128727,-0.68738591671,-0.229696959257,-0.86645591259,-0.521166682243,-0.301464557648,-1.78690004349,-0.25741353631,0.218288168311,-2.26850008965,0.117747724056,0.342642217875,0.291704595089,0.644849181175,0.350499987602,-1.54065001011,4.9613366127
6390,-0.42634999752,-1.31739509106,-1.13188147545,0.0595985352993,-0.055457662791,-0.074351593852,-0.340982377529,0.681649982929,-0.855154871941,0.642308413982,-4.79619979858,0.755676150322,0.509673237801,0.281162619591,1.06900632381,0.184149980545,-3.28765010834,-0.893729865551
4303,0.384449988604,-1.57256054878,-0.639371395111,0.442335188389,-0.464630395174,0.0978732407093,-0.297257453203,0.922049999237,-0.641707718372,-0.279277384281,6.64270019531,0.339998722076,-0.468231767416,0.417354404926,0.777736723423,-1.9563999176,-0.732400000095,4.7278342247
10953,0.605749964714,-0.698477983475,-0.991882920265,-0.148207932711,0.925723731518,-0.194122463465,-0.629095375538,-0.483950018883,-0.514112353325,-0.9548163414,4.70989990234,0.122303977609,0.705106377602,1.10969007015,0.268688619137,0.589450001717,-2.41595005989,2.370865345
22889,0.381700009108,-0.0121347270906,-1.01693534851,-1.76148748398,1.83272886276,-0.189105704427,0.284323036671,0.426050007343,-0.23734781146,-2.77991986275,2.87059998512,-3.70305371284,0.717777073383,0.401072084904,2.06114196777,-0.61185002327,0.301300019026,-0.433385014534
3098,-0.278499990702,-0.851961016655,-1.67163956165,-0.6543430686,0.54005420208,-0.304101526737,-0.746565997601,0.118599995971,-0.627255320549,0.357048243284,4.99209976196,-0.062887199223,0.0704078674316,0.361642897129,0.510237276554,-1.43619990349,1.88004994392,3.25257301331
11044,-0.808849990368,1.82371306419,0.335970878601,3.35623431206,-0.285227477551,0.390296220779,0.124228209257,1.21175003052,0.358708053827,-0.184174582362,-3.36179995537,0.985482633114,-1.31467354298,-0.9706133008,0.110568895936,-0.46669998765,0.893400013447,-0.382478743792
8985,-0.777750015259,0.315241158009,-0.320118069649,-0.022886749357,0.775161862373,0.0378030836582,-0.737334251404,-0.751300036907,-0.840383887291,1.18675613403,-1.22599995136,-0.125436484814,0.391436338425,-0.258076965809,-0.869980931282,0.30965000391,0.760150015354,-0.674098789692
66008,-0.804250001907,-0.370856404305,-1.39757037163,0.494570940733,0.209031641483,-0.953842520714,0.141588062048,-0.0258500054479,0.446526169777,-0.096305847168,2.3884999752,0.678434610367,0.57450902462,0.331539481878,-0.418989598751,-1.32714998722,-3.13689994812,0.0445643477142
9217,0.482699990273,-1.10373592377,-0.431686282158,-0.134281307459,-0.00100046023726,0.28915143013,0.0534740388393,4.83405017853,0.223471522331,0.0938385352492,9.66989994049,-0.554705321789,0.860908269882,-0.239220589399,0.301510930061,-1.42499995232,0.969150066376,3.97443246841
701,0.0544999986887,0.996770918369,0.797389626503,0.357461243868,-0.468932598829,0.271451383829,0.294813901186,0.436849981546,0.932405352592,-0.00131776183844,-1.92879998684,-0.677657008171,-0.610468506813,0.234530642629,1.44152271748,-0.2771499753,-0.220649987459,-2.33839654922
6182,-0.138899996877,-0.677239656448,-0.102274999022,-1.39626526833,-0.703962087631,0.116259932518,-1.67832732201,0.0390999913216,-1.8921251297,-0.0296642109752,2.87809991837,-0.33232074976,0.0693279355764,0.905304729939,-0.746372103691,-0.163749992847,-6.37090015411,-0.567627429962
4860,1.41400003433,-1.011302948,-0.986596345901,-0.849936187267,0.498076021671,-0.306343346834,-0.718403995037,0.1263499856,-0.280018597841,0.0115038454533,-2.86680006981,0.668627858162,0.618314504623,0.24099420011,0.931055605412,-0.166649997234,1.45399999619,-0.890033662319
7398,-0.443200021982,-1.50949943066,-0.666825175285,-1.09335064888,-0.0339912772179,-0.543854951859,-0.440185785294,-0.727349996567,-0.759705781937,0.075316734612,6.78100013733,0.0973890125751,-1.12528204918,0.650712370872,0.675936937332,0.860650002956,9.64109992981,2.3770904541
6117,-0.343450009823,-1.67454695702,-0.423656016588,-1.6033706665,-0.233923360705,-0.164553761482,-0.607320427895,-0.721150040627,-0.826403975487,0.0780125185847,-1.13349997997,0.274739086628,0.138195484877,0.447541445494,0.875657320023,-0.700100004673,-4.40799999237,-1.04510271549
23588,-1.09159994125,-0.504266023636,0.264347136021,0.290626436472,0.469243645668,-0.0646040439606,0.2155148983,0.116200007498,0.0502094402909,-0.426573395729,-0.325599998236,-0.497236192226,-1.34715294838,0.0205462388694,0.176086902618,0.501649975777,-3.64264988899,-0.545266151428
949,1.02254998684,-0.225844442844,-0.352542877197,-0.959230303764,-0.860019028187,-0.984915554523,0.289530426264,1.22879993916,-0.306323587894,0.090947702527,3.07389998436,-0.464076280594,1.24630141258,0.871293365955,-1.27759027481,-0.109500005841,-0.228650003672,2.68144750595
7168,0.382099986076,-1.22513103485,-0.267988532782,-0.231422066689,-0.246584162116,0.151088118553,-0.234245210886,-0.513599991798,0.342444777489,0.797001421452,-2.35590004921,0.50058567524,0.849568724632,0.493275761604,0.555302739143,-0.543050050735,0.571349978447,-0.592357993126
9375,0.121199995279,-0.6747418046,-0.758805155754,-1.1686321497,0.253165483475,-0.164123371243,-0.10102622211,-0.249850004911,0.768227756023,0.869486033916,1.14970004559,0.0707956403494,0.209088429809,-0.0610849261284,0.244714349508,-0.344449996948,1.37160003185,0.854174017906
4927,0.889949977398,-0.438667267561,-1.24393963814,0.370185524225,0.635590910912,-0.795537352562,0.0106804519892,-0.502200007439,-0.678219616413,-0.154812261462,3.51410007477,0.0187074616551,0.641604363918,0.460008323193,0.310489922762,-0.0319500267506,-1.9035500288,-1.25923442841
2523,1.01719999313,1.1838657856,-0.742823600769,-0.141406536102,-0.215739384294,0.668234348297,0.482652127743,-0.0658999979496,0.596364915371,-0.401207685471,2.25060009956,0.0425590053201,-0.777608394623,0.00202670693398,-0.684338867664,-0.161599993706,-1.3695499897,-0.372134447098
58497,-0.394749999046,-1.12553620338,-0.81693905592,-1.24068009853,-1.26462197304,0.24803969264,-0.338373303413,-0.630299985409,0.113777130842,8.20541286469,10.0,0.0909578800201,0.150883331895,0.770114779472,0.0618513152003,-1.41819989681,10.0,8.38381958008
6856,-0.103549987078,-1.29593348503,0.061761572957,-1.04828846455,0.0981378555298,-0.358117133379,-0.284446954727,0.685500025749,-0.104407548904,0.290608465672,-6.99219989777,-0.0421973243356,0.52338206768,0.696860432625,1.41817927361,-0.94319999218,0.64595001936,-0.386218428612
26036,-0.354600012302,-1.58049750328,-0.692094564438,-0.585317790508,-0.654555678368,-0.280956089497,-0.496189653873,0.234500005841,-0.205199494958,-0.588920712471,2.80320000648,-0.274247944355,0.598009049892,0.161078602076,1.81606650352,-0.689900040627,-0.254700005054,4.45569086075
10206,-0.370400011539,1.78488087654,0.180218756199,0.311137527227,-0.351829022169,0.640693545341,-0.142240226269,0.177499994636,0.831588387489,-0.0311368219554,-0.64359998703,-0.492959529161,-0.550226330757,-0.44971075654,-0.514922678471,0.179650008678,0.885550022125,-0.0995947420597
25793,0.562900006771,-0.174987703562,-0.998343646526,-0.0433816350996,0.229689612985,-0.359885811806,-0.0167452059686,-0.844300031662,-0.201937302947,0.189608469605,4.82450008392,0.443210095167,0.14224909246,0.547347068787,-0.399252146482,-0.590799987316,2.20510005951,-0.505223691463
55556,-2.56180000305,0.40026640892,-0.804753363132,-1.32114398479,-0.259227395058,-0.815626084805,-0.165722414851,-0.152600005269,-0.243930786848,0.551336944103,10.0,0.481307804585,0.132419526577,-0.227176100016,-0.193812102079,0.0734499692917,1.28604996204,3.18168354034
3978,0.248850017786,-1.05215513706,-1.2110106945,0.400169938803,0.262224376202,-1.0782854557,-0.662845909595,-1.37294995785,-0.593996822834,0.933477699757,4.69869995117,-0.237107858062,0.287934452295,-0.182626605034,-0.125006571412,-0.666650056839,2.23035001755,4.03435087204
10681,1.02749991417,-1.54447233677,-0.228847652674,-0.10395181179,-0.106744863093,-0.291068196297,-0.322326481342,0.386599987745,0.997578382492,-0.279638320208,-5.80219984055,1.43560683727,0.859688460827,1.47898840904,-0.905614495277,-1.59135007858,1.80804991722,2.52565050125
3638,2.28970003128,-0.480458676815,-0.231031149626,-0.112951986492,0.186140239239,-0.0999972596765,0.912806451321,2.27504992485,0.52345854044,-0.137258380651,-3.98140001297,0.562915503979,-0.763769984245,0.137991160154,1.01936817169,1.46259999275,0.542299985886,0.428222000599
8349,-0.155399993062,1.70083773136,-0.110048368573,0.637757122517,-0.956962943077,0.03081163764,-0.572578966618,-0.271299988031,0.861295104027,-0.390143692493,-0.4049000144,0.208464607596,-0.0481140986085,-0.0675218775868,0.0391775146127,3.1468501091,0.125800013542,2.12693810463
6275,0.473549991846,-0.22366476059,-0.0773645043373,1.18177759647,-0.331194400787,0.187160536647,-0.305669784546,-0.0741499960423,-0.538611888885,0.321509003639,-1.1713000536,2.04157400131,0.28846848011,-0.0767286419868,-4.03900194168,0.620949983597,-0.136700004339,-1.25010514259
3895,-2.65400004387,-0.57831299305,0.0977372229099,-0.84419709444,0.474181175232,0.0770520120859,0.431183367968,0.67334997654,0.888202369213,-1.29050540924,0.978999972343,-0.669213473797,-0.412487655878,0.193935871124,0.796689629555,-0.233849987388,-0.337900012732,0.459659546614
392,-0.61930000782,0.0362357534468,-0.490468740463,-0.655741274357,0.287127137184,0.315230965614,-0.327375233173,1.22535002232,0.180595174432,-0.476297914982,-6.76630020142,0.884887814522,1.03268384933,0.499827235937,-0.409307807684,-0.595299959183,-1.21015000343,0.380289673805
9170,-0.0423500016332,0.0704564452171,0.0690283402801,0.557210147381,-0.568741321564,-0.169572174549,0.106090836227,0.785099983215,0.631651163101,-0.695914983749,2.72950005531,0.462469100952,0.199094802141,0.473041385412,-0.538076162338,0.930500030518,0.410750031471,0.79833316803
80347,-1.29605007172,-0.823531985283,-0.0937150865793,-0.360024303198,0.495621204376,0.681681632996,0.156128883362,-0.338599979877,-0.394188523293,0.514071524143,4.02600002289,0.170998632908,1.49783229828,-1.4891462326,-0.0784506350756,-0.882049977779,3.2365500927,1.53834962845
23300,0.574450016022,-0.198775529861,-0.233326047659,-1.2221763134,-0.967406392097,-1.25535190105,-0.621482551098,-0.101800024509,-0.718793392181,-1.99976277351,4.66919994354,-0.583372473717,-1.8323264122,-0.59551024437,0.296915531158,-0.537150025368,3.007999897,-0.248187080026
836,-1.00885009766,0.383262395859,-0.699997723103,0.976345956326,0.0739224553108,-0.114372730255,-0.845470666885,0.586049973965,0.751118540764,0.714695155621,-2.10450005531,-0.915570735931,0.218248069286,0.651264727116,2.4515581131,0.986900031567,0.316500067711,-2.62311148643
11188,-1.57325005531,-0.424967110157,-0.55344080925,-0.16365994513,-0.690192699432,0.261184632778,-1.18295931816,0.0276499986649,-0.457610070705,-0.777713418007,1.69770002365,-0.579348444939,0.14497551322,1.33556377888,0.789372503757,-0.656899929047,3.2892999649,-2.045773983
10898,-0.00624999403954,-0.039729103446,-0.177946060896,-1.97136259079,-0.148444861174,0.623086333275,-0.512790739536,-0.62190002203,-0.431049048901,-1.39880180359,1.16970002651,-0.604411184788,-0.38820874691,-0.498932301998,-0.307846516371,-0.045450001955,-4.65899991989,-0.998578190804
9276,0.234249994159,-0.467395752668,-0.282108098269,-0.378950297832,-0.391020327806,0.135292321444,-0.85985916853,0.668299973011,-0.446788609028,-1.10008728504,8.11789989471,-0.861992299557,-0.202626973391,0.661631345749,0.640773773193,-0.799749970436,0.146600008011,-1.09631693363
1647,-4.94589996338,0.348976135254,0.0985270738602,-0.0473609305918,1.36246323586,0.441694825888,0.185227513313,-0.277249991894,-0.395308315754,-0.586035907269,-4.61129999161,-1.30413663387,0.479996949434,-0.556891918182,-0.0709994807839,1.18040001392,-0.848549962044,-4.02351140976
10285,-0.328099995852,-0.729896306992,0.477149546146,0.0405376069248,0.207465440035,0.0242057368159,-0.0760259479284,-0.357749998569,-0.244259536266,0.401855170727,5.45090007782,-0.912883341312,0.218864679337,0.542224943638,-0.176213920116,0.129200011492,-0.870949983597,-2.45247817039
23386,-0.484699994326,-1.13002133369,-1.45399999619,-1.36657321453,-0.0940716266632,-0.438601404428,-0.891426742077,-1.06885004044,-0.700748920441,0.320054322481,0.20569999516,-2.39348626137,0.480747580528,-0.138247951865,-0.126186639071,-0.0444000065327,-0.922949969769,-3.04435539246
3156,0.829349994659,0.579465150833,0.137038290501,0.367427706718,-0.754056572914,-0.381341457367,0.985328376293,0.766650021076,-0.212123692036,0.40665602684,-3.0922999382,0.302018165588,-0.398936033249,-0.212660416961,1.06543529034,-0.391699999571,0.10869999975,-5.09259128571
10237,0.404449999332,-0.52533185482,-1.10656619072,-1.28773295879,0.572755038738,-0.173423334956,-0.455415993929,-1.15645003319,-0.778611540794,-0.0297490432858,1.24909996986,-0.720962882042,0.487238168716,0.412523031235,-0.291378200054,-0.321500003338,-0.876899957657,-2.22768115997
7077,0.341199994087,0.660188257694,-0.015076354146,3.02945232391,-0.296162217855,-0.460974097252,-0.440215528011,-0.102200001478,0.893100857735,-0.125612765551,-5.70520019531,0.0579126626253,-0.405732274055,-1.42385447025,-0.574528455734,0.0891000032425,-5.16125011444,-0.712166190147
11157,0.090300001204,-0.761346101761,-0.427281737328,-0.710261046886,-0.684090137482,-0.116774186492,-0.536422550678,-0.928449988365,-0.847623050213,-0.0178017318249,2.77900004387,0.56153845787,0.936227917671,-0.0909308642149,-0.113826885819,0.808849930763,1.9536999464,1.25689566135
22908,-0.679000020027,-1.66008853912,-0.804781794548,-0.334324300289,0.516960144043,0.487408220768,-0.24521112442,0.334450006485,-0.636708855629,-1.35987341404,-4.18319988251,0.268291980028,1.23332357407,0.210579425097,1.70751929283,-1.1073499918,0.814750015736,0.0938364490867
10915,-0.311349987984,0.463567852974,-0.241463810205,-0.514580249786,-1.98630595207,-0.219443395734,-1.31309151649,-0.200899988413,-0.599483966827,-0.571194052696,3.22090005875,0.0363947339356,0.763369441032,0.31252887845,0.91094315052,-0.381900012493,-2.20284986496,0.413589984179
9897,-0.0846999958158,1.49534296989,0.130921393633,1.68266367912,-0.298122495413,-0.00816718861461,0.111574076116,1.19550001621,0.728307008743,-0.146527245641,-4.0626001358,0.906331419945,-0.888746440411,-0.343757718801,1.08774220943,-0.147300004959,-0.0563499927521,-2.94352602959
1759,-1.4577999115,-1.00199711323,-0.388258576393,-1.04881286621,-0.782768368721,0.0851067602634,-0.630829572678,-1.05145001411,0.581741571426,-0.555962145329,10.0,0.358065098524,0.630819678307,1.17535924911,-0.978813946247,-0.699349999428,-1.92545008659,6.41315317154
54541,-0.407900005579,-1.09372806549,-0.0661234557629,-0.940303862095,0.960516214371,0.895192861557,-0.306657195091,0.271099984646,-0.369810670614,0.0648865699768,-9.52210044861,-0.0527137033641,-0.0259818956256,-0.899946391582,-0.441206783056,0.430899977684,-4.49565029144,-3.77422904968
211,0.567650020123,2.16602921486,0.993153333664,2.36848855019,0.569456577301,0.659836053848,-0.0954832285643,1.51324999332,0.012064345181,0.375012397766,-10.0,0.669442713261,-0.68859654665,-0.109499156475,-0.01618899405,0.121450006962,-0.00499999523163,-1.31124138832
5048,-0.181400001049,0.33192756772,0.71419942379,1.58206892014,-0.440899193287,0.364659428596,-0.0375009253621,0.993499994278,1.82831084728,-0.405487596989,3.44029998779,0.884643495083,-0.234151363373,0.611886739731,0.952985823154,-1.01829993725,2.39205002785,0.131883978844
84722,-0.0110500007868,0.545222938061,-0.0941701978445,0.479284822941,-0.0412963628769,-0.814438402653,0.301362752914,-0.700850009918,0.513154506683,0.0475386381149,1.04279994965,0.945445537567,-0.350666791201,0.472042888403,0.41648671031,-1.16560006142,1.03544998169,0.593256354332
