rid,CPC004_A375_6H:BRD-K72166146-066-03-9:10,CPC005_A375_6H:BRD-A54845972-066-01-5:10,CPC005_A375_24H:BRD-A54845972-066-01-5:10,CPC005_A549_6H:BRD-A54845972-066-01-5:10,CPC005_A549_24H:BRD-A54845972-066-01-5:10,CPC004_HA1E_6H:BRD-K72166146-066-03-9:10,CPC005_HA1E_6H:BRD-A54845972-066-01-5:10,CPC004_HA1E_24H:BRD-K72166146-066-03-9:10,CPC005_HA1E_24H:BRD-A54845972-066-01-5:10,CPC004_HCC515_6H:BRD-K72166146-066-03-9:10,CPC005_HCC515_6H:BRD-A54845972-066-01-5:10,CPC004_HCC515_24H:BRD-K72166146-066-03-9:10,CPC004_HEPG2_6H:BRD-K72166146-066-03-9:10,CPC004_HT29_6H:BRD-K72166146-066-03-9:10,CPC005_HT29_6H:BRD-A54845972-066-01-5:10,CPC005_HT29_24H:BRD-A54845972-066-01-5:10,CPC004_MCF7_6H:BRD-K72166146-066-03-9:10,CPC005_MCF7_24H:BRD-A54845972-066-01-5:10,CPC004_PC3_6H:BRD-K72166146-066-03-9:10,CPC004_PC3_24H:BRD-K72166146-066-03-9:10,CPC004_VCAP_6H:BRD-K72166146-066-03-9:10,CPC004_VCAP_24H:BRD-K72166146-066-03-9:10,CPC005_MCF7_6H:BRD-A54845972-066-01-5:10,CPC005_PC3_6H:BRD-A54845972-066-01-5:10,CPC005_PC3_24H:BRD-A54845972-066-01-5:10,CPC005_VCAP_6H:BRD-A54845972-066-01-5:10,CPC005_VCAP_24H:BRD-A54845972-066-01-5:10,CPC017_A375_6H:BRD-K72166146-066-03-9:10,CPC017_A549_6H:BRD-K72166146-066-03-9:10,CPC017_A549_24H:BRD-K72166146-066-03-9:10,CPC017_ASC_24H:BRD-K72166146-066-03-9:10,CPC017_HEPG2_6H:BRD-K72166146-066-03-9:10,CPC017_HT29_6H:BRD-K72166146-066-03-9:10,CPC017_MCF7_6H:BRD-K72166146-066-03-9:10,CPD001_MCF7_6H:BRD-M19787235-045-01-6:10,CPC017_MCF7_24H:BRD-K72166146-066-03-9:10,CPD001_MCF7_24H:BRD-M19787235-045-01-6:10,CPC017_NPC_24H:BRD-K72166146-066-03-9:10,CPD001_PC3_24H:BRD-M19787235-045-01-6:10,CPC017_PHH_24H:BRD-K72166146-066-03-9:10,CPC017_SKB_24H:BRD-K72166146-066-03-9:10
993,-1.62135910988,-0.0392707288265,-0.366527855396,-1.22738671303,0.429480999708,-0.552649974823,0.595950007439,0.534390389919,-0.916172266006,-0.514334321022,0.179600000381,0.385304689407,0.476308494806,0.505193531513,-1.01552176476,-0.317987620831,0.351417124271,0.105275332928,0.261463582516,-0.5200548172,1.16690325737,0.252158880234,0.427782356739,0.431996583939,0.338766038418,-0.246800005436,0.125238597393,0.572866678238,0.882424473763,0.128054052591,-0.0687918365002,0.437266647816,-0.579096198082,0.614551544189,0.506349980831,0.354467839003,1.42460811138,0.0590392500162,0.57079321146,-0.774460792542,-0.208449989557
7157,-0.612967252731,0.0398204401135,-0.540803551674,0.198514819145,0.151902779937,0.588250041008,-1.11629998684,0.564913868904,-0.291486382484,0.111629426479,-0.145800024271,0.373789817095,0.569564700127,0.82462477684,-2.62446951866,0.274456202984,0.297080606222,0.485441178083,-0.191624984145,-0.321221739054,0.0716444030404,-0.104595512152,1.42259693146,-0.999351501465,1.21909081936,0.221799984574,0.916687071323,-0.530633330345,1.06989240646,0.330484628677,-0.00834834575653,0.492733359337,-1.25320422649,-0.012027926743,1.16820001602,0.0807846486568,0.995363354683,-0.974664211273,0.331625878811,2.29321432114,-0.353050023317
1958,-0.0893783941865,0.847870290279,-1.19344329834,-0.15224018693,2.86972045898,0.744250059128,0.540499985218,1.35163879395,1.23853373528,0.377123951912,-0.954349994659,0.271948605776,-0.0736380964518,0.427176654339,-0.733347475529,0.94128215313,-0.573604345322,-0.105148531497,0.488148272038,-0.0361609831452,0.618661701679,0.131213799119,-0.0743712186813,-0.536762356758,0.131225973368,0.439249992371,-0.502446115017,-0.465500026941,0.599320471287,-0.188027977943,-0.0105087161064,-0.0198333263397,0.00184755772352,-0.212726905942,1.88514995575,-0.124989926815,0.242170780897,0.0457008853555,-2.93219614029,0.461610555649,0.5394500494
4582,0.232009291649,0.334903895855,-0.125734746456,0.401057332754,-0.0393895208836,-0.721050024033,4.13919973373,1.12019431591,-0.57903188467,-0.968109726906,0.0139499902725,-0.169060498476,0.351832807064,-0.344431310892,0.926391303539,0.00993564724922,2.44801187515,0.0763424411416,-0.130115926266,2.49281430244,0.146286606789,0.439827442169,0.973376452923,0.508604705334,0.738260626793,1.00002491474,-0.542529761791,-1.06583333015,-0.927369952202,-0.83456492424,0.0747125297785,-0.304666668177,0.130548030138,-0.521168112755,-0.0192499756813,0.317859828472,-0.871324419975,0.745866656303,0.461323529482,1.5179156065,0.462700009346
9212,-0.214180916548,0.450333416462,-0.0390267446637,0.059231929481,0.638662934303,-0.915400028229,-2.03749990463,0.00828459858894,-0.801280856133,0.125767946243,-2.20690011978,0.591817259789,0.459388762712,0.558721899986,-3.06427073479,0.354646772146,-0.221388056874,-0.28079855442,-0.0526815652847,0.293847829103,-0.155433118343,0.386854946613,0.375146269798,0.216062217951,-0.260329276323,-0.30315002799,-0.29443526268,0.916133403778,0.0603076815605,1.38145935535,-0.730133712292,0.747666716576,0.203922301531,-0.165194243193,0.692250013351,0.377106010914,1.11322653294,0.858425378799,-0.421569049358,-1.56851112843,0.194599986076
8440,0.534195125103,1.2768805027,0.58848375082,1.25485169888,0.395557433367,-0.307950019836,0.210049986839,0.705814599991,-0.333219707012,-0.104325391352,-0.0283499956131,0.402306973934,-0.368134975433,0.693132698536,-1.21777975559,-0.406331330538,0.452238231897,0.135885834694,0.515137672424,-0.36076182127,0.0468114800751,-0.609180569649,0.378362715244,0.727047324181,-0.188080489635,-0.626100003719,-0.114505402744,0.853033304214,0.392404317856,0.542508482933,3.56656932831,-0.102633319795,-0.314249366522,0.211004644632,0.47184997797,-0.0383564531803,-0.210215091705,-0.0377437770367,0.133697092533,-0.515371203423,0.202100038528
6790,-0.132214963436,0.471008270979,0.638630330563,-1.55912911892,0.877179324627,-0.656949996948,-1.30825006962,0.481947720051,0.699248850346,-0.829401493073,0.21099999547,0.228492721915,0.169895336032,0.284757614136,1.9916523695,0.127503842115,-0.629703342915,-0.338070780039,0.0180776640773,-0.317110836506,0.344433009624,-0.122900500894,0.518157303333,0.484563291073,-0.129088371992,0.394849985838,0.246728509665,-0.701766729355,0.546771526337,-0.189593777061,-0.0918681323528,0.131233334541,0.230653688312,0.709524333477,-0.000650003552437,0.0494733341038,0.927776694298,0.679761707783,-0.652939319611,-0.553485631943,0.0119000002742
8851,-0.07486371696,0.098853468895,0.617163538933,-1.0717792511,-0.481893122196,-0.485799998045,-2.1374502182,1.43894279003,0.381838142872,-0.483879268169,-0.306600004435,3.38391160965,-0.609415054321,-0.696374595165,1.89469242096,0.0414717718959,0.68366920948,0.0995444953442,0.25668400526,3.62559056282,-0.14142639935,0.423589199781,0.122264504433,-0.491620957851,0.643154323101,0.791900038719,-0.454770624638,0.913100004196,0.432287842035,0.391860485077,1.09627223015,0.588100016117,0.233673423529,-0.219383314252,0.318650007248,-0.15508878231,-1.3177574873,0.0787304863334,0.324998617172,-1.37097632885,0.150099992752
2534,0.673370420933,0.257148712873,0.797932982445,-0.71951341629,-0.227869987488,-0.268750011921,-0.0155500173569,-0.572683036327,0.330724060535,-0.660147249699,0.612149953842,-0.519581079483,-1.35843479633,-0.472204983234,2.88783931732,0.0346999317408,-0.05035835132,0.492600381374,0.317098379135,-0.289384514093,-0.535741090775,-0.146147742867,-0.251275479794,0.283525049686,-0.322383850813,0.771775007248,-0.365937203169,0.636066675186,-0.564602732658,-0.583620667458,0.739283442497,-0.10313333571,-0.120467752218,-0.367696851492,-0.325800031424,0.367551267147,1.08760869503,0.148481458426,0.122876301408,1.33708548546,0.446649998426
4893,-0.640493750572,-0.525430381298,0.211633846164,1.06430804729,0.43603515625,-0.19865000248,2.55599999428,-0.870246291161,-0.0825817734003,-0.157873779535,0.600549995899,-0.239506036043,-0.732144534588,-0.766963362694,-0.6893273592,0.136802449822,-1.16476464272,-0.449693500996,-0.554372489452,0.0792669206858,-0.621736466885,-0.428705453873,-0.464449524879,-1.25817084312,0.0444274321198,0.88765001297,-0.222806200385,-0.039633333683,-0.804359674454,0.608863413334,-0.656123459339,-0.0566333346069,-0.0342996828258,1.21780097485,0.170700013638,0.921878933907,-0.908047556877,1.16135263443,-0.292174696922,0.388616740704,-0.440800011158
665,-0.201789557934,0.847216904163,0.873190701008,0.409623324871,0.845476388931,0.197899997234,-1.10985004902,0.667534947395,0.820774435997,-0.371161311865,-0.0382500141859,0.0680525898933,0.687926948071,-0.0905572324991,-1.47262084484,-0.196037858725,0.746844112873,-0.43310251832,-0.948423445225,-0.0847103372216,0.141203194857,0.0178820863366,0.217802375555,0.100962117314,-0.246793285012,1.26719999313,-0.608729183674,-0.283433318138,0.109452277422,0.138458892703,0.469975948334,0.222899973392,-0.174060985446,1.84804677963,0.061999976635,-0.0989604964852,-1.46692919731,0.468912303448,-0.152839690447,0.669744312763,0.25624999404
4313,0.104545876384,-0.593363046646,-0.830649554729,-0.754813671112,-0.773302197456,1.14464998245,1.27404999733,-0.207705810666,-0.80078458786,-0.0537231601775,-0.610499978065,-0.50926476717,0.162571936846,0.222032412887,-0.99240398407,-0.496030390263,-0.983927369118,-0.496801406145,0.472117900848,0.343873023987,0.313170462847,0.203804209828,-0.771877348423,-0.855178833008,-0.320155352354,-0.69764995575,-2.13289570808,0.606500029564,-1.00748085976,1.60164141655,-1.09073722363,0.0856333225965,0.515322983265,0.784783244133,-0.551249980927,-0.59700524807,0.34442704916,0.139326438308,-0.151823490858,-1.65356731415,-0.124349996448
1022,0.63267070055,-0.211246147752,0.612471103668,-0.899807095528,-0.859902501106,-0.761800050735,-5.45060014725,-0.638897299767,0.195757344365,-0.182335019112,0.0411499887705,-0.0634174197912,-0.296566307545,-0.757687807083,-1.81487822533,-0.57540845871,0.513460457325,-0.735454618931,-0.301418721676,-0.0165910385549,-0.385870665312,-0.653403222561,-0.234785750508,0.0572470277548,-0.922011256218,-3.27687501907,-0.477520674467,-0.277566641569,0.658229410648,0.00517090409994,0.577077746391,0.0822666287422,0.528617501259,0.00253859162331,-1.34584999084,0.634694635868,-0.386281132698,-1.95586764812,-0.19540861249,0.345391452312,0.171350002289
5880,-0.260347187519,-0.0676947683096,-0.355535030365,0.828721046448,4.4401268959,-0.0376000031829,2.97484993935,0.525642991066,-1.03106284142,1.26319038868,0.03579999879,-0.770243763924,-0.569682896137,0.608552932739,0.153178453445,-0.0120477378368,0.89868927002,-0.9557467103,0.273298531771,-0.557913124561,0.651706695557,-0.200557440519,-0.0344526655972,0.735490679741,0.593255698681,0.919175028801,0.452522546053,-4.02883338928,-0.712132275105,0.465954810381,0.0608596801758,-0.185500010848,0.844232916832,-0.953070521355,-0.0478999912739,0.258119344711,0.155192896724,-0.571708738804,0.104745090008,0.471773356199,-0.651350021362
3162,-0.124341137707,1.15332424641,-0.141206786036,0.117346636951,1.02449893951,-0.32800000906,0.25744998455,-0.129723370075,-0.74366492033,-0.0187750756741,-0.575049996376,-0.361661076546,-0.222303986549,0.396583855152,1.68955767155,-0.274913102388,-0.289024889469,0.829767525196,0.00695785135031,0.663207411766,-0.389143019915,0.710599064827,0.537510871887,-0.15778362751,0.412855535746,1.58940005302,0.833784222603,-0.112900018692,0.834905266762,-0.0363678634167,-0.280002236366,0.1331666857,-0.754221498966,-1.02807462215,0.719049990177,-0.0400558710098,0.969701290131,-0.030587958172,-0.418557167053,1.34188783169,-0.783699989319
1282,-0.517050027847,-0.433731734753,-0.244970813394,-1.18044960499,-0.571809053421,0.0,-5.0,0.0,-0.329674988985,-0.346533119678,0.0946500003338,0.222006708384,-0.228612110019,0.318263739347,-0.977628707886,-0.279369592667,0.347234427929,-0.646981537342,-0.10681578517,-0.516140580177,-0.460694789886,0.168172627687,-0.734102070332,-0.227821961045,0.909280121326,0.27270001173,-0.640545487404,-0.00856667011976,0.765698730946,-0.299866497517,0.242694541812,-0.295100003481,0.358130633831,0.641127586365,-0.497799992561,0.40564250946,1.1309196949,0.479029387236,0.0333347171545,-0.572162508965,-0.336600005627
3383,-0.160804510117,0.818237245083,0.157844588161,-0.58184581995,-1.03979969025,-0.379649996758,4.17579984665,0.419808506966,-0.509189844131,-0.593928098679,0.0425999984145,0.35499510169,-0.347076624632,-0.242996960878,-1.53997266293,-0.0380051285028,-0.118910484016,0.00854726135731,0.156432539225,-0.30235272646,-0.234694555402,-0.054925724864,-0.015297755599,0.25726467371,0.997483491898,-0.103974997997,-0.638256549835,-0.701699972153,-1.3557280302,0.727016568184,-0.0286398530006,-0.128466665745,0.477110743523,0.81489533186,-0.147450000048,-0.415749013424,0.255847394466,0.340511769056,0.718081533909,0.948720812798,4.88679981232
727,0.0853163897991,-0.5290325284,-0.447913199663,1.49281466007,1.52469611168,0.328500002623,0.231349945068,-0.889133930206,-0.0151720941067,0.185755133629,0.367049992085,-0.204970568419,1.24311327934,-0.0425374209881,0.0943624675274,0.229845538735,-0.444856971502,-0.469932824373,0.0635114759207,-0.0361780710518,0.0360320992768,0.338821232319,-0.368350595236,-0.478388905525,0.743794441223,-0.496499985456,-0.199150130153,0.65526664257,-0.877102255821,1.25009119511,-0.0954577922821,0.00950000807643,1.26920890808,-0.280765652657,-0.510500013828,-0.00862962007523,1.01410984993,0.179142132401,0.0865455642343,-0.520029127598,-0.493349999189
4792,-0.142021149397,-0.627400755882,0.282254397869,-1.08724415302,0.0198914222419,0.37935000658,-1.17640006542,0.262069940567,-0.624671339989,-0.112650588155,1.28780007362,-0.321963638067,0.337139964104,0.265627771616,-1.44481098652,-0.487498521805,0.191028624773,-0.338778227568,0.0427407100797,-0.286196619272,-0.444967478514,-0.457867622375,1.15784955025,-0.875315904617,-2.84883499146,-0.293074965477,-0.286568284035,-0.670866668224,-2.05512571335,-0.127333566546,-0.0599693916738,-0.742500007153,-0.903690576553,0.139107614756,2.06100010872,0.120840221643,1.32184505463,-0.673392951488,0.765877842903,2.06198382378,-0.880599975586
4794,-0.29158192873,-0.228461921215,-1.81624913216,-0.940204262733,-0.932774066925,-0.156399995089,-1.24849998951,0.133144557476,-0.0650713741779,-0.0776069760323,0.0310499966145,-0.423154830933,-0.0553451925516,0.485480546951,-0.787038326263,-0.248463124037,-0.648767054081,-1.22102952003,0.461534559727,0.269050598145,-0.569115459919,0.476560264826,-0.628340125084,-0.997896671295,0.316180825233,0.324675023556,-0.176966696978,0.619199991226,-0.603906214237,0.336746484041,-0.915041387081,-0.291433334351,0.428111344576,-0.855549037457,-0.504249989986,-0.584626674652,1.32970094681,3.03218460083,-0.179705753922,-1.0712082386,-0.354849994183
902,0.910363197327,0.537116289139,0.576550900936,0.00228452682495,0.156380489469,0.588850021362,1.48819994926,0.0491655915976,0.598799169064,0.391290843487,0.119949996471,-0.597268819809,-0.871937036514,-0.777361810207,-2.58431482315,-0.574638783932,-0.358199089766,0.0650169402361,0.559514820576,-1.68878674507,-0.261092275381,-0.433001548052,0.517253637314,0.0712418556213,0.127690777183,-0.0539249777794,-0.904776394367,-0.0225666612387,-2.29434370995,0.25396540761,-0.142819732428,-0.323433339596,-2.80181694031,0.634181141853,-0.413099974394,-0.467435777187,0.319610416889,-0.783695459366,-0.258395761251,-0.712312400341,-0.425949990749
8091,-0.472777992487,-0.346727192402,-0.140388458967,-0.604618668556,-0.154328972101,-0.107899993658,0.330750018358,0.525531291962,0.18974635005,-0.646119594574,-0.119650006294,0.549577772617,0.0984009057283,-0.0440597683191,-0.198040679097,0.344699919224,-0.356536775827,0.169089913368,0.604536771774,-0.286050587893,-0.297024846077,-0.330483019352,0.83343398571,0.397445380688,-0.0724581032991,0.595075011253,1.09521865845,-1.0639667511,0.406245708466,-0.638765692711,1.070073843,0.461033374071,-0.463568210602,0.231630802155,-0.669550001621,-0.520480334759,0.600376904011,-0.334977030754,0.319654464722,-1.58521771431,0.324500024319
3486,0.0664804950356,-0.0594768226147,0.0815911069512,-1.53248047829,0.250391721725,0.0,-5.40205001831,0.120785415173,0.228821828961,0.238788366318,-0.866099953651,-0.981254398823,-0.2597040236,0.660518527031,-0.456986188889,-0.285701334476,-0.367709964514,0.0430088229477,0.742575347424,0.00746535789222,-0.618166565895,-0.408728837967,-0.110102489591,-1.08030092716,0.00695658475161,-2.42500019073,-0.181983172894,-0.30556666851,0.585781216621,0.0739696696401,0.192013010383,-0.356733351946,0.302023440599,-0.0539084598422,0.00564999971539,-0.416143208742,0.619520246983,0.474777638912,-1.56078374386,-0.179565191269,0.44604998827
10818,0.617130458355,0.338845312595,-0.679931998253,-0.408235698938,-0.675018489361,0.300750017166,-1.98559999466,-0.694544792175,0.0335045158863,-0.426914334297,0.408199995756,-0.265667557716,0.232993304729,1.29158127308,-0.462629199028,-0.748883664608,-0.64465123415,-0.245828434825,-0.394589841366,-0.509838938713,-0.496775984764,2.27206873894,0.276971995831,-0.45518386364,-0.275151342154,-0.112299978733,-0.0919904410839,0.312900006771,-0.415975034237,0.239335596561,-0.566997468472,-0.174633353949,0.242529734969,-0.0525289215147,-1.12389993668,0.943716287613,1.90511751175,0.726406097412,-0.681683897972,-0.166995763779,-0.25
3454,-0.383927077055,-1.10509455204,-0.703740715981,-0.364571422338,-1.1672950983,0.477500021458,0.76859998703,-1.44900596142,-0.342561602592,0.0542770922184,-0.791850030422,-0.985144972801,0.48273473978,-0.431653648615,-0.894430875778,0.160011172295,-0.499540030956,-0.291098564863,-1.55891346931,-0.145646721125,-0.618773818016,0.0550820976496,-1.14296233654,-0.965614914894,-0.0475178584456,-0.116899996996,-0.446387678385,0.836099982262,-0.830087065697,0.7925760746,-0.812113285065,0.100066661835,0.175384327769,0.213794350624,0.121749997139,-0.239331319928,0.49508908391,-0.270605921745,-0.23628474772,-1.51988422871,0.276250004768
4282,-1.72141003609,-1.80813038349,0.0652070268989,0.185587033629,0.000231602272834,0.0,-2.27209997177,0.0544410049915,0.290015637875,0.0,0.0,0.247375175357,0.179727837443,-0.293206810951,-6.5062918663,-0.519677400589,-0.0486145019531,-0.762335002422,-0.418478339911,0.0362855531275,-0.819962561131,-0.255702346563,0.129500538111,0.550868690014,0.0410389229655,-2.66909980774,-0.154776051641,0.550899982452,0.436195701361,-0.28380420804,0.228882938623,0.543366670609,0.0356470048428,-2.30185699463,0.423249989748,-0.53670167923,-0.414241522551,0.5805362463,-0.596773087978,0.00151398999151,-0.166350007057
1605,-0.30403187871,0.910872042179,-0.380090475082,-0.291729301214,0.744537353516,-0.154899999499,-0.956399977207,0.777103364468,0.270998358727,-0.592954456806,-0.68314999342,0.844910442829,0.523083031178,0.603139996529,1.116979599,0.392735302448,0.948589265347,0.847048938274,0.519465148449,-0.514331698418,0.19023476541,-0.0995867997408,1.36654567719,0.984391391277,0.700650811195,-0.58654999733,0.557981610298,-0.611533284187,0.20999583602,-0.0564546883106,-0.385853618383,-0.152266681194,-0.666495382786,-0.785371422768,0.557449996471,-0.276321440935,1.58361244202,0.42618611455,-0.108754396439,0.348803311586,0.116650000215
10644,-0.0235674381256,0.287451833487,0.689265012741,-0.574007153511,0.530434012413,-0.109449997544,-1.30015003681,-0.617388963699,0.352071911097,-0.47471177578,0.15324999392,1.69769382477,0.341980516911,1.09548544884,-0.858075559139,-0.344383329153,-0.300162732601,1.57581830025,-0.0663180574775,-0.42443266511,-0.745469450951,0.380593836308,0.548360824585,0.398825705051,0.228526592255,1.83952498436,0.0236053094268,-0.432933360338,-0.0777588188648,-0.260012179613,0.541605949402,-0.0981333106756,-0.995296418667,0.230137899518,-1.01925003529,-0.195186272264,2.05707764626,-0.352187156677,-0.369748830795,0.431081026793,-0.971949994564
2065,-0.846723139286,-0.251190155745,0.0620990172029,-0.104563847184,-0.893388390541,0.577149987221,0.714450001717,0.510373055935,0.54118937254,-0.29893258214,0.124300003052,0.318871468306,0.219520151615,-0.0848405212164,3.84605765343,-0.75926142931,0.0549049712718,0.529712080956,-0.169959783554,-0.206129744649,0.652542769909,-0.592928767204,0.391637563705,-0.0382731258869,-0.140543147922,-0.149874985218,-0.781551897526,0.251666635275,-0.47721517086,0.210014343262,-1.50940644741,0.538533329964,-0.231148958206,-0.256940752268,0.774399995804,-0.366432368755,-0.631971418858,2.80724096298,0.804192662239,0.0965767353773,0.827299952507
8321,0.0665816813707,-0.720824956894,-0.544794440269,-0.606145620346,-0.945193469524,1.08679997921,0.749700009823,-0.35789629817,0.137368828058,0.587904930115,-0.98759996891,-0.556945323944,0.230269104242,0.337253898382,-1.57738137245,-0.0770402699709,-0.248123973608,0.326651066542,-0.0209427848458,0.276472777128,-0.188375145197,-0.0953423529863,0.0902765318751,-0.406291127205,-0.566165566444,0.434350013733,-0.226777404547,0.365133285522,-1.08786714077,0.564544081688,-1.17338037491,-0.591466665268,0.418176978827,0.0902996212244,-0.604550004005,-0.183851063251,1.01940178871,-0.0051847146824,0.0973602756858,-1.00358772278,-0.149649992585
8503,0.109615579247,0.574249386787,0.262183368206,-0.175115957856,0.0132696628571,0.180100008845,4.74450016022,-0.288458019495,0.449291974306,0.629943907261,0.601500034332,0.496834635735,-0.784254729748,0.568936228752,4.49696683884,-0.381541579962,0.541991174221,0.159602686763,0.601827323437,-0.635555386543,0.260395854712,0.171759068966,1.06282377243,1.19945931435,0.744289338589,0.0889249965549,-0.176120251417,0.180066674948,-0.0621912777424,1.02022624016,0.0426342487335,-0.96553337574,1.02281427383,-0.487487465143,0.329999983311,-0.634652614594,1.54317462444,0.163902282715,-0.296716064215,-0.259414553642,0.0824000090361
7027,-0.778305232525,-0.285815447569,-0.046833217144,-1.33468139172,-0.112962514162,-0.0725000053644,1.23620009422,0.531104207039,-0.853131234646,-0.036200940609,0.692399978638,0.359542638063,-0.29122710228,0.818252027035,1.18022179604,0.063394010067,0.579365849495,0.493819653988,0.968910694122,-0.0561904832721,-0.792798578739,0.0939340144396,0.334115803242,0.253706991673,0.14181701839,0.288475006819,-0.60596704483,-0.593200027943,0.749759674072,0.677734613419,-0.547370314598,-0.00279998779297,-0.31255698204,0.613347351551,0.559850037098,0.635024189949,1.6159696579,0.127441331744,-0.0822242647409,0.371554583311,0.491200000048
6850,-0.00293262163177,-0.399662077427,-0.528861343861,-0.0763103961945,-0.67048060894,0.5257999897,4.35080003738,-0.529224693775,0.0768730789423,0.612955391407,0.118799999356,-0.359017044306,-0.692768514156,0.791898608208,-0.868217229843,0.197752922773,0.0135717764497,0.318716794252,0.25649496913,-0.00876670517027,-0.700925588608,-0.28524017334,-0.545318007469,-0.186198994517,0.239467829466,-0.0400499999523,-0.898355007172,0.938233375549,-1.33948767185,0.552716076374,-0.500112712383,-0.673766732216,0.894333302975,-0.381483256817,-0.336400002241,-0.335451185703,1.41110813618,0.514256894588,0.205686956644,-1.12047982216,-0.242349997163
1978,0.525649249554,0.881454229355,0.842402935028,0.994384169579,0.741486430168,0.17990000546,0.698850035667,0.448377043009,-0.889513075352,-0.234641849995,0.959200024605,0.0908702835441,0.812814891338,0.141021564603,-0.436081498861,0.279048919678,1.19029867649,0.544598340988,0.641243517399,-0.167838096619,0.669581115246,-0.513184070587,0.781840145588,0.78516638279,0.63174444437,-1.84454989433,-0.227487131953,-0.0138999819756,0.0642398297787,0.212356954813,0.218050971627,-0.064033344388,-0.799422025681,0.00447077676654,1.05529999733,0.0963483452797,0.335365235806,0.546117901802,-0.0806996971369,1.90130496025,-0.084500014782
896,-1.0367590189,0.873460412025,0.43248462677,1.11779427528,0.0777449905872,-0.633049964905,-3.35645008087,0.290391743183,-0.593157291412,-0.687054693699,1.07850003242,0.0578949898481,0.942248404026,-0.369355112314,-1.808172822,0.38397526741,0.640325069427,-0.364781886339,-0.300376534462,-0.0347101725638,0.516697764397,0.769086301327,0.226479232311,0.964769363403,-0.333879947662,-0.254999995232,0.289942502975,-0.758400082588,0.905068278313,0.0813171863556,1.05372691154,0.166266649961,-0.57834059,-1.31303572655,0.605549991131,0.474230885506,-2.11325836182,0.474359422922,-0.095435500145,0.063468515873,0.270300000906
5777,-0.116230607033,1.06336843967,-0.57782638073,-0.911305487156,-0.652365088463,0.176499992609,0.562750041485,0.403966367245,0.877229809761,-0.992870330811,0.167950004339,-0.734488129616,-0.538445711136,0.120420865715,-1.89291322231,-0.579534292221,-0.361004680395,-0.460889518261,0.0780706703663,-0.344915509224,0.163623347878,-0.084227964282,0.249232307076,0.52404487133,-0.0661287307739,-0.839075088501,0.882296204567,0.330700039864,1.06032061577,-0.55898630619,-0.360853612423,-0.288666665554,0.725101113319,-0.350778877735,-0.305449992418,0.0670273005962,1.98541009426,-0.689193487167,-0.542663812637,-0.340779393911,-0.659250020981
1846,-0.577624797821,0.370226472616,-0.471915066242,0.220615431666,-3.06532049179,-0.613700032234,1.89159989357,0.395407915115,0.159730181098,0.16964173317,0.297399997711,0.464198172092,-1.08234918118,0.711505234241,-1.90127182007,0.319309383631,0.207104235888,0.819123506546,0.359537005424,0.0236862208694,0.386206507683,-0.0860460996628,1.09129214287,1.20990514755,0.584549844265,0.551975011826,-0.328308105469,-3.47640013695,0.805270791054,0.256585985422,-0.296544492245,0.844200015068,0.219728991389,0.161225870252,0.167450010777,-0.0241553336382,1.91599071026,0.501200318336,1.98369157314,1.19949066639,-0.0669500231743
5925,0.00150492601097,0.681164085865,-1.04822516441,-0.169416606426,-0.564665138721,-0.467699974775,-1.69814991951,0.681564509869,0.427509129047,-0.329844474792,0.186800032854,-0.893663525581,-0.388523519039,-0.215661048889,-2.76066875458,0.613757967949,-0.435736238956,-0.273275256157,0.802219986916,-0.388403177261,-0.839498877525,-0.0104795917869,0.409539937973,-0.336450725794,1.04687142372,-0.0319250226021,-0.473590284586,-0.398300021887,-1.22011971474,-0.0343040451407,0.427837431431,-0.458666682243,-1.33808040619,-0.212462663651,-0.994500041008,-0.170628681779,-0.512735068798,0.968871772289,-0.467394381762,-1.26118767262,0.0887500047684
142,-0.0695922672749,0.203279957175,0.251025497913,-0.885838031769,0.834114909172,-1.45280003548,-1.76360011101,-0.0612995475531,0.035307943821,0.332168251276,-0.110500000417,0.658330917358,0.101257055998,1.38759982586,-1.31137371063,0.649530410767,-0.234743818641,0.693353176117,0.596832096577,-0.428538322449,0.775766611099,0.497494578362,1.06099784374,-0.154408276081,0.103942856193,-0.1677749753,0.174999266863,0.2690333426,1.33260750771,-0.162721380591,-0.148404568434,0.676233351231,-1.10300719738,0.159162610769,-0.111999996006,-0.0479191169143,1.47325992584,0.241847917438,-0.570124566555,1.20475244522,-0.00909999012947
1021,-0.288122564554,0.202796936035,-0.663382411003,-0.0392497330904,0.120202928782,-0.811349987984,5.44005012512,1.38679051399,-0.816931545734,-0.998626470566,-0.883750021458,-0.363262683153,-0.0264205187559,4.51789999008,-0.602097153664,-0.555665135384,0.389926224947,0.0657169520855,1.14853608608,-0.0403934530914,3.22536158562,2.30237388611,2.40436506271,-0.231241852045,0.452150195837,2.8974750042,-0.670495510101,0.92660009861,0.836847424507,-1.0388199091,0.22446115315,-0.246400013566,-0.154851064086,0.188779562712,0.115899980068,3.56969356537,-0.882802128792,0.822121560574,0.280905306339,-1.65408861637,0.469099998474
