rid,DOS025_VCAP_6H:BRD-K75693278-001-01-0:4.77,DOS025_VCAP_24H:BRD-K75693278-001-01-0:4.77,DOS047_A375_24H:BRD-K75693278-001-01-0:4.77,DOS047_A549_24H:BRD-K75693278-001-01-0:4.77,DOS047_HT29_24H:BRD-K75693278-001-01-0:4.77,DOS047_MCF7_24H:BRD-K75693278-001-01-0:4.77,DOS047_PC3_24H:BRD-K75693278-001-01-0:4.77,MUC.CP002_MCF7_6H:BRD-K75693278-001-01-0:9.5486,MUC.CP002_MCF7_6H:BRD-K75693278-001-01-0:3.1829,MUC.CP002_MCF7_6H:BRD-K75693278-001-01-0:1.061,MUC.CP002_MCF7_6H:BRD-K75693278-001-01-0:0.3537,MUC.CP002_MCF7_24H:BRD-K75693278-001-01-0:3.1829,MUC.CP002_MCF7_24H:BRD-K75693278-001-01-0:0.3537,MUC.CP002_MCF7_24H:BRD-K75693278-001-01-0:9.5486,MUC.CP002_MCF7_24H:BRD-K75693278-001-01-0:1.061,MUC.CP002_NKDBA_24H:BRD-K75693278-001-01-0:9.5486,MUC.CP002_NKDBA_24H:BRD-K75693278-001-01-0:3.1829,MUC.CP002_NKDBA_24H:BRD-K75693278-001-01-0:1.061,MUC.CP002_NKDBA_24H:BRD-K75693278-001-01-0:0.3537
8900,1.80231165886,0.742360651493,-0.64904999733,0.565853655338,-0.515007734299,0.708335697651,1.2961204052,0.843182563782,0.397262811661,2.23036670685,0.387462437153,0.570600032806,0.286850005388,0.557799994946,-0.0855000019073,-0.855459570885,0.194273322821,-0.0931385159492,-0.489969074726
581,1.85619354248,1.10743582249,0.6304500103,0.349990963936,-0.754031717777,0.0101871192455,-1.59618830681,-2.22646093369,0.195159107447,0.151866674423,0.526161730289,0.728900015354,0.260300010443,0.788900017738,0.511200010777,0.0708122551441,1.34775471687,-0.881835103035,-0.208581328392
6193,0.0192800164223,-0.542712450027,-0.0101499967277,-0.0525349974632,0.0396087281406,-4.08035373688,-0.403806120157,0.783346235752,0.0508424043655,0.506533324718,0.215979173779,-0.166099995375,0.499650001526,0.661300003529,-0.239800006151,1.06098890305,-1.01401150227,-0.00310561060905,-0.802921354771
6622,-0.0838829129934,0.211023360491,-0.382100015879,-0.568448662758,-0.698436975479,-0.0237704515457,0.998286128044,0.104527905583,1.10148823261,0.0341665744781,1.06903898716,0.663550019264,0.595899999142,0.457700014114,0.137999996543,-1.7144908905,-0.876865029335,0.000239508226514,0.846591830254
11261,-0.432229936123,0.440475612879,-0.538250029087,-1.02362334728,-0.096247151494,0.592856287956,-0.669418632984,1.98084235191,0.234623730183,-0.00693333148956,1.3230483532,0.544099986553,-0.56844997406,1.37399995327,0.236499994993,0.140925705433,-0.089240513742,0.957338690758,-1.32007718086
6696,0.253609150648,-1.23140692711,-0.452250003815,-0.609663367271,0.381514728069,-0.519953906536,1.29859435558,0.0197984464467,0.211982503533,2.8357667923,0.412510424852,1.0882499218,-1.50964999199,1.84529995918,-1.15279996395,0.575104832649,0.692518353462,-1.5273720026,-0.039344869554
8312,0.386145561934,-0.638073205948,-0.511200010777,-0.254208832979,-0.511683225632,1.99168789387,0.372341930866,0.765288233757,0.0295603126287,1.4090334177,0.11654215306,0.983449995518,1.39340007305,-0.446999996901,0.901199996471,1.31689310074,-0.155235648155,0.799604058266,0.479773193598
835,-0.173371642828,0.419697642326,0.644200026989,-1.5756726265,-0.446257799864,-0.826397418976,-0.141301751137,1.06784296036,0.528930187225,0.0362333655357,0.549739420414,1.37724995613,0.911199986935,-1.3911999464,8.51200008392,1.53850698471,0.235070854425,-0.143804267049,0.969272255898
8324,-0.857251405716,0.0505539178848,0.0464999973774,-1.78597867489,-0.0987340286374,-0.682285010815,0.453415930271,0.374716371298,-0.94473361969,0.219366669655,-0.281338691711,-0.95870000124,0.679600000381,-1.10920000076,-1.20459997654,1.17945516109,-0.531264185905,-0.542653799057,0.934357881546
1848,-0.410053014755,0.782549858093,-0.67435002327,-0.678229570389,-2.59333848953,0.828149616718,-1.83682107925,0.290022552013,-0.416870802641,0.965299963951,-0.0964090973139,1.37139999866,0.819100022316,1.63779997826,0.212200000882,-1.73879051208,-0.50124502182,-1.49195837975,-0.32833814621
154,-0.334674596786,-0.112061396241,-0.898650050163,0.417189657688,0.771326124668,-0.0202855523676,-0.829710483551,2.94378137589,0.282294034958,1.64753341675,1.52171194553,0.912499964237,0.113950014114,5.95090007782,1.18560004234,-1.80009305477,-0.28753310442,1.15607523918,0.131581917405
4312,0.172945544124,0.167410746217,0.371050029993,1.05334842205,0.36395573616,0.939593553543,-0.848840296268,1.84979093075,-0.229341700673,4.43496704102,2.08221459389,0.196299999952,0.0080499984324,2.5868999958,1.11129999161,-0.149619355798,1.00094091892,1.93429422379,0.397025406361
994,-0.448781788349,0.425134330988,0.936050057411,-0.461896270514,-0.267372190952,-0.744356334209,0.173826366663,-0.967529058456,-9.15804195404,-0.581800043583,-5.00911188126,-1.86419999599,0.334200024605,-0.659500002861,-0.0988000035286,-2.35249114037,-0.972800135612,-0.462237596512,0.723567903042
2048,1.8110011816,-0.430778861046,4.5733499527,-0.159868314862,-0.968744933605,-0.278994292021,0.501039505005,0.337483882904,0.654633283615,-1.18936669827,0.335022628307,2.21944999695,0.32389998436,0.651300013065,0.400400012732,-0.339043229818,0.328217327595,0.0220313221216,-0.117703288794
1111,4.19506645203,-0.0304335057735,0.152750000358,1.03789043427,0.509509384632,0.127882182598,-0.84421223402,0.809136092663,0.373766005039,2.50600004196,-1.28008079529,0.472199976444,0.495149999857,0.0612000003457,0.669200003147,0.716307520866,1.61770761013,0.132976293564,-0.488498687744
5154,0.628840446472,0.0346759483218,-1.82474994659,-1.43079543114,1.2080360651,0.128344118595,2.12007546425,0.530386805534,-1.20820510387,-0.672766685486,-0.838857412338,-0.396899998188,0.638599991798,-1.13119995594,-0.521600008011,-0.79515260458,-0.110105447471,-1.23145639896,0.413539528847
2920,-0.0738678649068,-0.259909629822,0.0754999965429,-1.18862521648,-1.43672561646,-0.708299458027,0.0897723734379,1.09064173698,2.22938418388,0.379266709089,0.991849303246,0.661650002003,-0.354499995708,0.488900005817,-0.269100010395,3.5838997364,-1.46709215641,-0.274641871452,0.567325294018
3122,0.402465999126,0.415509194136,-3.99079990387,0.0044859573245,-0.0521593689919,2.10159492493,0.668936669827,1.43019998074,0.0684397518635,2.05336666107,1.06044125557,0.188250005245,-0.160300001502,2.01679992676,0.574500024319,0.869169354439,0.500241458416,0.776426196098,-0.28233641386
2769,-0.247278392315,0.496391355991,0.130199998617,0.340891510248,0.916995644569,3.04361200333,1.57966804504,1.26347696781,1.83810281754,-0.019566655159,0.367571860552,0.567900002003,0.0754999965429,1.30420005322,0.9075999856,0.262604981661,0.0489456653595,0.39669251442,-0.832524836063
5900,0.120831593871,-1.44446516037,-0.622099995613,-0.345128715038,0.0737394094467,-1.7549675703,-0.282687783241,-1.15881752968,0.632968962193,-0.86259996891,-0.724642276764,1.2798500061,-3.59259986877,-0.777499973774,-0.215200006962,-0.373021960258,0.0434356629848,-0.409119904041,0.127826869488
6304,4.16278600693,-0.0679781734943,-0.510850012302,0.449371397495,0.417625576258,-0.437483549118,1.17312204838,0.753270804882,0.296966433525,2.00789999962,0.679172277451,1.62284994125,-0.139350026846,6.12939977646,1.84930002689,-0.35400941968,-0.396281957626,1.50968158245,-1.3395357132
5211,-1.3837325573,-0.770401000977,0.904150009155,0.159080684185,0.211648896337,-0.568372786045,0.513079166412,1.91432118416,0.0607748627663,2.11226677895,0.471237838268,1.39400005341,1.18044996262,0.924399971962,0.0447000004351,-0.894637584686,-0.19397059083,-1.06694471836,-0.277602046728
2886,0.124443329871,-0.0670537948608,-0.580200016499,2.49723935127,0.0188449788839,-0.148941606283,-0.0148635804653,1.56705570221,0.377136260271,1.80500006676,1.23728406429,0.157799988985,-0.1018999964,1.98000001907,1.62049996853,0.111061275005,-0.53674697876,1.37748944759,0.613986551762
9261,-1.71644413471,-0.380822688341,1.6019500494,-0.26495474577,-0.236145108938,0.195641636848,0.663208007812,-3.13441371918,0.214884892106,-3.24443340302,-0.347991526127,-0.28275001049,-1.04430007935,-2.15109992027,-1.6468000412,-0.3670976758,-0.364914476871,0.215947568417,0.859758079052
8569,0.700167536736,0.697378098965,-0.646700024605,3.22377991676,1.3853392601,0.765186429024,1.17909955978,1.85811853409,1.02392566204,1.45006668568,1.22338342667,1.1061000824,0.236699998379,2.09570002556,1.23029994965,0.822191894054,0.881495535374,1.20585644245,-0.603112280369
3303,2.15837168694,-0.409426093102,-0.595049977303,0.628693580627,-1.80782711506,1.7215616703,-2.49336147308,0.124870553613,-1.82724249363,1.50856661797,-0.884121417999,-1.60085010529,-0.81844997406,-1.13880002499,-1.26080000401,-5.81647968292,0.750854730606,0.236610397696,-0.0868333056569
5331,0.208360552788,0.321392387152,0.0324499905109,0.609619319439,-0.897972643375,-1.07768309116,0.0245639383793,0.312303245068,1.7099262476,-1.56019997597,0.107143513858,1.42229998112,0.965499997139,0.482100009918,0.247199997306,-0.319270819426,-0.0285812914371,0.62371557951,-0.0356989391148
5347,-0.389618515968,0.262569725513,-4.47910022736,-0.0516642779112,0.467315971851,-0.568301081657,-0.107804954052,0.29221278429,0.725924432278,-1.79023349285,0.212025910616,0.919649958611,0.319150030613,1.00209999084,-0.650499999523,-0.00130378454924,0.510060191154,0.457362830639,-0.146124348044
4638,-0.0428301542997,2.11548757553,-0.64794999361,-1.13511705399,-0.0993427336216,-3.45082497597,0.614651978016,-0.394848614931,-0.618792116642,2.17613339424,0.187858745456,0.841050028801,-0.274549990892,0.0,-0.610400021076,-0.434146881104,0.0160436630249,-0.208106160164,0.617542564869
2264,-0.821723937988,-0.237303927541,-1.96309995651,-0.0731086730957,-0.24992993474,-0.210415437818,0.700600266457,-3.32988977432,-0.0135217308998,-1.91336667538,0.692563772202,0.984149992466,0.924399971962,0.852199971676,1.04799997807,0.944762349129,-0.192205280066,-0.0623980611563,0.356796264648
1029,0.539581775665,-0.105574503541,1.69475007057,3.75433254242,1.37401640415,1.36649656296,-3.27185535431,2.47901892662,0.487867563963,2.27293348312,1.39863955975,0.960449934006,0.179250001907,1.77419996262,2.26909995079,-0.599864244461,0.471696555614,0.912704586983,0.43040189147
1027,-0.0169406980276,0.960953772068,0.488299995661,-0.287043571472,-0.399483084679,1.35826671124,-0.657557368279,-1.05865049362,-1.36336362362,0.197899997234,-1.97578620911,-1.57545006275,-1.1629999876,-2.65980005264,-1.78600001335,1.11421346664,1.76599109173,-0.420975208282,0.228702917695
2597,0.000608115748037,-0.626305997372,1.01995003223,0.414636909962,-0.457559734583,-0.397761762142,-0.926317811012,0.0118936002254,-1.64195621014,0.270033359528,-0.578041136265,0.297900021076,0.0433999896049,0.644900023937,0.369899988174,1.69375801086,3.89949893951,-1.26058197021,0.081033885479
55847,-0.965924203396,0.555374145508,-0.0403500050306,0.561214089394,1.46503293514,2.36955308914,-0.562435150146,0.0543822944164,0.394282162189,0.931866645813,-0.520577251911,0.122699975967,-0.152799993753,0.205400004983,-0.544300019741,0.563178062439,0.903452217579,0.266197472811,-0.922652959824
25803,0.457100272179,-0.132098406553,1.10080003738,1.83712458611,0.0197488218546,-0.0853599458933,-0.145651832223,0.294693976641,0.206885233521,-0.580599963665,0.4185115695,1.14619994164,0.90649998188,-1.83640003204,0.121799997985,0.503294765949,0.496536374092,0.536091446877,-0.1056086272
3480,-0.642833411694,-0.144936263561,0.982400000095,-1.46147108078,0.345515489578,-0.544250607491,-1.51922893524,0.442544162273,-1.64628553391,0.222666665912,-0.960112988949,-2.23919987679,-2.01734995842,-3.10949993134,-3.11380004883,-0.172317698598,0.0745449960232,-1.06615889072,-0.939607620239
2946,1.5878663063,-0.726139068604,-0.222150012851,0.681160748005,-0.134450107813,0.457849681377,0.879003465176,1.12784969807,0.41456592083,0.971133351326,0.678641319275,0.620799958706,0.268750011921,2.33909988403,-0.519200026989,0.437238067389,-0.0660748183727,-0.161760151386,-0.370434075594
9517,-0.396304517984,-1.33493828773,1.02250003815,-0.682111561298,-0.633490622044,-0.668802440166,0.232679694891,1.46704792976,1.01495850086,-0.568733394146,0.220215976238,1.06644999981,0.780650019646,0.149200007319,-0.206599995494,-0.324753969908,-0.298561990261,-0.591628074646,0.323096752167
25987,0.456049740314,-0.610866427422,0.767949998379,0.28545871377,0.518333613873,-0.361810237169,0.102883756161,0.937951385975,1.20403647423,-1.18653345108,-0.142776340246,1.12929999828,0.371149986982,-0.882700026035,-0.0653000026941,-0.380805164576,-0.231329202652,-0.155117094517,0.22265535593
23670,-0.876109600067,-0.655310213566,0.493900001049,-1.78005099297,-0.241493776441,-0.662608742714,0.791072249413,0.115411758423,-0.0667459964752,-0.420333355665,-0.555610775948,-0.103900000453,-0.115049995482,-1.46109998226,1.02129995823,-0.0305146798491,-0.0859601348639,-0.200805738568,0.0881683453918
11182,1.57314360142,1.09898984432,0.222550004721,1.50232052803,0.122899532318,0.229646325111,0.530596256256,0.669833898544,0.559120774269,-0.756066679955,0.232805415988,0.598349988461,0.255650013685,1.34169995785,0.0,1.50143110752,0.145798757672,1.38261723518,-0.387670129538
2146,-2.92159557343,-0.296101033688,0.445699989796,-0.565797746181,-0.401753544807,-0.657140851021,1.04733788967,-4.76366329193,-0.444883704185,-1.07383334637,-0.247049182653,1.27964997292,1.06745004654,-1.40499997139,-4.04460000992,0.36881762743,0.550796508789,-0.101233065128,0.753508329391
3385,0.372553437948,-0.115037985146,0.681849956512,-0.465287417173,0.348619580269,-0.864386260509,0.68839263916,0.192415744066,0.342017322779,-0.134399995208,-0.120132543147,0.14509999752,0.273900002241,-1.84109997749,-1.01119995117,-0.261683166027,-0.24484038353,-1.48190999031,0.183543473482
5261,0.57684391737,0.560164451599,0.470949977636,2.1074180603,0.275270044804,0.941862821579,1.59996783733,-0.183869987726,-4.33229637146,-0.756733417511,-1.36628913879,-0.575250029564,-0.376949995756,3.25189995766,1.48179996014,1.03828299046,0.892746984959,1.35148894787,0.190163388848
10765,1.05417633057,-0.556865930557,1.27290010452,-0.936442613602,-0.594173908234,-0.0118508562446,1.66000688076,0.300654888153,0.570366919041,-1.95513343811,-0.549547553062,0.33235001564,-0.0662000179291,-2.20970010757,0.305900007486,-0.208442717791,-0.510402679443,-0.620056211948,0.569693565369
25839,-0.129982307553,-0.0457210838795,0.107900008559,-0.160876095295,-0.138504058123,-0.849530220032,1.17095756531,-0.840523481369,-0.202677190304,-0.36396664381,0.857056319714,0.100050002337,0.374700009823,-1.18330001831,-0.336299985647,0.382755041122,-1.72871828079,-0.414280980825,0.0716534480453
4172,-0.864305257797,-0.618867456913,0.284900009632,0.336294323206,-0.685110270977,-0.180550679564,0.673709988594,0.633651912212,0.0196638405323,-0.482366740704,-0.219439789653,0.413749992847,0.423599988222,-2.47849988937,-0.48449999094,-0.186280310154,-0.71242916584,0.615942120552,0.043254673481
23161,0.032406181097,-0.28877800703,0.610099971294,0.347822338343,-0.364273130894,0.822849333286,0.608701825142,0.834851443768,0.564588189125,1.27423334122,0.865881621838,0.246900007129,0.0604500025511,2.36719989777,1.09280002117,-0.185514092445,-0.160472035408,0.28994166851,0.577322363853
10298,0.0857484191656,-0.894225895405,0.665349960327,-0.528271198273,-0.566456735134,-0.525695025921,0.770967781544,-0.2869348526,4.3132891655,0.97843337059,-0.293333351612,0.202650010586,-0.193849995732,-0.452899992466,-0.439500004053,-1.56139302254,0.170226156712,-0.24869120121,0.696818947792
1802,0.474810063839,-0.481731534004,0.56685000658,-0.0580622181296,0.221552267671,-0.305137246847,0.280620038509,-0.0442584455013,0.0133614838123,-0.776666760445,-0.675320327282,0.486400008202,0.130050003529,-0.241200000048,0.529600024223,-0.413521289825,-0.191246807575,-0.495515316725,0.418616324663
58533,1.34243607521,-2.82944774628,1.76504993439,-0.036400988698,0.59546983242,-0.0487203337252,0.839706003666,0.122926294804,0.0752306357026,-0.931566655636,-0.218304097652,-0.272249996662,0.453200012445,-1.77909994125,-0.042500000447,-0.656458973885,0.115987814963,-1.07528352737,-0.272765219212
147179,0.075186342001,-0.280835241079,-1.49674987793,-2.2601006031,-1.01542150974,-0.0610146075487,0.903244972229,-0.609459400177,1.11780285835,-1.8289000988,0.341905713081,1.16929996014,0.501399993896,-0.314999997616,0.559199988842,0.581714570522,-0.529860198498,0.248588979244,-0.378294795752
29937,0.449884772301,0.693866491318,-0.600749969482,-0.565137505531,0.333944439888,0.22511036694,0.59018266201,0.126518145204,-1.0289555788,-1.2202000618,-0.605829954147,-0.759549975395,-0.361900001764,-0.900399982929,1.30449998379,-0.648846507072,-0.0159308202565,-0.0601108409464,0.00297610461712
6184,2.36107492447,0.36669883132,1.29019999504,-2.13450980186,0.214634239674,-0.122306644917,0.144255787134,-0.525287866592,0.0453039854765,-0.346700012684,0.150600060821,0.155849993229,0.39280000329,-4.13700008392,-0.309399992228,-1.20011198521,-0.463969349861,-0.860549926758,0.179230675101
9854,0.234609186649,-0.311643153429,-0.491949975491,-0.572625339031,-0.337111592293,-0.222099795938,1.34387159348,0.818276703358,-0.34445643425,-0.100599996746,2.04978132248,1.6126999855,-0.433349996805,-1.14629995823,-1.29680001736,0.556564569473,-1.23350572586,0.0620347857475,0.66548037529
2553,-0.731344938278,-0.375725269318,-1.87049996853,-2.59131479263,-2.2335486412,-0.193653255701,0.213913351297,0.432042092085,0.791143357754,-0.4265666008,0.248336315155,-0.557750046253,-0.243650019169,-1.39730000496,-0.236000001431,0.550272583961,0.202247843146,1.05672800541,1.14964818954
5440,0.622127890587,0.100032031536,0.216399997473,0.171210855246,0.360713332891,0.656714200974,-1.77463746071,-1.0718357563,-0.859448969364,2.12890005112,-0.0816942155361,-0.887700021267,0.167649999261,0.987600028515,0.260100007057,0.811577320099,0.0764518678188,1.40871107578,0.692726254463
54623,0.602268099785,0.127480849624,0.967649996281,2.26761627197,0.345608144999,-0.297105252743,0.493027538061,0.939520120621,0.0649459958076,-0.331566631794,-0.138146743178,0.000449985265732,-0.0460999980569,0.137199997902,-0.159799993038,0.519099295139,0.387376964092,-0.520632982254,-0.6275395751
9533,1.00853645802,-1.02428340912,-1.34140002728,1.16017138958,0.342056572437,-0.208614230156,0.228317469358,1.091994524,0.0998036116362,1.11573338509,1.66946768761,0.427999973297,0.603649973869,3.61509990692,1.12829995155,0.207727402449,-0.382685929537,1.4446644783,0.177708148956
8607,-0.323996454477,-0.537002146244,0.0477499961853,-0.752369940281,0.20293417573,0.606183409691,1.43866705894,0.323599934578,0.87160551548,-2.10990023613,1.09249997139,1.40310001373,1.52119994164,-1.02799999714,-0.799300014973,-0.141307935119,-0.264932394028,0.518743336201,0.143856495619
207,-0.2726123631,-0.939813315868,-0.373249977827,-0.012622281909,0.664695262909,-0.927218914032,-0.830150067806,-0.214665144682,0.469639658928,-0.282433331013,-0.671293020248,0.444099992514,0.218549996614,-1.63150000572,-0.269300013781,0.0978600978851,0.114012226462,-0.64462018013,1.00637257099
26054,-2.13855409622,-0.491705656052,-0.653500020504,0.585012257099,-0.226340770721,-1.41057324409,0.686567306519,0.841397166252,-0.213798925281,0.123133391142,-0.713181853294,-0.188549995422,-0.93155002594,-2.5813999176,-1.19729995728,-1.08116590977,0.73815536499,0.546993911266,-0.365288197994
10682,-0.147194117308,-0.397183001041,1.06844997406,-0.0631640851498,-0.206745520234,-0.206191599369,-0.77641582489,-0.141403868794,-1.43078970909,-1.90403342247,-0.879415214062,-1.09424996376,-0.0616500377655,-1.32930004597,-0.341600000858,-1.02634012699,-0.053222194314,-1.35782432556,0.644312262535
8573,-0.498564898968,-1.09759521484,0.059050001204,-0.904074668884,-0.717410445213,-0.919708848,0.180884242058,0.798934578896,0.511235356331,1.15216672421,0.642969489098,0.0817500054836,-0.167199999094,0.552799999714,0.0793000012636,0.316961973906,-0.158205062151,0.085798047483,1.25232899189
23378,0.332984983921,-0.186950936913,0.32129997015,-0.696249127388,-0.0603278204799,0.914193749428,3.05958366394,-0.0215726420283,-1.22315740585,-0.89323335886,-0.581344723701,-1.24720001221,-0.0649499893188,1.35730004311,0.469799995422,-1.09578323364,0.201601922512,0.636280119419,0.779358446598
8553,-0.083258420229,-1.08102321625,-0.265549987555,0.789535522461,-0.916727423668,-0.101464308798,1.0489294529,0.812445044518,1.98795294762,0.0507333278656,0.652370929718,0.317000001669,0.467200011015,-0.720799982548,-0.443800002337,-0.242437362671,0.246376648545,-1.03144037724,-0.398932367563
622,0.198581233621,-0.470688641071,-0.461700022221,-4.36591482162,-0.142572343349,-0.955167710781,-0.744837701321,0.884640932083,0.20119330287,-1.85556674004,-0.00787562131882,-0.152750000358,-0.273699998856,-1.81640005112,-0.46360000968,-0.34761852026,-0.399760097265,-0.254595607519,-0.446250379086
9467,0.963993608952,0.202525407076,0.523599982262,0.26998385787,0.559498131275,-0.0551814883947,0.44344612956,-1.24215400219,-1.42291688919,0.261199951172,-0.61423355341,-1.0815500021,-0.615299999714,0.339899986982,-0.697099983692,0.765698075294,-0.729849934578,-0.430196762085,-0.858388781548
5525,-0.288343071938,0.198642000556,-0.191900014877,-0.949983894825,0.602442026138,-0.360761970282,-0.378913342953,1.17791354656,1.00352632999,0.56400001049,1.02865278721,-0.0186500102282,-0.832300066948,0.517700016499,2.06319999695,0.525793135166,0.244329169393,0.0699596107006,-2.90658187866
256364,-0.542646765709,-0.849013566971,0.982800006866,-0.738069415092,0.814862251282,-1.29362046719,-0.542413294315,-0.53760612011,0.942803919315,-0.671433389187,-0.236190408468,2.08194994926,0.491349995136,-0.426999986172,0.124099999666,-0.700848817825,0.693175792694,-0.426068425179,-0.0145019516349
332,2.70171570778,1.05026042461,0.282099992037,0.155308008194,1.37228643894,0.564275503159,-0.741287529469,-0.382538259029,-0.531934559345,-0.321033358574,-3.07867264748,0.0144999921322,0.0143499970436,-2.18120002747,-0.520799994469,-0.0806690603495,0.724643528461,-0.190098121762,0.884484946728
2058,-1.11583840847,-1.1477227211,-0.981950044632,-1.70115160942,-0.918380558491,-0.772289514542,-0.135335847735,-0.379382908344,-0.205138608813,-1.08323335648,-0.381199002266,-1.04690003395,-1.13700008392,-1.17639994621,0.147599995136,0.231007993221,-0.17918908596,-0.61187595129,0.572053790092
7849,0.526866912842,0.285276591778,-0.681200027466,0.604265093803,-1.96933364868,1.20947599411,0.879128396511,0.672216176987,0.888686835766,1.45210003853,1.07145655155,2.25740003586,-0.043349981308,3.29699993134,0.765100002289,0.248425275087,0.252752959728,-0.47925645113,0.54664093256
23244,-1.55384063721,-0.491058200598,-0.83930003643,-4.3986492157,-0.449518948793,-1.02868676186,0.306093931198,-0.69005715847,0.873584032059,-2.16630005836,0.0941462367773,0.0681000053883,-0.290849983692,-2.82969999313,-1.4510999918,-0.0631866157055,0.608137726784,-0.29714012146,0.471763163805
7494,0.345242202282,0.86741143465,1.16904997826,-0.829729378223,-1.70104491711,-0.145310223103,0.415330350399,0.224312543869,-2.35295915604,-0.688566803932,-0.951201558113,-0.631299972534,0.105650000274,-3.00519990921,-0.0863000005484,0.887570381165,0.439447581768,0.251821309328,0.00547415018082
4836,0.510096609592,-0.463387876749,1.08784997463,0.932252645493,-0.256694674492,0.531334280968,0.0837922394276,0.819726407528,-0.351419121027,-0.761600077152,0.767246603966,0.65885001421,0.254449993372,1.35989999771,0.796100020409,0.82743704319,-0.344938337803,0.529743254185,-0.759584188461
23647,-1.15820765495,-1.4406478405,1.18595004082,0.0396345555782,0.352817833424,-0.178729444742,0.394236773252,0.0895886421204,0.222240954638,-1.17073333263,0.158171713352,0.105699986219,0.125150024891,-2.11279988289,-0.990400016308,-0.0189011842012,0.661524891853,-0.254605084658,0.444218069315
10617,-0.427125453949,0.486860990524,-2.34160017967,-1.84716033936,1.15308761597,0.411314457655,-0.313195973635,-0.300000846386,-1.68758201599,-0.244100034237,-0.774494171143,-0.463449984789,0.376399993896,-1.95430004597,-0.566799998283,-0.311454385519,0.713805496693,-1.05582773685,-0.152210190892
2184,-0.265649080276,-0.460576057434,-0.0170999765396,-0.510886311531,0.15458779037,-0.586668610573,-0.175913199782,2.03703403473,0.516982913017,-0.431899994612,-0.257216244936,-0.244799971581,0.0299999713898,3.2321999073,0.135100007057,0.0791900008917,-0.192157387733,-0.889120697975,-0.255796998739
5355,0.18713259697,0.104782387614,-1.76839995384,-1.43350017071,-0.00736813247204,0.35473048687,0.0497930496931,0.884160637856,0.197758555412,1.7338000536,0.56889373064,0.668500006199,0.609149992466,3.88409996033,1.70729994774,-1.28149580956,-1.21971261501,0.733626484871,1.8920788765
6659,-1.01675534248,-0.513527274132,-1.08159995079,0.0738046169281,0.175944834948,-2.3343102932,-0.025150179863,0.157712444663,0.658023536205,-0.853100061417,-0.139007478952,0.119550019503,-1.1018999815,-1.02839994431,-1.01069998741,-0.496148258448,0.10390792042,-1.21164929867,0.739126801491
7016,-0.0106067499146,-0.424358457327,0.373899996281,0.219494283199,-1.00403475761,-0.908231258392,-0.00709960609674,0.687298834324,0.760343253613,0.553366661072,0.423784554005,0.597999989986,0.0989499986172,1.41100001335,1.01520001888,0.391513377428,-0.83537375927,0.457093149424,-0.517019212246
90861,-1.8247436285,-0.133563771844,-1.01030004025,-0.302642732859,-0.144069522619,-0.639410078526,-0.272808074951,0.864957153797,0.601028263569,0.169833362103,0.454519808292,-0.362000018358,0.0392000079155,-2.12069988251,-0.257400006056,0.268948554993,-0.0498946532607,-0.509704768658,0.417575061321
10670,-0.257033258677,-0.269974410534,1.77110004425,0.0945331975818,-0.145287647843,-0.595653831959,0.841476500034,0.547290921211,-0.828317344189,0.055399954319,0.318488419056,-0.66455000639,0.679250001907,2.08330011368,1.32319998741,0.615677595139,0.0289994031191,0.551117062569,0.162187442183
79071,0.836772620678,0.795028567314,-0.0145500004292,-1.15329444408,0.415145307779,-0.613942503929,-1.46601009369,-1.41929554939,-0.516630887985,-2.94163346291,-0.893984138966,-0.58345001936,-0.373999983072,-2.9279999733,-0.548799991608,0.655546367168,0.330246627331,0.543571352959,-0.0985289365053
64746,0.0803493410349,0.171511411667,0.435299992561,-0.122890874743,-0.106274038553,-0.118734508753,-0.549963951111,-0.403483986855,-1.22926485538,2.16836667061,-0.801540374756,-1.15614998341,-0.106150001287,-0.428799986839,-0.703299999237,-0.117719195783,-0.730710446835,-0.0395375937223,0.232981711626
5366,-0.663968145847,-0.0134318172932,0.0184000134468,2.65273976326,1.10696327686,1.80085110664,0.0595247298479,0.903086066246,0.789109766483,-0.653366684914,0.101667329669,0.332550019026,0.117100000381,1.3071000576,0.674499988556,0.975181698799,-0.228589460254,0.615676939487,-0.659006476402
11344,0.254839241505,-0.0100912824273,-0.554600000381,-0.577870965004,-0.578284919262,0.234005451202,-1.39738190174,-0.065973483026,0.509758472443,-0.612033367157,0.353103071451,0.884999990463,0.588249981403,-2.21300005913,-0.216999992728,-0.679371535778,-0.242367938161,-1.40149760246,1.24122977257
10013,0.275027036667,-1.36162638664,0.089699998498,-0.771597743034,-0.239814803004,-1.11010313034,0.661383509636,-0.58001190424,-1.21045660973,-0.208800002933,-1.44872164726,-1.16700005531,-0.645849943161,-0.733699977398,-0.874300003052,2.14334344864,-0.362669378519,-0.352198272943,1.43185031414
5829,0.73587667942,-0.554321408272,0.0333500504494,0.116605520248,-0.370610296726,0.407402694225,-0.387927442789,-0.165013000369,0.555448710918,-0.333633363247,1.27804994583,-0.918799996376,1.11194992065,2.88879990578,0.774200022221,0.211758628488,-0.433944553137,1.31612372398,0.957701802254
5257,-0.676718592644,-1.53207421303,-1.24729990959,-0.85327899456,-0.388233542442,0.183430016041,1.02397584915,4.26644229889,0.183993697166,0.72729998827,1.13248610497,-0.0830000042915,-0.578299999237,2.40659999847,2.8615000248,0.584311842918,-0.29759439826,0.340642929077,1.05990791321
