rid,CPC020_A375_6H:BRD-A29644307-001-01-7:10,CPC020_A549_6H:BRD-A29644307-001-01-7:10,CPC020_HA1E_6H:BRD-A29644307-001-01-7:10,CPC020_HCC515_6H:BRD-A29644307-001-01-7:10,CPC020_HT29_6H:BRD-A29644307-001-01-7:10,CPC020_MCF7_6H:BRD-A29644307-001-01-7:10,CPD001_MCF7_6H:BRD-A29644307-103-01-1:10,CPC020_MCF7_24H:BRD-A29644307-001-01-7:10,CPD001_MCF7_24H:BRD-A29644307-103-01-1:10,CPC020_PC3_6H:BRD-A29644307-001-01-7:10,CPC020_PC3_24H:BRD-A29644307-001-01-7:10,CPD001_PC3_24H:BRD-A29644307-103-01-1:10,CPC020_VCAP_6H:BRD-A29644307-001-01-7:10,CPC020_VCAP_24H:BRD-A29644307-001-01-7:10
7494,-0.319975912571,-1.3953499794,-0.404874682426,0.891600012779,-0.123634271324,-0.0684169530869,0.626952648163,0.481316566467,0.547579288483,0.595879197121,0.709804415703,-0.404603421688,0.022309532389,-0.242599338293
4836,-0.218598946929,-3.50884985924,0.19276677072,0.498350024223,0.0850727111101,0.475758671761,-0.43204626441,-0.704497456551,0.281132221222,0.15207362175,-0.856215238571,0.159470006824,0.278231054544,-0.599477767944
23647,0.384978681803,0.150299996138,-0.319928765297,0.165899991989,1.16774070263,-0.417867034674,1.25142383575,-0.298675835133,-0.289034932852,0.62399995327,-0.26971077919,-0.517497301102,0.559983491898,0.340219259262
10617,-0.122465834022,-0.346900016069,0.769895970821,0.303000003099,0.0704895183444,0.550627708435,0.0520316660404,0.242116585374,0.559263169765,0.420464575291,0.15682785213,0.532349705696,-0.500932872295,-0.0665235966444
2184,-0.0840344727039,0.493499994278,-0.592858552933,0.000750005245209,-0.715011954308,-0.928975224495,-0.370998293161,-0.375261664391,0.0357839763165,-0.685771465302,0.303407669067,0.198886916041,-0.362358599901,-0.352831721306
5355,-0.893775880337,-0.0567499995232,0.275781095028,0.774700045586,-0.544514834881,0.554588854313,-0.116161704063,0.2238086164,0.926517486572,-0.435412198305,0.338482648134,-0.629142165184,-0.646281778812,-0.416026473045
6659,0.511936187744,0.33259999752,0.577603757381,1.13179993629,0.845380425453,0.443567305803,1.35687732697,-0.0574567392468,0.462703049183,0.788308024406,-1.26246833801,-1.70489811897,-1.00403881073,0.155981108546
7016,-0.664244055748,-0.202449977398,0.629897594452,-0.520150005817,-0.590532004833,-0.0428797714412,-0.720024585724,-0.214358448982,0.113013774157,-0.195585817099,-0.41726064682,0.598679065704,0.11958733201,-0.337541908026
90861,0.411848545074,-0.713999986649,0.74663233757,0.150049999356,-2.35541629791,-0.241534635425,-0.298896670341,-0.347995311022,0.516134142876,0.686757802963,0.310563951731,-0.540226519108,0.614328086376,-0.192923158407
10670,0.358545601368,-1.36220002174,0.0439941808581,-0.0964000076056,0.423579454422,0.199948638678,0.0893552899361,0.114483475685,-0.0369347780943,1.1745865345,0.722740530968,0.271875441074,-0.169017583132,-0.570218265057
79071,1.2044249773,-0.477149993181,-0.584075689316,-0.857150018215,-0.334827780724,0.741329669952,-0.488419830799,0.0492825172842,-0.246467545629,-0.918216347694,0.232032820582,0.963657021523,-0.271911412477,0.157120972872
64746,0.119454056025,-0.5978500247,-0.00387594103813,0.000999998301268,0.250577956438,-0.692199885845,-0.636792778969,0.826268315315,0.314369529486,0.507525980473,-0.0754336565733,-0.505660772324,-0.00980743765831,0.604472517967
5366,0.26802444458,0.913049995899,-0.169065922499,-0.959900021553,-0.302606254816,0.485165268183,-0.870904147625,-0.839661121368,0.00538751482964,-0.308150291443,-0.56242442131,0.090143725276,0.223455369473,0.737992167473
11344,0.884701371193,0.0471999943256,0.113209933043,0.946550011635,-0.988999724388,-0.65672659874,-0.765307724476,-0.247020602226,-0.304191410542,0.882820785046,0.00910222530365,-0.630245447159,0.685634374619,-0.165087401867
10013,0.0280515961349,-0.313250005245,0.618188798428,1.11094999313,1.02475452423,-0.179999709129,0.313292145729,-0.122728258371,-0.185063764453,0.618773341179,0.0223796367645,-0.556078791618,0.54856556654,-0.194069668651
5829,-0.0762643814087,0.205799996853,1.0762308836,0.29129999876,-0.0638257563114,0.662737429142,-0.577269494534,-0.486796349287,0.0222505182028,1.19047880173,-0.73447239399,-0.0225837528706,-0.823173940182,-0.486002355814
5257,0.0738808810711,-0.445999979973,0.169987365603,1.3329000473,-0.0899540632963,0.235472053289,-0.857616722584,-0.376948028803,-0.0693552345037,-0.112436592579,-0.551002144814,-1.47235059738,0.01525797043,-0.252886533737
22794,0.571866452694,-0.0625499486923,0.100945279002,1.11074995995,1.21016418934,-0.178965270519,-0.596032977104,-0.135374695063,-0.670633554459,0.732196450233,0.570548295975,-0.506258010864,0.0965214893222,-0.184275597334
9761,0.470899194479,-0.0438999533653,0.321057289839,-0.663900017738,0.656646430492,0.428339004517,0.107714861631,0.182980209589,-0.488890826702,0.549567222595,-0.631876826286,0.00629687309265,0.48178166151,0.317709028721
23326,0.0432350933552,-0.662550032139,0.443413764238,0.639750003815,0.625153660774,0.577623426914,-0.0551806166768,0.777523696423,0.459610104561,0.650121867657,0.450799971819,0.246302336454,0.489682346582,-0.177425891161
10972,0.519340336323,0.0888500064611,0.917808413506,-1.75104999542,0.186044618487,-1.00366997719,1.03675353527,-0.566401362419,-0.448297172785,-0.0419326424599,0.0743785202503,-0.674609363079,-0.213179856539,-0.452328890562
10523,0.143055409193,-0.206199973822,0.329314798117,-0.52974998951,0.419217467308,0.0832819491625,0.00621186196804,-0.200293198228,-0.228906184435,0.82552075386,0.109477877617,-0.90118676424,1.06012201309,0.0141028240323
79090,-0.458796203136,-0.814450025558,-0.6317704916,0.465849995613,0.218220233917,-0.624973297119,2.45610690117,0.247461378574,-1.26767492294,-0.437767595053,-0.691002845764,0.260723769665,-0.469556242228,0.376696825027
27032,0.0916455537081,0.530349969864,0.409583359957,-0.461399972439,-0.141035616398,0.913210570812,-0.49226629734,0.067689448595,-1.04256868362,1.06334960461,0.357270598412,0.175338625908,0.506222903728,-0.335959643126
9097,0.16287766397,-0.0562999993563,0.828956067562,-1.33550000191,0.768963992596,0.322068691254,-0.191262498498,0.0284320786595,0.0766363739967,0.211044371128,0.435216397047,0.609086513519,0.380718111992,0.421496868134
10513,-0.382698297501,-0.734600007534,-0.497683614492,-0.937350034714,0.103714622557,0.430662184954,0.448141902685,0.79873752594,0.6984359622,-0.0856430754066,0.684894919395,-0.132204070687,-0.109274514019,0.287049114704
1891,-0.587981939316,-1.1154999733,0.38635802269,-1.20510005951,-0.111199788749,0.340516924858,-0.020360738039,-1.6558727026,-0.198828488588,-1.15775978565,-0.693302512169,0.528579115868,-0.406070947647,-0.332976013422
3066,0.569927930832,0.140300005674,0.859633624554,-1.08229994774,0.482159465551,-0.541658639908,-2.23572397232,-0.257434368134,-0.234981447458,0.673882961273,0.15444354713,-0.322007060051,0.0753777176142,-0.160431802273
9801,0.240626454353,0.131150007248,-0.719498753548,0.639850020409,1.21360337734,0.781146407127,0.769158005714,0.288143247366,-0.409721791744,0.624080479145,0.802703499794,0.584693789482,0.288013875484,0.489969432354
1459,-1.2201693058,0.577950000763,0.59085714817,-1.18500006199,-0.275041073561,0.901129841805,-0.277754247189,-0.512109398842,-0.46374887228,-0.382002592087,-0.68008774519,0.203083500266,0.295227468014,-0.574115455151
9703,0.205846428871,-1.01744997501,0.935557961464,0.0541500002146,1.45403337479,0.319197744131,1.25501549244,0.395146280527,1.39068615437,0.683561205864,1.38599991798,-0.499933540821,0.405535578728,-0.0800707191229
10606,0.266541749239,-0.0434000045061,0.0328468829393,-0.340349972248,-0.298405885696,-0.284351974726,0.846274137497,-0.24664773047,-0.312636137009,0.066251270473,0.539747178555,-0.146772921085,0.548590481281,0.158299431205
1017,-0.367839246988,-0.0675500035286,0.865637302399,-1.01579999924,-0.557354271412,-0.305969059467,-0.243372812867,0.0574192330241,-0.652180194855,-0.55632263422,-0.734297335148,-0.244651377201,-0.498266041279,0.148128122091
9813,0.0494943708181,0.406949937344,1.02866148949,-0.637449979782,0.704800784588,-0.0325835496187,0.0339428856969,-0.411323606968,0.311662852764,-0.641574203968,0.0817347466946,0.0102800428867,-0.0275648850948,-0.276613861322
7485,0.623547852039,-0.451099961996,0.764298439026,-0.845799982548,-0.185443714261,1.706366539,-0.46034348011,0.509156525135,-0.0787509381771,0.529905021191,1.52880954742,-0.607709050179,-0.58924472332,-0.0471718795598
2109,0.253071546555,0.459699988365,-0.271940648556,0.866750001907,0.0534216985106,-0.0134042277932,1.42032110691,0.55397516489,0.465629339218,1.09668755531,-0.523316860199,0.339179903269,1.05142486095,0.0913600623608
23271,0.0378787741065,0.0398499965668,0.224029630423,-0.0725000053644,-0.747631728649,-0.291262418032,-0.152978748083,0.241010114551,0.344447851181,-0.6164894104,0.432111144066,0.807701051235,-0.488045990467,0.735976219177
9915,-0.778010368347,0.416950047016,-0.155991792679,-0.427299976349,-1.18650257587,-0.0249600335956,-0.920379936695,-0.413666903973,-0.43808349967,-1.9018342495,0.195471018553,0.0290383398533,-0.407616615295,0.0622391849756
9552,0.268430888653,-1.67624998093,1.47413372993,0.586700022221,-1.15441906452,-0.104551061988,-0.553386449814,-0.216451078653,-0.449169129133,-0.077183380723,1.27728700638,0.0408124625683,0.600446462631,-0.246239453554
93487,0.262106955051,0.226450011134,0.269024193287,0.253750026226,0.847014069557,0.197601005435,-0.450938045979,0.649483203888,0.133545041084,0.476981788874,1.00277090073,-0.307809591293,0.244527250528,0.528087615967
2956,0.305710017681,-1.24835002422,-0.128842160106,1.90980005264,1.67099773884,0.107388556004,0.250286966562,1.16482424736,-0.132420107722,0.490952849388,0.121194593608,1.04284250736,0.235546976328,0.284909546375
11065,0.174115732312,-0.552899956703,1.07755088806,-0.602550029755,0.396008819342,-1.20088171959,0.474011600018,-0.00711596012115,0.624107778072,0.244714125991,-0.392163693905,0.397434532642,0.714841842651,0.145156547427
9653,0.870322942734,0.716850042343,-0.826995790005,-0.386099994183,0.273857027292,-0.00919707212597,-0.385595023632,-0.469193488359,-0.318435609341,-1.01571822166,-0.407578349113,0.413265019655,0.965861618519,0.138249337673
200081,-0.0194384679198,-0.22254998982,0.746764302254,-0.730650007725,1.14272773266,0.263511925936,0.622061550617,0.793159127235,0.197748214006,0.677171945572,0.7197021842,-0.404550045729,0.533037185669,0.0740934610367
3337,-1.68219017982,-0.756049990654,-2.90441560745,1.62285006046,0.510071158409,0.719535768032,-0.510419607162,0.59903973341,0.390444397926,0.0361726284027,0.360286206007,-1.16515982151,-0.615235626698,-0.10995721072
11073,-0.790622234344,-0.279300004244,-0.340926408768,0.784749984741,-0.299415588379,-0.248355567455,-0.556277811527,-0.0590443350375,-0.0271175280213,0.424136549234,-0.13963457942,0.584073424339,-0.592074394226,0.109722957015
23,-0.744936943054,1.22839999199,0.603654742241,-0.167450010777,-0.196422174573,0.179187342525,-0.59471398592,0.0605657324195,-0.571463704109,-0.859769999981,0.310906380415,-0.244294762611,-0.155975908041,-0.218595206738
5641,0.712558984756,0.451249986887,0.596982777119,0.641399979591,0.49941572547,-0.64669418335,1.94631683826,-0.0244185104966,-0.0729284286499,1.63614726067,0.849685192108,-0.466203600168,-0.212079659104,-0.171603873372
8720,-0.357121884823,-0.346150010824,-0.152345746756,-0.090449988842,-0.0136805977672,1.10331058502,-1.15337061882,0.560214996338,-0.135176748037,0.449268639088,-0.516473114491,1.27191662788,0.164291650057,0.227229237556
10782,0.292868942022,0.317250013351,-0.0576323419809,1.46995007992,-0.00445776805282,-0.465150237083,-1.01003134251,-0.0918430835009,-0.650156319141,0.162144631147,-0.860192060471,-0.708227396011,-0.503274321556,0.159903496504
25932,-3.04406023026,-1.52699995041,-0.373524188995,-0.474099993706,0.450727343559,0.563195228577,1.18140542507,0.449105829,-0.513348340988,-1.74117970467,-0.648241221905,-0.518086493015,-0.689241588116,0.0685805678368
3028,0.461186110973,-0.473549991846,0.0400887914002,-0.282700002193,0.97545415163,-0.676481544971,0.507827222347,-0.269832789898,-0.147764444351,0.667992293835,-0.580578505993,-0.475713431835,-0.455185294151,0.196681171656
6804,1.12611079216,-0.248000025749,0.848584473133,-3.24324989319,0.818489909172,-0.433077186346,0.20752209425,0.790969133377,-0.458422124386,0.0613591074944,-0.379384875298,-1.94787156582,-1.59257495403,0.591662466526
890,0.232967823744,-0.34659999609,0.453352272511,0.137549996376,0.676988720894,0.077606767416,0.0892894938588,0.490506708622,-0.0656713396311,0.0178490504622,0.737190961838,-0.351150333881,0.60714006424,0.472186326981
6390,0.0698700547218,-0.3083999753,0.173653438687,-0.36265000701,0.592864990234,-0.0512049868703,0.889383375645,0.507367014885,-0.0560093671083,0.675267219543,-0.0475592911243,0.152886733413,0.387432843447,0.331683576107
4303,0.683978915215,-0.769450008869,-0.526779651642,0.778100013733,0.455430328846,0.213980227709,-0.81928062439,0.583517670631,-0.319728314877,0.557475328445,0.15022200346,-0.603942990303,-0.042917303741,-0.0725643709302
10953,0.031320810318,-0.762999951839,-0.284898906946,-0.365550011396,0.412086516619,-0.453226417303,0.0693025067449,-0.151505067945,3.71724581718,0.49529927969,1.32648169994,-0.153560176492,0.382907807827,2.1748752594
22889,-0.706564426422,0.083149984479,-0.276393890381,1.04719996452,0.665358424187,0.195005998015,-0.425930738449,-0.0757774412632,-0.496593058109,0.133538722992,-1.33609139919,-1.00487923622,0.00560195278376,-0.455365806818
3098,0.305190324783,-0.628050029278,-0.155404180288,-0.776849985123,-0.0549096241593,-0.54695391655,-0.317022055387,0.0829800963402,0.00960383657366,0.629201769829,-0.180958464742,-0.373232424259,0.765065968037,-0.285296589136
11044,-0.464629232883,0.203249961138,-0.292943030596,-0.415050029755,-1.50967741013,0.250903815031,-0.395171165466,-1.51208376884,-0.0937338918447,-1.32526445389,-0.586185336113,0.696323573589,0.457739114761,0.0371425747871
8985,0.0859378352761,-0.694449961185,-0.0416808314621,0.0253500044346,0.217601150274,0.00968649052083,0.978758573532,-0.539305329323,0.287703603506,0.0792379081249,0.0121707543731,0.13037404418,0.133482038975,0.498254060745
66008,0.149397581816,-0.111299999058,0.298793613911,-0.652350008488,0.646773934364,0.640968382359,0.0829242989421,0.432913720608,-0.276471346617,1.08039402962,0.38908970356,-0.163167491555,0.303612411022,0.224818617105
9217,0.866082847118,-0.523149967194,0.0282782912254,-1.02670001984,0.690456926823,0.273347973824,0.67834097147,-0.677047073841,-0.0550319254398,0.271655797958,-1.43779397011,-0.631014585495,0.45834338665,0.00401908159256
701,-0.480780720711,0.422000020742,0.112446382642,-0.629299998283,-0.665982186794,0.0348808579147,-0.929468333721,-0.538307189941,-0.437149614096,-0.985334098339,-0.512600243092,0.382361233234,-0.513743281364,-0.596758842468
6182,0.175247073174,0.00034999998752,-0.21096752584,1.25724995136,0.331653088331,1.28051972389,1.05798244476,0.114737257361,-0.000199004469323,1.318805933,-0.969860672951,-0.425698369741,0.853309094906,-0.152924269438
4860,-0.164667695761,-0.391699999571,1.2730191946,-0.0933499932289,0.571199774742,-0.761340141296,-0.297038048506,-0.418006539345,0.179091393948,0.217657849193,0.579238295555,0.365933954716,0.283642530441,-0.34696149826
7398,0.358621686697,-0.146500006318,-0.172894537449,0.709100008011,0.30733692646,1.36147475243,-0.512148439884,0.743559360504,0.273833453655,1.03227031231,0.524552762508,2.10949707031,-0.123325943947,0.272524952888
6117,0.218776628375,-0.139549970627,-0.00747366994619,0.174500003457,1.21278166771,0.557336091995,0.152135267854,1.01619696617,-0.569665253162,1.25336098671,-0.289554148912,-0.41211026907,0.594134867191,0.295525282621
23588,-0.339940607548,0.303649991751,1.13028275967,-0.195299997926,-0.238580107689,0.271033018827,-0.294893264771,0.495881855488,1.02627778053,0.646397173405,-0.435835987329,1.44415044785,-0.0542539581656,-0.121915765107
949,0.070025369525,0.199400007725,-1.1796298027,0.455049991608,0.439364075661,-0.0499191656709,-0.542821526527,0.390749812126,-0.443296074867,0.354454815388,-1.21036887169,-0.671057283878,0.80799895525,0.160180434585
7168,0.0162454023957,-0.938400030136,0.410371422768,0.555949985981,-0.399233162403,-0.450191289186,-0.639288663864,-0.933503627777,0.272127777338,-1.15313267708,-0.0303604900837,0.235777020454,0.191935151815,-0.22100879252
9375,-0.148262292147,-0.85070002079,-0.342562794685,-0.0318000018597,0.495869517326,0.413670271635,-0.993814647198,0.640217661858,0.246011391282,0.73376595974,-0.215918034315,-0.490865647793,0.340709507465,0.161028563976
4927,0.548288524151,0.653849959373,0.497827410698,0.321400016546,0.346826016903,-0.832928359509,0.877344250679,-0.101597055793,-0.326092213392,0.46124458313,-0.0351743139327,-0.17333817482,0.012153185904,-0.280506312847
2523,-0.678387701511,0.532449960709,0.320985376835,-0.0402000024915,-1.33440041542,-1.2750287056,-1.06682920456,-0.896614670753,-0.480637341738,-0.59476262331,-0.633437991142,0.764912605286,-0.0814715176821,-0.271326988935
58497,0.907704591751,-0.502699971199,2.14875221252,1.02499997616,0.118558913469,0.100956760347,-0.888854980469,0.0855557471514,-0.36464586854,0.872542977333,0.17303019762,-1.90437626839,0.473626345396,-0.177625477314
6856,0.728117108345,0.614099979401,-0.933590710163,-0.054000005126,0.640397071838,0.198491990566,0.243116721511,0.0803286880255,-0.19400767982,0.102920085192,-0.23112860322,0.0759489089251,-0.13926255703,0.61571508646
26036,-0.0648802891374,-1.14589989185,-0.0732287615538,-0.473349988461,0.168032407761,-0.396566569805,-0.371499031782,-0.0431863293052,3.72374010086,0.067816875875,-0.169697776437,-0.713715910912,-0.0222493223846,-0.430257320404
10206,-0.558666646481,0.0472500026226,1.15023577213,-0.205800011754,-0.930844843388,0.307267189026,-0.877453744411,-0.917856097221,-0.282832354307,-1.09828794003,-0.61221319437,1.22515892982,0.256404042244,-0.380382835865
25793,0.270382016897,-0.148600012064,0.13377904892,-0.260699987411,0.172379091382,-0.219090342522,-0.64878821373,0.398390442133,0.20188164711,0.833831548691,0.173245057464,0.0255669280887,0.253349334002,-0.189148649573
55556,0.845812439919,0.713199973106,-0.355789542198,0.135249972343,0.0252345576882,-0.81526273489,0.272407442331,0.304404854774,-0.294889867306,-0.244754433632,1.07161259651,-0.700173377991,1.09038054943,0.340738803148
3978,0.632750034332,0.160049974918,0.941727876663,0.808699965477,0.854802429676,-0.0265155881643,1.16754949093,0.342442750931,0.390816539526,0.434454381466,0.615386724472,-1.15950524807,0.96723139286,0.139010578394
10681,0.409056454897,0.99739998579,1.37872612476,1.65625,2.95397520065,-0.378179460764,0.954109430313,0.72568655014,0.206993147731,0.054632704705,0.121586039662,-1.45985031128,1.13640391827,0.362911790609
3638,-0.492750793695,0.587999999523,-0.852448999882,0.137600004673,-0.454144597054,0.116610214114,-1.30976939201,0.607962608337,0.375782996416,-0.511634111404,0.437971413136,0.551759898663,0.0442729070783,-0.125858306885
8349,-0.67751377821,0.557699978352,0.380946934223,-0.252200007439,-0.652054965496,0.472660601139,-0.788354754448,-0.493525385857,-0.166594415903,-0.528790712357,-0.276267707348,4.13686037064,-0.0631039813161,-0.203161746264
6275,0.0129219032824,-1.05675005913,-0.117857083678,-0.399649977684,-0.275186896324,0.308646917343,-0.302236437798,-0.275551021099,0.54842633009,-0.338773697615,-1.35218811035,-0.412040352821,0.12952311337,-0.268854439259
3895,-0.206032007933,0.725650012493,1.24483573437,0.966700017452,-0.48507797718,-0.908035457134,0.201700270176,-1.33363640308,-0.220521897078,-0.216012611985,-0.8379124403,-0.535275757313,0.0114619107917,-0.166879504919
392,-0.076223269105,-0.86779999733,-0.526602387428,0.560949981213,1.05550742149,1.26140260696,0.731828033924,-0.467214524746,0.214818418026,-0.482604831457,-1.00488591194,0.586877286434,0.882260084152,-0.15112310648
9170,-0.0550103485584,0.310850024223,0.165540844202,-0.0904000028968,0.133503109217,-0.646281123161,-0.811372935772,-0.281828135252,0.198038980365,-0.461325824261,0.651597499847,0.174032688141,-0.699790179729,0.277421474457
80347,0.202608272433,0.0578499957919,0.996850609779,0.294750005007,0.343475848436,0.808281779289,-0.21907274425,-0.115416042507,0.272763818502,-1.02787590027,-0.0812406241894,0.0171863883734,0.697060704231,-0.123993255198
23300,-0.0783082842827,0.380899995565,-0.531722784042,-0.0373999923468,0.329495579004,0.268292278051,-1.19980359077,0.333320260048,0.16865170002,0.908319652081,0.703909635544,-1.38191699982,0.119922064245,-0.0576914250851
836,-0.624349296093,0.675750017166,-0.775156676769,-1.15424990654,-0.380673646927,-1.16360902786,-0.449745118618,-0.578943371773,-0.215626761317,0.525082051754,1.40898323059,0.431006669998,0.174911394715,1.06585621834
11188,0.261983305216,0.0302500128746,0.188957452774,0.0604999661446,-0.406205773354,0.7189437747,-1.01750135422,-0.593467831612,-0.546159446239,0.0107571482658,0.684037446976,-0.682479083538,0.333382606506,-0.297888815403
10898,-0.510802149773,1.28420007229,-0.520876824856,0.451549977064,0.583193182945,-0.677702069283,-0.342931360006,-0.13592389226,0.220158845186,0.259246200323,0.189252316952,-0.76174557209,-0.117714241147,-1.16468954086
9276,1.12343323231,1.02250003815,0.258983194828,0.865900039673,1.0194106102,0.760088682175,0.442947804928,-0.238822266459,-0.774410068989,-0.633432030678,0.401412934065,-1.0784201622,0.422500997782,-0.221783071756
1647,-0.477337509394,0.103599965572,0.442941725254,-0.185499995947,0.124572142959,-1.17682003975,-0.365277737379,-1.04651677608,-0.438332021236,0.519594311714,-1.58529436588,-0.80380666256,-1.16639268398,-0.378728568554
10285,-0.2681902349,0.422899991274,-1.06934392452,0.133949995041,0.5950999856,-1.05097293854,0.0464291274548,-0.331402391195,0.63799893856,0.903197526932,0.19163441658,-0.600817799568,-0.543224394321,-0.384519308805
23386,0.296192288399,-0.190499991179,-0.243927806616,-0.321649998426,0.436148941517,-1.63422775269,0.580367743969,0.227370232344,-0.275501906872,0.823125481606,0.255080491304,-1.42259693146,0.484364300966,-0.552670121193
3156,-0.634647011757,0.673799991608,-0.815288126469,-0.696200013161,-0.936390519142,-0.536377906799,-0.561019062996,-0.239241823554,0.0364805459976,-0.880663752556,0.768455684185,0.507352173328,-0.70990639925,-0.96730697155
10237,-0.150948569179,-1.25454998016,-0.869822502136,-0.0573499798775,0.559516370296,-0.612301588058,0.582018077374,-0.0489537715912,-0.207009404898,0.429213643074,-0.799848020077,-0.135552987456,0.050170507282,-0.388718247414
7077,-0.844891965389,0.509000003338,-0.385993272066,-0.746999979019,-0.751549780369,-0.350628972054,1.73402523994,-1.15407001972,0.00810706615448,-1.10345804691,0.0592755675316,0.368090301752,-0.0242138653994,0.334001243114
11157,0.466310590506,1.55385005474,-0.780001044273,-0.0282499995083,-0.445516616106,0.968396306038,0.571496963501,0.878773748875,-0.0376178175211,0.653972029686,0.527434051037,0.179916501045,-0.47391846776,0.155038028955
22908,0.129315689206,-0.120849996805,-0.948913931847,0.130050003529,0.743203520775,-0.119244277477,-0.0478804334998,1.10806047916,-0.654974937439,1.30116581917,-0.169306799769,-0.534609496593,-0.525266170502,-0.357214987278
10915,0.412978857756,0.066899985075,0.698405683041,-1.08799993992,1.01013207436,-1.1675901413,-0.754932641983,-0.228911995888,-0.232285797596,1.00856244564,-0.388945192099,-0.181781440973,0.454104930162,0.107104241848
9897,-0.13193655014,0.149500012398,-0.0849310085177,-0.724650025368,-0.932466208935,-0.742618322372,-0.195060372353,-0.984196543694,0.0120625793934,-1.09279537201,-0.939927101135,0.855441093445,-0.209793925285,-0.158004909754
1759,0.373576194048,-0.671050012112,0.663626611233,3.53244996071,0.895600557327,0.0774862915277,0.507283687592,-0.303269892931,-0.481325924397,0.164113163948,-0.0684355944395,-0.885297894478,0.277657657862,0.116579055786
54541,0.094561599195,-0.520349979401,0.0385070592165,-0.201350003481,-0.107943534851,-0.293533056974,0.065468378365,-0.569981813431,-0.76587074995,-0.579363942146,0.501920163631,-0.085725992918,-0.40228253603,-0.634038686752
211,-0.366904973984,-0.0487499982119,-1.47075974941,0.356199979782,-0.648557186127,-0.720445811749,-0.0228562280536,-0.56273239851,-0.664526104927,-0.909538030624,-0.512981772423,0.594002366066,0.00354671105742,0.714182198048
5048,-0.304022520781,0.316199958324,0.700814843178,-0.374499976635,-0.966466248035,-0.787318587303,-2.87715888023,-0.915829122066,-0.49712947011,-1.03927183151,-1.5227227211,1.02826297283,0.294464975595,-0.0543736815453
84722,-0.448972135782,-0.211200013757,0.710556745529,-0.612450003624,-0.14948707819,0.731771290302,-0.46540120244,0.111794307828,-0.0333189219236,-0.331517338753,-1.52609145641,1.03172278404,0.203233674169,0.411756068468
29890,-0.417290687561,-0.663349986076,0.416905552149,0.255050003529,0.048158198595,0.054083108902,-0.873173415661,0.0580076649785,-0.963079214096,-0.0445006787777,-0.828513324261,-0.174848258495,-0.330342620611,0.6726744771
9868,0.275388419628,-0.209849998355,0.239205956459,0.386899977922,1.0888004303,-1.77556884289,-0.214711308479,0.697715342045,0.534938693047,0.29329252243,-0.0219121873379,-1.0544770956,0.629093289375,0.0658827126026
873,0.329904317856,0.203300029039,-0.852885246277,0.221899986267,0.917864978313,-0.745554745197,0.29419028759,-0.0637744963169,-0.0277710929513,-0.127794235945,-0.407840251923,-0.470862299204,0.317761182785,-0.332756698132
5580,1.76280713081,-0.406500041485,0.0882867276669,0.634250044823,0.330216884613,-1.32468116283,1.37081098557,0.414895176888,0.146143943071,-0.58889311552,-0.493415057659,-0.357675790787,1.18324697018,0.353990316391
3725,-0.452775627375,0.757349967957,-0.916989207268,0.570199966431,0.383516192436,-0.263130813837,-0.624732136726,-0.581911087036,-0.330077946186,-0.118151009083,-0.254236996174,0.443744689226,-0.226301699877,-0.433347195387
23585,0.687137424946,0.0271999835968,0.663352549076,-0.860100030899,0.788982570171,-0.577100396156,0.27701702714,-0.957040548325,-0.551183104515,0.460234105587,0.625599265099,-0.269641399384,0.0586595535278,0.0859362334013
51097,2.54556393623,-0.130199998617,-0.0688596367836,-0.371250003576,-0.0113008553162,0.009725805372,1.05073487759,0.250057786703,-0.269520759583,0.227989718318,0.195662617683,0.175192430615,-0.0409923009574,0.342890262604
1831,-0.623935818672,-0.717299997807,-0.85954105854,-0.891700029373,-0.658389210701,-0.470423698425,0.933104872704,-0.0410298556089,0.00598466396332,-0.763321876526,1.14463758469,0.385217159986,-0.273954808712,-0.142412945628
7020,-0.494228303432,0.355800002813,-0.479362219572,-0.154100000858,-1.28681337833,-0.500118553638,-0.00324463844299,-0.442833006382,0.203764244914,-0.883059561253,-0.140330865979,0.667262911797,0.261737436056,-0.0270686894655
55893,-0.742105305195,1.03775000572,-0.12302236259,-0.546800017357,-1.7874481678,-0.417858541012,-0.209752738476,-1.17028963566,0.0452224612236,-0.979865431786,-0.133944779634,0.634123206139,-0.543575942516,-0.852225482464
6944,-0.243490040302,0.63094997406,0.256948262453,-0.285899996758,-1.30120158195,-0.981507539749,-0.395468652248,-1.00309920311,-0.237858623266,-1.22846913338,-0.882194399834,0.850857377052,0.00346134603024,-0.14607258141
22883,-0.132387280464,-0.233199983835,-0.848816752434,0.89980006218,0.602900862694,1.17410945892,0.0558151453733,-1.06781816483,-0.488724887371,0.302274048328,-1.31095933914,-0.8828586936,0.746721327305,-0.455755352974
5601,-0.538612365723,0.654000043869,-0.118984565139,0.701300024986,-1.48612606525,-0.566017866135,-0.121823817492,-0.224679231644,-0.949817657471,-1.46529245377,-0.630708754063,0.178714975715,0.436749011278,0.420202314854
10775,0.352733075619,-0.571550011635,0.981794714928,0.486199975014,0.453232944012,-0.663231611252,0.200022622943,-0.379509747028,-0.772986531258,0.112849742174,0.412409722805,-0.227852582932,-0.486417740583,-0.100483201444
4780,-0.114271715283,0.776950001717,0.83710706234,-1.22060000896,-1.02867674828,-1.50105142593,0.0432616472244,0.463901221752,-0.12056440115,-1.11764335632,-1.13676309586,-0.312818467617,-0.015138246119,-0.174801960588
