rid,DOS002_VCAP_6H:BRD-K93971872-001-01-8:5,DOS002_VCAP_24H:BRD-K93971872-001-01-8:5,DOS032_A549_24H:BRD-K93971872-001-01-8:5,DOS032_HT29_24H:BRD-K93971872-001-01-8:5,DOS032_MCF7_24H:BRD-K93971872-001-01-8:5,DOS032_PC3_24H:BRD-K93971872-001-01-8:5,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:10.0044,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:3.3348,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:1.1116,MUC.CP003_MCF7_6H:BRD-K93971872-001-01-8:0.3705,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:10.0044,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:3.3348,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:1.1116,MUC.CP003_MCF7_24H:BRD-K93971872-001-01-8:0.3705,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:10.0044,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:3.3348,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:1.1116,MUC.CP003_NKDBA_24H:BRD-K93971872-001-01-8:0.3705,DOSBIO001_A375_24H:BRD-K93971872:10.0044,DOSBIO001_A549_24H:BRD-K93971872:10.0044,DOSBIO001_HT29_24H:BRD-K93971872:10.0044,DOSBIO001_MCF7_24H:BRD-K93971872:10.0044,DOSBIO001_PC3_24H:BRD-K93971872:10.0044,DOSBIO001_NEU_24H:BRD-K93971872:10.0044,DOSBIO001_NPC_24H:BRD-K93971872:10.0044
5321,-0.0934000015259,0.39186745882,0.647400021553,-1.10356485844,-0.35893574357,0.0124000012875,-0.66506254673,0.836298108101,0.783085644245,0.957816243172,-1.35298228264,0.574768424034,-0.110554583371,-0.111203536391,-0.14019998908,-0.343450009823,-0.786450028419,0.0592999979854,-0.753502428532,-0.947988033295,-0.352096199989,0.463111311197,0.845899939537,-1.37875008583,0.779577493668
4144,0.262050002813,0.597551822662,-0.528850018978,0.699366509914,-0.989846348763,1.39775002003,0.358989745378,-0.151063621044,-0.367938905954,0.761706113815,-0.83521270752,-0.115117684007,-0.479409575462,-0.00664030015469,0.164900004864,0.14310002327,0.197400003672,0.46614998579,0.521073997021,0.124319933355,-0.260748445988,0.966212332249,-0.629450380802,0.808550000191,0.0765674263239
1981,0.264499992132,0.0793819949031,0.535850048065,-0.00859725475311,-0.312437146902,-0.598500013351,0.790721535683,0.590120077133,-0.823922395706,-0.117528766394,-0.54147207737,-0.27971124649,-1.21022355556,0.162826955318,0.055999994278,0.76115000248,-0.107800006866,0.451649993658,-0.287765562534,-0.0342988371849,0.0568799450994,-0.14830391109,0.655176520348,1.48605000973,0.714884579182
695,1.14045000076,-0.25918135047,-0.430400013924,2.35317397118,4.01444244385,0.275849997997,0.0794691741467,1.01580202579,-1.60423958302,-0.567432999611,0.469896286726,0.12625169754,0.253470242023,0.240962892771,0.15989997983,0.714450001717,-0.626100003719,-0.529600024223,-0.542298078537,-0.390294194221,-0.628431499004,1.32098662853,-0.890571832657,-0.109449982643,0.0686722621322
10398,0.129750013351,-0.411139369011,0.713250041008,1.87981653214,-0.0283153858036,0.636600017548,-0.182505786419,0.686245620251,1.24700081348,0.268385469913,-0.974792718887,0.557838201523,-0.176736354828,-0.413133710623,-0.116399973631,-0.429049998522,0.525250017643,-0.73014998436,-0.249257847667,-1.1512992382,-0.603220582008,-0.313901990652,-0.0316723883152,-0.167349994183,-1.8572371006
5708,0.211950004101,0.250520288944,4.74644994736,-0.404123961926,0.496843606234,4.99790000916,-0.273592472076,-0.944178402424,0.495148718357,-0.794785857201,-0.460990816355,-0.423374593258,-1.06938612461,-0.0357649475336,-0.545550048351,0.184599995613,1.54040002823,0.620849967003,0.103457719088,-1.26678454876,0.995588541031,0.732950329781,0.250229984522,-0.416800022125,-0.38484326005
1213,-0.935850024223,-0.782292485237,0.777750015259,-0.632040262222,-0.909107089043,-1.04559993744,-0.143686950207,-0.641788363457,-0.540610253811,-0.997993588448,0.582163512707,-0.430511921644,0.217983663082,0.168265849352,-0.183950006962,0.690850019455,0.282949984074,-0.0760500058532,0.712633669376,0.394491285086,-0.533952951431,-0.0811168774962,-0.29838436842,-0.0374000072479,-0.26521897316
226,0.273149996996,-1.29923272133,5.40269994736,-1.25054979324,-0.286023497581,4.89034986496,0.385523498058,-1.49927461147,-0.498725175858,-0.721150696278,0.421672344208,-0.266790270805,-0.419202327728,0.32301864028,0.485249996185,0.0433000028133,1.04764997959,0.590449988842,0.346864432096,-0.340913534164,0.0192549973726,0.103490173817,-0.626413583755,0.0333999991417,-0.622854173183
6777,-0.704200029373,-0.533173441887,1.04004991055,3.09177303314,3.50238227844,-0.821150004864,0.128687143326,0.760258793831,0.377651154995,-0.506762087345,-0.0457103289664,-0.655882000923,0.923204004765,-0.325122714043,0.534700036049,0.508199989796,1.00185000896,1.01909995079,0.70615029335,-0.526578247547,0.665840864182,0.549077630043,-0.745048880577,1.48465001583,0.381217896938
2113,-0.332500010729,0.219787403941,0.615199923515,0.895031094551,0.308174133301,0.816900014877,0.598488509655,0.446993112564,1.6175069809,-0.13966807723,-1.46065199375,0.531657993793,0.0194318369031,-0.434571385384,0.484350025654,-0.972849965096,-0.300850003958,-0.227300018072,-0.713893771172,-0.589065313339,-0.513114392757,-0.553647756577,-1.43843507767,0.257149994373,-0.205723285675
3329,0.143999993801,0.0503137111664,-1.46434998512,-1.85487496853,-0.970092117786,-0.610949993134,0.187582030892,0.0427941083908,0.387003988028,-0.617788255215,0.538335323334,-0.320420116186,-0.0350315570831,0.88444852829,0.274949997663,-0.941650032997,0.246800005436,-0.366850018501,0.505040764809,-0.122254699469,-0.187669813633,-0.102580726147,-0.487229019403,0.654550015926,-0.737085461617
1050,0.184799998999,2.30775690079,-0.0618999898434,-1.97540855408,1.92224442959,0.269349992275,0.464808166027,-0.0539531707764,-0.535742998123,0.145940721035,0.0142583623528,-0.382409542799,-0.755038321018,0.335204958916,0.87139993906,0.243149995804,0.396950006485,-0.361050009727,0.681524991989,-0.515157699585,0.260965555906,-0.161455839872,-0.0689809843898,0.947299957275,0.0997897088528
9491,1.33595001698,-0.0413015298545,0.936450004578,2.20043349266,-1.24028670788,0.00710000097752,0.0779134854674,0.0430510379374,1.06078577042,0.494044959545,-0.866691529751,-0.126685917377,-0.150539472699,-0.0575993955135,0.0629000067711,0.0275999978185,-0.319550007582,0.17784999311,0.275288969278,-1.53460836411,-0.048132866621,0.902478575706,0.00921684876084,-0.240250021219,0.914434671402
22926,0.00264999270439,1.77816987038,0.589800000191,1.55504214764,0.463503092527,-0.271250009537,0.253078967333,0.790564656258,-2.18516588211,-1.19432556629,0.1124586761,-0.335999727249,-1.20967400074,-0.728416085243,0.0113999992609,0.585850000381,0.148599997163,-0.426399976015,-0.215981349349,0.159957051277,-0.475591719151,-1.47755515575,-1.22035312653,-0.629850029945,0.493062198162
5899,-0.999499976635,-0.450856298208,-0.811850011349,-0.928485155106,-0.163356885314,0.33679997921,-1.17651724815,-0.182584568858,-1.15597295761,0.0769086256623,-0.0857774913311,-0.150243699551,-0.66582274437,-0.126850143075,0.612249970436,0.334199994802,0.831049978733,0.366750001907,0.573825895786,-1.40172219276,0.333123207092,-0.473091870546,-0.337529659271,0.342000007629,-0.334661275148
5467,-0.688700020313,-0.0985211133957,-0.104800000787,5.2043800354,-0.093608006835,0.00659999996424,-1.28249692917,0.64464867115,-0.205165922642,-0.9892796278,-0.911498785019,0.411133110523,-0.38346940279,-0.515955924988,0.223400011659,1.74800002575,-0.0478999912739,-0.536800026894,-0.234372764826,-1.18013119698,-0.647269308567,0.325666427612,-0.918091714382,1.19605004787,-0.00255766510963
6774,7.21339988708,-0.280269742012,-0.424449980259,-1.04247760773,-0.194823056459,0.5611500144,0.0901565402746,1.07700145245,-0.412660807371,-0.321376740932,-0.456045418978,2.26468896866,-0.450322568417,-0.142527356744,0.127700001001,-0.46280002594,-0.226950004697,-0.0241500139236,0.488434255123,-0.194743126631,0.418749272823,-0.169544488192,0.268915235996,-0.155000001192,-0.931862711906
1788,0.243149995804,0.213026925921,0.98759996891,1.2372584343,0.629310071468,-0.639850020409,-0.667338728905,1.03876054287,1.37136673927,0.59462249279,-1.27855086327,0.774174809456,-0.525684773922,-0.61124676466,0.0492500066757,-0.0056499838829,-0.0824500024319,-0.0807500034571,-0.737033963203,-0.467400670052,-1.42655062675,0.753924369812,-0.466885745525,-0.48685002327,2.0314552784
5921,0.461099982262,-0.24244377017,-0.529150009155,-0.777174890041,-0.546349406242,-0.00864999741316,-0.673310756683,-0.00162151455879,-1.53209996223,-1.57870030403,0.893419206142,0.34735262394,0.772763848305,-0.572355568409,-0.485149979591,0.328800022602,-0.277950018644,-0.153300002217,-0.900775492191,0.216400787234,-0.0294817984104,-0.233837097883,1.35374104977,1.52900004387,-0.27368414402
5721,-0.572149991989,-0.249369606376,-0.148149982095,-1.69450044632,-0.950217843056,1.26835000515,0.139845728874,-0.237882360816,-0.717122733593,0.564912319183,0.390863656998,-0.262986779213,-0.00773257017136,0.443958520889,-0.781900048256,-0.472900032997,-0.547150015831,-0.533949971199,-0.297850191593,0.541108906269,0.0877880007029,0.819559156895,0.657392084599,0.122699998319,0.763880252838
2263,0.0892999991775,0.285710185766,-0.890399992466,-0.738265752792,-0.215742990375,-0.588099956512,-0.429817765951,0.649169206619,0.457796782255,0.905678629875,-1.03519022465,0.119358643889,-0.289445459843,0.345070898533,0.0580999851227,-0.565549969673,-0.562099993229,0.437299996614,-0.247426837683,-1.31633639336,-0.960864126682,-0.0862902849913,-0.0615054555237,0.580699980259,1.12899959087
