rid,DOS050_HT29_24H:BRD-K92847204-001-01-0:5,DOS050_HT29_24H:BRD-K92847204-001-02-8:5,DOS050_MCF7_24H:BRD-K92847204-001-01-0:5,DOS050_MCF7_24H:BRD-K92847204-001-02-8:5,DOS050_PC3_24H:BRD-K92847204-001-01-0:5,DOS050_PC3_24H:BRD-K92847204-001-02-8:5,ERG010_VCAP_6H:BRD-K92847204-001-01-0:10.215,ERG011_VCAP_6H:BRD-K92847204-001-02-8:10.015,ERG010_VCAP_24H:BRD-K92847204-001-01-0:10.215,ERG011_VCAP_24H:BRD-K92847204-001-02-8:10.015
2113,0.494413137436,0.424305737019,1.92664992809,1.54015004635,0.0511999726295,1.79600000381,-0.602399945259,-0.935750007629,2.19667577744,-0.0984666794538
3329,0.336300760508,-0.278722971678,-0.27089998126,-4.78835010529,1.33515000343,-0.250400006771,0.545750021935,-0.599749982357,0.171949118376,0.539000093937
1050,0.194752842188,0.409485340118,-0.156000003219,-0.954400062561,-0.525150001049,-0.316899985075,0.22444999218,1.46965003014,-0.770378530025,0.205866649747
9491,0.264792084694,0.56333976984,0.447299987078,0.627699971199,-0.136800006032,-1.58920001984,-0.280200004578,-1.09750008583,0.735075354576,-0.0535000264645
22926,0.636207997799,0.677260935307,0.766849994659,0.927600026131,0.88890004158,0.172450006008,0.674049973488,-0.437750011683,0.0869902595878,0.100033342838
5899,0.117520600557,0.540583312511,-0.0298499986529,-0.19050000608,0.401500016451,0.565750002861,0.0429499968886,-0.0820999965072,0.241700291634,-0.269766688347
5467,-0.180758059025,0.0724848434329,1.01654994488,1.31229996681,0.683849990368,0.622799992561,-0.464450001717,1.87374997139,-0.451622784138,-0.371666669846
6774,-0.711968541145,-0.985192775726,2.06780004501,0.466049998999,1.64480006695,0.248800009489,0.154949992895,0.592299997807,-0.501608133316,-0.139066636562
1788,0.0755994319916,0.245938807726,-0.854550004005,1.96609997749,-0.63765001297,-0.635349988937,-0.0691500008106,-0.795599997044,0.846724033356,-0.0651000142097
5921,0.205827862024,0.666481256485,-0.195450007915,0.47570002079,1.703799963,0.532899975777,0.271950006485,0.319150030613,-1.02188932896,-0.302400022745
5721,0.527561128139,-0.731849372387,-1.18775010109,-2.53714990616,-0.43805000186,-0.375300019979,-0.650200009346,0.779799997807,0.344350159168,0.629800021648
2263,0.277066677809,-0.438520520926,0.933449983597,0.0789000093937,-0.774999976158,0.922250032425,-0.347000002861,-1.91215002537,0.797542750835,-0.17963334918
808,0.549582660198,0.237137526274,1.34454989433,0.888849973679,-0.0807999968529,-0.192800015211,-0.202449992299,-0.987399995327,1.37932443619,-0.714133262634
30001,-1.09688210487,-0.268288135529,0.342350006104,-0.0611499845982,0.338249981403,0.491800010204,0.268800020218,-0.0847999975085,0.277364373207,-0.54253333807
348,-0.936178267002,0.121084004641,1.28314995766,-0.217600002885,1.43459999561,-1.19934999943,-0.434450000525,-2.33754992485,1.17993080616,0.56510001421
30849,-0.302725315094,1.20598983765,-0.219049960375,-0.519349992275,0.437900006771,-0.832849979401,-0.434499979019,1.37814998627,-0.692683875561,-1.24919998646
1454,0.03774221614,-0.581384539604,-0.870700001717,-0.475549966097,0.167250007391,0.184900000691,-0.0372500009835,0.628499984741,0.343988060951,0.497266709805
6500,-0.15611885488,-1.03487741947,-0.103849999607,0.629149973392,1.49714994431,0.950700044632,0.203849986196,0.250200003386,-0.869479715824,-0.193566665053
5627,0.359598755836,-1.20487868786,1.66764998436,-0.564100027084,0.630650043488,0.706799983978,0.522249996662,-0.316949993372,0.990702450275,-0.230100005865
5715,0.164838269353,-0.0896797627211,0.939599990845,-0.0688499957323,-3.52625012398,0.636099994183,-0.40680000186,0.717750012875,0.150615438819,-0.0512333363295
4791,-0.0404510647058,0.787164151669,1.07690000534,0.538950026035,0.0369499921799,-0.0778500139713,-0.564350008965,-0.0124999880791,-0.0782254487276,0.236666679382
56924,-0.119169913232,-0.932145059109,0.187950015068,1.41269993782,0.621600031853,0.420100033283,1.5516500473,0.400099992752,0.436817109585,-0.21586664021
2690,-1.35444843769,0.512497246265,-1.20564997196,-0.39849999547,-0.823850035667,0.290650010109,-0.256549984217,0.553399980068,-1.10497260094,-0.269700020552
1019,0.76933324337,0.617826163769,-0.694100022316,-0.825950026512,-0.993749976158,-0.505149960518,0.297550022602,0.346700012684,0.216449439526,-0.0477000176907
51422,-0.0844149664044,-0.592245817184,0.109599977732,0.0841999948025,-0.739400029182,1.03299999237,-0.253899991512,-0.39050000906,0.398678570986,-0.148500010371
5788,-0.189710661769,0.736825764179,0.379249989986,1.22065007687,-0.466499984264,-0.327849984169,0.0354000031948,-1.50749993324,0.294598579407,-0.257266670465
6709,-0.774953901768,-0.814671516418,-0.835250020027,-0.174400001764,0.722799956799,-1.95675003529,0.578899979591,0.642149984837,-0.91829508543,-0.182600021362
1277,-0.505383789539,-0.269293755293,-0.111499994993,1.55229997635,1.09124994278,0.811399996281,-0.122999995947,-0.394999980927,1.93386852741,-0.111100003123
993,-0.00536908954382,-0.447669506073,-0.662000000477,-2.9241001606,-0.936750054359,0.188400000334,0.114199995995,1.29815006256,0.12951284647,0.42813333869
7157,0.240961045027,-0.172961592674,-0.98759996891,0.242050021887,-0.108349978924,0.324750006199,-0.120300009847,-0.385950028896,0.162799656391,0.135199993849
1958,-0.683320879936,-0.560687482357,0.352549999952,-0.405999988317,-0.789099991322,1.8179500103,0.410950005054,4.10995006561,-0.221652507782,4.54803371429
4582,0.499721288681,0.154894098639,0.906350016594,-0.766900002956,0.39724996686,-0.0700500011444,0.153149992228,-0.107149988413,-0.0263481363654,-0.468400001526
9212,0.507981002331,0.438758403063,1.30380010605,1.44950008392,-0.127749994397,1.66009998322,0.214699998498,0.591000020504,0.443727791309,0.365299999714
8440,-1.27225041389,-3.17242956161,0.159649983048,-0.680400013924,0.998250007629,-0.361099988222,-0.729250013828,0.360949993134,-1.05277884007,-0.320433288813
6790,0.16182641685,0.068429350853,0.0191500000656,-0.910549998283,-0.237950026989,1.62489998341,-0.0185999944806,0.490299999714,-0.307834267616,0.295399993658
8851,-0.662215173244,-0.570693671703,0.225899994373,1.11860001087,0.305550009012,0.183050006628,0.740899980068,1.58704996109,-0.47550702095,0.132233321667
2534,0.704507112503,0.820476353168,0.367700010538,1.83035004139,-0.168850004673,0.247049987316,0.913850009441,-1.14324998856,-0.201277777553,-0.309300005436
4893,-1.14038956165,-0.164632961154,0.203150004148,0.503800034523,-0.925999999046,0.157649993896,0.058749999851,-0.710249960423,1.41312503815,0.0584666579962
665,0.447937726974,0.655771017075,0.184900015593,-0.246899992228,0.579550027847,0.0621500015259,0.0579000003636,-0.724349975586,1.15555953979,2.19190001488
4313,0.309703618288,0.908364415169,1.10264992714,1.09255003929,-0.40964999795,-0.17634999752,0.0283499956131,-0.82365000248,0.506717681885,0.216900020838
1022,-0.693131804466,-1.03432333469,-1.24679994583,0.334399998188,-1.16184997559,-5.1969499588,-0.532450020313,0.278999984264,-0.934311628342,-0.162466675043
5880,-1.87160754204,-2.35629987717,-0.666599988937,-4.46294975281,0.279249995947,-0.184799998999,-0.227099999785,0.0830000042915,0.100826054811,-0.46120005846
3162,0.382099449635,-1.1249409914,-1.87810003757,1.28485000134,0.827799975872,0.765299975872,1.55970001221,-0.514899969101,0.526539325714,0.173833370209
1282,-0.495655268431,-0.564231336117,1.53069996834,0.620399951935,-0.393199980259,1.46889996529,0.508149981499,0.453200012445,0.544005453587,-0.318366706371
3383,0.608165502548,0.0476631894708,0.708599984646,1.52684998512,-0.745200037956,-0.664149999619,-0.272850006819,8.52110004425,-0.244144886732,5.18630027771
727,0.33887052536,2.01950287819,-0.221700012684,0.810599982738,-0.539749979973,-0.168249994516,0.961199998856,0.330500006676,-0.0708232223988,0.239500015974
4792,0.750933766365,0.476343095303,-2.52869987488,-1.56894993782,0.0259000062943,0.58134996891,0.168300002813,0.384000003338,-0.775280594826,-0.0397666692734
4794,0.603482604027,0.472681701183,0.150700002909,0.649099946022,-0.509750008583,0.527899980545,0.34944999218,-0.22080001235,0.544687867165,-0.125500008464
902,-1.97701001167,0.662393152714,1.11660003662,0.916750013828,-1.85590004921,-0.638799965382,-0.0184500031173,-1.52384996414,1.33478951454,-0.428200006485
8091,0.36016663909,-0.29074382782,0.0111500024796,0.238450005651,0.717949986458,-4.44264984131,0.506500005722,1.93820011616,-0.114786036313,-0.562833368778
3486,0.450415968895,0.472282469273,0.476000010967,0.738950014114,0.725050032139,-0.131150007248,0.355749994516,0.473699986935,-0.55501306057,0.118299990892
10818,-0.133176386356,0.17871761322,0.743399977684,1.82909989357,-0.151350021362,0.41369998455,0.582499980927,1.22204995155,-0.875327646732,-0.0405666828156
3454,0.514671504498,0.109246820211,0.992999970913,1.06155002117,-0.766350030899,-0.48189997673,-0.206200003624,0.667950034142,0.0349697470665,0.271366626024
4282,-1.01000738144,-1.20233273506,-3.5218501091,-2.06325006485,-2.2131998539,-2.47219991684,0.886600017548,-0.579999983311,-0.545410871506,0.148599997163
1605,-0.82680773735,0.299196243286,-1.37989997864,-1.05280005932,0.625199973583,-0.789950013161,0.527949988842,1.33445000648,-1.35236215591,0.0618000030518
10644,1.96777403355,0.540640771389,-0.196749985218,0.321950018406,-0.227250039577,0.582899987698,-0.184150010347,-0.372850000858,1.0803552866,0.21276666224
2065,0.518041133881,-1.32473480701,-0.729799985886,-0.522050023079,-0.129549980164,0.670750021935,0.33805000782,-0.715049982071,-0.406921625137,0.00263333320618
8321,-0.0727005302906,-0.217118322849,0.329349994659,0.481150001287,-1.17750000954,-0.337300002575,0.413399994373,-0.500050008297,1.58198201656,0.0767999887466
8503,1.15273308754,0.716704845428,0.59475004673,-0.544100046158,-0.0090499818325,0.937049984932,-0.209000021219,0.633149981499,0.61235332489,0.990633308887
7027,-0.0238733664155,-0.685734689236,0.251150012016,-0.850799977779,-4.21645021439,-0.259550005198,-0.352300018072,-1.52674996853,2.14943003654,-0.295133322477
6850,-1.04829072952,1.16082131863,1.8857499361,1.99220001698,-0.680950045586,-1.21395003796,-0.0879999995232,-1.12174999714,1.69650447369,-0.0231666713953
1978,0.300437688828,0.145066633821,-0.544849991798,-0.193150013685,0.556549966335,1.14149999619,0.655650019646,0.333400011063,-0.466551542282,0.0202999711037
896,0.28523004055,-0.531850934029,0.0836500003934,-0.321850001812,1.03914999962,-0.55269998312,0.394599974155,0.0277999937534,-1.521276474,0.196133375168
5777,-0.0514861419797,0.466147184372,-0.394400000572,0.874499976635,0.936599969864,-0.071799993515,-0.0135000003502,0.576150000095,-0.189444690943,-0.893166601658
1846,0.140174284577,-0.379772365093,0.173049986362,-0.333900004625,0.172500014305,-0.617349982262,0.211149990559,0.509450018406,-0.121526017785,-0.0864666700363
5925,-0.595904231071,-0.40765157342,0.0139999985695,0.716949999332,-0.340099990368,0.0200499892235,-0.0460500121117,0.118450015783,-1.01014339924,-0.581166684628
142,0.308522045612,-0.885764956474,-0.360350012779,0.73014998436,0.486449986696,0.307850003242,0.609449982643,0.976400017738,0.0794296711683,1.09996664524
1021,-0.513169646263,0.00575371459126,0.464949995279,0.253849983215,0.230050012469,0.337249994278,0.976600050926,1.24035000801,-0.49902305007,0.549466729164
5699,-0.421654254198,0.608675837517,0.680500030518,-0.004399985075,-0.611049950123,0.580800056458,0.0567500032485,-1.12685000896,0.53866147995,-0.0171999931335
8061,-0.173480734229,-0.273712426424,-0.110200002789,-0.27370005846,0.179450005293,0.191549986601,0.343450009823,1.13495004177,0.759540259838,-0.341933339834
1870,-0.289025783539,-1.16100537777,-0.512749969959,0.119850002229,-0.654600024223,0.498400002718,-0.576150000095,-0.150150001049,1.08460986614,-0.654066681862
1398,-0.523984014988,-0.563678860664,0.242100000381,-1.04365003109,0.12555000186,0.13750000298,0.243900001049,-1.44600009918,-1.02089440823,-0.2907333076
3312,-0.377250432968,0.329355955124,0.00269997119904,-3.6711499691,0.125500023365,-0.0155999995768,0.415799975395,-0.62524998188,-0.460360199213,0.527400076389
891,-0.0742398872972,1.03491532803,-1.96235013008,0.709699988365,-0.20759999752,-1.51880002022,0.120750010014,-1.92389988899,1.26066720486,-3.16156673431
4775,0.375084966421,0.145883277059,-1.23714995384,-1.19719994068,4.30649995804,5.04115009308,-1.09860002995,0.0696000009775,-0.259310662746,2.31780004501
5111,-0.201658129692,-0.0316962599754,-1.02285003662,-0.883049964905,-0.549399971962,-0.685949981213,0.0,0.677299976349,-0.305225551128,0.841066718102
5696,0.164904803038,-0.93720895052,-0.68799996376,-0.407249987125,0.534449994564,-8.09564971924,-0.00394999980927,1.77524995804,-0.485258340836,0.257266700268
5588,0.647104263306,0.677000582218,0.58134996891,1.51940000057,-0.461299985647,-1.32264995575,0.689249992371,0.178750008345,1.1135866642,0.525633335114
6839,-0.417439699173,-0.186758995056,-0.558550000191,-0.420150011778,-1.24290001392,-0.527300000191,0.608299970627,1.6344499588,0.043333016336,0.704400062561
329,0.501740932465,-1.46472513676,0.277599990368,0.838599979877,-0.425200015306,-0.288049995899,0.381700009108,-1.41365003586,-0.1752628088,-0.331000000238
5058,-0.636228740215,-0.551963210106,1.1359000206,0.0203499794006,-0.228000000119,1.31939995289,-0.684300005436,1.31404995918,-0.286269694567,-0.248933359981
998,-0.651956439018,-0.510506987572,-0.408650010824,-0.77974998951,1.22364997864,-0.738399982452,0.165350005031,0.289499998093,0.417674094439,0.114633351564
9134,-1.50056970119,-2.18431925774,-0.404249995947,-0.612550020218,0.272799998522,0.452199995518,0.4375,-1.64284992218,0.307936638594,-0.0673000812531
6616,-0.494216680527,-0.0452083647251,-0.27614992857,0.427799999714,-1.31815004349,-0.470200002193,4.45755004883,0.608600020409,0.387568295002,0.334599971771
5223,0.389204591513,-0.577580571175,-0.429450035095,-2.04500007629,-5.06874990463,0.285050004721,0.215899989009,1.25629997253,-0.209929957986,0.505800008774
4690,0.868653893471,2.49921679497,1.22934997082,2.52150011063,0.436199963093,-0.996200025082,-0.21574999392,-0.883099973202,0.422113418579,-1.90540003777
958,-0.0740209519863,-0.21374759078,0.718249976635,0.795449972153,-1.38615000248,-1.34765005112,-0.165250003338,-1.34735000134,1.49842476845,-0.0598333217204
1616,0.320515036583,-1.18238794804,0.881699979305,1.34220004082,0.618749976158,-0.365799993277,-0.0148499906063,0.239450037479,-0.238036200404,-0.244400009513
991,-0.330663651228,-5.2791929245,-0.00034999998752,-1.76785004139,0.108599998057,-0.107900001109,1.90620005131,0.980899989605,0.634264051914,0.662800014019
6347,-0.94260841608,0.0101077128202,0.643450021744,-0.219249993563,-1.09389996529,0.09375,-0.664699971676,0.598549962044,0.159480288625,-0.475066691637
6714,0.195202365518,-0.509377777576,0.0471500009298,-0.732550024986,-0.25925001502,-0.18005001545,0.477850019932,1.45869994164,-1.95605695248,-1.58776664734
652,-0.0365961566567,0.673991262913,1.92859995365,-0.0409499853849,-1.54084992409,-0.805649995804,-0.179450005293,-0.936100006104,1.16889476776,1.45206665993
4331,0.822707891464,0.0026703523472,0.821700036526,-0.427900016308,-0.239250004292,-0.280849993229,-1.21920001507,0.945699930191,-0.882851600647,-0.0437333360314
7099,0.546500742435,-0.62089830637,0.316949993372,-2.28345012665,-1.19760000706,0.475549995899,-0.86645001173,0.314599990845,0.583733797073,-0.400966644287
10320,-0.497854977846,0.543701887131,0.394900023937,-1.87555003166,0.562950015068,1.3831499815,-0.288500010967,0.130200028419,-0.599658966064,-0.119166687131
2042,-2.16143512726,0.890350162983,-1.02594995499,-0.144650012255,0.4850499928,-0.999799966812,-1.0053999424,0.893200039864,1.44151604176,-0.538033366203
843,0.742285072803,-0.00249704392627,0.561299979687,0.690149962902,-0.60615003109,-0.520499944687,-0.566349983215,-0.325550019741,1.10737025738,-0.0991666764021
840,0.918662905693,1.22270393372,-0.933850049973,-0.584049999714,0.606449961662,0.402199983597,-0.164599984884,0.531400024891,-0.241711974144,0.472366690636
7048,-0.554842472076,-0.682010412216,-0.861649990082,0.0733499974012,0.164150029421,-0.0617499947548,-0.784250020981,1.50355005264,-0.948571443558,-1.06749987602
4851,0.550265014172,-0.010598202236,3.40520000458,1.03804993629,-0.666499972343,0.792100012302,0.0885000005364,-0.101000003517,0.391055107117,-0.512700080872
6464,-0.107645913959,-0.707705914974,-0.901399970055,-0.114550024271,-0.120700001717,-0.438199996948,-0.530149996281,-0.802700042725,0.717500329018,-0.58333337307
23410,0.634012341499,0.648731589317,1.46360003948,2.72154998779,0.0397000014782,1.08860003948,0.58185005188,1.35455000401,-1.64351439476,-0.353499978781
54205,-1.51706087589,-0.509465456009,-2.37520003319,-0.542850017548,0.177100002766,0.5896499753,-0.384249985218,-2.36500000954,0.17690114677,-0.276600003242
2770,1.47840106487,-0.967787623405,-0.617100000381,1.92495000362,-0.386849999428,-0.308000028133,-0.372350037098,-0.678249955177,-1.2265380621,-0.0594333335757
80204,-0.849926114082,0.492677688599,3.26950001717,3.92235016823,0.252350002527,5.12020015717,-2.24515008926,3.22094988823,0.275462776423,-0.037066668272
4208,0.550468206406,-0.895946204662,-0.63354998827,2.32175016403,3.39330005646,0.170949995518,-0.0831499993801,1.70965003967,0.0986250564456,-0.0679000169039
1845,-0.515268564224,1.81466281414,0.241349995136,0.321399986744,0.459949970245,-1.01475000381,0.742250025272,-2.89769983292,0.503053724766,0.143966674805
23368,-0.885818958282,-0.301326215267,2.40934991837,2.1766500473,-0.445299983025,-0.419200003147,-0.578750014305,-0.678300023079,1.17828035355,0.254733353853
5583,-0.667782247066,-0.683773756027,0.728150010109,0.11384999752,-0.220200002193,0.470300018787,-0.801050007343,-0.53284996748,-0.513720571995,-0.167833343148
8900,0.246530964971,-0.978697955608,1.59459996223,0.855650007725,-0.0849500000477,2.27410006523,1.14415001869,-0.73265004158,0.47365039587,1.49103331566
581,-0.797587037086,2.9578461647,0.865000009537,0.852649986744,0.598800003529,-0.427299976349,0.00650000572205,0.80629992485,0.217945635319,0.50993335247
6193,1.75628376007,-0.336656302214,-1.62950003147,-0.373800039291,0.0713999867439,0.403200030327,0.953750014305,2.14759993553,0.581394791603,0.224299997091
6622,0.803386032581,0.929513454437,1.42470002174,0.281349986792,-0.41685000062,2.43980002403,0.165950000286,1.73559999466,-0.201136767864,0.243400007486
11261,-1.20119357109,-0.951954007149,-0.921149969101,-0.726099967957,0.178999990225,1.16234993935,-0.180849999189,-1.42499995232,0.384445846081,-0.776633322239
6696,-0.598562896252,0.427518337965,0.787450015545,-0.980849981308,-0.136600002646,-0.497200012207,-0.0943999961019,0.587500035763,0.0649080872536,0.18276669085
8312,0.0310574546456,3.41212105751,1.51499998569,0.0235500000417,-0.828550040722,-0.0798999667168,0.334600001574,-0.746649980545,0.300812363625,-0.714499950409
835,-1.16520094872,-0.543644845486,-0.71850001812,3.86185002327,-0.326550006866,1.2091499567,-0.1549000144,-1.37255001068,-0.0793062746525,-0.712033331394
8324,-0.23072321713,1.90489113331,-0.201499998569,-0.358000010252,3.43475008011,-0.906350016594,-0.23164999485,1.20585000515,0.106623664498,-0.839433372021
1848,0.556749582291,0.495566368103,0.904599964619,1.90980005264,0.071050003171,-1.36975002289,-1.77869999409,-1.67974996567,0.440083742142,0.507933318615
