rid,CPC002_HA1E_6H:BRD-A00758722-001-03-1:10,CPC002_HA1E_6H:BRD-K80334323-001-03-5:10,CPC002_HA1E_24H:BRD-A00758722-001-03-1:10,CPC002_HA1E_24H:BRD-K80334323-001-03-5:10,CPC002_HCC515_6H:BRD-A00758722-001-03-1:10,CPC002_HCC515_6H:BRD-K80334323-001-03-5:10,CPC002_HCC515_24H:BRD-A00758722-001-03-1:10,CPC002_HCC515_24H:BRD-K80334323-001-03-5:10,CPC002_PC3_6H:BRD-A00758722-001-03-1:10,CPC002_PC3_6H:BRD-K80334323-001-03-5:10,CPC002_PC3_24H:BRD-A00758722-001-03-1:10,CPC002_PC3_24H:BRD-K80334323-001-03-5:10,CPC002_VCAP_6H:BRD-A00758722-001-03-1:10,CPC002_VCAP_6H:BRD-K80334323-001-03-5:10,CPC002_VCAP_24H:BRD-A00758722-001-03-1:10,CPC002_VCAP_24H:BRD-K80334323-001-03-5:10,CPC016_A375_6H:BRD-K80334323-001-03-5:10,CPC016_A549_6H:BRD-K80334323-001-03-5:10,CPC016_A549_24H:BRD-K80334323-001-03-5:10,CPC016_ASC_24H:BRD-K80334323-001-03-5:10,CPC016_HEPG2_6H:BRD-K80334323-001-03-5:10,CPC016_HT29_6H:BRD-K80334323-001-03-5:10,CPC016_MCF7_6H:BRD-K80334323-001-03-5:10,CPC016_MCF7_24H:BRD-K80334323-001-03-5:10,CPC016_NEU_24H:BRD-K80334323-001-03-5:10,CPC016_NPC_24H:BRD-K80334323-001-03-5:10,CPC016_SKB_24H:BRD-K80334323-001-03-5:10,CPC018_A375_6H:BRD-A00758722-001-03-1:10,CPC018_A549_6H:BRD-A00758722-001-03-1:10,CPC018_A549_24H:BRD-A00758722-001-03-1:10,CPC018_ASC_24H:BRD-A00758722-001-03-1:10,CPC018_HEPG2_6H:BRD-A00758722-001-03-1:10,CPC018_HT29_6H:BRD-A00758722-001-03-1:10,CPC018_MCF7_6H:BRD-A00758722-001-03-1:10,CPD001_MCF7_6H:BRD-K83229621-001-01-7:10,CPC018_MCF7_24H:BRD-A00758722-001-03-1:10,CPD001_MCF7_24H:BRD-K83229621-001-01-7:10,CPC018_NPC_24H:BRD-A00758722-001-03-1:10,CPD001_PC3_24H:BRD-K83229621-001-01-7:10,CPC018_PHH_24H:BRD-A00758722-001-03-1:10,CPC018_SKB_24H:BRD-A00758722-001-03-1:10,BRAF001_A375_24H:BRD-K83229621-001-01-7:10,BRAF001_A375_24H:BRD-K83229621-001-01-7:2.5,BRAF001_A375_24H:BRD-K83229621-001-01-7:0.625,BRAF001_A375_24H:BRD-K83229621-001-01-7:0.15625,BRAF001_A375_6H:BRD-K83229621-001-01-7:10,BRAF001_A375_6H:BRD-K83229621-001-01-7:2.5,BRAF001_A375_6H:BRD-K83229621-001-01-7:0.625,BRAF001_A375_6H:BRD-K83229621-001-01-7:0.15625,BRAF001_HEK293T_24H:BRD-K83229621-001-01-7:10,BRAF001_HEK293T_24H:BRD-K83229621-001-01-7:2.5,BRAF001_HEK293T_24H:BRD-K83229621-001-01-7:0.625,BRAF001_HEK293T_24H:BRD-K83229621-001-01-7:0.15625,BRAF001_HEK293T_6H:BRD-K83229621-001-01-7:10,BRAF001_HEK293T_6H:BRD-K83229621-001-01-7:2.5,BRAF001_HEK293T_6H:BRD-K83229621-001-01-7:0.625,BRAF001_HEK293T_6H:BRD-K83229621-001-01-7:0.15625
4836,0.0796333476901,0.592838406563,0.809882879257,0.836150050163,-0.109447896481,-1.61279654503,0.123992487788,0.637688875198,-0.0937519222498,1.17534089088,-0.251959383488,-0.639788091183,0.413587063551,-0.721973896027,-1.2431101799,-0.766832232475,-0.324719190598,0.214699998498,0.310488164425,0.478801518679,0.33166667819,-0.0672675743699,-0.681570768356,0.330134987831,0.545439004898,-0.118183210492,-0.826447725296,1.92023515701,-0.216300010681,-0.0179000198841,-0.356303334236,-0.108400002122,-0.571442902088,0.486736834049,-0.559077084064,-0.541910767555,-0.783361077309,0.824166536331,0.429039061069,1.05419993401,0.630309581757,-0.329081147909,-0.0471058525145,0.00672476924956,-0.904763102531,0.0594868659973,0.125736683607,-0.156409233809,-0.192474335432,0.240150272846,-0.00178235257044,-0.0405865721405,-0.220968931913,-0.549395680428,0.126682594419,0.142258375883,0.601872980595
23647,-0.428666710854,-1.33327579498,-0.894363641739,-0.849049985409,0.387480705976,-1.52473568916,-0.944300830364,-1.67039608955,0.333754956722,-2.01983380318,0.719868242741,-0.318292349577,0.246355473995,0.291803121567,2.8580365181,2.73699903488,-0.10129391402,-0.682399988174,-0.169443935156,-0.799325466156,-1.86419999599,-0.233310252428,0.308247476816,-0.176690191031,-0.528387963772,0.0366629809141,0.275539755821,-2.01194667816,-1.03384995461,0.581749975681,-0.482459813356,-0.397366672754,-0.782380342484,-0.765340209007,0.109471045434,0.0458483099937,-0.141585290432,-0.767995476723,-0.822737812996,0.658749997616,-0.819930911064,0.0401852838695,-0.382486909628,-0.450571328402,-0.510092139244,0.364665299654,-0.553392112255,-0.91755515337,-0.279623568058,1.10124576092,0.0564208626747,-0.633821964264,-0.0274168327451,0.157035604119,-0.512085914612,-1.24196100235,-0.990349531174
10617,-1.02286660671,-1.61940670013,-1.54665827751,-1.71904993057,-0.0487282574177,-1.78640460968,-0.822160720825,-2.16139817238,0.326474636793,-2.18524622917,-0.00678873993456,-0.69944435358,-0.462534099817,0.73154592514,0.602496504784,0.919246792793,-0.130746871233,-0.923399984837,-0.482496589422,0.267982006073,-0.131466686726,0.515852451324,0.566323101521,0.442014843225,-0.410321503878,0.191311001778,0.907559633255,-1.10809600353,0.436399996281,0.266499996185,-0.74859470129,-0.00473334267735,-0.743730187416,-0.228813230991,-1.29629075527,0.188142687082,0.20298242569,-1.16309189796,0.762987136841,0.869199991226,-0.795730888844,-0.118866428733,-1.00520086288,-0.404972940683,-0.435564249754,-0.222325339913,-0.0648850351572,0.327134400606,0.522009074688,-0.320025891066,0.073414131999,0.123034507036,-0.653393030167,0.00911693274975,0.276707977057,-0.705512225628,-0.984184086323
2184,0.246733352542,0.112455427647,0.927999615669,-0.412499964237,0.40782764554,0.386067479849,-1.29098629951,-0.73611330986,-0.438832461834,-1.47904884815,0.588983297348,-0.343717515469,-0.0504269078374,-0.388107538223,-0.0550872199237,-1.55770671368,-0.151450797915,0.662850022316,-0.879776716232,-0.688431143761,-0.615466713905,-0.136481776834,0.560100913048,0.596431314945,1.36240375042,0.0830169990659,0.0998190864921,-0.0289651304483,-2.85170006752,0.378449976444,-0.737060546875,-0.527966618538,-0.0637993067503,-0.211734622717,-0.324798762798,-0.260247468948,0.721935451031,0.427740365267,-0.510819077492,1.23680007458,0.624647736549,0.388326317072,-0.299288898706,-0.581021666527,-0.319431722164,-0.201915323734,-0.265890538692,-0.487029492855,0.256463199854,0.427987545729,0.0209525972605,-0.544346511364,-0.720965266228,0.242360621691,0.240367144346,-0.687417805195,0.262316375971
5355,0.605766654015,1.57250833511,0.588901400566,0.323749959469,0.635654509068,-1.54035258293,0.013695538044,-0.510362386703,0.411303758621,-0.279073685408,0.135804280639,-0.851242005825,0.484939336777,-0.502640247345,0.395482987165,1.24981927872,-0.0606715157628,0.264149993658,0.27013322711,-0.782514154911,-0.381533354521,-0.0652773454785,0.338859379292,0.0321541130543,-0.314348757267,0.427100896835,0.111150234938,0.184688940644,-0.015850007534,-0.405250012875,-0.527860164642,1.176633358,-0.223538130522,-0.219248145819,0.572366297245,0.247479811311,-0.0138004496694,0.640926301479,2.76254296303,0.085399992764,1.27860963345,0.0739554390311,0.0381575375795,-0.180008336902,0.162309676409,-0.186339110136,-0.73493117094,-0.202942728996,-0.481140494347,-0.937097907066,-0.680291235447,-0.999154210091,0.464716792107,-0.319545328617,0.0318756662309,0.21795797348,-0.209124326706
6659,-0.362266659737,0.71566259861,-0.888726711273,-0.0929999947548,0.147940218449,-1.25540792942,-0.897524476051,-0.183515071869,-0.611237823963,-0.547272980213,-0.321794092655,-1.11950814724,-0.592378020287,-0.987429857254,-0.875775814056,-0.587190151215,1.48877203465,0.611800014973,-0.0758840367198,0.342065900564,0.230399996042,-0.338301092386,-0.262660205364,-1.54543423653,-0.00163486879319,-0.493219316006,-0.392379373312,1.22471427917,0.00100000202656,-0.0748000144958,-0.883539617062,-0.139599993825,-0.638437867165,0.380531728268,-0.582096815109,-0.404815524817,-0.664077877998,-1.11019146442,-0.154210790992,-0.189450025558,-1.41224563122,0.0757976621389,-0.54927033186,-0.2724352777,-0.399253427982,-0.365517169237,-0.241663426161,-0.377970844507,-0.515514910221,0.494460999966,0.143094331026,0.491560816765,0.668593287468,0.325822532177,0.0474243983626,0.154233038425,0.136321097612
7016,0.304566651583,0.903167784214,1.21135497093,1.76324999332,0.615421652794,1.17552828789,0.747442483902,0.100268125534,-0.0453416258097,1.35565781593,0.265001177788,1.47446215153,0.458369523287,-0.17646895349,2.36668944359,1.97673869133,0.153607219458,0.565999984741,1.00977933407,0.647739887238,-0.0803333297372,-0.110564149916,-0.844595432281,-0.0217859335244,-0.906902730465,0.0541237220168,-0.00642958283424,0.42452019453,-0.110899999738,-0.404049992561,-0.741225004196,0.320933312178,0.434283703566,1.427957654,-1.45960223675,-0.260947287083,-0.405572593212,1.10851693153,0.128870427608,-0.405000001192,2.10407519341,-0.00351861305535,0.336687892675,0.245109856129,0.194536745548,-0.19235791266,0.0795542448759,0.694866776466,-0.126701146364,0.117890298367,0.203159481287,0.221155077219,0.15774294734,-0.358292013407,0.341842830181,0.705704450607,0.218883410096
90861,-0.154266655445,-2.49258613586,-1.10819995403,-3.09680008888,0.380880057812,-0.775206029415,-1.40954101086,-1.21280944347,-0.0865646749735,-0.622482836246,-0.16140986979,-1.06001567841,-0.334343910217,-0.446183592081,0.102647691965,0.564768254757,0.118018448353,-0.286650002003,-0.251438617706,-0.208581373096,0.564900040627,0.408435851336,0.792176783085,0.9897570014,0.250929683447,-1.03411412239,0.210214540362,-1.10870671272,-0.345899999142,0.144349992275,1.51315581799,-0.159899950027,-0.382107973099,-0.0210973918438,-2.18419647217,0.709466814995,-0.182252019644,-1.20381236076,-0.401706039906,0.224849998951,-0.832248866558,0.377279877663,0.0913283824921,0.0601615794003,-0.375768810511,-0.0172351039946,0.676703035831,0.131725430489,0.514855504036,-0.499350190163,-0.0347614809871,-0.135575950146,0.204732120037,0.655863761902,0.277604520321,-0.420106947422,-0.0893752872944
10670,-0.146933317184,-1.17381250858,-0.578252196312,-0.817099928856,0.903984248638,0.658084869385,0.0872496291995,1.0850032568,-0.332302421331,-0.148351311684,-0.176730364561,-0.589510679245,0.51761585474,-0.189788982272,0.328139454126,1.68657779694,-0.111458688974,-0.340749979019,-0.684042334557,-0.66495859623,-0.172466650605,0.509326934814,0.589257180691,0.750735461712,-0.000710025429726,-0.341002166271,-0.157487601042,-1.73310208321,-0.118149995804,0.124900005758,-0.787984013557,-0.222233369946,-1.60934472084,-0.212487027049,-1.22119224072,0.0809091776609,-1.09758412838,-1.12533593178,-0.89876294136,0.985049962997,-0.682659745216,-0.683564305305,-0.330271929502,-0.520526409149,-0.562272012234,-0.662612915039,-0.121624156833,-0.337032407522,-0.061203174293,0.0195456296206,0.0648691952229,-0.466123521328,-0.670309722424,-0.197510674596,-0.0904817208648,-0.51828110218,-0.176156282425
79071,0.365899980068,-0.0580039024353,0.806073248386,0.839500010014,1.0389995575,-0.0315175950527,0.769813120365,-0.315626233816,0.0174956060946,1.47805166245,1.08514261246,0.512625396252,-1.31258153915,-0.851351976395,-1.55985856056,-3.29221916199,0.0669454261661,0.263299971819,-0.287035226822,0.173659205437,-0.148833334446,0.593031287193,0.0430821031332,-0.0761955529451,0.618044912815,-0.667438626289,0.750694692135,2.02536201477,0.825749993324,0.083400003612,0.497213423252,-0.00766666047275,0.321903437376,-0.798435688019,0.281359732151,0.00918178260326,-0.871477663517,-1.07681918144,0.406373977661,-1.51320004463,0.359958797693,-0.361311346292,-0.000684794038534,0.49698600173,0.438808441162,0.195739582181,0.640795469284,0.930317282677,0.469091415405,-0.215955659747,-0.00242738425732,0.525805652142,0.141165435314,-0.271402835846,0.247062414885,0.590317130089,0.112668797374
64746,-1.084166646,0.24510319531,-0.864543795586,-1.10275006294,0.18812289834,-1.2556180954,-0.783018112183,-0.436013758183,-0.291899710894,-0.642002463341,-0.313072055578,-0.683389246464,1.01783657074,0.797260761261,0.330855488777,0.105909690261,0.111719623208,0.0186500027776,-0.221838116646,0.251243144274,-0.495900005102,-0.692660212517,1.25496220589,0.537848114967,-0.789690315723,-0.213532462716,0.147937878966,-1.32513487339,-1.14380002022,-0.0171499997377,-0.539378404617,-1.14450001717,-0.383641421795,-1.09351301193,1.58028757572,-0.13121560216,0.581925272942,-0.611725449562,-1.46847760677,0.762700021267,-0.141573041677,-0.109696164727,-0.715093910694,-0.541674256325,-0.195693612099,-0.29097917676,0.056578502059,-0.645234048367,-0.311117768288,-0.243566602468,0.131678193808,-0.851557850838,-0.272799491882,0.267263770103,-0.263737201691,-0.856237232685,0.0301338508725
5366,-0.720433354378,0.104918375611,0.164255723357,-0.570699989796,0.466691702604,0.846670866013,-0.275357186794,0.195783674717,-0.374412298203,-0.346349716187,-0.477477729321,0.0694274306297,-0.487901985645,-0.132872506976,1.75901389122,0.820738554001,0.28334069252,-0.157999992371,-0.608858823776,-0.216014951468,0.561733365059,-0.903537452221,-0.739917159081,-0.164973929524,0.641931533813,1.3356603384,-0.33866161108,1.31968796253,1.45105004311,-0.309749990702,-0.408576011658,0.368700027466,0.820116877556,0.720835924149,0.603766441345,-0.438186049461,-0.279549211264,2.75330305099,0.227055206895,0.350000023842,2.919018507,0.650764107704,0.0537392199039,0.186418429017,-0.477695018053,0.517648935318,0.320366621017,0.343611359596,0.260103672743,-0.350143164396,-0.153776571155,0.340808987617,0.387021481991,0.197783201933,0.0318364650011,0.513893067837,0.441856324673
11344,-0.608200013638,-0.891920804977,-0.0536600351334,-1.20350003242,0.287284106016,-0.607450306416,-0.442738831043,-0.969213604927,-0.0321406312287,-3.06090354919,-0.839590013027,-2.30743217468,-0.0620816797018,0.962763190269,0.0967044532299,1.74443900585,0.0230334736407,-0.00699999928474,0.778381168842,-0.23481695354,0.313666671515,0.370381742716,1.20264720917,0.597830832005,-0.327668309212,-0.301832556725,-0.438753277063,-1.80884051323,-0.999600052834,0.0981499999762,-0.0662509426475,-0.540066659451,-0.400927603245,0.31343793869,-1.02579748631,0.678203701973,-0.397123277187,-1.22118234634,-0.29571557045,-0.16645000875,-2.80502414703,-0.457425117493,0.302005559206,0.932494223118,0.188041880727,0.0699994936585,-0.4168638587,-0.354344457388,-0.751070380211,0.314345359802,-0.444404482841,-0.214668437839,-0.233610093594,-1.01247620583,-0.136099562049,-0.0682792589068,-0.823391973972
10013,0.973300039768,0.585660457611,-0.674574792385,-0.662299990654,0.266330599785,-1.61168849468,-0.671158194542,0.831603825092,-0.762537181377,-0.818349480629,0.00561230629683,-1.86197507381,-0.599130392075,0.809434056282,-1.50638222694,-0.898602962494,-0.196206718683,0.486900001764,0.274257034063,-1.03544652462,-0.40909999609,-0.369691133499,0.639956653118,0.217306867242,-0.155910849571,-0.257261127234,0.0943112671375,-0.0305240750313,-0.835699975491,0.612999975681,-0.142937004566,-0.420300006866,-0.0761445760727,0.422648608685,-0.677791237831,0.637816369534,1.03602027893,-0.704276442528,-0.528609514236,-0.698099970818,-0.983268141747,-0.308385550976,-0.349739402533,-0.0907442420721,-0.490922987461,-0.300430804491,-0.637094736099,-0.657532691956,-0.832048594952,0.904398143291,0.385516017675,-0.440735578537,-0.250696748495,-0.0293211750686,-0.294872164726,-0.69618165493,-0.606456279755
5829,-0.126066684723,0.734561979771,1.63360106945,3.12960004807,-0.572346925735,0.689378678799,2.82802081108,3.81891036034,-0.277211099863,0.33080726862,0.0381819568574,0.650392115116,1.18919897079,0.618844270706,1.3473097086,2.13165140152,0.137741222978,0.0936499834061,0.781017363071,-0.170315980911,-0.142100021243,-0.46156257391,-1.72508490086,-1.27910494804,-0.000289891497232,0.934904158115,-0.552170693874,-0.975012421608,0.506749987602,-0.361849993467,-0.746627449989,0.649100005627,-1.12009572983,-0.261192202568,-1.34666490555,-0.739805221558,-1.13965201378,0.0968232378364,-1.1034873724,0.412550002337,0.466802239418,-0.500825822353,0.0884829759598,-0.213624373078,0.201431393623,0.222495883703,-0.07373906672,-0.349801778793,-0.184528723359,0.575191736221,0.023988455534,-1.01436388493,-0.202962473035,-0.428645581007,-0.260607719421,-0.874214053154,-0.380103975534
5257,-0.709699988365,0.921330094337,-0.0547110140324,1.6154999733,-0.130745798349,-0.36491137743,-0.247782051563,0.17494738102,-0.438053369522,2.38588523865,0.321369469166,-0.122873239219,-0.0573629923165,-0.187843739986,-1.23133981228,-0.454037606716,0.067235738039,0.286349982023,1.12469494343,0.406873583794,-0.646766662598,-0.624004244804,-0.836562693119,-0.173812478781,0.480010688305,0.417761206627,-0.86206048727,-0.313482582569,-0.0585999786854,0.89025002718,0.207787662745,0.117466665804,-0.0454254075885,-1.14903795719,-1.10426187515,1.41108906269,0.755185246468,1.22757279873,-0.722510099411,-1.0652500391,-0.579747319221,0.323679685593,-0.267773211002,0.0891801640391,-0.372509688139,0.152844175696,-0.638289093971,-0.755685150623,-0.715293645859,1.44717764854,-0.0945123434067,0.96628922224,-0.265814900398,-0.0248741991818,-0.105819970369,-0.602466166019,-0.719094753265
22794,-0.000666663050652,-0.802302479744,-0.830867648125,1.86704993248,0.21451793611,-0.505655407906,-0.0218342840672,1.59061956406,-0.430632472038,-0.87007689476,-0.343718886375,-0.531726300716,-0.493091881275,-0.0621357560158,-2.4441113472,-2.292532444,0.0491934902966,-0.881850004196,0.356138586998,0.0369955711067,-0.561466693878,0.0260362327099,0.515017032623,-0.103520385921,-1.0189217329,-0.67777878046,0.436767905951,-1.05836069584,-1.03505003452,0.14794999361,-2.24946308136,-0.70039999485,-2.10627031326,-0.174157649279,-0.719327867031,0.823231220245,-0.932973504066,-0.656380236149,-0.500760257244,0.42564997077,0.653434038162,-0.386464416981,0.209089428186,0.125888109207,0.077868655324,0.156349882483,-0.358199715614,-0.984394192696,-0.52080476284,0.501505494118,0.0357360243797,-0.861015677452,-0.468509972095,-0.415137857199,0.24876563251,-0.870456218719,0.0370462685823
9761,-1.42553341389,1.21161198616,-0.109511137009,-0.233249992132,4.13066482544,-4.10336017609,-0.666486978531,-0.0366794317961,-0.115667432547,-1.48023307323,-0.499338954687,-0.121254585683,-0.992810547352,-1.11352050304,-1.65852689743,-1.84696936607,-0.0951597765088,-0.683499991894,0.561648488045,0.637340903282,-0.255766689777,-0.375275999308,0.216380938888,-0.0106050502509,0.640236020088,-1.04755032063,-0.930739045143,-1.4514220953,-2.38100004196,0.423849999905,-0.523190975189,-0.288800001144,-0.333264410496,0.0833849981427,-0.101654887199,0.387511253357,0.0452281832695,-1.3082151413,-0.354963541031,-0.472400009632,-1.75025033951,-0.177826285362,-0.288671761751,-0.365055859089,-0.289718240499,0.0766794085503,-0.325677394867,-0.751143872738,-0.196818485856,1.36915671825,0.264946073294,-0.532368957996,-0.272889614105,0.151629284024,-0.426623165607,-0.877212226391,-0.506310939789
23326,0.249500006437,-0.237945228815,-0.707668185234,-3.4944999218,-0.702677428722,-1.86946976185,-1.39065074921,-1.38266718388,-5.80767250061,-0.458549052477,0.466429442167,-0.116989143193,-0.0831471979618,0.303500235081,-3.0520761013,-2.87397956848,-3.95685863495,0.330049991608,-0.954694271088,-0.532533228397,0.207366675138,0.0730600729585,0.774799704552,-0.215411901474,-0.375982701778,0.364529728889,-0.00296086072922,-1.58529472351,0.138000011444,0.0117500051856,-0.469607055187,-0.365099996328,-0.0466998666525,0.176465809345,-0.253924250603,-0.588273108006,0.780914545059,-0.140962287784,0.35608112812,-0.144100010395,-0.830564022064,-0.108402185142,-0.140648558736,0.123513542116,-1.20250844955,-0.933685541153,0.226791754365,0.151668190956,0.145892769098,-0.933517098427,-0.144326850772,-0.719368755817,-0.359065055847,-0.247036069632,-0.209588468075,-0.25747025013,-0.543908953667
10972,-0.517933368683,-1.69039726257,-0.530927658081,-1.74305009842,-0.375510364771,-0.218662053347,-1.1298763752,-0.610706984997,-0.495723962784,0.0474866181612,0.103681236506,-0.535441994667,-0.0834753066301,0.568219900131,3.19700050354,2.43175768852,-1.20835459232,-0.31970000267,-0.138249829412,-0.00548750907183,-0.353299975395,-0.331387609243,0.0831640660763,-0.885061740875,-1.99887001514,-0.334945380688,0.213146626949,0.636501789093,-0.151549994946,0.49430000782,0.524121165276,0.58383333683,-0.727820217609,0.0319435745478,-0.266278505325,0.78067702055,0.193989425898,-0.696236848831,-1.21008038521,0.595550000668,-1.73036575317,0.510828435421,-0.286874830723,-0.657127320766,-0.241923123598,0.424470126629,-0.755191087723,-0.69686537981,-0.504198908806,1.14571475983,0.15359428525,-0.0717036277056,0.208949074149,0.541610896587,-0.538950562477,-0.31941729784,0.255138784647
10523,0.13913333416,0.00525316596031,-0.806025207043,-2.6483001709,0.447111725807,1.22308909893,-0.538426995277,-0.233161315322,-0.182513356209,-1.53898561001,0.159898921847,-0.468571126461,-1.04910719395,-0.519990324974,-4.24461650848,-2.94615244865,0.479175359011,0.0381000004709,0.175222367048,-0.464829862118,-0.147233337164,0.538402855396,0.635283708572,0.112560972571,-0.236227989197,-1.21427750587,-0.274525046349,-1.71175885201,-0.346800029278,-0.204199999571,0.965379178524,-0.0795666724443,0.043091379106,0.347830414772,-0.388093262911,-0.0128894746304,-0.540002822876,-1.53891384602,-0.322461605072,1.16750001907,-0.994885325432,-0.20413441956,0.261564433575,0.681379258633,-0.082019880414,0.307290434837,-0.0394464731216,-0.0325439274311,-0.294653117657,0.458634257317,0.0864230394363,0.300508469343,0.462723433971,-0.0272660367191,0.355163425207,1.08532392979,0.450678020716
79090,-0.76536667347,0.372265636921,1.42519462109,2.34819984436,0.635718941689,0.0960738956928,0.633730173111,0.415729284286,-1.08295750618,0.527027070522,-0.532211303711,0.0236225686967,-0.592485129833,-0.599806785583,-2.39587283134,-0.655107975006,-0.236433118582,-0.52680003643,4.17514467239,0.0323533788323,0.248633340001,-0.670833468437,1.54839849472,-1.10718119144,-0.0740703567863,0.238106384873,0.0710920542479,1.2230348587,-0.347499996424,-0.0998000055552,-0.453231811523,0.502200007439,0.485292732716,-0.81380033493,1.38725364208,-0.767575025558,-1.08179044724,0.365743398666,-0.414491713047,0.321550011635,1.59398579597,-0.22080282867,-0.138383388519,-0.112645342946,-0.193454474211,-0.0825881361961,-0.642089545727,-0.234221950173,-0.375473499298,-0.21831022203,-0.375913023949,0.411966025829,0.330207049847,-0.954043328762,-0.232867509127,0.0859810933471,-0.803058505058
27032,0.323233366013,0.518693447113,-0.240759894252,1.66879999638,-0.174182444811,2.74489712715,0.738526761532,1.85068535805,-0.221078023314,1.53083729744,0.141285970807,1.40106582642,-1.06657910347,0.499311864376,-0.263592869043,0.312465846539,0.254051446915,-0.763749957085,0.788329184055,-0.0889039933681,-0.485599994659,0.460767686367,-0.669927418232,-0.372413426638,0.183785438538,0.0936275050044,0.24270015955,0.835109829903,-0.386649996042,-0.81945002079,0.0488350912929,0.32836663723,0.440371096134,0.852769374847,0.047007728368,0.273449748755,-0.393450200558,-0.15650549531,0.749273061752,-0.505299985409,1.47054469585,-0.853248775005,-0.353186666965,-0.422170758247,-0.329069554806,0.347237408161,0.486924856901,-0.411926835775,-0.407218635082,0.517025947571,0.0161883234978,-0.341730058193,-0.296019971371,-0.553008496761,0.460485517979,-0.5346570611,1.99129581451
9097,-0.213066667318,1.0938410759,0.555001378059,1.49675011635,0.433190584183,-0.523918747902,0.195761546493,1.5803078413,0.396666109562,1.30345010757,-0.139813140035,-0.96511554718,-0.81739282608,-0.388414442539,-1.50423169136,0.222856894135,0.186067521572,-0.452799975872,0.882245898247,-0.992789328098,-0.332566678524,0.0653143525124,-0.337604552507,-0.759525895119,0.894854784012,-0.916213870049,0.0265252739191,0.973222494125,0.754299998283,0.315500020981,0.158852040768,0.242266669869,0.0443687662482,-0.0507628321648,0.0970464870334,0.109497100115,-0.518927931786,-0.28852468729,-0.0233035832644,-0.0729999989271,0.305475473404,-0.220781490207,-0.189798086882,0.286365717649,0.630151629448,0.0627085566521,-0.225552171469,0.547621071339,0.842990994453,-0.361656159163,0.281364351511,-0.0354727469385,0.93654024601,0.187097012997,0.854411661625,0.481363594532,0.21867389977
10513,-0.2459667027,0.432128787041,-0.620653927326,0.00270003080368,-0.0037907063961,-0.749267160892,-0.8039534688,-1.31693029404,-0.320518374443,-0.119115889072,0.6393404603,0.553551137447,0.844563901424,2.29687452316,3.40023803711,1.07455921173,0.225608170033,0.322749972343,0.30900785327,7.29725885391,0.0614666715264,0.429110616446,0.513954818249,-0.409136980772,-0.862370789051,0.711113929749,0.950504302979,1.71485817432,-0.870800018311,-0.0267999991775,0.543574333191,-0.850066661835,0.0893751680851,-0.753469407558,0.719894528389,-0.703102886677,0.544889092445,0.829662799835,-0.901051223278,-0.414399981499,0.159111261368,-0.259666204453,-0.760984003544,-0.731302499771,-0.424690067768,-0.0543488189578,-0.441072583199,-0.258473604918,-0.705270469189,0.283097535372,0.0939774215221,-0.572267830372,-0.945914506912,0.0447803214192,-0.218018323183,-0.720985889435,-0.887229382992
1891,0.487733334303,0.904361665249,0.212229788303,3.02099990845,-0.0203571170568,-0.412740647793,-0.618406891823,0.539137005806,0.0438204295933,1.52151346207,-0.036834731698,0.421244472265,-0.823958396912,-0.194699823856,1.49225997925,0.39825206995,0.374289572239,-1.32439994812,-1.0265058279,-0.20515397191,0.662766695023,-0.54821562767,-1.17646861076,-1.73793137074,0.883483886719,-0.554180622101,-0.513219118118,0.402382582426,0.223250001669,-1.15345001221,0.943007171154,0.0712333470583,0.455163747072,-0.407391786575,0.743878006935,-1.07401835918,-1.0359685421,0.746395885944,-0.434362739325,0.640049993992,-0.591982483864,-0.265019088984,-0.168876364827,0.43865570426,0.315652877092,-0.142378270626,-0.853237211704,-0.0529222935438,-0.526827812195,0.675402760506,0.0601528212428,0.106469124556,0.319185525179,-0.00400880351663,0.372521877289,0.657536447048,0.527497053146
3066,-0.643533349037,0.258366405964,-0.894182145596,-0.654100000858,-0.24277150631,2.36510944366,-0.560992360115,0.304915785789,0.525939524174,0.187926322222,0.311504483223,0.24975207448,-0.7295332551,0.124553240836,-3.23117303848,-2.32414984703,0.416706800461,-0.969200015068,0.0743182376027,-0.413840740919,-0.388366699219,-0.0918627455831,0.641540765762,0.314112246037,0.160419851542,-0.201211556792,0.187489420176,-0.437949568033,-0.538550019264,-0.0802999958396,0.138489842415,-0.156333327293,-0.85017478466,-0.120431274176,-1.03111410141,0.162191152573,-0.606220722198,-1.02917981148,-0.194637417793,1.46044993401,0.615542531013,0.172737181187,-0.102790817618,-0.344950407743,-0.284064948559,0.122782245278,-0.14067466557,-0.607415437698,0.177094519138,0.343598514795,-0.328880131245,-0.363160252571,-0.937712907791,0.077625207603,-0.214544728398,-0.458576470613,-0.116276845336
