rid,CPC003_HA1E_6H:BRD-A65449987-001-06-2:10,CPC002_HA1E_6H:BRD-K49577446-001-03-1:10,CPC003_HA1E_24H:BRD-A65449987-001-06-2:10,CPC002_HA1E_24H:BRD-K49577446-001-03-1:10,CPC003_HCC515_6H:BRD-A65449987-001-06-2:10,CPC002_HCC515_6H:BRD-K49577446-001-03-1:10,CPC003_HCC515_24H:BRD-A65449987-001-06-2:10,CPC002_HCC515_24H:BRD-K49577446-001-03-1:10,CPC003_PC3_6H:BRD-A65449987-001-06-2:10,CPC002_PC3_6H:BRD-K49577446-001-03-1:10,CPC003_PC3_24H:BRD-A65449987-001-06-2:10,CPC002_PC3_24H:BRD-K49577446-001-03-1:10,CPC003_VCAP_6H:BRD-A65449987-001-06-2:10,CPC002_VCAP_6H:BRD-K49577446-001-03-1:10,CPC003_VCAP_24H:BRD-A65449987-001-06-2:10,CPC002_VCAP_24H:BRD-K49577446-001-03-1:10,CPC009_A375_6H:BRD-K49577446-001-09-8:10,CPC009_A549_6H:BRD-K49577446-001-09-8:10,CPC009_HA1E_6H:BRD-K49577446-001-09-8:10,CPC009_HCC515_6H:BRD-K49577446-001-09-8:10,CPC009_HEPG2_6H:BRD-K49577446-001-09-8:10,CPC009_HT29_6H:BRD-K49577446-001-09-8:10,CPC009_MCF7_6H:BRD-K49577446-001-09-8:10,CPC009_MCF7_24H:BRD-K49577446-001-09-8:10,CPC009_PC3_6H:BRD-K49577446-001-09-8:10,CPC009_PC3_24H:BRD-K49577446-001-09-8:10,CPC009_VCAP_6H:BRD-K49577446-001-09-8:10,CPC009_VCAP_24H:BRD-K49577446-001-09-8:10,CPC015_A375_6H:BRD-A65449987-001-06-2:10,CPC015_A549_6H:BRD-A65449987-001-06-2:10,CPC015_A549_24H:BRD-A65449987-001-06-2:10,CPC015_ASC_24H:BRD-A65449987-001-06-2:10,CPC015_HEPG2_6H:BRD-A65449987-001-06-2:10,CPC015_HT29_6H:BRD-A65449987-001-06-2:10,CPC015_MCF7_6H:BRD-A65449987-001-06-2:10,CPC015_MCF7_24H:BRD-A65449987-001-06-2:10,CPC015_NPC_24H:BRD-A65449987-001-06-2:10,CPC015_PHH_24H:BRD-A65449987-001-06-2:10,CPC015_SKB_24H:BRD-A65449987-001-06-2:10,CPC017_A375_6H:BRD-K49577446-001-03-1:10,CPC017_A549_6H:BRD-K49577446-001-03-1:10,CPC017_A549_24H:BRD-K49577446-001-03-1:10,CPC017_ASC_24H:BRD-K49577446-001-03-1:10,CPC017_HEPG2_6H:BRD-K49577446-001-03-1:10,CPC017_HT29_6H:BRD-K49577446-001-03-1:10,CPC017_MCF7_6H:BRD-K49577446-001-03-1:10,CPC017_MCF7_24H:BRD-K49577446-001-03-1:10,CPD002_MCF7_24H:BRD-K18674849-001-01-0:10,CPC017_NPC_24H:BRD-K49577446-001-03-1:10,CPC017_PHH_24H:BRD-K49577446-001-03-1:10,CPC017_SKB_24H:BRD-K49577446-001-03-1:10,CPD002_MCF7_6H:BRD-K18674849-001-01-0:10,CPD002_PC3_6H:BRD-K18674849-001-01-0:10,CPD002_PC3_24H:BRD-K18674849-001-01-0:10
5054,2.36205005646,4.16977405548,3.91751885414,3.54384660721,0.234261766076,0.841447949409,-0.321654349566,-0.693927168846,-0.188894838095,0.29531827569,-1.30715990067,-0.175567999482,0.314209073782,0.147839173675,0.288899987936,-0.856788396835,-0.991164624691,-0.154612317681,-1.31312191486,0.862056016922,-0.158059298992,1.05257999897,0.17491799593,0.00435000658035,-1.26110553741,-1.03661692142,0.583954691887,0.397530853748,0.111222863197,1.40175008774,1.45573687553,-0.219479963183,1.1861000061,-0.384022891521,-0.528434813023,-0.138134017587,-1.02808463573,-1.11650002003,-0.150049984455,-0.041165702045,5.1060385704,0.692021906376,-0.259792476892,2.06651473045,0.893676698208,0.145885914564,0.0151070207357,1.42483520508,-0.619005143642,0.19153252244,-0.537349998951,0.49082544446,-0.744013011456,-0.29126483202
3108,0.745850026608,1.08778226376,0.113411739469,0.520038187504,-0.270550191402,0.362703979015,1.63833332062,0.588596403599,0.112839832902,0.245936617255,0.159501612186,-0.877811670303,-0.304298371077,1.83203494549,-1.6672000885,-0.512568235397,0.266495645046,0.258981525898,-1.39335608482,-0.835220515728,1.15528833866,0.136719793081,-0.124864593148,-1.1304500103,0.555040001869,0.368722438812,0.648462951183,-0.371196985245,0.522700428963,0.0564999878407,-0.701097249985,4.27028560638,-0.569999992847,-0.125993087888,0.424597471952,-0.221793055534,4.79476213455,-0.26320001483,-1.52149999142,-0.152442038059,-0.195690959692,0.077781945467,0.763590335846,-1.00308275223,0.268565028906,-0.681583285332,0.329086840153,-0.274191737175,4.24929332733,3.88023591042,-0.202449992299,-0.103747323155,0.389978945255,0.558414041996
1950,-0.651499986649,-1.46397161484,-1.51205766201,-1.09057188034,-0.571866095066,-0.343468904495,-0.996458172798,-0.500300109386,0.280721008778,0.918380618095,-0.502876102924,-0.613277435303,0.449775457382,0.0562257766724,-0.0421000048518,-0.734194874763,2.28410053253,0.983412206173,-0.351801872253,1.19666719437,1.7729691267,3.30944442749,0.490550279617,1.04914999008,1.84543776512,2.54633378983,1.17711138725,0.812282383442,-1.25915122032,0.910300016403,0.418278813362,-0.0424705967307,-0.640599966049,-0.362611502409,-0.433010935783,1.01574444771,3.49307727814,0.685499966145,0.811100006104,-0.0965038314462,-0.313582420349,0.406760692596,0.145256608725,-0.869433283806,0.879365324974,0.0837876275182,0.00337364524603,0.773760557175,0.410001933575,-0.318690657616,0.338400006294,-0.152243763208,-0.611662387848,-0.950044453144
351,0.0737000107765,-0.818034827709,-0.991582989693,-0.759076237679,1.39822435379,1.4709854126,1.37240767479,0.740894556046,0.15822994709,-0.461564272642,-0.351418018341,-0.692778170109,-1.08212316036,-0.665634989738,0.0,-0.338316768408,0.618729174137,-0.413296788931,0.224330306053,-0.254819959402,1.2576546669,1.98145580292,0.601870775223,-1.16464996338,0.674547255039,0.109745025635,0.795162558556,-0.142992138863,-0.318697631359,0.100199997425,0.388183712959,-0.142016753554,0.566249966621,0.826894819736,-1.62387979031,-0.0270324386656,-0.135066792369,0.00200000009499,-0.0010000000475,-0.399722546339,0.177710592747,0.516966938972,-0.0663707405329,0.45672506094,0.330925405025,-0.240708649158,-0.244449883699,0.580628097057,-0.386903017759,-0.135784342885,-0.00065000000177,0.546923041344,0.202410161495,1.37321734428
4846,-0.0874000042677,-0.602964818478,0.592038929462,0.0698336362839,-0.254680424929,-0.28693819046,-0.642725110054,0.821029067039,2.69432926178,1.2126865387,-0.462945103645,0.200578629971,2.17372369766,-1.06046056747,-1.34179997444,-0.21662774682,2.60423755646,2.51341032982,0.175390705466,0.224868923426,-1.32522130013,0.00854122638702,1.50862681866,0.57279998064,0.00174013525248,-0.0823796838522,-0.306510269642,0.450087666512,-0.457888543606,-0.139750003815,0.248942524195,0.545789539814,-1.02524995804,-0.0563280135393,-0.522377729416,-0.551792085171,5.0689663887,1.77904999256,-0.251699984074,-0.122450910509,-0.188982635736,0.522671639919,1.04539382458,-0.387894123793,0.354382902384,0.107304304838,0.489942908287,0.233223199844,1.57059073448,0.364102125168,-2.27220010757,0.648279964924,0.386882483959,-0.520209312439
1452,-0.333750009537,0.701403260231,-0.738098263741,-0.0678502619267,-1.60050082207,0.657853603363,-0.492247253656,0.483536362648,-0.23033246398,0.261845767498,0.0853610634804,0.311691224575,0.671317875385,-0.0546987503767,-0.340149968863,0.137079641223,-0.427776038647,-1.28789544106,-1.04047989845,-0.355090200901,-1.57688951492,-1.54920530319,-1.57090985775,1.00810003281,-1.19732284546,-0.800760507584,3.32461023331,1.62577450275,1.35472130775,0.981850028038,0.716822206974,-0.37272053957,1.89989995956,0.468020200729,-0.0881344974041,-0.178125977516,0.349803715944,-0.324100017548,0.421899974346,0.386675775051,-0.0888002514839,-0.389008820057,-1.03424465656,-0.523046433926,-0.154462501407,-0.618408322334,-0.206678420305,-0.494591206312,0.490652233362,1.0269882679,-0.215549975634,-0.0125281438231,0.0842822343111,-3.9183177948
4776,0.743749976158,-0.655069351196,1.31179738045,-0.291629821062,0.145226627588,-0.521554768085,-1.66261041164,-1.30012726784,0.850874841213,1.24863874912,-0.473615407944,-0.172291725874,0.838745296001,0.734520673752,2.24219989777,-0.54993134737,1.59751462936,1.60888206959,-0.542406320572,0.19872225821,1.68813717365,1.49770855904,0.0365714132786,1.29830002785,1.83294224739,1.1750985384,0.265226840973,0.426296263933,-0.429748952389,0.937649965286,1.16351008415,0.353904366493,-0.00445000827312,-0.313377976418,0.049798425287,0.365302056074,0.975523412228,1.09479999542,2.35409998894,-0.27710416913,0.278776109219,0.39041480422,0.267861247063,-0.00469736754894,0.381748735905,-0.417179733515,-0.017318719998,1.45602333546,-0.28452500701,-0.949799597263,-0.488449990749,-0.45179733634,-1.22026753426,0.397851645947
6908,0.172800004482,-0.133218675852,-1.449208498,0.419878542423,0.721139729023,-0.586201906204,1.67999243736,0.678260207176,-0.438844263554,0.478738337755,0.266685158014,0.244204834104,-0.122404024005,-1.5374982357,0.0211500003934,-0.125119447708,-0.254684925079,-0.466943502426,1.03684937954,0.655084609985,0.387412160635,-1.96790313721,0.926839232445,0.68499994278,-0.978202700615,-0.834380745888,1.59894967079,-0.309460878372,-0.326344043016,-0.4891500175,-0.649398386478,-0.154744312167,-0.0740000009537,-0.363883584738,0.248313650489,0.131910055876,0.000309392809868,-0.259949982166,-1.31729996204,-0.61098408699,-0.260623276234,-0.727740526199,0.61349606514,-0.108678340912,0.0947445333004,0.67876303196,0.255322307348,-0.526817619801,0.479417353868,1.05728769302,-1.88335001469,-0.222905367613,0.107431396842,-0.925271987915
672,0.0800499916077,0.812113046646,0.72535520792,0.166503831744,0.818056881428,0.479693949223,-1.06733131409,-0.431147217751,0.721104860306,0.986301541328,-0.58937484026,0.367199152708,-0.782877445221,0.784175634384,0.523400008678,0.595773458481,0.281948566437,-0.325950443745,-1.04628026485,1.29645478725,-0.440915822983,-0.254178166389,0.0880193412304,-0.956600010395,-0.509856045246,-0.444523245096,-0.349924504757,-2.02618265152,0.715524494648,-1.51625001431,-0.596169531345,2.08139204979,0.487850010395,0.264981687069,0.752455234528,0.0171797201037,0.199284806848,0.126599997282,1.64350008965,0.556892633438,0.33276027441,-1.46161389351,0.33641526103,0.260871112347,0.204926967621,1.19805061817,0.230881258845,-0.562608063221,0.539219498634,-0.88531434536,-0.139800012112,-0.446874946356,-0.429131478071,-1.90582442284
5710,0.0347499996424,0.728359818459,0.866099476814,0.227326452732,-0.125794440508,0.56616550684,1.28815793991,0.503120064735,-1.33346128464,-0.0239603444934,0.101197890937,-0.198473513126,-0.316166520119,-0.839194118977,-1.13004994392,0.149145111442,-0.668449997902,0.0103141069412,-0.465708106756,-0.273772090673,-2.036236763,-1.16965675354,-0.715642333031,0.210500001907,-0.516882658005,-2.26078271866,-1.17439293861,0.973542690277,0.0036613047123,0.00574997067451,-0.525850236416,-1.0264185667,-0.408500015736,-0.495153099298,-0.0319139286876,-0.512442588806,0.0699474811554,-0.0161500051618,-2.3383500576,-0.227077439427,-3.91007184982,0.173554196954,-0.168347805738,0.063566327095,0.369049668312,-0.151432424784,-0.30167105794,0.455817997456,-0.0384994447231,1.0565495491,-1.62595009804,1.4662604332,-2.4311504364,0.187909632921
2115,0.00379998981953,-0.554731607437,-0.744955658913,0.378256976604,-1.64166510105,-1.75447630882,-2.75165748596,-0.666491866112,-0.252106904984,0.757841527462,-0.19469961524,-0.621338307858,0.628998219967,1.07129180431,0.238550007343,-0.0369313620031,2.82981157303,-0.122505903244,-0.529527366161,-1.5567034483,0.741539955139,-0.0451091453433,0.330729991198,-0.105450004339,0.57041233778,-0.0914420634508,0.138837128878,-0.127583563328,-0.189849793911,0.165049999952,0.0101788043976,0.41294503212,-0.620949983597,-0.192612171173,0.332509577274,0.160606682301,-0.50832927227,0.142100006342,-0.173299998045,-0.719821572304,-0.628967583179,-0.14469319582,-0.752000212669,1.07349777222,1.22953665257,-0.438024818897,0.154617041349,0.828788876534,0.178317949176,-0.246636599302,3.27534985542,-0.523759067059,-0.509353756905,-0.606461822987
7015,0.347099989653,-0.601775884628,0.0192949175835,-0.763964891434,-0.0819823592901,-0.777898669243,-1.56986427307,-0.755738914013,0.971857070923,0.501289486885,-0.482963651419,0.334646821022,-0.159392699599,0.259593248367,0.792100012302,-0.967870533466,1.55051493645,0.536651313305,0.0383417382836,0.470826983452,1.9792072773,2.07772827148,0.373663306236,2.43854999542,0.896735608578,2.05820941925,1.14477205276,0.499972194433,-0.699294567108,0.449000000954,0.98319709301,0.674505352974,0.437600016594,-0.616587519646,0.27489772439,0.189162626863,0.391090750694,0.00425000488758,1.89330005646,-0.21335414052,1.42630159855,-0.510596036911,-0.592733383179,-0.383598566055,0.875289082527,-0.767658233643,0.439879149199,1.58529174328,-0.37216848135,0.00379353761673,0.407800018787,-0.0112254917622,-0.137379035354,0.204227507114
8726,-0.35490000248,0.209312498569,1.24879848957,0.744411408901,-0.863270998001,-0.706025600433,-0.898667693138,0.112596765161,-0.286617666483,0.155005156994,0.221713095903,-0.434802263975,-0.078623816371,-1.47989428043,0.119799986482,0.697465419769,-0.505224049091,-1.00621545315,-0.050669837743,0.571944653988,-0.885616719723,-0.955700039864,0.647750139236,-2.95770025253,0.57814848423,0.155824750662,2.25165462494,0.246163219213,0.256131231785,-0.641300022602,-1.11746311188,0.47941827774,-0.657400012016,0.251838505268,0.372183799744,-0.643771886826,0.0452222526073,-0.904950022697,1.06099998951,-0.12785872817,0.14461299777,-0.946866989136,0.960722386837,0.0908401012421,-0.646206259727,-0.302943348885,0.713282585144,-0.205996349454,-0.027750313282,-0.0671671926975,0.135949999094,-0.847338736057,0.985949873924,1.49348580837
2185,0.488449990749,-0.349632501602,0.89412009716,-0.501119971275,1.429651618,1.04323351383,3.28810238838,1.3281993866,0.418059587479,1.08336234093,-0.82489335537,-0.0145998895168,0.733839452267,1.61402392387,1.64560008049,-0.113616265357,1.19302284718,1.50462663174,-0.0214679092169,-0.321865946054,1.65216994286,2.75738739967,0.486152291298,1.05334997177,1.66156852245,1.31867480278,1.64475727081,1.38449287415,-0.431439548731,0.297199994326,1.015152812,0.732827186584,0.10909999907,-0.195931643248,-0.614671826363,0.437103658915,-0.325171947479,5.43340015411,0.883150041103,-0.207080408931,0.689728736877,2.14736962318,0.491295039654,0.206242725253,0.687864661217,-0.260360181332,0.199027970433,1.27013146877,-0.820795059204,-0.950392007828,-0.63915002346,0.125423580408,-0.993566274643,0.449985384941
3315,1.81579995155,2.23573112488,0.282657176256,1.26192593575,3.24312877655,3.33847904205,2.84671497345,2.39012527466,-0.768457353115,-0.884625911713,0.20903788507,-0.104303315282,1.96495676041,0.426422297955,4.46110010147,-0.320621699095,-0.550361394882,-0.606212615967,-0.917553424835,-1.10029506683,-2.15490531921,-0.724587082863,-0.225407034159,0.309000015259,-1.00674712658,-3.39801168442,0.298392117023,0.600653707981,-0.331716060638,0.504049956799,1.67201089859,-1.53607809544,0.360300004482,-0.717747569084,0.0252753105015,0.120220527053,0.0764358192682,-0.455799996853,-0.00205000001006,0.481123745441,2.65394639969,2.58504271507,0.144348263741,-0.000595614314079,-0.220408558846,-0.142879933119,-0.0661993324757,0.0302614420652,0.4484629035,0.659237325191,-2.54130005836,0.0962916016579,0.924048542976,0.13113309443
5289,-0.529600024223,0.760030210018,-0.386693805456,0.620183944702,-0.407366752625,-1.106975317,-0.498346030712,-0.44868645072,0.623213648796,1.1449483633,-0.291146844625,0.647551000118,-0.422625660896,0.329606086016,-1.61405003071,-0.619339764118,-1.35714781284,0.269757807255,1.36151015759,0.288727164268,0.292220115662,1.76666164398,1.64582824707,2.60500001907,-0.15886387229,2.72399282455,-0.929807305336,0.626671671867,-0.890973925591,-0.305300027132,1.25677156448,1.04926347733,-0.0656999945641,-0.758525907993,0.219533488154,-0.415919840336,0.270167261362,0.594150006771,-0.0957999825478,-0.161875963211,1.15854454041,0.313301563263,0.0906196162105,-0.0899550318718,0.97066873312,-0.178223147988,0.0708897486329,0.0601078383625,-0.573852956295,0.596861243248,-1.5489500761,-0.0668294876814,-0.651764214039,0.142298012972
