rid,CPC009_A375_6H:BRD-K32318651-001-15-3:10,CPC009_A549_6H:BRD-K32318651-001-15-3:10,CPC009_A549_24H:BRD-K32318651-001-15-3:10,CPC009_HA1E_6H:BRD-K32318651-001-15-3:10,CPC009_HCC515_6H:BRD-K32318651-001-15-3:10,CPC009_HEPG2_6H:BRD-K32318651-001-15-3:10,CPC009_HT29_6H:BRD-K32318651-001-15-3:10,CPC009_MCF7_6H:BRD-K32318651-001-15-3:10,CPC009_MCF7_24H:BRD-K32318651-001-15-3:10,CPC009_PC3_6H:BRD-K32318651-001-15-3:10,CPC009_PC3_24H:BRD-K32318651-001-15-3:10,CPC009_VCAP_6H:BRD-K32318651-001-15-3:10,CPC009_VCAP_24H:BRD-K32318651-001-15-3:10,CPD001_MCF7_6H:BRD-K32318651-001-13-8:10,CPD001_MCF7_24H:BRD-K32318651-001-13-8:10,CPD001_PC3_24H:BRD-K32318651-001-13-8:10,MUC.CP004_MCF7_6H:BRD-K32318651-001-04-7:10,MUC.CP004_MCF7_6H:BRD-K32318651-001-04-7:3.3333,MUC.CP004_MCF7_6H:BRD-K32318651-001-04-7:1.1111,MUC.CP004_MCF7_6H:BRD-K32318651-001-04-7:0.3704,MUC.CP004_MCF7_24H:BRD-K32318651-001-04-7:10,MUC.CP004_MCF7_24H:BRD-K32318651-001-04-7:3.3333,MUC.CP004_MCF7_24H:BRD-K32318651-001-04-7:1.1111,MUC.CP004_MCF7_24H:BRD-K32318651-001-04-7:0.3704
23512,-0.816349923611,-0.507157623768,0.311850011349,0.327453434467,0.502983212471,0.323712646961,-0.973350524902,0.30297383666,1.94169998169,-0.890834331512,-0.016024813056,-0.607435703278,0.176200032234,-0.257857471704,-0.0328212454915,0.741445660591,1.02430200577,0.232727855444,0.859958529472,0.124358549714,0.667617976665,2.32523441315,0.489555567503,1.4640930891
148022,0.0970548689365,-0.382628172636,-0.816500008106,-1.58959746361,-0.757107794285,-0.188691079617,-0.952182531357,-0.432729661465,0.0976499915123,-1.19950246811,-0.720749437809,-1.20622265339,-0.0170666575432,-0.976022064686,0.659360051155,2.78513336182,0.344211727381,0.28521245718,0.118024289608,0.0178309679031,-0.385286569595,1.32836318016,0.725025177002,-0.353346884251
1906,1.32076251507,-0.504524469376,1.01119995117,-0.367630958557,-0.125069200993,0.853588461876,0.64567732811,0.248081043363,2.66205000877,1.89909720421,-0.529770255089,0.682304739952,-0.0853000283241,-0.319234013557,0.784757375717,-0.443052530289,-0.644643425941,0.535608172417,0.0703630819917,-0.25991293788,0.663990616798,1.23646140099,0.840595364571,1.05956816673
8878,-1.75793409348,-1.32630193233,-1.3696000576,-0.970009148121,-0.18969476223,0.352030754089,-2.40685677528,-0.24297106266,-0.659900009632,-1.13901257515,0.368146389723,-0.816459476948,0.568000018597,-0.27298155427,0.0659382864833,0.584691822529,-0.540085554123,-1.80723142624,0.266036778688,0.113179162145,-1.78332459927,-1.77913784981,-1.14466798306,-1.32574546337
3091,-0.288701832294,0.880353450775,0.884350001812,0.80605250597,-0.218904599547,0.601488232613,-0.123355045915,0.0683800876141,0.955349981785,-0.0885987728834,-0.378328472376,1.20212006569,0.619366705418,-0.298129409552,-0.607951641083,-0.763771176338,-0.184657245874,1.1118055582,0.0326563715935,0.339372634888,0.267776638269,0.669685482979,-0.829192876816,0.237349510193
5743,0.954283833504,-0.565062105656,-0.615400016308,-0.0540687441826,0.72952914238,4.2397313118,-0.479213804007,0.123329371214,0.99555003643,-0.766147017479,0.329434961081,-0.385881990194,0.352766692638,3.77235269547,0.457390099764,-0.272028028965,-0.480904459953,-0.204224064946,-0.371387451887,0.744480133057,0.466055482626,2.0082154274,0.121948614717,-0.0182912349701
5321,0.741002082825,0.653373241425,1.20704996586,0.794606804848,0.158006936312,0.918978691101,1.62324416637,0.483182191849,1.17095005512,2.01326060295,-0.448401033878,0.318427622318,-0.639833331108,-0.0945910140872,0.00316354259849,-0.530776381493,-0.752309322357,0.737600684166,-0.0948522165418,0.193473279476,0.698251843452,1.09405457973,0.646205067635,0.871909379959
4144,-0.454423248768,1.24845564365,0.665250003338,0.82014477253,0.223413780332,1.61263513565,0.261281818151,-1.27995800972,2.41655015945,1.11881744862,0.399313211441,0.127366155386,0.322033315897,-1.0865945816,-0.099988617003,-1.98011505604,-0.92997521162,-0.249401986599,-0.859629034996,0.160224229097,0.720403075218,1.13507938385,1.05939733982,1.00549435616
1981,0.994518995285,-0.289543807507,-0.740700006485,-1.03851163387,-0.181012138724,0.150325924158,-0.0311639010906,-0.53323251009,2.21609997749,-0.0010045170784,-0.703600347042,-0.233083769679,0.535933375359,1.00238478184,-0.765391051769,0.769993066788,0.160201072693,-0.744189202785,-0.579393327236,-0.388778328896,0.754824638367,2.40442872047,1.07185411453,1.49116969109
695,-0.410435497761,1.40820360184,-0.243900001049,0.248945266008,-0.620954871178,0.715410172939,2.61023712158,-0.287821561098,-0.1820499897,-0.0972568020225,0.767238974571,-0.393491595984,-0.629766702652,-0.502113997936,-0.230571374297,0.126323029399,-1.17829442024,-0.278943657875,0.826533436775,0.21780359745,1.83131611347,1.31079077721,-0.0128831043839,0.222051694989
10398,0.932137608528,0.29932975769,0.684399962425,-1.21964907646,-0.625211238861,0.0749609768391,0.201784223318,-0.169862344861,2.70184993744,-1.77972960472,-1.80088758469,-0.573796391487,-0.539833307266,-1.08758425713,0.882915377617,-0.990737199783,-0.514431774616,0.711176097393,-0.372134208679,0.787879109383,0.510600507259,1.80971348286,1.22088015079,0.852044045925
5708,0.0291571374983,0.136523619294,-1.40425002575,-0.17093500495,-2.06530547142,-0.0550986006856,0.382590562105,0.137420415878,3.34794998169,-0.225072711706,-0.520968437195,-0.724003493786,0.433833360672,-0.376642912626,-0.900176048279,-1.90827536583,-0.636956036091,-0.450936675072,0.288059473038,0.052588775754,0.660117387772,0.733701467514,0.197914272547,0.956260859966
1213,-1.91651272774,-0.0609981790185,-0.744949996471,-0.207674071193,-0.269045472145,-0.0136699080467,-1.61890363693,1.18163394928,-0.933500051498,-0.100351721048,1.08280289173,-0.273282915354,0.238833338022,0.273352056742,1.44405424595,0.73223477602,0.867298364639,-0.65270191431,0.177005648613,-0.0650511980057,-0.11516264081,-1.78387844563,-1.08638811111,-1.03249382973
226,-1.49363350868,-1.25043845177,-2.35245013237,-2.02898359299,0.080059081316,-1.24535667896,-1.12424349785,0.0923383235931,0.865050017834,-1.6703081131,-0.74826669693,-1.25993490219,-0.947000026703,1.50425243378,0.310261577368,1.21087956429,-0.0796183049679,-0.702258229256,0.285144269466,0.241622939706,-0.0259810164571,-0.883207380772,-0.443546652794,-1.14893388748
6777,0.140772879124,-0.319791018963,-0.558750033379,-0.358891844749,0.45354154706,-0.601527750492,-0.385070413351,-0.754740297794,1.61710000038,-0.698930203915,0.394323050976,-0.4211602211,-0.275233328342,4.57340526581,1.07900929451,0.267940580845,-0.0499469935894,0.276330411434,-0.58195567131,-0.0870426595211,-1.71341872215,2.1092004776,-0.130060121417,-0.414027452469
2113,0.525956630707,-0.427034109831,1.12925004959,-1.05845499039,-0.46668022871,0.919315457344,0.529998898506,-0.616171121597,3.04285001755,-0.673004209995,-1.45782077312,-0.127956941724,-0.202100023627,-1.05568706989,0.369373083115,0.67098480463,-1.89655160904,1.65549457073,0.504736721516,0.888642430305,0.202933251858,1.24505674839,0.505089104176,0.135402813554
3329,-2.43661379814,-0.209724962711,-0.717299997807,-1.5854947567,0.438694626093,0.110824912786,-1.85594105721,-1.23288881779,-3.71180009842,-1.2928943634,-1.07773685455,-1.65564799309,-0.679733395576,-4.05603265762,0.646059215069,0.0657013431191,-0.0832358151674,-1.06134700775,0.296534895897,-1.11997759342,0.759309947491,-2.12938570976,0.230760335922,-0.753251492977
1050,-0.308850347996,-0.656298875809,-1.16614997387,0.0,0.199633836746,0.0854864567518,-0.972638130188,1.90232157707,0.632950007915,-1.29689276218,1.07138085365,-2.28372263908,-0.608533382416,0.514144599438,4.06472206116,-0.018365368247,-0.0217355266213,-0.47518286109,0.178698331118,-0.659110307693,0.885292410851,-1.55563080311,-0.17980068922,-0.895469784737
9491,0.903456568718,2.29299354553,0.925700008869,1.74375545979,0.0285572558641,0.915078341961,1.66304576397,1.02079331875,2.164249897,1.82896733284,-0.334469676018,0.418675065041,-0.268700063229,-0.712604343891,1.54705953598,0.38911613822,-0.630587697029,0.0741990804672,0.130364328623,0.886471390724,0.392465829849,1.02660214901,0.937109529972,0.679066181183
22926,0.118279740214,-1.42054128647,-0.262549996376,-2.88692045212,-0.851624667645,-1.59012985229,-0.815768897533,-1.11823964119,1.06615006924,-0.707790791988,-0.0594956427813,-0.238041982055,-0.151866674423,0.916520118713,0.646506011486,0.182252541184,-0.763167440891,-1.38499164581,-0.280509471893,-0.263413250446,0.723514616489,-0.594388723373,-0.821989297867,-0.27119666338
5899,1.35637903214,-0.141173049808,-0.468200027943,-2.19249653816,0.411747813225,-0.129841655493,-0.604430437088,-0.285983562469,1.97520005703,-1.05984413624,-0.80332839489,1.07562923431,0.562633395195,0.0570075809956,0.0375427231193,0.536485671997,0.313634634018,-0.599014103413,-0.1770426929,0.253513813019,0.0351702794433,-0.440189421177,-0.0986364930868,0.19208085537
5467,1.84178411961,1.40399169922,1.27219986916,-0.133267223835,-0.052372969687,-0.0535782575607,-0.0626237243414,0.537088036537,3.42030000687,-0.282565504313,-1.23017680645,-0.511711359024,-0.252399981022,-0.467991441488,0.431667298079,0.465834796429,-0.956329107285,0.840269267559,-0.522009134293,0.405848026276,1.04112374783,1.99586868286,0.513973474503,0.925550341606
6774,0.178135052323,-1.22072887421,0.342050015926,-0.405274510384,-1.23314249516,-0.290451228619,-0.806333065033,-0.18118134141,-0.717149972916,0.45825356245,-0.105406045914,-0.264718860388,-0.0862333327532,0.423129528761,0.535696744919,0.567825376987,-0.23488715291,-0.479803919792,0.364575028419,0.258189439774,2.80249905586,2.19318771362,-0.296005785465,0.367311865091
1788,0.666061043739,0.832521557808,1.14329993725,0.312772601843,-0.876688539982,0.0137966573238,0.885892748833,-0.369008541107,1.53649997711,1.53985702991,-0.939997494221,-0.17759591341,-0.0972666740417,-0.40144303441,0.145585626364,0.714047670364,-0.545423448086,0.171971857548,-0.194885462523,1.34120440483,0.803851187229,1.51750731468,0.614627242088,0.912067532539
5921,-0.344797134399,-0.806303262711,-0.854099988937,-0.536891937256,0.28266415,-0.357192188501,0.429122626781,-0.0964655056596,-1.21624994278,-0.870182037354,1.19778192043,2.0869705677,-1.44373333454,0.763120412827,0.7277546525,0.277946233749,0.166891768575,-0.627695381641,-0.0613107681274,0.581072747707,-1.27452909946,-1.96449112892,-0.417633354664,1.64010822773
5721,-1.06450152397,-0.0609807930887,-0.370100021362,1.08696365356,1.58083689213,0.722873151302,-0.609217822552,-0.782237768173,-1.48505008221,0.0811347588897,0.139110729098,-0.0687842667103,-0.498666673899,0.316891133785,0.045254252851,0.335594922304,0.20504745841,0.457923769951,0.827636659145,-0.466156095266,0.122562721372,-1.56124734879,-0.0328029245138,-1.09084272385
2263,1.12233841419,1.87290203571,0.667150020599,1.70999288559,0.744957327843,1.2781162262,1.10646986961,-0.347049176693,1.65769994259,0.458570152521,-0.438140809536,0.977264046669,0.670300006866,-0.713819384575,0.221579179168,0.112056940794,-0.536649227142,0.45971095562,0.0220506861806,0.850777447224,0.207061111927,1.50049984455,1.09814846516,1.19750487804
808,1.98873376846,0.95899027586,1.08004999161,1.35369873047,0.319357454777,0.717112839222,1.54647016525,1.4677169323,2.45399999619,0.790848851204,0.286568343639,-0.0615526735783,0.40189999342,0.085868217051,0.352336466312,1.10974514484,-0.271144390106,-0.0783423185349,-0.116377651691,0.715347290039,1.33826494217,2.36618232727,0.646944284439,0.990248918533
30001,0.0192181169987,-0.983320116997,-0.722050011158,-0.971901059151,0.267725586891,-0.507526218891,-0.779792904854,-1.19786500931,2.85125017166,-0.876516759396,-1.03927779198,-0.42047226429,1.35730004311,-0.0737594217062,0.284593969584,0.995109260082,-1.36810815334,-1.04414010048,0.383870363235,-0.532390236855,-0.539637744427,0.331942796707,0.0619101300836,0.468099594116
348,1.47081375122,1.33687067032,1.3191999197,2.0665037632,1.6563128233,-0.766153275967,0.338296949863,-0.294204771519,2.71574997902,0.339562624693,-0.462783575058,1.06394577026,-0.0786000490189,-0.811517477036,0.818166077137,-0.180266231298,-0.578586697578,0.570176124573,-1.01651549339,0.422662496567,0.258144706488,1.76173591614,0.520408034325,1.24068653584
30849,-0.83197426796,-0.33693498373,-0.368200004101,-1.93713390827,-0.0883676484227,-0.581131756306,-1.14453446865,-0.853983640671,-0.692299962044,0.253334403038,0.915828108788,1.72770643234,0.736766695976,-0.122188076377,0.856904625893,-0.732594370842,0.104361712933,-0.675617337227,0.0330176725984,-0.435945689678,-0.144741714001,0.355049192905,0.0540262013674,0.728610277176
