rid,CPC014_A375_6H:BRD-K09186807-001-01-6:10,CPC014_A549_6H:BRD-K09186807-001-01-6:10,CPC014_A549_24H:BRD-K09186807-001-01-6:10,CPC014_ASC_24H:BRD-K09186807-001-01-6:10,CPC014_HA1E_6H:BRD-K09186807-001-01-6:10,CPC014_HCC515_6H:BRD-K09186807-001-01-6:10,CPC014_HEPG2_6H:BRD-K09186807-001-01-6:10,CPC014_HT29_6H:BRD-K09186807-001-01-6:10,CPC014_MCF7_6H:BRD-K09186807-001-01-6:10,CPC014_MCF7_24H:BRD-K09186807-001-01-6:10,CPC014_NEU_24H:BRD-K09186807-001-01-6:10,CPC014_NPC_24H:BRD-K09186807-001-01-6:10,CPC014_PC3_6H:BRD-K09186807-001-01-6:10,CPC014_PC3_24H:BRD-K09186807-001-01-6:10,CPC014_PHH_24H:BRD-K09186807-001-01-6:10,CPC014_SKB_24H:BRD-K09186807-001-01-6:10,CPC014_VCAP_6H:BRD-K09186807-001-01-6:10,CPC014_VCAP_24H:BRD-K09186807-001-01-6:10,LJP001_BT20_6H:BRD-K09186807-001-02-4:10,LJP001_BT20_6H:BRD-K09186807-001-02-4:2,LJP001_BT20_6H:BRD-K09186807-001-02-4:0.4,LJP001_BT20_6H:BRD-K09186807-001-02-4:0.08,LJP001_BT20_24H:BRD-K09186807-001-02-4:10,LJP001_BT20_24H:BRD-K09186807-001-02-4:2,LJP001_BT20_24H:BRD-K09186807-001-02-4:0.4,LJP001_BT20_24H:BRD-K09186807-001-02-4:0.08,LJP001_HS578T_6H:BRD-K09186807-001-02-4:10,LJP001_HS578T_6H:BRD-K09186807-001-02-4:2,LJP001_HS578T_6H:BRD-K09186807-001-02-4:0.4,LJP001_HS578T_6H:BRD-K09186807-001-02-4:0.08,LJP001_HS578T_24H:BRD-K09186807-001-02-4:10,LJP001_HS578T_24H:BRD-K09186807-001-02-4:2,LJP001_HS578T_24H:BRD-K09186807-001-02-4:0.4,LJP001_HS578T_24H:BRD-K09186807-001-02-4:0.08,LJP001_MCF10A_6H:BRD-K09186807-001-02-4:10,LJP001_MCF10A_6H:BRD-K09186807-001-02-4:2,LJP001_MCF10A_6H:BRD-K09186807-001-02-4:0.4,LJP001_MCF10A_6H:BRD-K09186807-001-02-4:0.08,LJP001_MCF10A_24H:BRD-K09186807-001-02-4:10,LJP001_MCF10A_24H:BRD-K09186807-001-02-4:2,LJP001_MCF10A_24H:BRD-K09186807-001-02-4:0.4,LJP001_MCF10A_24H:BRD-K09186807-001-02-4:0.08,LJP001_MCF7_6H:BRD-K09186807-001-02-4:10,LJP001_MCF7_6H:BRD-K09186807-001-02-4:2,LJP001_MCF7_6H:BRD-K09186807-001-02-4:0.4,LJP001_MCF7_6H:BRD-K09186807-001-02-4:0.08,LJP001_MCF7_24H:BRD-K09186807-001-02-4:10,LJP001_MCF7_24H:BRD-K09186807-001-02-4:2,LJP001_MCF7_24H:BRD-K09186807-001-02-4:0.4,LJP001_MCF7_24H:BRD-K09186807-001-02-4:0.08,LJP001_MDAMB231_6H:BRD-K09186807-001-02-4:10,LJP001_MDAMB231_6H:BRD-K09186807-001-02-4:0.08,LJP001_MDAMB231_6H:BRD-K09186807-001-02-4:2,LJP001_MDAMB231_6H:BRD-K09186807-001-02-4:0.4,LJP001_MDAMB231_24H:BRD-K09186807-001-02-4:10,LJP001_MDAMB231_24H:BRD-K09186807-001-02-4:2,LJP001_MDAMB231_24H:BRD-K09186807-001-02-4:0.4,LJP001_MDAMB231_24H:BRD-K09186807-001-02-4:0.08,LJP001_SKBR3_6H:BRD-K09186807-001-02-4:10,LJP001_SKBR3_6H:BRD-K09186807-001-02-4:2,LJP001_SKBR3_6H:BRD-K09186807-001-02-4:0.4,LJP001_SKBR3_6H:BRD-K09186807-001-02-4:0.08,LJP001_SKBR3_24H:BRD-K09186807-001-02-4:10,LJP001_SKBR3_24H:BRD-K09186807-001-02-4:2,LJP001_SKBR3_24H:BRD-K09186807-001-02-4:0.4,LJP001_SKBR3_24H:BRD-K09186807-001-02-4:0.08
2058,1.77147960663,0.705845057964,-0.8993922472,-0.980681359768,0.35178399086,-0.15898014605,-0.303099989891,-0.416983962059,-0.502660751343,-0.457199990749,1.03559994698,1.14357817173,-0.533269703388,0.481486678123,-0.380247563124,-0.463414430618,-0.0419252514839,0.338786065578,0.568237960339,-0.0271127074957,0.613535523415,0.0787773281336,1.07683300972,0.394847452641,-0.374171763659,-0.615556180477,-0.411343514919,-0.416929513216,-0.984863877296,-1.22925853729,1.38249111176,0.797460436821,-0.542206466198,-0.740728020668,0.163861617446,-1.43917477131,-0.879499614239,-1.93851518631,-4.98825407028,0.162866175175,0.262023746967,1.16232013702,0.180758446455,-1.85439622402,0.0164294540882,-1.68651342392,-0.235650002956,0.830250024796,-0.693750023842,0.671350002289,-4.04283666611,0.0873779430985,-0.111426711082,0.584024012089,-0.699200689793,-1.15957474709,-0.230960339308,-0.275354385376,0.114346712828,0.0432997196913,0.158658713102,0.813503205776,-0.203398987651,-0.0713215768337,-0.101115524769,0.383092433214
7849,3.89017343521,1.85915160179,-0.575804412365,0.516014873981,-0.0467442274094,0.441592305899,-0.0883499979973,0.156360775232,1.03177022934,1.19620001316,-0.0181000009179,-0.539644002914,0.322741121054,-0.545707643032,1.15949130058,0.721401333809,1.00105714798,0.373138964176,0.0651698261499,0.112070836127,0.632804095745,-0.121346697211,0.0219207555056,0.114599689841,1.32542777061,-0.283920943737,-0.0962258800864,-0.659599065781,0.630023956299,-0.0659712255001,1.10486507416,0.380337059498,-0.918323457241,-0.270967960358,-0.129187613726,0.605356216431,0.383178502321,0.197013914585,4.66121149063,-0.335226297379,0.525784313679,-0.212341830134,-0.0719407349825,2.0389778614,-1.12455534935,0.469048082829,1.59714996815,0.577199935913,-0.736400008202,-0.362250030041,-0.349647134542,0.671686947346,0.963773787022,0.635535538197,1.06406569481,0.105671554804,1.75374436378,0.615771174431,0.288962066174,-0.420711159706,-0.516080856323,0.236012369394,0.333771497011,-1.40922057629,-1.38236522675,-0.250699341297
23244,1.06536781788,-0.125203087926,-1.23973631859,0.138994693756,-0.197658389807,-0.117658577859,-0.418149977922,0.0425942763686,-0.654460251331,0.408500015736,-0.2363999933,0.367695719004,-1.96766138077,-0.29751855135,-0.351470410824,-0.262292593718,-0.80179643631,-0.124775715172,0.92490375042,0.551374852657,0.567040324211,0.0132845044136,-1.27554416656,-2.32697868347,-0.541718959808,-1.70755386353,-0.479440271854,0.305400371552,0.00205400586128,-1.73574912548,-0.532894730568,-0.0199457593262,-0.663447976112,-1.62600517273,0.957513332367,-0.565729022026,0.336185753345,0.266952395439,-5.45195245743,-0.332704007626,0.385621845722,0.730746686459,-0.0152954608202,-2.61750745773,-0.764204859734,-2.09810733795,0.405750006437,0.515799999237,-0.15585000813,0.4878000319,-1.43464291096,0.746157228947,-0.123107984662,0.725148677826,0.750717163086,-1.41724634171,-0.359855413437,-0.237917989492,0.826504230499,0.166320100427,1.12277948856,0.805463850498,0.793764591217,0.234396293759,0.391124814749,0.403714865446
7494,1.65612077713,-0.39253282547,0.0761781334877,-0.806498587132,-0.0935102105141,0.191592410207,0.300500005484,-0.195597141981,0.554462969303,-0.401450008154,1.14530003071,0.327516466379,-0.221689283848,0.241465479136,-0.912930369377,-0.726362466812,-0.27391153574,0.269218713045,0.0576880350709,0.215438812971,-0.708929300308,0.313910037279,0.576602816582,-0.236837103963,-0.508604884148,-0.351816087961,0.0589004606009,0.39543992281,-0.349325329065,0.0712556838989,-1.16912388802,0.84005010128,-1.73323059082,-1.3479115963,-0.00870161503553,0.0581297129393,0.119473524392,0.184407562017,1.16465568542,1.54879748821,0.512584805489,-0.259230196476,0.0615831613541,0.0647336542606,0.558976888657,0.0739383250475,1.50199997425,-1.11930000782,1.03824996948,-0.267799973488,-0.687424659729,-0.908654808998,0.81794911623,-1.36136877537,0.16545522213,-0.209412962198,-1.3115054369,-0.921759366989,0.250440657139,0.414655208588,0.747463226318,0.322940975428,0.055501177907,0.076331153512,0.593996942043,0.595058977604
4836,0.942645072937,-0.19846752286,-0.156589150429,0.300986677408,-0.301345437765,-0.608918309212,0.680649995804,-0.253424704075,-0.667356669903,-0.702849984169,-0.967800021172,0.103108853102,-1.31961894035,0.126605510712,-1.60455417633,-0.928768634796,0.686896204948,-0.451102167368,0.152543798089,-0.0704050883651,-0.186098009348,-0.814692497253,1.187240839,0.0608670786023,1.0170545578,0.687961876392,0.220540449023,0.18511633575,1.05287957191,1.00569546223,-0.866393923759,-0.711265563965,0.173432454467,-0.000490851700306,-0.474649608135,1.23734521866,-0.822888076305,-0.562556922436,-1.15418422222,0.431357890368,-0.414170920849,-0.0215021260083,-0.0225021317601,0.456025183201,-0.772119939327,0.682329595089,1.26104998589,1.59944999218,0.550900042057,0.878550052643,0.858987689018,1.83376955986,1.3328127861,2.0541613102,0.150078654289,0.960272073746,1.76931607723,0.789089918137,-0.890602171421,0.0333849489689,-0.585072875023,-0.24624915421,-1.23778665066,-0.779777050018,-0.222617283463,-0.733496725559
23647,1.77150642872,-1.67378401756,0.172070086002,0.048571459949,-0.214916318655,1.08125901222,0.102949999273,-0.947038173676,-0.508068919182,-0.427749991417,0.510200023651,0.821691811085,-0.888829708099,-0.158225685358,-0.057619407773,-0.23125846684,-0.78889298439,0.3198800385,0.912293970585,1.05035555363,1.37595438957,1.24384951591,0.611070275307,0.813969731331,1.6589179039,0.740049242973,-0.0640008896589,0.17707580328,-0.346509993076,-0.769286394119,0.461392790079,0.871097028255,-0.416988134384,-0.111174359918,0.142849653959,1.03088843822,1.15189599991,1.04320049286,-3.11640357971,0.0684847980738,0.606809794903,-0.69784873724,0.605354368687,-1.07936549187,1.20113778114,-0.135682433844,0.647849977016,0.608250021935,1.26425004005,0.855199992657,0.947395324707,1.14729833603,0.474118053913,2.07378172874,-0.197922840714,-0.0723024085164,1.12779128551,0.274588882923,1.79995429516,0.755544245243,1.30933570862,1.5173034668,0.826656579971,1.14297485352,1.82073867321,0.879234790802
10617,1.23139166832,0.535834491253,0.310569852591,0.863860964775,0.685478150845,-0.678748071194,0.951900005341,0.20507620275,0.352975726128,-0.0417000055313,1.21360003948,2.07646727562,0.134040415287,0.532254159451,-0.415984421968,0.390450954437,-0.477898597717,0.177962213755,-0.484566479921,-0.290431290865,-1.937951684,-1.27942252159,-0.112959690392,-0.387682169676,-2.65943908691,-1.62169909477,1.0347468853,-0.336615860462,-0.824428796768,-0.633600234985,-1.26264631748,0.159295648336,-0.431713581085,-0.141348451376,0.553940415382,0.658856153488,-0.0158367622644,0.671178817749,1.0605328083,0.809496104717,-0.262383967638,-0.737795233727,0.223262414336,-0.302839905024,-0.0214347243309,0.0436573922634,0.19984999299,-3.24550008774,-2.29454994202,-0.546599984169,0.528519868851,-3.18455600739,0.156310498714,-4.63264465332,-0.869534611702,-0.381224572659,-2.51857423782,-2.02950811386,-1.6188107729,-0.806597590446,-0.769283413887,-1.80235934258,-1.38338339329,-1.01822578907,-1.57416963577,-0.641972899437
2184,2.05288743973,-0.782239079475,0.0733105391264,-0.348041832447,-0.739378094673,1.11659634113,0.11535000056,0.159395068884,0.0427230857313,-1.27219998837,-0.243900001049,-0.67692220211,0.146014258265,0.0838467553258,-1.08648598194,-0.114531978965,0.036560729146,-0.208293497562,0.0842451453209,0.642914712429,0.345231771469,0.587366044521,0.587001264095,0.134722560644,1.1174505949,1.21363186836,1.28719341755,0.850830256939,1.42180848122,0.541406989098,-0.110348440707,-0.427993386984,-0.63438564539,0.0240586400032,0.913038015366,1.22625899315,0.775376856327,1.6229569912,0.942167818546,-0.410131752491,0.156886860728,-1.2009819746,0.64289277792,0.302810370922,0.134130015969,0.491803109646,0.249049991369,0.410199999809,0.776050031185,0.199200004339,0.200318604708,-0.882321000099,-0.311102241278,-0.917755067348,0.430714190006,-0.313586711884,0.0817611292005,0.695961713791,-0.161678627133,0.512001633644,0.328664362431,-0.472408860922,-0.988149523735,1.02632975578,0.278332948685,0.389136433601
5355,0.535459935665,1.03287768364,0.157806888223,-0.675047874451,0.464134991169,0.911064267159,-0.67199999094,0.58466732502,0.349675029516,1.23329997063,-0.933099985123,-0.771955013275,1.16865515709,-0.221862465143,0.181769177318,0.791228532791,1.13966727257,-0.623036921024,-1.32818865776,-0.107024773955,-0.475790381432,-0.0667338371277,0.918318092823,-0.447131037712,0.325065493584,0.510262072086,-0.23273012042,0.146173715591,-0.289653360844,-0.368343234062,0.456318378448,0.89884018898,-1.58733963966,-1.4418078661,-0.530597865582,1.17798876762,0.225908607244,0.311908662319,-0.127783358097,-1.96530914307,-0.0646451413631,0.162395387888,-0.38511916995,0.158786937594,-0.856048285961,-0.454766124487,0.77454996109,-0.515950024128,-1.79084992409,-0.44984999299,1.38645672798,2.35387778282,1.22982728481,2.79368138313,0.579205453396,0.720738887787,0.538555622101,1.39282786846,-0.372764825821,-0.475848793983,-1.07174217701,-0.512832701206,-0.483305603266,0.34365272522,-0.240372374654,-0.552983522415
6659,2.71008825302,1.26492464542,1.20924448967,0.810829639435,0.61867582798,1.17712306976,-0.270749986172,0.344766795635,0.930493533611,1.20774996281,0.00270000007004,1.19097340107,-0.544117748737,-0.731397151947,4.40606498718,-0.386741906404,-0.0155864655972,0.122793540359,-0.28810095787,-0.140085026622,0.686436057091,0.0434633642435,0.0660575032234,0.449516713619,-0.367924302816,-0.252912461758,0.266147792339,-0.0571713298559,0.534279167652,-0.757520198822,0.569645643234,0.282364249229,-0.364792972803,-1.06783771515,0.201490134001,1.30365109444,0.386790364981,0.765706300735,0.430441439152,-0.310591310263,0.0684951096773,-0.724609673023,1.13507139683,-0.737219810486,0.908193826675,0.613066136837,0.736549973488,0.783100008965,0.8396499753,-0.0529499948025,0.023232921958,-0.889166533947,-0.216769993305,2.35619807243,-0.0841582641006,-0.219971984625,1.82402861118,-0.777626276016,0.265641272068,0.218014910817,0.738212406635,0.462619364262,0.404073178768,1.21027123928,0.771099865437,0.322778999805
7016,0.148084014654,0.384402781725,-2.06828832626,-0.553348302841,-0.556881189346,-0.435620307922,-0.773900032043,0.0143991708755,-0.0696565657854,-0.25594997406,-1.70650005341,-0.336742073298,0.265265822411,0.0962425023317,-0.160364747047,0.470071196556,-0.134895265102,-0.817409276962,-0.698702871799,-0.646626055241,-1.04633331299,-0.785238325596,-0.655212163925,0.204342991114,-0.0815864801407,0.211904227734,-0.0760311037302,-0.355447173119,0.868557155132,0.622903585434,-0.530186593533,-1.44566106796,0.478390693665,0.255931138992,-0.970686197281,-1.55746304989,-1.2428740263,-1.13005185127,1.40781712532,-0.685747027397,-0.458714067936,-0.0955908372998,-0.572782993317,-0.333741426468,0.0597677528858,-1.29522156715,-0.296000003815,-0.783699989319,-0.236249998212,-0.127449989319,-0.544780790806,-0.681991219521,-0.942631900311,0.307183474302,-0.219118908048,0.849075615406,-1.00209879875,0.31965482235,-0.0889605879784,-0.12859249115,0.218957528472,-0.937501907349,0.256284594536,-0.151296019554,-0.545236825943,-1.04252970219
90861,0.620359957218,0.308255732059,0.265692561865,-1.36057174206,-0.296112298965,-2.09387111664,-0.0383499860764,-0.600865483284,0.29854619503,0.469150006771,1.26600003242,1.14754796028,-0.915906310081,0.185159787536,0.0801140740514,-0.268182754517,-0.553467512131,-0.127089142799,1.21776223183,0.821992754936,-0.0604935139418,0.915407538414,0.834173798561,0.909847974777,-0.163394063711,-0.0140214860439,0.735560297966,1.02340316772,-0.775197982788,-0.420753479004,0.304747372866,-0.98230689764,-0.428655922413,-0.242548272014,0.0366539061069,0.470537185669,0.144704788923,0.724123358727,-3.29610538483,0.551882565022,1.26799464226,0.280722796917,1.29742407799,0.958737969398,0.783401548862,0.173678338528,-0.233850002289,-0.94990003109,0.0596500039101,-0.129600003362,0.246815294027,-2.15973377228,0.42875957489,-5.64862012863,-0.130652055144,-0.0201177187264,-0.579517483711,-0.758273303509,1.47446453571,1.24845814705,1.42704153061,0.919810056686,0.44299864769,1.47891497612,1.26867723465,1.20736265182
10670,0.578211069107,-2.61339426041,0.645767629147,0.621634662151,-0.306943893433,0.762473583221,0.1412999928,0.666175484657,0.196300178766,-0.0970499962568,-0.894800007343,0.776760280132,0.349086791277,-0.467021256685,-1.0286437273,-0.769685268402,0.0657021254301,0.370331674814,0.650711834431,0.288577586412,1.53442788124,0.104422345757,0.470489442348,0.668344974518,1.17156517506,0.20774589479,-0.213575154543,-0.126897096634,-1.00217020512,-0.833382725716,0.287223517895,0.586751461029,-1.30638968945,-0.00962474197149,0.761485338211,-0.199798494577,-0.552076101303,0.806111454964,-0.421287357807,-0.570548951626,0.0322666913271,0.345336705446,0.559938073158,0.0906115025282,0.132873028517,0.0996672064066,-0.438700020313,0.746199965477,-0.775449991226,-0.00519996881485,0.183876574039,0.277724504471,-0.102584719658,-0.668639421463,-0.163308680058,-0.872598826885,-0.303194701672,-0.0833036601543,0.736778140068,0.825225710869,1.0882743597,1.35238993168,-0.443063169718,-0.530819654465,0.109437033534,0.402121633291
79071,1.25797986984,-0.106002002954,-1.10184311867,1.23078370094,-2.73195433617,-0.816633224487,0.106199979782,-0.824957370758,0.634546220303,-0.36779999733,-0.684599995613,1.10240125656,-0.727785587311,-0.679352641106,-0.410408735275,-0.60754853487,0.099659755826,-0.661982417107,-0.740194141865,-1.22469747066,-1.4798977375,-0.906301259995,-0.0509240329266,0.0122620072216,-0.529356181622,0.0657460540533,-0.0308483690023,-0.807397305965,0.343104839325,0.207795202732,0.0230156611651,-0.609126806259,0.287405610085,0.0647740066051,-0.478437513113,-1.36655938625,-0.9091771245,-0.626797497272,-4.66236019135,-0.397559463978,0.011122636497,0.476467818022,0.0230549275875,-1.0767083168,-0.609929740429,-1.42361164093,0.758050024509,-0.636999964714,-0.256250023842,-0.676299989223,0.0329332724214,-1.82028019428,-0.0041766166687,-1.89000451565,0.326355546713,-0.280366420746,-1.50305461884,-1.20784032345,-1.3227430582,-0.879977881908,-1.46966814995,-1.15865063667,-0.649843037128,-1.31780278683,-1.25804102421,-0.884116768837
64746,2.20393180847,0.0743247717619,1.76689255238,0.857610225677,0.12397736311,-0.732307076454,0.00409999489784,0.870263695717,-0.227953031659,-0.70759999752,0.512300014496,1.04344367981,0.212687507272,-0.0309529602528,0.830581188202,-0.171713203192,0.291131585836,0.265508472919,-0.0862612575293,0.383456707001,0.724433422089,0.093310803175,0.433185875416,0.362945914268,0.535396873951,0.298367649317,0.519452571869,0.395032644272,-0.723776817322,0.0919651389122,-0.539661347866,0.803447902203,-1.09388160706,-0.157388180494,1.07816886902,1.10080826283,-1.03185379505,0.696507275105,0.163163661957,0.66780346632,-0.395249903202,0.197753563523,-0.463342308998,-0.412581086159,0.262110233307,0.094754576683,-0.424650013447,1.20600008965,0.606099963188,0.858299970627,-0.1566144526,0.247839421034,0.741625070572,-0.669559717178,0.091442540288,-0.177139401436,-0.0201646089554,-0.0625467151403,0.128480374813,-0.249482661486,-0.0735541284084,-0.270810037851,-0.816003203392,-0.410712599754,-0.132322832942,-0.753281116486
5366,1.05251550674,-0.488825470209,-1.73974299431,-0.719514429569,-1.21252977848,0.318121790886,-0.349900007248,-0.768692135811,-0.663375258446,-0.321550011635,1.09409999847,-1.26306533813,-0.19464276731,-0.940322935581,-0.697465658188,-0.378337621689,0.378983646631,-0.528911888599,0.857356131077,0.646369874477,0.340142220259,0.143972605467,-0.0467349737883,-0.753537416458,-1.1003626585,-0.131624996662,0.555153489113,0.403251826763,0.541542589664,0.662830352783,0.150940343738,-0.203590810299,0.512133419514,0.577665090561,-0.662330925465,-0.669937551022,-0.572828829288,-0.646652817726,-0.816873848438,-0.76148378849,-0.46615087986,0.822891294956,-0.602976679802,-0.058759059757,0.711369156837,0.905222654343,-1.15715003014,-0.62064999342,-0.456750005484,-0.665099978447,-1.05233776569,-1.22934651375,-0.386192202568,-1.62956547737,-1.03843510151,-1.26098155975,-1.66791069508,-1.8334043026,-0.063199326396,-0.506126642227,0.467343777418,-0.371677935123,-0.00346636027098,0.29816031456,0.0901352018118,0.0653410255909
11344,0.738164365292,0.0742354989052,0.535694539547,1.15286111832,2.04099369049,1.44438862801,0.551299989223,0.744354248047,-0.378888607025,0.20094999671,0.188600003719,0.929735541344,1.03701305389,-0.549664914608,-0.757234752178,0.553074479103,0.375236570835,1.10346901417,0.0946411192417,-0.277437567711,0.564863085747,-0.067264765501,0.436684191227,0.0742894411087,0.988415718079,-0.0995517224073,-1.15215182304,0.0481254793704,-1.94836246967,-2.07688879967,0.76402425766,0.210062801838,-0.257222503424,-0.813908457756,0.285955160856,1.07189190388,0.515531897545,-0.824312865734,-1.11586928368,0.718238174915,-0.650170564651,-0.089439317584,0.377963572741,1.31065165997,0.439157009125,1.87678313255,0.0682500004768,2.12170004845,-0.173599988222,0.580049991608,0.32859903574,1.63320827484,-0.771156489849,1.4195663929,0.083359837532,0.130522921681,1.02968120575,-0.395438671112,-0.25393563509,0.0603647083044,-0.643880724907,0.00565664470196,-0.161109641194,-0.201105609536,-0.520052909851,-0.266316175461
10013,2.46801757812,0.436773598194,0.451136916876,0.292760103941,0.62713599205,0.584863424301,0.75444996357,1.68126559258,1.23846304417,0.362999975681,0.397100001574,0.364298343658,1.96101605892,0.82612490654,-0.0348258018494,1.27278614044,0.760907888412,0.434513777494,-0.223991885781,-0.21189647913,0.749419808388,-0.636553704739,0.784089267254,-0.0397720299661,1.50357317924,-0.104425370693,0.407666951418,0.510364055634,0.387914538383,-0.722260475159,0.653618395329,0.222659781575,-1.39407861233,-1.08552885056,-0.419774264097,-0.28695744276,-0.24239346385,-0.675830900669,4.86093664169,0.0678435191512,-0.682057142258,-0.616404235363,0.396502882242,0.344741523266,-0.389733850956,-0.237831071019,0.374700009823,-0.0613999962807,0.0186999998987,-0.0856000036001,-0.697547852993,0.365401297808,1.10336375237,-0.325778305531,-0.372237861156,0.00839508138597,-0.85955452919,-0.2619125247,1.18136250973,0.605654418468,0.101221099496,0.398808240891,0.0563971810043,0.680498361588,0.105021640658,-0.360970079899
5829,0.803917527199,0.791817247868,-0.804406881332,0.924414753914,0.687644720078,1.27693903446,-0.425750017166,0.46275472641,0.43681833148,0.340299993753,0.00130000000354,-0.0518826544285,-0.404061615467,0.100693307817,-0.225982189178,1.38756847382,0.41639316082,0.702162861824,1.4425971508,0.709181785583,0.807911634445,1.1738088131,1.34131121635,0.504288256168,2.29872894287,0.930160522461,-0.131375938654,-0.457439869642,0.759649693966,-0.385767936707,0.289935469627,-0.365474075079,-0.362190961838,-0.216235518456,-1.14023935795,-0.0892456844449,-0.594386637211,-5.05182027817,1.15264987946,0.343283057213,-0.493940502405,0.143432810903,-0.191713601351,-2.03756260872,-1.82343029976,0.51311814785,-0.169500008225,1.37419998646,0.518299937248,0.334899961948,0.762475728989,2.35559678078,0.145902350545,2.00265216827,0.674921095371,-0.367318093777,1.28187537193,1.82915711403,-0.149130940437,-0.554573476315,-0.229346632957,-0.08803576231,-1.114615798,-0.361653387547,-1.32609272003,-0.498756766319
5257,3.1959798336,0.0151328705251,0.550423979759,0.0209413617849,1.40149271488,0.749971389771,0.596799969673,1.1358383894,0.237887784839,-0.426950007677,0.223399996758,0.523153305054,0.375541418791,0.0702841281891,-0.5373737216,0.55588966608,0.331432431936,0.459056347609,0.841174662113,0.326258420944,1.47739434242,0.400380194187,-0.191687583923,0.0736836791039,1.09789252281,-0.124727472663,-0.377652317286,-0.511350870132,0.701315760612,-0.386335372925,0.709655940533,0.8583304286,-0.428741157055,-0.92302531004,-0.418258845806,-0.385081201792,-0.534390211105,-0.507337033749,0.166751801968,-0.129583388567,-0.281630158424,0.120060496032,0.0171323269606,0.362212657928,0.000960752367973,0.585145711899,-0.46669998765,1.64735007286,-0.468349993229,1.10069990158,0.380202353001,4.18212127686,-0.530048787594,5.49285697937,-0.206100091338,-0.377231240273,2.66271662712,1.42326807976,1.115914464,0.569442868233,0.597071945667,0.645958542824,0.361742556095,-0.31036439538,0.370689362288,0.490464657545
22794,0.907739400864,0.196286484599,1.3211812973,1.45495831966,0.398839771748,0.68779194355,0.229849994183,0.0583752058446,-0.330965727568,0.878299951553,-1.02289998531,0.785161554813,-0.526493966579,-0.0457747988403,0.616985857487,0.0935950875282,0.378968328238,0.741450488567,0.819794237614,0.407880187035,1.0509608984,0.434406995773,1.1405582428,1.04364442825,2.16566610336,1.0461794138,-0.80863147974,0.188399791718,-0.0541921854019,-0.176988914609,0.580307066441,1.30559372902,-0.57843130827,-0.444076657295,-1.21712708473,-0.233160793781,0.165230542421,-0.733410596848,0.444223642349,0.599502563477,0.457705765963,0.869629085064,-0.471172809601,-0.204646974802,-1.24580514431,0.27634203434,0.259900003672,2.30480003357,1.5949999094,0.374349951744,0.301863789558,3.81131792068,0.715321302414,4.28165960312,0.791088700294,1.30212378502,4.23219966888,1.69451808929,0.303529977798,0.340235859156,0.394712865353,1.33548665047,-0.441762685776,0.130155712366,0.521225214005,0.828309297562
9761,0.353073120117,-1.35038626194,0.101978778839,-0.558537304401,0.0725656598806,0.610048234463,-1.3533500433,0.285821050406,-0.491204857826,0.519400000572,-0.553799986839,0.247382193804,-0.993249535561,0.0915946885943,-0.0804274827242,-0.746062994003,-0.132796019316,0.0784534215927,0.519803464413,0.571258187294,0.6975877285,0.370102643967,0.598510146141,0.461443424225,0.752814292908,0.262876391411,0.000616393634118,-1.59693419933,0.00136178568937,-2.06022071838,1.1396188736,1.37879729271,-0.305486321449,-0.418680429459,0.0687607750297,-2.14142251015,0.40346083045,0.586929500103,-1.49296164513,1.68817687035,0.930585861206,-0.622497856617,-0.334183603525,-0.893506646156,-2.32388210297,1.11385679245,0.975000023842,0.998849987984,1.01559996605,0.587300002575,0.648895859718,1.69301772118,0.220560908318,2.25789833069,0.66403055191,0.223645806313,0.453433632851,0.0742740631104,-0.199517041445,0.635000228882,1.0277518034,0.7868694067,-1.28748953342,0.961838722229,0.929122567177,0.397654771805
23326,-0.429814517498,-0.435398459435,-0.984105110168,0.211457327008,-0.526288151741,-2.35160636902,0.587949991226,-0.488934576511,-0.00780444964767,-0.0731499791145,0.00400000018999,-0.514242649078,-0.57089805603,0.59631305933,-0.333969563246,0.0587700083852,-1.29723989964,0.188103675842,0.487517654896,0.345325559378,-3.00891828537,-2.07007336617,0.513735175133,0.738985240459,-5.34254741669,-2.00918054581,0.372130036354,-0.208254605532,0.189135879278,-1.23006379604,0.0979371368885,-0.166448429227,-0.488406896591,-0.652631878853,0.990818500519,-1.4611685276,1.18445467949,1.28912377357,-4.74570131302,0.227041631937,0.81125831604,-0.330076605082,0.645851910114,-2.08043003082,0.211666241288,-2.06960296631,1.2989000082,-4.18825006485,-0.447499990463,-1.76360011101,0.0615914985538,-4.91739749908,0.351771473885,-6.64608478546,0.144820377231,0.0743374824524,-5.92817831039,-5.15568208694,-0.0702076554298,-0.591769099236,-0.663419127464,-0.258145093918,0.252007633448,-0.199699908495,-0.679885625839,-0.438306957483
