rid,CPC003_PC3_6H:BRD-K17705806-003-01-0:10,CPC003_PC3_24H:BRD-K17705806-003-01-0:10,CPC003_VCAP_6H:BRD-K17705806-003-01-0:10,CPC015_A549_6H:BRD-K17705806-003-01-0:10,CPC015_ASC_24H:BRD-K17705806-003-01-0:10,CPC015_HT29_6H:BRD-K17705806-003-01-0:10,CPC015_MCF7_6H:BRD-K17705806-003-01-0:10,CPC015_SKB_24H:BRD-K17705806-003-01-0:10
808,1.05411469936,0.694042921066,0.807208061218,0.551200032234,0.403750538826,-1.07179999352,0.614699959755,4.80229997635
30001,-0.503685712814,-1.8375351429,1.97912561893,1.21045005322,0.226563870907,0.396100014448,0.272666692734,0.763700008392
348,0.90625846386,1.32404243946,1.33604359627,1.63970005512,0.173983454704,1.28559994698,-0.424433350563,-2.37619996071
30849,0.0416033864021,-0.693990588188,-0.0360124409199,0.442599982023,0.127701401711,-4.49259996414,-0.0375000163913,3.34759998322
1454,0.981191396713,4.02266120911,0.359507888556,2.66984987259,0.616739273071,4.25759983063,0.601966738701,-0.372599989176
6500,-0.519682407379,-2.41016197205,0.448466181755,-2.12409996986,0.667906880379,-0.27840000391,-1.13443338871,-1.79799997807
5627,-3.3757185936,-3.66629815102,-0.804047048092,-1.92219996452,-3.69623041153,-5.1670999527,0.464533299208,-2.63010001183
5715,-1.34211170673,-1.04953765869,0.434285789728,-4.53389978409,-0.427074104548,-0.645399987698,-0.978466689587,-1.34660005569
4791,0.805922627449,2.40688633919,2.29273819923,2.62914991379,1.25983262062,10.0,2.89776659012,7.20139980316
56924,-1.58166182041,-4.18891906738,-1.21820139885,0.609099984169,0.215123519301,-0.763800024986,-0.393866688013,10.0
2690,-2.07713007927,-1.41094923019,-1.31004941463,1.26300001144,-1.58204364777,1.10749995708,-0.0671333372593,3.38179993629
1019,-3.5700469017,-4.06964015961,-1.02675795555,-1.43694996834,0.193787962198,-6.30800008774,-2.65653347969,-1.55120003223
51422,0.913522303104,1.99676156044,0.107373654842,2.31069993973,0.519905209541,-0.236200004816,-1.26243340969,3.34890007973
5788,0.869443416595,4.812520504,0.196187064052,1.1302999258,0.974883854389,0.341399997473,0.776433348656,2.34209990501
6709,0.042726367712,-2.30098438263,-0.391316592693,-1.98584997654,1.06340575218,1.24930000305,0.0602333471179,4.64860010147
1277,-1.13951539993,0.217860609293,1.12431776524,3.02150011063,-8.10109615326,-0.186800003052,2.01816678047,-10.0
993,-0.582517027855,-7.97120428085,-3.58645915985,-1.49335002899,0.136874765158,-3.09820008278,-1.12423324585,3.01149988174
7157,0.832673788071,2.05423927307,0.584160029888,-0.516600012779,-0.473210453987,-8.18360042572,-0.125099986792,-3.1984000206
1958,0.260673910379,1.62298500538,4.42717456818,9.96045017242,4.27423048019,10.0,2.89196681976,4.59460020065
4582,0.623622536659,1.9749519825,1.26699233055,0.199249997735,0.0277665555477,0.869400024414,0.724033355713,1.31340003014
9212,-0.12502682209,-2.28396248817,0.180344030261,0.551250040531,0.820854663849,0.0612000003457,-0.0988333448768,1.64180004597
8440,0.655980527401,-0.121170908213,0.360214114189,-0.644950032234,1.06999754906,-0.342900007963,-0.46770003438,-0.414900004864
6790,-4.72526979446,-5.7661318779,-0.323360204697,-0.897799968719,-0.213290527463,-6.4060997963,-0.184133410454,3.37709999084
8851,1.33942246437,4.25693798065,0.303161650896,1.07085001469,0.634838700294,3.17100000381,-0.0133000016212,-0.48109999299
2534,1.25518894196,2.31140756607,0.132230162621,2.09654998779,2.17984724045,6.30730009079,-0.257266670465,-2.42740011215
4893,1.11107194424,4.89500617981,0.980869531631,1.20744991302,0.0139167457819,4.0611000061,0.407800018787,4.06939983368
665,0.653254389763,-1.02427196503,0.700360119343,4.90199995041,0.735968828201,1.01170003414,-0.834533393383,-1.98710000515
4313,0.914683640003,3.96428465843,0.219592884183,0.527099967003,-0.405921369791,0.724900007248,-0.910099983215,0.806900024414
1022,1.43837738037,2.74517059326,0.31995934248,1.46270000935,3.13319420815,5.07420015335,0.643766641617,-1.57079994678
5880,-1.90299630165,-4.00780820847,-0.592109501362,0.138599991798,-1.29109120369,-0.675199985504,0.263499975204,4.25769996643
3162,9.96154975891,6.87188816071,4.84345531464,4.59870004654,3.40049338341,6.91279983521,1.30740010738,-6.28219985962
1282,0.369683921337,0.346374571323,1.12748742104,-0.506299972534,-0.0441491901875,0.582499980927,-0.370366632938,-10.0
3383,2.17874670029,2.97203826904,2.96326828003,1.66859996319,0.755292952061,10.0,2.69939994812,7.49959993362
727,1.89691221714,0.903529763222,-0.394727051258,-0.217200011015,-0.124465532601,0.985300004482,-0.309599995613,3.72289991379
4792,6.1530714035,6.68463897705,2.85515165329,1.72254991531,1.62967610359,10.0,2.74813365936,1.48129999638
4794,0.89609336853,3.8802318573,1.55317461491,1.80854988098,1.0242112875,7.35239982605,1.08403325081,3.14790010452
902,-0.028394093737,-0.251873135567,1.3538891077,1.29814994335,-0.455672889948,0.884999990463,0.130800068378,2.11400008202
8091,-0.472970366478,3.10179042816,0.542105197906,-0.0655999928713,1.13854169846,0.0,0.0302333533764,1.18389999866
3486,-3.19188785553,3.09407281876,0.316285669804,-2.15860009193,-3.54893422127,0.984600007534,1.8451000452,-5.45370006561
10818,0.971661984921,3.84971547127,1.35874605179,1.91194999218,0.934440672398,2.20300006866,-0.284399986267,5.20550012589
3454,1.06794524193,1.98734426498,0.307623565197,0.870449960232,0.687866449356,0.335799992085,-0.113033376634,1.47230005264
4282,0.262987107038,-6.74796247482,-2.54241728783,-0.0435000024736,-2.89372158051,-5.54160022736,-2.38386678696,-10.0
1605,-3.59558057785,-6.3758392334,-2.88137888908,-3.61710000038,-1.80714046955,-5.95819997787,-0.711499989033,-4.19369983673
10644,-0.821484208107,-0.618847668171,0.0222754925489,1.2814000845,-2.30209827423,2.98399996758,0.10546669364,-0.927900016308
2065,-0.871066153049,0.427339732647,-0.463820278645,0.478900015354,-0.172979012132,-9.1091003418,-0.0671999454498,3.05620002747
8321,0.882504880428,4.52661323547,-0.334748268127,1.27909994125,0.297237992287,1.40579998493,-0.187666684389,3.36190009117
8503,-0.997855007648,-1.08162164688,-0.130017265677,1.07895004749,1.16291952133,10.0,-0.0116666555405,1.08000004292
7027,-1.24511563778,-4.44471359253,-0.0522301271558,0.998349964619,-0.014803737402,-4.3327999115,-0.799400031567,2.09739995003
6850,1.02755856514,3.37727117538,1.0906573534,1.19005000591,0.833593726158,-7.41130018234,-0.822666704655,4.25430011749
1978,0.175842285156,-2.43636393547,1.93729364872,0.00250000506639,-3.65282678604,2.60590004921,0.0533999800682,-3.10929989815
896,-1.78748691082,-1.53164887428,-1.39504742622,-2.69644999504,-5.76411581039,-3.05250000954,0.112200021744,0.797200024128
5777,-0.460079163313,-0.768883466721,-0.0106177814305,-1.48994994164,0.56450766325,-0.916100025177,-1.25083327293,5.97949981689
1846,0.446254998446,-3.32871437073,-0.509322762489,1.64335000515,1.94059276581,-4.20559978485,3.39413356781,-3.58909988403
5925,0.27045071125,1.93663752079,0.605077028275,0.551500022411,0.969657123089,-4.36829996109,-0.851499974728,-1.70910000801
142,-2.8133225441,-5.90563964844,-1.58244788647,-1.89985013008,-1.4739562273,-10.0,-1.68700003624,-1.38349997997
1021,-0.238044321537,-2.0321586132,-0.463284373283,0.609300017357,-0.225119188428,-0.603299975395,0.151233330369,5.86089992523
5699,-1.09584474564,-1.02433896065,-0.133555561304,0.315949976444,-2.71397471428,-1.660400033,-1.09299993515,-0.250699996948
8061,2.06306362152,0.740092337132,0.146957039833,2.14909982681,2.92184972763,10.0,2.73126673698,-0.621200025082
1870,1.11108374596,2.03451991081,0.177890643477,1.3044500351,0.794209420681,-0.363499999046,-0.317566692829,2.66289997101
1398,1.34970343113,1.79593276978,0.270317226648,0.194950014353,-1.37972140312,4.82840013504,0.559000015259,-2.72000002861
3312,-1.16807472706,-3.34087276459,0.260083824396,-1.17140007019,2.22408151627,-1.35979998112,-3.64113330841,-7.11600017548
891,-1.53055036068,-2.19054484367,0.439332216978,-0.848800003529,0.642121911049,-3.99499988556,-1.62196660042,0.00340000004508
4775,0.673768043518,2.66940712929,0.502843260765,0.364000022411,2.78472900391,-1.72899997234,2.40413331985,-0.0194000005722
5111,-2.35088205338,-8.80520534515,-0.71270942688,-5.58780002594,-3.22860956192,-5.33519983292,-3.07089996338,-2.38919997215
5696,-1.95502734184,-2.13611078262,-0.36477291584,-4.91090011597,-1.16964733601,-1.90980005264,0.609300017357,-5.09189987183
5588,2.18447208405,2.95537900925,-0.0477673262358,0.375099986792,0.453296363354,2.09439992905,0.16083329916,3.76510000229
6839,-1.30224514008,-5.22833251953,-0.268553227186,-0.0984999984503,-1.11066639423,-3.66869997978,-0.248833358288,-1.41659998894
329,0.49557185173,1.68192195892,-1.45233821869,2.53975009918,2.08846330643,1.25829994678,1.74849998951,-2.17350006104
5058,0.524264812469,0.326997101307,0.309318751097,1.38744997978,-0.533673405647,0.550800025463,-0.0927999615669,4.46519994736
998,1.23531675339,-0.926301836967,0.298127144575,-1.25530004501,0.399871945381,-2.8422999382,-0.802866697311,-4.61250019073
9134,-0.0440355539322,-0.682323217392,-2.09214091301,-1.44200003147,1.10413062572,1.15649998188,-0.627300024033,2.77290010452
6616,1.51917421818,2.58171081543,1.01080286503,1.11660003662,0.61845600605,-1.88919997215,-0.107866644859,0.682600021362
5223,-1.19905507565,-8.03653621674,-0.379948794842,-1.32835006714,-2.64493131638,-3.73799991608,-0.462333381176,-10.0
4690,2.75031375885,3.67416548729,0.0138467866927,0.805649995804,1.17769742012,1.92040002346,0.63840007782,-0.567399978638
958,1.08691227436,3.01708364487,0.76955139637,-0.0033500008285,0.39754769206,0.58939999342,0.357100069523,-1.76110005379
1616,0.45732524991,4.04560613632,0.26665109396,-0.102149993181,0.860408127308,-0.11630000174,0.700633406639,1.42410004139
991,-8.96145343781,-10.0,-3.25348377228,-9.696849823,-4.56145143509,-8.34749984741,-1.4591332674,-0.39019998908
6347,1.11109781265,5.47941493988,4.8408498764,0.373349994421,-0.892423510551,-0.189300000668,0.816566705704,0.399399995804
6714,-0.315604120493,2.26803255081,0.00256317853928,-0.723600029945,2.23346161842,4.11730003357,0.548900008202,-0.0970999971032
652,0.537912547588,3.65154743195,0.820652186871,0.670250058174,0.798396945,-8.42870044708,0.517200052738,1.31589996815
4331,-0.0275354087353,-0.754190802574,-0.109779693186,-0.234500005841,-0.161611586809,-1.26010000706,-0.683700084686,-0.503000020981
7099,1.27930390835,2.33892297745,0.344845443964,3.61660003662,2.507199049,-2.9742000103,0.0594666600227,4.93800020218
10320,0.171300590038,3.66347169876,0.942557036877,3.3805000782,0.509900033474,-1.21420001984,-1.24443340302,-0.956600010395
2042,-0.136819392443,3.50686717033,0.483732700348,0.228349998593,0.500155091286,-0.832300007343,-0.475033313036,2.86849999428
843,1.4024759531,4.26335382462,0.383440852165,1.09679996967,0.578279137611,9.21269989014,-0.28163343668,2.65400004387
840,0.220133215189,-0.04443821311,-0.218305140734,-1.63390004635,0.315576404333,3.93700003624,-1.1332000494,0.6208999753
7048,1.05786931515,1.57867228985,0.751371383667,-0.138850003481,-1.51198554039,-3.18230009079,2.90310001373,-1.09150004387
4851,1.82001900673,3.45860481262,-0.807105720043,0.924999952316,1.49259138107,2.0422000885,-0.886466741562,3.33789992332
6464,1.75450789928,4.56735706329,0.782728075981,1.38740003109,0.278516113758,0.784699976444,1.17506670952,0.225400000811
23410,2.0852534771,-0.596160292625,0.514971733093,0.54549998045,0.00133043527603,0.92610001564,-1.18079996109,1.26680004597
54205,-1.55047416687,-3.60819005966,0.492192864418,-0.712899982929,-1.096321702,2.01270008087,-0.449800014496,2.36820006371
2770,0.674226522446,2.88596343994,3.00134301186,1.19470000267,0.0982070565224,-0.0373999997973,3.23146677017,4.19960021973
80204,3.44306087494,1.96426987648,-0.0560692623258,-0.445899993181,1.83819806576,2.4484000206,3.47063350677,4.57590007782
4208,1.20850014687,0.733045935631,0.0398715734482,0.51139998436,0.672563254833,0.449900001287,0.614400029182,-1.46730005741
1845,-0.178014397621,2.18191409111,-0.184051796794,0.237300008535,0.809078991413,3.33439993858,-0.0511333420873,-1.71350002289
23368,0.478383421898,4.22772836685,0.448559761047,1.39639997482,0.817706525326,2.36840009689,0.926333427429,2.20070004463
5583,1.15120375156,0.60025036335,1.38529825211,1.32559990883,0.387256711721,-1.59379994869,-0.086100012064,3.88249993324
8900,0.675901412964,0.582577168941,1.05188381672,-1.38744997978,-0.0355598926544,2.4430000782,-0.280966669321,0.0601000003517
581,0.495101362467,1.50264334679,-0.0425562523305,-4.74219989777,0.86554312706,-1.94210004807,0.0880333334208,0.509500026703
6193,0.558966398239,-1.93776512146,-0.17031571269,1.23965001106,0.508719801903,1.54920005798,0.330800056458,2.01659989357
6622,-0.251053601503,2.32024431229,0.201951384544,2.92740011215,-1.63548994064,0.18520000577,0.255733281374,1.79240000248
11261,0.00493562221527,1.77207064629,0.659986197948,-0.15039999783,0.845007717609,0.368200004101,-0.493700057268,5.25810003281
6696,1.14745259285,1.37393593788,3.09080004692,-1.63085007668,0.0477434247732,10.0,0.409433364868,-0.443100005388
8312,3.69900107384,3.54170823097,-1.1713334322,0.185699999332,0.654757082462,3.32459998131,2.06683349609,1.1901999712
835,-1.32788395882,-2.38403320312,0.271703481674,4.55065011978,0.42626658082,-0.733099997044,-0.43440002203,10.0
8324,3.36509633064,2.46189332008,0.99479162693,0.585299968719,2.04373455048,6.19220018387,0.115133345127,-0.0348999984562
1848,0.929508447647,-1.09383583069,0.225853949785,2.27804994583,1.93494880199,4.34619998932,0.204300016165,-0.314099997282
154,0.385791420937,0.769960641861,1.28433716297,0.55370002985,0.162026777864,1.15450000763,-0.652733325958,3.75009989738
4312,2.76774048805,1.79749453068,0.921450793743,1.53955006599,7.0866150856,1.16120004654,0.107233405113,0.322800010443
994,-3.38191366196,-3.80329489708,-3.75827527046,-1.57605004311,2.05025839806,-2.6805999279,-0.764333367348,-8.76049995422
2048,-0.569841682911,-0.565469026566,-0.0977105200291,-2.51485013962,0.701261520386,0.164599999785,-0.68130004406,4.88840007782
1111,1.0674071312,-0.648617208004,-0.141152843833,-0.360249996185,0.435784578323,-2.60570001602,0.747833371162,2.54119992256
5154,2.6997961998,2.63686513901,-0.11432428658,-0.39770001173,1.86722373962,8.89589977264,-1.21916663647,-1.48039996624
2920,8.28876113892,5.18855476379,1.09194731712,8.91864967346,10.0,10.0,-0.0542666614056,2.56119990349
3122,1.4299993515,2.69333410263,0.735254228115,0.184400007129,0.223993107677,0.919499993324,-0.204166680574,2.67630004883
2769,1.72546648979,2.95416259766,0.87673997879,1.01115000248,1.30163025856,0.597000002861,-0.0438999831676,2.94029998779
5900,1.40268087387,2.55932021141,-0.143581807613,2.47364997864,1.51929938793,10.0,0.414766669273,1.83410000801
6304,2.32492828369,5.07356262207,1.00141525269,1.72469997406,1.42223095894,-0.958599984646,-0.66939997673,-2.53060007095
5211,-0.677405655384,-3.42999958992,-0.368600487709,0.388350009918,-0.522129535675,-2.0053999424,-0.531300067902,-1.66670000553
2886,0.999821424484,3.21310353279,0.932263433933,0.258149981499,0.690453469753,1.36520004272,1.14056682587,0.00609999988228
9261,0.0298123508692,0.952591001987,0.185499116778,1.69274997711,1.06705331802,3.07290005684,0.0016666688025,-3.83529996872
8569,-1.09340643883,2.07744407654,1.1218765974,0.506449997425,0.794482529163,1.00039994717,0.659399986267,1.31540000439
3303,1.96034657955,5.24753475189,6.29834604263,0.748849987984,7.73218727112,5.04239988327,0.983033359051,-0.871299982071
5331,-1.84572601318,0.244922786951,-0.958080708981,0.185549989343,-3.07723855972,-4.8859000206,-0.777633368969,-0.261999994516
5347,-2.15224099159,-4.83909654617,0.256027281284,-3.2038500309,-2.07319808006,-7.7171998024,-1.89829993248,3.54419994354
4638,0.574407458305,1.27322268486,0.856910347939,-1.64415001869,-0.851219654083,-4.24249982834,4.36836671829,-1.70589995384
2264,0.0285724103451,-1.7005314827,0.940325021744,-1.57074999809,0.100583091378,-0.680599987507,0.0278332829475,0.57389998436
1029,-0.521656632423,2.1387360096,-0.605531692505,0.634149968624,-0.255726903677,-3.4849998951,0.260233342648,-1.88559997082
1027,0.752957999706,0.712885260582,-0.253468126059,1.13150000572,-0.690629422665,-0.414999991655,-0.971766710281,-0.720600008965
2597,-1.18172109127,-0.586353838444,-0.0856199041009,-0.00265000015497,-0.600977182388,-4.07530021667,-0.287933349609,-0.449999988079
55847,-1.15483343601,-2.22963619232,0.27008908987,-0.611299991608,0.299082159996,-2.48839998245,0.210800006986,1.29709994793
25803,-0.150608435273,-3.50069761276,-1.55369412899,0.448900014162,-0.214594498277,-1.42499995232,-0.454433351755,2.42560005188
3480,1.40096569061,0.625660657883,-0.477032512426,-2.35109996796,-0.607333898544,0.551299989223,-0.206700026989,-0.710500001907
2946,0.30486035347,0.0736583471298,0.654809117317,1.2677500248,-0.951071500778,0.29240000248,-0.900900065899,2.96239995956
9517,2.06371259689,2.03843188286,-0.852242052555,-0.201049983501,0.345624834299,5.40689992905,-1.22833323479,0.22159999609
25987,1.03828716278,1.41200959682,0.517470121384,-0.19865000248,-2.12074804306,-1.51450002193,0.701733350754,-0.55529999733
23670,1.09103560448,0.98951625824,1.79797804356,-1.7499499321,-2.01247930527,3.72670006752,3.2228000164,0.416599988937
11182,1.68426895142,0.054615676403,2.35912370682,1.84140002728,-1.1881403923,4.01270008087,1.73216676712,1.39310002327
2146,-2.07156801224,-2.39496517181,-0.484530627728,-2.01859998703,0.682542920113,2.27640008926,0.0165333449841,-0.942700028419
3385,-1.77221035957,-3.514097929,-0.359190613031,-1.17785000801,-1.44814538956,-5.27710008621,-1.08146691322,-0.654500007629
5261,1.45035469532,2.66319537163,1.65817940235,1.29520010948,1.12745165825,4.71000003815,2.3327999115,2.65989995003
10765,-0.340373754501,4.16475200653,-0.663073658943,5.85010004044,3.42918634415,9.93000030518,0.576099991798,4.00670003891
25839,-2.4214117527,-1.07038068771,-0.525050342083,-0.309549987316,-0.493885040283,-4.34089994431,-1.64610004425,1.43649995327
4172,-1.19896662235,-5.86177110672,-0.787059307098,-3.69360017776,0.290187716484,-4.11289978027,-1.92663323879,3.36859989166
23161,-0.0613308846951,4.73237276077,0.270926266909,1.30390000343,1.15646266937,1.92669999599,0.940933346748,2.58739995956
10298,-0.218120485544,0.24311670661,-1.00861287117,0.454649984837,2.71416282654,-3.89840006828,-0.174633353949,1.71930003166
1802,-1.40984559059,0.194756776094,-0.233661442995,-0.754899978638,3.26005363464,0.96749997139,0.213366687298,1.1713000536
58533,-2.42077994347,-1.24659562111,-0.785711109638,-2.37540006638,-0.627331852913,-0.081200003624,0.428733348846,-4.18620014191
147179,-0.551988482475,1.9109596014,-0.816706717014,0.792250037193,-0.350626111031,1.92540001869,0.945633292198,1.36969995499
29937,-0.0834563076496,-0.66431748867,0.158782333136,0.616649985313,-1.19572651386,-0.43029999733,-0.159366697073,-1.73440003395
6184,-2.02949094772,-5.25966644287,-1.33657002449,-2.44939994812,0.41411203146,-2.16380000114,-0.40909999609,-10.0
9854,0.210692644119,0.570884585381,0.185889676213,0.0898499935865,1.66308999062,2.55830001831,0.620100021362,3.31119990349
2553,-0.204030752182,2.02393364906,0.231762245297,-0.0886499881744,1.52729940414,4.68279981613,0.945233345032,0.13369999826
5440,-0.601178646088,-1.48078203201,1.22339737415,0.573549985886,-0.235600441694,-1.94860005379,-0.721633374691,0.957899987698
