rid,DOS030_VCAP_6H:BRD-K28431278-001-01-3:5,DOS030_VCAP_24H:BRD-K28431278-001-01-3:5,DOS034_A375_24H:BRD-K28431278-001-01-3:5,DOS034_A549_24H:BRD-K28431278-001-01-3:5,DOS034_HT29_24H:BRD-K28431278-001-01-3:5,DOS034_MCF7_24H:BRD-K28431278-001-01-3:5,DOS034_PC3_24H:BRD-K28431278-001-01-3:5,DOSBIO001_A375_24H:BRD-K28431278:10.0047,DOSBIO001_A549_24H:BRD-K28431278:10.0047,DOSBIO001_HT29_24H:BRD-K28431278:10.0047,DOSBIO001_MCF7_24H:BRD-K28431278:10.0047,DOSBIO001_PC3_24H:BRD-K28431278:10.0047,DOSBIO001_NEU_24H:BRD-K28431278:10.0047,DOSBIO001_NPC_24H:BRD-K28431278:10.0047,ERG014_PC3_24H:BRD-K28431278-001-01-3:10.0047,ERG014_PC3_6H:BRD-K28431278-001-01-3:10.0047,ERG014_VCAP_24H:BRD-K28431278-001-01-3:10.0047,ERG014_VCAP_6H:BRD-K28431278-001-01-3:10.0047
622,-1.24871587753,-1.09262287617,-1.12842583656,0.243393987417,0.152249991894,-0.881393551826,-0.538335561752,1.08648312092,-0.0537401139736,0.232742846012,-1.07037055492,0.304039657116,-0.0335000008345,0.230091661215,0.188380718231,0.655950009823,-0.577194452286,-0.308324187994
9467,3.56822681427,0.529746413231,0.124514698982,0.617145955563,0.414399981499,-0.517952978611,1.37918627262,-0.382414132357,0.671237587929,-1.89368247986,1.1272456646,-0.186653986573,0.509899973869,-1.35377788544,-0.718717813492,-0.656099975109,0.0809707939625,-0.791717469692
5525,-0.964306473732,0.222403854132,0.39217081666,0.412688493729,0.512149989605,-0.377622187138,-0.374432086945,-0.342988699675,-1.52794182301,0.36314535141,0.575428366661,-1.51820480824,0.747850000858,1.575091362,1.15019917488,0.148900002241,-0.315382093191,0.669809699059
256364,-1.78840720654,-0.743175625801,-0.995894670486,-0.273008614779,1.34565007687,0.113449081779,-0.0997762903571,0.0192605853081,-0.938068509102,-0.253252625465,-0.344790399075,-0.883127212524,-0.527500033379,0.241297155619,-0.0477522350848,0.61360001564,0.694522023201,0.951268076897
332,-2.2099468708,-0.101733125746,-0.73237991333,-0.620934545994,0.114800006151,-0.198715358973,-0.35147574544,0.510952651501,-0.353229731321,-1.27784371376,0.127091228962,-0.681524753571,-0.749000012875,2.48240184784,0.0619000419974,0.538349986076,-0.45719897747,-0.469531774521
2058,-2.59378862381,-0.799433887005,-0.416670322418,-0.527128875256,-0.0842999964952,-0.087983995676,1.63493096828,0.0434787273407,1.61477136612,1.38456463814,2.74096989632,0.817278504372,0.202499985695,-0.212133660913,0.90297472477,-0.270449995995,-0.277590423822,-1.54245829582
7849,0.0682491511106,-1.09064817429,-0.313394725323,0.410202711821,1.70270001888,0.33158877492,0.585393607616,0.058727234602,-0.0470291078091,0.223050832748,1.82497286797,-0.788517057896,0.0865499824286,-0.485632658005,0.531841814518,-0.222499996424,0.953628659248,0.611852765083
23244,-1.42473971844,-0.25510686636,-0.114790983498,-1.23538315296,-0.131099998951,-0.264661461115,-0.501503169537,-0.231290876865,-0.0352291688323,0.105952858925,0.230442017317,0.0375193953514,0.239899992943,-0.182550475001,0.617275774479,0.566900014877,1.31544089317,-0.063791885972
7494,-1.30301141739,1.59303152561,-0.298899590969,-0.0391368865967,0.184149995446,-1.12933945656,-0.709611654282,1.53577244282,5.23947000504,1.24749302864,-1.40961134434,2.12300109863,-0.594550013542,-0.963024497032,1.25836694241,0.895550012589,1.10674345493,-0.371294260025
4836,-0.337071985006,-1.41950285435,0.195767879486,-0.967318058014,-1.7811999321,-0.703452765942,0.886319637299,0.199865147471,-0.605562329292,0.619830727577,-0.146921023726,-0.78034299612,-0.570050001144,0.807367563248,-0.254895150661,0.376049995422,0.393417477608,1.57353901863
23647,-1.52472424507,-1.72786462307,1.34439027309,0.193445235491,0.200900018215,-0.436042129993,-0.475371599197,0.351091563702,0.0637745112181,0.0772463530302,0.0748711973429,1.66593337059,0.82849997282,1.26036715508,1.54561638832,-0.216949999332,0.295728862286,-0.260359406471
10617,-0.613181233406,0.724552094936,-0.136038824916,-0.204692289233,-0.123500004411,0.014523036778,-0.558370292187,-0.520223021507,0.796957433224,-1.13060832024,0.463323682547,1.41179013252,0.392250001431,-0.383465379477,0.82231938839,-0.310399979353,0.736941158772,0.597965359688
2184,0.372167170048,1.31448328495,-0.902430295944,-2.6151266098,0.488049983978,-1.40875709057,-1.17535066605,-0.170698359609,1.03161621094,0.196404308081,-0.909628391266,1.07874763012,-0.224099993706,0.071614459157,0.889302790165,-0.201449990273,2.07776975632,1.5227111578
5355,0.65199649334,1.60296034813,-0.00597114861012,0.359796434641,0.0735999941826,0.677322089672,-0.294758081436,0.866865754128,1.0529999733,0.426157951355,0.608399689198,-1.4467651844,0.185900002718,-0.0907174050808,-1.11696982384,0.625550031662,-0.433092683554,0.58691573143
6659,-1.35252213478,-0.791130363941,-0.35197660327,-0.379312872887,0.0366000011563,0.0884768217802,-1.49695432186,0.618045389652,0.181899011135,0.911656439304,0.515044629574,-0.382809042931,0.104750007391,1.08116090298,-0.505544781685,0.312900006771,-1.10714507103,-0.318796157837
7016,1.56685829163,0.505501568317,1.24267995358,0.436530292034,-0.00224999990314,0.660192966461,0.924059391022,-1.13542962074,-1.2645881176,-0.607807397842,-0.10987380892,-0.788160026073,0.514949977398,-0.619481384754,-1.33590841293,-0.0171499997377,-0.129510223866,0.621823906898
90861,-0.92518645525,-0.692538738251,0.0139726772904,-2.05777621269,-1.0231000185,-1.76890397072,-0.0283455252647,-0.752319335938,0.447363257408,-0.485120862722,-0.356107652187,0.835517942905,-0.0709000006318,-1.46394205093,0.724086761475,-0.747200012207,-0.552604496479,0.104236632586
10670,-0.888070225716,-0.54371380806,-0.420175075531,0.204032167792,1.06124997139,0.0455695837736,0.529656648636,-0.451938033104,-0.638713240623,-0.5241137743,-0.284742087126,-0.394453972578,0.0854499936104,0.018360555172,0.94657844305,0.280650019646,0.695046365261,0.914640307426
79071,-1.01563060284,1.16886854172,0.060128107667,-0.383233845234,-1.10535001755,-0.520036101341,1.22847366333,0.244009137154,-2.51601552963,-0.580780029297,1.2569270134,-0.777088522911,0.929600000381,-1.89820837975,-1.249386549,-0.0377499982715,-0.645776569843,1.2836805582
64746,-1.40660142899,0.571376562119,-0.373256802559,-1.1501865387,-0.376249998808,-0.88259023428,-0.764991402626,0.0304005742073,0.555204451084,1.011069417,-0.363793849945,0.0102892518044,0.102399945259,0.247041791677,0.383306533098,-0.455900013447,0.882384777069,-0.76666033268
5366,0.317327141762,0.717663884163,-1.36088204384,0.847843825817,0.0103499889374,0.887464702129,0.686533927917,0.164349749684,0.130515217781,0.187531173229,0.451336622238,1.30470502377,0.395599991083,-0.978926062584,0.352525770664,-1.06369996071,-0.15974843502,-0.184217274189
11344,-1.85079526901,-0.888612270355,-0.0405056625605,-0.266475886106,-0.135949999094,-0.965658307076,1.74243497849,1.20730853081,-0.151603519917,1.53743672371,1.53503584862,-0.525907695293,2.29334998131,1.11034059525,0.224605441093,0.543749988079,-0.700594902039,1.13482832909
10013,-0.218054682016,0.306101799011,-0.767141163349,-1.47881376743,1.89904999733,0.170405954123,0.506542682648,0.844177246094,0.266814857721,1.22790408134,0.543778538704,-0.227713152766,-0.125299990177,0.920803248882,0.155759483576,0.0589999854565,-0.379437625408,0.587563753128
5829,0.0904803574085,0.939658105373,0.186004132032,1.77196550369,-0.109700001776,1.05769252777,0.165942102671,0.061850219965,0.0829136446118,0.392919301987,0.50134074688,-1.28181672096,0.297100007534,1.86177968979,0.429786801338,0.641100049019,0.299956679344,1.02203476429
5257,1.60677719116,-1.87851536274,1.77069199085,0.0593077987432,-0.685500025749,0.30229434371,0.478465408087,1.26194190979,-0.0470047816634,1.49390518665,0.771944642067,0.690619528294,0.0428499877453,3.15960884094,1.0871130228,0.752449989319,-0.502581298351,0.991010308266
22794,-1.73436617851,-0.452956020832,-1.13185703754,-0.867918491364,0.226300001144,-0.9798797369,-0.216001063585,-0.575435221195,-0.38792014122,0.316381543875,0.00625802576542,-0.117422200739,-0.469199955463,1.85937404633,0.573337376118,0.0357000231743,0.356999397278,-0.297023743391
9761,-2.95864915848,-1.38377130032,-1.13592267036,0.120051331818,0.197349995375,-0.895496964455,0.643463850021,-0.0927845090628,0.551590681076,0.639786243439,0.259194999933,0.328936129808,-0.00394999980927,2.33978652954,0.95409232378,0.0194000005722,0.987690448761,-0.411786079407
23326,-2.40992021561,0.121598728001,-0.381679445505,-0.341968119144,-0.451299965382,-0.0918730422854,-0.877533793449,-3.26774191856,1.05760931969,-0.68616604805,-0.266809999943,0.466622173786,-0.547600030899,-3.37610960007,-0.733657121658,-1.09965002537,1.12115466595,-2.76379561424
10972,-0.867541432381,0.206797167659,0.149369418621,-0.931605100632,0.610499978065,-0.287666678429,-4.48731136322,1.40888977051,1.80541396141,-1.98782098293,0.14055006206,1.16964840889,0.942399978638,1.2450107336,1.48622262478,-0.31899997592,0.128541260958,-0.524043619633
10523,-2.21790194511,-0.97678399086,-1.74029588699,-0.847195982933,-0.172849997878,-1.51940393448,0.00499282777309,0.801379203796,-1.04996705055,-0.167862892151,-0.796227693558,-0.627242684364,-0.940549969673,1.49785423279,0.656794667244,0.472000002861,0.287723332644,0.799857437611
79090,-0.656518578529,0.56145042181,-0.0223975777626,0.00588208436966,-0.846549987793,-0.0814295262098,0.956748127937,-0.415883600712,-1.15746057034,-0.0328312367201,0.686552166939,-0.48246178031,-1.51565003395,0.940175771713,-0.783258020878,-0.230199992657,-0.915232300758,0.974468111992
27032,-1.66175031662,0.0868603214622,-1.37851071358,-0.358709067106,0.296050012112,-1.3134162426,0.131154716015,0.337737500668,0.170166581869,0.15516012907,0.797731399536,-0.834745943546,0.154200002551,0.622909009457,0.150465101004,1.12115001678,0.940247535706,-0.0252231974155
9097,-0.726522266865,0.875993669033,-1.99522566795,0.244763255119,1.2228000164,0.0963976532221,1.30343234539,-0.516766250134,-0.660410642624,-0.274761140347,0.508344650269,-0.971847057343,0.92769998312,-0.916957616806,-0.566642224789,-1.50650000572,-1.01192843914,-0.192733511329
10513,-0.742419242859,-0.427786111832,1.05446386337,0.567103564739,-0.142900004983,-0.407447695732,-0.0754300355911,0.175153404474,0.21079492569,-0.36319321394,0.288249135017,-0.0717407912016,1.11845004559,0.604497313499,0.580664515495,0.210899978876,1.0823841095,-0.846398234367
1891,-0.29220944643,0.0709004551172,0.0559211373329,0.573818922043,0.76014995575,-0.233847513795,1.12710142136,0.169902443886,-0.500019788742,1.05172145367,1.11685776711,-0.120141141117,0.314749985933,0.220216602087,-0.433485418558,0.294750005007,-0.485016524792,0.910678446293
3066,-0.677657961845,0.775635719299,-0.603413641453,-1.14771342278,0.0465999990702,-0.733566641808,-0.610471367836,-0.334215611219,-0.324796825647,-1.14941263199,-0.0830067843199,-0.0364713668823,-0.557649970055,1.10200095177,1.10905051231,-0.10490000248,0.781604111195,0.0545691847801
9801,-4.53547048569,-1.92013037205,-1.13315212727,0.65274554491,0.0327000021935,-0.761141002178,0.889518737793,0.424435079098,0.198529362679,-0.516625463963,0.243169531226,0.0359165072441,0.0206999927759,0.331869721413,-0.0167652666569,0.911000013351,0.177187219262,-0.311998218298
1459,2.66907930374,2.02163171768,-0.932656407356,-0.0561608672142,0.508599996567,1.21717405319,0.661906063557,0.458760499954,-1.42851066589,0.026259303093,0.949536144733,-0.502963840961,-0.56920003891,0.417734056711,-0.683089435101,0.25824996829,-1.13525652885,0.345469653606
9703,-1.84195315838,-0.790197908878,-0.361998707056,-0.886841654778,0.899699985981,-1.10687243938,-0.631551623344,0.499349474907,0.321714520454,-0.177736014128,-0.0740215629339,1.01022839546,0.010150000453,-0.159076362848,0.0162203013897,-1.15065002441,0.638599991798,-0.175107598305
10606,-0.342271447182,-0.0824234336615,0.0820478647947,-0.529937684536,-0.795850038528,-0.560321629047,0.178074762225,0.104762464762,0.371479362249,-0.398998498917,-0.903395533562,0.960658490658,0.306249976158,0.870174705982,0.878323256969,0.0418500006199,0.914390206337,-0.535588860512
1017,0.453383266926,0.589759469032,0.530747532845,1.66055107117,0.0855000019073,2.25683450699,1.13519895077,0.534038603306,-0.732516288757,-0.938288450241,0.198764413595,0.0723672807217,-0.480899989605,1.35357153416,-0.58795106411,-0.772399961948,-0.555028319359,0.220421537757
9813,1.49230599403,-0.18654076755,1.63591992855,-0.264073014259,0.701949954033,0.987625718117,-0.0400750525296,-0.460777759552,0.354636907578,0.941961884499,-1.15887784958,-0.633095741272,-0.302249997854,-0.418247103691,-0.31691417098,-0.691250026226,0.841216683388,0.776096284389
7485,-0.733314096928,0.11930847168,0.418569087982,-0.339304357767,-0.178400009871,0.0198784321547,0.260492414236,0.924027919769,-0.127480983734,-0.763918936253,-0.783690750599,0.579410970211,-1.01849997044,-0.332443833351,0.439125239849,0.348849982023,0.060910936445,-0.487537562847
2109,-1.54269528389,-0.391120523214,-1.24098110199,-1.30855154991,0.743499994278,-0.983804047108,-0.0221772789955,0.479828953743,0.617089688778,1.05066943169,-0.806482672691,0.396015971899,-0.203649997711,1.00245332718,0.949468255043,-0.671200037003,0.841345846653,0.334017246962
23271,1.24468576908,1.89287269115,1.06646859646,0.775473833084,0.852200031281,0.495886176825,0.00524193048477,-1.00772738457,-1.29521596432,-1.28061437607,-0.491348266602,-1.55322360992,0.442600011826,-0.928505659103,-1.04884171486,0.286849975586,-0.478021174669,0.363322257996
9915,2.40304327011,1.59428298473,0.987315058708,1.6666431427,-0.158099994063,1.50637423992,0.504842221737,-1.60249233246,-1.25568246841,-0.899983286858,-1.49687123299,-0.863067150116,0.221300005913,-1.45562708378,-1.55408346653,-0.0478000044823,-0.332533836365,0.657069385052
9552,0.47893717885,0.0929889976978,0.0607558786869,0.302976578474,-0.427400022745,-0.944190442562,0.34596696496,0.579469501972,0.443585664034,0.442908853292,0.662435770035,-0.570826888084,-0.779850006104,2.42795467377,1.28512442112,1.34244990349,0.218212127686,0.585399925709
93487,-1.13208508492,1.53059089184,-1.15755236149,-0.836712539196,-0.645150005817,-0.324527025223,0.299909621477,0.286086022854,-0.399030148983,0.373427867889,0.692993700504,0.146845936775,0.011749997735,0.0277133993804,-0.392928689718,-0.268950015306,-0.277961164713,-0.366638988256
2956,-0.767204105854,1.01730215549,0.0737039148808,-0.280150711536,-5.29090023041,-0.474488973618,-0.788095831871,-0.89273005724,0.206913933158,-0.137073904276,-0.938527822495,-0.0829947590828,-0.165049999952,-1.3944286108,-0.818057060242,0.210250005126,-0.530985355377,2.29880642891
11065,-1.13299286366,-3.09329342842,-0.32782882452,-0.443510174751,1.63954997063,-0.346725612879,-2.07469677925,-0.726730644703,-0.386663973331,-0.245605349541,-1.70218229294,0.102998495102,-0.859899997711,-1.34840416908,0.704354643822,-0.660650014877,0.291909575462,0.553468883038
9653,2.14556312561,1.38595438004,0.758288621902,1.40853571892,0.618900001049,0.835006475449,0.95845079422,-0.160306826234,-1.24317073822,-0.885146975517,-0.291179716587,-0.899995923042,1.50909996033,-1.52795243263,-0.925681352615,4.96554994583,-0.836554169655,-0.351558834314
200081,-1.35807490349,-0.459595501423,-1.1139434576,-1.15237045288,0.796899974346,-0.288235008717,-0.974397361279,-1.13235783577,0.973301410675,0.443156391382,-0.0532264411449,1.19397592545,-0.338899999857,-0.0983465909958,0.281257510185,-0.522650003433,1.15992856026,-0.322748959064
3337,-1.2321023941,0.222872897983,0.11044126749,4.02334165573,0.181699991226,-0.395248353481,-0.667756080627,0.13868534565,0.243514180183,0.0672115981579,-0.247741624713,-0.74877089262,-0.603150010109,-1.2456908226,0.418245494366,-0.0163000002503,-1.15290188789,-0.715229332447
11073,-0.233361333609,1.00441813469,-0.756073355675,0.270585566759,-1.82535004616,1.5540651083,-0.079661205411,-0.475084066391,-0.646761476994,-1.19589996338,0.200668781996,-0.698982000351,0.31819999218,-2.34624052048,-1.33704948425,-0.391800016165,-0.683360397816,-0.44077038765
23,-1.52430200577,0.38742595911,-0.560176312923,-0.927299976349,0.748250007629,0.275066286325,-0.700917005539,-0.0459678173065,-0.81301099062,-0.0235557258129,0.871228039265,-1.45067191124,-0.23939999938,1.80350327492,-0.665064394474,-1.3098000288,-0.3594417274,1.35865998268
5641,-1.73571121693,0.906159520149,1.60056364536,0.0266135409474,1.7267999649,0.204515606165,-0.0655110180378,0.599898338318,0.174639970064,0.519665300846,-1.01114177704,-0.765407443047,1.29435002804,0.935894846916,-0.364298164845,-0.873450040817,0.303687334061,0.191594570875
8720,-0.00363695248961,0.0422004014254,2.09286379814,-0.594917535782,0.34999999404,0.642711699009,3.53067302704,0.342426151037,-0.333010107279,0.006915345788,-0.0795698612928,-0.379630357027,-0.316599994898,0.430191397667,0.616997420788,0.722499966621,0.355605661869,-0.888911485672
10782,-0.211412370205,1.27599573135,-0.34221726656,0.776911854744,1.34315001965,-1.18834805489,0.939334213734,1.95975136757,-1.13905513287,-0.251460969448,-0.149913966656,-0.927601218224,0.675300002098,1.79152023792,-0.277790784836,-0.330500006676,-0.446929037571,0.574108719826
25932,-2.28220462799,0.837406814098,5.5795211792,4.43120193481,4.66275024414,-0.270293563604,-0.325031876564,0.640244364738,1.85253953934,2.25829124451,1.71154844761,1.68237352371,0.232800006866,0.245637625456,1.62204444408,-0.0734000056982,0.0703770965338,-0.505634427071
3028,-2.44141840935,-0.70560669899,-0.0399286597967,-1.58751273155,1.00425004959,-1.77990758419,0.000508323311806,0.520849347115,-0.839836478233,1.1374784708,-0.000593481585383,-0.786869525909,-0.665199995041,1.15222728252,0.426753163338,0.0221999883652,-0.210505098104,0.716628074646
6804,0.271652430296,-0.868935585022,-0.13483902812,-0.0563950613141,0.373100012541,-0.440663665533,1.85688233376,-0.0971983373165,0.653503060341,0.156137287617,0.867918908596,1.18627738953,0.124699980021,1.83397555351,0.101808577776,-1.08029997349,0.468786001205,-0.804815649986
890,-0.632538974285,-0.238114371896,-0.827523827553,-0.978808999062,0.207299992442,-0.799930155277,0.0374190881848,-0.0487512797117,-0.227857872844,-0.609461307526,0.16129681468,0.389546483755,-0.441199988127,0.588030576706,0.0697632804513,-0.622650027275,-0.444314301014,-0.265979766846
6390,-1.65320527554,-0.821596741676,-1.28735852242,-0.711459338665,0.375999987125,-0.528322458267,0.947792708874,-0.178734749556,0.203661099076,-1.04317069054,-0.473452657461,0.144525796175,0.389699995518,-2.00833082199,0.492480576038,-0.0495499968529,0.647182404995,-1.23199534416
4303,-1.38091087341,-0.358058750629,-0.937136054039,-0.831384539604,-0.124550014734,-1.23577690125,-0.566907644272,0.00962471961975,0.473366737366,0.742124319077,0.22535404563,1.69068014622,-0.983850002289,-0.257174223661,0.803632080555,0.105899997056,0.956260323524,0.883318483829
10953,4.32800865173,-0.978807926178,-0.437169849873,-0.584586262703,0.342799991369,-1.17995285988,-0.249058783054,-0.224490463734,0.400741040707,-0.0758778750896,-0.783196806908,-0.14544609189,-0.405200004578,-1.75305628777,0.672842621803,-0.663949966431,1.22475481033,0.233795776963
22889,0.248185396194,-0.881910920143,-0.0588353872299,0.69474196434,0.238750010729,0.283557415009,1.02228808403,-0.334596693516,-0.881744980812,-0.193700924516,-1.13092911243,0.0900454223156,-0.13945004344,-2.64379692078,-0.434997946024,-0.126650005579,-0.6078119874,-0.268952846527
3098,-0.42953145504,-1.0380988121,-0.0299673527479,-1.10936892033,-0.543050050735,-1.19727611542,-1.39576482773,-0.31591412425,0.883004844189,0.588793039322,-0.96177059412,0.109101250768,-0.486400008202,0.79801094532,1.2216489315,0.333599984646,1.85269987583,1.15479898453
11044,1.37558734417,0.202689573169,1.04796612263,1.02394914627,0.131200000644,0.975398182869,0.26967176795,-1.18607354164,-1.66712760925,-0.628133416176,-0.539839327335,-0.434969425201,0.907800018787,-0.328181564808,-0.595914542675,0.369049996138,-0.162438586354,0.339948058128
8985,1.29367625713,-1.4486374855,0.0437893569469,-0.693323194981,-0.516699969769,0.352390170097,-0.526970565319,0.0271259844303,0.807371795177,0.943441987038,-0.662180304527,0.225647643209,0.612250030041,0.898596286774,-0.025387108326,-0.185950011015,1.26390719414,-0.278170406818
66008,-1.33560025692,1.68616247177,-1.1900857687,-0.0173756331205,0.0285999923944,-1.98357737064,0.0352876521647,0.317654013634,1.1211117506,0.793600678444,2.72997403145,-0.552369713783,-0.237549990416,1.69374012947,0.252515166998,0.757099986076,-0.0235522091389,0.168912112713
9217,-1.08691048622,-1.06833577156,-0.418180823326,-0.472369015217,0.0770500153303,1.02350211143,1.01149559021,1.03491830826,0.0452302843332,2.50866603851,1.8719689846,-0.052415728569,0.00459998846054,-0.446293354034,-0.44360679388,-0.296499997377,-0.786772072315,-1.61736536026
701,1.32302057743,1.15404391289,0.746746778488,1.27044165134,-0.152699992061,0.986938655376,1.1496963501,-0.827017784119,-1.62626600266,-0.67073982954,-0.0175259709358,-1.08005070686,0.271749973297,1.21920132637,-0.773145854473,-0.28869998455,-1.26331806183,0.0428747683764
6182,-2.58873152733,-0.944280147552,-0.768406510353,-0.213335305452,0.0629500001669,-1.47597765923,-0.683083415031,-0.0196834802628,0.0410089939833,-0.996654629707,0.716806471348,0.552351117134,0.351949989796,0.862801969051,-0.0175821855664,-0.378349989653,0.13178563118,0.147307947278
4860,-0.619688034058,0.554396510124,-1.0189883709,-1.28131318092,-0.186800003052,-0.856472551823,-0.700059175491,-0.33853083849,-0.17420271039,-0.611087679863,-0.869660794735,1.37536668777,-0.376650005579,-0.285206079483,0.40082269907,-0.54724997282,0.747976124287,-0.0603240504861
7398,-1.36603617668,0.153833478689,-2.68651556969,-0.398052603006,-0.126999974251,-0.659252464771,-0.0299811959267,5.89489936829e-05,0.871804118156,-0.80298012495,0.349522411823,-0.493205666542,-0.900699973106,-2.18687820435,-0.25677883625,-0.491950005293,-0.280312597752,-1.6814365387
6117,-1.82714903355,-5.39285802841,-0.344751089811,-0.802433729172,-0.395500004292,-1.22887516022,0.0874261558056,0.90754121542,-1.23889100552,0.0391303002834,0.313971221447,-0.797031760216,-0.742449998856,1.36419081688,0.152719140053,0.965600013733,-0.572419643402,-1.25382936001
23588,0.0205433964729,-5.13505792618,0.059887945652,0.179664418101,-0.896899998188,1.01305961609,0.961970508099,2.10504436493,-0.240989133716,0.928526163101,0.839449822903,0.381425082684,0.725600004196,2.11139893532,0.47904369235,1.65160000324,-0.149288505316,-0.083348095417
949,-3.43723487854,-1.24696862698,-2.03701257706,-0.436289340258,0.726249992847,-1.3664124012,0.611298680305,0.688966274261,-0.904657006264,0.859015107155,-0.193266257644,-0.732963442802,0.805550038815,2.25334835052,0.194530472159,0.090449988842,-0.435181587934,0.903364181519
7168,-1.75160574913,-0.327592343092,-0.690539598465,-1.41520929337,0.290250003338,-0.626798152924,-0.613547384739,-1.35278356075,0.478004366159,-1.45573282242,0.180429428816,0.759115099907,-0.42634999752,-1.51527106762,0.29778650403,-0.985649943352,1.75036180019,0.0770798027515
9375,-0.494964599609,-0.461100995541,-1.76247179508,-2.19544172287,-0.531399965286,-2.87373828888,0.358778297901,-0.0460236221552,1.15961444378,-0.99193418026,-0.0798392668366,-0.513318359852,0.325350016356,-2.99940109253,0.401980251074,-0.637500047684,0.553146541119,-1.3488701582
4927,-2.10324954987,-0.265955686569,-1.06994438171,-0.513965606689,0.240449994802,-1.08120429516,-0.215682923794,1.01596856117,-0.941905915737,-0.171609073877,0.565134882927,-0.498437523842,0.0940999984741,2.48148918152,1.08591032028,0.611000001431,-0.0723922550678,-0.150459781289
2523,0.861018121243,1.54241681099,0.713522136211,0.814064919949,-0.405949950218,1.14487028122,1.94930756092,-1.2791800499,-1.00481700897,-0.540755152702,0.512212395668,-1.14541304111,0.113350003958,-0.0414861887693,-0.778260529041,0.825299978256,-0.553184628487,0.521629989147
58497,-0.996783554554,0.112235963345,-1.07365202904,-0.813253581524,-0.685549974442,-1.19379973412,0.00766225159168,0.437778651714,-0.317636549473,0.191153302789,-0.204022496939,-0.441183924675,-0.669849991798,0.735867619514,0.738600671291,1.12265002728,1.21709048748,1.38402366638
6856,-1.43172860146,0.59622657299,-0.345812529325,-0.0560717284679,-0.225600004196,-0.580148518085,1.02987337112,0.333679378033,0.491992950439,0.156562298536,1.46679317951,-0.133713379502,-0.0276500005275,1.28677511215,0.719848752022,0.395199984312,0.553023934364,-0.413581460714
26036,-0.546478867531,0.322206526995,-0.0076062977314,0.991751015186,-0.236950010061,0.589421451092,-0.467076122761,1.39609158039,-0.607294142246,0.651842355728,0.328829497099,0.740394175053,-0.483150005341,1.31637787819,-0.00951248407364,0.488450020552,-0.737281620502,-0.791908144951
10206,1.43063688278,1.46699774265,1.06087017059,1.4352439642,-0.0737499594688,1.00668084621,1.11927890778,-0.170073822141,-1.3110833168,-0.6763702631,-0.0766087770462,-1.0239071846,0.190299987793,0.698571920395,-0.579222738743,0.182549998164,-0.36634427309,0.574560701847
25793,-0.986054897308,-0.720395505428,-0.40426671505,-0.426224946976,-0.000299990177155,-1.77255833149,-0.421933531761,-0.754358291626,0.452453136444,1.16326904297,0.270243376493,-0.449254631996,-0.158700019121,0.328305363655,0.732220292091,0.397249996662,1.40207600594,0.619335472584
55556,-0.548884272575,-0.180588662624,0.70471560955,-0.587377011776,-0.191650003195,-0.083443582058,-0.919447362423,0.238858252764,0.761173188686,0.436403393745,-0.114426136017,1.92889261246,4.81935024261,1.21164059639,0.556127488613,2.78839993477,0.315190494061,-0.382768392563
3978,-2.49874401093,-1.37540280819,-0.517880558968,-1.61435961723,0.0302499979734,-1.02642714977,-0.905796051025,0.706336259842,0.581426143646,0.125693798065,-0.151725560427,0.129995912313,0.106150001287,1.27717149258,-0.0216707587242,-0.528599977493,-0.531284511089,-0.730922341347
10681,-0.328763008118,1.97592484951,-1.26180577278,-0.309262245893,-1.08434998989,-2.21205997467,0.326589226723,0.693838596344,-0.671657562256,0.542285203934,0.97850894928,-1.54618597031,0.128050014377,1.87955307961,0.435786426067,0.962450027466,-0.0972943678498,1.01812279224
3638,0.0360424369574,-0.580902278423,-0.371774435043,-1.5149050951,0.305350005627,-0.407006114721,-0.150612682104,-0.169709593058,0.290296256542,0.51162904501,0.236865326762,1.10210633278,1.63724994659,-3.03545737267,-0.0392667204142,1.10640001297,-0.322876155376,0.217792928219
8349,1.97658479214,1.27865934372,1.09038066864,1.15087342262,0.381700009108,0.770824670792,0.672123730183,-1.31687164307,-1.19980788231,-0.802225232124,0.325994729996,-0.955646038055,0.915449976921,-0.0293422937393,-0.981996774673,0.205399990082,-0.549607396126,0.550963580608
6275,1.2343300581,-0.0987872257829,-0.562995493412,-0.0801270902157,0.191499993205,0.202782660723,-0.036263383925,0.134562119842,-0.156420141459,0.0,-0.747569262981,1.70070624352,0.819750070572,-0.91774481535,1.58862960339,0.15150000155,-0.293766975403,-0.336627006531
3895,0.985903918743,0.101271979511,0.894988894463,1.4949747324,-3.94185018539,2.02874159813,0.065566405654,-0.520178437233,0.0646630972624,-0.337956160307,-2.13493299484,-0.398512601852,0.865550041199,1.23408257961,0.323081374168,0.284699976444,0.814552605152,0.676848053932
392,1.25975584984,-0.44133079052,0.116543874145,-0.656832814217,0.0906000137329,-0.868696570396,-0.0254310965538,-0.860404849052,-0.491409510374,0.823956906796,0.129723012447,-0.0554917752743,0.000849992036819,-0.564498007298,0.96518778801,0.302150011063,0.554607629776,0.273622572422
9170,0.971060097218,-0.122675299644,0.825106859207,0.537257909775,-0.192350029945,0.661597013474,0.029862165451,-0.0817060917616,-0.37326541543,0.761874854565,0.515065193176,-0.552108228207,0.466600000858,-0.938153386116,-0.534883141518,-0.752950012684,-0.291026771069,0.598881065845
