rid,ERG012_PC3_24H:BRD-K41342615-001-01-7:10.002,ERG012_PC3_6H:BRD-K41342615-001-01-7:10.002,ERG016_VCAP_24H:BRD-K41342615:10,ERG016_VCAP_24H:BRD-K41342615:3.33,ERG016_VCAP_24H:BRD-K41342615:1.11,ERG016_VCAP_24H:BRD-K41342615:0.37,ERG012_VCAP_24H:BRD-K41342615-001-01-7:10.002,ERG012_VCAP_6H:BRD-K41342615-001-01-7:10.002
147179,-0.409652352333,1.24540531635,-0.122694715858,-1.19184327126,-0.458994984627,-0.749848544598,-0.0285306274891,-0.0925388038158
29937,-3.2766149044,-0.29747480154,-0.201309353113,-1.38006055355,-5.40842914581,-1.13648962975,0.995204269886,0.148974388838
6184,0.436456382275,-1.85912466049,-0.0590503886342,0.167156040668,0.443653076887,-0.42097941041,0.350622713566,0.108508080244
9854,-1.04799509048,0.773601651192,-0.537261426449,-0.676372349262,-0.58800983429,-1.21281433105,0.399013102055,-0.730577170849
2553,-1.0236133337,-0.0896355733275,-0.218786418438,-0.586832344532,0.754786610603,-0.449102729559,-0.140000477433,0.561841905117
5440,-0.775472521782,-0.291806578636,0.840532720089,0.375878602266,0.315749526024,0.103498406708,1.1943821907,-1.61626386642
54623,-0.00923283398151,-0.844227075577,-0.570431232452,-1.15463352203,-0.824601411819,-0.565542697906,0.555779576302,-1.00443303585
9533,-0.523553431034,-1.10315084457,-0.602483153343,0.168106049299,-0.257613778114,0.296008676291,0.145740807056,-0.866645216942
8607,-1.29452991486,-0.661666691303,0.0845558643341,-0.929996550083,-0.527745604515,0.178542986512,0.21540813148,-0.109507769346
207,-0.168778955936,0.40986379981,1.25833761692,-0.406764149666,0.215129241347,-0.144469827414,0.538711667061,-0.866584062576
26054,-0.111932754517,-0.382617622614,-0.424300849438,-1.23011612892,-0.451091110706,0.164195686579,0.847321212292,-0.328624010086
10682,-0.651230931282,-0.193243384361,-0.060364831239,0.255048006773,0.457744538784,-0.140897452831,0.562625586987,0.233408540487
8573,-0.0612359419465,0.300165534019,0.390514552593,0.863931119442,-0.303538948298,0.0409687645733,0.141573533416,-0.104862034321
23378,2.50771689415,1.94705474377,0.615998268127,-1.01293063164,-0.160079389811,-0.507077336311,0.313495188951,-0.0061719417572
8553,-0.655218064785,0.193015947938,0.166503787041,-0.589821338654,-0.298189759254,-0.431462287903,-0.0650732293725,0.126221120358
622,-0.707718014717,0.0690766423941,-0.214380964637,-0.190928250551,-0.00535213947296,-0.558253347874,-0.220714390278,0.611681699753
9467,-0.310612767935,-0.389330923557,-0.337512552738,0.68475651741,-0.366873711348,0.724084556103,-0.883149504662,0.567820668221
5525,-0.0767793208361,0.00420469045639,-0.789982736111,-0.692200660706,-0.733660936356,-0.445815771818,-0.87473732233,1.21023178101
256364,0.324122548103,0.925602793694,-0.432894051075,-0.671261787415,-0.365538567305,-0.34453985095,0.106346726418,1.89620482922
332,0.281651884317,-0.622949540615,0.0543006882071,-0.165563136339,0.140861198306,-0.173517048359,0.533170819283,-0.613429248333
2058,-0.97010576725,0.78858602047,0.208309531212,0.402593195438,0.518240511417,-0.0576421618462,0.252707958221,-0.306847631931
7849,0.147989749908,-0.526083827019,-0.62355273962,-0.486743688583,-0.180284217,-0.433478116989,0.212301075459,0.768954873085
23244,-0.62822508812,0.359191358089,0.428516387939,-0.269818335772,-0.095020622015,-0.341230928898,0.184911757708,-0.648350834846
7494,-0.000815510749817,0.474252164364,0.519956707954,-0.0855886042118,0.0860161781311,-0.239770233631,1.64024055004,-0.196758508682
4836,-0.0834430158138,-0.170683383942,0.151077911258,-0.736907958984,-0.170319259167,-0.307999372482,0.737864494324,0.185810685158
23647,0.499535799026,-0.92778390646,-0.373500943184,-0.829368829727,-2.06819176674,-0.648197591305,0.712997376919,0.146472126245
10617,0.426096528769,-0.248836427927,-0.484461724758,-0.278249591589,0.301844120026,-1.04876255989,0.677280306816,-0.145921841264
2184,-0.758178174496,0.0573764368892,-0.532858729362,-0.325116574764,-0.0849328190088,0.192407786846,0.929289698601,-0.08003333956
5355,-1.48116254807,0.519134640694,-0.773200511932,0.188276052475,-0.746278822422,0.288938045502,-0.482257008553,0.0581541657448
6659,-0.94556504488,0.280414044857,-0.884410142899,-0.491681098938,-0.261084198952,-1.00872266293,0.644217848778,0.353273272514
7016,0.525598108768,0.444018036127,-0.296550422907,0.227785766125,0.0466928854585,0.304625809193,-1.07293891907,-0.320896953344
90861,-0.153033435345,-2.99443936348,-0.0694162100554,0.162798970938,-0.222488731146,-0.770834624767,0.0768631994724,-0.526816785336
10670,0.739970207214,0.271743804216,0.127531066537,-0.170280843973,-0.212475374341,0.0644945204258,0.192178487778,-0.143118023872
79071,-0.102597720921,0.0477248728275,0.758391082287,0.22560223937,0.0987544506788,-0.0392098128796,0.213440865278,1.44193708897
64746,0.223952829838,-0.254317015409,0.111298009753,0.0911740511656,0.299919813871,0.0508084632456,0.963806331158,-1.34182047844
5366,-0.504902243614,-0.0805682390928,-0.464718312025,-0.15344594419,0.479697465897,0.280245453119,-0.931279540062,-0.350457668304
11344,0.616860508919,1.01388442516,0.158631369472,0.642714381218,-0.27166813612,0.131867706776,0.653841018677,0.0167835131288
10013,0.26975479722,0.938804864883,0.0223931446671,-1.04098522663,-0.898620963097,0.0270832329988,0.657263278961,0.340284764767
5829,-0.286647051573,0.890443265438,-0.722525060177,0.472801506519,-0.482973188162,0.888733923435,-0.566511273384,-0.448018312454
5257,1.02552723885,1.35778105259,-0.12323692441,-0.212190538645,-0.175904661417,0.100906938314,-0.427233666182,0.658698141575
22794,-1.18051290512,-0.402150094509,0.179481551051,-0.886938214302,-0.142097949982,-0.593744277954,-0.0902821794152,0.184809029102
9761,0.439606666565,0.328170567751,0.630858957767,-0.744970321655,0.0840955972672,-1.21564924717,0.31116014719,-0.104187935591
23326,0.765792071819,0.151426643133,0.332704484463,0.490402638912,0.529762744904,0.0171585977077,1.28262901306,-3.89189910889
10972,-0.00237841904163,1.01399624348,-0.162659719586,-0.133838132024,-0.535650730133,-0.339556515217,0.549315929413,0.553339779377
10523,-0.20364305377,0.606293141842,-0.145724400878,-1.22763025761,0.0167237818241,-0.259207159281,0.382301181555,-0.297781288624
79090,0.649798095226,-0.287165284157,-0.750905692577,-1.21936750412,-0.581946253777,-0.866804838181,-0.373862981796,-0.676299154758
27032,-1.15939974785,0.772602021694,1.75498247147,-0.229211300611,-0.275279045105,0.333168327808,0.45902121067,-0.194596275687
9097,0.626084327698,0.257149130106,-0.0777242779732,-0.118588797748,-0.301115840673,0.0554474890232,-0.791394352913,-0.240056917071
10513,-0.436437189579,0.660724580288,0.449561834335,-0.201393574476,-0.192926421762,0.25787717104,0.233008295298,-2.94201493263
1891,0.00409039109945,0.0466692298651,-0.231357574463,-0.0663503706455,-0.0167931318283,-0.134808063507,-0.156364366412,0.997965455055
3066,-1.29038321972,0.440632939339,0.0609744414687,0.132641479373,-0.102923944592,-0.172194495797,0.514739751816,-0.117802388966
9801,-0.178700149059,0.382290780544,0.485170066357,-0.630567967892,-0.363426119089,-0.519193410873,0.381861418486,0.309592813253
1459,0.0129202455282,-0.796441853046,-0.366776168346,-0.0830007195473,-0.907323360443,0.121419742703,-0.60971981287,-0.0555770993233
9703,1.25228452682,0.196589797735,-0.73159211874,3.1761598587,-0.194306969643,-0.961245954037,1.04717826843,0.787477374077
10606,-0.560522437096,-0.420408248901,-0.0624559819698,0.355226904154,0.754635453224,0.423744261265,0.706051468849,-0.686115920544
1017,-1.41116142273,0.124334692955,0.00125974137336,0.841650307178,-0.454646110535,0.834005236626,-0.95292621851,0.154604256153
9813,-0.178905472159,-0.704727768898,-0.295697420835,-0.56621158123,-0.897143125534,-0.457494169474,0.00496830046177,0.0521800667048
7485,-0.567021012306,1.15998721123,0.334572792053,0.99107336998,0.718719542027,0.599141001701,0.357804507017,-1.6896481514
2109,0.0881572067738,0.692019224167,-0.442908525467,-0.626812934875,0.405975967646,-0.935071825981,0.913447201252,0.296523362398
23271,-0.047391179949,0.218535095453,-0.584647297859,-0.164677113295,-0.519516646862,0.39061999321,-1.65339434147,-0.00170097500086
9915,0.575980722904,-0.297161638737,0.233774036169,0.593979895115,0.197886556387,0.45516037941,-1.5311344862,0.0876123607159
9552,-0.463448524475,0.748300075531,0.0945878177881,-1.48630821705,-0.689040362835,0.0130073353648,-0.190803289413,-0.478680729866
93487,0.57911580801,0.360764712095,0.0231381654739,-0.0492788478732,0.351066470146,0.181501418352,-0.0372082404792,-1.28025317192
2956,-0.718350768089,-0.418675243855,-0.210227817297,-0.241936415434,0.195048213005,-0.0694744288921,0.0468353964388,0.231047064066
11065,0.547401547432,-1.182554245,0.351994395256,-0.152967691422,0.316557526588,0.102242097259,0.808777093887,-0.0984148085117
9653,-0.43307185173,-0.228416606784,-0.102401785553,0.26652726531,-0.417737513781,0.534071564674,-0.739363193512,0.801594853401
200081,-0.803387522697,0.125404775143,0.109773509204,-1.00417900085,0.165102154016,-0.369839787483,1.45708751678,-0.485522568226
3337,-0.314848273993,0.957249522209,0.435347437859,0.521499037743,0.550944328308,0.373312115669,0.199091419578,-2.02816510201
11073,0.649556457996,-0.547454595566,-0.183314532042,0.170803636312,-0.32792916894,0.165813818574,-0.849723100662,-1.58754491806
23,-0.857889175415,-0.484921187162,-1.00144457817,0.817407608032,-0.693000018597,-0.0498939976096,-1.22018873692,-0.467923671007
5641,-0.87131613493,0.616408467293,-0.0893782526255,0.515713274479,0.0405933558941,-0.240684762597,0.733124613762,-0.865539312363
8720,-0.893748521805,0.765336990356,-0.272546797991,1.05037260056,0.603161215782,0.729239881039,-0.452922403812,-1.6503418684
10782,0.0533579587936,-0.384922862053,0.3306876719,-0.555278480053,-0.299568772316,-0.239230856299,-1.12079763412,-0.873447179794
25932,-0.0304799675941,0.0763310492039,0.495896577835,-0.00747092813253,-0.183081105351,-0.396928071976,0.752529740334,0.74015468359
3028,-1.69765472412,-0.1255902946,-0.0192157924175,-0.912240505219,-0.378684192896,-0.655908644199,0.535475373268,-0.214312359691
6804,0.153152704239,0.176799923182,-0.721463739872,-0.49819457531,-0.459747761488,-0.509509086609,0.445306479931,1.48981642723
890,-1.05123138428,0.102636665106,0.475448936224,0.295901298523,0.35628041625,0.124214217067,0.40498405695,-0.789279997349
6390,-0.623577296734,0.556266367435,-0.144454181194,0.242409050465,0.473575055599,-0.533507823944,0.747408866882,0.199756503105
4303,0.515819787979,0.291281908751,-0.0666166245937,-0.830740094185,-0.403496265411,-0.454827070236,1.40959334373,0.167161941528
10953,-0.236953869462,-0.0452893823385,0.26810503006,-0.4523640275,0.432579368353,-0.586973905563,1.09325373173,-0.356140375137
22889,-0.993393421173,0.589165508747,1.09716272354,-0.542235553265,-0.157163947821,0.216186463833,-0.0905117690563,0.430726349354
3098,-1.31249010563,-0.324185729027,-0.0184892937541,-0.94278973341,0.137376904488,-0.852276563644,1.73030209541,0.441091835499
11044,0.75071567297,-0.634593784809,-0.300366342068,-0.18413862586,-0.429460823536,0.680556535721,-0.745854318142,-0.0648364573717
8985,0.600346505642,-0.0906363129616,-0.865116536617,-0.0970913171768,-0.116802066565,-0.0111173689365,0.0034335590899,0.754946053028
66008,0.396583080292,0.102048933506,-0.267740011215,-0.397887825966,-1.04990160465,-0.731112062931,0.138717010617,0.308214187622
9217,1.96035921574,0.720997571945,-0.724769830704,0.491751015186,0.0414413809776,-0.449064850807,0.222188860178,-0.0777835324407
701,-0.791771173477,-0.219457760453,-0.413464725018,-0.00139459222555,-0.377846777439,0.429022401571,-1.51016771793,0.153291642666
6182,-3.55512428284,0.660503208637,-0.215842008591,-0.184364587069,0.329933285713,-0.228993192315,0.235917061567,-0.187632873654
4860,-1.02357065678,-0.365226626396,0.0479458197951,-0.0952011048794,0.208253413439,-0.600804388523,-0.747741103172,0.318703591824
7398,0.070336997509,-0.0163466185331,0.209438800812,1.06772542,0.942855298519,0.982774853706,0.125576779246,-1.85895979404
6117,0.0739576816559,0.45557641983,0.692730307579,0.0743495672941,0.301936715841,0.0363352298737,0.306002527475,-0.31007617712
23588,-0.326847285032,1.55197048187,0.674351632595,-0.409860908985,-0.782733798027,-0.109446287155,0.0836210548878,1.06416237354
949,0.193131163716,0.0924431979656,-0.339961618185,-0.15216575563,-0.347966134548,-0.320661395788,-0.0589717328548,0.592715919018
7168,-0.0821032524109,-1.14626955986,0.39907336235,-2.49254655838,0.144331693649,-0.0376124233007,0.435819655657,0.276514679193
9375,0.0698725804687,0.191796094179,0.662472367287,0.421128720045,0.763037204742,0.466130852699,-1.33310079575,-1.81338810921
4927,-0.372834712267,-0.0574885085225,-0.797225117683,-1.14915275574,-1.00461518764,-0.42663705349,0.500367045403,-0.69909632206
2523,0.206212610006,0.260228574276,0.112831518054,0.450846076012,0.856513619423,1.03654718399,-1.18960916996,0.593490362167
58497,-0.277349859476,1.15039765835,-0.271219819784,-0.110754191875,-0.192965105176,-0.317935734987,2.43048405647,1.01688349247
6856,-0.395737737417,1.05272316933,0.860283255577,0.1710537076,-0.0495792031288,-0.326198160648,0.761301994324,0.700061023235
26036,3.84816837311,1.43724429607,-0.743222355843,-0.840128779411,-0.400782197714,-0.526109218597,0.330346703529,-0.246286436915
10206,0.555613458157,-0.113562986255,-0.119916170835,-0.332055032253,-0.265455543995,0.442081928253,-0.561364710331,-0.192773967981
25793,-0.0328430235386,0.134115636349,-0.150515079498,-0.495426595211,-0.0198836624622,-0.659078061581,0.323981076479,0.440710008144
55556,1.08434915543,0.208189472556,0.289119303226,0.298141002655,-0.394661992788,-0.25561439991,0.603848159313,-0.525269925594
3978,-0.129534691572,0.280137002468,-0.0699575915933,0.189880877733,0.268128633499,-0.180455848575,0.392402172089,-0.405884444714
10681,0.0827859938145,0.0736297667027,-0.376370847225,0.691617846489,0.713514447212,-0.284179061651,0.172323033214,3.55235671997
3638,-0.410760611296,-0.171679824591,1.33521437645,0.571433782578,0.423110723495,0.160723164678,1.06436431408,-0.152290999889
8349,0.477681726217,-0.255523383617,-0.837728023529,-0.516370773315,-1.00635766983,0.159163028002,-1.26606178284,0.171235501766
6275,-1.05858790874,0.0779305100441,-0.90668118,0.00390547513962,-0.479089558125,0.581798255444,-0.999757528305,0.375966250896
3895,-4.8161482811,-0.181103259325,-0.748504757881,0.209800899029,1.0724118948,0.51072704792,-0.176146104932,-0.645555317402
392,0.382289409637,0.877358317375,0.96903949976,-0.492258310318,-1.09035170078,-0.0687218755484,-0.383037447929,-0.126229226589
9170,0.170933768153,-0.101526513696,-1.31112504005,-1.18863523006,-0.978350579739,-1.10518538952,-1.39630877972,0.637287735939
80347,-0.271596223116,0.256194800138,0.0198737606406,0.155868366361,0.529885649681,-0.236876994371,0.310623943806,-0.848004758358
23300,0.398807346821,0.244037434459,1.28295183182,0.325700461864,0.462646812201,0.388827621937,0.48877286911,-2.56414604187
836,0.815832912922,0.189211815596,-0.389889329672,-0.668833732605,-0.176563829184,0.658202409744,0.431382596493,-0.384765177965
11188,-0.681022167206,0.0280479341745,-0.10591390729,-0.0417544096708,-0.0377855300903,0.246698960662,-0.18900360167,0.145604848862
10898,0.102195411921,0.665908277035,-0.607124745846,-0.249368563294,-0.52264803648,0.325148791075,-1.10723686218,-0.187781631947
9276,-1.28638553619,0.360143601894,-0.24443385005,-0.926470756531,-0.320712506771,-0.329424589872,0.621219992638,0.853420138359
1647,0.230400785804,-0.10678461194,0.414314568043,1.09808731079,0.386886894703,1.7095297575,-0.867983818054,-0.347251713276
10285,-0.43807169795,0.124754905701,-0.533481836319,0.520327985287,-0.667293488979,0.406758725643,-0.0111697241664,-0.677174568176
23386,-0.204106122255,-0.69379222393,-0.00252684950829,-3.19605326653,-0.487510025501,-1.18225312233,0.965860664845,0.250604361296
3156,-0.269211679697,-0.885377764702,-0.302208423615,0.307963728905,-0.580055236816,0.574442327023,0.314614534378,-0.218268707395
10237,0.433961451054,0.373072564602,0.057730011642,-0.354218661785,-0.0769514143467,-1.089874506,0.563204169273,0.866355657578
7077,-0.293591141701,0.406127989292,-0.441216498613,-0.826802253723,-0.612559437752,0.138176262379,-0.321522057056,0.198044836521
11157,-0.915954887867,0.237852364779,-0.283745110035,0.70674943924,0.511003673077,0.331585109234,0.404731959105,-0.492888629436
22908,-0.242104634643,0.726827800274,0.621547579765,0.532871365547,0.457275569439,-0.159802258015,0.0644643008709,-0.110993146896
10915,-0.109974838793,-0.353536069393,-0.742689311504,-0.0480810850859,0.0202762186527,-0.528235256672,0.231470704079,-1.47523701191
9897,-0.206408500671,-0.582367300987,0.00670647621155,-0.12030993402,0.0883392170072,0.755823910236,-0.113602310419,0.603496611118
1759,0.0663879141212,1.10202419758,-0.459315121174,-1.17285919189,-0.699382424355,-0.163013443351,-0.303011745214,1.5907176733
54541,0.123355604708,0.675139069557,0.606921195984,0.205315113068,-1.13514685631,-0.206814259291,0.800210595131,0.893036484718
211,0.857297897339,1.03809916973,-0.395013093948,-1.20062053204,-0.564396679401,0.135004460812,-1.34552896023,0.345866262913
5048,-0.208012059331,-0.105470180511,0.320763707161,-0.357955574989,0.318025827408,0.807885766029,-0.472015500069,-0.509770870209
84722,0.703530728817,-0.322469115257,-1.12642431259,-0.230665042996,-0.180880025029,0.13193950057,-0.980931341648,-0.438653439283
29890,0.572574615479,-0.199471652508,-0.151607587934,-0.0679256767035,-0.242267653346,-0.180427879095,-0.516577541828,-0.641203641891
9868,-1.19194090366,-0.263710379601,0.58575117588,-1.30638432503,-0.476249992847,-0.788330495358,0.181705057621,-0.654096484184
873,-0.14819046855,0.0419690310955,-0.46524399519,-1.01243340969,-0.615832686424,-0.646698892117,0.384051829576,1.18537902832
5580,-0.21902038157,0.68771481514,-0.829147696495,-0.137588888407,0.215095669031,0.0399510785937,0.666690826416,-0.543506741524
3725,2.4373819828,-0.908773601055,-0.693440794945,-0.446078926325,-0.609712362289,0.0366325974464,-0.363306075335,0.212709665298
23585,-0.629342079163,-0.225377336144,0.569831371307,-0.279255032539,-0.205363452435,0.0373373925686,1.3696577549,-0.298715353012
51097,-0.835101366043,0.0899792611599,0.0827544480562,0.412908047438,0.37867590785,-0.852473914623,-0.0250299721956,0.268376350403
1831,-0.00245615839958,0.17710070312,-0.569933056831,-0.738603591919,-0.0702881366014,0.0680527091026,0.429459869862,0.173949629068
7020,0.930709183216,-0.406640321016,-0.473218023777,-0.887110114098,-0.940130829811,0.0605503469706,-1.45188748837,0.0686641782522
55893,0.61500275135,0.100158393383,-0.435978531837,0.340792775154,-0.0689492821693,-0.0184350907803,-0.477795869112,-0.160498514771
6944,0.303342878819,-0.891037404537,-0.117946237326,-0.568566679955,-0.358593165874,0.0930304080248,0.608093857765,0.473134756088
22883,-0.729761600494,0.797312736511,0.204142510891,-0.201220527291,-0.0248792096972,-0.48825982213,0.110287994146,-0.00859999656677
5601,-0.353695034981,-0.297826230526,-0.642237842083,-0.303926467896,-0.764871120453,-0.144486919045,-2.3461098671,1.20814776421
10775,-0.363620460033,0.0654852092266,-0.0123112201691,0.913276731968,0.286411672831,0.672038912773,0.339891374111,-0.227871835232
4780,0.0528859309852,-0.148666679859,-0.906580328941,-0.145722553134,-0.590499103069,0.573033809662,-0.874775350094,0.429855823517
10904,0.709086894989,1.19998824596,-0.3741710186,0.053108766675,0.337403029203,0.00877721607685,0.103391677141,0.970812082291
9917,-0.532771408558,-0.335281312466,0.0832799524069,-0.196371749043,-0.498915374279,0.333780914545,-0.802686810493,0.494188219309
1399,0.860410392284,0.479183703661,-1.0358376503,-0.693905174732,-0.312782436609,-0.243894100189,-0.389473497868,-0.0940003693104
24149,0.276909708977,0.113655105233,0.301646411419,1.11798548698,-0.385796964169,1.12173676491,-0.273672997952,-1.04071950912
2222,-0.283432722092,0.417796015739,0.80755507946,0.366993546486,0.662154912949,-0.461851119995,0.825038850307,1.24040007591
10131,0.0316313616931,-0.85661393404,-1.10785138607,-0.712837934494,-1.28113520145,-0.297312408686,-0.314964443445,0.707258939743
2958,0.364162772894,-0.89620834589,-0.322719037533,0.0269625112414,-0.231799393892,0.850072741508,-0.199746325612,0.398810088634
9650,0.276550203562,-0.645054042339,-0.0910528078675,0.0914574712515,-0.255517661572,0.0980962216854,-0.194877818227,-0.076679199934
7319,-0.673913478851,-0.579491972923,0.381907641888,-1.32959008217,-0.500360012054,0.210598647594,0.567896008492,0.327406287193
4817,-0.151953488588,-0.439669430256,-0.717845082283,-0.280588924885,-0.876742959023,-0.0503154173493,-1.27112603188,0.661997437477
9143,1.12504899502,0.728210031986,-0.139049932361,0.331613481045,-0.52111274004,-0.306497395039,0.286011576653,0.404591202736
10494,0.395999163389,-0.137798294425,0.212341547012,-0.682379484177,0.0231513381004,-1.73561215401,0.554036974907,0.276453435421
55324,0.102616712451,0.584568977356,0.378995329142,0.00305324420333,0.344616353512,0.262980133295,1.1456810236,-1.42800557613
23149,0.255591988564,0.180789813399,0.0524980276823,0.302652090788,-0.00906825065613,0.860156655312,-0.646390616894,0.467025905848
9943,0.508566141129,-0.253491461277,0.226149260998,-0.483247280121,0.345004588366,-0.232877999544,0.775392591953,-0.805402517319
6599,-0.0796015262604,-0.0840305611491,0.275513827801,0.55717587471,0.339110851288,-0.0172220468521,0.573597192764,0.807378590107
51031,-0.504831671715,0.0138086676598,0.0825157165527,-1.01370549202,0.102310083807,-0.872575163841,0.425952136517,0.87041580677
3566,-0.345883190632,-0.0842577591538,-0.434460401535,-0.459445953369,-0.880119264126,0.32555782795,-0.869761645794,-0.41003754735
3815,0.255729198456,-0.821270823479,0.190379112959,0.383075654507,0.124661028385,0.0342247188091,-0.147147640586,0.212681829929
8624,-0.665026426315,-0.358601212502,0.40643337369,-0.273888915777,-2.14213061333,0.47723865509,0.181581154466,-0.471853643656
27346,-0.423988878727,-0.636405348778,0.0373460203409,-0.754530072212,-0.219584494829,-0.437969386578,0.825585722923,-0.013823106885
10489,-0.142811402678,-0.546124517918,-0.909363269806,-0.0122174806893,-0.224252924323,-0.100741013885,-0.202512025833,0.564251840115
26128,-0.0297342687845,-0.585413634777,0.546116232872,-0.788428068161,0.278046667576,0.664074659348,0.736450731754,-1.01092481613
79921,0.196055456996,0.341608583927,1.20455896854,-0.416420221329,-1.2992503643,0.432478606701,0.940655827522,-0.959496319294
55746,0.231454670429,0.0835819393396,0.0882551074028,-0.822484195232,-0.81001085043,0.386465132236,-0.199179783463,0.331835240126
23636,-0.0231430456042,-0.73037981987,-0.696577191353,-0.834423422813,0.0414913445711,-0.2395195961,1.02529764175,-0.0476187467575
10892,-0.657343029976,-0.223080664873,-0.137034535408,-0.793026328087,-0.0328131765127,-0.779526889324,0.800178825855,-0.344313830137
10652,0.600004017353,-0.284980893135,0.37670481205,1.23244607449,1.13573467731,1.03214514256,0.00388062000275,-1.94232130051
11004,-0.175608411431,0.506034553051,-0.125422954559,0.345202863216,1.32231712341,-0.387141823769,0.479393512011,-0.502988874912
23530,-0.694652080536,0.939780056477,0.546855092049,0.428180515766,-0.11792871356,-0.451615333557,0.570223689079,0.435683310032
8826,-0.0979544296861,-0.522024154663,-0.436320364475,-0.601454377174,-0.298455774784,-0.112562373281,0.447335839272,-0.846345067024
3308,-0.266364634037,-0.309333115816,-0.392445325851,0.592115402222,-0.145519718528,0.424760222435,-1.25383746624,-0.144964516163
7153,0.584106326103,-0.711801946163,0.618581116199,0.824682295322,0.675469517708,0.269659459591,0.135726988316,-3.57211041451
11041,-0.124115951359,-0.0346137285233,-0.820970058441,-0.44394376874,-0.166242435575,-0.619987607002,0.193993479013,0.632007300854
6342,-0.304432243109,0.298023343086,-0.0522769205272,-0.381405293941,-0.501966297626,-0.617859423161,0.598979949951,0.592120349407
5883,-0.329867988825,0.345131158829,-0.457109719515,-0.479818284512,-0.24693967402,0.00364208221436,0.695296049118,-0.154335692525
10589,0.0717356801033,0.391036599874,-0.328640878201,-0.287646174431,0.112242206931,-0.564179897308,0.450275689363,0.866938114166
5110,-0.140117555857,-0.047411032021,0.839378714561,-2.51615428925,0.248219668865,-1.30798530579,0.725116252899,0.0828959047794
4609,-0.68966370821,-0.371066898108,0.461286216974,-0.134938359261,-0.176532194018,-0.481950998306,0.426241606474,0.483476430178
5423,-1.67353606224,-0.586765408516,-0.0416234061122,0.219344645739,-0.0273849070072,-0.10819734633,0.550811052322,-0.388434946537
1070,0.390224605799,-0.338492721319,0.22518491745,-0.952179193497,-0.128342062235,0.053660184145,0.976976156235,-0.46986284852
10051,-0.191189944744,-0.241011857986,0.31295350194,0.224771171808,0.519588589668,-0.239229142666,0.776572108269,-1.20103096962
6603,-0.0963613092899,0.644989669323,-0.123851314187,1.70441055298,0.0522661954165,-0.488876968622,0.488549292088,0.072631187737
9019,0.444715231657,-0.323522925377,0.415919721127,-0.0261501893401,0.0489421784878,0.077578574419,1.22528982162,-2.27970504761
10969,-0.331603735685,-0.954852223396,0.137139007449,-0.17370814085,0.273862153292,0.0385998822749,0.31053841114,-1.4655405283
9797,-0.841240227222,-0.222983986139,0.668057322502,0.0520687922835,0.612157464027,0.281425714493,0.645402789116,-1.52121067047
4043,-0.0497687086463,0.0499108284712,0.0371713638306,-1.29789042473,-0.085600450635,0.254680097103,-0.111794888973,0.0108730681241
9519,-0.425832122564,-0.139962628484,2.14399003983,-0.0330339744687,-0.0142568275332,0.999633789062,0.460442394018,-0.151436522603
8480,-0.122105903924,-1.89084804058,0.0678476840258,-0.280956208706,0.37807315588,-0.0943690091372,0.714591801167,0.227658495307
983,-1.00730454922,-1.46071755886,0.017356865108,-0.259266018867,0.152435436845,-0.271688461304,0.726689696312,-0.108700215816
10559,-0.379802376032,-0.987121224403,-0.465865075588,-0.0872549936175,0.194097310305,-0.061720430851,0.294390320778,1.71373128891
8508,0.450025200844,0.533626377583,0.0566277429461,0.0508061461151,-0.269430160522,-0.180570363998,0.37688100338,0.459839701653
9275,0.843172669411,0.54954046011,-0.215778723359,-0.0871752798557,0.140293240547,-0.519585847855,2.18030524254,-0.107212662697
8914,-1.8664560318,1.1181678772,0.232980802655,0.621195733547,0.438546478748,0.90301066637,-0.437658011913,-0.409567475319
54505,-0.71693277359,-0.684929788113,0.793717503548,0.533266961575,0.460524648428,0.137935698032,0.394062995911,-0.975865006447
6919,0.352751374245,-0.014072060585,-0.346310973167,-0.80510789156,-0.555931508541,-0.294052422047,-0.887948513031,0.27923977375
2274,-0.311671346426,0.0208012834191,1.22268497944,0.401416867971,0.521141946316,0.385146826506,0.539535820484,-0.0322124660015
2288,-0.380794167519,-0.217813909054,-0.355148345232,0.413420140743,-0.0529293417931,-0.12400174886,-1.07906401157,0.148370444775
7994,0.422439843416,0.0470531284809,-0.060368001461,-0.619503200054,-0.0856360420585,-0.403171181679,-0.288517773151,0.0644107311964
4216,-0.689834117889,0.599575817585,0.664381742477,0.222163721919,0.417717963457,0.192033201456,-0.135806500912,-0.533822119236
7538,1.54134428501,2.33726739883,-0.222535714507,-0.656701087952,0.574421226978,0.202426075935,-0.596018910408,-0.29272839427
3628,-0.930236935616,-0.874921262264,-0.463226556778,-0.116644740105,-0.340058535337,-2.14635848999,0.477033644915,-0.254634797573
2037,0.0048219487071,0.124290540814,0.345962375402,0.372091382742,0.442313373089,0.256634175777,0.433747380972,-2.34847021103
2771,-0.384097099304,0.063358977437,0.140715897083,0.154198199511,0.573908209801,-0.363191455603,0.614795804024,-0.130493998528
7264,0.0568803921342,-2.26719141006,-0.299752533436,0.0210975110531,0.123766452074,-0.0482343137264,0.322494506836,-0.439877808094
1786,-0.470446944237,0.215930908918,-0.886675477028,-0.177876338363,-0.340673178434,0.267114043236,-2.94811415672,-0.2297449857
5873,-0.366563856602,-0.505584657192,-0.21996088326,-0.50254881382,-0.408564478159,0.034409865737,-0.683194279671,-0.338741600513
