rid,ERG011_VCAP_6H:BRD-K06574200-001-01-9:10.026,ERG011_VCAP_24H:BRD-K06574200-001-01-9:10.026,ERG012_PC3_24H:BRD-K06574200-001-01-9:10,ERG012_PC3_24H:BRD-K06574200-001-01-9:5,ERG012_PC3_24H:BRD-K06574200-001-01-9:2.5,ERG012_PC3_24H:BRD-K06574200-001-01-9:1.25,ERG012_PC3_24H:BRD-K06574200-001-01-9:0.625,ERG012_PC3_24H:BRD-K06574200-001-01-9:0.3125,ERG012_PC3_24H:BRD-K06574200-001-01-9:0.15625,ERG012_PC3_24H:BRD-K06574200-001-01-9:0.078125,ERG012_PC3_24H:BRD-K06574200-001-01-9:0.0390625,ERG012_PC3_24H:BRD-K06574200-001-01-9:0.0195312,ERG012_PC3_6H:BRD-K06574200-001-01-9:10,ERG012_PC3_6H:BRD-K06574200-001-01-9:5,ERG012_PC3_6H:BRD-K06574200-001-01-9:2.5,ERG012_PC3_6H:BRD-K06574200-001-01-9:1.25,ERG012_PC3_6H:BRD-K06574200-001-01-9:0.625,ERG012_PC3_6H:BRD-K06574200-001-01-9:0.3125,ERG012_PC3_6H:BRD-K06574200-001-01-9:0.15625,ERG012_PC3_6H:BRD-K06574200-001-01-9:0.078125,ERG012_PC3_6H:BRD-K06574200-001-01-9:0.0390625,ERG012_PC3_6H:BRD-K06574200-001-01-9:0.0195312,ERG012_VCAP_24H:BRD-K06574200-001-01-9:10,ERG012_VCAP_24H:BRD-K06574200-001-01-9:5,ERG012_VCAP_24H:BRD-K06574200-001-01-9:2.5,ERG012_VCAP_24H:BRD-K06574200-001-01-9:1.25,ERG012_VCAP_24H:BRD-K06574200-001-01-9:0.625,ERG012_VCAP_24H:BRD-K06574200-001-01-9:0.3125,ERG012_VCAP_24H:BRD-K06574200-001-01-9:0.15625,ERG012_VCAP_24H:BRD-K06574200-001-01-9:0.078125,ERG012_VCAP_24H:BRD-K06574200-001-01-9:0.0390625,ERG012_VCAP_24H:BRD-K06574200-001-01-9:0.0195312,ERG012_VCAP_6H:BRD-K06574200-001-01-9:10,ERG012_VCAP_6H:BRD-K06574200-001-01-9:5,ERG012_VCAP_6H:BRD-K06574200-001-01-9:2.5,ERG012_VCAP_6H:BRD-K06574200-001-01-9:1.25,ERG012_VCAP_6H:BRD-K06574200-001-01-9:0.625,ERG012_VCAP_6H:BRD-K06574200-001-01-9:0.3125,ERG012_VCAP_6H:BRD-K06574200-001-01-9:0.15625,ERG012_VCAP_6H:BRD-K06574200-001-01-9:0.078125,ERG012_VCAP_6H:BRD-K06574200-001-01-9:0.0390625,ERG012_VCAP_6H:BRD-K06574200-001-01-9:0.0195312
5054,-1.54349994659,0.836663007736,0.553541004658,0.635748028755,-0.883225083351,-0.118386209011,-1.55933761597,-0.176444023848,0.301548361778,-1.34518003464,0.238897562027,0.296258479357,-1.64996492863,0.00524985790253,0.668025493622,0.0996965765953,0.744820833206,-0.75662279129,0.249991074204,0.371114134789,0.205919742584,-0.0935804247856,0.681764125824,0.066197372973,1.6376953125,0.571453690529,-0.279073059559,-0.131892696023,0.221655637026,-0.0977778881788,-0.118147775531,-0.245138406754,0.566803812981,0.0615536794066,-0.153658241034,-0.0669666454196,0.785789430141,-0.578065037727,-0.296545803547,-0.518577694893,-0.991467058659,1.25665390491
3108,4.15525007248,-1.34071552753,2.56821465492,1.43245542049,0.115043565631,0.809415102005,-0.781587362289,0.112303391099,-0.324246525764,0.111464768648,1.30357646942,3.5259809494,0.848001122475,0.273943781853,-0.224409401417,-0.312757074833,-0.0939282402396,1.67285954952,0.981016039848,0.396520078182,0.521217882633,-0.719290316105,0.573955774307,0.521541237831,-0.0923085212708,0.488683491945,0.0379279851913,0.833380103111,0.783185362816,-0.0366254374385,-0.512874007225,-0.558643996716,0.201008558273,0.598607420921,-0.255864113569,-0.247733339667,0.0503513105214,-0.000932708382607,0.361302673817,-0.992464184761,2.09397482872,0.307398974895
1950,-0.191899999976,0.0689967870712,-0.712410569191,3.05704402924,1.45591783524,-0.177612766623,1.19665431976,2.93304157257,-0.651818871498,0.27744448185,0.663677573204,-1.24404919147,0.670360565186,-0.150931745768,-0.726657629013,1.87315499783,-0.944044947624,-0.957692086697,-0.929554522038,0.98085463047,-0.446817666292,3.16247797012,0.756458044052,0.787467002869,0.452160418034,0.638588726521,-0.115723989904,0.276079118252,1.15243077278,1.14715325832,0.0759960860014,0.770621061325,-0.191557958722,-0.0786607041955,-1.24121773243,-0.0589333474636,0.29593449831,-1.11609458923,0.877260565758,0.717995643616,0.743230640888,2.2563419342
351,0.337249994278,-0.544690907001,-1.9294564724,-9.70753669739,-1.11167907715,-0.866734802723,0.602796077728,0.973339319229,0.0722076892853,-0.568807125092,0.258978307247,-0.292742460966,0.773068130016,-0.234683424234,-0.969801843166,-0.46204918623,-0.726993203163,-0.33048799634,-0.446681439877,-0.512089014053,-0.34717720747,2.0952231884,-2.46195173264,-0.432238101959,-0.620587229729,-2.55546975136,-0.32811447978,-0.981326639652,-0.0833812952042,-0.454111635685,-1.67311561108,-0.0764955356717,0.336055934429,-0.0213523209095,0.0802111923695,0.041600048542,-0.458848446608,0.128446489573,-0.325762450695,0.194521576166,0.0634492635727,-0.722700417042
4846,1.00049996376,2.08707022667,0.0633720159531,3.43239593506,1.80762290955,0.348938345909,0.340189218521,3.23395466805,-0.77430075407,1.40468895435,-0.105117633939,-0.229639902711,0.463082283735,1.43251800537,0.193499028683,0.741030097008,0.526635885239,4.07929325104,0.321812212467,1.07065582275,-0.128354668617,-0.256116569042,0.24747414887,1.06816315651,0.138470157981,0.899890601635,0.825063347816,-0.140498459339,0.600771129131,-0.272544324398,0.00663995742798,-0.66308760643,0.211399957538,0.122208237648,0.502801060677,0.565300047398,0.121722623706,-0.718368649483,0.564499616623,0.686104476452,1.08192038536,0.186255052686
1452,-1.03289997578,-1.17438650131,-0.642314434052,-2.92104840279,-0.75784188509,-0.722984910011,-4.16638851166,-0.450900495052,0.404043197632,0.00145592167974,-0.0479093417525,0.423955649137,-3.09378385544,-0.817785263062,0.0528644621372,-0.129539877176,0.27839756012,-3.27308034897,-0.995249629021,-1.40287411213,-0.256906807423,-0.398371487856,-0.469808280468,-0.730661153793,-0.36965289712,-1.11213088036,-0.00605112314224,-0.376846969128,-0.100711204112,-0.752488076687,0.358660489321,0.327923178673,-0.280133545399,0.361603081226,0.408602058887,-0.0334666371346,0.591008067131,-0.70195299387,0.272003650665,-1.6847281456,0.770623683929,-2.21671390533
4776,-0.320599973202,0.85288643837,4.32518959045,2.47176623344,3.83299446106,-0.201907604933,2.12196779251,-0.701782882214,-0.963584840298,-0.411337733269,-0.415893524885,-0.497744858265,1.99784660339,0.468126922846,-0.80262774229,-0.454264640808,-0.887308597565,0.547305226326,-0.27834635973,-0.40648829937,-0.365417361259,3.44723963737,0.292387008667,1.29404306412,0.309072852135,-0.657915532589,-1.12942695618,0.204016596079,0.684902727604,-0.214782625437,1.14486968517,0.84241014719,0.908969521523,-0.26945245266,-0.184454292059,-0.594599962234,-0.733265519142,0.0365885719657,1.12423443794,-0.950538396835,-1.01179456711,0.423017263412
6908,-0.0884499847889,-2.82645583153,-1.55647146702,0.688159346581,-0.619162321091,0.0238704755902,-0.62345212698,2.8244831562,1.01731586456,-0.5792273283,-0.115282893181,1.40385067463,-1.79962587357,-0.0897472351789,0.728308081627,0.240136414766,0.625244617462,-1.11689686775,-0.12133204937,0.560131669044,-0.260576963425,-2.69715189934,0.0347550585866,-0.291057169437,-0.359151482582,0.212100684643,0.201076045632,0.114949591458,0.00584884732962,-0.462997078896,0.20609587431,-0.152353167534,0.0148553438485,-0.403768181801,1.20588088036,-0.362566679716,5.27707433701,0.229176312685,0.395105302334,0.393837928772,0.253825068474,-1.45531916618
672,0.126049995422,-0.0506400465965,-0.469200134277,3.09321045876,0.549927890301,-0.507777094841,-1.06197762489,-0.353198051453,0.836979269981,-0.568270325661,-0.105284564197,-0.447363376617,-0.0207208693027,1.10828280449,0.146019071341,0.370525300503,0.534777700901,-0.093757390976,1.76592302322,0.167606145144,0.123350441456,-0.80105304718,-0.491676330566,0.783766627312,0.869163095951,0.259718596935,1.04280889034,1.03394961357,0.69178122282,-0.392384469509,0.718629300594,-0.297702848911,0.0298621058464,0.07678809762,0.421323359013,0.649099946022,0.863153636456,0.842792630196,0.295860409737,0.596285939217,0.564634025097,-1.75126075745
5710,-0.64895004034,-3.18379211426,-2.49452638626,-4.91373634338,-1.16616332531,-0.243174031377,-3.06568527222,-0.983194470406,0.627494931221,-1.09615576267,-0.299798130989,1.11894178391,-0.826146960258,0.199170082808,0.907293915749,-0.297479599714,0.375244170427,0.325438499451,0.308303296566,-0.404403239489,-0.0444088876247,-2.66585373878,-1.91874587536,-2.10729932785,-0.92486166954,-0.0586208738387,-0.560204684734,0.328278154135,-0.77441829443,-0.678455114365,0.669657588005,0.17930740118,0.190553069115,0.256337881088,0.472149819136,0.323233366013,-0.0355647206306,0.0502937585115,-0.20099067688,-0.560901045799,0.39044880867,-2.68592691422
2115,0.576200008392,0.407311618328,-1.37411904335,2.64461827278,-0.0393052659929,1.07665467262,-0.777475714684,-0.56764113903,-0.226412117481,-0.329494059086,-0.0997009128332,0.394454687834,1.2260119915,0.0426509380341,0.597482442856,0.317641526461,0.296287715435,2.69131946564,-0.219116330147,0.000706896185875,-0.0582798719406,-0.689569592476,0.98701608181,0.511765480042,0.944608151913,0.886173784733,-0.364383816719,0.393656343222,0.812907397747,-0.07909694314,-0.411328852177,-0.665047645569,0.0118351280689,-0.491333127022,0.659497082233,-1.30756664276,-0.269453495741,-0.559615671635,-0.0204746574163,1.62205839157,-0.223102688789,-1.03604614735
7015,0.743099987507,2.05159187317,1.30199623108,1.3701145649,-0.866401612759,0.0816703438759,2.24438595772,1.59807181358,0.418544054031,0.879687786102,-0.00224988162518,-1.06733727455,1.99919009209,0.115102909505,-0.313544631004,0.241797029972,-1.10066533089,1.29364788532,1.19499373436,0.462251484394,0.512794613838,4.27099704742,0.274336218834,0.646255075932,1.04355823994,-0.360449135303,-0.408642739058,-0.766180813313,0.722705602646,0.20974779129,-0.0808612257242,0.820892214775,1.47882866859,1.23915708065,-0.186693161726,0.294400006533,-0.0518938153982,-0.322184324265,0.913635969162,-0.00646881759167,0.105584532022,0.43836337328
8726,-0.876049995422,-0.166854858398,-0.653594374657,-0.0548739656806,-0.240451484919,0.229054570198,0.116663992405,1.12450909615,-0.328995496035,-1.33471786976,-0.105856597424,-0.0619252920151,-0.617348015308,1.00622117519,1.5212199688,0.378148317337,0.530050456524,-1.90236246586,0.198415637016,-0.743632912636,0.146350234747,-0.679884016514,0.00989133492112,0.88785892725,0.444205492735,0.678454518318,-0.150999635458,0.0392225384712,0.425846964121,-0.926233291626,0.647511482239,-0.0340887196362,0.517835378647,0.410814613104,1.04456734657,1.63953351974,-0.554872989655,2.19102191925,0.240166112781,1.14916670322,1.47346365452,-1.43410205841
2185,0.244049996138,2.6646771431,-0.587054371834,9.59733295441,-0.365696787834,-0.950728833675,5.02698087692,-0.295865684748,-1.09168314934,-0.152584671974,-0.172490909696,-0.739637374878,0.82902944088,-0.0748311430216,1.18368279934,-0.470039010048,-0.972232699394,0.211847156286,-0.2887609303,-0.355595260859,-0.104366883636,3.37899923325,1.00522971153,-0.826092123985,0.239815473557,0.398763358593,-0.50500869751,0.565791070461,0.862593412399,-0.000565804541111,-0.237289279699,1.62731552124,1.33565914631,0.725628376007,-0.170329779387,0.503166675568,-0.27204310894,-1.63346266747,0.94397854805,-0.0652992576361,-0.211279481649,1.26686167717
3315,0.819499969482,-0.790922760963,-4.10629415512,-4.76160335541,-3.4788248539,0.224143505096,-4.75322771072,-0.773362755775,-0.0940946787596,-0.353503853083,-0.135953769088,-0.232003986835,-0.118418209255,0.47156971693,0.828381597996,-0.151760563254,0.74908465147,0.376370131969,-0.696527540684,-0.0755163729191,-0.112724512815,-4.04308462143,0.0132349617779,-0.543171167374,1.11951065063,-0.310090243816,-0.0781886726618,0.610438764095,0.723046660423,1.66451692581,-0.110309928656,0.235109820962,0.0775746703148,-0.236260905862,-0.0835244506598,-0.637433350086,-0.237196847796,0.559818744659,0.528877615929,1.25882077217,1.38130831718,2.49894881248
5289,0.920249998569,0.644033789635,2.26142096519,2.23256278038,-0.861925125122,-1.16106343269,0.15446293354,0.8905377388,-0.117210045457,-0.759554386139,-0.231727391481,-0.132678061724,-0.440324604511,-0.37080308795,-0.426647692919,-0.766398072243,0.415658384562,1.64693808556,-0.10740544647,-0.124733798206,-0.796342790127,0.290045052767,0.740276098251,0.542083263397,-0.0350848138332,1.93446743488,-0.235533967614,0.0480655729771,1.27920413017,0.412721782923,0.0846915841103,0.701362371445,0.346062898636,-0.312036991119,0.434749752283,-0.134433329105,-0.891212642193,0.232861146331,0.150147438049,-0.368285596371,-0.0478109717369,-0.304998427629
868,0.961250066757,2.77164316177,2.73253393173,1.91798865795,3.47624349594,2.98616290092,1.43350577354,2.65871453285,-0.592119514942,-0.543520629406,-0.217114433646,1.97765946388,2.67643594742,-0.37663269043,-0.012965798378,0.0139861851931,-0.377301514149,1.95740151405,-0.258246868849,0.0512706227601,-1.15082907677,1.53781270981,0.0166640728712,-0.0874655544758,0.743664681911,0.0650266259909,0.692800998688,0.62462157011,0.725672662258,2.79093456268,0.0745185017586,0.667835772038,0.220316767693,-1.17253434658,-0.176814615726,-0.192799985409,0.252650439739,-0.261134922504,1.31841731071,0.35103186965,-0.810960948467,0.0390504077077
1677,0.766449987888,2.44695091248,0.0751690119505,3.24014425278,-0.164762049913,0.604591429234,4.21141862869,3.46412777901,-0.49290600419,0.118329152465,0.0504775941372,0.265096664429,0.442192316055,0.417006671429,0.306669861078,0.215763106942,-0.142662227154,1.00817656517,-0.585874915123,-0.523683667183,-0.511240839958,1.39805543423,0.49497422576,0.552265822887,0.470558673143,0.0123837739229,0.0850449204445,-0.357904434204,1.46615719795,0.842088401318,-0.319920152426,1.42804062366,-0.0980476364493,-1.00528216362,-0.295105844736,-0.0118333399296,-0.0766528695822,-0.528173089027,0.516793966293,0.187853053212,-0.277650266886,0.814543902874
7043,0.854449987411,2.21206665039,0.142242759466,2.77583312988,0.605012655258,-0.767565429211,-0.832319557667,-0.170109659433,-1.16505765915,-0.696606278419,-0.411373883486,-0.0816309377551,0.255793303251,-0.197733744979,-0.0903600007296,-1.0401610136,-0.1477766186,1.09056198597,-1.06225538254,-0.706613540649,0.033490806818,2.52476024628,0.948376178741,0.596772670746,0.172446429729,1.70664870739,-0.94491392374,0.972122192383,0.238990068436,0.0366083309054,-0.753489732742,1.33552491665,1.23706436157,-0.825229823589,-0.0427134186029,-1.30010008812,-0.818481147289,-0.752665936947,0.187818527222,-0.708997309208,-0.957660794258,0.493893861771
5613,-0.974099993706,1.91587877274,-0.74477481842,-0.0778891593218,-0.0792520493269,3.02250504494,0.750245392323,2.3409640789,-0.232645243406,0.525149047375,0.274306118488,-1.16790795326,0.967690348625,-0.313635766506,-0.401848614216,-0.308544814587,-0.801875591278,2.00146651268,-1.0006673336,0.494259536266,0.135427176952,5.04454755783,0.285774558783,0.294902980328,0.190645471215,-0.758959233761,0.100612655282,-0.000135898590088,0.163577318192,0.412331670523,0.081778511405,0.54983741045,0.822028577328,-0.187744796276,-0.306860178709,-0.785266697407,-0.206015720963,-0.374781101942,0.415036082268,0.755612373352,-0.0313144624233,1.93080818653
595,-0.191750004888,-2.70433712006,-0.121198102832,-2.47170686722,-0.690288364887,-0.336883574724,-0.628213703632,-0.530029714108,-0.337152779102,-0.527972400188,0.171442419291,1.81359028816,-1.54275107384,-0.226209312677,0.556429862976,0.279695957899,1.24204969406,-0.0889650732279,-1.15373170376,-0.443320900202,-0.407267689705,-1.01907169819,-0.472037106752,-0.560811161995,-0.118469230831,-0.352614849806,-0.281222224236,-0.385133802891,0.411659300327,-0.662389755249,0.676231503487,0.113999798894,-0.391976892948,-0.947947502136,0.485612422228,0.886033415794,0.150362581015,0.0112347900867,0.632941067219,-1.07202732563,0.313906610012,-2.29962825775
4793,0.629500031471,-0.458653569221,0.906241834164,2.01487398148,0.598368287086,-1.53844439983,1.43846273422,2.52640461922,0.521489441395,0.0336282253265,0.0687082111835,1.48037075996,-1.97112035751,0.0931699723005,1.42169690132,0.615417361259,1.14287447929,0.622845888138,-0.189130961895,-0.372012972832,-0.294829726219,-1.127161026,0.991040408611,0.800115585327,0.237215608358,0.103197753429,0.428604751825,1.55791592598,0.127583831549,-0.2389421314,-0.488581806421,-0.349033534527,1.79622292519,0.214460104704,0.340102791786,-0.226666674018,0.00239721685648,-0.238999515772,0.112201303244,0.681413352489,0.849836587906,1.70438373089
2736,1.45469999313,2.82321977615,2.14879226685,3.23239564896,-0.278066664934,-0.91375541687,0.345121532679,1.65805387497,0.441030472517,0.507962942123,-0.0776701718569,-0.754511713982,0.709366619587,0.968908727169,0.153049886227,-0.401490151882,0.289333343506,1.73358404636,-0.582001566887,0.260559409857,0.745800852776,2.00815367699,0.866100668907,-0.0170445721596,0.695417046547,-0.303249597549,0.0324728786945,0.354925721884,1.53033828735,-0.379230082035,0.0511560738087,0.848333775997,1.33488082886,0.323532342911,-0.365451663733,1.12240004539,-0.57685649395,-1.36506533623,2.18492031097,0.247694402933,-0.613713622093,1.66497278214
5290,0.16345000267,1.4778110981,-0.363661855459,0.650414705276,-1.13602125645,-0.646006643772,0.643560767174,-0.538169324398,-0.555541276932,-0.348904430866,-0.0698955580592,-0.0256021916866,3.58926463127,-0.0762337297201,-0.592436134815,-0.292472839355,-0.857325315475,-0.312439322472,-0.654368817806,-0.156817644835,0.690892636776,3.06384015083,0.14653596282,0.428872764111,-0.0719152987003,0.0987895801663,-0.0797164589167,-0.857688844204,0.736789464951,-0.258641541004,0.247025325894,0.877152562141,0.68075299263,1.37123322487,-0.51445555687,0.796900033951,-0.499176323414,-0.400140464306,-0.0711191594601,0.499295949936,-0.367296427488,2.7121424675
6194,0.0,-4.98964309692,-4.34154319763,-9.65451049805,-1.23948097229,-4.70116329193,-4.2253985405,0.91603410244,0.536664843559,0.268451094627,0.299371629953,-0.791455388069,-0.613594293594,0.262583911419,-0.275461614132,0.417367041111,0.228913038969,-0.437253087759,0.21677210927,0.65459895134,0.149902671576,-2.21070504189,-1.45012485981,-1.21922397614,-4.28262138367,-2.23339939117,0.158381670713,-1.43475544453,-1.82312917709,-0.586104154587,0.196039766073,-0.967942297459,0.396244883537,0.276735901833,-0.0111266393214,-0.922266721725,-0.151935368776,-0.0449634790421,-1.01045525074,-0.476894974709,-0.703986048698,0.0
