rid,DOS003_VCAP_6H:BRD-K01573538-001-01-9:5,DOS003_VCAP_24H:BRD-K01573538-001-01-9:5,DOSBIO001_A375_24H:BRD-K01573538:10.0061,DOSBIO001_A549_24H:BRD-K01573538:10.0061,DOSBIO001_HT29_24H:BRD-K01573538:10.0061,DOSBIO001_MCF7_24H:BRD-K01573538:10.0061,DOSBIO001_PC3_24H:BRD-K01573538:10.0061,DOSBIO001_NEU_24H:BRD-K01573538:10.0061,DOSBIO001_NPC_24H:BRD-K01573538:10.0061
2264,0.0804499983788,0.211315736175,-0.543584406376,0.167705982924,-0.147876948118,0.870234251022,1.03077149391,1.31354999542,2.43576693535
1029,-0.142849981785,-0.0453208386898,1.96021401882,0.43641346693,0.700800657272,0.426902234554,-0.370500355959,-0.226699993014,-0.855580806732
1027,-0.571150004864,0.243895202875,-0.919649004936,-0.334532111883,0.149441674352,-1.53483748436,-0.811492681503,-0.149700000882,-0.596370279789
2597,-1.08354997635,0.0,0.0,0.0,0.0,0.0,0.0,0.696399986744,-1.65478444099
55847,0.68514996767,0.575715005398,-0.224933445454,-0.242411762476,-1.04040288925,0.513892054558,0.200004428625,0.0794500038028,0.791919291019
25803,-0.45870000124,-0.769026994705,0.16245546937,1.43838727474,0.93690520525,0.11573497951,-0.153368905187,0.473049998283,-0.771160840988
3480,-3.11194992065,-0.238672226667,0.215650364757,-1.09297037125,0.496570199728,0.627190351486,0.350896477699,-0.66369998455,-0.784536719322
2946,4.70190000534,-0.0403232052922,1.4383699894,0.877223491669,-0.49930280447,-0.0560512952507,0.217659130692,0.0880500003695,-0.0819153413177
9517,-0.234500020742,-1.24197947979,0.11433263123,-0.324485033751,-0.0167094413191,0.0666573494673,0.30876070261,-0.0606500059366,0.277533471584
25987,-0.108750008047,-0.416555404663,0.582852602005,-0.507048428059,-1.29335689545,-0.403007209301,4.95463228226,1.45190000534,0.649132549763
23670,-2.09994983673,-0.259849488735,-1.12523674965,-1.0196942091,0.333396583796,0.268175631762,0.613964676857,0.129599988461,0.245786502957
11182,-0.500649988651,-0.913126111031,0.00071620196104,1.03209412098,-0.61276113987,0.455311477184,-2.08719134331,-0.236250013113,-0.254039764404
2146,-1.63209998608,-0.722934484482,-0.0285683535039,-0.349965214729,1.33693385124,0.224117279053,0.00982101261616,0.119550004601,-0.460774302483
3385,-0.79675000906,-0.663119256496,0.393461763859,-0.382826477289,-0.803217232227,-0.0853303819895,0.952899575233,0.0242500007153,0.21295183897
5261,0.305350005627,0.196364223957,-0.553326249123,0.429211735725,0.830228924751,0.358986288309,0.379564642906,-0.968450009823,0.6901679039
10765,-0.608099997044,-1.50245642662,-0.227746620774,-0.293778449297,-0.351932793856,-0.584156155586,0.583992123604,-0.300850003958,0.316727548838
25839,1.39364993572,0.529033124447,0.103629224002,-0.413218796253,1.08586847782,0.261950314045,-0.223159119487,0.158299997449,0.288634568453
4172,-1.49504995346,-0.326075464487,-0.134256586432,-0.173172682524,0.790659248829,0.588501155376,0.197812214494,0.105000019073,0.349052280188
23161,3.13569998741,1.10892617702,0.216490745544,1.02672624588,-1.24790596962,0.468471467495,0.0504605844617,-0.0226500034332,1.421661973
10298,-1.05075001717,-0.870189428329,-0.398908883333,-0.511459469795,0.398508310318,-0.23244844377,0.37648242712,-0.633650004864,-0.564910411835
1802,-1.73884999752,-0.381100684404,0.48768094182,-0.534132122993,0.138735190034,0.168532252312,-0.907625317574,0.484750002623,0.0719557702541
58533,-0.422250002623,-0.32177349925,-0.0864983201027,-0.572658538818,-1.03326547146,-0.640108942986,0.457612931728,-0.235300004482,0.983484864235
147179,-1.20630002022,-0.33498904109,-0.392522454262,-0.512312114239,0.154774159193,-0.629998803139,-0.111614495516,0.399749994278,-1.54821836948
29937,-1.17060005665,-0.554949998856,0.389645218849,-0.211861759424,-0.950568020344,-0.437712222338,0.489476978779,0.244500011206,0.293180257082
6184,-0.774349987507,-0.725004732609,-0.0652170181274,0.634086728096,1.45076167583,-0.329328358173,0.142263188958,-1.28549993038,0.1951777637
9854,-0.609849989414,-1.72458720207,-0.366814434528,-0.538189053535,0.516811192036,-0.227337777615,-0.042319893837,-0.359300017357,0.106274306774
2553,-1.11724996567,0.225639730692,-0.359866499901,-0.0290841758251,0.330331206322,-0.244972318411,0.51085716486,-0.238650009036,-0.412788420916
5440,-0.41605001688,0.67388099432,-1.0756020546,-0.578138411045,-1.60221898556,-0.876541852951,1.09136152267,-1.32500004768,-0.0279848575592
54623,-0.638549983501,-0.0268116295338,0.74386882782,0.590523064137,-2.22481536865,-0.134661138058,0.236689671874,-0.503250002861,0.826694071293
9533,0.410199999809,-1.52528643608,0.540616393089,0.965388894081,-0.799570739269,0.424998432398,1.24488544464,0.82539999485,0.968727946281
8607,-1.07749998569,-0.283587157726,0.115993976593,0.431679427624,1.01972365379,0.621398627758,0.447162866592,-0.0445500016212,-0.225234955549
207,-3.53165006638,-0.0519647076726,-0.0382923297584,-0.339915573597,1.59709894657,0.384724378586,-0.360785901546,-0.353650033474,-0.768533349037
26054,-1.81260001659,-0.734364688396,0.499359935522,-0.0807497128844,-1.6936314106,-0.276702076197,-0.00266815302894,-0.189449995756,1.03808045387
10682,-3.05360007286,-1.17089545727,0.540160894394,0.246152952313,-0.425648450851,0.19044777751,0.860361218452,-0.267149984837,0.268414437771
8573,-1.67965006828,0.36542186141,-0.563593029976,-0.19684137404,0.627519905567,0.658882141113,0.126187831163,0.11289998889,-0.725748896599
23378,-0.945050001144,-0.583183288574,-0.00887477397919,0.343218654394,1.15061247349,-0.731561303139,-0.460243165493,0.743499994278,-0.761554002762
8553,-0.367650002241,-0.295160591602,0.93254673481,0.1432197541,0.298706114292,-0.80818092823,2.24250507355,0.321699976921,-0.0892619341612
622,-1.83755004406,-0.265319168568,0.274439275265,-1.41703569889,-0.405333936214,-0.200609341264,1.0042886734,0.436250030994,0.788605451584
9467,2.3734998703,1.40572285652,-0.409515053034,0.764519751072,-0.333150207996,0.333097964525,-0.621686935425,0.353599995375,-0.696836769581
5525,0.40269997716,-1.09016859531,0.468258202076,0.0451816022396,0.225834846497,-0.360592365265,-0.411407113075,0.269600003958,-0.966400504112
256364,0.319750010967,-0.0757089182734,-0.600836515427,-0.373028248549,0.583151876926,1.250893116,-0.5965513587,0.688349962234,-0.321953207254
332,-3.64849996567,-1.28419446945,0.166639402509,-0.134960800409,-0.427258312702,0.0727373659611,-0.0903133153915,0.292199999094,0.582134604454
2058,0.0875000059605,-0.447047173977,-0.311524987221,-0.846175968647,1.31709480286,0.149020522833,0.100288420916,-0.117049992085,-0.34461042285
7849,0.897300004959,-1.36864244938,0.0868676304817,-0.117284655571,0.231906354427,0.2431088835,0.0309019088745,0.903299987316,0.070446819067
23244,-1.80634999275,-0.429910421371,0.629098832607,-0.0541719719768,-0.100797064602,0.893847823143,-0.187184035778,-0.0412000119686,0.736895084381
7494,-0.901299953461,1.38723754883,-0.44196793437,-0.400260359049,0.821240067482,-0.734830141068,0.976780891418,0.103900000453,0.406411319971
4836,-1.52384996414,-2.01101398468,-0.667112886906,0.86012506485,-0.138191029429,-0.67642724514,0.0452751219273,0.358350008726,1.24719810486
23647,-4.69894981384,-0.535266697407,0.190517678857,0.323619872332,-0.890968620777,-0.12038937211,0.0537877678871,-0.131999999285,0.271808832884
10617,-0.0274499990046,-0.0489598363638,0.481434941292,-0.728235065937,0.835386991501,0.0581460148096,0.123199172318,-0.260699987411,0.670493543148
2184,-0.43979999423,0.758685708046,0.709814071655,-0.649417817593,-1.04303729534,-0.0453593432903,0.886359810829,1.10664999485,0.24988219142
5355,1.55990004539,0.522330999374,0.34524589777,0.366083055735,0.775218546391,0.802915751934,-0.486763060093,0.104649990797,-0.848421514034
6659,-1.02834999561,-0.229741066694,-0.420678436756,-1.29558134079,0.0290272459388,0.00633519887924,0.217132866383,-1.02454996109,0.195913285017
7016,1.87225008011,1.08204722404,0.541092157364,0.744299769402,0.334306508303,-0.217745989561,-0.527603328228,0.370999991894,-0.400713205338
90861,-0.473699986935,-1.2853937149,0.535038352013,-0.331001281738,-0.799603641033,-0.672753751278,1.67906606197,-0.28875002265,0.870769917965
10670,-1.63634991646,-0.0921922028065,-0.10420062393,-0.119442500174,-0.85935395956,-0.776709020138,0.585452079773,-0.627900004387,0.789156854153
79071,-0.131850019097,0.0176558792591,-0.263806670904,0.251602828503,1.37480854988,1.11156058311,-1.40106332302,-0.150650024414,0.107691675425
64746,-0.0575499907136,-0.0577934160829,-0.318879544735,-1.54671478271,-1.04313993454,-1.22123134136,0.860927343369,0.30474999547,0.683115899563
5366,1.75504994392,0.183168947697,-1.71951544285,0.13588309288,0.156778484583,0.854615092278,-0.244615599513,0.277050018311,0.812267541885
11344,1.23365008831,0.803630530834,-0.837523579597,-0.549503922462,0.110195584595,0.0637961030006,-0.39009231329,0.858099997044,-1.13062858582
10013,-1.88195002079,0.070022597909,0.38047093153,-1.18817877769,3.46377229691,-0.207137063146,-0.505119025707,-0.746949970722,0.196839302778
5829,0.349500000477,0.690647065639,-0.066285431385,-0.736655175686,0.173313587904,0.163241326809,-0.537345051765,0.337150007486,0.064278498292
5257,-0.444250017405,-0.188681975007,0.473456680775,-0.0756367146969,-0.532441437244,-0.0770792812109,0.273882210255,0.251450002193,0.397154003382
22794,-1.39630007744,-1.09987998009,-0.330771863461,-0.251763403416,-1.36086809635,-1.0437027216,-0.127737954259,0.271650016308,1.05862236023
9761,-1.49570000172,-2.04123401642,0.310212492943,-0.486933588982,0.567260563374,0.350867599249,0.612298429012,0.0760999917984,0.00615106523037
23326,-2.67435002327,0.0,0.161087036133,-0.329750210047,0.291631996632,0.518201351166,1.18077218533,-0.345499992371,0.773175001144
10972,-1.2539999485,-0.324742734432,-0.0301131308079,-0.667990207672,-0.597500324249,-0.936389863491,0.466660141945,-1.83039999008,-0.295843452215
10523,-1.78999996185,-0.867656052113,-1.10887277126,0.355366945267,0.211969569325,0.987124562263,0.302088439465,-0.967000007629,0.709080398083
79090,-0.551999986172,-0.118554800749,0.245946064591,0.165429100394,1.28856933117,-0.638119935989,-0.211160391569,-0.0656000003219,-0.29270118475
27032,-1.22649991512,-0.0600883960724,-0.1118375808,0.831051111221,-0.911731123924,-0.738679647446,0.0382809042931,0.255300015211,-0.806260704994
9097,-0.438650012016,-0.39416718483,-0.882344663143,0.4784091115,-0.956367909908,-0.63489896059,0.1009414047,0.44059997797,-0.258308142424
10513,0.0703500062227,0.489872455597,-0.0334091410041,1.06479132175,0.514186143875,-0.0123124457896,-0.685508608818,-0.099799990654,0.258644193411
1891,-1.04255008698,0.0300108492374,0.0261533260345,0.658002376556,1.24475169182,0.282865166664,-1.05630421638,1.08854997158,-0.961594820023
3066,-1.14400005341,-1.33245515823,-0.141226053238,-0.545430898666,-1.05665457249,-0.753049194813,-0.0270092729479,-0.766049981117,0.835237801075
9801,-0.668300032616,0.568582415581,-0.630709409714,-0.486185520887,0.967472195625,0.321099817753,-1.0302400589,0.876199960709,0.155690342188
1459,1.42614996433,0.507747888565,0.00291430950165,0.370577245951,-0.651629209518,0.30969440937,-1.14465582371,-0.392199993134,-0.738657236099
9703,-1.99879992008,-0.331405878067,0.736257791519,-0.478796720505,0.284517496824,-0.28368473053,0.98930978775,-1.1575499773,-0.317033171654
10606,-1.10710000992,-0.82956635952,0.259729981422,-0.660466790199,-1.60402548313,-0.808357834816,1.22656059265,0.547950029373,0.533014535904
1017,-0.533349990845,-1.16204321384,-0.415480256081,-0.0879783630371,0.595894575119,0.618160247803,-0.583503603935,0.0752499997616,-1.1982562542
9813,-0.350000023842,-3.36876392365,0.00928331911564,0.053119301796,-0.0281790979207,-0.585442364216,-0.926024258137,-0.00220000743866,-0.0997289419174
7485,-1.39754998684,-0.148582130671,-0.345031529665,0.100808978081,0.370017617941,-0.216141417623,0.247316092253,-0.338550001383,0.691197693348
2109,0.292500019073,-0.114546447992,0.33182027936,-0.0541752576828,1.53318166733,0.0889231041074,0.722488880157,-0.779449999332,-0.460834264755
23271,-2.34940004349,0.266032904387,0.28779488802,1.28342032433,0.335606247187,2.04983782768,-0.778115153313,0.0768499970436,-3.44169282913
9915,2.07245016098,0.743265688419,0.108432039618,1.19342970848,-0.374221086502,0.147494331002,-0.335863173008,0.757600009441,-0.717170715332
9552,-0.997799932957,-0.81671589613,-0.325300455093,0.121638953686,-0.298770397902,-0.432933151722,-1.10749721527,0.360249996185,0.420022964478
93487,2.92669987679,0.402460753918,-0.575212776661,1.24676907063,0.426769375801,0.620977640152,0.925333917141,-0.569800019264,0.236330032349
2956,-0.360599994659,-0.257235586643,0.0643735602498,-0.0871850252151,1.48830401897,0.310688436031,-1.26663422585,0.67015004158,-1.23207867146
11065,-1.63530004025,-0.402063459158,0.293645918369,0.0674646049738,-0.351218551397,0.21408829093,1.41984891891,0.654649972916,-0.442282319069
9653,1.50880002975,0.933316290379,-1.18739819527,0.909422934055,0.902693808079,0.125170126557,-0.358850300312,-0.294099986553,-0.442467033863
200081,-1.16219997406,0.147094815969,0.728257894516,-0.970920562744,-0.678068220615,0.177786931396,0.194884419441,0.123699992895,0.245352089405
3337,0.7105499506,-0.114875070751,0.223347067833,-0.179821386933,0.846834003925,0.304002344608,0.305288344622,0.719300031662,-0.38262784481
11073,-1.5040500164,0.273715496063,0.417879760265,0.317427754402,0.624029457569,0.128750771284,-0.188015878201,0.362850010395,-0.313121497631
23,0.729850053787,0.577736854553,0.47815912962,-0.544189929962,0.407927125692,-0.737607836723,-0.609455108643,0.306400001049,-0.631733417511
5641,-1.38319993019,-0.595240294933,-0.375975936651,-1.43022465706,-0.48227122426,0.723384439945,-0.159009665251,0.147549986839,0.140843778849
8720,0.771049976349,0.127352997661,-0.471781253815,-0.207969129086,-1.33876657486,-0.453095793724,-1.37925374508,-0.651849985123,0.411929607391
10782,0.579800009727,0.523718297482,0.122573629022,-0.154648676515,0.950808703899,-0.394032537937,-0.695799350739,1.90820002556,-0.0432111471891
25932,-0.224150031805,-0.12946459651,0.362027823925,-1.34426307678,-0.978375375271,-0.397952586412,-0.0221383273602,-0.207000017166,0.0774018913507
3028,-2.01574993134,-2.5877392292,0.0185253620148,-0.319940507412,0.959725320339,0.362759381533,0.397429764271,0.0444499999285,-0.92951387167
6804,2.14019989967,-0.912507891655,0.509874045849,-1.28234922886,-1.1276730299,-0.168055683374,-0.105885803699,-0.581050038338,-0.187535047531
890,-1.19005000591,-0.933739900589,0.0549842640758,-0.452678918839,-1.24683642387,-0.557431101799,-0.115350365639,-0.171399995685,-0.94558095932
6390,-2.45300006866,-0.221275225282,-0.111899450421,-1.01940834522,0.0245107933879,0.212934359908,0.813618957996,-0.267750024796,-0.0712909772992
4303,-0.435300052166,0.00292006134987,0.595171451569,0.206639707088,0.471886724234,-0.686639547348,-0.21683371067,0.549300014973,-0.00947215408087
10953,-1.07815003395,-0.0407709926367,0.949897289276,0.248281225562,-0.331349402666,-0.18243059516,0.154716163874,-0.460099995136,0.577432453632
22889,-0.832099974155,0.436292648315,-0.879011690617,0.0530081689358,-0.218308761716,1.10448515415,0.551187336445,-0.198399990797,0.187190279365
3098,-0.514549970627,-0.588590621948,0.235387474298,-0.697312474251,-0.785125911236,0.635548174381,0.990354418755,-0.658699989319,-0.178479552269
11044,1.65264987946,0.320379674435,-0.0395560227334,0.87975269556,-0.639034926891,0.314746588469,0.180530577898,0.716150045395,-0.0887891948223
8985,-8.84510040283,-0.0469010993838,0.831663668156,0.468553572893,-0.896044254303,0.804225564003,1.33517074585,1.12660002708,0.317153066397
66008,-0.960049927235,0.504695117474,-0.722923398018,-0.267724126577,-0.338984787464,-0.654111623764,-0.880895495415,-0.408700019121,-0.485202938318
9217,-1.41785001755,-0.685996770859,-1.06516039371,-1.41748833656,0.409575670958,-0.335148394108,0.448811233044,-0.513800024986,0.345717847347
701,2.31570005417,1.04892408848,-0.106413394213,1.57746148109,0.366296052933,0.497482448816,-0.482472121716,0.410999983549,-3.74382042885
6182,-3.22545003891,-1.60185694695,0.94843685627,-0.31235858798,0.0419730991125,0.767968833447,0.0855696648359,0.209849998355,0.424803853035
4860,-0.11050003767,-1.27683603764,0.677451610565,-0.835280835629,-0.277156472206,-0.0409658253193,1.27585732937,0.115500003099,-0.0160586386919
7398,-0.767149984837,-0.237132251263,-0.552842497826,-0.360946893692,0.123380154371,0.24688141048,0.623887836933,-1.00555002689,-1.37709081173
6117,-1.23290002346,-0.73389840126,-0.205238759518,-0.630269110203,0.883899986744,0.614173054695,-0.321967482567,0.437399983406,0.039414703846
23588,-3.22000002861,-0.670001506805,-0.739136457443,-0.274275124073,0.0821804404259,0.721238970757,-0.00950974225998,-0.274999976158,-0.249190077186
949,-2.02449989319,-1.75833439827,-0.0560865700245,-0.617397010326,0.287980496883,0.172243982553,0.77806198597,1.04715001583,-0.392065912485
7168,0.0900499969721,0.186088740826,0.199382737279,-0.855766534805,-0.739666461945,-0.50806170702,0.398658692837,1.04824995995,0.0686018615961
9375,-0.864250004292,-1.47939491272,-0.480987489223,0.429867267609,0.126942515373,0.064468100667,0.717628479004,0.10719999671,0.529265522957
4927,0.784350037575,-0.69754076004,0.0388803184032,-0.52868616581,0.334158599377,-0.0727647915483,0.01080468297,-0.718899965286,-0.429617077112
2523,0.391849994659,0.32451030612,-0.878204643726,1.119607687,0.32362985611,-0.407464414835,-1.00550103188,0.273299992085,-0.244120076299
58497,-0.0485499985516,-0.140055984259,-0.648146867752,-0.0292357113212,1.15712285042,0.229084923863,-1.17900705338,0.27294999361,0.153362244368
6856,-1.80879998207,-0.913582503796,0.0702761262655,-0.212265208364,-1.21190094948,-0.284536510706,0.0212949514389,0.804350018501,0.781535446644
26036,-1.26205003262,-0.680336594582,-0.485221296549,0.0706563591957,0.745041191578,-1.04291415215,-0.305785477161,-0.62349998951,-0.0474850535393
10206,-0.865000009537,0.465069890022,-0.226482406259,2.64150762558,0.223676413298,0.187034636736,-0.843967199326,0.380650013685,0.287356883287
25793,-1.20984995365,0.188253343105,-0.456670165062,0.12154635787,-0.815461754799,-0.280209422112,0.136928722262,-0.240950003266,0.603232383728
55556,-0.655250012875,0.0685465633869,0.329731822014,-0.437645673752,-1.14521682262,-0.58087849617,0.087514296174,-0.557200014591,0.622293770313
3978,-1.96815001965,-0.102890446782,-0.975697278976,-0.499425292015,-0.209445029497,0.0177266839892,0.260997474194,-0.265249997377,0.0261080116034
10681,-1.98460006714,0.696646690369,-0.122738867998,-1.1963121891,1.01965403557,0.479666233063,-1.18884551525,0.598049998283,-0.432792186737
3638,-0.706250011921,-0.70761346817,0.0582408905029,0.898607730865,0.417293518782,0.68127810955,-0.151124686003,0.245500013232,-3.1744992733
8349,1.80224990845,0.63427478075,0.600871801376,1.46684682369,-0.0994272828102,0.330768764019,-1.07749557495,0.0,-0.263720661402
6275,3.39345002174,1.22869753838,0.381782054901,-0.136689066887,0.552732646465,-0.872797608376,0.270457476377,-0.185950011015,0.534048438072
3895,1.55694997311,-0.819905042648,1.06092357635,-0.264641672373,-0.512059092522,0.737251400948,-0.40472394228,0.540799975395,0.405530363321
392,-2.61539983749,-0.460929125547,0.0677151083946,0.313812434673,1.64104998112,1.29220712185,-0.749540090561,-0.223399996758,0.925835132599
9170,1.98029994965,1.25487494469,0.561267971992,0.91829764843,-0.0297238975763,-0.165943056345,0.0890740603209,0.388599991798,-0.619936645031
80347,-0.415700018406,0.0585333406925,1.13881647587,-0.17224958539,0.0749139413238,0.134361982346,-0.0748574733734,-0.244749993086,-0.0132604539394
23300,-0.255349993706,0.377296328545,-1.07273924351,-1.10011470318,0.387169271708,0.37976962328,0.00114007573575,-0.417699992657,-0.813843071461
836,-0.211750000715,-0.822147250175,-0.818460941315,3.06129622459,1.38503348827,0.146426305175,0.647698044777,-0.537000000477,0.0428276509047
11188,-1.95359992981,-0.133042693138,0.752189874649,0.155342578888,-0.342010527849,-0.45899951458,-0.522956728935,-0.348600000143,0.68607032299
10898,-1.38534998894,-0.591879725456,0.111305788159,0.0642937496305,-1.40789759159,-0.181087329984,-0.0103937722743,1.13514995575,0.470452338457
9276,-0.45174998045,-0.84241271019,-0.0705360472202,0.356524050236,-0.348879545927,0.0760749876499,-0.276739120483,0.730250000954,0.195388644934
1647,0.263000011444,0.495627820492,0.333523660898,0.520121991634,-1.18389391899,-0.0803514569998,-0.921473562717,0.387950003147,0.25648856163
10285,0.17705000937,0.458899021149,0.213005036116,-0.521073520184,-0.542481660843,-0.487101018429,-0.218946397305,0.803300023079,0.486653238535
23386,-0.696750044823,-0.798832476139,0.524250507355,-1.46123886108,-0.939645051956,-0.336575627327,-0.295579195023,0.00604999065399,0.188001930714
3156,-0.358200013638,-1.47698247433,-0.0347052291036,0.164424479008,-0.564696311951,-0.441840648651,-1.06813943386,-0.170650005341,0.253653556108
10237,-3.69970011711,-0.437623858452,-0.0902161002159,-0.353478938341,-0.776230335236,0.116540841758,0.223049625754,0.32365000248,0.180969387293
7077,1.13629996777,-0.149872735143,0.268858730793,0.961525082588,-1.49391782284,-0.281019926071,0.247543990612,-0.545599997044,0.16863335669
11157,-1.23574995995,-0.632061243057,-0.270502209663,-0.450705647469,0.278635323048,0.000114761292934,-0.566059052944,0.445149987936,0.288595318794
22908,1.52275002003,0.0882896184921,-0.381040841341,-0.207121312618,1.86169195175,0.55240303278,-0.112648248672,0.157849997282,0.107236891985
10915,-1.1493999958,-1.06570208073,0.336640328169,-0.305245876312,0.0641454011202,0.507440805435,0.367877453566,0.227849990129,-0.807530522346
9897,0.95860004425,0.815965890884,0.268391132355,0.886277854443,-1.86308538914,-0.753647446632,-0.350993216038,0.397300004959,-0.338429510593
1759,1.21165001392,0.443034738302,-0.0167627334595,-0.706932723522,-0.272514522076,0.183052435517,0.584626376629,-0.814649999142,-0.527536988258
54541,-0.277150005102,0.839983403683,0.0210964977741,-0.0870367735624,0.138149783015,0.11651249975,-0.0662415027618,-2.12555003166,0.464942604303
211,1.8857499361,-0.495145946741,0.280608803034,1.05257284641,0.366133451462,0.125186622143,-0.949576973915,0.21574999392,-0.465794801712
5048,0.999700009823,0.328248858452,0.203480288386,1.53799796104,1.03275883198,-0.121519237757,-0.939787268639,0.277300000191,-0.726303815842
84722,1.27605009079,-1.00112867355,0.546310186386,1.11124074459,-1.00093340874,-0.247255444527,0.0415731333196,0.504750013351,1.00728797913
29890,-0.416950017214,-0.258373618126,-0.249246954918,-0.0306837260723,-0.394244104624,0.647461533546,-2.30667924881,-0.326350003481,-0.181386560202
9868,-0.820999979973,-0.790015101433,-0.411262452602,-0.645250976086,-0.646290242672,-0.319306671619,-0.204716533422,0.218999996781,-0.0932724401355
873,-0.546700000763,0.27161064744,-0.242195487022,-0.251335144043,-1.0703792572,-0.275339096785,0.000623106956482,0.46099999547,0.763018250465
5580,0.444600015879,-0.263372063637,-0.469302117825,-0.796870946884,-0.188401773572,-0.806223392487,0.379078060389,0.33109998703,-0.46434366703
3725,1.72434997559,0.854740858078,0.259752631187,0.682290554047,0.182956054807,-0.272874236107,-0.710920214653,0.468950003386,-0.0416128486395
23585,-0.365550041199,-1.0322355032,0.516177177429,-1.06732082367,1.38649630547,-0.664890766144,-0.783260941505,-0.536750018597,-0.538289070129
51097,-0.472649991512,-0.639121711254,0.077999740839,-1.46831715107,0.289283305407,-0.568351268768,1.8724386692,-0.211850002408,-0.524694800377
1831,0.424400031567,-0.142459928989,-0.0354938656092,-0.14463353157,-0.720423996449,-1.31697714329,0.284420073032,0.250750005245,0.425951600075
7020,1.93589997292,0.47356069088,0.202614158392,0.881153643131,-1.0049380064,-0.449359059334,-0.313706338406,0.583400011063,-0.418760418892
55893,0.253999978304,0.122761964798,0.25172317028,0.989059090614,-0.276262938976,-0.135965496302,-0.800813376904,-0.0638500005007,0.0276500880718
6944,2.37604999542,0.146518066525,0.713253855705,1.21232962608,-1.19537007809,-0.575356721878,0.561163663864,0.791750013828,0.584477484226
22883,-0.863900005817,-0.246444284916,-1.21279323101,-0.782648682594,0.390292614698,0.488712072372,0.304316997528,0.0734999999404,0.231973558664
5601,0.790650010109,-0.325303375721,-0.248164564371,0.126915633678,0.0156115889549,-1.13332796097,-0.695399641991,0.138499990106,-0.6837900877
10775,-1.86845004559,-0.517065882683,-0.106799088418,-0.0634521842003,-1.06193244457,-0.427551865578,-0.254617452621,0.679149985313,0.278070628643
4780,0.484750032425,0.175539895892,0.665004849434,0.396013349295,-1.59806394577,-1.28342556953,-0.530986785889,0.195050001144,-0.774121880531
10904,1.8055999279,-2.98676967621,-0.14459477365,-0.44478982687,0.777018070221,0.0533206611872,0.509813070297,-0.499599993229,-0.196728184819
9917,0.13220000267,0.246307015419,-0.219233423471,0.430540025234,5.12822008133,0.430464297533,-0.752248048782,0.747900009155,0.114500701427
1399,0.167950004339,-0.840200603008,-0.0526752173901,1.50051617622,-0.762974083424,0.879846334457,1.01838731766,-1.20399999619,-0.248699769378
24149,1.18875002861,0.529863357544,-0.292415231466,1.23986589909,1.38266170025,2.0831823349e-05,-1.23154091835,0.339749991894,0.644695997238
2222,-0.651049971581,-0.81072229147,-1.03896141052,0.423951417208,-1.62270629406,0.178903281689,-0.873302936554,-0.191199988127,1.6166728735
10131,-0.534850001335,0.217423766851,0.60831284523,-0.363704383373,-0.220607444644,0.041582942009,0.958275794983,0.901749968529,0.88533949852
2958,-0.887250006199,-0.383308112621,-0.554754376411,0.194472789764,-0.313446640968,-0.789770126343,-0.219356060028,-0.94319999218,-0.216388389468
9650,1.83714997768,0.887454867363,-0.562196135521,0.914843022823,-0.571280121803,-0.270592778921,-0.315796732903,0.548249959946,-0.361888766289
7319,-0.288949996233,-0.0353842973709,-0.985830783844,-1.00584495068,1.05881929398,-0.245648518205,0.792611837387,-1.00724995136,-0.415579348803
4817,2.86635017395,0.07086622715,0.238126337528,1.26628899574,-0.585637390614,0.646943628788,-0.490894675255,-0.313199996948,-0.827134370804
9143,-1.19200003147,-0.0379655063152,0.0215892829001,-0.511362671852,0.22600209713,0.271361529827,1.00413024426,0.248150005937,0.228702068329
10494,-0.0384500026703,0.0821163207293,0.0141333937645,0.577128767967,0.623517990112,0.156456559896,-0.208334594965,-0.376900017262,0.348318874836
55324,-1.55359995365,-0.849325299263,-0.402082920074,-0.231822773814,0.475285977125,0.560131847858,-0.0627002567053,-0.477699995041,1.01926720142
23149,2.04019999504,2.18416190147,-0.371463894844,0.88532269001,0.832698941231,-0.6242390275,-0.601641178131,0.138999998569,-1.35009348392
9943,1.45534992218,0.239918589592,-1.42538869381,-0.884187221527,0.165767148137,-0.645740687847,-0.41430836916,-0.315649986267,0.384738624096
6599,-3.32190012932,0.161840513349,0.224732041359,-0.266376644373,4.34843587875,0.662140011787,1.01374387741,-0.736899971962,0.230224996805
51031,-0.155799999833,-0.81257379055,-0.666924238205,-1.26626312733,-0.0229860823601,-0.108026817441,0.214242339134,-0.380099982023,0.525183558464
3566,2.09240007401,0.205126196146,2.45717763901,1.20399951935,-1.15397441387,0.107802122831,-0.172787666321,0.702000021935,0.0567824393511
3815,-0.683500051498,-0.600886583328,-0.692578196526,0.781114637852,-0.745938003063,0.129349246621,-0.883000969887,0.0958999991417,1.72763550282
8624,-1.19655001163,0.780847072601,0.0607726611197,-0.317357182503,-0.551728367805,0.481266826391,0.726429402828,0.357549995184,-0.778061926365
27346,-0.405700027943,-0.768861711025,0.267467439175,-0.739604353905,-0.133401140571,0.314687162638,0.00833666324615,-0.458299994469,1.03618085384
10489,1.51125001907,0.0172719657421,0.583961427212,1.3065328598,0.593002259731,-0.200183421373,-0.204618930817,-0.50024998188,-0.922730088234
26128,-3.70580005646,0.0287420451641,1.69816994667,-0.416442930698,-0.0434668213129,-0.370996892452,0.615119993687,0.925999999046,-0.0426390171051
