rid,DOS030_VCAP_24H:BRD-K75035820-001-01-7:4.95,DOS034_A375_24H:BRD-K75035820-001-01-7:4.95,DOS034_A549_24H:BRD-K75035820-001-01-7:4.95,DOS034_HT29_24H:BRD-K75035820-001-01-7:4.95,DOS034_MCF7_24H:BRD-K75035820-001-01-7:4.95,DOS034_PC3_24H:BRD-K75035820-001-01-7:4.95,DOSBIO001_A375_24H:BRD-K75035820:9.90952,DOSBIO001_A549_24H:BRD-K75035820:9.90952,DOSBIO001_HT29_24H:BRD-K75035820:9.90952,DOSBIO001_MCF7_24H:BRD-K75035820:9.90952,DOSBIO001_PC3_24H:BRD-K75035820:9.90952,DOSBIO001_NEU_24H:BRD-K75035820:9.90952,DOSBIO001_NPC_24H:BRD-K75035820:9.90952,ERG014_PC3_24H:BRD-K75035820-001-01-7:9.90952,ERG014_PC3_6H:BRD-K75035820-001-01-7:9.90952,ERG014_VCAP_24H:BRD-K75035820-001-01-7:9.90952,ERG014_VCAP_6H:BRD-K75035820-001-01-7:9.90952
10617,-0.935100018978,-0.717173039913,-0.703990221024,-0.132699996233,-0.943599998951,-0.915170907974,0.0167282521725,0.430199742317,-0.179234802723,-0.185955822468,-0.608840346336,0.127149999142,0.528759419918,-0.709186553955,0.192499995232,0.533578574657,-0.377061516047
2184,0.373199999332,-1.22342419624,-1.43745422363,-0.342850029469,-0.893949985504,-3.77386140823,-0.178998962045,0.685025691986,0.786026477814,-0.360320925713,-0.845715284348,-0.0628000050783,0.471109092236,-0.768146812916,0.270350009203,-0.317822337151,0.479169398546
5355,0.15134999156,-2.39924001694,-0.79633975029,0.962099969387,0.691950023174,1.03080570698,-0.821188569069,-1.66034948826,-1.10560452938,0.587655544281,-0.168855696917,0.39280000329,-0.415345191956,0.737825334072,0.546199977398,0.159222006798,0.955084085464
6659,-2.12575006485,-0.600379824638,-0.97925555706,-0.395300000906,-1.10095000267,-0.411799073219,-0.0964783430099,0.238308370113,0.519914329052,-0.533239901066,0.471482247114,-0.322400003672,0.461684346199,-0.751721024513,0.804149985313,0.942568719387,0.205870687962
7016,1.97385001183,0.851328313351,0.308419048786,1.47839999199,1.83359992504,1.3657463789,-0.238474994898,-0.833814501762,-0.973741471767,-0.547654211521,0.00918036699295,-0.0313999988139,0.11191482842,1.1443516016,-0.142599999905,-0.159259840846,0.4553142488
90861,-0.067450016737,-1.48444640636,0.104192569852,-0.544350028038,-5.23009967804,-4.39781570435,0.0991008654237,0.429725110531,0.597176969051,-0.620964348316,-0.773016989231,-0.710399985313,0.190593451262,-1.26016938686,0.202749997377,0.320960819721,-0.529379963875
10670,0.0698499977589,-0.938922166824,0.513213336468,1.08895003796,0.945749998093,3.72580313683,0.152612328529,-0.338420748711,0.0455111563206,-0.370493680239,0.250404775143,-0.231299996376,-0.89476454258,0.614988744259,-0.774250030518,0.368853837252,0.655022919178
79071,-1.29714989662,0.220710247755,0.471476912498,0.598450005054,-0.0457000136375,1.24518370628,0.182538658381,-0.164305627346,0.117666728795,-0.27347573638,0.495621144772,-0.643399953842,-1.15017974377,0.139516204596,-0.135700002313,-0.305244386196,-0.561943590641
64746,-0.0513000003994,-1.50823283195,0.128013283014,-1.05414998531,-2.57455015182,-5.15594434738,-0.0999257490039,1.07807326317,0.119236573577,-1.09261143208,-0.53008723259,0.689549982548,-0.317909419537,-0.962045788765,0.368600010872,-0.313222885132,-2.69992351532
5366,2.87890005112,1.40801501274,2.22879362106,-0.205049991608,3.28180003166,2.15879821777,0.726069450378,-0.846348464489,0.22281897068,0.48095023632,0.342958271503,0.688050031662,0.345534324646,-0.286057054996,-0.932299971581,-0.155470386147,0.431810647249
11344,-0.906849980354,-0.545612990856,-1.82440328598,-2.70994997025,-1.54194998741,1.51104283333,-0.564152956009,-0.748454451561,0.00531617924571,-0.6747174263,-0.306583434343,0.309000015259,-0.613175034523,-1.04400289059,0.435149997473,0.319560587406,0.804587602615
10013,-2.81379985809,-1.23829030991,-1.6822437048,-1.14985001087,-2.26475000381,-3.88567733765,0.0722128152847,0.0404822677374,-0.893518209457,-0.66033655405,-0.168308436871,-0.953950047493,-0.590843081474,-0.858613789082,-0.388000011444,-0.164033472538,-0.999137639999
5829,1.62199997902,1.30037617683,0.669933795929,0.875300049782,2.25915002823,-1.61135494709,-0.643506109715,-0.376018971205,-0.486924022436,-0.276350855827,0.305412143469,0.33750000596,-0.183241486549,-0.599287033081,0.163499996066,0.142419353127,0.886462450027
5257,-0.498150020838,-0.498645067215,0.00765809416771,0.113799996674,1.56149995327,6.48815822601,-0.415066182613,-0.533737123013,4.41893577576,-0.291280210018,0.192569643259,0.658800005913,-0.0170233398676,0.718871593475,-0.270150005817,-0.40063136816,0.79393851757
22794,-0.110299997032,-0.272855311632,-0.480408489704,-0.000399999320507,0.562800049782,2.14959263802,-0.48572358489,-0.976903021336,-0.105499178171,-1.07257390022,-0.856683850288,1.59415006638,-0.901732683182,0.200758233666,-0.473150014877,-0.152763485909,0.0769283920527
9761,-0.737399995327,-0.562902569771,-0.962448298931,-1.70085000992,-0.95710003376,-4.79706525803,-0.80606418848,0.257023245096,0.349006146193,-0.927748680115,-0.241100683808,0.74405002594,-0.499344885349,-0.665457725525,0.0427000001073,-0.443214833736,-1.0793517828
23326,-0.95459997654,-0.427642941475,-0.0481725111604,-1.10290002823,-1.18615007401,-4.25994873047,0.558869898319,1.42970740795,0.0335203409195,-0.0938532873988,-1.24565958977,-0.211699992418,-0.074744567275,-0.24602201581,0.24509999156,0.367586553097,-2.6290576458
10972,-0.755300045013,0.903113007545,-0.510582685471,-2.50479984283,-0.856099963188,-3.99942183495,-0.35549685359,-4.77270412445,0.956350624561,0.0652859136462,0.173823088408,-0.449149996042,0.0645021796227,-2.17197155952,-0.250800013542,-0.827897667885,-0.903250932693
10523,-7.70440006256,-1.72001457214,-0.69128382206,0.555700004101,-0.628299951553,-3.52853393555,-0.173190206289,-0.240837231278,-0.43918299675,-0.308381319046,-0.746352791786,-0.808300018311,-0.612838745117,-0.908217906952,-0.21899998188,-0.214354991913,0.505621194839
79090,-2.21700000763,0.645981252193,0.103349670768,0.696500003338,2.66904997826,2.36176753044,-0.601044178009,-0.838484942913,-1.50013375282,0.295086920261,0.296545565128,-0.228200003505,-0.347310066223,0.117594480515,0.66194999218,-0.25569152832,1.40546095371
27032,-0.567750036716,0.896506428719,0.201222538948,0.302650004625,0.244749993086,1.87020838261,0.887423217297,-0.574039101601,0.251893460751,0.667210042477,0.536086916924,1.11439990997,0.233406931162,-0.315478682518,1.41410005093,-0.407988190651,-0.619966268539
9097,-0.597699999809,1.35563969612,-0.71261882782,-0.0696000009775,-0.616800010204,1.89310991764,0.0280480049551,-0.425897121429,0.271368980408,0.908921957016,-0.227490931749,1.5665500164,-1.71264338493,-0.0211518406868,-0.596799969673,0.0896919816732,1.23066353798
10513,-0.534250020981,1.33964824677,0.513611018658,0.220350027084,-1.65380001068,0.143456637859,-0.742350161076,-0.38979896903,-0.906436085701,-0.956257939339,0.907118439674,0.811949968338,-0.735149502754,-0.09661026299,-0.530650019646,-0.730391561985,-3.0098760128
1891,-1.66059994698,-0.17589738965,-0.37868219614,-0.308450013399,0.836499989033,-0.0838447660208,-0.239485889673,-0.167911946774,-0.867403388023,0.210548773408,0.33051609993,-1.10584998131,0.842705845833,0.40889787674,0.204249992967,0.0367053672671,0.832772195339
3066,-2.28334999084,0.342446178198,0.932711362839,0.0300499796867,-0.770300030708,-3.85017967224,0.164770394564,0.192250147462,1.57374453545,-0.864729762077,-0.788486421108,-0.204149991274,0.14192506671,0.0630978941917,0.535799980164,-0.0478375516832,-0.168295875192
9801,-1.48150002956,-1.20280623436,-3.13915038109,-1.264950037,-1.53289997578,-8.13637065887,0.261757671833,0.547864854336,0.280683666468,0.350489348173,-0.778223991394,-0.0753999948502,-0.0112454891205,-0.321277886629,0.915300011635,0.63122677803,-2.18835163116
1459,-0.221450030804,1.11484336853,1.01761567593,0.623199999332,2.52524995804,2.94441366196,-0.106849379838,-1.00193190575,1.06526565552,-0.14853528142,0.373630583286,-0.351150006056,0.0772762596607,0.131276577711,-0.368800014257,0.438912272453,0.136906981468
9703,-1.51405000687,-1.22145104408,-1.06429946423,-0.229800000787,-0.640849947929,-1.55200898647,1.07169854641,0.176155269146,0.250843584538,-0.170575499535,-0.348503410816,-0.437600016594,1.25890350342,-0.509033858776,0.815850019455,0.321736067533,-0.125352859497
10606,0.217000007629,-0.152034506202,0.625509262085,-0.434799969196,-1.46944999695,-2.7930867672,0.047480031848,0.74683380127,0.882993340492,-0.680513739586,-0.727015674114,0.141649991274,0.0932485759258,-0.254211813211,0.203099995852,-0.196248337626,-1.56328105927
1017,0.274749994278,0.958685278893,0.453758448362,-0.187999993563,0.0531999766827,0.790640354156,-0.422449916601,-0.297777891159,0.35743996501,0.662280261517,0.541237294674,0.210249990225,-0.134398847818,1.53836536407,0.0284499973059,0.373650223017,0.895959317684
9813,-1.1563000679,0.407305270433,0.261277914047,-0.902350008488,2.0490000248,-1.12131381035,0.0925369113684,-0.300389498472,-2.13328123093,0.341251403093,-0.124362036586,-0.480650007725,0.523874223232,1.25504922867,-0.529200017452,-0.792450428009,1.26334607601
7485,-0.158800035715,0.501840233803,0.0688560009003,4.46990013123,-0.34810000658,3.28382921219,0.509565591812,0.70039331913,1.38823413849,-1.13179373741,0.394923567772,-0.345749974251,-0.133201405406,-0.537630140781,0.46154999733,-0.136880338192,-2.04074311256
2109,-1.44749999046,-1.71963787079,-2.42798542976,-1.97430002689,-2.13610005379,-6.98092269897,-0.203314632177,0.431799650192,0.004295617342,-0.688426852226,0.413736641407,-0.587450027466,-0.766339063644,-0.972744584084,-0.0648000091314,0.437054395676,-0.333700358868
23271,0.970899999142,0.983505606651,-0.820046305656,0.196999967098,0.946799993515,0.78525197506,0.155375495553,-0.977707982063,-0.0612199902534,-0.239337131381,0.0609811730683,0.230949997902,1.4810154438,1.30674004555,-0.0451499968767,0.436790168285,0.275809288025
9915,2.00230002403,0.402064979076,0.563198924065,0.0594999939203,2.17285013199,1.02201604843,-0.0420362316072,-0.0513650774956,-0.38186609745,0.974736094475,0.0436583459377,-0.25150001049,0.494467377663,0.854342579842,0.0821999981999,0.420423924923,0.829133033752
9552,-0.613050043583,-0.77087032795,-1.12290084362,-0.324449986219,0.497799962759,-0.779098987579,-0.260357558727,-0.993067145348,-0.484955251217,-1.25693356991,-0.248334884644,-1.13634991646,-0.12182867527,0.00504830479622,0.503549993038,-0.285046696663,0.105606466532
93487,-0.121700018644,2.64697313309,0.736830234528,2.70394992828,1.42830002308,-1.06002604961,0.105967059731,0.360523492098,0.127700924873,-0.299360364676,0.37346675992,-0.248150005937,-0.0192705057561,1.27110409737,-0.63094997406,0.441549241543,-0.32848149538
2956,-1.21105003357,-2.13962030411,-0.184578895569,-0.371100008488,-2.37784981728,-1.04114735126,0.347606569529,-0.615857541561,0.189355030656,-0.381698131561,-0.485094696283,-0.939649999142,-1.71777486801,0.171693339944,0.210650011897,0.278554230928,-0.582709789276
11065,-0.291999995708,-0.721681952477,-0.174458384514,0.871850013733,-0.918700039387,-1.57179379463,-0.0772777199745,0.388751864433,0.500369489193,0.20775654912,-1.12465417385,-0.685850024223,0.554769158363,0.0460323542356,0.235150009394,0.743265211582,0.729083061218
9653,1.34014999866,1.54299736023,1.1017190218,0.397850006819,2.40825009346,6.25839853287,-0.054390206933,-0.0373914241791,-0.314012795687,0.103806689382,0.805336952209,1.11910009384,-0.343859493732,1.14184808731,-0.157200008631,-0.075871989131,1.60976850986
200081,-5.97280025482,-4.10258150101,-3.81220674515,-0.73985004425,-2.64144992828,-7.00954675674,-0.250550180674,0.0630866289139,0.174990534782,-0.0678167045116,-1.55922877789,-0.228100001812,0.0888109505177,0.186670064926,0.103950023651,-0.0603455789387,-0.604881942272
3337,-0.00775000452995,0.265758633614,0.250184059143,0.0635000020266,-0.175750002265,-1.43654990196,0.349321097136,1.32562720776,0.0540266335011,-0.125356078148,0.300904035568,-1.17184996605,-0.21158324182,0.154564395547,-0.516550004482,0.323607087135,-1.67725813389
11073,0.319249987602,0.270518392324,-1.43290269375,0.305949985981,0.0776499956846,-1.94239985943,0.227083608508,0.108991920948,-0.0355030968785,1.32044196129,0.508689880371,0.706449985504,1.2287478447,1.99253320694,0.0090499818325,0.304272115231,-0.0739285200834
23,0.0738999843597,-0.464775204659,-0.0125809907913,-1.5461499691,-1.41380000114,2.2496278286,-0.240725129843,-0.952271401882,-0.419940799475,0.117220282555,-0.0705026760697,1.25335001945,-0.170847684145,0.753922104836,-0.273399978876,0.422802954912,-0.0565468594432
5641,-1.84315001965,0.760721445084,-1.47665905952,-0.94789993763,-2.53279995918,-2.60403752327,-0.126613914967,1.06474530697,0.13361787796,-0.054253809154,-0.556179225445,0.636550009251,0.930339038372,-1.16810107231,-1.02014994621,-0.511965870857,1.31928026676
8720,-2.5258500576,2.35873413086,1.61879813671,1.9036501646,0.309750020504,8.13522911072,0.142310574651,-0.340441346169,0.429810523987,-0.398085743189,0.0642859339714,0.0982500314713,-0.750950694084,0.148871839046,-0.901700019836,-0.151369825006,-0.231313735247
10782,1.40104997158,-0.545403420925,1.15284633636,1.38250005245,1.17124998569,1.4864449501,-0.146205201745,-1.06780743599,-0.447384297848,0.120861381292,0.613765239716,1.49240005016,-0.217646718025,0.391132891178,-0.790300011635,-0.768538236618,0.118871927261
25932,0.0138999968767,5.73256158829,2.90890741348,4.66275024414,5.0,1.99674677849,-0.67148655653,0.620253443718,0.219516903162,-0.583100557327,-0.275399118662,0.438950002193,-0.229505851865,-0.332861602306,-0.284750014544,-0.727180957794,-1.41545927525
3028,-2.65245008469,-1.0956530571,-0.0805285573006,0.904850006104,0.0863500237465,-2.3025097847,0.206467032433,-0.0608849227428,-0.557817399502,-0.483496516943,-0.0158492438495,-1.26620006561,-0.227723896503,-1.45502519608,0.148649990559,0.20486459136,1.20191192627
6804,-0.381500005722,5.80774116516,7.0842962265,4.66275024414,5.0,0.0154530629516,-1.01247465611,-0.611081004143,0.108019113541,-0.0948329418898,-0.237687587738,0.680500030518,0.0749912261963,-0.266369998455,-0.167499989271,-0.0681363716722,-0.340984851122
890,-2.83165001869,-1.66160702705,-0.405952423811,-0.935400009155,-1.03960001469,-6.09036159515,-0.341476798058,0.0185409635305,0.480107843876,0.333774745464,0.0779773369431,-0.650650024414,0.389214873314,-0.250484913588,0.594449996948,0.674411535263,0.100262209773
6390,-1.05914998055,-0.648401677608,-0.707468509674,-0.662100017071,-1.61715006828,-5.84147357941,0.206379204988,0.104693539441,0.37804877758,-0.307663112879,-0.0330204963684,-0.393899977207,0.0625560879707,-0.947973310947,0.964299976826,0.433635383844,-1.3618670702
4303,-0.41629999876,-1.53152656555,-0.515000522137,0.0487999916077,1.15849995613,-0.509040355682,-0.34780678153,-0.389399498701,-0.89336514473,-0.586322069168,-0.326881676912,-0.0644000023603,-0.700186729431,-0.103361457586,-0.00740000605583,-0.748949050903,-0.80845952034
10953,-2.45854997635,-1.01519715786,-2.10486578941,-0.0281000137329,-0.450349986553,-1.58007121086,0.39722391963,-0.597313046455,0.647740483284,-0.342491954565,-0.503376960754,-0.517149984837,0.0228081941605,-0.149967506528,0.104249998927,-0.30379897356,0.747208058834
22889,0.488499999046,1.21323060989,0.801952660084,1.6696999073,-4.80980014801,-0.259772390127,-0.166841268539,-0.879828929901,0.472044527531,-0.175690025091,0.342875480652,-0.0647499859333,-0.487883031368,-0.948742389679,0.157300025225,-0.831861376762,-0.847826838493
3098,-0.269100010395,-0.819251060486,-0.0375031530857,-0.477650016546,-2.5828499794,-7.65297794342,-0.729268550873,0.11346283555,0.0485746264458,0.505483150482,-1.16267216206,-0.168650001287,0.540180683136,-0.715577960014,-0.142749994993,-0.150443851948,0.83919864893
11044,1.43745005131,0.715093970299,1.55274999142,-2.48939990997,0.81869995594,1.27473199368,-0.450975775719,-0.635335922241,-0.746638059616,1.03645515442,0.161582008004,0.39849999547,0.737202823162,0.725893974304,0.0804000049829,0.0726407617331,0.281114727259
8985,-1.26080000401,-2.47186803818,-1.6419159174,-1.12914991379,-2.23374986649,-2.3968167305,-0.492292970419,0.192427605391,0.390601485968,0.0961028039455,0.221314176917,1.05680000782,0.916054606438,-0.495603084564,0.380050003529,0.0528385490179,-0.182516694069
66008,-0.615999996662,0.259460091591,-0.260146975517,-2.17645001411,-0.652949988842,-5.45520210266,-0.593773186207,-0.71545279026,-0.187799394131,-0.107430003583,-0.0385162085295,-0.648549973965,2.23068594933,-1.1616641283,0.481600016356,-0.480203837156,-0.458391964436
9217,1.10825002193,0.984656512737,-0.256350338459,-0.394150018692,1.01869988441,1.39164566994,0.366495370865,-0.378570079803,0.5134370327,-0.541359245777,-0.526055574417,0.0555000007153,-0.638666987419,-0.874215245247,0.228300005198,0.588723421097,-0.638460099697
701,1.5461499691,1.70769739151,1.28713130951,1.13104999065,2.93884992599,5.50789356232,0.343939036131,-0.569270610809,0.435871958733,0.985213577747,1.25695598125,0.846300005913,0.338126242161,1.04486727715,-0.216899991035,0.416734188795,0.639262497425
6182,-1.77009987831,-0.178256362677,-1.32727074623,-2.5108499527,-3.00889992714,-5.53699016571,0.341372609138,0.346457362175,0.270842909813,-0.220693483949,-0.00217367708683,-0.601750016212,0.313290119171,-1.13741898537,0.501999974251,1.03308033943,-0.373534619808
4860,-1.61574995518,-0.62236303091,-0.310573816299,0.0314000099897,-3.18929982185,-6.6262960434,-0.234141752124,0.227929294109,0.587190270424,0.0574351400137,-0.620320677757,-0.673600018024,-0.333116412163,-0.602485179901,0.146650001407,-0.00424689799547,0.387167096138
7398,-0.0184500031173,-0.844106018543,3.02246379852,1.37209999561,-2.16140007973,4.39414024353,0.727609157562,0.964429557323,1.08300149441,0.120925135911,0.16122366488,-0.574100017548,-0.262319386005,-0.585226774216,-0.27500000596,0.319337010384,-2.36627697945
6117,-0.706300020218,-0.222785249352,-0.541988372803,-0.37839999795,-1.30505001545,-3.43405723572,0.54313069582,0.577774643898,-0.0188185125589,-0.483676701784,0.82403254509,-0.508000016212,-1.0282548666,0.198450148106,-0.0461000055075,0.233228743076,-2.19080710411
23588,-0.121749967337,0.906404018402,0.661533713341,0.813549995422,-0.0677499994636,-1.88162636757,0.0781578421593,-0.0335373133421,-1.29133915901,-0.976614296436,0.10963730514,-0.0309499949217,-0.419663280249,0.0670011863112,-0.520400047302,-0.563650727272,0.0591796189547
949,-0.065199971199,-2.19229650497,-1.39053928852,-1.07434999943,0.439300000668,-5.28911590576,-0.655586004257,-0.105086296797,0.242463171482,-0.285528808832,0.136623159051,0.550000011921,-0.676190853119,-0.881663143635,0.41345000267,0.0247308090329,-0.0370294749737
7168,-0.620800018311,-0.263271272182,-0.0706911385059,0.471699982882,-1.33235001564,-1.86652243137,0.205932766199,0.497297972441,0.646564245224,0.429697155952,0.0214506685734,-0.243900001049,0.500851392746,-1.06879353523,0.299400001764,-0.0494573488832,-1.31793475151
9375,-0.0130999982357,-0.753443479538,-0.157346174121,0.229400008917,-1.49430000782,-3.07856202126,0.53447663784,0.0319322496653,-3.23885822296,0.709632396698,-1.1742413044,0.19619999826,0.336214482784,-0.900410532951,-0.177499949932,0.156267911196,-0.879613876343
4927,-2.76565003395,-0.972694993019,-0.209540113807,-0.775599956512,-0.241549998522,-3.2050819397,-0.0382877588272,0.0548595190048,0.904523551464,-0.709236085415,-0.407211571932,0.156700015068,0.910833358765,-0.264486312866,-0.300600022078,-0.249923527241,-0.213413879275
2523,1.35409998894,1.00549840927,1.55643880367,-2.80184984207,1.84109997749,2.93407702446,-0.190737485886,-1.27967166901,-0.78402197361,-0.446724116802,0.234374970198,-0.18410000205,-0.184099331498,0.88958132267,0.00945001840591,0.370508253574,0.045599617064
58497,-0.132050007582,1.17019319534,0.913071453571,0.834249973297,-0.562350034714,0.11164394021,0.150545924902,-1.46360063553,-0.0719921588898,-0.852681398392,0.371416598558,0.408500015736,-0.444914400578,-1.18142974377,0.0808499976993,-0.452863574028,-0.360895097256
6856,-1.3438000679,0.619599699974,1.21768140793,-0.353700011969,0.406899958849,-1.37748479843,-0.549677252769,0.511255443096,1.09084415436,-0.721412062645,1.05042493343,1.13935005665,-0.372567534447,-0.823120355606,-0.213349997997,-0.801020741463,-1.3649071455
26036,-0.903900027275,0.936185896397,1.49552536011,0.990049958229,1.38080000877,0.717709183693,0.00562026072294,-0.149006485939,-0.0948694944382,-0.224820896983,1.10710978508,0.36470001936,-0.329952895641,-0.913361549377,-0.180999994278,0.0956977009773,-0.135360151529
10206,0.166000008583,0.919073820114,1.27912890911,0.676649987698,2.44320011139,2.91017985344,0.121057912707,-0.811665713787,-0.736818671227,0.353237360716,0.372928410769,0.736449956894,-0.891940236092,0.987083315849,-0.118300005794,-0.0366465635598,0.686115980148
25793,-0.909549951553,-0.212530598044,-0.293679773808,0.081200003624,-0.681850016117,-0.368279695511,-0.550502181053,0.385537743568,-0.168765336275,0.514460623264,-0.319364964962,0.541599988937,-0.140618756413,-0.589187681675,-0.0301499962807,-0.0243722200394,-0.199120312929
55556,-0.224700033665,0.0310933962464,-0.330214709044,-0.701699972153,-1.11559998989,0.879745006561,-0.0673903897405,0.876396656036,0.778930306435,-1.16654264927,0.417480677366,0.606500029564,0.0263148248196,-1.117867589,-0.339699983597,0.575270056725,-0.413193941116
3978,-3.50480008125,-0.733865618706,-1.61322712898,-0.941149950027,-1.51620006561,-1.83837175369,0.33461239934,0.452371448278,0.270638465881,-0.123172447085,-0.1209166646,0.0319000184536,0.0877211913466,-0.82160037756,0.0748000070453,0.582458138466,-0.424411952496
10681,-0.756399989128,0.160575017333,-0.954250812531,0.874499976635,-0.629400014877,3.48029541969,-0.569864034653,-1.23531830311,-0.218724668026,0.105300679803,0.442722201347,0.290199995041,0.520395100117,-1.4471385479,0.378800004721,-0.0619207024574,0.33779284358
3638,-0.217650026083,0.254801899195,-0.130767226219,0.0497500039637,-1.25214993954,-1.92545521259,0.528759598732,0.579791903496,0.0233517587185,-0.355282634497,0.68148368597,-0.882550001144,-1.03258979321,0.269281804562,-0.440499991179,-0.29270786047,-1.1147800684
8349,5.56324958801,0.831576645374,1.64821887016,0.74380004406,1.59739995003,4.68860578537,-0.742615938187,-0.388303905725,-1.09158754349,0.109355732799,0.191207259893,-0.516299962997,0.224934235215,0.995608329773,-0.150349989533,-0.526385903358,0.236639797688
6275,1.05169999599,1.03767693043,1.17491912842,1.4360499382,0.755050003529,-2.41948509216,0.285057038069,-0.408899217844,0.685440778732,0.313487291336,-0.479223579168,-0.0803000032902,0.687029004097,-0.813648939133,-0.120750010014,1.05308508873,-0.200542062521
3895,1.27625000477,0.066137701273,1.11011517048,0.645749986172,-0.382099986076,-2.30042648315,-0.198629260063,0.195892423391,0.137254372239,-0.473361253738,-0.390868842602,0.012600004673,0.986632466316,-0.0596445761621,-0.86369997263,-0.538551688194,0.731460094452
392,-0.640399992466,0.409700095654,-1.09114742279,0.30965000391,0.372800022364,3.14641785622,-0.099407568574,-0.88830447197,-1.00348198414,0.615301787853,-0.371724367142,2.28490018845,-0.958854496479,-0.207438528538,-0.369500011206,0.158727303147,0.81954729557
9170,1.75220000744,1.67487204075,0.879930913448,0.180000007153,0.638400018215,3.74605154991,-0.601492524147,-0.851825118065,1.08839690685,-0.309780299664,-0.0307818204165,-0.0847999975085,0.214984565973,-0.182455196977,0.502550005913,-0.125042289495,0.461309492588
80347,-0.170849978924,-0.798433899879,-1.075984478,-0.110749997199,-2.21810007095,-2.81440234184,-0.37778493762,0.320608556271,0.264518678188,-0.415092945099,-0.628748059273,-0.812299966812,0.262845546007,-1.72062683105,0.501450002193,0.191547498107,0.695745110512
23300,-0.337650001049,-1.76865029335,-0.682655096054,-2.28229999542,0.184749990702,-0.635302722454,-0.0934489965439,0.799940645695,0.246576726437,-0.191803202033,0.628755092621,-0.34604999423,-2.64365100861,-0.23038816452,-0.217100024223,0.181660860777,-1.13596272469
836,-1.13760006428,-0.457366496325,0.183123707771,-0.196749985218,-0.334100008011,-2.30607891083,-0.043608725071,-0.0291854441166,0.181208372116,0.893333911896,2.21113276482,-0.228100001812,-1.10139429569,0.0114697888494,-0.00755000114441,-0.111992239952,-1.99768066406
11188,-1.51715004444,1.14388251305,0.193714946508,0.469999998808,-1.18305003643,3.06810927391,-0.654512822628,-0.446874648333,-0.607776999474,0.215914189816,0.829680085182,0.272100001574,0.145881310105,-0.0702799782157,0.140700012445,-0.0790709555149,-1.31428956985
10898,0.239000022411,-0.969777405262,0.454515784979,-0.338550031185,2.26565003395,5.42082548141,-0.283514469862,-0.521277546883,0.556987524033,-0.230121359229,-0.0182556733489,0.810150027275,-0.321772277355,-0.0369489714503,0.507399976254,-0.701985001564,0.419260978699
9276,-1.95110011101,-0.000697791576385,-0.310355246067,0.337000012398,0.334250003099,-0.690826773643,0.169023126364,-0.0558002591133,0.195283979177,-0.0802032500505,0.67863214016,1.54499995708,-0.366265356541,-0.145052403212,0.00505000352859,-0.160573661327,0.915853142738
1647,-0.111499965191,0.293918251991,1.07497131824,0.0772500038147,0.341300010681,0.0388206243515,0.13769736886,-0.684252738953,0.00147464871407,0.398404955864,-0.327882766724,0.595950007439,-0.69286262989,0.990873456001,-0.556849956512,-0.454103410244,0.652576208115
10285,-0.696700036526,0.330069810152,0.397265195847,0.152649998665,0.332899987698,3.4649887085,-0.215620040894,0.26402297616,0.478933155537,-0.653276562691,-0.268761008978,-0.999599933624,-0.0966484546661,0.427763193846,0.0451500043273,0.538784325123,-0.737177252769
23386,-2.53640007973,-0.842196762562,-0.265863239765,-0.910249948502,-0.616899967194,-0.693868279457,-0.356451511383,-0.272196412086,-0.871775209904,0.108700938523,-0.221713632345,-0.0501499995589,-0.111580297351,-0.941279709339,0.135399997234,-0.307405233383,-0.233168959618
3156,-1.47265005112,-0.246619522572,-0.928277671337,0.0950499773026,2.28824996948,0.0839346647263,1.15353107452,-0.615939676762,0.336326092482,-0.697892546654,-0.530533850193,-0.802999973297,-0.0455482006073,1.03584945202,-0.348399996758,-0.565212190151,-1.1311019659
10237,-3.53905010223,-0.257386147976,0.488968372345,0.707349956036,0.374700009823,-0.374265730381,-0.400265157223,-0.288930892944,0.420370876789,-0.697840809822,-0.929212093353,-0.326799988747,0.364684969187,-1.74384534359,0.0,-0.235818400979,-0.0216696690768
7077,4.70515012741,-1.2805788517,-0.595346689224,-0.0331500172615,1.76199996471,-1.40518808365,-0.111233726144,0.138905361295,-0.105487845838,0.526865422726,-1.26219677925,-0.769500017166,0.521504282951,-0.286324352026,-0.158650010824,-0.0603528618813,0.89538192749
11157,-1.23405003548,-2.92382454872,0.913353443146,-0.109399974346,-1.52819991112,-5.46934509277,0.385226815939,-0.0291605293751,0.416734069586,-0.213715165854,-0.144891262054,-0.496650010347,-0.62415933609,0.355905473232,0.285449981689,1.12695026398,-1.18814921379
22908,-0.12650001049,1.82935702801,0.264519929886,0.718300044537,1.62000000477,-0.157942533493,0.218877449632,0.126295894384,-0.647688984871,-0.713696062565,0.95787602663,-0.28639999032,-0.663188278675,-0.37139827013,-0.170150011778,-0.0887749120593,-1.87661576271
10915,-1.47660005093,0.221673846245,-0.671862661839,0.375049978495,-0.861899971962,-4.59341955185,0.66993522644,-0.841121077538,0.290919840336,-0.494230866432,0.355905979872,0.438199996948,-0.120435655117,-0.509350597858,0.330900013447,0.0326796174049,0.205412983894
9897,1.86600005627,0.874845921993,1.20327806473,-0.320999979973,0.228900000453,0.389206588268,-0.412443220615,0.135244622827,0.517084360123,0.964422762394,-0.619201362133,0.451099991798,0.861654281616,-0.111825317144,-0.0631500035524,-0.22767983377,1.20844817162
