rid,CPC004_A375_6H:BRD-K10995081-001-15-4:10,CPC004_HA1E_6H:BRD-K10995081-001-15-4:10,CPC004_HA1E_24H:BRD-K10995081-001-15-4:10,CPC004_HCC515_6H:BRD-K10995081-001-15-4:10,CPC004_HCC515_24H:BRD-K10995081-001-15-4:10,CPC004_HEPG2_6H:BRD-K10995081-001-15-4:10,CPC004_HT29_6H:BRD-K10995081-001-15-4:10,CPC004_MCF7_6H:BRD-K10995081-001-15-4:10,CPC004_PC3_6H:BRD-K10995081-001-15-4:10,CPC004_PC3_24H:BRD-K10995081-001-15-4:10,CPC004_VCAP_6H:BRD-K10995081-001-15-4:10,CPC004_VCAP_24H:BRD-K10995081-001-15-4:10,CPC015_A375_6H:BRD-K10995081-001-15-4:10,CPC015_A549_6H:BRD-K10995081-001-15-4:10,CPC015_A549_24H:BRD-K10995081-001-15-4:10,CPC015_ASC_24H:BRD-K10995081-001-15-4:10,CPC015_HEPG2_6H:BRD-K10995081-001-15-4:10,CPC015_HT29_6H:BRD-K10995081-001-15-4:10,CPC015_MCF7_6H:BRD-K10995081-001-15-4:10,CPC015_MCF7_24H:BRD-K10995081-001-15-4:10,CPC015_NPC_24H:BRD-K10995081-001-15-4:10,CPC015_PHH_24H:BRD-K10995081-001-15-4:10,CPC015_SKB_24H:BRD-K10995081-001-15-4:10,CPC020_A375_6H:BRD-K10995081-001-21-2:10,CPC020_A549_6H:BRD-K10995081-001-21-2:10,CPC020_HA1E_6H:BRD-K10995081-001-21-2:10,CPC020_HCC515_6H:BRD-K10995081-001-21-2:10,CPC020_HT29_6H:BRD-K10995081-001-21-2:10,CPD001_MCF7_6H:BRD-K10995081-001-19-6:10,CPC020_MCF7_6H:BRD-K10995081-001-21-2:10,CPD001_MCF7_24H:BRD-K10995081-001-19-6:10,CPC020_MCF7_24H:BRD-K10995081-001-21-2:10,CPC020_PC3_6H:BRD-K10995081-001-21-2:10,CPD001_PC3_24H:BRD-K10995081-001-19-6:10,CPC020_PC3_24H:BRD-K10995081-001-21-2:10,CPC020_VCAP_6H:BRD-K10995081-001-21-2:10,CPC020_VCAP_24H:BRD-K10995081-001-21-2:10
5710,-0.136449992657,-0.0709016025066,0.888049721718,-0.330914348364,0.703043222427,-0.0489046424627,0.410349011421,0.557141602039,0.865898013115,0.967274606228,0.0998097807169,-1.17118430138,0.556676387787,-0.649649977684,-0.993715643883,-0.00119043886662,-0.76859998703,0.764532923698,0.311705857515,-0.159914880991,-1.14049625397,-0.447049975395,0.982149958611,0.786616265774,-0.195849999785,0.543350219727,-1.67855000496,-0.174731507897,-1.28976929188,-0.192459672689,-1.36548292637,-0.897180914879,-0.34042006731,0.240555793047,-0.53900796175,-1.02735030651,-0.116632893682
2115,1.19400000572,0.139215826988,1.21967828274,-0.0615376085043,-0.931383371353,-0.370219647884,0.00079545378685,-0.461173921824,4.71673583984,1.50592136383,0.918575584888,1.48739027977,2.35304164886,0.0397999957204,0.940560638905,-0.357208400965,-0.715849995613,-0.0451040193439,-0.334843665361,-0.920194387436,0.995560407639,-0.403199970722,1.89120006561,1.03989052773,0.514050006866,-0.115517273545,0.629650056362,-0.482192546129,0.225280582905,-0.0779173672199,0.400460332632,0.47444665432,0.679875195026,0.976573646069,0.261119246483,-0.575345039368,0.104554906487
7015,-1.90024995804,0.110429272056,-0.539921760559,-0.406341940165,0.467266380787,-0.767928242683,-0.534478485584,-0.823357999325,4.20680761337,-1.11755132675,0.0598625540733,0.720985531807,-0.638761878014,-0.755349993706,-0.165030300617,0.512581110001,-0.998299956322,-1.29739570618,-0.806761026382,-1.74006509781,1.08895111084,0.733000040054,-0.362049996853,-1.36300992966,-1.24794995785,-0.96425896883,0.694900035858,-0.513308405876,0.177852392197,0.222845584154,0.0160144716501,-0.269235223532,0.298486500978,0.38653242588,-0.920973300934,-0.000743821263313,0.0667504966259
8726,-1.29369997978,-0.641664981842,-0.925327420235,-0.311969161034,-3.55704307556,-0.048224657774,0.230626434088,-0.77375292778,-0.514784395695,-1.25970494747,-0.664236903191,-0.959997296333,-0.534591555595,-1.16729998589,-0.559299468994,-0.0582065880299,-0.912850022316,-1.12588870525,-1.28183078766,-2.41426062584,-0.458542585373,0.690750002861,-0.840099990368,0.672732710838,-0.0133000016212,1.20135271549,0.637049973011,0.215787798166,-1.12164068222,-0.585839152336,-0.414159238338,-1.3430109024,-0.231895267963,-0.620871067047,-0.0340605042875,-0.459944844246,-0.0982360541821
2185,-1.09985005856,-0.218914657831,0.266266077757,-0.176551535726,2.33033943176,-0.413958072662,-0.804181575775,-0.691965162754,1.06956231594,-0.780006766319,-0.413736075163,0.987197160721,-1.6622313261,-0.0300000011921,0.633812427521,0.0126039683819,0.031550001353,-1.02905869484,-0.203605890274,-0.0759927630424,1.43320810795,-0.0975999981165,-0.572700023651,-1.33856642246,-0.839500010014,-0.543939948082,-0.127249956131,-0.920106172562,0.368060618639,0.167961627245,0.558973193169,0.74396187067,0.747518062592,1.15913891792,-0.687636733055,-0.164790794253,0.257286012173
3315,0.431699991226,0.302280545235,-4.50673866272,0.359179019928,2.0013692379,0.495340079069,0.451683580875,-0.0798638388515,-2.41950154305,-1.0299602747,0.175731241703,0.38370770216,1.11662173271,0.50334995985,0.345338046551,-0.153266519308,0.0188999995589,1.69492328167,0.658827662468,0.397394955158,-0.134045377374,-0.852450072765,0.000999999931082,1.10943067074,0.139200001955,-0.396814674139,-1.1876001358,1.22161388397,-0.380549788475,0.164385572076,0.630913257599,0.0127151757479,-0.188821107149,-0.914191007614,0.421535313129,0.94726896286,-0.105434149504
5289,-0.167150020599,0.651549816132,-0.133028209209,-0.676765620708,0.0153059139848,-0.247700288892,0.0954604893923,-0.87256270647,2.72244143486,-0.14749455452,-0.306846022606,0.581987321377,-0.258266508579,-0.149100005627,0.427188098431,-0.180558934808,0.397400021553,0.320913165808,-0.307335495949,0.623520612717,1.33859157562,-0.409350007772,0.345899969339,0.196525603533,-0.269499987364,-0.130222097039,0.543449997902,-0.141701176763,0.42513781786,0.73264169693,2.24723863602,0.68262398243,3.23282027245,0.890845775604,-0.728140294552,-0.585946381092,0.656530022621
868,0.689899921417,1.14291059971,1.42756319046,0.110209584236,0.693099141121,0.277408599854,0.175359427929,0.121717058122,2.18797159195,1.99706399441,0.435872524977,0.478714764118,-0.076111830771,0.900250017643,-0.895140767097,0.503676712513,2.10794997215,-0.252006232738,0.282813251019,2.90929484367,1.64678525925,0.228200003505,2.27694988251,-0.598082005978,0.00370000302792,0.798924446106,-0.215700000525,-0.49224075675,-2.18531441689,0.0351251661777,0.619719386101,0.176844835281,-0.00675460137427,1.51515007019,0.176671743393,0.45418035984,0.27063536644
1677,-0.961899995804,0.826005399227,0.232159107924,-0.418302059174,1.17667913437,-0.16365249455,-1.31732535362,-0.257527261972,3.37405276299,-0.562903642654,0.351104736328,0.326838314533,-0.82306689024,1.04885005951,-0.101988308132,0.200610905886,0.998600006104,-1.63169050217,-0.744056761265,2.16811704636,1.89864373207,0.193000018597,0.173050001264,-0.0752097964287,-0.902849972248,-0.500220775604,-0.837500035763,-0.213706552982,-0.562966704369,-0.133089989424,-0.496751666069,0.584902584553,0.0244179666042,0.387969136238,-0.71797221899,-0.605883359909,0.418060541153
7043,-0.715100049973,0.296258419752,0.143849313259,-0.195298597217,-0.732095062733,0.330000430346,-0.00368247553706,-0.280731320381,1.59242916107,-0.302141308784,0.860488593578,1.13813817501,-1.37554943562,0.368499994278,0.886511564255,0.242219731212,0.219399988651,-0.898548424244,-0.582878232002,-1.71625041962,1.71086299419,-0.46535000205,0.0949999988079,-1.03452384472,-0.989499986172,-0.391375273466,-0.975649952888,-0.271044790745,-0.883486449718,-1.12914252281,-0.871916115284,-0.165526583791,-0.162411108613,-0.200202599168,-0.396613061428,-0.763112485409,-0.487603545189
5613,-0.340200006962,0.604777276516,0.319298744202,-0.585036456585,0.540424585342,-0.281719297171,-0.580401360989,-0.414324820042,3.0418074131,-0.133283168077,1.36905252934,1.11448669434,-0.998660683632,0.151449978352,-0.0369356423616,-0.105450570583,-0.270700007677,-0.608446657658,-0.190827444196,1.0717369318,1.153175354,-0.569250047207,-0.405200004578,-1.19017827511,-0.242850005627,-1.02342677116,0.544749975204,-0.491749376059,0.159809142351,0.331446945667,0.848085820675,0.184052959085,0.329709917307,-0.133051067591,-0.531244456768,-1.04214465618,0.0134156197309
595,0.150999993086,-2.0184340477,-0.724573969841,0.568021714687,-2.27293634415,0.368696570396,0.501641213894,0.380316495895,1.45600545406,-0.56671833992,-0.338869214058,-0.419498682022,0.530531406403,-0.0838500261307,0.391142785549,-0.0120629072189,-1.04254996777,0.719469845295,-0.113011553884,-0.381953835487,-0.0413244664669,-0.245400011539,0.723049998283,-0.0841298401356,-0.470900028944,-0.118057623506,-2.93630003929,0.191806331277,-1.49421525002,-0.507503390312,-0.889072775841,-0.176009327173,0.683029949665,0.19170537591,0.0456898957491,0.146635979414,0.0378482080996
4793,-0.498549997807,0.293819636106,-1.46611309052,-0.535991430283,-0.963886380196,0.159418642521,0.587579727173,0.462280452251,3.65279364586,-0.60847902298,-0.874435186386,0.184082835913,0.790752887726,-0.568050026894,0.811867535114,0.408980160952,-1.27590000629,2.06783390045,1.09844255447,-0.203542292118,-1.15818560123,-0.0632499977946,-0.0280999988317,0.13582110405,-0.0111999958754,-0.541656136513,1.49480009079,1.71215558052,1.18390965462,0.15197250247,-0.351310670376,-0.765023112297,-0.24658882618,-0.0732733905315,-0.902980446815,1.13502633572,0.165280863643
2736,-1.28875005245,0.228452324867,-0.0849963128567,-0.676786422729,-0.791009545326,-0.484733223915,-0.169328659773,-1.01722455025,0.558382213116,-0.380910784006,0.350009828806,0.442486017942,-1.55287182331,-0.398599982262,0.830445885658,0.0774535834789,-0.782150030136,-1.16055262089,-0.383904486895,-0.48439604044,0.254592567682,0.14904999733,-1.6698499918,-0.769522845745,-1.2093000412,0.239159822464,0.233950003982,-0.724022626877,1.76646280289,-0.525386273861,0.599958300591,-0.493819594383,-0.137400105596,0.298307389021,-0.792220711708,-0.436470329762,-0.424364507198
5290,-0.725650012493,0.169675007463,-0.450479418039,-0.553218066692,0.0855176448822,-0.46557456255,-0.880354940891,-0.808018922806,1.36170530319,-0.366909652948,-0.24163390696,0.113790184259,-1.15405702591,-0.556699991226,0.215841025114,0.701285839081,-0.507000029087,-1.39890551567,0.0845442116261,0.434915721416,1.08108103275,0.419799983501,-1.50679993629,-1.18533313274,-0.368050009012,-1.18723702431,-0.172450006008,-0.696688592434,0.221271306276,0.0659580975771,0.550902187824,0.627402126789,-0.251945137978,0.826211333275,-0.436278998852,-0.149687245488,-0.596780180931
6194,0.0,0.100946068764,0.158544301987,0.0,0.000239418674028,0.154228657484,-0.2310013026,0.114775381982,-4.13633775711,-2.03950214386,0.0986961200833,-0.0527212619781,-0.110702969134,0.00065000000177,0.0224523544312,-0.0431446693838,-0.337249994278,8.38931446197e-05,0.0,0.422898471355,-0.260089695454,0.000650000059977,0.000999999931082,0.0171141289175,-0.000350000045728,-0.294615089893,-1.01209998131,-1.1154948473,0.205276012421,0.377544343472,-0.100195601583,0.612509131432,0.393121570349,-0.561848402023,0.569820821285,-1.662981987,-1.15381729603
1676,-0.516499996185,1.009806633,-0.225949600339,-0.128844842315,0.367117136717,-0.492175221443,-0.450776576996,-0.527145206928,-1.91691124439,-1.57495415211,0.507321715355,0.190485596657,-1.2951182127,-0.596549987793,0.437760770321,-0.480589091778,0.195749998093,-0.918123364449,-0.0383714288473,-1.01408624649,1.63354611397,-0.254600018263,-0.328450024128,-1.29873263836,0.0467000007629,-0.66591835022,-0.0618000030518,-0.506368160248,-1.49841737747,0.290234446526,0.601548850536,0.251024901867,0.689854025841,0.114172250032,-0.60242664814,-0.982316255569,0.181589901447
23512,0.0729500055313,-0.360650539398,1.31348478794,-0.0452282503247,-2.42630958557,0.829039931297,0.959461271763,-1.87422776222,-3.36204910278,0.523321568966,-0.0747189223766,-0.735223770142,0.963135242462,0.504299998283,-0.773809492588,0.15680295229,0.180950000882,-0.325123488903,-0.110301963985,-1.21518540382,-1.87096345425,-0.0327500104904,-0.38710001111,-0.251306593418,-0.699000000954,0.820813119411,0.433699995279,0.681609869003,0.753900170326,0.51810002327,-0.40619635582,-1.06822443008,-0.3486571908,-0.603620707989,-0.431721448898,-0.501640021801,-0.193822860718
148022,-0.455799996853,-0.22341299057,-0.517094969749,-0.432455301285,-0.454779684544,-0.65299487114,0.34307667613,0.627506315708,3.03305387497,1.22360765934,0.246826052666,0.23149587214,0.0905894562602,-0.163999989629,1.09680366516,-0.135942488909,-0.813549995422,0.218648642302,-0.251898348331,1.0254509449,1.18101763725,-0.701600015163,1.22514998913,-0.425724327564,0.546800017357,0.683697879314,0.033100001514,-0.324232935905,-0.938613891602,0.739635825157,-0.468795597553,0.426784604788,-1.20377588272,-0.520960688591,0.512457549572,-0.504357814789,0.455290675163
1906,-0.797699987888,0.54005086422,-3.31681871414,-0.846041321754,0.66116797924,-0.483260542154,-0.589081406593,-0.305534243584,-0.0538145825267,-0.525101661682,1.43734967709,0.492482662201,-0.920716285706,-0.0309500098228,0.567550182343,-0.357814103365,-1.27935004234,-1.9097725153,-0.0832681208849,-0.380693435669,0.780427932739,0.28820002079,-0.417349994183,-2.00898981094,-2.06529998779,-3.88972759247,0.226499989629,-0.281045168638,-0.0857343748212,-0.204393655062,-0.415794253349,0.406052440405,-1.19765603542,0.176929742098,-0.974020183086,-0.893985211849,-0.186491817236
8878,2.42864990234,-0.0761223435402,4.9916844368,-0.187005013227,2.01813650131,0.314600080252,1.09775972366,1.07006251812,-3.37525653839,1.76522302628,0.927692890167,-0.653583288193,3.47953987122,0.578449964523,0.807499647141,1.21499168873,0.548950016499,4.80232524872,1.08946251869,3.23344564438,-0.607319831848,-1.29670000076,0.871999979019,1.49958539009,-0.184550017118,-0.524149000645,2.05885004997,1.96942901611,-1.23915362358,-1.0189524889,0.55170828104,0.447990804911,1.86362218857,0.833460152149,1.40392386913,-0.649718046188,-0.121513605118
3091,-0.811900019646,-0.144940078259,-0.716547429562,0.431829512119,0.797333598137,0.625095188618,0.177550017834,0.428354889154,0.484055668116,-0.763921439648,1.09518134594,0.0313411876559,-1.47115707397,-0.307600021362,0.328735470772,-1.20736563206,-0.0126499980688,-0.805154561996,0.205762714148,1.25612461567,-0.178190201521,0.273849993944,0.392300009727,-0.322586715221,0.661849975586,-1.87258791924,0.630150020123,-0.925404071808,0.569931149483,0.577265739441,-0.0278317332268,0.511924922466,-1.45206475258,-2.33114719391,0.254543811083,0.124211624265,0.2695748806
