rid,CVD001_HEPG2_6H:BRD-K83694683-001-01-7:9.9684,CVD001_HEPG2_6H:BRD-K83694683-001-01-7:2.4921,CVD001_HEPG2_24H:BRD-K83694683-001-01-7:9.9684,CVD001_HEPG2_24H:BRD-K83694683-001-01-7:2.4921,CVD001_HUH7_6H:BRD-K83694683-001-01-7:9.9684,CVD001_HUH7_6H:BRD-K83694683-001-01-7:2.4921,CVD001_HUH7_24H:BRD-K83694683-001-01-7:9.9684,CVD001_HUH7_24H:BRD-K83694683-001-01-7:2.4921,CVD001_PHH_6H:BRD-K83694683-001-01-7:9.9684,CVD001_PHH_6H:BRD-K83694683-001-01-7:2.4921,CVD001_PHH_24H:BRD-K83694683-001-01-7:9.9684,CVD001_PHH_24H:BRD-K83694683-001-01-7:2.4921,DOS008_VCAP_6H:BRD-K83694683-001-01-7:4.98,DOS008_VCAP_24H:BRD-K83694683-001-01-7:4.98,DOS037_A549_24H:BRD-K83694683-001-01-7:4.98,PCLB002_A375_24H:BRD-K83694683:10,PCLB002_A375_24H:BRD-K83694683:3.33,PCLB002_A375_24H:BRD-K83694683:1.11,PCLB002_A375_24H:BRD-K83694683:0.37,PCLB002_A375_24H:BRD-K83694683:0.12,PCLB002_A375_24H:BRD-K83694683:0.04,PCLB002_A549_24H:BRD-K83694683:10,PCLB002_A549_24H:BRD-K83694683:3.33,PCLB002_A549_24H:BRD-K83694683:1.11,PCLB002_A549_24H:BRD-K83694683:0.37,PCLB002_A549_24H:BRD-K83694683:0.12,PCLB002_A549_24H:BRD-K83694683:0.04,PCLB002_HA1E_24H:BRD-K83694683:10,PCLB002_HA1E_24H:BRD-K83694683:3.33,PCLB002_HA1E_24H:BRD-K83694683:1.11,PCLB002_HA1E_24H:BRD-K83694683:0.37,PCLB002_HA1E_24H:BRD-K83694683:0.12,PCLB002_HA1E_24H:BRD-K83694683:0.04,PCLB002_HCC515_24H:BRD-K83694683:10,PCLB002_HCC515_24H:BRD-K83694683:3.33,PCLB002_HCC515_24H:BRD-K83694683:1.11,PCLB002_HCC515_24H:BRD-K83694683:0.37,PCLB002_HCC515_24H:BRD-K83694683:0.12,PCLB002_HCC515_24H:BRD-K83694683:0.04,PCLB002_HEPG2_24H:BRD-K83694683:10,PCLB002_HEPG2_24H:BRD-K83694683:3.33,PCLB002_HEPG2_24H:BRD-K83694683:1.11,PCLB002_HEPG2_24H:BRD-K83694683:0.37,PCLB002_HEPG2_24H:BRD-K83694683:0.12,PCLB002_HEPG2_24H:BRD-K83694683:0.04,PCLB002_HT29_24H:BRD-K83694683:10,PCLB002_HT29_24H:BRD-K83694683:3.33,PCLB002_HT29_24H:BRD-K83694683:1.11,PCLB002_HT29_24H:BRD-K83694683:0.12,PCLB002_HT29_24H:BRD-K83694683:0.04,PCLB002_HT29_24H:BRD-K83694683:0.37,PCLB002_MCF7_24H:BRD-K83694683:10,PCLB002_MCF7_24H:BRD-K83694683:3.33,PCLB002_MCF7_24H:BRD-K83694683:1.11,PCLB002_MCF7_24H:BRD-K83694683:0.37,PCLB002_MCF7_24H:BRD-K83694683:0.12,PCLB002_MCF7_24H:BRD-K83694683:0.04,PCLB002_PC3_24H:BRD-K83694683:10,PCLB002_PC3_24H:BRD-K83694683:3.33,PCLB002_PC3_24H:BRD-K83694683:1.11,PCLB002_PC3_24H:BRD-K83694683:0.37,PCLB002_PC3_24H:BRD-K83694683:0.12,PCLB002_PC3_24H:BRD-K83694683:0.04
5054,0.177578926086,-0.722901105881,0.747942566872,-0.134779542685,-0.707271635532,-0.350238263607,-2.27573013306,-1.19422256947,-0.812390267849,-2.19016933441,-0.196062684059,-0.499930381775,-0.29058226943,1.09410572052,0.503250002861,0.878047227859,0.706643402576,0.243144825101,0.682302832603,0.168636649847,1.78366720676,-0.376814186573,-0.0473703444004,0.157200098038,0.554958641529,-0.0368573069572,-0.411456257105,-2.30915236473,-0.875263333321,-0.0153961181641,-0.366376787424,-0.130288571119,0.0796225368977,0.645701527596,0.520615756512,0.0969761312008,0.816069662571,0.34195381403,0.348937630653,-1.41753864288,3.235414505,-1.37616455555,0.183186501265,0.285992920399,0.392345488071,-0.615975618362,1.18113827705,-0.500847935677,-0.652935028076,-0.172422081232,0.195699989796,0.123250007629,0.599754333496,-0.0324049666524,0.471434056759,-0.328962564468,0.401238262653,-0.752556920052,0.291823863983,-0.0181924104691,-0.726613581181,0.376323580742,0.50187265873
3108,0.860957145691,0.144229367375,-0.453881859779,-1.4567078352,-0.784379005432,-0.398814409971,-0.731477737427,-1.24882173538,-1.03501677513,0.269409656525,-0.715793550014,-0.569062769413,-0.346734464169,2.1528673172,0.0737499892712,-2.88461017609,-1.2043132782,1.15685129166,-0.0698086172342,0.990576267242,-0.118133485317,-1.06860756874,-0.658173441887,0.685018122196,1.6101295948,1.01663899422,0.0597191154957,-0.0942624509335,1.27321028709,0.301334619522,1.89914083481,-0.669335603714,-0.424124240875,-1.13859772682,0.486170887947,-0.659000754356,0.33660119772,-0.997660398483,-0.210640639067,0.810017824173,0.689450919628,2.02436757088,5.21766901016,1.34153020382,0.29630112648,1.43759036064,1.30031752586,0.232515454292,-0.145834982395,0.565287828445,-1.10549998283,-0.858200013638,-0.680424332619,0.393090009689,0.555599212646,0.560883164406,-0.744780659676,1.74178063869,0.494460433722,0.825498580933,2.4348089695,0.565183699131,0.304641008377
1950,-0.136962652206,-0.520251393318,0.327149480581,-0.864320218563,0.261987805367,-0.0784442126751,-0.429369568825,0.0950127542019,1.44015932083,-0.227351099253,-0.0742734819651,0.834088921547,-0.595126152039,0.0894585996866,-0.0528999567032,0.167697235942,1.86372673512,2.43073916435,-0.0419627577066,-0.942641019821,-1.03811848164,-0.497648477554,-0.129477351904,-0.642447650433,-0.160447657108,0.0149026066065,-0.133610188961,-2.22144556046,-0.908253550529,0.0605952888727,0.261663734913,-0.125487789512,-0.284474313259,0.558600664139,0.224190592766,-0.524983882904,-0.314767837524,-0.360944241285,-0.17554242909,-0.357971549034,0.594722390175,1.49969089031,4.93626022339,0.387599676847,0.27498370409,-1.49156022072,0.846075773239,0.00563099980354,-0.307118535042,3.17346143723,0.810249984264,-0.318549990654,0.69098085165,-0.285090267658,-0.623023867607,-1.03622508049,0.456624567509,-0.538181006908,-0.849953651428,-1.1280977726,4.6902050972,-0.335996568203,-0.682391226292
351,0.631804943085,0.352917015553,0.912405848503,1.22109556198,0.0660380423069,-0.173453450203,1.92628073692,1.37507462502,0.581122517586,0.852009534836,0.236758962274,1.55504131317,-0.606276094913,-0.553393483162,0.703200042248,-0.353630363941,0.224184945226,-0.499485850334,-0.517129600048,-0.412917554379,-0.903134047985,-2.28362083435,-1.77297961712,-0.168944299221,-0.679205715656,-0.295772373676,-1.23638284206,1.30687141418,0.0390989296138,0.808965504169,0.433174908161,0.200611263514,-0.208639442921,0.0351301580667,-0.426964819431,-0.473466575146,-0.301226615906,-0.263728141785,0.102544829249,0.636417031288,0.382457286119,1.41751670837,0.202155023813,-0.410015523434,0.00622553378344,-0.444936513901,2.3062722683,-0.746331572533,0.0174261033535,-0.505918502808,4.5201997757,1.35154998302,-0.0427559167147,0.0873132050037,-0.452693760395,0.136025354266,-0.216600999236,-0.0847185403109,-1.61116278172,0.0863777026534,-0.246324673295,-0.59892809391,-0.715018868446
4846,-0.962542057037,-1.26722967625,-1.83192229271,-0.497202455997,-0.684023857117,0.0500060617924,-0.518846869469,-0.141240283847,0.0940034538507,0.447745621204,-0.727155923843,0.347389966249,4.19330453873,-0.292328119278,-0.0502000153065,-0.162385284901,2.96898317337,2.1934428215,0.687628984451,-0.742103457451,2.5931417942,-0.00522334128618,-0.738440394402,1.28982937336,-0.478261590004,-0.0154196172953,0.271854430437,-0.294730842113,0.0561049580574,-0.541669666767,1.9315636158,-1.17518055439,0.96347784996,-0.115044772625,-0.33321505785,0.417606174946,0.146131873131,-0.688196182251,-0.592985808849,-0.157670989633,-0.641855537891,-1.21810412407,0.950483083725,0.0540852099657,0.422213435173,-1.67208504677,-0.679645776749,-1.04753875732,-1.03226923943,0.0625866055489,4.87844991684,-1.05009996891,-0.17811049521,1.14883720875,0.0701760053635,-0.122449591756,2.20523619652,-0.24814067781,0.222785517573,0.308292865753,1.33003258705,0.0572068691254,0.246399462223
1452,0.315683156252,-0.257714956999,0.309637457132,-0.329608976841,2.60592365265,0.765360474586,2.21227312088,1.33041834831,0.248094469309,-0.817902684212,0.723821163177,0.302329182625,-0.731139540672,0.274809241295,-0.453150004148,0.608975410461,-1.60069942474,-0.250064700842,0.0323428213596,-1.35317099094,-0.505746662617,0.0615654140711,-0.0889123678207,-0.275438785553,-1.23186063766,-0.514348983765,0.510234057903,-0.0769527629018,-0.0530299991369,-0.145441323519,0.0666360855103,-0.0256687551737,-1.29960644245,-0.763479113579,-0.605162262917,0.32078742981,0.24947732687,-0.774178922176,-0.901726484299,0.338755249977,0.409590482712,0.553886294365,-0.829398393631,0.121845453978,0.629241466522,1.31177020073,-0.981799840927,0.929767131805,0.0775076150894,-0.980003654957,-0.887349963188,-0.468349993229,-3.11479663849,0.0156379044056,-2.27644968033,0.00253438949585,-0.359334230423,1.37831187248,-2.00421929359,0.561515510082,-0.322964727879,-1.05006873608,-1.66301262379
4776,-0.159428939223,0.750591635704,-0.309785366058,-0.163892090321,-0.0708785504103,-0.0190099328756,0.514391541481,0.169092029333,1.15017616749,1.37632501125,0.905481934547,0.754701018333,-0.409156739712,0.0548818260431,0.468600034714,0.0632266849279,2.14128255844,2.36016154289,-0.275791466236,-0.875514268875,0.937960505486,1.11092746258,-0.84488004446,-0.0318496823311,-0.883321523666,-0.963743388653,-1.64812290668,-1.16792845726,0.313413739204,0.178095057607,-0.531154036522,-0.167831763625,-0.0664822459221,0.318334490061,-0.378430664539,-0.36766025424,-0.963171839714,-0.129457637668,0.325423181057,-0.0695567727089,1.35174584389,1.47877979279,4.0368514061,-0.10622908175,0.814626634121,-1.70442485809,-0.806142032146,-0.527851939201,-1.58426046371,-1.07813763618,-1.139950037,-0.778400063515,-0.827002167702,0.0902351737022,-0.0951767712831,-1.51790690422,-0.313342869282,-0.113769307733,-0.591653108597,-0.113000869751,0.994758665562,0.368486404419,-1.37192296982
6908,2.1404311657,0.0149175524712,-1.01020419598,0.462262123823,2.10862421989,3.6765806675,-0.200486376882,2.00073647499,0.491199672222,-0.350381880999,0.560699224472,-0.519481301308,0.736479580402,-0.202315703034,-0.233750015497,-0.0825983062387,-1.31799769402,-1.40024936199,-0.602898359299,0.0479847341776,-1.6342433691,1.86958682537,1.58097016811,0.800514698029,1.31170725822,2.57074308395,3.6713078022,1.56084108353,-0.228512391448,0.0906553119421,0.416815638542,0.80047929287,0.241847157478,-0.681491374969,-0.123349137604,0.525823235512,0.867828547955,0.277563750744,-0.794122576714,-2.08301019669,-1.29976272583,-1.92183923721,-0.62616956234,-0.208313837647,-1.08771026134,0.349358201027,-4.01111030579,0.102773971856,-1.51969015598,-3.61887550354,-4.88894987106,-0.917799949646,-1.79622888565,0.269910603762,0.11292874068,0.77115380764,0.458262503147,-1.67808890343,-0.451385617256,-0.751146972179,-0.369646787643,0.399935543537,0.215703204274
672,0.168865650892,0.592779397964,-2.43049883842,-0.732079684734,0.610231816769,0.239510640502,-0.0759889781475,1.35351848602,0.196640193462,0.994957029819,0.789248585701,1.30294919014,0.730151891708,-3.41373205185,0.269050002098,-0.944816112518,-0.700983345509,-1.37680208683,0.463254034519,0.325389862061,-0.588821053505,-0.741441965103,0.208749771118,-0.410352230072,0.534980177879,0.251838743687,0.976405858994,-0.867237091064,-0.278630703688,-0.154716402292,0.803477823734,-0.347739577293,-0.444498866796,-1.39724612236,-1.11806643009,0.552441596985,0.781405806541,0.174157291651,0.00579099357128,-4.85716867447,-3.79826617241,-2.47664499283,-2.63998866081,-0.917962491512,-2.42142629623,-0.397049695253,-0.688745737076,-1.23446750641,0.304298579693,0.926107287407,1.71389985085,-0.764899969101,2.12029218674,0.297797203064,-0.252412378788,0.377585023642,1.1914627552,-2.17724847794,0.0895666703582,-0.572512149811,-0.400173187256,-0.120194047689,0.417418897152
5710,0.257261067629,1.39624536037,0.750240802765,0.628774762154,0.0500157102942,0.717961907387,0.370258718729,-0.710539162159,-0.639784276485,-0.0412962622941,-0.0881597697735,-0.42840474844,0.826451897621,0.075606547296,0.200350016356,-0.313180953264,0.11802443862,-1.30673193932,-0.333675533533,0.679233133793,1.0119767189,0.377032488585,0.0234976261854,-1.31915915012,0.218591347337,-1.33158826828,0.659610688686,-0.204242363572,-0.154599249363,0.631605625153,-0.14726343751,0.597388446331,0.843071579933,-1.36356472969,-0.13012740016,0.317547261715,0.383456736803,-0.861930668354,-0.247204691172,1.21058273315,0.158133625984,3.74408221245,-0.50150167942,0.478072166443,0.905781030655,1.943115592,2.24567580223,-0.521206855774,0.868294715881,4.00361919403,4.57959985733,-0.0100499987602,-0.41196513176,-0.319699943066,0.214897841215,0.73369705677,0.505653202534,-1.93232679367,-0.416098415852,0.499683439732,0.304566085339,0.251472234726,-0.538422703743
2115,0.291430473328,0.412930518389,-0.0992227643728,0.862284779549,2.35496115685,1.28658092022,-0.32479211688,0.990699887276,1.41231691837,0.501769483089,-0.181103646755,0.337703615427,-0.605065047741,0.246543556452,0.476249963045,-0.909625887871,-0.9954611063,2.96510314941,0.088800907135,0.1661683321,-1.3685131073,0.502048254013,-1.26160693169,1.92963111401,1.63018894196,-0.0272051170468,-0.537221074104,-0.40190577507,1.21405553818,-0.381108224392,1.39814114571,-0.097561866045,1.67990469933,-0.150378763676,0.13641320169,-0.46287432313,0.0896345376968,-1.09745132923,0.0222959518433,-0.158395320177,0.941389620304,2.25805711746,5.06992149353,0.726405322552,1.78180992603,0.409946501255,-2.11765384674,-0.549986362457,-1.4777983427,-2.04061985016,-0.995299994946,-0.305899977684,0.291454851627,-0.411453574896,0.128575265408,0.260913729668,-0.118570424616,-0.254864633083,-0.429612129927,-0.333841770887,3.83651638031,0.211995154619,-0.213253170252
