rid,CPC004_A375_6H:BRD-A44008656-036-15-9:10,CPC004_HA1E_6H:BRD-A44008656-036-15-9:10,CPC004_HA1E_24H:BRD-A44008656-036-15-9:10,CPC004_HCC515_6H:BRD-A44008656-036-15-9:10,CPC004_HCC515_24H:BRD-A44008656-036-15-9:10,CPC004_HEPG2_6H:BRD-A44008656-036-15-9:10,CPC004_HT29_6H:BRD-A44008656-036-15-9:10,CPC004_MCF7_6H:BRD-A44008656-036-15-9:10,CPC004_PC3_6H:BRD-A44008656-036-15-9:10,CPC004_PC3_24H:BRD-A44008656-036-15-9:10,CPC004_VCAP_6H:BRD-A44008656-036-15-9:10,CPC004_VCAP_24H:BRD-A44008656-036-15-9:10,CPC011_A375_6H:BRD-A44008656-036-21-7:10,CPC011_A549_6H:BRD-A44008656-036-21-7:10,CPC011_A549_24H:BRD-A44008656-036-21-7:10,CPC011_HA1E_6H:BRD-A44008656-036-21-7:10,CPC011_HT29_6H:BRD-A44008656-036-21-7:10,CPC011_MCF7_6H:BRD-A44008656-036-21-7:10,CPC011_MCF7_24H:BRD-A44008656-036-21-7:10,CPC011_PC3_6H:BRD-A44008656-036-21-7:10,CPC011_PC3_24H:BRD-A44008656-036-21-7:10,CPC011_VCAP_6H:BRD-A44008656-036-21-7:10,CPC011_VCAP_24H:BRD-A44008656-036-21-7:10,CPC017_A375_6H:BRD-A44008656-036-15-9:10,CPC017_A549_6H:BRD-A44008656-036-15-9:10,CPC017_A549_24H:BRD-A44008656-036-15-9:10,CPC017_ASC_24H:BRD-A44008656-036-15-9:10,CPC017_HEPG2_6H:BRD-A44008656-036-15-9:10,CPC017_HT29_6H:BRD-A44008656-036-15-9:10,CPC017_MCF7_6H:BRD-A44008656-036-15-9:10,CPD001_MCF7_6H:BRD-A44008656-036-19-1:10,CPC017_MCF7_24H:BRD-A44008656-036-15-9:10,CPD001_MCF7_24H:BRD-A44008656-036-19-1:10,CPC017_NPC_24H:BRD-A44008656-036-15-9:10,CPD001_PC3_24H:BRD-A44008656-036-19-1:10,CPC017_PHH_24H:BRD-A44008656-036-15-9:10,CPC017_SKB_24H:BRD-A44008656-036-15-9:10
843,-0.140350282192,-0.391966640949,0.527833342552,0.345780819654,0.797825932503,-0.53209155798,-0.465818494558,1.90568709373,-0.546021640301,-0.0600394196808,0.905685484409,-0.0239840149879,-0.513545393944,0.506099998951,0.410779714584,-0.800300002098,-0.642708659172,0.26424998045,-1.23629999161,-0.749220132828,0.231250494719,0.99776417017,-0.341337919235,-0.936688601971,0.0254775490612,0.829890489578,-0.625383377075,1.53339421749,0.0324315428734,-0.209199994802,0.661630570889,-0.594061911106,-0.823751091957,0.300539135933,0.495410114527,0.0917666554451,-0.525000035763
840,-0.622817158699,0.107466667891,-2.45073366165,-0.13865609467,-0.716157078743,0.776941120625,0.5871270895,-0.420969814062,-0.0457461625338,1.3162971735,0.201206088066,1.36062884331,-0.251346796751,-0.542350053787,-0.556752383709,0.722199976444,0.0566641762853,1.07985007763,1.04725003242,3.26363277435,0.117865383625,-0.219860315323,0.224090307951,-0.367314487696,0.0219747759402,0.191376805305,0.0511247143149,-1.25501334667,0.827091097832,-0.32254999876,-0.387117356062,1.40937459469,0.391178041697,-0.139992848039,-0.512180507183,-0.311366677284,-1.14689993858
7048,-0.62697660923,-0.894966721535,3.46826672554,0.0965554714203,-0.695621967316,1.43872594833,3.29832553864,-0.621160566807,0.981876313686,-0.183411568403,-0.0591828376055,-0.749544262886,-0.341078400612,4.69785022736,0.421772330999,-0.354849994183,0.232092767954,-0.50744998455,0.941299974918,0.323019087315,0.147485151887,0.809574961662,-0.0807907432318,0.35626834631,0.233392432332,2.64898633957,-0.660869777203,-1.14384102821,-0.347031533718,-0.448074996471,0.150671750307,0.27451723814,-0.26330858469,-0.237536475062,-0.638131558895,-0.19756667316,-0.54154998064
4851,0.107510596514,-1.27863335609,-0.153433322906,3.33345651627,0.911309301853,0.567920804024,1.11019921303,0.532229721546,-0.653080463409,-0.489399343729,-0.875682175159,-1.76947259903,-0.486987799406,0.895700037479,0.735610604286,-0.446999967098,-0.782064318657,-0.168099969625,-0.817800045013,0.46879440546,0.946051537991,0.8056011796,1.00535058975,-0.0393769294024,-0.19101010263,1.41571772099,-0.0559746697545,0.999490380287,0.828707396984,-0.222000017762,1.4120721817,-0.523631036282,-0.035655900836,-0.0197957661003,0.822453320026,-0.295966684818,0.42689999938
6464,-0.856841802597,0.0165666937828,0.427666664124,0.0182630419731,0.482426643372,-0.146692484617,-0.625779092312,0.934782624245,-0.374503195286,-0.427974939346,-0.416352927685,-1.88688349724,0.212630406022,-0.773599982262,0.958816170692,0.571950018406,-0.646548569202,-0.155149996281,-0.47650000453,-1.73351120949,0.888759315014,1.86322808266,-0.25233861804,-0.44530236721,0.60716766119,0.434584975243,0.312240183353,1.16739392281,1.5908100605,-0.404224991798,0.724015831947,0.0229650698602,-0.992708921432,-0.31846255064,0.0559928119183,-0.00986667722464,1.0109000206
23410,-0.0542748048902,1.23259997368,0.415066659451,0.160645574331,-0.870916366577,1.25807070732,-0.211184874177,0.381485551596,-0.0948510169983,-0.325128853321,-0.587526500225,-0.716746151447,2.01781392097,0.2867000103,0.334207832813,-0.248899996281,1.04354119301,-0.216250002384,1.95084989071,0.11868134886,0.183308333158,0.689823150635,0.0625775456429,-0.31458324194,-0.468646585941,-0.216663777828,-0.341368377209,-0.314781993628,-0.0625192523003,0.867875099182,1.54833996296,0.15258705616,0.626031041145,1.18143391609,1.44520640373,0.387033343315,-0.415600001812
54205,0.703019917011,0.271700024605,-0.924900054932,-2.93114566803,0.310472667217,-1.67125165462,0.854291677475,0.253019928932,-0.11523117125,-0.16893799603,1.18456959724,0.356862038374,0.325693547726,-0.632349967957,0.754744708538,-0.10174998641,0.562939763069,-0.00779999792576,0.317749977112,1.02669000626,0.574247598648,0.297622859478,-0.00288926064968,1.18694615364,0.114383213222,0.687811613083,-0.954140007496,-0.206424564123,0.689834594727,0.625475049019,-0.0462972894311,-0.189823657274,0.466268181801,-1.91361892223,0.272000849247,0.471066653728,-0.108850002289
2770,-0.0432862117887,-0.546133339405,-0.412333369255,0.371142357588,0.781305551529,1.09274303913,-0.232481747866,0.122908554971,0.405974447727,-0.598463952541,-0.747433006763,-1.10813176632,-0.0631202235818,0.769699990749,0.63713735342,0.187050014734,0.251739710569,-0.420750021935,1.952450037,0.664060294628,0.586821079254,3.0740737915,-0.189594954252,-0.713213682175,-0.136932551861,3.03887653351,0.13298612833,0.173345133662,0.297605156898,-0.182775005698,1.52997159958,0.0442450642586,0.492300629616,1.60637104511,0.4656214118,0.115733347833,-0.77270001173
80204,-0.253032565117,-0.00720000267029,0.0104000046849,2.96970534325,-0.229211896658,0.269934654236,-0.230851247907,0.435116291046,-0.0373038463295,-0.637263298035,-0.855783164501,-0.504889726639,-0.469370514154,0.356299996376,3.25047397614,4.75554990768,1.81681847572,-0.282050013542,3.15024995804,0.279630124569,-0.253159314394,0.232084855437,-0.261173784733,-0.773707032204,0.115999549627,-0.387752115726,-0.990207910538,5.09501838684,0.280072122812,1.49920010567,1.30021762848,0.0789003074169,0.164061099291,0.441683739424,1.3695486784,-0.503300011158,-0.162949994206
4208,-0.147293269634,-1.08640003204,-0.189033344388,-0.261227667332,3.41200375557,0.0424000173807,-0.39594861865,0.533020019531,-0.0126197487116,1.0817848444,0.159251317382,-1.08972704411,-0.331145197153,-0.110050022602,0.197606489062,-0.545700013638,-0.613895893097,-0.33030000329,1.82589995861,-0.188451126218,0.621014595032,0.413246870041,-0.724153578281,-0.0278864111751,-0.466031551361,0.86476624012,-0.130982398987,0.377382725477,0.4284979105,-0.249749988317,1.20416796207,-0.855096817017,-0.173404544592,0.936511278152,0.446987658739,-0.169633328915,0.842299938202
1845,1.0068628788,0.792800009251,-0.51686668396,-0.128032550216,0.0210532397032,-0.721187949181,0.731098234653,0.00368085876107,0.0347258746624,-0.244702503085,-0.221218690276,-0.159846395254,-0.0235328152776,-1.94414997101,0.924416899681,-0.504599988461,0.130862176418,-0.146099999547,1.01859998703,0.0397229418159,0.271351307631,-0.296659052372,-0.283073484898,0.354872137308,-0.156810417771,-0.614062905312,0.548180878162,-0.185949683189,0.964361011982,0.282074987888,-0.172409102321,-0.0117800310254,0.50866985321,1.78525674343,-0.315787166357,-0.144300013781,-0.353249996901
23368,0.0479163229465,-0.57453340292,0.699466705322,0.0918880403042,3.41864299774,-0.426521480083,-0.499554723501,1.50341582298,-1.40590453148,-0.63021671772,-0.707375526428,-0.730304181576,-0.516661226749,0.254200011492,3.30169010162,1.01204991341,-0.32391551137,0.748050034046,-0.249649971724,0.0462589636445,0.890399873257,1.53793287277,1.46752727032,0.451720863581,0.187629908323,1.16221570969,-0.809180378914,1.75518453121,0.565614402294,0.384449988604,0.658920168877,-0.347052872181,-0.437278360128,-0.0213026106358,0.85863161087,0.262466669083,1.24664998055
5583,-0.428949654102,-0.553866624832,0.014433324337,1.01360809803,0.711514532566,-1.49815738201,-0.185162767768,0.12123799324,1.17661643028,0.147518634796,0.125119745731,-0.18474650383,-0.372232973576,-0.113650009036,1.02380800247,0.0312500074506,0.0701666623354,-0.293399989605,1.58049988747,0.25074672699,0.839384198189,0.376656830311,-0.432907104492,0.550096273422,-0.788647472858,0.523522019386,-0.828552901745,2.98450398445,1.36002874374,-0.487975001335,0.151826187968,-0.340170562267,-0.702230811119,-0.835343897343,-1.59243392944,-0.144566655159,-0.291599988937
8900,-0.308537840843,-0.165166661143,1.09630012512,-0.191236540675,0.908618330956,0.551748991013,-0.0990096926689,0.649209499359,-0.307219773531,0.489442586899,-0.368444919586,-0.684833586216,0.194541364908,1.7039000988,0.962824702263,-0.869400024414,-0.0234389081597,4.70685005188,-1.12320005894,-0.332620799541,-0.961872756481,1.3268866539,0.891631484032,-0.249784901738,1.05004370213,-0.128836035728,-0.184554457664,0.621289670467,0.520677804947,-0.0457249879837,0.475124716759,-0.0845027789474,-0.515467822552,0.790448963642,1.16187107563,-0.225733354688,0.142750024796
581,-0.0240088105202,-1.37689995766,0.0107666701078,0.161326989532,-0.452382445335,-0.222174465656,-0.197413802147,0.601352214813,-1.34795713425,-0.901436269283,-1.15259122849,-4.26839971542,-0.155953854322,-2.79914999008,1.13153648376,-0.411299973726,0.938944101334,0.840449988842,-0.162950009108,-0.179049804807,3.54272127151,0.266646921635,0.680126726627,0.312824249268,-0.35128441453,-0.152661144733,2.04473471642,-0.553433716297,-0.279297471046,-0.162600010633,-1.78984284401,-1.03482878208,-0.381857812405,0.830700159073,0.70890545845,0.00206664204597,1.37024998665
6193,0.0424130186439,1.70469999313,-0.338800013065,0.415979623795,-1.59020006657,2.50239229202,-0.264964878559,-1.10068523884,-0.0356932319701,0.0639842152596,1.86460757256,-0.1846344769,0.305023163557,0.15575003624,-0.441980332136,0.437649995089,0.420711815357,-0.543750047684,-0.0304999947548,0.561514317989,0.211371839046,0.58917671442,2.05477356911,0.429475307465,-0.489824235439,0.0237599536777,-0.0724688693881,0.184185400605,0.823857724667,-0.0503000020981,0.0166549682617,0.0431380718946,-1.78055310249,1.55156326294,0.423534601927,0.0412666723132,1.41319990158
6622,0.586611866951,0.631166696548,0.466099977493,1.34568881989,1.02832114697,-0.883411467075,0.0097727663815,-0.199919044971,-0.45506182313,1.46767377853,-0.197882041335,-0.295110881329,0.184235066175,1.46204996109,0.420535206795,1.43580007553,0.383341938257,-0.0115999989212,-1.90059995651,-0.016364717856,2.81338024139,-0.200850576162,-0.348594486713,-2.12958312035,1.80059802532,-0.291563898325,0.1664044559,0.330102324486,0.97726804018,0.174975022674,0.40033018589,-0.157458513975,-0.567786991596,-1.13918423653,3.37839198112,-0.984766721725,0.111000001431
11261,-0.273498922586,-0.617133378983,-1.09573340416,0.220849648118,-0.626172780991,0.755099236965,0.902808248997,0.208367913961,0.638150393963,-0.191199481487,-0.181310385466,0.355328500271,0.090104483068,0.523000001907,-0.401766777039,0.272000014782,2.65517640114,3.24379992485,6.04559993744,2.575319767,-0.4443795681,0.23495195806,-0.682755827904,1.78209078312,-0.420993328094,-0.258394926786,-0.496542990208,-1.00515425205,-1.44227874279,1.06717503071,-0.365450501442,-0.193944424391,0.514263153076,0.674992918968,-0.843326151371,-0.382333368063,-0.500400006771
6696,-0.324124068022,-0.639700055122,-0.046266656369,0.0356399416924,-0.71889603138,0.763130187988,1.321185112,0.135158076882,0.167444124818,-0.468524962664,-0.193693876266,-0.901157438755,-0.318312048912,-0.435600012541,0.0339611917734,-0.682449996471,-0.773379802704,-0.497699975967,2.51764988899,-0.401117414236,-0.542670607567,-0.210739478469,0.303390443325,0.419629454613,-0.911440491676,-1.36028599739,-0.586890935898,-0.589112579823,1.28440642357,0.266950011253,-0.510794758797,-0.308156341314,-0.336905270815,0.448617845774,-0.647750616074,0.220733314753,0.244050011039
8312,0.157771766186,-1.054433465,0.51130002737,0.244779646397,0.424637258053,0.368220418692,0.223094314337,0.0435306429863,-0.155135825276,-0.561228811741,-0.0662547498941,-0.245988920331,-0.19137108326,-0.259649991989,0.936827003956,-0.794799983501,-0.0981887429953,-0.191349998116,1.48020005226,-0.129434511065,-0.406028479338,1.59094691277,-0.486301332712,0.168667897582,0.593878686428,-0.0620839297771,1.02529776096,2.91393184662,1.29120433331,1.33057498932,-0.579196989536,4.55217981339,-0.665905714035,-1.4988411665,0.0959289222956,0.260966658592,0.865849971771
835,-0.301296621561,1.76813340187,1.67286682129,0.402364343405,-0.704853892326,0.139760628343,1.13635981083,1.71116089821,1.21095108986,-0.250794321299,0.596992015839,0.474603295326,-0.0577264204621,0.442699998617,0.704286813736,0.352899998426,-0.011515814811,0.0576499998569,7.43669986725,-0.407351076603,-0.712790966034,2.32477092743,-0.431810438633,-0.277371108532,-0.849734723568,-0.179159969091,-0.718134284019,-0.658488154411,-0.247707650065,0.291750013828,-0.534374654293,0.473683446646,0.668808400631,-0.402048170567,-0.385441124439,-0.253100037575,1.38739991188
8324,-0.0853574424982,0.730000078678,0.804133415222,-0.275374591351,0.056466512382,-1.31787502766,0.134634539485,-0.118291206658,0.116497986019,0.982467472553,1.293841362,-1.21224057674,-0.760066628456,-0.539650022984,-0.707360208035,1.41849994659,-0.415508776903,3.3763999939,0.453999996185,0.19459399581,0.498695492744,0.141172885895,-0.620412170887,2.84723544121,-0.449468076229,-0.433168977499,-0.551194190979,-0.343538969755,0.796611666679,-0.237300008535,-0.164757281542,4.91273927689,0.272356063128,-0.315844744444,-0.381022244692,-0.124766662717,-0.859500050545
1848,0.115261085331,0.0860000252724,0.267033338547,0.340611308813,1.40055155754,-1.15213108063,0.256210923195,-0.287899881601,0.333722263575,-0.274125516415,-0.631012797356,0.15764695406,0.0779384225607,0.165300011635,-0.12337192148,-0.371850013733,-4.30228805542,0.542800009251,0.049950003624,-0.221190363169,0.223011046648,0.690487623215,-0.00219719856977,0.452221423388,-0.128270685673,-0.221403896809,-0.0305258333683,-0.95360648632,-1.24608314037,-0.136249989271,-0.476965785027,-1.21443045139,-0.282861918211,0.255752652884,-0.218444615602,-0.0422333180904,-0.426449984312
154,-0.927925884724,1.09220016003,-0.183366656303,0.362244009972,0.185386478901,-0.25156763196,-0.16854006052,0.482832968235,1.02796339989,-0.243046164513,1.3875644207,-0.238022655249,-0.506487905979,-0.895850002766,0.961822032928,-0.269250005484,-0.635313034058,-0.39025002718,0.617300033569,0.00319750513881,0.0884838029742,1.52487385273,0.254462391138,-0.840163826942,5.20301914215,0.277035534382,0.272293537855,0.690134048462,0.819256067276,-0.193724989891,-0.0876086503267,0.20559066534,0.49106964469,0.26569288969,-0.82106256485,-0.0141333527863,1.35914993286
4312,0.170856446028,-0.324200004339,-0.325633347034,0.787184715271,0.420643657446,-0.860729813576,-1.18219792843,-0.543737232685,-0.411013931036,-0.0208621546626,-0.123263344169,-1.49274539948,-0.559590041637,0.0349000096321,1.17399680614,-0.359650015831,-0.762982726097,2.52099990845,-1.23315000534,1.21530032158,0.305751770735,1.76433742046,-0.559857904911,0.134073749185,0.238439708948,0.697344601154,-0.354347288609,1.88134872913,1.48250830173,-0.0652500092983,0.510653793812,-0.361355960369,-0.988461494446,0.314254641533,-0.177836582065,0.1685000211,-0.55579996109
994,0.0392943173647,-0.00593328475952,-0.29333332181,-0.0310315936804,-0.247570842505,1.07090747356,0.461990654469,-0.19439470768,0.573291420937,-1.87897050381,-0.0773120671511,0.966263532639,-0.536484599113,-0.825850009918,-0.833249211311,0.522799968719,-0.119463801384,-0.661400020123,-2.68280005455,-0.226054936647,-2.28732538223,-1.3692047596,0.236910045147,0.090767994523,0.261118412018,0.1761521101,0.0474021285772,-0.919250845909,-0.882469832897,-0.310525000095,-1.42567789555,0.700866580009,0.0731814205647,-0.10820723325,0.0279441028833,-0.412600010633,-3.99009990692
2048,-0.604801237583,0.154599994421,-0.0758666396141,-0.362669080496,-1.11256861687,0.00615039654076,-0.101542234421,0.119925156236,1.06765460968,0.0321124494076,-0.499336898327,-0.738690435886,-0.360263645649,-0.124249994755,0.218814849854,-0.474799990654,-0.231475114822,-0.253800004721,1.02534997463,-0.49263587594,-0.512096047401,-0.143759503961,-0.244214937091,-0.3152089715,0.00858889520168,-0.979005217552,-0.895547568798,1.05656528473,1.02230131626,-0.29402500391,-0.746989786625,0.58322685957,-0.207481846213,-0.49200078845,0.32966029644,0.27053335309,0.653949975967
1111,0.682204306126,-0.443533360958,-0.892633318901,0.803560972214,-0.494635790586,1.59464585781,-0.420088291168,-0.795821607113,0.257516860962,0.684347271919,0.0877029150724,-2.99092745781,0.597715854645,0.633100032806,0.884121775627,0.620499968529,0.497323930264,0.597400009632,-0.444099992514,1.85848033428,0.446890562773,-0.318802267313,0.020819157362,1.40065169334,0.834796786308,0.135597854853,-0.446482181549,-0.233737871051,0.811845064163,0.164599984884,0.886767685413,0.0817353650928,-0.148146346211,-0.324011474848,0.131053715944,0.290866672993,0.203099995852
5154,-0.182390898466,0.221366673708,0.101266682148,-0.433723032475,-0.705831468105,-0.748632848263,-0.248635143042,-0.820647954941,-0.0277129039168,0.577375054359,-2.27106952667,0.294106930494,0.696902036667,-1.23379993439,-0.891619026661,1.51729989052,0.0647518411279,-2.29339981079,2.41729998589,0.410794973373,-1.14171934128,-0.383851796389,0.0677905902267,-0.0477346628904,0.0932512953877,-1.35281288624,-0.0243003219366,-0.567733049393,0.20129737258,0.0674000009894,0.425140291452,0.265699833632,0.544373035431,0.134664624929,-0.288601309061,0.645200014114,0.338199973106
2920,-0.536052465439,-0.970633327961,-0.102266669273,-0.000199556350708,-0.374568194151,-0.252700001001,-0.117154240608,-0.795064687729,0.505863189697,0.118290625513,-0.16112563014,0.728712022305,1.60953295231,0.355049997568,-1.07011806965,-0.258349984884,-0.504546880722,-0.896799981594,2.3736000061,0.237429663539,-0.0332472138107,0.110809125006,-0.215169459581,-0.397118926048,-0.240880534053,-0.266768187284,0.18475112319,-0.317698657513,0.151425659657,-0.126774996519,-0.53667640686,-0.912203490734,-0.415190130472,-0.119022078812,0.381612330675,-0.200233355165,-0.274599999189
3122,-0.322492986917,-0.477033346891,-0.10286667943,-0.268778324127,0.648224592209,-0.716410279274,0.0325511209667,0.732960999012,-0.496538519859,-0.682479679585,0.800038993359,-1.05413377285,0.827236652374,0.59844994545,-0.0986360013485,-0.566950023174,-0.966328859329,-0.506200015545,0.28379997611,-0.380603641272,0.0963786393404,1.00530874729,-0.508732259274,0.408983707428,0.157112777233,0.374860852957,-0.474159091711,2.21716094017,1.01335453987,-0.135749995708,0.168810129166,0.184406012297,-0.862654685974,-0.992514133453,0.537906587124,0.0637000054121,-0.136099994183
2769,0.0728953778744,-1.00569999218,-0.769333302975,0.602534770966,0.445959419012,0.171349689364,-0.520179092884,0.287225067616,-0.673195362091,-0.259327381849,-0.721644878387,-0.163534209132,-0.355587989092,0.29825001955,0.157676428556,-0.527649998665,-0.401707828045,1.28030002117,-0.449699997902,-0.0206675902009,3.13409328461,0.597032010555,-0.23348839581,1.03242886066,-0.309647887945,0.38671630621,-0.762384355068,1.4436300993,0.454943954945,-0.104724988341,1.22016656399,-0.52667427063,-0.505648493767,-0.305164903402,1.09072840214,0.115066669881,0.355250000954
5900,-0.0126964226365,0.21819999814,-0.297899991274,-0.410174429417,0.666742146015,4.82134199142,0.230704426765,-0.168129995465,0.464329481125,0.151204407215,-0.0902247726917,-2.15724015236,0.0561591871083,-0.632899999619,-0.673002064228,2.50960016251,0.0337838977575,0.360949993134,1.16554999352,-0.474946945906,0.166746258736,0.337886810303,0.183898076415,-0.476619422436,2.00429153442,-0.542564690113,-0.506889522076,0.255461066961,0.705537140369,-0.747924983501,0.2049395293,-0.285862058401,0.0301538407803,-0.591502308846,-0.198042407632,-0.086333334446,0.694499969482
6304,-0.188906937838,-1.21903336048,0.556766748428,0.295975744724,0.436180204153,-0.55442905426,0.502449333668,-0.467197149992,4.08638572693,-0.111312866211,-1.12240898609,-0.0544314160943,-0.58044731617,0.272300004959,0.679739356041,-0.856849968433,0.37964618206,-0.251200020313,0.685150027275,0.071686565876,-1.52025461197,0.0214166119695,0.257426440716,1.60759150982,-1.11706602573,2.44311141968,3.85534739494,0.646731376648,-0.468095481396,4.52157497406,1.1807641983,4.44979333878,-0.304872304201,1.07581293583,-0.675637483597,0.065299987793,0.47570002079
5211,-0.715870738029,-0.380566686392,-0.581799983978,-0.29668200016,-0.920019090176,-0.214133143425,0.199415430427,-0.606787025928,1.18888783455,0.164869174361,-1.48563182354,0.570137917995,-0.222885429859,-0.702350020409,-0.238862350583,0.412900000811,0.126059994102,0.378699988127,0.85974997282,0.940820813179,-0.304093390703,-0.692758560181,0.211126029491,-0.777375042439,-0.932964324951,-0.4410572052,0.738394141197,-1.03268229961,-0.509707868099,-0.99182498455,0.264135837555,-0.56129181385,2.89693498611,1.25226271152,0.0397508069873,-0.25366666913,1.57264995575
2886,0.346024990082,-2.40236663818,-0.231766670942,0.752816617489,1.37953448296,-1.19566214085,-2.03379249573,0.0645326524973,-0.269105762243,-0.205876126885,-0.250653982162,-0.202422827482,0.177176743746,-0.0166999995708,0.670342922211,-0.455949962139,-0.645444631577,0.0770500004292,-3.86829996109,-0.340027332306,0.562113106251,0.918425321579,-0.77058750391,0.0236360486597,0.0161331538111,0.580096900463,-0.264521092176,0.602339267731,0.725533246994,0.846525013447,-0.0332275032997,-0.557356834412,-1.2786591053,0.00481618009508,0.828704476357,0.150533333421,0.72110003233
9261,-0.712532639503,0.970733344555,0.174366667867,0.116442255676,-0.662799835205,-0.790556550026,0.370729744434,-0.861994087696,-0.0568369626999,0.236587911844,0.820644080639,1.62953186035,-0.107372060418,-0.986050009727,-0.677928745747,0.0894500017166,0.0896026790142,-0.452899992466,0.0778999999166,-0.428642988205,-0.989853143692,-0.994020342827,-0.438445746899,-0.513310849667,0.81753718853,-1.49026250839,0.213697195053,-0.23810595274,-0.479209452868,0.7601749897,-0.76192843914,0.0979411676526,-1.47989916801,1.32785606384,-0.612953901291,-0.460200041533,1.41409993172
8569,-0.0415261797607,-0.765766680241,-0.704900026321,0.739296078682,0.687270283699,-0.116915494204,-0.729599237442,0.243384093046,-1.02245008945,0.45478412509,0.0772914290428,-4.65684318542,-0.345269441605,-0.225349992514,0.488336354494,-0.332399994135,-0.739716529846,0.693050026894,-1.00849997997,-0.550604641438,0.901883840561,0.991362810135,-0.654311478138,-0.499589025974,-0.0840231627226,0.893645167351,0.349161416292,1.96005833149,0.964210033417,0.0640000253916,0.798824906349,-1.5821031332,-0.645797610283,0.239030495286,0.613669395447,0.556866645813,1.06064999104
3303,0.152112722397,-0.168133378029,-0.41616666317,-2.15824317932,-0.273453950882,1.12601172924,0.901886701584,0.00194536149502,0.184772700071,-0.0429022014141,0.946558058262,-0.397481143475,-3.50698018074,0.431600034237,-0.361467033625,-0.407549977303,-0.300522625446,-0.0261000096798,-0.483850002289,-1.52780723572,0.25887927413,-0.228208586574,-0.292077362537,0.962586402893,0.65120524168,-0.528613269329,-0.0640782490373,-0.477215051651,-0.804538786411,0.0171000063419,-0.695901870728,-0.351414382458,0.736507594585,-0.779857099056,0.324484288692,-0.830900013447,-0.078999966383
5331,0.899114429951,0.182166695595,0.723266720772,-0.0787564516068,0.112121865153,-0.670522928238,1.73650944233,-0.94118064642,0.646407008171,0.269953459501,-1.12753283978,0.734127640724,1.31037342548,-0.36829996109,-2.36085891724,-0.0890500098467,0.0934390574694,-0.267849981785,-0.519550025463,-0.0215007495135,-1.17718076706,-1.1140165329,-0.875513315201,-0.968207895756,0.125727832317,-0.165642619133,1.01762545109,-0.465097308159,-0.98632389307,-0.222200006247,-0.37984123826,-0.915066719055,0.419826000929,-0.898585021496,2.20204210281,0.16126665473,0.523900032043
5347,-0.144874274731,-0.0759666711092,0.843866705894,0.50138759613,-0.0659228488803,1.16777467728,0.567206144333,-1.13503479958,0.168514803052,0.0842006653547,-0.64445066452,-0.0560531802475,0.539775729179,0.299399971962,-0.0807380378246,0.505649983883,0.900797724724,-4.97564983368,0.830150008202,-0.225794136524,-0.349035024643,-1.04604256153,0.543156504631,-5.9241232872,0.0860258191824,-0.52900749445,0.568916559219,-1.03877305984,-0.511210978031,0.24200001359,0.229912430048,0.0123022869229,0.695423185825,-0.488052010536,1.66052377224,0.301066637039,3.12940001488
4638,-0.192547917366,0.446433365345,-0.134266674519,0.136776819825,-0.221495091915,-0.711537361145,0.247672408819,0.136237889528,0.641001820564,0.0756801217794,-0.297287404537,-0.375592172146,2.92593789101,0.502650022507,0.0955668240786,0.669650018215,-0.076449662447,-0.242449998856,3.4171500206,1.22441875935,0.98390263319,0.0718686431646,-0.312781393528,-0.518979847431,-0.120118632913,-0.894950926304,-0.299204647541,-0.524940669537,-0.209349572659,-1.51805007458,-0.671202301979,0.57873904705,0.0625495910645,0.462293952703,0.631567239761,-0.080166682601,-0.690199971199
2264,0.0479834154248,-1.11769998074,2.48200011253,-0.561471164227,1.03423476219,0.523432254791,0.426949054003,-0.814804792404,0.154965370893,0.584828853607,-0.549470663071,-0.787352204323,-0.503436684608,0.897350013256,-0.119086578488,-0.110799998045,-0.440749078989,1.27670001984,1.18225002289,-0.253229916096,0.996768414974,1.4758285284,1.39492607117,0.807964622974,0.35843193531,0.552200436592,-0.823133587837,-0.757870435715,0.0674531757832,0.130274996161,0.592259407043,0.503901720047,-0.312410593033,0.184603497386,0.0976247191429,0.491800010204,1.39125001431
1029,0.142976641655,0.584766685963,0.0221999883652,-1.48366618156,-1.57623338699,-0.585580646992,0.12302172929,-0.474647164345,1.03199827671,-0.913465023041,-1.1801981926,-1.40432882309,-0.350455641747,0.21154999733,0.619381904602,1.41120004654,0.273503929377,0.340649992228,-3.54649996758,1.19226288795,-1.07622683048,0.86175185442,-0.625144481659,-0.601514220238,-0.953480005264,-0.501958012581,-0.228923857212,1.11855340004,-1.14496266842,-0.108250007033,-0.577704071999,-1.72492897511,1.04269552231,0.0382991209626,-0.594143390656,-0.329166710377,-0.323000013828
1027,0.372131675482,0.519900083542,-1.40096664429,0.326433539391,-1.95061683655,-0.242366760969,-2.15686798096,0.0110971406102,-0.15465220809,0.0900640040636,-0.989895939827,0.894471645355,0.0814843475819,0.364750027657,-0.11632899195,0.109300002456,0.448598951101,0.128600001335,-0.313250005245,0.692543625832,-0.507031977177,-0.174900010228,0.583930492401,-0.133605584502,0.194292902946,-0.569825589657,0.313397586346,-0.564964473248,0.619280159473,-4.09282493591,0.247148022056,1.07231783867,0.580898165703,-0.167125850916,-0.0747615918517,0.338933348656,0.10925000906
