rid,CPC019_A375_6H:BRD-K38340366-001-06-6:10,CPC019_A549_6H:BRD-K38340366-001-06-6:10,CPC019_A549_24H:BRD-K38340366-001-06-6:10,CPC019_HA1E_6H:BRD-K38340366-001-06-6:10,CPC019_HCC515_6H:BRD-K38340366-001-06-6:10,CPC019_HEPG2_6H:BRD-K38340366-001-06-6:10,CPC019_HT29_6H:BRD-K38340366-001-06-6:10,CPC019_MCF7_6H:BRD-K38340366-001-06-6:10,CPC019_MCF7_24H:BRD-K38340366-001-06-6:10,CPC019_PC3_6H:BRD-K38340366-001-06-6:10,CPC019_PC3_24H:BRD-K38340366-001-06-6:10,CPC019_VCAP_6H:BRD-K38340366-001-06-6:10,CPC019_VCAP_24H:BRD-K38340366-001-06-6:10,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:10,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:3.33,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:1.11,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.37,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.12,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.04,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.01,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:10,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:3.33,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:1.11,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:0.37,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:0.12,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:0.04,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:0.01,KMS002_NOMO1_24H:BRD-K38340366-001-12-4:0,KMS002_THP1_6H:BRD-K38340366-001-12-4:10,KMS002_THP1_6H:BRD-K38340366-001-12-4:3.33,KMS002_THP1_6H:BRD-K38340366-001-12-4:1.11,KMS002_THP1_6H:BRD-K38340366-001-12-4:0.37,KMS002_THP1_6H:BRD-K38340366-001-12-4:0.12,KMS002_THP1_6H:BRD-K38340366-001-12-4:0.04,KMS002_THP1_6H:BRD-K38340366-001-12-4:0.01,KMS002_THP1_6H:BRD-K38340366-001-12-4:0,KMS002_THP1_24H:BRD-K38340366-001-12-4:10,KMS002_THP1_24H:BRD-K38340366-001-12-4:3.33,KMS002_THP1_24H:BRD-K38340366-001-12-4:1.11,KMS002_THP1_24H:BRD-K38340366-001-12-4:0.37,KMS002_THP1_24H:BRD-K38340366-001-12-4:0.12,KMS002_THP1_24H:BRD-K38340366-001-12-4:0.04,KMS002_THP1_24H:BRD-K38340366-001-12-4:0.01,KMS002_THP1_24H:BRD-K38340366-001-12-4:0,MUC.CP005_MCF7_6H:BRD-K38340366-001-06-6:10,MUC.CP005_MCF7_6H:BRD-K38340366-001-06-6:3.3333,MUC.CP005_MCF7_6H:BRD-K38340366-001-06-6:1.1111,MUC.CP005_MCF7_6H:BRD-K38340366-001-06-6:0.3704,MUC.CP005_MCF7_24H:BRD-K38340366-001-06-6:10,MUC.CP005_MCF7_24H:BRD-K38340366-001-06-6:3.3333,MUC.CP005_MCF7_24H:BRD-K38340366-001-06-6:1.1111,MUC.CP005_MCF7_24H:BRD-K38340366-001-06-6:0.3704
5054,-1.37911605835,0.766099989414,0.697043120861,0.32283103466,0.152437537909,-2.51631617546,0.185326769948,0.0331986099482,0.128888264298,0.69263613224,0.205589130521,0.15469160676,-0.207817226648,-0.275056064129,-0.358514130116,-0.698026835918,-0.372213304043,1.73710095882,-0.756379842758,-0.821482896805,-0.0278987511992,0.291598081589,-1.42344450951,-0.525265336037,-0.750425636768,-0.383674621582,-0.0561366230249,1.61111283302,-0.498958855867,0.959480941296,-0.0808364972472,0.48365098238,-0.0468954369426,1.88013327122,0.345466673374,-0.402665168047,-0.658637523651,1.27624750137,-0.980700016022,-0.391620665789,-0.284249782562,0.0513734519482,0.39516466856,-0.317803859711,-0.614754915237,0.910036444664,0.112740084529,-0.526171088219,-0.12936398387,0.073139578104,-0.855464756489,0.40773332119,-0.41183334589
3108,-0.119944833219,0.111249998212,-0.405817687511,1.75834143162,1.73559606075,0.565679013729,-0.0199112985283,0.968334853649,-0.310326457024,0.0949124246836,0.209841772914,0.93634480238,-0.156126901507,2.1827583313,0.859797120094,0.290054917336,0.216637924314,0.968839645386,0.133729666471,1.26403582096,-0.124305196106,7.23976039886,3.36047840118,0.883330047131,0.956601083279,0.073232986033,0.68671476841,0.154988110065,0.301439791918,0.507880747318,-0.398933798075,0.130451142788,-0.637133836746,0.735233306885,-0.102300003171,-0.278254598379,2.58409667015,2.18828320503,1.2188000679,0.228264033794,-0.0446452870965,-0.0853602290154,0.879798054695,-0.543949007988,0.00641524791718,-0.232523530722,-0.845519125462,-0.336106538773,0.333264887333,0.12091371417,-0.294061720371,-0.378566682339,0.410133302212
1950,-0.288012832403,0.158999994397,-0.707641482353,-0.769870996475,0.311601519585,-0.686200678349,0.208688944578,0.316367536783,-0.456929504871,0.217564955354,0.764494717121,0.682380616665,-0.0644635111094,0.912365019321,1.41851437092,-0.166481390595,0.234716430306,-0.00018772110343,-0.531940639019,-0.0323310568929,0.0667718052864,2.3926987648,-0.594318449497,-0.902231097221,-0.705530285835,-0.65828204155,-0.404078781605,1.09043931961,-0.706185996532,0.336650729179,-0.163595736027,0.0702162086964,1.00227367878,1.40533328056,0.675433337688,1.08874082565,-0.688741028309,-0.0401329025626,-0.256199985743,-0.0185885131359,-0.422985911369,-0.280445218086,0.24808691442,-0.611829519272,-1.0340077877,1.07835841179,-0.306249946356,-0.233748704195,-0.404853105545,0.0147924125195,-0.288075894117,0.762700021267,-0.0525333285332
351,-0.560638606548,0.00065000000177,0.411128073931,0.376678615808,0.668627560139,-0.347491502762,0.122751250863,0.235693275928,-0.0271097049117,0.321685761213,0.152470290661,0.857930004597,-0.615860402584,-0.106524065137,0.144938409328,-2.26542329788,-0.177456557751,-0.00255173444748,-0.654354691505,0.00512071885169,-0.469221949577,1.95299696922,-1.15766191483,-1.44585216045,-1.00785374641,-0.482683897018,-0.711311519146,0.164781704545,-0.981574237347,1.14055776596,-0.215218111873,-0.443717837334,1.57884395123,0.408833384514,0.693733453751,0.916875302792,-1.13417625427,0.99247521162,-0.277300000191,-0.732469916344,0.467797338963,-1.11672127247,-1.14686071873,-0.15611615777,-1.44103980064,0.64276021719,0.158329308033,0.505306184292,0.0846691429615,-0.0126379355788,0.265834003687,0.621266722679,0.599233329296
4846,-0.0852872878313,-1.13249993324,0.0373251736164,2.23526477814,0.61466562748,1.52604746819,-0.360228657722,0.680478215218,0.63015204668,-0.307470262051,1.1782579422,1.87739157677,0.215608984232,-0.240943342447,0.317240536213,0.164266854525,0.31763741374,0.509212613106,0.707003057003,0.527687251568,0.0489469841123,-0.292335987091,0.725698471069,1.05424916744,-0.191734313965,0.0496098995209,-0.149815768003,0.408431708813,0.0124853402376,0.219041079283,-0.20650395751,0.171940118074,-0.633043110371,0.321533381939,-0.494633316994,-0.707693696022,0.10525727272,-0.760662913322,-0.145699992776,0.7429702878,0.387854397297,-0.299076914787,0.132853880525,-0.0308697670698,0.485229313374,-0.395314902067,-0.240969911218,-0.451704144478,0.675256192684,0.106266915798,0.199153736234,0.430833339691,3.21396684647
1452,-2.47180104256,-4.61180019379,-0.811774611473,-1.19933462143,-0.708835721016,-1.22310948372,0.791926920414,-1.41600883007,0.0738628879189,-0.318369328976,-0.767065405846,-1.20527851582,-0.453943431377,-1.26970863342,-0.738814353943,0.813378989697,-1.56027853489,0.0301802307367,-0.240953281522,0.658762097359,0.388466209173,-1.87015867233,-0.0752649754286,0.301819294691,-0.364251703024,-0.548994600773,0.585211277008,0.347068995237,0.98840034008,-1.06536722183,-0.248991817236,-0.30103212595,-0.593213140965,-0.202099978924,-0.0694000124931,0.0491428226233,0.414163887501,-0.527843654156,1.30540001392,1.31247365475,1.00552558899,1.08059597015,0.781575679779,0.464054167271,-0.266691982746,-2.79119992256,-0.294787168503,-0.419552564621,-0.517958283424,-1.65947985649,-5.43793535233,-0.0203666538,-0.379866659641
4776,0.612433671951,0.659449994564,0.406253576279,-0.621521353722,-0.0576647371054,-0.465409219265,0.234891489148,1.47554516792,-0.232408210635,-0.0309081226587,1.73900783062,1.61815834045,0.293506383896,-0.390489757061,-0.84158205986,-1.75109148026,-0.203822210431,-1.53257799149,-1.02243900299,-1.3825275898,-1.0817027092,0.284466475248,-1.16526949406,-1.78130996227,-0.759201943874,-0.581245422363,-1.1381585598,2.07972407341,-1.0198469162,0.408785760403,-1.09474802017,-1.1518163681,0.714989006519,0.953400015831,0.658033370972,-0.201631516218,-1.24834287167,-0.0608481019735,-0.542100012302,-0.953897714615,-0.39032766223,-0.696837186813,-0.581676065922,-0.806129574776,-1.07755494118,1.36582708359,-0.257210493088,-0.271016210318,-0.503298163414,-0.38062363863,0.182399004698,0.157266676426,-0.591699957848
6908,-2.9549267292,-1.36595010757,-1.34248518944,-0.296456634998,-1.05426347256,-1.84853005409,0.880003511906,-3.36549043655,0.242172628641,-2.47638082504,-0.531663656235,-0.996007680893,-0.174483522773,-1.87099659443,0.069599211216,1.73568129539,-0.541134655476,0.272487431765,0.80447435379,0.527852654457,0.781784534454,-2.24859118462,-0.142047002912,1.28850853443,0.570152401924,-0.382210612297,1.04621255398,-1.00019431114,1.14834785461,-0.258290022612,1.10999906063,1.38752055168,0.00982490181923,-1.02603340149,0.368933349848,0.241211563349,0.974957287312,-0.743371605873,0.601600050926,1.07773780823,0.4309027493,0.209530308843,0.615812182426,0.845084249973,1.02378189564,-2.5057322979,-1.16373133659,-0.0532020181417,-0.124927267432,-0.0736647993326,0.131516426802,0.493966668844,0.0266999602318
672,-0.471229493618,-1.08204996586,0.478099107742,-0.24294796586,0.492989718914,-1.07283091545,0.164155229926,1.32059574127,-0.39777213335,-0.265050053596,0.735891401768,-0.768873035908,2.4713435173,0.357752978802,0.642769575119,1.13632822037,-0.680746912956,-0.0504736416042,-0.0729172825813,-0.438963294029,-0.470735579729,-0.250669956207,0.33486905694,1.31030809879,1.40515899658,0.53120225668,1.22505140305,-0.363415896893,0.598162293434,0.289999425411,1.26145672798,1.55674648285,0.438481390476,-0.444966673851,0.351333349943,0.750728964806,0.648521125317,0.464987576008,1.67435002327,1.57463598251,1.27963447571,0.669794559479,0.633587598801,0.917037367821,1.04043745995,-2.29644155502,0.525239527225,0.0406655818224,0.418937265873,-0.147234767675,0.326905369759,0.269133329391,0.0812333226204
5710,0.204777508974,-1.09895002842,-0.418241888285,0.259360939264,-0.211075991392,-0.999943077564,-0.0811485052109,-0.547295629978,1.40573215485,-1.10989511013,-0.0107078254223,-1.56321907043,0.136874735355,-0.371358722448,0.719035983086,0.42411339283,0.393640041351,0.128724977374,0.435563325882,0.738265037537,0.181279122829,-1.49781644344,0.941022276878,0.633577942848,0.480802804232,-0.0655110776424,-0.358272016048,-1.17820477486,0.752235889435,0.0314070433378,-0.301407933235,-0.797702729702,0.431022197008,-0.307700037956,-0.461000025272,1.65811038017,1.12135136127,1.33552515507,1.40549993515,1.45468235016,1.01067888737,0.458855420351,-0.289922952652,0.559165418148,0.713841497898,-1.88370490074,-1.227216959,-0.284424483776,-0.0864329636097,0.783225417137,-0.115082845092,0.0125000029802,0.374733328819
2115,-2.59167790413,0.300699979067,-0.394223302603,-0.182178139687,-0.415069252253,0.948956131935,-0.0992664247751,0.293554753065,0.853434920311,-1.26273870468,-0.702954649925,0.447741836309,1.32088375092,-0.313692778349,-1.119992733,-1.15043127537,0.477759629488,0.0357805490494,-0.557653546333,-0.496940970421,-0.315772563219,-0.272131413221,-0.456011235714,-1.07734537125,-0.662282824516,-0.485474288464,-0.873729646206,0.193306460977,-1.08270680904,-0.791988193989,-1.13397216797,-1.05180430412,0.092193454504,0.778033316135,0.0516666769981,-0.416819483042,-0.278457283974,0.200028687716,-0.0381000041962,-0.595888316631,-0.250299453735,0.225774243474,1.5564968586,-0.018594712019,-0.697164177895,-0.195333659649,-0.794391155243,-0.0734574496746,0.330690771341,0.572346866131,1.32225620747,0.0634334683418,0.201233357191
7015,0.525674819946,0.382900029421,1.24889707565,0.875038564205,-0.206273466349,0.442682683468,-0.255529910326,1.55426609516,1.08493995667,0.542007982731,0.930973291397,0.624170839787,-0.131871849298,-0.531208753586,-0.543029308319,-1.14359068871,-0.378337144852,-1.2215218544,-0.891641259193,-0.610361158848,-0.534180164337,-0.536288022995,-1.93975353241,-1.55453205109,-1.16683888435,-1.1590089798,-0.985941052437,0.0565506219864,-0.703585386276,0.28878235817,0.00341674685478,0.104184232652,0.634305596352,0.827266693115,0.290966689587,0.250236153603,-0.775392711163,0.219682633877,-0.475350022316,-0.590257167816,-0.643307387829,-0.2663423419,0.366716295481,-1.05711197853,-1.03257656097,1.71930706501,-0.457938432693,-0.270598113537,-0.0760888904333,-0.130733430386,-0.495757013559,-0.300999999046,-0.162933334708
8726,-1.23726904392,-2.77279996872,0.613160789013,-0.739452302456,-0.16232407093,-0.171129241586,0.358073800802,-2.27900958061,-1.03517735004,-1.43146491051,0.011457182467,-1.0910012722,1.93895971775,-0.277016997337,0.555352568626,0.786521613598,-0.033485814929,3.24247765541,0.399440348148,0.990455091,0.295725524426,0.0627636611462,1.57903563976,1.27900862694,2.26925849915,-0.376848042011,1.17454683781,0.622038662434,0.487144380808,1.19780921936,1.61769020557,1.56572139263,0.221684068441,0.169900029898,0.568333387375,0.471301615238,2.31293201447,-0.0082930997014,-0.311850011349,0.28304746747,1.17684113979,0.719882190228,0.642835915089,1.14270281792,0.331712841988,-0.631377100945,-0.0642372965813,0.836209893227,0.812317848206,-0.849980592728,0.660478055477,-0.092833340168,0.0563333332539
2185,0.8947955966,0.263949990273,0.499631434679,0.100325509906,-0.214835196733,-0.272440373898,0.141287177801,1.05622780323,0.0928837954998,0.280797809362,0.878483474255,0.746088922024,1.3574205637,1.66430282593,1.42551267147,1.00710916519,1.25028121471,1.27139925957,-0.0593126863241,1.15761983395,0.586663722992,2.04524326324,0.857008516788,0.682690441608,0.151699125767,-0.0440287739038,0.23409922421,0.653178334236,0.365260541439,-1.25983333588,-1.17087721825,-0.160673946142,-0.698981761932,0.177866652608,-0.0577666759491,1.15372335911,0.122468821704,-0.913142502308,0.63765001297,0.833615839481,0.718972206116,0.929010570049,1.28520035744,1.2888469696,1.20809602737,1.34856081009,0.0254776440561,-0.719322562218,-0.458468496799,-0.0812280401587,0.366056740284,0.207200020552,-0.258566647768
3315,-0.200535058975,-0.325349986553,0.10935126245,0.167526930571,1.28244829178,0.253906130791,-1.30083155632,-0.458832889795,-0.827314436436,-0.342538774014,-0.974855601788,0.822428643703,0.478875279427,0.548465490341,0.0545742213726,-0.253393054008,0.266009509563,1.04585397243,0.294489562511,1.15186047554,0.500909864902,-3.51429843903,-1.18688476086,0.427139401436,-1.69720923901,-0.218663424253,-0.762718439102,-2.34301638603,-0.587490141392,-1.62206339836,-0.230458125472,-0.435624629259,-0.676559388638,0.367966711521,-2.17860007286,-0.0426948852837,1.87845134735,-0.392286002636,0.370350003242,-0.0333309359848,-0.555996656418,0.325517565012,0.289786219597,0.693392634392,0.431686460972,-0.749604403973,0.0,0.0,0.0,0.062611810863,-0.21046897769,0.00139999389648,0.0666332840919
5289,-4.21294260025,0.303200006485,0.971645534039,-0.838887274265,-0.413734853268,-1.03613233566,-0.323810130358,-0.956066668034,1.31065809727,-0.366082072258,0.354975998402,-0.435720533133,-0.00738483667374,0.353776484728,0.587710440159,0.136832892895,0.507190585136,-0.588084280491,1.68850493431,0.41662427783,0.608714222908,2.52744746208,1.04704475403,0.366017371416,-0.0166068822145,0.290886372328,0.595237076283,0.176418691874,0.285738021135,-1.61026453972,-0.946708261967,-0.428623467684,-0.156124860048,0.52343338728,0.128066658974,-0.26883482933,0.0849997997284,2.03379559517,1.59745001793,0.0659205913544,0.279034972191,1.07726204395,1.51581263542,0.449208438396,-0.206196367741,-0.0874926000834,-1.43772697449,0.0449439883232,0.767741143703,0.884034693241,0.358965039253,-0.46986669302,0.312833368778
