rid,CPC005_A375_6H:BRD-A16700644-003-03-6:10,CPC005_A375_24H:BRD-A16700644-003-03-6:10,CPC005_A549_6H:BRD-A16700644-003-03-6:10,CPC005_A549_24H:BRD-A16700644-003-03-6:10,CPC005_HA1E_6H:BRD-A16700644-003-03-6:10,CPC001_HA1E_6H:BRD-A74269027-003-03-8:10,CPC005_HA1E_24H:BRD-A16700644-003-03-6:10,CPC001_HA1E_24H:BRD-A74269027-003-03-8:10,CPC005_HCC515_6H:BRD-A16700644-003-03-6:10,CPC001_HCC515_6H:BRD-A74269027-003-03-8:10,CPC001_HCC515_24H:BRD-A74269027-003-03-8:10,CPC005_HT29_6H:BRD-A16700644-003-03-6:10,CPC005_HT29_24H:BRD-A16700644-003-03-6:10,CPC005_MCF7_24H:BRD-A16700644-003-03-6:10,CPC001_PC3_6H:BRD-A74269027-003-03-8:10,CPC001_PC3_24H:BRD-A74269027-003-03-8:10,CPC001_VCAP_6H:BRD-A74269027-003-03-8:10,CPC001_VCAP_24H:BRD-A74269027-003-03-8:10,CPC005_MCF7_6H:BRD-A16700644-003-03-6:10,CPC005_PC3_6H:BRD-A16700644-003-03-6:10,CPC005_PC3_24H:BRD-A16700644-003-03-6:10,CPC005_VCAP_6H:BRD-A16700644-003-03-6:10,CPC005_VCAP_24H:BRD-A16700644-003-03-6:10,CPC017_A375_6H:BRD-A74269027-003-03-8:10,CPC017_A549_6H:BRD-A74269027-003-03-8:10,CPC017_A549_24H:BRD-A74269027-003-03-8:10,CPC017_ASC_24H:BRD-A74269027-003-03-8:10,CPC017_HEPG2_6H:BRD-A74269027-003-03-8:10,CPC017_HT29_6H:BRD-A74269027-003-03-8:10,CPC017_MCF7_6H:BRD-A74269027-003-03-8:10,CPD001_MCF7_6H:BRD-A74269027-003-16-0:10,CPC017_MCF7_24H:BRD-A74269027-003-03-8:10,CPD001_MCF7_24H:BRD-A74269027-003-16-0:10,CPC017_NPC_24H:BRD-A74269027-003-03-8:10,CPD001_PC3_24H:BRD-A74269027-003-16-0:10,CPC017_PHH_24H:BRD-A74269027-003-03-8:10,CPC017_SKB_24H:BRD-A74269027-003-03-8:10
1452,0.487609833479,-0.571399986744,-0.261258810759,-0.628510951996,0.230499997735,0.541030228138,-0.259394228458,0.520028114319,-0.44010001421,0.117100000381,0.225024551153,-0.119722723961,-0.417373418808,0.193496465683,1.92153441906,0.526274979115,-0.003886282444,-0.238418847322,-0.549534082413,-0.350704848766,0.251991033554,-0.495212137699,-0.450759530067,0.671259701252,0.0655530318618,-0.685287594795,0.199184671044,-0.507727026939,-0.416516214609,-0.685977637768,-0.207533165812,-0.115211844444,0.253387004137,0.177720665932,-2.4049243927,-0.64802646637,-0.931400001049
4776,1.33589792252,0.814499974251,0.106232665479,0.893039643764,-0.755299985409,-0.0487978309393,0.258085101843,0.274087876081,0.0581000000238,0.182700008154,-0.639097988605,0.221280515194,3.31541824341,-0.716115236282,-0.235850527883,0.582630574703,-0.537426352501,-0.974510192871,-0.468064129353,0.618057012558,-0.467469513416,-0.975003361702,-0.58638805151,0.120600655675,0.724191665649,-1.11904919147,0.922728180885,-0.173780798912,0.845700442791,0.0906276330352,-0.89263767004,0.73564350605,-1.03344261646,-0.417418599129,-0.383377939463,1.9600123167,1.37510001659
6908,0.276943862438,-1.22490000725,0.969922065735,3.29509830475,0.892650008202,0.974267601967,1.47094905376,0.265789270401,-0.0726999938488,-0.754000008106,0.417233198881,-0.257176816463,1.17863273621,0.698893606663,1.08213031292,0.768805742264,0.301425755024,1.04772925377,-0.279379367828,-0.419317096472,0.240418180823,0.420102417469,0.578066468239,1.27990925312,-0.5637357831,1.01405346394,0.860238432884,-0.713638067245,-0.811498165131,5.893055439,0.772965192795,-0.615041613579,0.329472541809,0.850203752518,0.457764983177,-1.16275167465,0.459799975157
672,-0.582970261574,-3.66039991379,1.68475866318,-0.599188446999,-0.833050012589,0.0953744053841,0.678610265255,0.0503727048635,0.859149992466,0.418399989605,0.603902459145,0.134648054838,0.594591796398,0.646184265614,0.949458122253,1.53815114498,-0.861640751362,0.174326300621,0.137409836054,0.719681739807,0.806330025196,-0.478280186653,0.497168779373,0.538427650928,0.445455610752,0.0383007973433,0.682502031326,0.210535541177,-0.335145890713,-1.20529174805,0.168740823865,-0.785506248474,0.981773376465,0.975394785404,0.710643351078,1.36002492905,-0.506799995899
5710,0.203748986125,0.0,-0.292904555798,-0.24989540875,0.0397499985993,0.857635676861,-0.491963982582,0.389944434166,0.562449991703,0.0957999974489,0.150494381785,-0.501987814903,0.753313422203,0.151606529951,0.511978089809,0.469556450844,1.16399717331,0.147018373013,-0.0306656844914,-0.95410567522,0.0417969599366,-0.529244661331,1.03831958771,0.194888845086,-0.799872279167,-0.0743972063065,0.123443342745,-0.381199210882,-0.204153805971,-0.100573986769,-1.24795484543,-0.693313539028,-0.445479691029,0.438429802656,-1.00853216648,-1.50836277008,0.702600002289
2115,-0.618507862091,-0.840600013733,0.184924870729,-0.545927941799,-1.02920007706,-0.984319865704,0.810031592846,1.25307774544,0.224300011992,-0.848049998283,0.308433294296,0.112959608436,-0.484640806913,0.0547688305378,0.70084798336,1.21640360355,-0.505995333195,0.15739415586,-0.320922374725,0.544118583202,-0.0913198366761,-0.253330469131,0.273591935635,0.716518998146,1.15467739105,-0.521527647972,1.34092497826,0.771653056145,0.241747349501,1.27533650398,-1.69136166573,0.768939435482,-1.18557453156,2.83676719666,0.0490680150688,-0.0430368855596,0.814849972725
7015,0.263068437576,0.202199995518,0.0373898148537,-0.352326154709,-0.416749984026,-0.175920471549,-0.277751177549,-0.101370885968,0.232299998403,-0.162800014019,-0.571957886219,0.147879496217,-0.0839810371399,-0.406251609325,0.574063718319,-0.38345605135,0.237704306841,-0.382638037205,-0.889751553535,0.350703328848,-0.392191499472,-0.952842235565,-0.789566159248,-0.556437194347,0.690536975861,-0.169560074806,-0.684772849083,-0.34908002615,0.729382514954,-0.311663150787,-0.166120812297,0.382428526878,-0.0904098898172,-0.874114334583,-0.326040148735,-0.630750417709,0.338400006294
8726,0.127640500665,-1.11440002918,-0.609641373158,-0.762340188026,-0.0504999905825,0.224893003702,0.296699523926,-0.648693919182,-0.150500014424,0.555899977684,-0.281964182854,-0.189814269543,0.153904542327,0.299519360065,0.542121887207,0.485629796982,0.273986637592,-0.437313109636,0.473516404629,-0.708831191063,-0.755620479584,0.0175208598375,0.230441063643,0.778088867664,-0.134173870087,0.413266390562,0.677268743515,0.534907519817,-0.433890640736,1.06541633606,0.0521303191781,0.782713532448,0.221548736095,2.4655444622,0.490990966558,0.663834750652,-0.737300038338
2185,1.08424162865,2.12179994583,-0.38709717989,1.33748626709,-1.26055002213,0.949550032616,0.554089546204,-0.818877995014,-1.2132999897,-0.410650014877,0.224729716778,0.24402281642,-0.738198459148,-0.760229349136,0.238922193646,-0.109969727695,-0.594167113304,-0.813667178154,-0.00762900104746,1.06715965271,-0.716575741768,-0.290763348341,-0.146194308996,-0.672422170639,0.798011541367,0.222484186292,-0.0229822397232,-0.0180683732033,0.711231827736,0.35176306963,-0.690278768539,0.702735245228,-1.00427281857,0.191343069077,-0.310182392597,0.895676255226,0.785199999809
3315,-0.634601771832,-0.166899994016,0.319681853056,0.512439489365,-0.276650011539,0.514972984791,-0.190628603101,0.320121109486,-0.156499996781,0.193850010633,0.137679845095,0.147071659565,-0.106060646474,0.709769189358,-1.60577487946,-0.628819823265,0.123140387237,-0.158975958824,0.285227030516,0.513621926308,-0.261572062969,-1.18774616718,-0.657975494862,-0.714438319206,0.091096766293,1.10979306698,0.761722564697,0.143166407943,-0.234174087644,0.565697729588,-0.0471595227718,0.276663720608,-0.297977000475,-0.516484498978,-0.0511884540319,-0.858518540859,0.362750023603
5289,0.904311358929,-1.28690004349,1.58008289337,0.593131363392,0.796800017357,0.445534586906,1.27208948135,0.0599236004055,-0.649750053883,-0.443800002337,-0.0238328129053,-0.00966734811664,-0.221387922764,-0.121678888798,-0.768290162086,-0.0918197631836,-0.538011491299,0.374098479748,-0.614406168461,-0.16991981864,0.174225196242,-0.363801807165,-0.184416562319,0.045514985919,1.14231228828,-4.18202877045,0.345298230648,0.765974521637,0.545176625252,0.443017274141,-0.532180190086,-0.475650370121,-0.65641772747,-0.00962296128273,-0.783545017242,-0.583335757256,-0.370599985123
868,0.893565356731,0.978100001812,-0.410328060389,0.248094886541,-0.486500024796,0.988561987877,0.219286233187,-0.915853023529,-0.85974997282,1.09455001354,0.271044760942,-0.552141010761,1.40359151363,-0.221607252955,-0.437693476677,0.0631200373173,-0.256022185087,-0.599673569202,-0.310652732849,0.774077653885,0.552349567413,-0.391830146313,-0.782455444336,-0.153310254216,-0.266121715307,-3.01629590988,-0.209635257721,-0.563894510269,0.797648072243,3.22503447533,-0.0198101997375,0.319238573313,-0.0610439330339,-0.211982011795,-0.573949158192,0.776476740837,-0.150900006294
1677,0.938938736916,2.78959989548,-1.51914477348,1.04668259621,-0.255950003862,1.01399374008,-0.262462943792,-0.15066459775,-0.571099996567,-0.0161500051618,-0.854824900627,0.0136614069343,-0.120046153665,0.510183990002,1.28527605534,0.184297129512,-0.213690668344,-0.0616793073714,-1.09877443314,0.820319414139,0.473959356546,-0.12625156343,0.139094352722,0.189530685544,0.392490744591,-0.0102281868458,0.37825641036,0.229919791222,0.872508108616,-1.51803088188,0.805008113384,0.662944853306,-0.867184281349,-1.0766851902,-0.412365913391,-0.368336588144,-0.0594500079751
7043,1.18822693825,1.00150001049,-0.273971498013,-0.180895164609,-0.224399998784,0.225693076849,-0.297889977694,-0.482875287533,0.38354998827,0.310849994421,-0.187676802278,0.347472429276,-0.948706269264,-0.377357244492,1.48252665997,-0.0180392935872,0.0681475922465,-0.923489749432,-0.218464389443,1.88882255554,-0.483690172434,-0.0545580610633,0.366845726967,-0.257979631424,0.823396444321,0.39771425724,-0.0156690180302,0.424393236637,0.549805879593,-0.147016823292,0.0441602990031,1.5881677866,-1.21363413334,0.0845152884722,-0.665393710136,0.793105602264,0.640850007534
5613,1.28214728832,1.20430004597,-0.610408306122,1.32949995995,-0.690099954605,0.0121814161539,-0.346869796515,-0.0621905773878,1.01954996586,-0.0311999991536,0.348404884338,-0.0377072691917,-1.01430869102,0.234128579497,0.908193588257,-0.0516412071884,0.383767277002,-0.431625455618,-0.0899046957493,1.08295881748,0.169286549091,-0.651101469994,0.386937141418,-0.507443606853,0.197960585356,-0.134645566344,-0.0865324139595,0.203956186771,0.627801895142,-0.385343968868,1.02820038795,1.04647278786,0.0676526129246,0.101051568985,2.0777323246,0.164720237255,0.530300021172
595,-0.768158197403,-1.91999995708,-0.121720269322,-0.729414522648,-0.0856499969959,0.727560997009,-0.574297487736,0.42258733511,-0.557450056076,0.301200002432,0.44488710165,-0.427444756031,0.301422715187,0.219755381346,0.257741242647,0.48958170414,1.38609564304,0.472859412432,-1.99067533016,-0.499588131905,0.365471035242,1.48885130882,0.251441627741,0.237024620175,0.46174800396,-0.941363155842,1.11878538132,0.0655082166195,-0.425069272518,-0.204262912273,1.17011117935,-0.450316339731,-0.513548135757,0.0713995248079,-1.23394620419,-0.295100808144,0.108400002122
4793,-1.18164277077,-0.732299983501,0.331853538752,-0.543172359467,-0.0104999989271,-0.483336091042,0.0215619765222,0.390013962984,-0.765399992466,-0.923799991608,-0.0624042451382,-0.56779384613,-0.178635537624,0.20041179657,-0.762052595615,0.178250387311,0.107367098331,0.303993374109,-0.997964322567,-0.798068284988,0.399752169847,-0.498774349689,-0.0933830216527,-0.431648135185,0.737349689007,-0.508689522743,-0.281397759914,-0.781515538692,-0.0317972898483,0.726213932037,1.1209256649,0.68956464529,-0.462083786726,-0.242787837982,-0.307246655226,-0.437409192324,0.661000013351
2736,1.05827248096,1.10660004616,-0.391195714474,0.395157247782,-1.00654995441,0.757351875305,-1.45439636707,3.3045091629,-0.119849979877,0.495249986649,0.00152430683374,3.20829606056,-0.166009038687,-0.213838905096,0.503758430481,-0.957618296146,-0.398388803005,-0.548929274082,0.0830192491412,1.05414247513,0.114927224815,-0.2294729352,-0.394122362137,-0.189171269536,0.380538761616,-0.647669553757,0.389373421669,-0.474723339081,0.388806939125,0.615733683109,-0.913811862469,0.140658423305,-0.684006333351,-1.02434802055,-0.179114550352,0.627873301506,1.34590005875
5290,1.06818008423,0.824100017548,-0.831955313683,1.15405297279,-0.713999986649,-0.280157804489,-0.1068630144,-0.0595377236605,0.306349992752,0.5054500103,0.448886603117,0.0762736946344,-2.25732898712,-0.777705967426,-0.0612877905369,0.209010735154,-0.704619467258,-0.783964753151,-0.698345661163,0.354809939861,-0.207369297743,-0.16265642643,-0.887276172638,-0.789977490902,0.367603987455,0.194844990969,1.43718850613,0.286676168442,-0.459131926298,0.369938135147,-0.663573622704,-0.0263172984123,-0.420515805483,-0.128364533186,0.177977159619,0.536606192589,0.778849959373
6194,-0.282333731651,-0.000699999975041,-0.249215960503,0.271729946136,-0.902150034904,-0.518708467484,-0.535710096359,0.000227300857659,-0.00034999998752,0.0,0.0,-0.101627014577,0.0,-0.0930351614952,0.265176296234,0.16005666554,-0.146872729063,-0.413137048483,0.0155498273671,0.847058057785,-0.385888874531,0.19427767396,-0.086155898869,0.000275234371657,-0.214613288641,1.58356642723,0.0,-0.105059035122,-1.47108840942,0.584568858147,0.263276904821,-0.499255478382,-0.303586483002,1.18496245705e-05,-0.0392224788666,-0.0425640903413,-1.09335005283
1676,0.931087017059,0.207200005651,-1.18955516815,1.38791465759,-0.530900001526,-0.0823216959834,-0.653178751469,-0.0534142702818,0.126650005579,0.672900021076,0.00326619297266,0.810874581337,-0.890710115433,-0.776960015297,-0.00364962220192,0.363341122866,-0.240285649896,-0.961382508278,-1.13416981697,1.29626822472,-0.744162559509,-0.940458297729,0.0176815986633,-0.814814388752,1.16599869728,0.843300163746,0.435646355152,0.313116550446,0.529071509838,0.524742782116,-0.00270128622651,1.35126078129,-0.638940811157,-0.194062620401,-0.593733727932,1.821621418,1.22224998474
23512,-0.354584425688,-0.731599986553,-0.315604746342,-0.846796214581,-0.0345499813557,0.422129541636,0.443418949842,0.205195739865,-0.173649996519,0.748149991035,0.348569571972,-0.117442250252,0.330217540264,1.15671265125,1.17293059826,-0.702699899673,0.680806934834,-0.0750997960567,-0.364936798811,-0.61572933197,-0.482172250748,0.592810988426,0.309479951859,0.803936839104,0.306362599134,0.105902507901,-0.719673573971,0.557933270931,-0.233046218753,-1.10931360722,0.127652466297,0.321845412254,0.259599387646,0.343988895416,0.446675956249,0.199599578977,-1.48784995079
148022,-0.656397461891,-0.680800020695,0.533191740513,-0.542870879173,-0.544449985027,0.581556677818,-0.156328111887,0.247552409768,0.310299992561,0.148800000548,-0.243775740266,-0.137602806091,0.408169448376,-0.206585168839,-0.0893186628819,0.0345880910754,0.733067631721,-0.91635286808,-0.318463206291,-1.17464947701,0.182159215212,0.382126063108,-0.183014899492,-0.709693551064,-0.172982692719,0.0877498537302,0.907982349396,-0.572827219963,0.528694212437,0.0111840330064,0.746543228626,0.0933558419347,-0.0282440558076,-0.0372424125671,0.0344878360629,-0.0627408027649,-0.452549993992
1906,1.67327904701,2.65790009499,-0.82807892561,1.01012229919,-0.512600004673,-0.200730249286,-0.686666548252,0.797769188881,0.555800020695,-0.428700000048,-0.296314388514,0.423326313496,-1.40057456493,-0.510496497154,0.49242067337,0.123259179294,-0.27153351903,-0.56506216526,-0.477527678013,0.806632757187,-0.200295701623,-0.567619800568,-0.482808440924,-0.466959953308,0.147752121091,0.82132101059,-0.687125384808,0.43588745594,0.142370089889,0.42205196619,-0.180231630802,0.285812884569,-0.476149231195,-0.407731086016,-0.434454113245,-0.833664298058,-1.21670007706
8878,-0.468180567026,0.0,-0.672857880592,-0.535989761353,0.319849997759,-1.25628685951,-0.0770500898361,-0.208123475313,0.146950006485,2.3150498867,-0.120385192335,-1.50326263905,0.654925227165,0.405608415604,0.456781595945,-0.273154169321,0.70674353838,-0.463135331869,1.08065235615,0.241021126509,0.979791283607,0.786794662476,0.72803902626,-0.0276521667838,-8.05480384827,1.01834249496,-0.367163538933,-0.455086797476,-0.168908119202,-0.173548564315,0.855157017708,-0.54609900713,-0.79977786541,0.02906447649,-0.695384979248,-3.02919530869,0.47570002079
3091,0.0712374001741,0.674499988556,0.358693659306,-0.910729289055,0.153500005603,-0.211672276258,0.398185789585,-0.111344955862,-2.51804995537,-2.56085014343,0.70838779211,0.899250209332,-0.0594142377377,-0.507504940033,-0.0395020246506,-0.0675750821829,-0.0692672580481,-1.36626243591,0.848406851292,-0.405840963125,-0.1783439219,-0.0782808512449,-1.55790233612,0.0919705629349,0.491652786732,0.764727473259,0.482102662325,-0.707756221294,0.192432463169,-0.732979595661,-1.21559512615,-0.64543390274,0.294212341309,0.859061717987,-1.45410227776,-1.02853107452,-0.250950008631
