rid,DOS029_VCAP_24H:BRD-K90816807-001-01-8:5.04,DOS033_A375_24H:BRD-K90816807-001-01-8:5.04,DOS033_A549_24H:BRD-K90816807-001-01-8:5.04,DOS033_HT29_24H:BRD-K90816807-001-01-8:5.04,DOS033_MCF7_24H:BRD-K90816807-001-01-8:5.04,DOS033_PC3_24H:BRD-K90816807-001-01-8:5.04,MUC.CP002_MCF7_6H:BRD-K90816807-001-01-8:10.079,MUC.CP002_MCF7_6H:BRD-K90816807-001-01-8:3.3597,MUC.CP002_MCF7_6H:BRD-K90816807-001-01-8:1.1199,MUC.CP002_MCF7_6H:BRD-K90816807-001-01-8:0.3733,MUC.CP002_MCF7_24H:BRD-K90816807-001-01-8:10.079,MUC.CP002_MCF7_24H:BRD-K90816807-001-01-8:3.3597,MUC.CP002_MCF7_24H:BRD-K90816807-001-01-8:1.1199,MUC.CP002_MCF7_24H:BRD-K90816807-001-01-8:0.3733,MUC.CP002_NKDBA_24H:BRD-K90816807-001-01-8:10.079,MUC.CP002_NKDBA_24H:BRD-K90816807-001-01-8:3.3597,MUC.CP002_NKDBA_24H:BRD-K90816807-001-01-8:1.1199,MUC.CP002_NKDBA_24H:BRD-K90816807-001-01-8:0.3733
8900,0.104299470782,1.98574304581,2.96718716621,-0.65547055006,0.0932180434465,-0.352600008249,1.13219130039,0.332800030708,-0.416481882334,0.471345365047,-0.54937183857,0.283733338118,0.30060467124,0.705501496792,-0.284641027451,0.166760146618,-0.867115557194,-0.403646856546
581,-0.177083492279,0.618386149406,-0.386189639568,0.652632892132,-2.69846534729,0.609033346176,-1.74288892746,0.474733293056,-0.169938206673,0.272315621376,0.337333381176,-0.531033277512,-0.402081280947,0.55237197876,-0.279046684504,-0.553139567375,-0.343874722719,-0.137822061777
6193,0.0783219709992,-0.273176670074,0.168202728033,1.0581766367,-0.474630236626,0.418333351612,1.20846104622,-0.641033411026,1.15312981606,-0.897047877312,0.440350353718,0.0476666763425,0.989542603493,-0.23616732657,-0.445252895355,-0.361856579781,-0.466979295015,0.300242960453
6622,0.0125659890473,-0.615328788757,1.61309957504,-0.156177684665,1.48010444641,0.905666768551,0.364092230797,0.804300069809,-0.124440550804,-0.125617146492,0.577753424644,-3.18076658249,0.304840356112,-0.366874575615,0.163189798594,-0.690919756889,0.00287337601185,-0.602638721466
11261,-0.0400652736425,0.480358153582,0.30662548542,-1.59466278553,-0.376283049583,-0.0158999860287,-1.35976421833,0.455766648054,-0.703321695328,-0.442843407393,0.0820852145553,0.879066705704,-0.656318664551,0.507670521736,-0.492171853781,-0.674090981483,-0.178546905518,-1.22210526466
6696,0.670964121819,0.208607450128,0.913240671158,-0.556691467762,5.20338916779,-0.278733342886,0.876158595085,-0.383833318949,-0.360059857368,0.546660423279,-1.31235432625,-0.311333417892,-0.704395294189,0.584721744061,0.48487842083,0.0795261859894,-0.571493387222,-0.888501524925
8312,1.15994942188,-0.0410944968462,5.63980722427,-0.629113614559,1.24632251263,0.0108999609947,0.9594835639,0.254933327436,-0.0426817312837,0.0702329725027,1.50430548191,0.682433366776,1.22581732273,0.777989387512,1.48371207714,-0.390481293201,-0.257418990135,0.487112462521
835,0.538244187832,-1.40827262402,0.266320556402,0.414805024862,-0.937853693962,-0.277333378792,-0.561404407024,4.96973371506,1.2262442112,-0.178278312087,-0.284094154835,-0.404566705227,0.356831789017,-0.171955406666,-0.26475250721,-0.438826918602,-0.0137765556574,3.10951352119
8324,-0.0110473334789,1.45600128174,-1.1762406826,0.845278859138,-0.945141792297,0.774766683578,-0.648770809174,-0.031000033021,1.38037073612,0.235619544983,-0.394446074963,-0.80693334341,-0.170075789094,-1.63077402115,-0.387409001589,0.0365210101008,0.432240664959,-0.616108775139
1848,-0.253974795341,0.310274332762,-0.465280562639,0.208194613457,0.914608180523,-0.429233342409,-0.108160629869,0.106299996376,0.349236726761,0.0152071118355,-1.13405334949,-0.588700056076,0.383058965206,-0.0764919295907,0.223590612411,0.92858171463,0.613783895969,0.080112285912
154,0.0164548903704,-0.664099991322,0.428303480148,-0.985302150249,3.95821332932,0.46979996562,0.232945144176,0.300700008869,0.800807714462,0.807292401791,-0.237611785531,0.933366656303,-0.214550226927,2.73837327957,-0.623282790184,-0.223067909479,-0.454128324986,0.607222616673
4312,-0.12985162437,1.07372879982,-0.201287299395,-0.406513571739,0.989193379879,1.09166669846,0.653670191765,-0.079499989748,0.119143843651,0.0718540251255,-0.475547403097,0.112700015306,-0.396151781082,0.0485154390335,-1.01156497002,-0.321255683899,-0.53203523159,0.571682095528
994,-0.531855106354,-0.403924822807,1.33178734779,0.758510112762,-2.95558238029,0.466333329678,-0.0918729752302,-2.75753355026,-5.43377637863,0.24788787961,-1.94584834576,0.181133300066,0.676224887371,0.299906849861,-0.126221001148,-1.42032325268,0.526490330696,0.424506664276
2048,0.643454968929,-0.065351754427,0.501189887524,0.300431549549,0.0510319173336,-0.425500005484,1.21249353886,0.456100016832,0.285033345222,0.26948544383,0.445819318295,0.116733372211,-0.113767363131,0.523561060429,-0.235950797796,0.751345038414,1.50535070896,-0.265915185213
1111,-1.74249136448,-0.300271809101,-0.413934469223,0.150451123714,0.366964757442,0.425566673279,-1.32258892059,-0.324200004339,-0.423698663712,-0.825845956802,-1.22316718102,-0.10163334012,-0.780347049236,-0.132239237428,-0.236826762557,-0.323041588068,-0.391167759895,0.523389518261
5154,0.56006705761,0.258576095104,-0.419003814459,0.687778711319,0.0556013137102,-0.576433360577,-0.25714930892,-0.076066672802,3.14433121681,-0.397732913494,0.236499741673,0.488333374262,1.05436491966,2.85466122627,-0.586702108383,0.172333136201,0.102979779243,-0.713312268257
2920,-1.38474833965,0.45428609848,-0.515715539455,0.0869413018227,0.848521232605,0.144733339548,0.0529543757439,-0.308566689491,0.82639503479,-0.154585018754,0.316476017237,-0.0972666442394,-0.141208335757,-0.598026752472,0.26894441247,0.324810057878,-0.385440945625,-0.587700843811
3122,-0.149456530809,-0.338023513556,-0.0396351963282,-1.0396450758,1.60362231731,1.72906672955,1.1044819355,0.0184999853373,0.320832043886,0.282142519951,0.0945799350739,0.00763332843781,-0.0986157804728,1.17935562134,-0.4647783041,-0.157250255346,-0.668090879917,0.416688501835
2769,-1.10962593555,0.162901133299,-0.208002656698,0.403476029634,-0.288346856833,0.0942000001669,0.498132228851,0.45343336463,0.538478195667,0.160010099411,-0.0663724243641,0.333866685629,-0.722112596035,0.741293549538,-0.516468763351,-0.566009640694,-0.618793845177,-0.114555507898
5900,0.293921947479,0.201622843742,-0.133774131536,2.15351915359,1.03594076633,1.02620005608,-0.279015719891,0.13736666739,0.703074872494,-0.243990525603,0.138860404491,0.32460001111,0.687030911446,0.356531947851,0.00477305054665,-0.249123990536,-0.447685390711,-1.88049638271
6304,0.459035664797,-0.101127065718,-0.184887677431,1.24418735504,-0.391970276833,0.669166684151,-0.158236429095,0.724566698074,-0.365054279566,0.319102555513,0.0754696056247,0.857366740704,-0.346965879202,0.403065383434,0.633651256561,0.9986358881,0.586183786392,2.04737520218
5211,1.23463773727,2.08339905739,0.92371571064,1.25666809082,-0.624964118004,0.0067999958992,-2.2341439724,0.252266675234,0.849006354809,-0.387038081884,0.643518447876,0.935133337975,1.40382003784,0.20987996459,0.63190728426,-0.479705095291,0.330736517906,0.334624022245
2886,-0.213455721736,0.127700597048,0.93554264307,0.778582036495,1.85263299942,0.123466670513,0.739954829216,0.0633666664362,-0.585335075855,-0.230578839779,-1.55105507374,-0.0883999764919,-0.988557696342,-1.85571432114,-0.649387478828,-0.221376955509,-0.383033305407,0.96554684639
9261,0.636836886406,-1.0658416748,1.293202281,0.759236454964,0.0880753546953,0.190399974585,-1.57609140873,-0.348033338785,0.98072552681,-0.226018697023,0.264491349459,0.235233336687,0.105189144611,0.472250819206,-0.398470640182,-0.375581681728,-0.226254433393,-0.289562672377
8569,-0.778426885605,0.218557417393,-0.178856253624,-0.156847253442,1.07370281219,1.05533337593,0.560187578201,-0.0913333296776,-0.601952373981,-0.204018235207,-0.563494801521,0.209366619587,-0.494892776012,1.19905889034,-0.686261832714,-0.622198820114,-1.07464909554,0.790552437305
3303,0.980730175972,-0.623842179775,-0.0374512374401,0.849564433098,-0.338387221098,-0.540266692638,0.432406872511,-0.0830666422844,0.922340452671,0.185234382749,0.424761354923,-0.209899991751,-0.240034267306,-1.46160244942,0.381311416626,-0.102775722742,0.443408727646,0.145315125585
5331,0.257823228836,-0.49859431386,0.0961375683546,0.046370845288,1.33430087566,2.29720020294,-0.185606598854,2.38789987564,-0.56547242403,-0.08992806077,0.273424953222,-0.00676667690277,0.324394255877,0.265162795782,-0.00200140476227,0.179694712162,0.00602957606316,1.10261654854
5347,0.713083088398,0.0817598626018,-0.785185456276,-0.194767057896,-3.34345889091,0.0657666698098,-0.451153486967,0.666599988937,-0.670099020004,-0.193588525057,0.609615385532,0.438933342695,0.439104139805,0.295859754086,0.251697510481,-0.229718029499,0.710688114166,0.140760838985
4638,-0.403131604195,-0.23455119133,0.882023453712,-0.0651727169752,0.0788438767195,1.48963344097,1.69072258472,-0.073500007391,-0.730874359608,-1.64785456657,-0.141590252519,-0.352666646242,0.718710362911,0.57243347168,0.435034692287,-0.40224185586,0.541251897812,-0.711527824402
2264,-0.679097771645,0.907832324505,-0.283836364746,-0.748599290848,0.871649682522,1.99080014229,0.0302114859223,0.103366672993,0.0872340798378,0.708028793335,0.512978434563,0.0262333378196,0.648317098618,-1.39241719246,0.882957935333,-0.453571438789,-0.257128298283,0.395528882742
1029,0.583092033863,-0.694676041603,-0.595030546188,0.866510927677,0.852780520916,-3.20743346214,0.292396068573,0.0619333386421,-0.147301495075,0.26944154501,-0.0378620922565,0.542633295059,0.374278128147,1.01338934898,-0.145614728332,-0.575235724449,0.0686251968145,0.56849116087
1027,-1.14398622513,1.14506661892,-0.434439599514,0.977824807167,-0.0563583374023,0.492500007153,-0.274922192097,0.803366720676,0.179244816303,-0.268619775772,0.653894662857,-0.515699982643,-0.76047039032,-0.931882321835,0.510238587856,0.541726708412,-0.10124450177,-0.273484796286
2597,-0.232451111078,-0.376307040453,0.47571721673,-0.0681861266494,0.496965110302,-0.0556666851044,-0.134480714798,-0.1467333287,0.517349660397,0.168691173196,-0.32926812768,-0.93020004034,2.09229779243,0.771811664104,-0.154813930392,-0.0726928859949,0.582499623299,1.17535924911
55847,0.0356447808444,-0.119282245636,-1.08844876289,-0.653586745262,-0.0681402385235,0.117566667497,1.09898972511,0.279133319855,-0.374615609646,0.694510400295,-0.760026574135,-0.634833395481,-0.101116970181,-0.175716936588,0.109061039984,-0.0423986017704,-0.399822711945,1.31328630447
25803,-4.03760528564,0.388477921486,-0.227850198746,0.0825874507427,-1.98404479027,-0.209433332086,-0.319720327854,0.442233324051,-0.196101471782,-0.166338503361,0.576024770737,-0.0366666913033,0.670774757862,0.286099523306,1.16889417171,-0.0853248685598,-0.625221371651,0.150985911489
3480,0.588375389576,-0.189509600401,-0.831110954285,-0.722682595253,-1.70691335201,0.280200004578,-0.634183049202,0.424233317375,0.0258419662714,0.0786702632904,0.393118947744,0.0561000108719,0.0221539139748,-0.802892565727,0.130688369274,0.505511701107,0.270392715931,-0.271983832121
2946,-0.588497698307,0.243012562394,-0.488704174757,0.786927163601,0.84332549572,-0.269000023603,-0.582594096661,-0.560533344746,-1.16808247566,0.380302906036,0.428980886936,-0.0721333026886,-0.473547428846,0.734119534492,0.26524156332,0.105067387223,-0.910771369934,-0.419762521982
9517,1.4218621254,-0.332947403193,-0.184564083815,0.870265424252,-1.61987817287,-0.705133378506,-0.201480865479,0.205733329058,-0.564638674259,-1.06532287598,0.158188015223,0.0579000711441,0.822001159191,0.58841496706,-0.128378808498,-0.114654131234,0.517082512379,-0.24632525444
25987,-1.33552837372,-0.0606847442687,0.944689273834,-0.739791512489,-0.160392224789,0.512800037861,-0.27338975668,0.455700010061,-0.786281883717,-0.279902011156,0.331286162138,0.0687666237354,0.708948373795,0.751973628998,0.299382328987,0.133043065667,0.585853695869,0.402109235525
23670,0.95713788271,-2.30906510353,-0.853434383869,-0.761965870857,-0.41539722681,-0.324133336544,-0.196697115898,-0.555033326149,-0.586989283562,-0.756745100021,-0.0619656965137,-0.0384999960661,0.569231987,0.229375079274,0.805454671383,0.557264208794,0.330539107323,-0.0732177644968
11182,0.12271796912,-0.0389309898019,-0.408154785633,-0.543746650219,0.898135662079,-0.530366718769,0.00460869073868,0.222966685891,0.296105504036,0.167643532157,-0.565158724785,0.659633398056,-0.677556157112,0.622665286064,-0.354811400175,-0.370955079794,-0.613602519035,-0.123636364937
2146,0.374276161194,-0.40886002779,1.52333438396,0.375746905804,-1.12047493458,0.358300030231,-0.0338181592524,0.286200016737,0.344861119986,0.213207855821,0.186415106058,-0.373466730118,0.84287083149,0.0599261671305,0.0459636747837,0.31778883934,0.272859215736,0.245463252068
3385,-0.495786577463,-1.31926226616,0.0543940775096,0.288319766521,0.0710246935487,0.0875333324075,-0.25182145834,0.49243336916,-0.46529096365,-0.510009169579,0.915955901146,0.152066648006,1.21907186508,0.370472073555,0.164179220796,0.0194431189448,0.412075221539,-0.511423587799
5261,0.75529563427,0.547075033188,-0.967297255993,-1.09498250484,0.54510384798,-0.216400057077,-0.627687573433,-0.285199999809,-0.242173790932,0.0658000335097,-0.191473424435,-0.134000003338,-1.32031881809,0.656361281872,-0.108088195324,-0.345811635256,-0.455195397139,0.700281858444
10765,1.57684493065,0.382115125656,0.470427244902,0.827713012695,-0.746330082417,-0.0425999984145,-0.836716294289,0.0556000173092,0.241406738758,-0.410881668329,-1.36630427837,1.19686675072,0.886884868145,1.27607774734,-0.505837261677,-0.344780862331,-0.931876540184,-0.769792020321
25839,0.750967204571,0.39827927947,0.790814757347,0.629846394062,-0.0275065302849,0.1603333354,-0.0436926670372,0.145466685295,0.443445444107,0.201318562031,0.66821461916,0.428500026464,0.292078286409,0.081309735775,0.729685723782,0.167797774076,-0.212046772242,-0.783558368683
4172,-0.0914978608489,0.63586974144,1.00833535194,0.261767089367,-1.0560734272,0.430900037289,-0.369159519672,0.0280666649342,0.363876521587,-0.0274921953678,0.325367450714,0.344900012016,0.312349140644,-0.044355198741,-0.758662164211,-0.104759700596,-0.509415388107,-0.588427126408
23161,-0.840776205063,0.252010464668,-0.631042778492,-0.79842454195,1.39109277725,0.195433348417,1.24491655827,-0.217633336782,0.483206987381,0.0369567684829,-1.0137488842,0.422166675329,-0.753444075584,-0.0662755519152,-0.362309008837,-0.376306831837,-0.674932599068,1.02148377895
10298,0.473344564438,-0.125817120075,1.49293851852,1.21408617496,-0.608602106571,0.29116666317,-0.311255812645,-0.0508000254631,3.77492761612,-0.414444237947,0.621716082096,-0.0615666508675,0.428028821945,-0.560408115387,-0.757883131504,0.0381136983633,0.0395466685295,1.54498660564
1802,1.43063700199,-0.322179675102,0.38098603487,0.57952940464,-0.13453540206,0.136733293533,0.126675367355,-0.1480666399,-1.0840023756,-1.45566833019,0.371844798326,0.234799981117,0.901807367802,0.0978267788887,-1.07170212269,0.807436227798,0.167599454522,0.0646676197648
58533,-4.35697555542,-0.219932153821,0.199724063277,0.449202209711,-1.35296463966,1.07813346386,0.272599339485,0.799966692924,-0.425633490086,-0.141442611814,-0.0433701276779,0.255099982023,0.189323022962,0.19278408587,0.767303168774,0.327860057354,0.303872764111,0.0979929119349
147179,0.776407539845,-0.404554605484,-0.397110313177,0.0656751096249,-0.463621497154,-0.158999994397,-0.67548418045,0.347866714001,0.238341957331,-0.776610255241,0.697624206543,0.318733334541,0.0756827741861,-0.618224203587,0.219160109758,0.104474782944,0.397156745195,-1.34234571457
29937,0.333108335733,0.334703028202,0.377008229494,0.714351892471,-0.215526789427,0.464133322239,0.283443629742,0.669766664505,-0.114585354924,-0.87631469965,0.381073355675,0.262966692448,-0.0133312195539,0.0809411108494,0.729609906673,0.414044976234,0.170179620385,-0.54161709547
6184,0.84512424469,0.515603661537,-0.547327339649,-1.96877288818,-0.105347722769,-0.0891333520412,0.304581135511,0.0,-0.64156639576,-0.449319064617,0.366076588631,-1.34676659107,0.371784180403,-4.66002464294,-0.371631622314,0.279875576496,0.143919736147,-0.640980422497
9854,4.42391300201,-0.185804739594,-1.066816926,-1.81710529327,-1.49634921551,-1.01973330975,0.165671736002,-0.580833315849,0.380193531513,-0.640514671803,0.57249635458,-0.173566669226,0.247770518064,-0.137445181608,-0.00387977063656,-0.0551749207079,0.354299455881,-0.00957417488098
2553,0.63214713335,-0.557139635086,-0.256198912859,-0.627238571644,-0.0496061146259,0.811366677284,-0.0926431640983,0.39526668191,0.251313507557,0.303352713585,0.56239002943,-0.617533385754,0.638372778893,0.227229952812,-0.714898884296,-0.816188395023,-0.626259744167,-1.44127166271
5440,-1.35739099979,0.0172264017165,-1.62604439259,-2.71059799194,0.0424435213208,-0.100966662169,0.0624305456877,-0.0711000189185,-0.0502034202218,-0.459094047546,-1.05529677868,-0.310733377934,-0.443819046021,-0.290439844131,-0.409531712532,0.191694810987,-0.369382768869,1.097012043
54623,-0.0730039179325,0.115629896522,1.12179458141,-0.45679846406,-1.26350593567,0.160033285618,-0.0527059882879,0.49906668067,-1.25209712982,0.626241147518,-0.382498383522,-0.0718666911125,-0.53256046772,-0.252248287201,0.00286149932072,-0.444582045078,0.0149623360485,-0.357930213213
9533,-2.56701087952,-0.250833034515,-0.374689519405,-1.59521853924,1.65745103359,0.419200003147,0.44369494915,-0.0422999858856,-0.263421922922,0.334410190582,-0.540717124939,0.401566684246,-0.118397921324,0.109845653176,-0.533626437187,-0.646538555622,-0.365945070982,1.18336677551
8607,0.649696588516,-0.548459947109,-0.563174366951,-0.28476536274,-0.0744611620903,-0.226566657424,0.173329025507,0.460566699505,-0.423052191734,-0.299069941044,0.736801028252,0.581500053406,1.09003913403,0.607126116753,-0.378917217255,-0.546639740467,-0.402142733335,1.23803281784
207,0.22918882966,-0.818442344666,-0.118066504598,2.56193947792,-1.60047888756,0.802033364773,-0.0764995962381,0.260333329439,-0.0639434456825,0.478532224894,0.855772674084,-0.147499978542,0.710090577602,-0.850225150585,-0.277019739151,0.354731321335,0.250779628754,-0.680129408836
26054,-0.802375376225,0.153871268034,-2.35820293427,-0.0856213718653,-0.0627271831036,-0.353500008583,-0.599310338497,-0.262300014496,-0.0801926404238,0.416329026222,-0.185924172401,-0.0198666714132,-0.286627739668,-0.724863111973,-1.5019261837,-0.400740265846,-0.126460805535,-0.990650296211
10682,-3.17801070213,0.0444720685482,0.0216867402196,0.0879906192422,-0.599156320095,0.536099970341,-0.76464164257,0.16130001843,0.171677723527,-0.249194681644,0.450225532055,-0.584800004959,-0.031443554908,-0.068394638598,0.276930183172,0.316083401442,0.534007072449,0.144783124328
8573,4.78598213196,-0.449911773205,0.139951974154,0.912545740604,-0.949054539204,0.00533333420753,-0.0647740438581,0.112566679716,1.26048147678,0.196229174733,-0.184094443917,-0.0663000047207,0.655236303806,0.322698295116,-0.261576354504,-0.202045798302,-0.0589184612036,-0.318430900574
23378,0.191289693117,-0.36942243576,0.405240505934,-1.16099298,-0.785504579544,-1.36473333836,0.0710770487785,0.28180000186,0.920461535454,0.0867585092783,0.419488042593,-0.423033297062,-0.706951022148,-0.464432626963,0.369367569685,0.744083821774,-0.188989251852,0.244132295251
8553,0.157514080405,-2.40942168236,0.786172509193,0.347101867199,0.19892847538,-0.0579333305359,-0.669911086559,0.935166716576,6.20676326752,0.0668344795704,-1.37689566612,1.4485667944,-0.250170946121,1.46359229088,-0.488267749548,0.332432985306,0.0507207065821,0.0644598528743
622,0.766287744045,-1.09672701359,0.445972681046,0.369753688574,-0.983427166939,-0.693233370781,-0.413149386644,0.365900009871,0.686203837395,-0.297735601664,0.53182297945,-0.17509996891,0.731542408466,0.572565317154,-0.721101343632,-0.681021571159,-0.0986012816429,0.361276865005
9467,-0.0656600743532,-1.31131660938,-0.24838064611,0.854941487312,-2.84381508827,-0.197733342648,0.00900317169726,-0.0647000074387,-0.200750336051,-0.0211978647858,-1.10815739632,-0.342133313417,-1.25496268272,-0.685855567455,-0.205633342266,-0.141613125801,-0.0187955200672,0.654031217098
5525,0.384111166,0.303813576698,-0.113051310182,0.752858638763,-0.266749680042,-0.638800024986,0.592520594597,0.329666674137,-2.00093126297,-0.16347591579,0.73813688755,-0.144266694784,0.463475346565,1.43242454529,-0.238729387522,-1.16536593437,-0.237969830632,0.344800233841
256364,1.79286873341,-2.12113761902,-0.817381083965,0.187557116151,0.204404592514,-0.550033330917,0.346907556057,0.306700050831,0.422945380211,0.678552567959,0.210268288851,-0.368766695261,0.722742140293,-0.318899959326,0.681624889374,0.358385384083,0.130850046873,-0.0323840864003
332,-4.34184646606,0.428221046925,0.586485743523,1.35007369518,-0.166142091155,-1.05783343315,-1.16146636009,-0.252533346415,0.0467297583818,0.247661694884,0.895000696182,-0.0612333118916,0.475791364908,0.605588018894,-0.401759952307,-0.0160209387541,0.167251855135,0.163952216506
2058,-4.06634664536,0.309443414211,-0.40394705534,-0.799084186554,-1.2600004673,-0.21006667614,-0.164668828249,0.162633344531,0.391017198563,-0.115640178323,0.271082878113,-0.668033361435,0.123989000916,0.207640856504,-0.27467533946,0.206599727273,0.709673643112,-0.177180752158
7849,0.0828227847815,-0.210656508803,-0.768883764744,0.848571896553,0.349537938833,0.107100009918,0.505368292332,-0.4035333395,0.810345470905,0.053789883852,0.430108487606,0.132233336568,-0.372236609459,-0.00375663489103,0.573656737804,-0.108604609966,0.249150261283,0.343817710876
23244,0.397501736879,0.49269759655,0.150927126408,-0.489212244749,-0.538797974586,-1.20300006866,0.231613993645,0.446533352137,-0.356075227261,-0.0653986334801,0.729139566422,0.79686665535,1.02816200256,0.539933383465,0.315634191036,0.149736881256,-0.0986846014857,0.158216759562
7494,-0.0295675285161,-0.0278914570808,-0.0707510784268,-0.823074042797,-0.552622020245,-0.866566717625,0.029470089823,0.344766706228,0.252043068409,0.435967862606,0.844607949257,-0.683766722679,0.566200494766,-0.655444025993,0.0370262116194,0.421748578548,0.802418351173,0.371552526951
4836,0.617831468582,-2.65556335449,-0.975522816181,-0.132164850831,-0.329937815666,-1.80236685276,0.0668512135744,0.242500022054,0.306989997625,-0.567698538303,-0.125658810139,0.237166672945,-0.291120767593,0.467165082693,0.238792866468,0.0198952741921,-0.50198417902,-0.122484028339
23647,0.458368062973,0.179945230484,-1.12826240063,1.58697068691,0.272747844458,-1.59873342514,-0.690882563591,-0.161633342505,-0.475480616093,-0.167034521699,0.606955111027,-0.130199998617,0.580861449242,0.662718653679,-0.38731226325,0.0258458405733,-0.219927489758,-0.910194993019
10617,-0.124834448099,-1.518481493,-1.17449116707,-0.484574168921,-0.900451183319,-0.899200022221,-0.558327496052,-0.148766666651,0.777530193329,-0.470876902342,0.409646272659,-0.654166698456,0.149304389954,-1.51676440239,0.433526456356,0.705024063587,0.624000072479,-0.182523488998
2184,-0.0379867404699,-0.158634394407,0.611600995064,0.669044971466,0.174036026001,0.77940005064,-0.00426141917706,-0.0992333292961,-1.43662130833,-0.62265175581,0.0715449899435,0.787666678429,-0.324713915586,1.10075449944,1.135014534,0.37247094512,0.27292740345,0.509991884232
5355,0.805377304554,-1.94319760799,0.354826152325,0.279373884201,0.811840116978,0.0285333096981,0.250978440046,0.488700032234,-0.362707138062,0.567649781704,-0.771201848984,0.335433363914,-0.410881727934,0.716543674469,-0.35224121809,-0.474084049463,-0.00127703696489,1.31387031078
6659,0.82455188036,-0.0661888495088,0.510087370872,-0.139737918973,-0.373086810112,-0.0303666889668,-0.820265293121,-0.0228333361447,0.0983766838908,-0.100073382258,-0.185801148415,-0.048933327198,0.232088148594,0.361575365067,0.507354676723,0.153943344951,-0.569275677204,-0.0308613777161
7016,-0.734867334366,0.854990780354,0.628074288368,-0.803734302521,0.767740488052,-0.543100059032,0.577778398991,-0.216933324933,-0.198601976037,0.468423515558,-0.754969835281,-0.152166724205,-0.502410054207,0.319398313761,-0.38462716341,-0.69287365675,-0.950236439705,-0.15762527287
90861,1.19626867771,-0.552827000618,-0.885166347027,-0.572683870792,-1.72743225098,-1.05596661568,-1.12054276466,-0.0472333319485,0.0780931040645,-0.113702937961,0.508851110935,-0.175633370876,0.792871713638,-0.178430065513,0.176554769278,0.339184015989,0.498205900192,-0.144407063723
10670,-0.469543516636,-0.0410339459777,-1.80834150314,-1.57554376125,0.0402266085148,0.228700011969,-0.715904116631,0.155366659164,-0.169355154037,-0.0278886705637,0.0269281417131,0.121099978685,-0.0869355648756,0.736072719097,-0.427027285099,-0.312962651253,-0.791692018509,0.114582821727
79071,-0.926789283752,-0.353674530983,-0.029708981514,0.109505996108,0.337404072285,-0.560400009155,1.44734156132,0.582233309746,1.84074652195,0.770462632179,0.940629124641,-0.879733324051,0.0979411154985,-1.01264548302,0.628949046135,0.74090307951,0.666905522346,-0.155198380351
64746,-0.996462404728,0.314059853554,-0.556431055069,1.04459965229,2.289321661,0.496333360672,-0.0625563710928,-0.426900029182,0.138302743435,0.00483402609825,-0.665375947952,-0.428766667843,-0.607037723064,-1.08869695663,0.367527127266,0.230691254139,0.0178337804973,-0.278054505587
5366,0.900628745556,0.365947782993,-0.0713512003422,0.123365201056,2.53975486755,-0.694100022316,0.864926099777,-0.129066646099,0.0623224228621,0.95411413908,-0.588406860828,-0.0399000048637,-0.478915542364,0.491379678249,-0.991746723652,-0.852654635906,-1.26365768909,-0.291765809059
11344,0.692666947842,-0.117279052734,0.508085072041,0.473235368729,0.332039058208,1.14610004425,-0.144688487053,0.174533307552,0.8435151577,0.277692556381,1.09632337093,0.588433384895,0.525375723839,0.812887966633,1.3894238472,0.221950262785,0.1671474576,-0.445158183575
10013,0.2959176898,0.116237208247,0.714033842087,-0.948187351227,0.138373047113,0.360600024462,-0.650029063225,0.259299993515,0.305022418499,0.674517214298,0.19993057847,-0.695466756821,-0.97047662735,-1.94766151905,0.73007619381,1.27540242672,1.89321565628,1.81285393238
5829,-0.0894588679075,-0.23141720891,0.650767326355,0.355589747429,0.878910839558,-0.237800016999,0.83724963665,-0.375866651535,0.320170104504,-0.0136121921241,0.552384316921,-0.304300010204,-0.356604397297,1.90317702293,0.283686965704,0.0472478196025,-0.803755760193,1.06099784374
5257,-0.211975172162,0.029053285718,0.120357125998,1.76219809055,1.94504797459,1.703733325,-0.0742709934711,0.533100008965,-0.155541077256,-0.353863596916,0.213496446609,0.00163334608078,0.926782727242,2.11087369919,-0.209225103259,-0.404200494289,-0.224337726831,0.775579094887
22794,-0.243454381824,-0.73520052433,0.996972680092,1.75339877605,-3.25493812561,0.898100018501,-0.166304707527,-0.105300009251,0.293666988611,-0.607224702835,0.213196411729,0.696566700935,0.791670680046,1.06469106674,0.332201659679,0.504762649536,0.33973684907,-0.0879182815552
9761,0.892784357071,0.00579354166985,0.377020210028,0.143299639225,-0.442513853312,-0.15946662426,0.868071496487,-0.181066662073,-0.07322550565,-0.859662532806,1.55896139145,-0.407833337784,-0.161716759205,-0.728737533092,0.755917429924,0.726568698883,-0.400812327862,0.492983579636
23326,-0.182141929865,0.713922977448,-1.21131277084,-2.08702635765,-1.06508433819,-0.402666658163,-0.337031364441,-0.00616666674614,0.0202890373766,-0.123139098287,-0.354575872421,-0.5910333395,-0.389341175556,-1.6057382822,0.752257764339,0.530558049679,0.818349063396,-0.0709637254477
10972,-1.31650567055,-0.155182898045,1.03629934788,-0.0132505446672,-0.604287028313,0.756500065327,-1.08063280582,0.157833337784,-0.268936276436,-0.261528849602,0.852741241455,-0.358566701412,0.616428136826,0.541912257671,0.398976206779,-0.826090574265,0.100737527013,-0.0615627244115
