rid,PCLB001_MCF7_24H:BRD-A69592287-001-01-3:10,PCLB001_MCF7_24H:BRD-A69592287-001-01-3:2.5,PCLB001_MCF7_24H:BRD-A69592287-001-01-3:0.63,PCLB001_MCF7_24H:BRD-A69592287-001-01-3:0.16,PCLB001_A375_24H:BRD-A69592287-001-01-3:10,PCLB001_A375_24H:BRD-A69592287-001-01-3:2.5,PCLB001_A375_24H:BRD-A69592287-001-01-3:0.63,PCLB001_A375_24H:BRD-A69592287-001-01-3:0.16,PCLB001_A375_6H:BRD-A69592287-001-01-3:10,PCLB001_A375_6H:BRD-A69592287-001-01-3:2.5,PCLB001_A375_6H:BRD-A69592287-001-01-3:0.63,PCLB001_A375_6H:BRD-A69592287-001-01-3:0.16,PCLB001_A549_24H:BRD-A69592287-001-01-3:2.5,PCLB001_A549_24H:BRD-A69592287-001-01-3:10,PCLB001_A549_24H:BRD-A69592287-001-01-3:0.63,PCLB001_A549_24H:BRD-A69592287-001-01-3:0.16,PCLB001_A549_6H:BRD-A69592287-001-01-3:3.33,PCLB001_A549_6H:BRD-A69592287-001-01-3:1.11,PCLB001_A549_6H:BRD-A69592287-001-01-3:0.37,PCLB001_A549_6H:BRD-A69592287-001-01-3:10,PCLB001_A549_6H:BRD-A69592287-001-01-3:2.5,PCLB001_A549_6H:BRD-A69592287-001-01-3:0.63,PCLB001_A549_6H:BRD-A69592287-001-01-3:0.16,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:3.33,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:1.11,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:0.37,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:2.5,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:10,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:0.63,PCLB001_HA1E_24H:BRD-A69592287-001-01-3:0.16,PCLB001_HA1E_6H:BRD-A69592287-001-01-3:2.5,PCLB001_HA1E_6H:BRD-A69592287-001-01-3:10,PCLB001_HA1E_6H:BRD-A69592287-001-01-3:0.63,PCLB001_HA1E_6H:BRD-A69592287-001-01-3:0.16,PCLB001_HCC515_24H:BRD-A69592287-001-01-3:10,PCLB001_HCC515_24H:BRD-A69592287-001-01-3:2.5,PCLB001_HCC515_24H:BRD-A69592287-001-01-3:0.63,PCLB001_HCC515_24H:BRD-A69592287-001-01-3:0.16,PCLB001_HCC515_6H:BRD-A69592287-001-01-3:10,PCLB001_HCC515_6H:BRD-A69592287-001-01-3:2.5,PCLB001_HCC515_6H:BRD-A69592287-001-01-3:0.63,PCLB001_HCC515_6H:BRD-A69592287-001-01-3:0.16,PCLB001_HEPG2_24H:BRD-A69592287-001-01-3:2.5,PCLB001_HEPG2_24H:BRD-A69592287-001-01-3:0.63,PCLB001_HEPG2_24H:BRD-A69592287-001-01-3:0.16,PCLB001_HEPG2_6H:BRD-A69592287-001-01-3:10,PCLB001_HEPG2_6H:BRD-A69592287-001-01-3:3.33,PCLB001_HEPG2_6H:BRD-A69592287-001-01-3:1.11,PCLB001_HEPG2_6H:BRD-A69592287-001-01-3:0.37,PCLB001_HT29_24H:BRD-A69592287-001-01-3:3.33,PCLB001_HT29_24H:BRD-A69592287-001-01-3:1.11,PCLB001_HT29_24H:BRD-A69592287-001-01-3:0.37,PCLB001_HT29_24H:BRD-A69592287-001-01-3:10,PCLB001_HT29_24H:BRD-A69592287-001-01-3:2.5,PCLB001_HT29_24H:BRD-A69592287-001-01-3:0.63,PCLB001_HT29_24H:BRD-A69592287-001-01-3:0.16,PCLB001_HT29_6H:BRD-A69592287-001-01-3:10,PCLB001_HT29_6H:BRD-A69592287-001-01-3:2.5,PCLB001_HT29_6H:BRD-A69592287-001-01-3:0.63,PCLB001_HT29_6H:BRD-A69592287-001-01-3:0.16,PCLB001_JURKAT_24H:BRD-A69592287-001-01-3:0.37,PCLB001_JURKAT_24H:BRD-A69592287-001-01-3:10,PCLB001_JURKAT_24H:BRD-A69592287-001-01-3:0.16,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:3.33,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:1.11,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:0.37,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:2.5,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:10,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:0.63,PCLB001_JURKAT_6H:BRD-A69592287-001-01-3:0.16,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:3.33,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:1.11,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:0.37,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:10,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:2.5,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:0.63,PCLB001_MCF7_6H:BRD-A69592287-001-01-3:0.16,PCLB001_PC3_24H:BRD-A69592287-001-01-3:10,PCLB001_PC3_24H:BRD-A69592287-001-01-3:2.5,PCLB001_PC3_24H:BRD-A69592287-001-01-3:0.63,PCLB001_PC3_24H:BRD-A69592287-001-01-3:0.16,PCLB001_PC3_6H:BRD-A69592287-001-01-3:3.33,PCLB001_PC3_6H:BRD-A69592287-001-01-3:1.11,PCLB001_PC3_6H:BRD-A69592287-001-01-3:0.37,PCLB001_PC3_6H:BRD-A69592287-001-01-3:10,PCLB001_PC3_6H:BRD-A69592287-001-01-3:2.5,PCLB001_PC3_6H:BRD-A69592287-001-01-3:0.63,PCLB001_PC3_6H:BRD-A69592287-001-01-3:0.16,PCLB001_U266_24H:BRD-A69592287-001-01-3:1.11,PCLB001_U266_24H:BRD-A69592287-001-01-3:0.37,PCLB001_U266_24H:BRD-A69592287-001-01-3:10,PCLB001_U266_24H:BRD-A69592287-001-01-3:3.33,PCLB001_U266_6H:BRD-A69592287-001-01-3:2.5,PCLB001_U266_6H:BRD-A69592287-001-01-3:10,PCLB001_U266_6H:BRD-A69592287-001-01-3:0.63,PCLB001_U266_6H:BRD-A69592287-001-01-3:0.16
5899,-0.325636863708,1.046266675,-0.436108797789,-0.676495850086,-0.678183495998,-0.266041994095,-0.38192409277,0.148998782039,0.0749000012875,-0.20174883306,0.137051075697,0.837507545948,0.0619296059012,1.66015005112,-0.139690220356,0.744353115559,-0.0789638161659,-0.066593080759,-0.918394088745,-0.666706323624,-0.318173617125,0.150082558393,0.311952203512,1.58723211288,0.389736711979,0.985633194447,-0.413827776909,0.989489018917,0.191570356488,0.840147554874,1.98414993286,4.70030021667,-0.0495016425848,-0.0273495838046,0.79099714756,0.590606808662,0.0746351182461,0.257356077433,-0.059632577002,-0.899408638477,-0.894264340401,0.188668608665,-0.329718142748,0.593085408211,-1.02392697334,-1.59305000305,-0.278904378414,-0.565983772278,-0.252161055803,0.273186534643,-0.328037530184,-0.356716394424,-1.26087260246,-0.154569327831,-0.888191580772,-0.483452856541,-0.369881480932,-0.413862735033,0.721797883511,-1.07704126835,-0.371240258217,-1.40939998627,0.586449980736,2.60859179497,1.01021766663,-0.416097730398,1.94168961048,8.75030040741,0.941410899162,-0.190765410662,1.09796619415,-0.578521490097,0.154799997807,0.344449520111,0.226851582527,-0.127454206347,0.451856911182,-1.9602612257,-1.07098650932,-0.156560093164,0.410199075937,-0.862609744072,0.125739470124,0.0400450266898,-0.620017886162,-0.4789480865,0.309966683388,-0.350132465363,3.31115007401,0.948291897774,3.43274998665,4.57649993896,0.98584240675,4.85747385025,1.37057292461,0.137662380934
5467,1.57458567619,0.49279999733,0.609660565853,0.379049062729,5.51414680481,0.227108240128,0.222829267383,0.673378586769,3.7554500103,-0.191149264574,0.574667811394,0.291303664446,0.780213236809,5.51169967651,0.508489847183,-0.232876524329,-0.710367739201,0.0720465779305,-0.990656733513,3.46463894844,0.224885731936,0.781477928162,0.344337940216,1.04639816284,1.53774356842,-0.274230003357,1.45809423923,6.29094076157,1.61619007587,0.0929824709892,0.0298188105226,5.42999982834,1.40039563179,1.50660645962,1.93715298176,-0.251430809498,0.27037319541,0.379502236843,0.320270299911,0.707551956177,0.353653848171,-0.58578646183,0.719109892845,0.908247113228,1.17245733738,3.57299995422,0.258962541819,0.703444719315,0.505797743797,0.312361299992,0.862226307392,2.38590431213,0.0600628256798,0.264939785004,0.639915287495,1.43701612949,0.866939663887,-0.575043439865,-0.178761303425,-0.198739737272,2.31707859039,3.41829991341,1.81344997883,0.749953687191,1.02671480179,1.30349302292,1.81819868088,-0.114699997008,1.23181200027,0.700651824474,-0.104951843619,-0.57622396946,0.503766655922,0.899361073971,-0.0810222998261,0.470233440399,0.529357969761,1.02155375481,1.74493384361,1.05644619465,1.23203086853,2.20753383636,1.16914951801,1.37167739868,2.68124318123,1.265188694,0.378566682339,-0.734740614891,3.40065002441,2.37072443962,5.14510011673,1.94190001488,0.904651641846,3.78289294243,-0.14182639122,0.36416849494
6774,-0.0948665738106,-0.583800017834,-1.93848538399,-1.04314684868,-0.263862133026,-0.462190151215,-0.305715233088,-0.0593879446387,0.586350023746,0.208750650287,-0.657604455948,0.232095852494,1.11651444435,0.507950007915,0.00219249725342,-0.54617023468,0.155300661922,0.379306316376,-0.495982378721,-0.21554979682,-0.426461130381,0.107890367508,0.00287947058678,-1.21696400642,-0.774590134621,-0.143155068159,1.52464866638,0.555119872093,-1.42962861061,-0.0537436679006,0.081926330924,1.52649998665,0.050922036171,0.209963977337,1.20129203796,-1.27278387547,-0.133349239826,0.0460375249386,-1.23797953129,-0.429570406675,-0.286803364754,-0.888305306435,-0.66084831953,-0.264507770538,-0.183311924338,-3.26709985733,-0.144240692258,-0.85608291626,-0.851625323296,-0.147701770067,0.319398462772,-0.307898849249,-0.0936798751354,-0.0608104802668,-0.287701815367,-0.0839546695352,-0.428831547499,0.226490810513,-0.560796260834,-0.0180332884192,-1.00515174866,-0.127399995923,0.114349961281,2.51066875458,-1.23344969749,0.732820808887,-0.0416448265314,-1.60130000114,-0.0615411885083,-0.280196160078,0.390940606594,-0.638144731522,0.21006667614,0.570231676102,0.633389770985,0.16593515873,-0.0931859835982,-0.352855086327,-0.404529690742,-0.53000742197,-0.5156930089,-0.243234619498,0.0564214549959,-0.107883781195,0.368986397982,0.365828275681,-0.323200017214,-0.558703303337,0.0876000002027,-0.226571023464,-0.493000030518,-0.959599971771,-0.320598721504,-1.16753482819,0.0611760206521,0.0313609465957
1788,-0.109556347132,-0.120866671205,0.567392647266,-0.195313185453,2.26074457169,0.281693994999,0.364189982414,0.550801753998,3.18179988861,-0.639410316944,0.343094468117,1.3472533226,0.926160871983,0.833350002766,0.314315825701,-0.25690099597,-0.559174954891,0.0459970831871,0.873516499996,2.57789993286,0.206309229136,0.929358720779,-0.302605420351,2.13423728943,1.44215464592,0.33074888587,2.55461215973,2.90480995178,0.974530160427,1.09168863297,0.408829718828,1.2093000412,1.30894207954,0.977163732052,1.41955208778,-0.496414780617,0.551462233067,0.302394151688,0.318103045225,0.372652590275,0.495187789202,-0.714537203312,0.66207575798,0.534655869007,0.5146920681,2.36680006981,-0.136709079146,0.299340546131,0.447171866894,1.01947069168,1.06537628174,0.645492613316,0.481993794441,-0.00964088737965,0.796722054482,0.982991099358,0.709176123142,-0.123664155602,0.809345722198,1.41054856777,2.15767741203,2.3478000164,1.87860000134,1.16112828255,1.06459927559,0.445222556591,-0.701370537281,1.13979995251,0.946820437908,0.355019986629,0.0455298125744,-0.528148710728,-0.398900032043,0.954552948475,0.876261591911,0.408035933971,1.48682296276,2.61081671715,0.845128715038,0.259204238653,0.85764670372,-0.0430315062404,0.0390219166875,1.33958315849,1.75947964191,0.790988683701,0.113166674972,0.838393688202,2.43494987488,1.33951127529,1.73624992371,1.9782999754,0.730729460716,2.86276459694,0.80069321394,-0.671706974506
5921,-0.234694480896,0.0851667076349,-0.374585360289,0.38462805748,-0.127021938562,-0.435398548841,0.0703297629952,0.157455191016,-1.58249998093,0.867499649525,0.61236590147,-0.239946171641,-0.325763583183,-0.54390001297,-0.0872437283397,0.37352347374,-0.954439759254,-0.184873998165,0.240503370762,-1.20670044422,-0.142927363515,-0.137833476067,0.422043979168,-1.66667175293,0.108335107565,1.08814024925,-0.341666042805,3.0025331974,1.38349080086,1.61550557613,0.596588373184,2.09039998055,0.805053830147,0.661675810814,-1.16036725044,0.529516756535,-0.129307374358,0.399608492851,-0.460347056389,0.582306027412,-0.334575325251,-0.531124472618,-0.36117836833,0.210756614804,0.546226203442,0.591750025749,0.0208833776414,-0.297977894545,0.450410455465,-0.06587433815,0.793822407722,0.494431138039,-0.302995324135,-0.0410899668932,-0.286486625671,0.0577167905867,-0.758099317551,-0.164576679468,0.0391060486436,-0.0255876816809,-0.286979973316,0.762000024319,0.873350024223,0.970462560654,-0.321527123451,0.377192854881,-0.423276811838,2.50640010834,-0.634144961834,0.325580567122,0.303849488497,-0.638640642166,0.000533327460289,0.886789321899,-0.23297509551,0.0124939233065,-0.382492303848,-2.57464933395,-0.891562640667,-0.495420366526,-1.26453626156,-0.470416665077,-0.308906406164,-0.989083886147,-1.34031057358,-0.591216504574,-0.322333365679,-1.2263623476,-0.561800003052,-0.284056961536,0.675400018692,0.338200002909,-1.04727137089,-0.249973446131,-0.602962315083,-0.332449644804
5721,-0.189794868231,0.432633340359,-0.135883107781,0.84153676033,-1.58989918232,-0.786654233932,-0.372402369976,-0.342186361551,-1.78460001945,0.155320599675,0.160813599825,0.275600910187,-2.65190958977,-1.17760002613,-1.36165237427,-0.591107606888,0.607511043549,-0.886558175087,-0.224496230483,-2.32394862175,-0.302582800388,-0.36459967494,0.099713511765,-1.40143060684,-1.22160220146,0.240932658315,-1.3919107914,-3.26902151108,-3.61582374573,-0.552959680557,-0.225481659174,-4.15899991989,-0.364583045244,-0.881842494011,-0.147831469774,0.284411638975,0.115523591638,-0.128817021847,-0.0609267652035,-0.770036518574,-0.777754843235,0.239831089973,-1.40511405468,-1.66011381149,-0.902993917465,-3.92595005035,0.305199593306,-0.424037516117,0.0647865980864,-0.0149137945846,-1.05425691605,-1.10309076309,-0.590472877026,0.21712012589,-0.820708572865,-0.722201883793,-0.567267417908,-0.157792031765,0.116689912975,-0.885375261307,-0.230010688305,-0.600499987602,-2.91474986076,-2.00454425812,-1.11189222336,-1.43045091629,-1.1075245142,-1.74699997902,-0.0468459837139,-0.514187276363,-0.768612265587,0.329523235559,-0.637466669083,-0.655904769897,-0.357439428568,-0.604958176613,0.607012629509,-3.16684770584,-1.69354319572,-1.1681689024,-1.96066451073,0.0462593883276,-0.671051740646,0.130972281098,-0.494811654091,-0.402744799852,0.450766682625,-0.326694786549,-3.67770004272,-2.55989670753,-4.68834972382,-4.8407998085,0.0628032833338,-3.53037834167,0.555535435677,0.822515726089
2263,0.293703913689,-0.00549998879433,0.922515809536,0.801856398582,1.10483944416,0.475314885378,0.70793813467,0.810010492802,0.847350001335,0.326011031866,-0.03717655316,0.858003735542,0.46787828207,1.27740001678,0.016783574596,0.00802660733461,-0.840071797371,2.76314926147,0.476237028837,1.17151916027,0.498415231705,0.0595135390759,0.951433718204,2.93152570724,1.89018201828,1.2817312479,0.910346806049,2.78916597366,0.758465886116,0.687520325184,0.525640666485,0.663999974728,-0.419130682945,-0.206549674273,-0.482617378235,-0.189439117908,-0.364256352186,0.137214675546,1.22432363033,0.265030950308,1.11332118511,-0.326795041561,1.21896791458,-0.0272340662777,0.756706357002,1.00775003433,0.0828791707754,0.758981347084,0.360372513533,-0.149060621858,1.0173728466,0.580712795258,-0.378304302692,0.189126595855,0.380658119917,0.528412997723,1.83853697777,0.0197235848755,1.31810307503,0.188099771738,1.10746765137,1.83070003986,1.46609997749,1.24277555943,1.66684639454,-0.304184675217,0.677280068398,1.05009996891,-0.898666620255,-0.311748862267,-0.30992898345,0.215758323669,0.324433326721,0.404824584723,-0.230128079653,0.24405670166,0.331185936928,1.49071276188,1.36377775669,0.353917181492,0.617805421352,1.04337227345,-0.0104823596776,1.55829000473,1.94102990627,0.678241670132,0.512666702271,-0.00988151878119,1.64424991608,0.455629438162,1.62050008774,2.19079995155,0.384810745716,1.10407626629,-0.149070233107,-0.43820270896
808,0.261483073235,-0.00586663931608,1.02685785294,-0.0401354581118,2.11754965782,-0.0583832114935,0.192530274391,0.550592005253,1.71545004845,-0.498972475529,0.248830378056,1.20228481293,0.487413734198,3.6235499382,0.451377749443,-0.124524123967,-1.76292395592,0.179821550846,0.346197962761,3.02009439468,0.459135383368,1.51424503326,-0.22463850677,2.83467149734,1.8988713026,0.964726090431,2.70429682732,2.26564407349,0.811696827412,1.30844426155,0.376045942307,2.3656001091,0.231623589993,0.773684620857,1.56752991676,-0.737196266651,0.578317940235,-0.219555169344,1.608984828,0.745282113552,1.20056962967,-0.307690501213,1.31305885315,0.379106998444,0.138906180859,3.01390004158,0.220068648458,0.604181170464,1.11296534538,0.369066059589,0.446760475636,0.944235682487,0.985458076,-0.164671868086,0.628327727318,1.02227020264,1.67343735695,-0.319548040628,1.20967292786,0.791866898537,0.0386332273483,3.89960002899,1.68404996395,1.52098226547,1.51184058189,-0.111642628908,1.62165617943,1.71609997749,1.99572920799,0.107116393745,-0.303784132004,0.690726935863,-0.15733332932,0.458932250738,0.05622811988,0.424706637859,0.739239811897,4.45315694809,0.865132153034,0.203638404608,0.854434907436,0.746262609959,0.536052584648,1.01362228394,1.48664021492,0.963049769402,0.0345333181322,1.12759459019,3.0243499279,2.42634963989,4.12909984589,3.05469989777,0.796433150768,3.15384054184,1.17628836632,-0.342086672783
30001,0.0205579996109,-0.50966668129,-0.631443858147,-1.08357703686,1.67068970203,-0.605554878712,-0.45346647501,0.40430945158,1.05124998093,0.0721509233117,0.735817909241,-0.0259529650211,0.219889342785,1.0759999752,-0.0372434034944,0.635214865208,-0.173629298806,0.212675392628,0.0518548041582,0.127909213305,1.12710213661,0.067477196455,0.0905593335629,-0.865781724453,-1.62257480621,-1.15195727348,-1.53432822227,4.39324235916,-0.920742273331,1.37071728706,-0.940403342247,1.73160004616,-0.237450167537,-0.203095138073,-0.394971460104,0.753356158733,0.16836938262,0.329045563936,-0.313487678766,-0.320503234863,-0.791896998882,0.200950652361,-0.591676831245,-0.800050675869,-0.641028523445,1.21864998341,-1.12447571754,-0.791752159595,0.0135995447636,1.55133736134,2.74359822273,-0.833374500275,-0.259995251894,-0.680500507355,-0.358931660652,-0.590873837471,0.727796256542,-0.0535255670547,-0.892434477806,-0.279966235161,-2.41298317909,-0.778999984264,-1.1330499649,0.274522483349,-0.504292190075,0.0854218900204,-1.63505613804,5.02720022202,-1.24515926838,-0.0419625043869,1.24121654034,-1.29936373234,0.595333337784,1.53242528439,-0.344885915518,0.26098805666,-0.585863888264,-1.71298122406,-0.665735542774,-0.254374861717,-0.284793287516,-0.130106449127,-0.224731385708,-1.03286898136,-0.395167946815,-0.642490983009,-0.0166000053287,-1.41501498222,1.65560007095,-1.37584877014,-1.40985012054,-1.45589995384,-0.682626724243,1.17555785179,-1.23463129997,-0.709075093269
348,0.732405245304,1.46573328972,0.0279097240418,-0.149980068207,3.05697178841,0.0838598534465,-0.381296485662,-0.136125802994,1.26454997063,-0.157829463482,0.249181032181,0.126204058528,1.19264149666,3.50605010986,0.927341580391,-0.457109868526,0.532662391663,-0.173775598407,-0.469469845295,2.72422552109,0.407074600458,0.579412341118,0.572152614594,2.57753586769,0.59099894762,0.182790055871,1.55262684822,7.37374687195,0.934608519077,2.54333043098,-0.066648863256,4.75600004196,0.924987375736,-0.348834842443,0.0898441523314,-0.196458920836,-0.368244290352,0.163858354092,-0.0436360836029,-0.0520033165812,-0.0845776572824,-0.63730609417,-3.91872024536,-2.07689285278,-1.64396500587,-4.11299991608,-0.111538738012,-0.521832406521,-0.248824432492,-0.332577615976,-0.411690145731,-0.218695163727,0.561321377754,0.158879384398,-0.222101032734,0.333155572414,1.84639358521,-0.0744333565235,0.989993989468,-0.15837430954,0.724234342575,2.70280003548,1.44384992123,2.08809685707,1.51114904881,0.330848306417,2.19508957863,3.47900009155,1.33870029449,0.729737699032,-0.11332616955,0.34306627512,-0.0311999991536,1.26540231705,0.883364796638,0.208462923765,1.15194642544,3.37403774261,-0.18395344913,-0.137629240751,1.12470388412,-0.142467409372,0.488809019327,1.4710149765,1.5960098505,-0.31397074461,-0.578466653824,0.483540743589,1.34874999523,2.02815341949,6.77620029449,3.41700005531,0.983948588371,3.41696596146,1.17634010315,-0.399829000235
30849,-1.42361700535,0.114099994302,-3.08508586884,-3.94625592232,-3.01541161537,-0.312660485506,-0.506259083748,-0.290592133999,-0.560249984264,-0.0781660676003,0.0790346264839,-0.592025995255,-0.336899340153,-1.17484998703,0.119350887835,0.418536663055,-0.910016953945,0.215297341347,0.827752709389,0.837140679359,-0.520711541176,0.19394852221,0.469769239426,-0.418499052525,-0.928756594658,0.14746466279,-0.920231103897,0.0712605714798,0.0573454424739,0.035892277956,-1.03171181679,-1.10360002518,0.364454090595,0.625477850437,-0.424539923668,-0.182488560677,-0.0291001051664,0.470258295536,-0.28809428215,-0.417423784733,-0.661711394787,-0.0282140225172,-0.20961804688,0.373662143946,-0.222487717867,-1.12975001335,-0.500982582569,-0.26679494977,0.0840921998024,-0.529229164124,-1.17992115021,-0.286408424377,-0.433062195778,-0.538275241852,-0.929305016994,-0.54946154356,-0.855855762959,-0.161859810352,-0.936349391937,0.0521724298596,-1.70351660252,-1.81159996986,0.207849994302,1.1278475523,0.909274220467,0.0651915967464,-1.17908704281,-1.75349998474,-1.28001356125,0.34842351079,0.770241439342,-1.46408510208,0.33276668191,-0.349758714437,-0.245836019516,-0.0625743195415,-0.553677380085,-1.83638119698,-0.626457810402,-0.755443751812,-0.104841381311,-0.620732307434,-0.316985875368,-0.418839037418,-0.00398191809654,0.216100037098,-0.472000002861,0.0691621154547,-0.234050005674,-0.75283074379,-0.937199950218,-1.04560005665,0.00684529170394,0.158153057098,0.0138347614557,-0.0462582670152
1454,0.0675033628941,0.220366671681,4.38384819031,-0.314641952515,2.29217863083,0.507778763771,-0.303000450134,-1.12973046303,0.804200053215,0.040342669934,0.47022998333,-0.433636933565,0.798763096333,3.68694972992,0.552826762199,-0.710487246513,1.2707375288,0.417378276587,-1.48899078369,-0.495438873768,-0.0829944014549,-0.469246000051,0.384353369474,0.829131662846,2.27232694626,-0.765153348446,-1.32108962536,1.68624937534,1.30723214149,-0.95031195879,1.16521239281,-0.0249000005424,-0.429506838322,0.245603352785,1.07077217102,0.539953231812,0.292422086,-0.00292417407036,1.20240199566,0.128952801228,1.03070259094,-0.537329435349,1.38073754311,1.24973976612,0.523635089397,2.65980005264,0.689482748508,0.907752811909,0.677210688591,0.475125968456,0.925676703453,-0.100886285305,0.182257249951,0.0511413440108,-0.0638796985149,0.368683874607,0.405334413052,0.255408227444,0.0983302593231,0.332821637392,0.387122392654,0.323700010777,0.858799993992,0.516676664352,0.640221059322,0.504847764969,0.767606019974,-0.681500017643,1.05994403362,1.04775238037,0.265163183212,0.567125141621,-0.726266682148,0.32701510191,0.395184278488,0.306849956512,0.134473621845,2.4012966156,1.477627635,1.55639147758,0.775551974773,1.31733465195,0.868305444717,0.680971741676,1.57650840282,1.19557762146,0.508533358574,-0.0991233438253,-0.537850022316,0.382070869207,0.0346500277519,1.14180004597,0.819006919861,0.314203202724,0.669116973877,0.0805176347494
6500,0.643145442009,0.139733374119,-0.770850777626,-0.733678162098,-1.33185207844,-0.421047687531,-0.199922442436,0.116576835513,-1.73064994812,-0.078539699316,-0.0966990441084,-0.0820482969284,-0.356560230255,-1.95019996166,-0.947461605072,0.413214027882,-0.577525615692,0.862716376781,0.13748049736,-1.71219682693,-0.659378170967,-0.484142690897,1.22726941109,-2.6275100708,-0.950984299183,-0.177626341581,-0.152122080326,-0.475998163223,-0.74367082119,0.48332208395,0.347231268883,-3.03949999809,0.0461892187595,0.307609051466,-0.709686875343,0.467621386051,0.0621774867177,1.5280919075,-0.368492484093,-0.254368841648,0.400973081589,-0.131631791592,-1.07802414894,-0.364675432444,-0.221567958593,-5.45384979248,-0.201679974794,-0.0887739360332,-0.652068912983,-0.630691349506,-0.292572021484,-0.0131765529513,-0.354096651077,-0.207137703896,1.05234646797,0.258095890284,-0.804805099964,-0.42292624712,-0.650975346565,0.320905983448,-1.21753549576,-2.03299999237,0.486950010061,0.464838415384,0.100819244981,0.483699291945,-0.817791640759,-1.1467000246,-0.0163722652942,0.577378451824,0.135108053684,-1.08574128151,0.398100018501,0.332758456469,-0.610969781876,-0.332722604275,-1.03711819649,-2.61928272247,-2.06502723694,-0.957008779049,-1.16606640816,-0.871509552002,-0.671798586845,-1.13980460167,-1.28251993656,1.69925189018,-0.679600000381,-0.0732961297035,-1.10995006561,-0.245237469673,1.57089996338,-0.915199995041,0.0715271830559,0.351445615292,0.530769407749,0.12148925662
5627,-0.884939432144,0.393400013447,-1.22435665131,-0.667952656746,0.935386478901,-0.296763956547,-0.575744628906,0.0974045991898,-5.35865020752,-0.369884371758,-1.6257673502,1.27053248882,-1.28410601616,2.73025012016,-1.05168902874,-0.912968397141,-0.685996949673,-0.0515677705407,-0.469414353371,-1.07271456718,-0.515547215939,-0.753444492817,-0.390011101961,-0.936014056206,-1.46768927574,3.92446708679,-0.874003887177,0.465223252773,-1.0657992363,0.923646807671,-0.15305429697,0.811399996281,-0.200098156929,-0.757605314255,-2.30387973785,-0.621711373329,-0.163080647588,0.847159862518,-0.65901196003,-0.408987522125,-1.01885271072,0.638019800186,-2.93914175034,-2.7434425354,-2.57312583923,-0.851400017738,-1.30991661549,-1.48914396763,-1.49097859859,-0.804397106171,-0.773279547691,0.0250102877617,-1.01524507999,-2.04489302635,-1.21541011333,-0.48603284359,-0.30027988553,0.0153702273965,-0.362831652164,-0.335000097752,-0.944275677204,-0.348800003529,-0.337249994278,-0.638506889343,-0.757355034351,-0.231873780489,-0.99861997366,10.0,-0.718120753765,0.827449440956,0.539715766907,0.732138693333,0.903333365917,-0.542662620544,-0.0257040634751,-1.52374577522,0.884166657925,0.760016798973,-0.622371554375,-0.503540098667,0.081780180335,-0.675569415092,-0.518765807152,-0.960214912891,-0.159631788731,-1.15807068348,-0.760599970818,-2.82481431961,-0.186700001359,-1.08621919155,1.45949995518,10.0,-0.986315965652,1.78003895283,0.41524964571,0.632085800171
