rid,CPC018_A375_6H:BRD-A95696820-001-01-4:10,CPC018_A549_6H:BRD-A95696820-001-01-4:10,CPC018_A549_24H:BRD-A95696820-001-01-4:10,CPC018_ASC_24H:BRD-A95696820-001-01-4:10,CPC018_HEPG2_6H:BRD-A95696820-001-01-4:10,CPC018_HT29_6H:BRD-A95696820-001-01-4:10,CPC018_MCF7_6H:BRD-A95696820-001-01-4:10,CPC018_MCF7_24H:BRD-A95696820-001-01-4:10,CPC018_NPC_24H:BRD-A95696820-001-01-4:10,CPC018_PHH_24H:BRD-A95696820-001-01-4:10,CPC018_SKB_24H:BRD-A95696820-001-01-4:10,NMH002_FIBRNPC_24H:BRD-A81585303-001-01-1:10,NMH002_FIBRNPC_6H:BRD-A81585303-001-01-1:10,NMH002_NEU_6H:BRD-A81585303-001-01-1:10,NMH002_NEU_24H:BRD-A81585303-001-01-1:10,NMH002_NPC_6H:BRD-A81585303-001-01-1:10,NMH002_NPC_24H:BRD-A81585303-001-01-1:10
10013,-0.274687469006,-0.724324226379,0.303750008345,0.181067362428,0.277889847755,0.379364162683,-1.21494758129,1.13829445839,0.57897156477,0.579498410225,-0.424203038216,0.68174469471,1.40991473198,0.947178006172,-0.479400038719,0.50679820776,0.357162415981
5829,-4.008934021,0.827265977859,-2.19955015182,0.688452482224,-0.0626083984971,0.00367297232151,-0.672049105167,-0.136853933334,1.13343155384,0.700731813908,-0.974195539951,-0.335686653852,-0.939585208893,-3.85483121872,-0.00696666631848,-0.814962804317,-1.74446451664
5257,-0.692954421043,0.0780837386847,-0.797549962997,0.781080365181,-0.988507390022,-0.100678920746,-0.00205311179161,-0.0439387410879,1.50536262989,-0.164926618338,-0.149829819798,0.268812686205,1.15927541256,-0.206007406116,0.2934666574,0.479547321796,-0.720147788525
22794,-0.696973800659,1.03332638741,-1.14665007591,-0.271137773991,-0.22840732336,0.688737750053,-0.583999752998,1.74675345421,0.198279485106,0.754411160946,-0.590120017529,0.377424746752,-0.261391341686,0.856676876545,-0.628166735172,1.07512378693,-0.874750912189
9761,-1.1812158823,-0.0876232981682,-1.54999995232,-0.495776414871,-0.612614035606,0.244969815016,0.245531857014,0.643021404743,0.00600990653038,0.265765279531,0.12139287591,-0.0393844917417,-0.528679907322,0.736456751823,-0.67040002346,0.223629444838,-0.152239054441
23326,-1.52910542488,-0.835418641567,1.38155007362,-4.47257471085,0.438961207867,-3.092212677,0.120222508907,-1.53498363495,-0.0710628628731,-0.421002805233,-0.848353266716,0.756802618504,0.44598287344,0.000206279277336,-1.00230002403,1.62752258778,-0.45768353343
10972,-0.433167606592,0.345802992582,-0.211299985647,-1.23032557964,-0.937046766281,0.356776714325,-0.136692717671,0.843461215496,-0.146481901407,0.298277914524,1.05454874039,0.589310646057,-0.161820918322,-0.702827572823,-0.718733310699,-0.246553644538,0.767000257969
10523,-0.788664758205,-0.0539501905441,-0.597050011158,-1.02850866318,-0.241514697671,-0.25878188014,-0.0712770968676,0.69693928957,0.421295493841,0.166015207767,0.299997091293,0.137378752232,0.29139611125,0.857183396816,-0.204333305359,1.36175465584,-0.200574353337
79090,1.00137746334,1.23566091061,-0.012049973011,0.0844506174326,0.110744550824,0.431969851255,-1.11513292789,-0.05657697469,-0.208489537239,0.196214318275,-0.522452950478,-0.002337038517,-0.472395777702,-0.907045602798,0.32490003109,-0.447410911322,-1.59870839119
27032,-0.378085523844,0.424007177353,-1.30410003662,-0.703704953194,0.90875774622,0.555459678173,-0.295871376991,0.132288098335,-0.384755700827,0.645445108414,-1.27539646626,-1.15248346329,-1.26390469074,0.288691341877,-0.589833378792,-0.533306956291,-0.935637652874
9097,0.84555542469,0.679999947548,-0.491999983788,0.0154654979706,0.878443002701,0.702385723591,1.03182518482,-0.813688695431,0.368256866932,0.992413938046,-0.384089529514,-0.255143016577,0.289800435305,0.688040971756,0.418866664171,-0.312747716904,-0.445472449064
10513,0.605709075928,-0.0862793847919,-0.324450016022,-0.301871538162,-0.36004820466,0.207003325224,-1.23350405693,-0.306837290525,-0.355042010546,-0.411494106054,-1.00107610226,-0.135745510459,0.27811267972,0.382644921541,0.130600005388,0.93059027195,-2.86128258705
1891,0.941595971584,-0.00767633318901,-0.255200028419,1.39556264877,1.38333415985,-0.412577211857,0.118927553296,-0.855415284634,-0.0458400771022,0.442204743624,0.522307038307,-0.949284493923,-0.425585240126,-0.885612905025,0.0678999349475,-1.72553634644,-0.20247387886
3066,-0.589296579361,1.43167817593,-1.27799999714,-0.533646941185,0.33995577693,0.837199985981,0.533270597458,0.663807272911,0.00176073610783,0.314335882664,-0.102312222123,-0.398973882198,0.107114717364,0.740491867065,-0.759066641331,0.673124194145,0.973825156689
9801,-0.67792570591,-1.58299601078,-0.591700017452,-1.67023277283,-0.0645518749952,-0.305019378662,-0.0965754017234,-0.0688737630844,-0.124556601048,-0.571549713612,-1.97298562527,-0.231442555785,0.240710228682,0.723343133926,-0.727366685867,0.537602841854,-0.322025716305
1459,0.731974959373,0.933460593224,-0.233350008726,0.687957763672,-2.56304335594,-0.405483484268,-0.971181869507,-0.667132496834,-0.48512595892,0.560640156269,-0.813483297825,-0.369889378548,-0.43910369277,-1.39572548866,0.384100019932,-0.0787344798446,-0.142947524786
9703,-0.579201340675,0.60067152977,0.964650034904,-0.0946298837662,-0.944122433662,-0.33622354269,0.290348351002,0.352562069893,0.599481344223,0.278120994568,0.615800559521,0.60624140501,-0.659028053284,0.730089843273,0.147566661239,2.04306578636,1.80574369431
10606,0.886528789997,-0.835151195526,0.582199990749,0.0269179493189,0.154517114162,-0.518015623093,0.36796566844,1.60555040836,0.0797008350492,-0.471856057644,0.169228941202,0.819183111191,0.882537543774,0.454934775829,-0.160433337092,0.864867687225,0.0719614326954
1017,1.20577096939,0.424053698778,0.394100010395,1.9448145628,-0.239454627037,0.360728770494,-0.643833816051,0.680305242538,-2.8230881691,0.15601849556,-0.298872709274,0.0588555559516,-0.475551247597,-1.06889688969,0.560933351517,-0.610982060432,-0.292953163385
9813,1.15381395817,0.872201740742,-0.346050024033,1.94784593582,-0.279548704624,0.00356698036194,-0.222609102726,-0.421091973782,0.976505577564,0.346592396498,-0.489582419395,-1.14124536514,-0.289919614792,-0.795525848866,0.808400034904,-0.814407229424,0.30035930872
7485,-0.314590126276,-0.135257452726,0.309150010347,-0.0237946510315,0.877892613411,0.29687461257,-0.142034187913,2.17312431335,-1.37741923332,0.669756293297,0.336459904909,0.875608444214,0.455044746399,0.31614112854,-0.551999986172,0.807569622993,-0.530766606331
2109,-0.830255150795,-0.806657552719,0.953099966049,-1.38376259804,0.000509639212396,0.0343448519707,-0.938074469566,-0.0215620398521,0.0245923697948,-0.83991920948,0.478774785995,1.04602384567,0.112721800804,0.796699285507,-0.852066755295,-1.99813389778,0.916044175625
23271,0.0286983922124,0.914478182793,0.931949973106,0.972833752632,0.23764449358,0.651424825191,0.228425011039,0.56745839119,-0.452639639378,0.792384207249,-0.851864218712,-0.875270903111,-0.420793652534,0.0450356304646,-0.293200016022,-1.5333635807,-1.26717615128
9915,1.00351393223,-0.506526529789,0.385949999094,0.458927214146,-0.26888102293,-0.0980808138847,0.543718576431,-0.833302378654,0.545274198055,0.000302096334053,0.275952845812,-1.00097763538,-0.826409816742,-1.73479247093,0.001600000076,-1.68608665466,-1.05791985989
9552,0.895030558109,1.02119898796,-1.19885003567,-0.12105050683,0.853899598122,0.747082471848,-5.04551172256,0.739253401756,-0.66952329874,0.496978759766,0.507877409458,0.029083698988,-0.0640981569886,1.49727010727,0.569533348083,0.582755208015,-0.568574845791
93487,-0.683450818062,0.231192305684,0.937150001526,-0.451742559671,0.381063312292,-0.135807573795,-0.205911695957,1.49184250832,0.0787169113755,-0.302219361067,3.69147396088,0.760514438152,3.15187621117,0.642225146294,-0.665733397007,0.846830546856,-0.662905573845
2956,-0.928095936775,-1.73063397408,0.159449994564,0.311693787575,0.514120340347,0.0110350996256,0.212870493531,0.409756690264,0.518768072128,-0.712375104427,1.1099627018,0.639234244823,-0.189232885838,-0.223473727703,-1.58076667786,0.803153753281,0.827461004257
11065,-0.573085427284,-0.395708978176,0.896649956703,-1.09462189674,0.431611865759,-0.227239489555,0.27331161499,0.761030614376,0.0388408899307,-1.98092758656,0.451605618,0.383629560471,1.52717232704,0.341269791126,0.62996673584,0.683234751225,1.38804912567
9653,0.372252762318,0.277550071478,0.0832000002265,1.20899057388,-0.580871224403,0.276868492365,-1.40479803085,2.0369925499,0.545739173889,0.47108489275,0.319325238466,-0.381573647261,-1.41245222092,-0.464959174395,3.8545665741,0.170359015465,1.08242964745
200081,-1.04984235764,0.369077205658,-3.1686000824,-1.70292639732,0.193126827478,-0.881182730198,-0.407168269157,-1.0576492548,0.367828726768,-0.758927404881,-0.31967061758,0.532998323441,0.123850464821,0.529168725014,-0.0285666659474,1.00561273098,1.3635841608
3337,-1.45319020748,-1.84530079365,0.923649966717,-1.93687582016,0.030115513131,-1.08518993855,-0.396033257246,0.854697108269,-0.114728495479,-0.145476832986,-0.708769798279,0.361663997173,1.96554398537,-0.392059624195,-0.327166676521,0.946255683899,-1.41437733173
11073,0.904170513153,-0.0392076969147,-0.137850001454,1.15815162659,1.24370634556,0.189630076289,-0.25527459383,-1.23370981216,-0.296302556992,0.900924444199,-1.12320780754,-0.790222883224,0.680036842823,1.19589960575,0.67856669426,-1.05995178223,-0.27827256918
23,-0.329813361168,1.34918725491,-1.61369991302,0.842868804932,-0.5367847085,0.949035465717,-3.79791688919,-0.231410652399,0.295767903328,0.66507846117,-1.22575831413,-0.882561564445,-0.514713644981,-0.286981165409,-0.270933330059,-1.50176119804,-1.74269175529
5641,-0.126991808414,0.363533675671,-0.64074999094,-0.525735139847,0.724909067154,-0.151562675834,0.0676988661289,0.399390459061,0.384294509888,-0.359187602997,-0.475029200315,0.101133972406,0.289859056473,0.555605351925,0.0330666601658,0.290893137455,0.775088369846
8720,1.24012875557,0.304902166128,-0.665400028229,-0.0783553719521,0.298061132431,0.673554599285,0.93289232254,0.323526620865,-0.63564658165,0.127230837941,-1.00157678127,-0.0497019886971,0.617546677589,0.0252648703754,-0.276566684246,-0.660510063171,-1.48116850853
10782,-0.708073377609,0.139323949814,-1.26550006866,0.0835393518209,-0.634226202965,0.763253331184,-0.947389245033,0.168420016766,-0.290357023478,1.14094078541,-1.33024764061,-0.664024412632,2.15754318237,0.903081178665,0.545599997044,0.013587417081,0.164806693792
25932,-0.0578483790159,-1.1069034338,-0.945150017738,-0.551821231842,-1.38545548916,-0.808906078339,0.159061729908,-1.21803450584,-0.1020437181,-0.0614775083959,0.47927314043,-0.173693209887,-1.11287367344,0.871618568897,-0.417900025845,-0.910185337067,0.287506937981
3028,-0.808769702911,1.09775137901,0.98584997654,-1.72728419304,0.452730506659,0.257665634155,-0.96534883976,0.0282107517123,0.446502923965,-6.44628143311,0.000328945927322,-0.0139853991568,0.0795068070292,0.801981329918,0.378733336926,1.12526631355,1.76009774208
6804,-1.34757864475,0.960088133812,-1.59220004082,-1.14525055885,-0.232843369246,0.3433547616,2.95723319054,0.0721741318703,0.949323117733,-0.262769043446,0.932148396969,-2.57008695602,0.925476551056,0.0155771486461,-0.331866651773,0.0432334244251,0.268419444561
890,-1.03917908669,0.367831677198,0.340499997139,0.563696265221,0.118219792843,0.0163534916937,1.07232892513,1.12483477592,0.0992903485894,-0.586814761162,0.525504171848,0.711000144482,-0.143519312143,1.13659954071,-0.252233326435,0.59499758482,0.207521632314
6390,-1.72439229488,-0.755273103714,0.901700019836,-0.507540404797,-0.409487843513,-0.917659461498,-0.0516736023128,-0.467402905226,0.977612376213,-0.636795938015,0.130641296506,0.420507401228,-0.230009764433,0.587567150593,-0.0592333227396,0.82132101059,2.15487599373
4303,-0.806746542454,0.819390237331,0.961249947548,-1.18003213406,-1.27827215195,-0.829189479351,-0.716308414936,-0.530927062035,-1.21504950523,-0.921595871449,-0.555322408676,0.680113554001,2.00329113007,0.0473703667521,-0.842366695404,0.913377165794,0.133440583944
10953,-0.993537247181,0.116930536926,0.237850010395,-0.65448230505,0.167739927769,-0.287602990866,0.755821824074,-0.433533877134,0.375894099474,0.0805662721395,0.24478456378,0.422977387905,0.200679183006,0.410825133324,3.54419994354,1.27243041992,1.56963419914
22889,0.0869895368814,-1.91359531879,0.835950016975,1.33167386055,0.780603289604,0.0319190770388,-0.272761195898,-0.882258892059,0.654251217842,-0.0210409648716,-0.0405139252543,-1.10079979897,0.87194108963,0.594351530075,-0.232900008559,0.174571126699,1.03947663307
3098,-0.498847097158,-0.0265422165394,-0.0483999997377,-1.02094256878,-0.133008554578,-0.859516322613,1.03806591034,0.0896997451782,0.332381427288,-1.05017614365,0.695742607117,-0.0468661151826,-0.626777768135,0.624152541161,-0.492599993944,0.606915056705,-0.274299800396
11044,0.846581161022,0.486975461245,0.126049995422,1.17582631111,0.625635921955,1.19946229458,1.08554983139,0.159719824791,-2.23036670685,0.158189192414,-0.346455276012,-1.09138798714,-0.319380402565,-0.996970653534,0.00763334706426,-1.92515182495,-1.16551554203
8985,0.0962492525578,-0.312306284904,-0.378899991512,-0.686312556267,-1.09677326679,-0.516124784946,-1.1823322773,-0.00561745464802,-1.28630888462,-0.719874560833,0.432954192162,0.730122148991,-0.536327004433,-0.186318665743,0.366633355618,-0.215520650148,-3.74497747421
66008,2.02899360657,-0.229719817638,-1.09929990768,-0.743526935577,-1.22580361366,0.165269821882,-0.741300225258,0.634971737862,-0.0199897736311,0.572941601276,-0.491068959236,-0.506924927235,-0.550848722458,0.167930483818,-0.433633327484,0.475884377956,0.787070155144
9217,-0.372428506613,0.51487827301,-0.141900002956,0.46243596077,0.159226611257,0.408053874969,0.406398057938,0.129692196846,0.517739415169,0.411600530148,1.28887999058,0.320946097374,-1.11462128162,-0.178920313716,0.16233330965,0.378796458244,0.552498579025
701,1.17025399208,0.7846981287,-0.995750010014,1.58395493031,0.304667413235,0.719658851624,-0.439420610666,0.394158214331,0.426518559456,0.724258780479,-1.77303636074,-0.92998611927,-0.957894325256,-0.890668272972,0.102966666222,-1.78221726418,-1.19284033775
6182,-2.1347527504,-0.276249468327,-0.294099986553,-2.17941975594,0.795753419399,0.385407805443,-0.145155012608,0.747787952423,0.589027225971,-1.23655366898,0.506641626358,0.754479527473,-1.06878972054,0.844892263412,-1.18786668777,0.754944562912,1.16036629677
4860,-2.83843159676,0.40360724926,0.204450011253,0.120519638062,-0.15963460505,-0.238048121333,1.18657410145,-0.501790106297,0.496425151825,-0.81746006012,0.666411995888,-0.0935651138425,0.273679703474,-0.0181945264339,-0.139899998903,1.27399349213,1.90152037144
7398,-0.216086030006,-1.4178545475,0.959199965,-0.478681027889,0.240459904075,-0.92465877533,0.137015283108,0.0321660228074,-0.155025750399,-0.49496987462,-0.0349091738462,0.876204133034,0.427077054977,0.857449293137,-0.447600007057,0.341964960098,-0.476658046246
6117,-1.07009387016,-0.534955441952,-0.152350008488,-1.03846311569,-0.508023560047,-0.0548375993967,-0.356763601303,0.843930602074,-0.311754465103,0.0776942968369,0.321350634098,0.847446143627,0.0918339714408,0.51021283865,-0.606200039387,0.813473105431,-0.209293201566
23588,-0.0437498986721,-0.122947990894,-1.6224501133,-0.213999062777,-1.27717936039,0.380484730005,0.595652580261,-0.498245060444,0.289474010468,-0.0769221782684,-0.66197758913,-0.188678666949,0.830168247223,0.056645989418,-0.0404666811228,0.542477726936,-1.06814575195
949,-0.50176024437,-0.105513304472,-0.924399971962,0.363901615143,-0.79278677702,-0.253334701061,-0.551953315735,1.11520063877,0.882613420486,-0.211305737495,0.0461988002062,-0.102336362004,-0.387249320745,-0.2605060637,0.513833343983,-0.459770292044,-0.282524675131
7168,-2.14235830307,-0.516424775124,0.865100026131,-0.639825463295,0.195278227329,-0.0972695052624,-0.208160981536,-0.301189303398,0.375111788511,-0.188043475151,0.276991188526,0.0965164899826,-0.983560562134,0.378129869699,-0.192000001669,0.993103682995,1.88643026352
9375,-0.673184275627,-0.996836304665,1.30239999294,-0.783317089081,0.272805243731,-1.85760962963,-1.30421710014,-0.272871494293,0.536399483681,-0.0757854729891,0.266682595015,1.04472470284,-0.155978098512,0.0937842577696,-0.867000043392,1.59202814102,-0.998639941216
4927,-1.27102398872,-0.183454036713,-1.12559998035,-0.715384244919,-0.319842368364,1.0168390274,0.912555277348,-2.32061862946,0.601681888103,-1.59168505669,-1.10924208164,0.125639721751,-0.513267815113,0.178926080465,-0.332500040531,1.21671700478,0.439765393734
2523,1.3201341629,0.609588384628,-0.271149992943,1.72905755043,0.430738866329,0.704352974892,1.07267284393,-0.288130819798,-0.318940550089,0.830018460751,2.08131551743,-1.45066905022,-0.461843669415,-0.653448343277,0.381866693497,-1.34609484673,-0.816820502281
58497,0.316590547562,3.17057299614,-0.584100008011,-0.644894719124,0.274009764194,0.861718773842,0.0704234242439,0.302038520575,-0.400214910507,1.2190425396,-1.00394058228,-0.089042276144,0.461238861084,0.525777637959,-1.40816664696,0.296939909458,0.314593374729
6856,-1.27769851685,0.495437860489,-0.745450019836,-1.02741312981,-0.164328619838,-0.29791533947,-0.0654473006725,1.3604619503,0.206055104733,-0.0650333613157,-0.879271388054,0.0352413803339,0.389610618353,0.143213629723,0.423266649246,0.763508200645,-0.258253842592
26036,0.196793824434,-0.613118708134,-0.925699949265,0.189641669393,-1.05057215691,0.263345003128,-0.851804554462,0.0424251258373,-0.601776003838,0.918136417866,0.338350176811,-0.067522674799,1.22598910332,0.0958596095443,-0.442900002003,0.484162837267,-0.636928081512
10206,1.04017853737,0.353572130203,-0.60925000906,1.70567750931,0.559575557709,0.639320075512,-0.0224194973707,0.0397021099925,-0.636365234852,0.376398682594,-0.914303421974,-0.693876385689,-0.135866895318,-1.17942786217,0.166099995375,-1.12389230728,0.126437872648
25793,0.0798215419054,0.669722497463,-0.923699975014,0.0500254333019,-0.991911292076,0.892746031284,0.123499594629,0.374020129442,-0.234946519136,-1.03841495514,0.142508968711,0.303211778402,-0.691471993923,0.798725903034,-1.02873325348,0.889319181442,0.897017359734
55556,1.07352674007,0.253116160631,-0.234600007534,0.0169536992908,0.0514095276594,0.272570610046,-0.678969204426,0.626295745373,0.303999692202,-0.822447180748,0.0834415331483,0.783490657806,0.732848465443,0.877452254295,0.75446665287,-0.132437288761,1.2625515461
3978,-0.51738011837,-0.159218385816,0.54240000248,-0.332883268595,-0.241347163916,0.180264741182,-0.831993460655,0.927302718163,0.299109637737,-1.08817899227,0.662733078003,0.0392385572195,0.401688575745,1.05420994759,-0.334033340216,1.01078271866,0.930952429771
10681,-0.41658821702,-0.794343233109,-1.36654996872,0.569794535637,-0.749727487564,0.807030558586,-0.00838842988014,2.59527683258,1.89466381073,0.229560956359,-0.370351076126,-0.464309096336,0.493273168802,0.595628499985,0.233100056648,-0.153839185834,0.00458607077599
3638,0.933990597725,-0.14666120708,0.191750004888,-3.74905538559,0.338336378336,-0.475664496422,-0.562033176422,-0.908190608025,-0.514845490456,-0.373907417059,-0.839336574078,0.450274288654,0.520081222057,0.17970842123,0.884833335876,-0.159221962094,-1.25794112682
8349,0.952993988991,0.564280748367,0.0798999965191,1.44755101204,-0.130537182093,0.620174348354,-0.356087714434,-0.514094591141,-1.05077970028,0.719798803329,-0.780391097069,-1.2930983305,0.875480413437,0.0547409951687,0.59710007906,-0.821557700634,0.0345561876893
6275,-0.355893850327,-1.0314719677,-0.548650026321,-0.945840716362,0.156277760863,0.0661511346698,0.504295170307,-0.0532180406153,-0.192276090384,0.221621900797,0.651371598244,0.662458360195,1.04387831688,1.11740231514,0.793099999428,-1.80021107197,0.186177551746
3895,0.59767884016,-0.745284557343,-1.6970000267,0.770195960999,-0.560251712799,0.481393605471,-0.449427694082,-0.101964570582,-0.0302478373051,0.33906018734,0.0646415650845,-0.0206195414066,-0.956555664539,-0.896302223206,0.767833411694,-1.46721386909,-0.704630851746
392,-0.282676100731,0.853317439556,-0.0349499955773,-0.28324007988,-0.0113664418459,0.641277849674,0.0629666745663,0.157785743475,-1.44833445549,-1.22057008743,-0.699456572533,0.561044752598,0.00711405090988,0.86830508709,0.693899989128,0.0729842782021,0.483646094799
9170,0.627882301807,1.448959589,-0.471699982882,0.702706515789,0.613278388977,0.487574398518,-1.23632526398,-0.694963335991,0.398990660906,0.438585430384,-0.735217869282,-1.51869511604,-0.381361365318,0.0623669847846,0.563233375549,-0.379373639822,0.802677750587
80347,-1.23797357082,-1.19149231911,0.340050011873,-0.620247006416,-0.284855157137,-0.845911860466,-0.425095617771,-0.99474054575,0.518365502357,0.0910659134388,0.427497804165,0.310701966286,0.221734300256,0.717050909996,-0.52666670084,0.525589466095,0.940443992615
23300,-0.746500372887,-0.566428661346,0.982649981976,-1.18756270409,-0.554955899715,-1.14356315136,-0.0165160596371,-0.143089264631,-0.68646466732,1.1025737524,0.340646147728,1.80804848671,0.759171843529,0.563486754894,-0.745866656303,1.32389032841,-0.940216362476
836,-0.729058086872,-0.755519390106,-0.0110999941826,0.60244601965,-0.992990493774,0.773589491844,0.358235955238,0.46539708972,-1.92976045609,-0.158498242497,0.101925730705,-0.807400882244,0.292222738266,-0.123159796,-0.283500015736,-0.300772607327,-0.233428895473
11188,0.824251294136,-1.62689065933,-0.702749967575,-1.34700965881,0.0232978463173,-0.520875453949,-0.533432006836,0.419678121805,1.39423012733,0.838262915611,-0.445977956057,0.74690258503,0.0030375868082,0.384416848421,-0.075333327055,0.165531694889,-0.993450582027
10898,0.720517873764,-0.127132564783,-1.15604996681,0.837690591812,-0.313893020153,1.48558318615,1.47334122658,1.15590763092,0.97406321764,0.0592546910048,-0.999435782433,-1.01322746277,0.194004401565,-0.706392943859,-0.0387333035469,-0.312331467867,-1.95903885365
9276,-0.228685557842,1.02093565464,-0.66345000267,-0.403500080109,0.164284050465,0.252025425434,-1.23690199852,0.771646082401,0.613075256348,1.01153612137,0.188167870045,-0.145570248365,-0.122962519526,0.559218406677,-0.508566737175,-0.259713768959,-0.676874876022
1647,-0.943203568459,0.309207111597,0.427100002766,0.625555574894,-1.28704619408,0.344490259886,-0.0331100970507,-0.722408771515,-0.460411041975,0.00472096353769,-0.754978060722,-0.361142516136,0.301814854145,-0.600414574146,0.417066693306,-0.46575909853,-0.57370698452
10285,-0.662232160568,-0.0197493433952,0.60070002079,0.506609320641,0.0459720604122,-0.0290308091789,0.192416295409,-0.313888430595,0.613719344139,0.545175850391,-0.97153544426,0.201392322779,0.205276072025,-0.257510393858,0.54166674614,0.294191002846,-0.00502073764801
23386,-1.08133172989,-0.0289424657822,0.215149998665,-1.75148749352,0.67809933424,-0.124651372433,0.553233504295,0.222645118833,-0.136135861278,-0.312196820974,-1.22386074066,0.253860980272,-0.0632594972849,0.154236599803,0.16360001266,0.796430230141,0.180391937494
3156,1.95933508873,0.576345324516,0.567200005054,0.662126779556,-0.250941306353,-0.496298342943,0.0510972365737,-0.102427139878,-0.0118450894952,0.00454524438828,-0.480046659708,-0.12265753001,-0.571776390076,0.938009738922,-0.229533344507,0.232696756721,1.19035828114
10237,-1.13208055496,-0.144302040339,0.055300001055,-0.602458000183,-0.551337003708,-0.41465318203,-0.0274738222361,0.3862157166,0.502326190472,-0.836169719696,0.0327195860445,0.426705420017,0.528406620026,0.613114714622,0.617833375931,1.06802272797,1.21195948124
7077,1.33959341049,1.09139490128,0.053149998188,0.659701168537,0.367643862963,-0.14271441102,0.674582958221,-0.394988328218,-0.023997604847,-3.38350987434,0.952473580837,0.584201455116,-0.955903410912,-1.11908650398,0.400200039148,0.102593898773,0.488677680492
11157,-1.19163930416,-0.802081346512,0.416749984026,-0.631589710712,0.726633906364,-0.0520045235753,-0.613954007626,-0.325740337372,0.455348700285,0.234637722373,0.716218292713,0.761552095413,1.65841186047,0.771362066269,-0.393866658211,0.989200115204,0.578499555588
22908,-1.36147475243,-0.366390645504,-1.73884999752,-1.39597606659,-3.12698698044,0.00225133821368,-0.691005527973,0.979816675186,-2.35227966309,0.787525236607,0.365631133318,0.0941010862589,-0.31577527523,0.0571477711201,-1.14530003071,0.17947101593,-1.07101356983
10915,-1.02329301834,0.159859567881,0.370300024748,0.147267103195,-0.0954710543156,0.301674187183,-3.12415933609,0.0648048892617,0.184884548187,0.323423057795,0.795229554176,-0.120386950672,1.07587790489,0.120319336653,0.0795666724443,0.927796602249,1.77798676491
9897,1.01324594021,1.3416390419,0.417050004005,0.130262434483,0.879587650299,0.426705092192,0.655593931675,-0.449101030827,-1.06762063503,-0.00815458036959,-0.373453140259,-2.37261676788,0.170928105712,-0.76569467783,0.0016999989748,-1.19318783283,-0.183519616723
1759,-0.59220045805,0.377925753593,0.0370499789715,0.150711089373,0.705202579498,0.0686101168394,-0.872501134872,0.100291438401,0.0933549255133,0.237708166242,-0.896859943867,0.591421365738,-0.409495949745,0.942879796028,-0.452266663313,-0.0810120999813,-0.705265164375
54541,0.918887555599,-0.0418940074742,0.438950002193,-3.06010437012,-1.49809777737,0.120829984546,-0.710435032845,-0.840791463852,0.657689511776,0.00485905259848,0.499291747808,-0.110451489687,0.253059774637,0.238067492843,-0.570200026035,-0.601411581039,-0.183458775282
211,-0.137754619122,-0.24439522624,-0.719300031662,0.272312253714,0.297753989697,1.0643632412,-0.305207252502,0.20765863359,-1.5994836092,-0.836652815342,-0.965272903442,-0.792747139931,-0.70952218771,0.000946912099607,-1.05323338509,-1.20911431313,-0.0750217735767
5048,1.00909101963,1.32221388817,-0.0647500008345,0.998028457165,0.930257678032,0.939545691013,1.15516591072,0.478168964386,-0.169405460358,-0.0401951335371,-0.67801374197,-0.820046722889,-0.508625805378,0.635998249054,-0.549333393574,-0.813269972801,-0.118272647262
84722,0.983337640762,0.724417686462,-1.16295003891,0.890987336636,1.26976704597,1.04299509525,0.0131025910378,1.04653346539,-1.01388692856,0.619192361832,-1.06249988079,-1.0352370739,-1.19253373146,-0.117889806628,0.129133343697,-0.9405849576,-0.149786174297
29890,-0.137000307441,-1.26016139984,0.0441500023007,1.03805720806,-1.86119818687,0.053439848125,-1.13235795498,-1.2565267086,-0.137970179319,-0.0789419487119,-0.318996399641,-0.406073242426,-0.0173772573471,0.00311768054962,0.739433348179,-0.440769374371,-2.09212851524
9868,-0.197535052896,0.394805759192,-0.208600014448,-1.12614548206,0.552708029747,0.0699630528688,-0.729198694229,-0.146331578493,-0.384772241116,0.171066939831,-0.590926587582,-1.12305891514,0.72393989563,1.26851522923,-0.738733410835,0.349981069565,-0.284424483776
873,-0.721633672714,-0.0814665108919,-0.195699989796,-0.719446063042,-0.907501161098,0.416477382183,4.35219669342,1.37498366833,-0.187619000673,-0.78726130724,0.723328649998,-0.608798921108,-0.376837700605,-0.857554972172,1.4771001339,-1.26516795158,-0.772596120834
5580,-2.01714038849,-0.656992197037,-0.602750003338,-0.923958182335,-0.65325152874,0.035917930305,-0.43358206749,0.283801138401,0.354586392641,-0.734288692474,0.0924149304628,0.976822137833,-0.710419118404,0.110991828144,-0.0868666768074,-0.562472999096,-1.10369420052
3725,-0.124639898539,0.422131240368,-0.418749988079,0.798063993454,0.650027573109,-0.492659032345,-0.934563875198,-1.40826654434,0.0245231688023,0.162286385894,-0.174825623631,-0.271291851997,0.124525442719,-0.104523427784,-0.242033332586,-1.15370988846,-0.281083345413
23585,-0.919968783855,-1.1300432682,0.908500015736,-1.81697654724,-0.602942585945,-0.726155161858,-2.73929309845,0.0918584689498,-0.249987706542,-0.340198516846,0.174900576472,0.58220076561,0.540838360786,0.72626042366,-0.386466681957,0.800402224064,-0.150755167007
51097,-1.02708125114,0.0869861841202,-0.316449999809,-0.940884768963,-0.872419834137,0.516043186188,1.04249453545,-1.00764131546,-0.120909065008,-0.464361876249,0.36498978734,1.40684199333,1.70177519321,-0.271961033344,-0.35776668787,0.583942294121,-0.39303034544
