rid,CPC004_A375_6H:BRD-A09472452-015-11-9:10,CPC004_HA1E_6H:BRD-A09472452-015-11-9:10,CPC004_HA1E_24H:BRD-A09472452-015-11-9:10,CPC004_HCC515_6H:BRD-A09472452-015-11-9:10,CPC004_HCC515_24H:BRD-A09472452-015-11-9:10,CPC004_HEPG2_6H:BRD-A09472452-015-11-9:10,CPC004_HT29_6H:BRD-A09472452-015-11-9:10,CPC004_MCF7_6H:BRD-A09472452-015-11-9:10,CPC004_PC3_6H:BRD-A09472452-015-11-9:10,CPC004_PC3_24H:BRD-A09472452-015-11-9:10,CPC004_VCAP_6H:BRD-A09472452-015-11-9:10,CPC004_VCAP_24H:BRD-A09472452-015-11-9:10,CPC017_A375_6H:BRD-A09472452-015-11-9:10,CPC020_A375_6H:BRD-A09472452-015-19-2:10,CPC017_A549_6H:BRD-A09472452-015-11-9:10,CPC020_A549_6H:BRD-A09472452-015-19-2:10,CPC017_A549_24H:BRD-A09472452-015-11-9:10,CPC017_ASC_24H:BRD-A09472452-015-11-9:10,CPC020_HA1E_6H:BRD-A09472452-015-19-2:10,CPC020_HCC515_6H:BRD-A09472452-015-19-2:10,CPC017_HEPG2_6H:BRD-A09472452-015-11-9:10,CPC017_HT29_6H:BRD-A09472452-015-11-9:10,CPC020_HT29_6H:BRD-A09472452-015-19-2:10,CPC017_MCF7_6H:BRD-A09472452-015-11-9:10,CPC020_MCF7_6H:BRD-A09472452-015-19-2:10,CPC017_MCF7_24H:BRD-A09472452-015-11-9:10,CPD002_MCF7_24H:BRD-A09472452-015-17-6:10,CPC020_MCF7_24H:BRD-A09472452-015-19-2:10,CPC017_NPC_24H:BRD-A09472452-015-11-9:10,CPC020_PC3_6H:BRD-A09472452-015-19-2:10,CPC020_PC3_24H:BRD-A09472452-015-19-2:10,CPC017_PHH_24H:BRD-A09472452-015-11-9:10,CPC017_SKB_24H:BRD-A09472452-015-11-9:10,CPC020_VCAP_6H:BRD-A09472452-015-19-2:10,CPC020_VCAP_24H:BRD-A09472452-015-19-2:10,CPD002_MCF7_6H:BRD-A09472452-015-17-6:10,CPD002_PC3_6H:BRD-A09472452-015-17-6:10,CPD002_PC3_24H:BRD-A09472452-015-17-6:10
2115,0.370927035809,-0.132834941149,0.137103021145,0.375300079584,0.0583869218826,-0.30324870348,-0.664861083031,1.53127408028,0.311576128006,-0.149484664202,0.639238297939,-0.522068142891,0.0634199529886,0.307820558548,-0.800375282764,1.70000004768,0.426685869694,-0.398316681385,1.28713977337,-0.27349999547,-0.0931473374367,0.47346842289,-0.458281934261,-0.877977013588,-0.345877349377,0.0805187672377,-0.446833342314,-0.528464198112,0.0429156497121,-0.258632957935,0.994723677635,-0.0975500047207,-0.284000009298,-1.17686510086,-1.25066149235,-0.732477545738,-1.40812265873,-1.82230007648
7015,0.0468303784728,-1.03792822361,-0.775965988636,-1.1591552496,-0.864229917526,0.426404774189,-0.454992830753,0.579385042191,-0.505815267563,-0.588130474091,0.74207007885,-0.91346591711,-0.0958219841123,0.576558709145,-0.219117119908,-0.901999950409,-1.44138646126,0.167926818132,0.202429026365,0.327549993992,-0.135716587305,0.189940959215,-0.947463452816,-1.02210342884,-1.04283595085,0.0375494025648,-0.0239666700363,-0.191180229187,-0.548902690411,0.309540718794,-1.33788514137,0.0166499614716,-0.919000029564,-0.796348929405,-0.696703314781,-2.23763084412,4.00471305847,2.36630010605
8726,-0.193604916334,0.390581846237,1.01845359802,-0.06107994169,0.877788424492,0.69625723362,0.509441792965,-0.180950015783,-0.0281395372003,0.28672170639,0.215012028813,0.287053644657,0.0744350776076,0.0364054143429,0.315444380045,2.69009995461,0.438165843487,-0.464891463518,-0.58213365078,-0.0903499722481,0.484869539738,-0.652783334255,0.752023398876,0.260621398687,0.387349903584,0.41382086277,-0.452033340931,-0.957140088081,0.558705806732,-0.482649922371,0.925052881241,0.386649996042,-0.156399995089,0.00354869663715,-0.938899159431,1.22514140606,-0.249681308866,-1.38204991817
2185,0.0586613379419,-0.24934373796,-0.951024651527,0.0761650502682,0.00859086588025,0.375999897718,-0.297170817852,0.753684699535,-0.63204151392,-0.481424182653,1.06587195396,-0.203547328711,-0.101873368025,-0.0792101919651,0.222360789776,-1.35425007343,-1.26707077026,-0.0643747150898,0.88612139225,0.152350008488,-0.217763841152,0.101917132735,-1.59014773369,-1.18839693069,-1.0105009079,-0.0534664765,-0.51960003376,-0.339188963175,-0.348163723946,0.378650277853,-1.51121878624,-0.184000000358,-0.64310002327,-1.4193251133,-0.0179960876703,-1.46600031853,-0.69071495533,1.68569993973
3315,-0.732745170593,-0.305335909128,0.102388352156,-1.25011265278,-0.734813511372,0.125604555011,0.36739474535,-1.1874101162,-0.0631918385625,0.0370273478329,-0.257236540318,0.393493980169,-0.558549046516,0.349550902843,0.507918596268,1.11374998093,-0.441896110773,0.228966832161,0.323251307011,0.542349994183,-0.206708580256,-0.117842853069,0.915484309196,0.912418782711,0.698078513145,0.344775736332,-0.13286665082,0.0621340051293,0.74609786272,0.935049533844,-0.115440621972,0.321299999952,0.374599993229,0.0195733308792,-0.357562303543,0.0489720404148,0.603195488453,0.263300001621
5289,0.258655756712,0.244709938765,-0.322713851929,-0.305314838886,-0.416422188282,-0.221941962838,-0.328284412622,1.27447342873,-0.0958490595222,-0.505140721798,0.800801634789,-0.502262830734,0.0218237303197,0.0668096020818,-0.303395360708,-0.504549980164,0.0395042598248,-0.103936932981,0.264363825321,-0.146899998188,0.383682668209,0.186113387346,-0.511039853096,-0.609642267227,-0.537276864052,-0.357795715332,-0.249766647816,0.503751397133,0.220946699381,0.400239467621,-0.488431751728,0.302549988031,1.55859994888,-1.18228507042,-0.809950053692,-0.419199109077,0.198691502213,-0.140100002289
868,-0.300253540277,-0.181835085154,-0.113113023341,-0.922914922237,-0.430024862289,-0.1309107095,-0.485636711121,0.146255791187,1.41885411739,-0.458930194378,0.221974357963,-0.588984012604,0.493251681328,0.30890879035,-1.16163623333,0.0292499959469,0.0289840102196,-0.549942016602,-0.0424009896815,0.243150010705,0.790959894657,0.249423071742,-1.09601402283,0.926298141479,-1.0892264843,0.0520909577608,-0.749266684055,0.363538861275,0.149273559451,0.456458896399,-0.606647312641,-0.00944998860359,0.390100002289,-1.21973097324,-0.684091806412,0.212375313044,-0.300947666168,0.107400000095
1677,0.35934394598,-0.528870046139,-0.56431388855,-0.137632235885,-0.528838336468,0.118141464889,0.127401828766,0.819433927536,-0.446867108345,-0.560657382011,1.01495194435,-0.094052799046,-0.226636365056,0.173786193132,0.35859811306,-1.05460000038,-0.125875562429,0.171670258045,0.127768039703,-0.403549998999,0.0183549672365,0.237284436822,-1.24113166332,-0.623423814774,-1.3680434227,-0.474697738886,0.403233349323,0.100323826075,0.128573894501,-0.533699512482,-0.81880569458,-0.428299993277,-0.458799988031,-0.975768446922,-0.448408722878,0.177233040333,2.23651313782,0.489050030708
7043,0.267702937126,1.72751367092,-0.24983856082,0.44603741169,-0.338968425989,0.399715363979,0.117325261235,1.47102093697,0.0309505462646,-0.242229491472,1.16045057774,0.361787199974,0.197035253048,0.719122767448,0.444883465767,-0.772149980068,-0.597140192986,-0.658430635929,0.976874113083,0.0751999989152,-0.35795044899,0.0153657719493,-1.52975869179,0.0844063609838,0.580031692982,0.244529262185,-0.778500020504,0.935737252235,-0.383934259415,-0.381151050329,-1.51897144318,-1.10144996643,-0.643499970436,-1.87575173378,-1.45940995216,-2.01552343369,-0.924573361874,1.18095004559
5613,0.602559566498,0.615128278732,-0.852847695351,-0.503895401955,-0.193510591984,0.136302053928,-0.167422398925,1.20478105545,-0.684299886227,-0.629091143608,0.874572277069,-0.0252491571009,-0.0238501355052,-0.223107904196,-0.111715167761,-1.02604997158,-0.488686621189,-0.37833327055,0.44130051136,1.6385999918,-0.301779061556,-0.0523324757814,-1.25753104687,0.211477220058,-0.949658989906,-0.497231990099,0.509266614914,-0.334745705128,1.18933391571,-0.500529825687,-1.12854063511,-0.681850016117,-0.616599977016,-2.3359375,-1.61746263504,-1.21969985962,0.0501254498959,1.83735001087
595,0.25167003274,0.255804955959,0.644283533096,0.313972055912,-0.27563649416,-0.233162790537,0.132225528359,-0.686689972878,0.321426570415,-0.0852407813072,-0.816029071808,0.698118627071,-0.104983523488,-0.944573581219,-0.301455050707,0.135749995708,0.721785902977,0.0633514001966,-0.00505695492029,0.0861499905586,0.536042332649,0.614654123783,2.33990907669,0.800095200539,0.0662258267403,-0.341941386461,0.439633339643,-1.00772535801,-0.0805214345455,-0.371054142714,-0.297408044338,0.250850021839,0.77270001173,2.57027816772,0.45190897584,0.351058423519,0.367869377136,0.0295500159264
4793,-0.438092410564,-0.762061238289,0.858742952347,0.117118857801,-0.945632994175,0.00619844067842,0.996604025364,0.0383538156748,0.161667302251,-0.331916600466,-0.184449225664,-0.06350979954,-0.257944464684,0.737461686134,0.104483366013,1.05180001259,-0.65533053875,0.24390758574,0.034191891551,-0.994749963284,-0.277147114277,0.257496297359,0.864746212959,0.108837969601,0.326757699251,0.182746917009,-0.38113334775,0.166784703732,-0.279733598232,0.0280731245875,0.72774130106,-0.0381000041962,0.0780000016093,-0.2857632339,0.277033150196,3.12957572937,4.3418545723,-0.333950012922
2736,0.966477394104,-0.087399572134,0.504413366318,0.0254109501839,-0.462920486927,0.166820809245,-0.634501636028,3.28421115875,-0.484502673149,-0.563627660275,1.55330681801,-0.592532396317,0.664768576622,-0.0427996814251,0.349239110947,0.344750016928,-0.291349351406,-0.440989106894,-1.21976292133,0.813299953938,-0.663498401642,-0.457231909037,-1.34592688084,-0.834709465504,-1.20012259483,0.74171102047,-0.746900081635,-0.837568640709,-0.278368204832,0.280056238174,-0.915417611599,-0.572950005531,-0.254500001669,-1.12818348408,-0.930691957474,-1.87464427948,2.5270447731,0.227700024843
5290,0.172241479158,-1.32252252102,-1.04783987999,-0.54071855545,-0.734902262688,0.0519767813385,-0.123466044664,-0.861444890499,-0.484235823154,-0.542227864265,0.501955211163,-0.192961826921,-0.142002671957,0.116382203996,0.120264746249,-1.25429999828,-1.22081542015,-0.412015736103,0.765026807785,0.478649973869,-0.692099988461,-0.110796391964,-0.856371879578,-1.12771368027,-1.32317471504,-0.00530460570008,0.904700040817,0.0369070321321,-0.406548500061,0.19908554852,-1.01588237286,-0.643200039864,-0.506299972534,0.545338749886,0.227621361613,-0.571855604649,4.13221740723,2.10240006447
6194,-0.114050589502,-0.177259832621,0.0989001989365,0.000191037644981,0.000249529519351,0.000243689893978,-0.111868672073,-0.736245512962,-0.333788245916,-0.26675349474,-1.33383595943,-0.147887662053,0.000416968017817,-0.13248629868,-0.183637350798,0.0,-0.249395996332,-0.217114210129,-0.000261886365479,-1.01174998283,0.129076763988,-0.0416134186089,-0.807258605957,-0.36849501729,-0.878276586533,0.299942344427,-0.249233335257,0.436196446419,0.000435606052633,-0.0338138788939,-0.401229918003,0.0,0.662999987602,0.240447804332,-0.640333414078,-0.145530283451,-0.209315806627,0.723749995232
1676,-0.169456705451,0.653838813305,-0.00845198705792,-0.50990062952,-0.965645253658,0.316135972738,0.0694181323051,0.955994725227,-0.410575807095,-0.0194264389575,1.48637843132,-0.244262501597,-0.258188307285,-0.0540771186352,1.37609505653,-0.831600010395,-1.06998336315,-0.288431286812,0.912418603897,0.653199970722,-0.342757791281,0.0133361667395,-1.32415032387,-0.746636867523,-0.89764881134,-0.428714990616,0.112200021744,-0.407154738903,-0.584280371666,0.130671277642,-1.82279157639,-0.601250052452,-1.0965000391,-2.00402212143,-2.08412361145,-2.43305444717,-0.1990904212,1.9742000103
23512,0.965247154236,0.730140566826,-0.770304083824,0.265508294106,0.816557109356,0.0728663429618,0.744447588921,0.47235429287,0.47664219141,0.084447555244,0.043760292232,0.0909466147423,-2.48996305466,-1.54005753994,-0.308918505907,-0.467999964952,0.766928970814,-0.198559820652,0.130400657654,-4.75705003738,0.69057059288,-0.291696667671,0.752606987953,-1.84872102737,0.742000222206,0.680955529213,-0.133866682649,-0.741286933422,-0.42690512538,-0.528694748878,-0.973051905632,-0.408699989319,0.684499979019,0.183630526066,0.113486483693,-1.34444475174,-5.78174352646,0.169599995017
148022,-0.50330466032,1.52867484093,-0.0934474468231,1.26603853703,-0.0076107531786,-0.133851051331,-0.302813917398,1.69830322266,0.698035538197,-0.0852351114154,-0.115062654018,0.571906507015,0.710650742054,-1.19812262058,0.397529095411,0.245000004768,-0.183952257037,0.755244910717,-0.256873607635,-0.232600003481,-0.421050459146,0.377498656511,0.700610220432,0.724584341049,1.24523556232,-0.0244572740048,0.134200006723,-0.671943545341,-0.120384499431,-0.436216384172,-0.36189687252,1.13374996185,1.3818000555,0.418393492699,-0.418987214565,-1.02154111862,0.0709079951048,0.390949994326
1906,-0.126610442996,0.460314780474,0.632440686226,-1.05716872215,-0.481726884842,-1.12501907349,0.234369814396,0.447668671608,-0.43106970191,-0.702464520931,0.745376825333,-0.73599421978,-0.7856092453,0.133184373379,0.822977364063,0.163749992847,0.325465261936,-0.391958773136,-1.05099141598,0.711850047112,-0.366746932268,0.220232412219,-1.81429409981,-1.79305136204,-0.741053819656,-0.0752670615911,0.455599963665,-0.587906241417,0.152956724167,-0.335171282291,-1.86490690708,0.198349997401,-0.478199988604,-1.47962212563,-0.980134010315,-2.07409954071,-1.53875207901,1.33004999161
8878,-0.639429688454,0.682948946953,0.0112578719854,0.795335054398,0.201150506735,-0.321235537529,-0.0244677849114,-1.2521828413,0.101074740291,-0.177606537938,-0.544612884521,0.204293504357,0.487284004688,1.07119679451,-0.0886826515198,0.955799996853,-0.693594992161,-0.389692574739,-0.327804088593,1.96300005913,-0.114652335644,-0.306709498167,0.883756399155,0.862068653107,-2.63038396835,-0.442630171776,0.2771666646,1.82697832584,0.791808307171,0.501635670662,0.870099663734,0.0010000000475,0.658999979496,1.21221017838,-0.00877557136118,0.715916752815,0.746665000916,0.110949993134
