rid,CPC004_A375_6H:BRD-K30816563-003-01-1:10,CPC003_HA1E_6H:BRD-K70505054-001-02-9:10,CPC003_HA1E_6H:BRD-K14204120-003-02-4:10,CPC004_HA1E_6H:BRD-K30816563-003-01-1:10,CPC003_HA1E_24H:BRD-K70505054-001-02-9:10,CPC003_HA1E_24H:BRD-K14204120-003-02-4:10,CPC004_HA1E_24H:BRD-K30816563-003-01-1:10,CPC003_HCC515_6H:BRD-K70505054-001-02-9:10,CPC003_HCC515_6H:BRD-K14204120-003-02-4:10,CPC004_HCC515_6H:BRD-K30816563-003-01-1:10,CPC003_HCC515_24H:BRD-K70505054-001-02-9:10,CPC003_HCC515_24H:BRD-K14204120-003-02-4:10,CPC004_HCC515_24H:BRD-K30816563-003-01-1:10,CPC004_HEPG2_6H:BRD-K30816563-003-01-1:10,CPC004_HT29_6H:BRD-K30816563-003-01-1:10,CPC004_MCF7_6H:BRD-K30816563-003-01-1:10,CPC003_PC3_6H:BRD-K70505054-001-02-9:10,CPC003_PC3_6H:BRD-K14204120-003-02-4:10,CPC004_PC3_6H:BRD-K30816563-003-01-1:10,CPC003_PC3_24H:BRD-K70505054-001-02-9:10,CPC003_PC3_24H:BRD-K14204120-003-02-4:10,CPC004_PC3_24H:BRD-K30816563-003-01-1:10,CPC003_VCAP_6H:BRD-K70505054-001-02-9:10,CPC003_VCAP_6H:BRD-K14204120-003-02-4:10,CPC004_VCAP_6H:BRD-K30816563-003-01-1:10,CPC003_VCAP_24H:BRD-K70505054-001-02-9:10,CPC003_VCAP_24H:BRD-K14204120-003-02-4:10,CPC004_VCAP_24H:BRD-K30816563-003-01-1:10,CPC015_A375_6H:BRD-K14204120-003-02-4:10,CPC015_A375_6H:BRD-K70505054-001-02-9:10,CPC015_A549_6H:BRD-K14204120-003-02-4:10,CPC015_A549_6H:BRD-K70505054-001-02-9:10,CPC015_A549_24H:BRD-K14204120-003-02-4:10,CPC015_A549_24H:BRD-K70505054-001-02-9:10,CPC015_ASC_24H:BRD-K14204120-003-02-4:10,CPC015_ASC_24H:BRD-K70505054-001-02-9:10,CPC015_HEPG2_6H:BRD-K14204120-003-02-4:10,CPC015_HEPG2_6H:BRD-K70505054-001-02-9:10,CPC015_HT29_6H:BRD-K14204120-003-02-4:10,CPC015_HT29_6H:BRD-K70505054-001-02-9:10,CPC015_MCF7_6H:BRD-K14204120-003-02-4:10,CPC015_MCF7_6H:BRD-K70505054-001-02-9:10,CPC015_MCF7_24H:BRD-K14204120-003-02-4:10,CPC015_MCF7_24H:BRD-K70505054-001-02-9:10,CPC015_NPC_24H:BRD-K14204120-003-02-4:10,CPC015_NPC_24H:BRD-K70505054-001-02-9:10,CPC015_PHH_24H:BRD-K14204120-003-02-4:10,CPC015_PHH_24H:BRD-K70505054-001-02-9:10,CPC015_SKB_24H:BRD-K14204120-003-02-4:10,CPC015_SKB_24H:BRD-K70505054-001-02-9:10,CPC018_A375_6H:BRD-K30816563-003-01-1:10,CPC018_A549_6H:BRD-K30816563-003-01-1:10,CPC018_A549_24H:BRD-K30816563-003-01-1:10,CPC018_ASC_24H:BRD-K30816563-003-01-1:10,CPC018_HEPG2_6H:BRD-K30816563-003-01-1:10,CPC018_HT29_6H:BRD-K30816563-003-01-1:10,CPC018_MCF7_6H:BRD-K30816563-003-01-1:10,CPD001_MCF7_6H:BRD-K30816563-003-02-9:10,CPC018_MCF7_24H:BRD-K30816563-003-01-1:10,CPD001_MCF7_24H:BRD-K30816563-003-02-9:10,CPC018_NPC_24H:BRD-K30816563-003-01-1:10,CPD001_PC3_24H:BRD-K30816563-003-02-9:10,CPC018_PHH_24H:BRD-K30816563-003-01-1:10,CPC018_SKB_24H:BRD-K30816563-003-01-1:10
5054,0.266260445118,0.616249978542,0.554899990559,-0.378600001335,2.03895926476,0.37702190876,0.113664403558,-0.308953762054,-0.132989346981,1.07962346077,0.684538245201,0.707337856293,0.320808231831,-0.309359073639,0.187746316195,0.294543683529,-0.816162288189,-0.175942182541,-0.127847656608,-0.800956964493,0.266110599041,-0.02922376059,-0.488512068987,0.0269818976521,0.0186641737819,0.625599980354,-0.324599981308,0.189412161708,-0.182466670871,0.462352275848,0.514549970627,-0.364499986172,-0.308179169893,0.863862454891,-0.488700032234,-0.259918808937,-0.994750022888,-1.17639994621,-0.513440907001,0.612992525101,-0.0199216380715,-0.412674248219,1.56887114048,0.487565696239,0.554449617863,-1.09622514248,0.0688500106335,-1.27555000782,-0.0402999967337,0.548600018024,-0.279390960932,0.771048784256,-3.66404986382,0.161027342081,-0.0385976023972,-0.657842099667,0.267203867435,-0.579982578754,-0.528962314129,-0.974076271057,-0.364508509636,0.554151654243,-1.13209342957,0.0801895707846
3108,1.39497375488,-0.411449998617,-1.6631000042,0.550533294678,-1.72952902317,0.124100238085,2.60883140564,0.173199474812,1.43064236641,0.494277536869,0.332303732634,-0.12047021091,-0.402340739965,0.0141595900059,1.6348323822,2.02496552467,0.215731412172,-0.683103084564,0.686029314995,0.0658386200666,-0.844370305538,3.99454212189,0.126699000597,1.68474555016,1.42255055904,-0.856999993324,0.0665499866009,-0.258269667625,0.664633333683,-0.434849977493,-0.894149959087,1.11510002613,0.241108492017,0.0305547118187,1.53197491169,2.67160749435,0.282800018787,1.19285011292,2.15450525284,0.0488964617252,0.629330515862,0.903940320015,0.0669329166412,-0.748923301697,-0.731443047523,0.177646696568,0.958050012589,2.73049998283,0.272099971771,-0.847499966621,0.750991761684,0.394990772009,1.45700001717,0.334197700024,-0.102051138878,0.525422871113,0.564614534378,-0.879573941231,0.246052369475,2.2078537941,5.97676372528,-0.156045287848,0.85862749815,0.143427610397
1950,-0.689184963703,0.576950013638,0.881500005722,-0.104333348572,-0.345999389887,-0.125258132815,-0.197650760412,-0.292600691319,1.74882793427,-0.456188350916,-1.54595112801,-1.1808668375,1.52883517742,0.105042889714,0.267241358757,-0.634946644306,0.816824316978,-0.539144635201,-0.500085890293,-0.326012790203,-0.643212616444,2.72263026237,0.100721672177,-0.517636477947,0.865497648716,-0.0250999927521,-0.266099989414,-0.0241769887507,-0.205666676164,1.13716650009,-0.204099997878,1.39999997616,-0.705485880375,-0.462924927473,0.705750048161,0.448597222567,-1.05124998093,0.797800004482,-0.873955726624,1.37241315842,-1.48146188259,0.903817415237,-0.0202558413148,5.76495742798,-0.614857375622,-0.285330951214,0.104099988937,0.433450013399,-0.161899998784,-0.462650001049,-0.739377856255,-0.603513419628,0.100850000978,-0.151391983032,0.432285070419,-0.252125531435,-0.853035926819,0.369428485632,-0.562707543373,-0.440620422363,-1.49805080891,-0.277314782143,-0.522194385529,-0.301813602448
351,0.442017972469,-1.53110003471,-0.0426999926567,-0.20640000701,-0.175297901034,-1.14815378189,-1.81406104565,0.652895271778,-0.158976629376,0.602609574795,-0.361845314503,0.0736078694463,-0.00508378446102,-1.30889499187,-0.550397396088,0.43071770668,0.458330094814,-0.288718789816,0.0356232896447,-0.412760704756,-1.16939532757,-0.0896539092064,-0.0921031683683,-0.494438380003,0.215885221958,-0.243499994278,-0.580749988556,-0.101548478007,-0.664066672325,0.254347473383,-1.55304992199,-0.0836499929428,-0.0511164031923,0.247470378876,-0.193424999714,0.0654358118773,-0.920349955559,0.622799992561,-1.95161664486,0.0229691937566,-1.05913186073,0.0731871649623,-0.561639249325,-1.04139721394,-0.242058068514,-0.307246744633,0.0,0.000700000033248,0.0,-0.45119997859,-1.14307940006,-0.0994372218847,-2.12260007858,0.594239890575,-0.952409505844,-0.710698187351,-0.392741143703,0.745146870613,-0.874792277813,-2.81010484695,-0.706877052784,-0.930977940559,0.258712112904,0.241508573294
4846,-0.628375887871,-1.33399999142,2.38840007782,-0.942866683006,-0.398965030909,-0.697266995907,-0.258941352367,-0.00431796908379,3.09438085556,-0.877070128918,-0.935202658176,-0.36926472187,-0.0934728831053,0.366092532873,-0.201691240072,-0.496048569679,-0.366681098938,-0.707090139389,0.00364950299263,-0.0340092256665,0.570324063301,1.41287446022,1.06570768356,0.729337334633,-0.160840854049,-1.01915001869,-0.787050008774,-0.171907067299,-1.04273343086,0.78600025177,-0.843549966812,2.29769992828,-0.58135086298,3.03315138817,0.724249958992,0.82181763649,-0.347350001335,0.11249999702,0.804810762405,0.651039838791,-0.557811200619,0.657764196396,-0.329267412424,0.248836785555,0.464087545872,-1.02371633053,1.47130000591,1.34759998322,-0.637549996376,1.82050001621,0.812879025936,-0.208159714937,4.56629991531,1.24047970772,-0.274884939194,0.998525261879,-0.00487989932299,0.632062256336,-0.360502034426,0.225608929992,-0.374516963959,1.14425253868,2.92180156708,0.307006657124
1452,0.367820054293,-0.362399995327,1.37479996681,-0.560966670513,0.236470654607,0.760958552361,0.0478500723839,-1.21547961235,0.509258270264,-0.377671986818,0.157129079103,0.266356706619,0.0777875855565,-0.0795224010944,-0.0881877243519,-0.102092750371,-0.0872742831707,-1.02237248421,0.917433142662,-0.942026436329,0.0837545320392,0.956481993198,0.747030735016,-0.764868319035,-1.46907448769,0.123450011015,-0.215950012207,-1.11988306046,0.454699993134,-1.61678302288,0.40575003624,0.625299990177,-0.120778597891,-0.859569907188,0.099799990654,-0.64924955368,0.588750004768,-0.964600026608,0.105157703161,-1.10792446136,0.933424413204,-0.476242572069,-0.352480113506,-1.51342558861,0.931688666344,-1.37152695656,-0.0716999769211,-0.135150074959,-0.0342000052333,-0.182700008154,0.905556976795,-0.46577757597,-1.23109996319,1.25225412846,0.839762032032,0.592476427555,-0.194174334407,-0.128696292639,-0.0349853634834,0.496526807547,0.682916462421,0.60609459877,1.08198785782,0.173884779215
4776,-1.3586037159,-0.466000020504,1.60119998455,0.361900031567,0.6471773386,-0.309962898493,-0.0178058743477,-0.245054244995,2.27916359901,-1.24864959717,-1.75066518784,-1.086977005,0.792048335075,0.321253120899,-0.114085674286,-0.383495330811,0.156738385558,0.105370104313,-0.36527004838,-0.728431165218,-1.18152856827,2.69201040268,0.0959895700216,0.154080063105,0.394961237907,1.07945001125,-0.229249998927,-0.675061106682,0.169466644526,0.0413959547877,1.25850009918,1.73554992676,-0.280091106892,-1.01060032845,1.58079993725,1.55329656601,-0.134849995375,1.25065004826,-1.21082925797,0.699397683144,0.00455287098885,-0.827399671078,-0.764223277569,1.31710684299,-0.570774674416,2.52895975113,0.0456999987364,0.569800019264,0.116600006819,0.226150006056,-1.0760114193,-0.702798247337,-0.281799972057,-0.0680398195982,0.855701684952,-0.438457936049,-0.165865004063,-1.13843858242,-0.734011530876,-0.889243066311,2.92123031616,-1.26506376266,1.25346076488,0.18299280107
6908,-1.02172601223,0.349099993706,0.632650017738,-0.261999994516,0.0209229923785,0.467489480972,-0.0457005798817,1.25580012798,0.495227962732,-0.969057679176,1.72406673431,2.97638654709,-1.89550662041,0.937520265579,-0.422025918961,-0.397182583809,-0.0242311656475,-0.0968218818307,0.757412135601,0.257826626301,0.433792173862,1.59031975269,0.056976377964,-0.356896460056,-1.09623205662,0.00355000048876,-0.0636499971151,-0.0292147248983,-0.396266639233,1.36595654488,-0.259199976921,-0.68590003252,0.230920568109,1.52656054497,-0.71602499485,0.593467175961,0.0202999971807,0.288399994373,-0.602391242981,-0.15217897296,0.00469105690718,0.561347305775,-0.792156159878,1.1195101738,0.37381452322,-1.016253829,0.590700030327,0.176050007343,-1.11660003662,-0.32594999671,0.986571967602,0.185602799058,-0.775700032711,0.11121314764,-0.350252091885,1.34252142906,-0.135167241096,-0.347846269608,0.866130828857,2.16146230698,0.332155823708,0.725476026535,0.665390789509,-0.193895503879
672,-1.10356092453,0.371850013733,1.18580007553,-0.278233349323,-0.694383502007,0.699347853661,-0.55413299799,0.277836680412,0.90085798502,-1.00543892384,-0.084340184927,0.812579751015,-0.391161322594,0.263679087162,-0.18148162961,0.069428190589,0.440986037254,-0.334916263819,-0.466821044683,-0.314921855927,0.169675961137,3.29908633232,0.0634614676237,-1.17578530312,1.95247232914,0.348950028419,0.646099984646,0.086266413331,-0.611266672611,0.135257259011,0.150299996138,-2.97994995117,0.204565644264,-0.48575720191,0.176725015044,0.0995203852654,0.654250025749,-1.38345003128,-0.742004156113,-0.904816150665,-0.210881382227,-0.983267068863,-0.555436909199,-1.0399030447,0.847670257092,-1.05563044548,-0.179700016975,-0.555950045586,0.332650005817,-0.914250016212,0.00104704569094,0.303225755692,-2.35829997063,0.577636837959,-0.662394106388,0.581577897072,2.67694163322,0.647088050842,0.608544826508,-1.16125941277,-1.23851644993,0.373330295086,0.693577468395,0.15076777339
5710,0.74372625351,-0.0185500010848,0.83654999733,-0.475166678429,0.15397323668,0.474813699722,-1.00662446022,-0.0642657056451,-0.505228936672,-1.47817468643,0.247371092439,0.882118463516,-1.38253939152,0.39076718688,0.234014183283,-0.192071482539,-0.811524033546,0.225837022066,0.486147582531,0.318277060986,0.37602353096,-1.93037998676,-0.430589735508,-0.381060928106,-0.431135296822,0.0660499930382,0.483149975538,-0.265108019114,0.879433274269,-1.08977222443,0.213749989867,0.780399978161,0.258308768272,-0.166182994843,-0.974725008011,-0.400340646505,0.440900027752,0.192200005054,0.689857840538,-1.81606328487,-0.306635946035,-1.72320973873,0.326380193233,-1.61108839512,0.30956235528,-0.4757835567,-0.135000005364,0.827649950981,-0.319400012493,-0.10814999789,0.378920733929,0.502896368504,-0.0796000063419,0.342346727848,0.561001121998,0.325832605362,-0.184551715851,-1.31237328053,0.710919499397,0.967591643333,1.1454873085,-0.0421103239059,1.17123055458,-0.0600353851914
