rid,PCLB003_A375_24H:BRD-K79877282-001-02-7:10,PCLB003_A375_24H:BRD-K79877282-001-02-7:3.33,PCLB003_A375_24H:BRD-K79877282-001-02-7:1.11,PCLB003_A375_24H:BRD-K79877282-001-02-7:0.37,PCLB003_A375_24H:BRD-K79877282-001-02-7:0.12,PCLB003_A375_24H:BRD-K79877282-001-02-7:0.04,PCLB003_A549_24H:BRD-K79877282-001-02-7:10,PCLB003_A549_24H:BRD-K79877282-001-02-7:3.33,PCLB003_A549_24H:BRD-K79877282-001-02-7:1.11,PCLB003_A549_24H:BRD-K79877282-001-02-7:0.37,PCLB003_A549_24H:BRD-K79877282-001-02-7:0.12,PCLB003_A549_24H:BRD-K79877282-001-02-7:0.04,PCLB003_HA1E_24H:BRD-K79877282-001-02-7:10,PCLB003_HA1E_24H:BRD-K79877282-001-02-7:3.33,PCLB003_HA1E_24H:BRD-K79877282-001-02-7:1.11,PCLB003_HA1E_24H:BRD-K79877282-001-02-7:0.37,PCLB003_HA1E_24H:BRD-K79877282-001-02-7:0.12,PCLB003_HA1E_24H:BRD-K79877282-001-02-7:0.04,PCLB003_HCC515_24H:BRD-K79877282-001-02-7:10,PCLB003_HCC515_24H:BRD-K79877282-001-02-7:3.33,PCLB003_HCC515_24H:BRD-K79877282-001-02-7:1.11,PCLB003_HCC515_24H:BRD-K79877282-001-02-7:0.37,PCLB003_HCC515_24H:BRD-K79877282-001-02-7:0.12,PCLB003_HCC515_24H:BRD-K79877282-001-02-7:0.04,PCLB003_HEPG2_24H:BRD-K79877282-001-02-7:10,PCLB003_HEPG2_24H:BRD-K79877282-001-02-7:3.33,PCLB003_HEPG2_24H:BRD-K79877282-001-02-7:1.11,PCLB003_HEPG2_24H:BRD-K79877282-001-02-7:0.37,PCLB003_HEPG2_24H:BRD-K79877282-001-02-7:0.12,PCLB003_HEPG2_24H:BRD-K79877282-001-02-7:0.04,PCLB003_HT29_24H:BRD-K79877282-001-02-7:10,PCLB003_HT29_24H:BRD-K79877282-001-02-7:3.33,PCLB003_HT29_24H:BRD-K79877282-001-02-7:1.11,PCLB003_HT29_24H:BRD-K79877282-001-02-7:0.37,PCLB003_HT29_24H:BRD-K79877282-001-02-7:0.12,PCLB003_HT29_24H:BRD-K79877282-001-02-7:0.04,PCLB003_MCF7_24H:BRD-K79877282-001-02-7:10,PCLB003_MCF7_24H:BRD-K79877282-001-02-7:3.33,PCLB003_MCF7_24H:BRD-K79877282-001-02-7:1.11,PCLB003_MCF7_24H:BRD-K79877282-001-02-7:0.37,PCLB003_MCF7_24H:BRD-K79877282-001-02-7:0.12,PCLB003_MCF7_24H:BRD-K79877282-001-02-7:0.04,PCLB003_PC3_24H:BRD-K79877282-001-02-7:10,PCLB003_PC3_24H:BRD-K79877282-001-02-7:3.33,PCLB003_PC3_24H:BRD-K79877282-001-02-7:1.11,PCLB003_PC3_24H:BRD-K79877282-001-02-7:0.37,PCLB003_PC3_24H:BRD-K79877282-001-02-7:0.12,PCLB003_PC3_24H:BRD-K79877282-001-02-7:0.04
4846,-0.517064034939,-0.438677728176,0.173086762428,0.439131677151,0.1877643466,1.0611000061,0.185198515654,0.10942080617,-0.191558092833,0.381660491228,0.289866328239,-0.017517209053,-0.522904992104,-0.507373273373,-0.819454789162,0.156640216708,-0.164032489061,-0.103604823351,-0.389007776976,-0.578541815281,3.59485435486,2.89790511131,0.314360529184,-0.653558731079,0.214179068804,1.4616445303,-0.505905628204,0.0319625176489,-0.000339716672897,-0.781832158566,-0.536382675171,-0.00951817631721,-0.233924418688,3.51553344727,-1.12978744507,0.174260407686,4.47569513321,1.74771845341,-0.309381037951,0.520330786705,0.350988984108,-0.204152792692,0.542435407639,0.659322321415,0.590759217739,1.19126975536,-0.649300038815,0.802318930626
1452,0.194577291608,0.0395043231547,-0.207135617733,0.324775695801,0.678850412369,0.194366678596,0.250472068787,-0.262630075216,0.612928330898,-0.196412831545,0.352977395058,0.572749853134,1.65947449207,0.668345987797,-0.556078076363,0.535914361477,0.563811421394,-0.563465833664,-1.09977412224,0.176863670349,-0.746500551701,-2.20670890808,-0.231917321682,-0.154569268227,0.72653567791,-1.32007622719,0.0100098922849,-0.414584964514,-0.654111742973,-0.063305541873,-0.161586031318,-0.658044815063,0.273809581995,1.34786677361,1.72968220711,-1.0052292347,-0.0462621450424,-0.156962275505,0.93865531683,-0.545394420624,0.761468052864,-0.912208259106,0.484910577536,-0.740014076233,-0.182862251997,0.592425167561,0.612700045109,0.203566417098
4776,0.25032389164,0.0117242634296,0.449886739254,0.106153011322,-0.310228049755,-0.300166666508,0.775436997414,0.659233748913,0.163816675544,0.573731601238,-0.718299090862,-0.164421588182,0.0786914527416,-0.233237013221,-1.34561371803,-0.99271517992,-1.46766090393,-0.99612569809,-0.786305010319,1.22232437134,-0.138217508793,0.494051426649,2.02763867378,0.809442996979,-0.385931909084,0.616302669048,1.2424570322,0.806354999542,0.260423570871,0.01856617257,-0.545422196388,0.597149312496,-0.112883597612,3.67050027847,0.818275153637,2.52078127861,0.223091945052,1.45190083981,-0.579556465149,1.02447640896,-0.543394625187,0.613099873066,3.78103685379,-0.252835035324,-0.740396022797,-0.444136679173,-1.54456675053,-0.143125921488
6908,-0.307147234678,0.252089679241,-0.194281354547,0.339065432549,0.765292644501,0.609899997711,-0.318016648293,0.445365130901,0.0684163123369,-0.724053144455,0.369332700968,0.212420791388,0.166653394699,0.439026266336,-0.00752435624599,1.02007961273,0.830797851086,0.397757291794,-0.32879114151,-1.23395383358,-0.472965419292,-0.808949708939,-1.07017409801,0.220844179392,0.313727080822,-0.305381417274,-0.968149125576,0.531012535095,-1.68793678284,0.729516029358,0.147006392479,-0.113968670368,-0.112910553813,0.836800038815,0.486318528652,-0.169764682651,-0.330858111382,-0.959191322327,0.357101976871,2.70616054535,0.0144198685884,-0.901112914085,0.343483030796,-0.186134427786,0.412489593029,1.10929358006,0.374700009823,0.0196276307106
672,-0.944211781025,0.683253645897,0.29289495945,0.344688475132,-0.281055986881,0.574466705322,-0.128125905991,0.252044945955,0.758795082569,0.739978551865,-0.269413620234,0.0133386850357,0.0653729662299,0.0261591263115,2.94857645035,0.644160747528,0.304885208607,0.117813199759,0.429806113243,-0.123549804091,1.50532162189,1.33554923534,0.288508236408,0.351990908384,0.84320294857,0.662410140038,-0.528119683266,-1.25757408142,-0.943447053432,0.616499304771,0.109198540449,0.491369396448,0.09831777215,1.32290017605,-1.33605647087,0.0287832841277,-0.0122548267245,0.144803971052,-0.287568181753,-1.44565844536,0.373837411404,-0.389631927013,0.0788891837001,0.422363400459,-0.359875619411,0.677334070206,-0.401000052691,-0.12486577034
5710,0.434836685658,-0.384825438261,0.789617300034,-0.0427233576775,1.11722660065,-0.401933372021,1.27558922768,-0.218393862247,-0.596826612949,0.31515738368,-0.308975249529,-0.193322062492,-0.82347369194,-0.24125623703,0.0507627874613,-0.729601919651,1.68111550808,-0.484181165695,-0.0078489780426,-0.231292545795,0.586808860302,0.182771235704,-0.021772891283,-1.86558020115,2.75040793419,0.0140501856804,-0.204535827041,1.33322823048,-0.093260191381,-0.110188446939,0.671017885208,-1.3527109623,-0.209960371256,2.80823326111,3.47321486473,0.317031055689,0.728774547577,0.805688381195,1.06661248207,0.849070310593,0.902062118053,0.0876268595457,0.298951804638,1.2930161953,0.40227919817,1.31209921837,0.354266703129,-0.282584249973
2115,0.179449319839,-0.487129837275,-0.832117199898,-0.303286194801,0.600722432137,0.0981333330274,-0.830626249313,-1.28928375244,-0.380094826221,0.0490185469389,1.4232057333,-0.292556494474,-0.350970506668,-0.593207597733,-0.580951571465,-0.439646571875,-0.525575399399,-0.316640198231,-0.829131007195,-1.38593780994,0.549589633942,2.8909330368,-0.626532435417,-0.23499289155,-0.639248847961,0.528695464134,1.06365168095,1.85811722279,0.477994412184,0.0545759648085,0.230312526226,0.110086202621,0.479493200779,3.70843362808,2.99137735367,-0.114745512605,-0.451714962721,1.24470925331,-2.10151004791,1.8728197813,0.127975940704,0.950537741184,1.00204622746,-0.0942985117435,0.114620938897,0.0551364570856,0.14853335917,0.530729591846
7015,0.855325579643,0.512360990047,-0.267201691866,-0.057396531105,0.0783611908555,0.224766671658,-0.369597315788,-1.1467000246,-0.189028099179,3.06598210335,0.66543751955,-0.551179885864,-1.24396276474,-1.04799437523,-0.716593444347,-0.599058926105,0.444529920816,-1.0494890213,0.178915739059,0.0642933547497,1.36623334885,1.90520715714,0.897211313248,0.05994156003,-0.238693922758,-0.797345101833,-0.292933821678,1.95789170265,2.03665304184,0.856959879398,3.33932685852,1.19426989555,0.773088037968,2.20653343201,-0.483037024736,0.288733989,0.35826638341,1.53789937496,-0.535470664501,2.00125432014,0.180288180709,0.17761310935,0.130375638604,0.235081702471,2.54766082764,-0.0265394598246,0.799133360386,0.00291609019041
8726,-0.195314988494,-0.4512616992,0.149246156216,2.08739924431,2.46350002289,-0.058266684413,-0.235822200775,0.152310371399,-1.93781769276,0.184908673167,-0.100762709975,0.245183125138,0.140522122383,0.396346449852,0.856904685497,0.174154892564,0.253575086594,-0.269763529301,-0.220869719982,0.251535058022,1.61067640781,0.924031734467,0.946269989014,0.518512010574,-0.146219670773,0.713087618351,0.0864860862494,-0.819271028042,1.51414251328,-1.86114811897,-0.400888711214,-1.23616576195,0.339484453201,-1.18590009212,-1.86746203899,0.0969771146774,-0.0477997139096,1.78387498856,2.29320693016,1.90978169441,-0.654815554619,-0.052126288414,0.0633639395237,-1.73930501938,-1.80981171131,-0.154968634248,-2.2282333374,-0.301776051521
2185,1.03007555008,0.0410862416029,0.235458925366,-0.0357307344675,-0.605282962322,1.1482000351,0.112620472908,1.83435046673,0.0918326824903,0.396380066872,0.252869993448,0.322367072105,-0.527853131294,-0.0420828908682,-1.08815574646,-0.650495946407,-0.901546835899,-0.665310621262,0.049029737711,0.283372879028,-0.036636441946,0.276070654392,1.92800569534,0.0469518601894,-0.576767325401,0.921269774437,0.229379832745,0.244992375374,1.55953037739,-1.59700536728,-1.42749094963,0.0901072770357,-0.294090569019,1.63423347473,0.690620601177,-0.385338425636,0.5352435112,1.33910942078,-1.11951947212,3.08122467995,-0.253652006388,1.81017971039,-1.20909166336,-0.2061265558,-0.032209277153,-0.602351665497,-0.211199998856,-0.158821672201
3315,-0.633078932762,0.848205387592,0.508188009262,-0.0979389548302,0.281363844872,-1.13223338127,0.220005452633,-0.0744134187698,0.363650560379,-0.409680902958,-0.771225452423,-0.0814501196146,-0.117643646896,0.761147499084,-0.045620828867,0.433662414551,0.531399965286,-0.228782564402,-0.118116170168,-0.642842233181,-0.656574130058,-0.909477651119,-1.21912717819,-0.0296742022038,-0.256665617228,0.0113171637058,-4.93638801575,-0.0296825766563,-0.238644167781,-0.358694881201,0.343705385923,-0.280086517334,-1.34327197075,0.348233312368,0.48030385375,0.935904085636,0.579378008842,0.182146340609,-0.284762144089,-0.869915485382,-1.05354809761,-1.00824403763,-0.578598022461,-0.802356600761,0.506823956966,-3.17573571205,0.103566676378,0.477264761925
5289,0.470721960068,0.349860012531,0.146635383368,0.370318710804,-0.245769664645,0.496533334255,-0.611024022102,0.350058406591,-2.50828242302,-0.275917232037,0.360290527344,0.57078820467,0.0457239449024,-0.0147861912847,0.625621855259,1.30852782726,0.389528900385,0.0531437397003,-0.46935608983,-0.814562678337,0.652020394802,2.46090984344,-0.0848025381565,-0.12474784255,-0.207511991262,0.0515294671059,1.54545927048,0.251482725143,-1.00522363186,0.761945307255,-0.599402368069,1.28041124344,-0.046625494957,1.81520009041,0.343934714794,-0.438052982092,0.638454079628,-0.215144768357,0.503972768784,0.672125935555,-0.435606539249,-0.198668599129,-0.0714347064495,-0.442088782787,-0.931260347366,-0.547927737236,0.828833341599,0.633860826492
868,0.00601223111153,2.1745672226,-0.220634266734,-0.0721271634102,-0.288390517235,0.146600052714,0.552066087723,0.2366964221,0.34595772624,0.693068385124,-0.919622123241,-0.822028756142,0.442877739668,-1.53238546848,0.116720080376,-1.00398850441,-0.106960311532,-0.243764907122,-0.228585526347,1.72351932526,0.364312112331,-0.0633829236031,1.66459393501,-0.54601585865,-1.0099029541,-0.869449615479,0.0921730920672,0.384513914585,1.97127366066,-0.541675388813,-0.470569312572,1.41670954227,0.250625103712,3.38723373413,1.59326148033,0.430491149426,0.0177020207047,0.603915512562,-2.04102301598,-0.246113657951,0.566647648811,1.10255503654,-0.0513360053301,-0.155081570148,-0.418061822653,-0.412339508533,-0.658466696739,-0.0459661483765
1677,1.37921440601,0.199201866984,-0.249831929803,-0.461415290833,-0.0323876664042,-0.40980002284,-0.283420592546,1.33659017086,0.0980440676212,0.925653219223,0.189664244652,-0.529565274715,0.333415806293,0.17563867569,-0.479556381702,-0.629314780235,-0.467272937298,0.473171651363,-0.877473592758,1.03833210468,0.36159029603,1.91803026199,1.27261209488,0.0678322762251,0.328173965216,0.148591548204,1.01777029037,1.42749774456,1.07497298717,-0.181909993291,-0.159588336945,-1.0198969841,0.0454460084438,1.2787001133,0.661436855793,-0.937467575073,-0.102648921311,0.795799136162,0.507570981979,1.070977211,0.117735937238,1.42907547951,0.731262087822,0.00102351605892,0.301707714796,0.247765898705,0.392966657877,0.32033213973
7043,0.713034033775,0.602835416794,-0.355290263891,0.456089526415,0.293694496155,0.52530002594,-0.157778844237,0.82729279995,0.617477238178,0.863985776901,0.649413347244,1.8383769989,-0.577375173569,-0.457229197025,-0.492677897215,-0.355882048607,-0.448475301266,0.283917456865,-0.20779800415,0.667514324188,1.1748367548,1.79323673248,2.52198410034,0.479569971561,-0.445421427488,0.71223950386,1.64102625847,1.75841867924,1.58295071125,-0.535183489323,-0.826799511909,-0.206799685955,-0.119969457388,2.87266683578,2.93044161797,-0.0324639081955,0.225361257792,0.663761496544,0.600747227669,2.00620222092,0.645654976368,0.389771670103,-0.303867042065,-0.383005857468,-0.735848903656,0.211825191975,-0.672566711903,-0.0560504794121
