rid,CPC006_A375_6H:BRD-K19894101-001-01-6:11.1,CPC006_A375_24H:BRD-K19894101-001-01-6:11.1,CPC006_A549_6H:BRD-K19894101-001-01-6:11.1,CPC006_A549_24H:BRD-K19894101-001-01-6:11.1,CPC006_A673_6H:BRD-K19894101-001-01-6:11.1,CPC006_AGS_6H:BRD-K19894101-001-01-6:11.1,CPC006_CORL23_6H:BRD-K19894101-001-01-6:11.1,CPC006_DV90_6H:BRD-K19894101-001-01-6:11.1,CPC006_EFO27_6H:BRD-K19894101-001-01-6:11.1,CPC006_HA1E_6H:BRD-K19894101-001-01-6:11.1,CPC006_HA1E_24H:BRD-K19894101-001-01-6:11.1,CPC006_HCC15_6H:BRD-K19894101-001-01-6:11.1,CPC006_HCC515_6H:BRD-K19894101-001-01-6:11.1,CPC006_HCC515_24H:BRD-K19894101-001-01-6:11.1,CPC006_HCT116_6H:BRD-K19894101-001-01-6:11.1,CPC006_HEC108_6H:BRD-K19894101-001-01-6:11.1,CPC006_HEPG2_6H:BRD-K19894101-001-01-6:11.1,CPC006_HT29_6H:BRD-K19894101-001-01-6:11.1,CPC006_HT29_24H:BRD-K19894101-001-01-6:11.1,CPC006_JHUEM2_6H:BRD-K19894101-001-01-6:11.1,CPC006_LOVO_6H:BRD-K19894101-001-01-6:11.1,CPC006_MCF7_6H:BRD-K19894101-001-01-6:11.1,CPC006_MCF7_24H:BRD-K19894101-001-01-6:11.1,CPC006_MDST8_6H:BRD-K19894101-001-01-6:11.1,CPC006_NCIH2073_6H:BRD-K19894101-001-01-6:11.1,CPC006_NCIH508_6H:BRD-K19894101-001-01-6:11.1,CPC006_NCIH596_6H:BRD-K19894101-001-01-6:11.1,CPC006_OV7_6H:BRD-K19894101-001-01-6:11.1,CPC006_PC3_6H:BRD-K19894101-001-01-6:11.1,CPC006_PC3_24H:BRD-K19894101-001-01-6:11.1,CPC006_PL21_6H:BRD-K19894101-001-01-6:11.1,CPC006_RMGI_6H:BRD-K19894101-001-01-6:11.1,CPC006_RMUGS_6H:BRD-K19894101-001-01-6:11.1,CPC006_SKLU1_6H:BRD-K19894101-001-01-6:11.1,CPC006_SKM1_6H:BRD-K19894101-001-01-6:11.1,CPC006_SKMEL1_6H:BRD-K19894101-001-01-6:11.1,CPC006_SKMEL28_6H:BRD-K19894101-001-01-6:11.1,CPC006_SNGM_6H:BRD-K19894101-001-01-6:11.1,CPC006_SNU1040_6H:BRD-K19894101-001-01-6:11.1,CPC006_SNUC4_6H:BRD-K19894101-001-01-6:11.1,CPC006_SW480_6H:BRD-K19894101-001-01-6:11.1,CPC006_SW620_6H:BRD-K19894101-001-01-6:11.1,CPC006_SW948_6H:BRD-K19894101-001-01-6:11.1,CPC006_THP1_6H:BRD-K19894101-001-01-6:11.1,CPC006_TYKNU_6H:BRD-K19894101-001-01-6:11.1,CPC006_U937_6H:BRD-K19894101-001-01-6:11.1,CPC006_VCAP_6H:BRD-K19894101-001-01-6:11.1,CPC006_VCAP_24H:BRD-K19894101-001-01-6:11.1,CPC006_WSUDLCL2_6H:BRD-K19894101-001-01-6:11.1,CPC006_H1299_6H:BRD-K19894101-001-01-6:11.1,CPC006_RKO_6H:BRD-K19894101-001-01-6:11.1
5054,-0.38238582015,1.05927705765,0.0948239415884,1.05468297005,0.267850011587,-0.00609999895096,0.502900004387,1.09309995174,-0.495350033045,0.223049581051,2.23074388504,-2.96054887772,-0.631576538086,-1.60716283321,-1.37949991226,0.303539603949,1.93056046963,-0.224694550037,0.204677790403,2.26590013504,-1.2988499403,0.187579542398,0.110963217914,0.583099961281,0.346099972725,0.0,-0.47499999404,1.02590000629,0.219419181347,1.58952307701,0.385649979115,-0.53769993782,0.268999993801,-0.20340000093,0.0797500014305,0.894800066948,-0.613550007343,-0.0546999871731,3.61570000648,-0.0182499885559,-0.0424500107765,0.847100019455,0.915249943733,1.35860002041,0.870599985123,0.314999997616,-0.893456459045,-1.20530927181,-1.09315001965,-0.102549999952,-1.45409989357
3108,-0.51761841774,-2.80470967293,0.277383565903,0.0103844255209,-0.515650033951,-0.636200010777,0.202999994159,-0.325599998236,0.664300024509,0.144991517067,0.298948168755,1.09035754204,-1.21535873413,-2.64457917213,-0.567900002003,-0.32298964262,0.285166144371,0.0439977198839,-0.418011069298,-1.06624996662,-0.265900015831,-0.035853497684,-0.199893265963,-0.19194996357,-0.260149985552,-0.293199986219,0.379200011492,-0.199200004339,-0.253480046988,0.039032869041,0.32515001297,0.806050002575,0.529799997807,-0.484549999237,1.04684996605,-0.792150020599,-0.271499991417,0.29129999876,-3.48379993439,0.215499997139,-0.722050011158,-1.03009998798,-2.27660012245,-0.872099995613,-0.475300014019,1.84539997578,-0.720323860645,0.561627089977,-0.252700001001,-0.427349984646,-1.06369996071
1950,-0.392677485943,0.797348678112,0.454765111208,0.374641567469,-0.263199985027,-0.196000039577,0.0,-0.477549999952,0.140799999237,0.677827715874,3.07130932808,0.00692825391889,-0.232643812895,-0.0260376930237,0.608900010586,0.49306088686,-0.39461928606,0.676114201546,0.254222929478,-1.23309993744,-0.270699977875,0.0624909996986,-0.31062400341,-0.0153000056744,-0.228949993849,-0.596899986267,0.169750005007,-0.556599974632,0.138635635376,-0.729506969452,-1.00034999847,0.592149972916,0.242049992085,-0.556649982929,-1.22675001621,-0.652100026608,-0.543200016022,-0.241150006652,-1.01680004597,0.275049984455,-0.58654999733,-0.0197500027716,1.03489995003,-0.552600026131,-0.674499988556,-0.273600012064,-0.70362496376,-0.585008025169,-0.329650014639,0.419649988413,0.965249955654
351,0.202135041356,0.315034210682,0.568835556507,1.13685643673,1.11170005798,1.14450001717,1.31780004501,0.837400019169,0.37650001049,0.14243042469,1.45696949959,0.344394624233,0.36215531826,0.193737715483,0.305999994278,-0.170201301575,0.00980460643768,0.0626937001944,0.788375735283,-0.515349984169,0.70759999752,0.394828170538,1.93685042858,-1.01625001431,0.735350012779,0.541499972343,-1.11945009232,0.194449990988,0.246176809072,1.32401335239,-0.298399984837,0.540099978447,-0.758400022984,0.7771499753,0.0784000009298,-1.56755006313,-1.44895005226,1.10759997368,-0.425799995661,-1.20350003242,-0.396499991417,1.04805004597,1.27520000935,1.08480000496,1.078799963,1.41550004482,-0.155009150505,1.04869246483,-0.540050029755,1.03289997578,0.254850000143
4846,-0.343961536884,0.257499158382,0.22292123735,0.25400391221,-0.701700031757,-0.610799968243,0.375200003386,0.512199997902,-0.095749989152,0.299844503403,0.0175607055426,0.61833101511,0.610287904739,2.86729049683,-0.0230999961495,-0.633383512497,-2.44525790215,0.16365519166,-0.466160684824,0.0577499940991,0.0291500091553,-0.676038980484,-0.602308988571,0.486449986696,-1.65804994106,-0.551599979401,1.99405002594,0.0773500204086,-0.432692945004,-1.30763411522,0.457750022411,0.723299980164,0.393249988556,0.468449980021,-0.271699994802,0.621699988842,0.729299962521,1.42479991913,-2.18709993362,-0.868650019169,0.622349977493,0.364449977875,-0.89904999733,-0.394300013781,-1.06410002708,-0.43900001049,-0.910797476768,1.45353615284,0.612050056458,1.38269996643,-0.10174998641
1452,0.273500949144,2.07252192497,0.629023551941,1.39675164223,-0.986949920654,1.66624999046,0.704400002956,-1.20050001144,0.481150001287,0.919667482376,1.99402713776,-0.639262616634,0.75105047226,1.17124605179,-0.0733000040054,0.0138205587864,0.890012145042,-0.398882418871,0.29345625639,1.34240007401,-0.466899991035,0.0404085069895,1.72023618221,0.668349981308,0.675650000572,-0.354400008917,-0.506250023842,-0.332399994135,0.482306659222,1.53196668625,0.0794000029564,-0.535899996758,-0.0723499953747,0.0683000087738,-0.585550010204,-0.199400007725,0.137600004673,-1.17890000343,0.839200019836,0.36470001936,-0.213899999857,-1.65464997292,0.0689500123262,0.748399972916,1.03369998932,-0.438100010157,-0.919007599354,0.88883805275,-0.389899998903,-0.505850017071,-0.638350009918
4776,0.124553188682,1.31583487988,-0.235816404223,-0.600530028343,1.61524999142,0.72779995203,-0.523899972439,0.0719999969006,0.766999959946,-0.403326570988,-0.451233416796,-0.00493520312011,3.50586485863,0.337030112743,0.326799988747,-0.1336684376,-1.10501980782,-0.0300731137395,1.23668515682,-0.959999978542,0.0322999954224,0.00560935586691,0.26258534193,-0.423599988222,0.221399992704,-0.837000012398,-0.499149978161,-0.69880002737,1.64506292343,-1.17761433125,-0.237549990416,0.94764995575,0.631349980831,1.89495003223,-0.880200028419,1.10584998131,-0.158250004053,-0.484200000763,-0.534300029278,0.04984998703,0.376849979162,1.26824998856,-0.096000008285,-0.662800014019,-0.189300000668,0.670300006866,-0.400141835213,0.201725497842,0.29414999485,0.593550026417,1.14770007133
6908,0.87386316061,1.33780229092,-0.390660405159,1.05484271049,-2.08509993553,-0.52840000391,0.785099983215,0.033999979496,0.481100022793,2.37338757515,2.92049002647,0.56594645977,1.86368978024,1.14208173752,0.217250004411,1.29054558277,1.68465518951,0.261824607849,0.211216717958,1.04824995995,0.154850006104,0.295130878687,2.09442710876,0.989750027657,0.745800018311,-0.214900001884,1.1969499588,-0.191400021315,-0.107806459069,-1.13726198673,-0.228050008416,-0.38354998827,0.0597999989986,-0.374899983406,2.11199998856,-1.42465007305,1.0952000618,0.783549964428,1.10940003395,-0.338699996471,0.481999993324,0.397900015116,0.0475500002503,-2.98119997978,0.478599995375,1.09930002689,0.442837893963,1.37090015411,-0.330200016499,-0.494349986315,-0.491100013256
672,0.503995358944,-0.376999974251,0.294078975916,-0.73667627573,-0.233999997377,1.00504994392,3.15860009193,0.556050002575,0.136399999261,0.665487825871,0.20663715899,0.489306181669,0.350310474634,-1.04014754295,0.921849966049,0.710572600365,1.15784609318,-0.460853725672,1.02865886688,-0.40775001049,0.664750039577,0.69627147913,-0.947224617004,0.50854998827,0.206200018525,1.04390001297,0.237699985504,-0.22650000453,0.762938916683,-1.22467029095,0.709149956703,0.357150018215,-0.862049996853,0.719449996948,1.71725010872,-0.841350018978,0.244299992919,0.357500016689,1.60130000114,-1.17565000057,-0.462900012732,-0.413899958134,0.585500001907,3.82550001144,0.454600006342,1.63650000095,1.17732787132,3.08890962601,1.35614991188,0.226600006223,-0.453500032425
5710,0.0366992428899,0.862244665623,-0.357227891684,0.196502879262,0.568749964237,-0.139400005341,0.649500012398,0.0131500065327,-0.163800001144,0.630213439465,0.423164308071,0.338748157024,0.798882484436,-0.218059450388,-0.629750013351,-0.239875733852,-0.147830098867,0.0481303483248,0.671855330467,1.12475001812,0.161899998784,0.22885325551,-0.601709067822,0.709399998188,0.123949989676,0.25260001421,-0.345450013876,0.154200002551,0.00852745771408,-2.22399115562,-0.924349963665,-2.06984996796,-0.533349990845,-1.1522500515,1.44609999657,-0.765900015831,0.0805500000715,0.251950025558,2.17869997025,-0.857149958611,2.24559998512,-0.0336000025272,-0.502650022507,0.144999995828,0.270500004292,-0.309799998999,0.141662582755,-0.232915461063,1.31019997597,-0.40000000596,-0.942149996758
2115,-0.945206284523,1.07514953613,0.213997870684,0.349784731865,-0.786650002003,-0.214699998498,-0.516099989414,1.35514998436,-0.424650013447,0.885893404484,-0.402984321117,1.33442175388,0.189731806517,0.338024944067,0.302899986506,-0.450317919254,-0.428157269955,1.08802473545,0.0497413054109,-0.528750002384,0.276149988174,0.100625894964,-0.28107753396,0.397899985313,-0.631200015545,0.380199998617,0.659700036049,0.228599995375,-0.764050602913,-1.8715326786,0.672049999237,0.533000051975,1.38715004921,0.436650007963,-0.587700009346,1.84200000763,-0.409949958324,2.11840009689,-0.176699995995,0.0128999948502,-0.71130001545,-0.960850000381,0.173550009727,-1.63429999352,0.145899996161,-0.817099988461,0.105242557824,1.44929802418,0.923099994659,-0.546249985695,1.05955004692
7015,-0.0320826843381,1.64002645016,-0.133800089359,-0.391003966331,1.09465003014,0.281549990177,-0.350300014019,-0.0866000056267,0.310000002384,0.0662426650524,0.221095740795,0.929623365402,-0.747004628181,0.12293690443,0.0628000050783,-0.705531716347,0.640918374062,0.734771370888,-0.698162972927,-0.752750039101,-0.295350015163,1.07349336147,-1.10733771324,0.0658499971032,0.558799982071,-0.674499988556,-0.22990000248,-0.554399967194,1.57417500019,-0.95363175869,0.214750006795,0.738449990749,0.142149999738,-0.201550006866,-0.438649982214,1.51819992065,1.02955007553,0.798200011253,-1.01139998436,0.0307999979705,0.752900004387,1.1631000042,-0.0193000137806,-1.69190001488,-0.266999989748,-0.27919998765,-0.38033208251,-0.0868255496025,-0.496100008488,0.684549987316,1.45414996147
8726,0.426587700844,-0.0293527841568,0.52166056633,0.683403372765,-0.573099970818,-0.340950012207,1.06690001488,-0.134949982166,-0.54105001688,1.48504710197,0.475596904755,3.68643712997,0.551371097565,-0.534551978111,0.33259999752,0.564225673676,0.44689527154,-0.218412280083,0.0508635342121,1.51189994812,-0.592949986458,0.512003481388,-1.32854139805,1.21615004539,-0.444150030613,1.19500005245,-0.215999990702,0.744599997997,0.858728766441,-1.68927669525,0.116849988699,0.632099986076,-0.00840000808239,1.03174996376,0.945100009441,-0.313900023699,0.322100013494,0.471249997616,1.27660000324,-0.24509999156,0.716499984264,-0.906599998474,-0.753200054169,3.70059990883,-0.630200028419,0.360300004482,0.665618062019,1.66344130039,-0.860399961472,-0.43599998951,0.589250028133
2185,-0.436566740274,0.970502376556,0.0810414552689,-0.264533013105,2.04865002632,0.257650017738,-0.866500020027,0.00805000960827,0.0414499975741,0.212688326836,-0.119360543787,-0.103122554719,-1.32828807831,0.300294697285,0.288649976254,-0.81916564703,-0.719147741795,0.0438567250967,-0.146925970912,-1.38400006294,0.176149994135,0.175883427262,-0.351716160774,-0.693549990654,-0.0570499897003,-1.14520001411,-0.738399982452,-0.374599993229,0.890389204025,-0.106162518263,-0.208050012589,0.321350008249,0.800300002098,0.603749990463,-3.25255012512,1.35705006123,-0.293950021267,0.430800020695,-0.856599986553,0.355199992657,0.145249992609,1.40400004387,0.157000005245,0.0472000017762,0.5257999897,-0.954699993134,-1.3029499054,1.45322835445,0.116549998522,0.355299979448,1.77065002918
3315,-0.0952547639608,-3.97000670433,-1.69905400276,-0.578606665134,-0.0317499935627,-0.45324999094,0.674499988556,-0.86360001564,-1.08124995232,-0.297583311796,-4.70680761337,-0.864120125771,-0.360161751509,0.641753971577,-0.840000033379,0.00390958786011,0.227931767702,-0.162639945745,-1.84182596207,-0.626049995422,-0.0890500023961,-0.58646261692,-0.284863561392,-0.540250003338,-0.897650003433,-0.630999982357,0.585850000381,0.276650011539,-0.282351911068,-3.60110235214,0.309450000525,-0.22990000248,-0.879700005054,-0.23995000124,-0.35949999094,-1.41209995747,-0.280149996281,-0.0650999993086,-1.06920003891,-1.09885001183,-0.107100009918,-0.376549959183,-0.288349986076,-2.99499988556,0.881099998951,-0.88220000267,-0.57255679369,0.405451536179,-0.694649994373,-0.66219997406,-2.08195018768
5289,0.41060128808,-0.0426239520311,-0.114014863968,-0.167809247971,-1.16400003433,0.301799982786,1.05949997902,0.553499937057,0.682850003242,-0.0327115878463,0.663719892502,1.61480236053,-0.416048377752,-0.132933884859,-0.452950000763,-0.319742619991,0.0915706008673,0.0889289677143,0.441337496042,-0.672749996185,-0.227899998426,0.0369359999895,-0.349599808455,-0.748799979687,-0.188850015402,-0.377799987793,-1.13199996948,0.461499989033,1.80808913708,-1.15712940693,-0.117250010371,-0.519500017166,1.0218000412,1.08714997768,-1.20260000229,1.61084997654,0.741800010204,2.48454999924,-0.217899993062,0.0266999900341,-0.0643000304699,0.573450028896,0.305750012398,-1.38979995251,0.185399994254,-0.578400015831,-0.264782965183,0.650814473629,1.59714996815,-1.05505001545,-0.344400018454
868,-1.29182803631,1.22098469734,0.429446697235,0.167420655489,5.17374992371,2.32354974747,-0.743499994278,-1.99624991417,0.263099968433,-0.964321196079,-0.532740831375,-0.680609107018,-0.773109912872,-0.00457150489092,-0.0228499770164,-1.46462416649,-0.905412077904,-0.68298637867,-0.39668494463,0.356699973345,0.371650010347,0.182790830731,0.0362699851394,-2.35315012932,-2.24774980545,-1.54439997673,-1.59724998474,-0.145950004458,-0.50331813097,2.09360027313,-0.740649998188,-0.506299972534,0.568099975586,-0.701499998569,-1.3654500246,-0.073500007391,-2.07420015335,-1.15149998665,-3.0367000103,-0.364399969578,-0.544650018215,0.0540500283241,0.331750005484,-1.30599999428,-0.786499977112,-2.09640002251,-0.952003180981,-0.311017096043,-1.68305003643,4.11345005035,-2.8764500618
