rid,CPC006_A375_6H:BRD-A05874290-001-02-5:160,CPC006_A375_24H:BRD-A05874290-001-02-5:160,CPC006_A549_6H:BRD-A05874290-001-02-5:160,CPC006_A549_24H:BRD-A05874290-001-02-5:160,CPC006_A673_6H:BRD-A05874290-001-02-5:160,CPC006_AGS_6H:BRD-A05874290-001-02-5:160,CPC006_CL34_6H:BRD-A05874290-001-02-5:160,CPC006_CORL23_6H:BRD-A05874290-001-02-5:160,CPC006_COV644_6H:BRD-A05874290-001-02-5:160,CPC006_DV90_6H:BRD-A05874290-001-02-5:160,CPC006_EFO27_6H:BRD-A05874290-001-02-5:160,CPC006_HA1E_6H:BRD-A05874290-001-02-5:160,CPC006_HA1E_24H:BRD-A05874290-001-02-5:160,CPC006_HCC15_6H:BRD-A05874290-001-02-5:160,CPC006_HCC515_6H:BRD-A05874290-001-02-5:160,CPC006_HCC515_24H:BRD-A05874290-001-02-5:160,CPC006_HCT116_6H:BRD-A05874290-001-02-5:160,CPC006_HEC108_6H:BRD-A05874290-001-02-5:160,CPC006_HEPG2_6H:BRD-A05874290-001-02-5:160,CPC006_HT115_6H:BRD-A05874290-001-02-5:160,CPC006_HT29_6H:BRD-A05874290-001-02-5:160,CPC006_HT29_24H:BRD-A05874290-001-02-5:160,CPC006_JHUEM2_6H:BRD-A05874290-001-02-5:160,CPC006_LOVO_6H:BRD-A05874290-001-02-5:160,CPC006_MCF7_6H:BRD-A05874290-001-02-5:160,CPC006_MCF7_24H:BRD-A05874290-001-02-5:160,CPC006_MDST8_6H:BRD-A05874290-001-02-5:160,CPC006_NCIH1694_6H:BRD-A05874290-001-02-5:160,CPC006_NCIH1836_6H:BRD-A05874290-001-02-5:160,CPC006_NCIH2073_6H:BRD-A05874290-001-02-5:160,CPC006_NCIH508_6H:BRD-A05874290-001-02-5:160,CPC006_NCIH596_6H:BRD-A05874290-001-02-5:160,CPC006_NOMO1_6H:BRD-A05874290-001-02-5:160,CPC006_OV7_6H:BRD-A05874290-001-02-5:160,CPC006_PC3_6H:BRD-A05874290-001-02-5:160,CPC006_PC3_24H:BRD-A05874290-001-02-5:160,CPC006_PL21_6H:BRD-A05874290-001-02-5:160,CPC006_RMGI_6H:BRD-A05874290-001-02-5:160,CPC006_RMUGS_6H:BRD-A05874290-001-02-5:160,CPC006_SKLU1_6H:BRD-A05874290-001-02-5:160,CPC006_SKM1_6H:BRD-A05874290-001-02-5:160,CPC006_SKMEL1_6H:BRD-A05874290-001-02-5:160,CPC006_SKMEL28_6H:BRD-A05874290-001-02-5:160,CPC006_SNGM_6H:BRD-A05874290-001-02-5:160,CPC006_SNU1040_6H:BRD-A05874290-001-02-5:160,CPC006_SNUC4_6H:BRD-A05874290-001-02-5:160,CPC006_SNUC5_6H:BRD-A05874290-001-02-5:160,CPC006_SW480_6H:BRD-A05874290-001-02-5:160,CPC006_SW620_6H:BRD-A05874290-001-02-5:160,CPC006_SW948_6H:BRD-A05874290-001-02-5:160,CPC006_T3M10_6H:BRD-A05874290-001-02-5:160,CPC006_THP1_6H:BRD-A05874290-001-02-5:160,CPC006_TYKNU_6H:BRD-A05874290-001-02-5:160,CPC006_U937_6H:BRD-A05874290-001-02-5:160,CPC006_VCAP_6H:BRD-A05874290-001-02-5:160,CPC006_VCAP_24H:BRD-A05874290-001-02-5:160,CPC006_WSUDLCL2_6H:BRD-A05874290-001-02-5:160,CPC006_H1299_6H:BRD-A05874290-001-02-5:160,CPC006_RKO_6H:BRD-A05874290-001-02-5:160
5054,-0.00765441544354,-0.231209754944,-0.769313573837,0.081862770021,0.57490003109,0.318850010633,0.0102999955416,0.293699979782,0.244449988008,-0.18164999783,-0.703099966049,0.155224397779,-0.754776895046,-0.0894999951124,-0.339537143707,0.347342312336,-0.701300024986,-0.09952673316,-0.49269336462,0.101050004363,-0.255746424198,-0.166902542114,-0.79549998045,0.511500000954,0.292579472065,0.296238660812,-0.557850003242,-0.321700006723,-0.531199991703,0.234050005674,-0.516600012779,-1.15649998188,-0.840550005436,-0.363550007343,0.88488817215,-0.876449942589,-0.87524998188,-0.934750020504,-0.0204000025988,-1.11744999886,-0.462099969387,0.480800002813,-1.3506500721,-0.58630001545,0.00140000134706,0.250800013542,1.55444991589,0.839450001717,-0.73744648695,-0.641867995262,0.43900001049,0.0478666722775,0.173099994659,0.23575001955,-0.259924292564,1.27703857422,0.812550008297,-0.511600017548,-0.792450010777
3108,0.287877142429,0.310508489609,-0.837987840176,0.0287895612419,-1.32404994965,-0.634649991989,-0.712350010872,-0.589349985123,-0.0300500094891,-0.746600031853,-0.601549983025,0.0674988999963,-0.781964182854,-1.30329990387,-0.121775358915,-0.52532851696,-0.233050003648,0.0705835074186,-0.31589820981,0.230700016022,0.189123183489,-0.00170511007309,1.10280001163,-0.46645000577,0.16132491827,-0.432147681713,1.07069993019,-0.230000004172,-0.465400010347,-0.345750004053,0.714850008488,-0.101800002158,2.02670001984,-0.670549988747,-1.17751908302,0.621477067471,0.930449962616,-0.904100000858,-0.438749969006,-2.06235003471,0.514200031757,0.85514998436,-0.723700046539,-0.201649978757,-1.29739999771,0.862749993801,-0.541949987411,0.887750029564,0.624412178993,-0.727382063866,2.61719989777,-0.479000031948,-0.42739996314,5.23710012436,0.454880356789,0.0596802681684,-0.509350001812,5.3126502037,-0.389899998903
1950,0.105694964528,-0.170985996723,0.437587291002,0.852503597736,-0.153849989176,2.01939988136,-0.287900000811,-0.458900004625,-1.07050001621,3.81904983521,-0.106800019741,0.30251032114,0.720928013325,0.503449976444,0.279262691736,0.316686064005,2.45900011063,-0.567366838455,0.663374304771,-0.848099946976,0.0403935313225,-0.181365907192,-0.302799999714,-0.466949999332,0.0137492343783,-0.0730130970478,0.999400019646,-0.616800010204,0.314399987459,0.127850025892,-0.331999987364,1.24310004711,-0.587849974632,0.319149971008,-0.806902527809,-0.300662189722,-1.25580000877,-0.00614999979734,0.533200025558,1.55180001259,-0.867449998856,0.19540001452,-0.4728500247,0.192200005054,-0.816449999809,-0.57539999485,0.954249978065,-0.682550013065,-0.191811665893,-0.33568033576,1.15055000782,3.53453350067,-0.342150002718,0.335249990225,0.217851832509,-0.0530108436942,0.863000035286,-0.339349985123,8.24620056152
351,-0.543655574322,0.213538318872,-0.0877342745662,-0.370366185904,0.103699982166,0.302500009537,-0.134499981999,0.0241000056267,0.407249987125,0.319449990988,1.18184995651,-0.286445915699,-0.0788264498115,-0.926649987698,-0.168492347002,0.325538098812,-0.962849974632,-0.749213337898,0.0723468586802,-0.477200001478,-0.0608474314213,-0.108430191875,-1.15160000324,0.337249994278,0.227338805795,-0.53126180172,0.127499997616,-0.57389998436,-0.60640001297,-0.476400017738,0.204099997878,0.974399983883,-1.17700004578,0.5638499856,0.00384899973869,-0.69562703371,-0.229250013828,-0.882600009441,-0.340000033379,1.33510005474,0.315699994564,0.337249994278,-0.739549994469,0.208350002766,0.124500006437,-1.40520000458,1.02335000038,-0.705699980259,-1.10816574097,0.101061984897,0.160250008106,-3.53913354874,0.165249988437,0.221850007772,0.58008491993,0.0530665963888,-0.526499986649,-0.337249994278,-0.282950013876
4846,1.11162734032,-0.397907227278,0.8201841712,2.83852696419,0.665799975395,-0.151849985123,1.41129994392,-0.14509999752,-0.177750006318,-0.666149973869,0.855300009251,-0.810885906219,0.187290474772,0.0608000010252,0.00126326084137,-0.216936007142,0.421800017357,0.88211107254,-0.188165217638,-0.164649993181,-0.154912039638,-0.333604753017,1.47070002556,0.867400050163,-0.115586623549,0.0820096284151,0.491949975491,-0.269499987364,1.42709994316,0.61084997654,0.824750006199,-3.04259991646,-0.525499999523,0.808449983597,-0.273724734783,0.130653977394,-0.572449982166,-0.342350006104,-0.830700039864,1.00600004196,-0.150749981403,-0.476700007915,-0.151050001383,0.235700011253,-0.607949972153,0.171199977398,1.23804998398,-0.266600012779,0.550440907478,-0.677914083004,-0.0286000072956,-0.390166699886,0.526399970055,0.466949999332,0.643673479557,0.281964957714,-0.364849984646,0.807000041008,0.273649990559
1452,-0.154392749071,-0.608417451382,-0.214074835181,-1.10436964035,-0.672800004482,1.90059995651,0.0735500007868,0.596899986267,0.78845000267,-0.913900017738,0.468850016594,0.612836360931,-0.0518466085196,0.0784999877214,-0.200897976756,0.224844425917,-0.654600024223,0.299200057983,-0.374494969845,0.237299993634,0.126397311687,-0.628154039383,-0.601100027561,-0.819749951363,0.778512239456,0.406960874796,-0.27380001545,-0.374700009823,-0.293199986219,-0.449549973011,0.259950011969,0.103299997747,0.317099988461,0.224749982357,0.379862546921,-0.839945971966,-0.363349974155,0.117300003767,-0.880649983883,-0.612999975681,-1.13935005665,-1.2704000473,-0.2106000036,-0.109549999237,0.210399985313,0.522599995136,0.728049993515,0.872349977493,0.486084610224,0.406299769878,0.142949998379,-1.2405667305,-0.433349996805,-0.141849994659,-0.0822396278381,-0.30999648571,-0.309900015593,0.60689997673,1.00170004368
4776,0.0699079632759,-0.491979807615,0.492342472076,0.571774065495,0.186749994755,1.47109997272,-0.327349990606,-0.00885000824928,-0.321749985218,0.139549985528,0.0273000001907,-0.292370229959,-0.911191046238,-0.440600007772,-0.616130888462,-0.134135708213,-0.795700013638,-1.10372519493,-0.501843988895,-1.44609999657,-0.0646334588528,-0.431431084871,-2.20880007744,0.0555500015616,0.404147297144,0.0428903400898,0.0194000005722,-0.70759999752,-0.222100004554,-0.89509999752,-0.329649984837,1.4756000042,-0.755500018597,0.193250000477,-0.510301232338,0.386811852455,-0.64954996109,-0.603399991989,-0.0222500264645,-0.297100007534,-0.556649982929,0.352349996567,-0.742850005627,-0.465299993753,-0.21930000186,-0.994799971581,-0.188649982214,0.296550005674,-0.189416110516,0.0155829517171,0.289599984884,1.09850001335,-0.105949997902,0.286850005388,-0.232147976756,0.0990895181894,0.103499978781,0.0209000110626,0.836899995804
6908,0.100421831012,0.00720214471221,0.0584124922752,2.05427384377,-0.591849982738,-1.87765002251,0.262499988079,-0.318650007248,-0.000649996101856,-0.819800019264,0.038149997592,0.439306229353,-0.335200726986,0.64620000124,0.620194792747,0.60898733139,0.201649993658,0.727253198624,0.0778256431222,0.457550019026,-0.53399336338,0.126490652561,1.48580002785,0.156000003219,0.375648319721,0.70590698719,0.622950017452,0.359600007534,-0.364300012589,0.712899982929,0.194600000978,0.227500006557,0.214450001717,-0.934549987316,0.507713913918,0.414481639862,0.265350013971,0.154300004244,-0.578449964523,-0.079549998045,-0.22864998877,-0.522300004959,0.195700004697,0.589249968529,-0.515599966049,1.1209499836,2.15009999275,0.130050003529,0.565769016743,0.0960489884019,-1.56539988518,2.58303332329,0.117599993944,-0.175350010395,0.710537850857,-0.469702780247,0.31534999609,-0.551900029182,-0.551150023937
672,-0.28981000185,0.562686026096,0.335843503475,0.554822802544,0.133100003004,0.330950021744,-0.481949985027,0.861750006676,-0.177899986506,0.535950005054,-0.194750010967,0.133147567511,0.242327839136,0.923900008202,0.670141398907,0.366950064898,0.925699949265,1.57068943977,0.492185950279,-0.0952000021935,0.435649484396,-0.295649677515,0.0636000037193,0.444849997759,0.356770128012,0.591138362885,0.628250002861,0.169599995017,1.43659996986,0.500200033188,-0.047900006175,-1.59940004349,0.292500019073,0.0302499830723,1.01970076561,0.925436317921,0.921400010586,0.393050014973,-0.740450024605,1.02090001106,0.0280000045896,-0.0395499914885,-0.126450002193,0.378499984741,0.163000017405,0.709800004959,2.24574995041,0.197250008583,0.422497212887,1.02092754841,-0.185249984264,-3.11993360519,-0.100749999285,-0.653949975967,0.534584224224,0.503253281116,0.771849989891,1.25940001011,0.37270000577
5710,-0.032344609499,0.143914878368,-0.691335380077,0.585722029209,1.29005002975,0.172450006008,0.468100011349,0.0836500003934,0.498299986124,-0.154999986291,0.405300021172,0.548346281052,-0.411281526089,0.382800012827,0.782319545746,-0.517159700394,0.672749996185,0.191429287195,-0.180225357413,1.12065005302,-0.00850236415863,0.146816000342,1.09150004387,-0.229449987411,0.175347045064,-0.278928250074,-1.70070004463,-2.06539988518,1.37119996548,0.690199971199,0.570699989796,-0.769599974155,0.291400015354,-0.0156500004232,0.34447363019,-1.10220468044,0.075900003314,0.781299948692,0.333250015974,-1.19420003891,-0.652050018311,-0.763700008392,0.639100015163,1.04454994202,0.719400048256,0.903699994087,0.695050001144,0.396800011396,0.459043264389,0.256341308355,-0.779700040817,-0.439533352852,-1.29939997196,-0.437099993229,-0.0128685608506,0.033877491951,0.107350021601,-0.2079000175,0.0469999909401
2115,0.501931786537,-0.308314621449,-0.0638706982136,0.150578647852,-0.696900010109,-0.581399977207,-0.312750011683,1.90149998665,-0.64209997654,0.271149992943,-0.48860001564,-0.521833240986,-0.237024530768,0.331699997187,0.620827317238,0.238621920347,-0.246350005269,-1.54512810707,-0.0297470241785,1.4756000042,0.269275665283,0.0520389676094,-0.808000028133,0.264400005341,0.369714677334,0.0615463927388,-0.283399999142,-0.919099986553,-0.167899996042,-0.592649996281,0.151499986649,-1.15230000019,1.38115000725,0.2704000175,0.610042691231,0.478392183781,-0.339849978685,-0.209149986506,-0.00474999845028,0.087049998343,0.39904999733,-0.505500018597,-0.966250002384,-1.22635006905,-0.0470499992371,-6.53705024719,2.19330000877,0.120449997485,-0.442032814026,-0.103817857802,0.268949985504,1.15789997578,1.25255000591,0.479399979115,0.188231498003,0.3236104846,-0.393999993801,-0.476900011301,-0.87315005064
7015,0.0868266150355,-0.240484401584,-0.0236227065325,1.30012130737,0.928449988365,1.13139998913,0.415249973536,0.190299987793,-0.476999998093,0.727599978447,-0.414750009775,-0.132468104362,-0.551928520203,0.181300014257,0.202307060361,-0.219804137945,-1.02894997597,-0.64508754015,0.288774967194,-1.08940005302,0.213071227074,-0.587561845779,-1.38900005817,-0.225299984217,-0.0504130348563,0.257633388042,1.05264997482,-0.472400009632,-0.139599993825,-0.6820499897,-0.226300001144,0.0241000000387,1.10730004311,-0.0759999752045,-0.695959925652,-0.380319207907,-0.232700005174,-0.281050026417,0.439749985933,0.496849983931,-0.791450023651,0.144749999046,-0.592149972916,-0.588100016117,-0.391200006008,-1.23615002632,0.310600012541,-0.710999965668,-0.866388201714,-0.30154812336,0.624149978161,0.829433381557,0.0621000081301,0.242749989033,-0.116586059332,0.414179325104,0.546000003815,-0.00249999761581,0.491599977016
8726,0.603049218655,0.0849667787552,0.250497817993,1.17294716835,-0.41859999299,-0.638749957085,-0.588100016117,0.85045003891,0.18805000186,4.22735023499,-0.107399992645,0.346259355545,0.407866865396,-0.0462999939919,0.525738894939,0.782761633396,2.2555501461,0.786603748798,1.22435057163,0.00650000572205,-0.0669175982475,0.393327832222,3.35780000687,-0.208750009537,0.233279377222,0.514553070068,0.679049968719,-0.368099987507,1.74329996109,0.111900001764,-0.264349997044,-1.40530002117,-1.51995003223,-0.732050001621,0.328930586576,-0.0474941283464,0.578299999237,0.442300021648,-0.0482499599457,-0.636200010777,0.657299995422,-0.296949982643,0.612049996853,-0.168000012636,0.253699988127,0.479650020599,2.6859998703,0.39825001359,1.05123806,0.0615401305258,0.510300040245,-1.13883328438,0.381799995899,-0.0488499999046,0.755149543285,0.0101584680378,0.211250007153,4.47224998474,-1.16479992867
