rid,CPC013_A375_6H:BRD-K13390322-001-01-4:10,CPC013_A549_6H:BRD-K13390322-001-01-4:10,CPC013_A549_24H:BRD-K13390322-001-01-4:10,CPC013_ASC_24H:BRD-K13390322-001-01-4:10,CPC013_HA1E_6H:BRD-K13390322-001-01-4:10,CPC013_HCC515_6H:BRD-K13390322-001-01-4:10,CPC013_HEPG2_6H:BRD-K13390322-001-01-4:10,CPC013_HT29_6H:BRD-K13390322-001-01-4:10,CPC013_MCF7_6H:BRD-K13390322-001-01-4:10,CPC013_MCF7_24H:BRD-K13390322-001-01-4:10,CPC013_NEU_24H:BRD-K13390322-001-01-4:10,CPC013_NPC_24H:BRD-K13390322-001-01-4:10,CPC013_PC3_6H:BRD-K13390322-001-01-4:10,CPC013_PC3_24H:BRD-K13390322-001-01-4:10,CPC013_SKB_24H:BRD-K13390322-001-01-4:10,CPC013_VCAP_6H:BRD-K13390322-001-01-4:10,CPC013_VCAP_24H:BRD-K13390322-001-01-4:10,LJP001_BT20_6H:BRD-K13390322-001-02-2:10,LJP001_BT20_6H:BRD-K13390322-001-02-2:2,LJP001_BT20_6H:BRD-K13390322-001-02-2:0.4,LJP001_BT20_6H:BRD-K13390322-001-02-2:0.08,LJP001_BT20_24H:BRD-K13390322-001-02-2:10,LJP001_BT20_24H:BRD-K13390322-001-02-2:2,LJP001_BT20_24H:BRD-K13390322-001-02-2:0.4,LJP001_BT20_24H:BRD-K13390322-001-02-2:0.08,LJP001_HS578T_6H:BRD-K13390322-001-02-2:10,LJP001_HS578T_6H:BRD-K13390322-001-02-2:2,LJP001_HS578T_6H:BRD-K13390322-001-02-2:0.4,LJP001_HS578T_6H:BRD-K13390322-001-02-2:0.08,LJP001_HS578T_24H:BRD-K13390322-001-02-2:10,LJP001_HS578T_24H:BRD-K13390322-001-02-2:2,LJP001_HS578T_24H:BRD-K13390322-001-02-2:0.4,LJP001_HS578T_24H:BRD-K13390322-001-02-2:0.08,LJP001_MCF10A_6H:BRD-K13390322-001-02-2:10,LJP001_MCF10A_6H:BRD-K13390322-001-02-2:2,LJP001_MCF10A_6H:BRD-K13390322-001-02-2:0.4,LJP001_MCF10A_6H:BRD-K13390322-001-02-2:0.08,LJP001_MCF10A_24H:BRD-K13390322-001-02-2:10,LJP001_MCF10A_24H:BRD-K13390322-001-02-2:2,LJP001_MCF10A_24H:BRD-K13390322-001-02-2:0.4,LJP001_MCF10A_24H:BRD-K13390322-001-02-2:0.08,LJP001_MCF7_6H:BRD-K13390322-001-02-2:10,LJP001_MCF7_6H:BRD-K13390322-001-02-2:2,LJP001_MCF7_6H:BRD-K13390322-001-02-2:0.4,LJP001_MCF7_6H:BRD-K13390322-001-02-2:0.08,LJP001_MCF7_24H:BRD-K13390322-001-02-2:2,LJP001_MCF7_24H:BRD-K13390322-001-02-2:0.4,LJP001_MCF7_24H:BRD-K13390322-001-02-2:0.08,LJP001_MDAMB231_6H:BRD-K13390322-001-02-2:10,LJP001_MDAMB231_6H:BRD-K13390322-001-02-2:2,LJP001_MDAMB231_6H:BRD-K13390322-001-02-2:0.4,LJP001_MDAMB231_6H:BRD-K13390322-001-02-2:0.08,LJP001_MDAMB231_24H:BRD-K13390322-001-02-2:0.4,LJP001_MDAMB231_24H:BRD-K13390322-001-02-2:0.08,LJP001_MDAMB231_24H:BRD-K13390322-001-02-2:10,LJP001_MDAMB231_24H:BRD-K13390322-001-02-2:2,LJP001_SKBR3_6H:BRD-K13390322-001-02-2:10,LJP001_SKBR3_6H:BRD-K13390322-001-02-2:2,LJP001_SKBR3_6H:BRD-K13390322-001-02-2:0.4,LJP001_SKBR3_6H:BRD-K13390322-001-02-2:0.08,LJP001_SKBR3_24H:BRD-K13390322-001-02-2:0.4,LJP001_SKBR3_24H:BRD-K13390322-001-02-2:0.08,LJP001_SKBR3_24H:BRD-K13390322-001-02-2:2
5054,5.12178134918,0.924450039864,0.701638102531,2.21770524979,1.41468822956,-0.409440368414,-0.0089039504528,0.376443296671,2.4403796196,2.62376070023,-1.38370001316,0.479660689831,2.78784966469,4.22860765457,0.238763779402,-1.08819997311,3.12520003319,0.340266674757,1.9449198246,1.3773162365,0.973555505276,1.97909998894,2.43595051765,0.32492145896,1.96000170708,-0.046249166131,-0.000349998474121,1.11059999466,0.259024560452,3.12730002403,3.08820009232,0.731456041336,-0.196191117167,0.446740955114,0.528529822826,1.82681798935,0.708746790886,1.56384396553,-0.228381723166,-0.501012027264,-0.0792009085417,0.969788193703,2.61689472198,0.933192014694,2.02378773689,3.86215019226,-0.664649963379,0.309500008821,2.06798648834,2.09660625458,1.8352367878,1.30558347702,0.973992168903,0.720593452454,4.17444229126,3.9371638298,0.445471465588,1.22916531563,4.55961227417,1.2667812109,0.610411167145,0.52860057354,-1.6003537178
3108,3.7717192173,0.278999984264,2.41993093491,3.34092664719,1.5020827055,2.18938302994,1.45698833466,0.718870520592,4.4966173172,2.0739402771,0.0916000008583,0.606100201607,-0.332963913679,1.09784519672,3.00938367844,2.96199989319,6.10939979553,0.242837786674,0.934163033962,-1.22407865524,-0.151948988438,0.196999996901,-0.0198028385639,0.830866932869,-0.134806245565,0.249599397182,0.337850004435,1.01324999332,-0.474983155727,5.94610023499,10.0,1.07496953011,-0.285266488791,1.23169016838,0.759239852428,0.423901170492,-0.183636128902,2.51849889755,-0.0809766054153,-0.307702481747,0.856100320816,0.378994852304,-0.113239824772,0.181077063084,-0.263079702854,0.701350033283,0.28275001049,-0.565549969673,2.1317191124,2.26491236687,4.09188938141,-0.85898900032,-1.35105729103,0.00918051600456,2.31079053879,3.86966609955,5.03514289856,3.12058210373,0.128960728645,0.343153953552,-0.249032407999,-0.219125688076,1.43187785149
1950,4.03896188736,1.10669994354,4.14687490463,5.45023155212,0.664491891861,1.03217732906,6.09397649765,2.36519694328,3.09884643555,3.40346837044,-0.842350006104,0.644212186337,3.35635280609,3.8500790596,4.10891151428,0.707300066948,3.07920002937,1.64611935616,1.34565472603,0.906334578991,0.154167473316,8.8531999588,2.24228191376,0.398509919643,0.104180037975,1.75011050701,1.73734998703,-0.877900004387,-0.0421516001225,2.51040005684,0.830299973488,-0.436689734459,-0.210588887334,1.13709199429,1.1545830965,0.31329908967,-0.555319786072,8.96010017395,3.7007727623,0.449194729328,-0.817782044411,1.47713899612,2.76418375969,-0.141152337193,-0.213433399796,2.75869989395,-0.530950009823,-0.66914999485,2.25731897354,1.84250020981,5.33376836777,1.34369814396,0.345974832773,-0.191705644131,7.6226644516,6.36560440063,3.00853633881,4.36265230179,0.82987165451,-0.387287795544,-0.874353408813,-0.0912709236145,6.15477466583
351,0.952233433723,0.129649996758,2.03403806686,1.41645491123,0.277019202709,0.0375849492848,2.15284466743,2.55941200256,1.70964062214,1.83888483047,0.00065000000177,0.184853509068,2.15994882584,1.986364007,-0.676370799541,-1.81585001945,-0.00200000009499,1.89770925045,1.68939733505,0.60606610775,0.166240528226,3.93230009079,0.795605182648,0.0120123326778,-0.374667525291,0.00129206897691,0.00130000000354,0.0010000000475,0.0010420079343,0.268000006676,0.268000006676,-1.07844090462,-0.619287908077,0.962562322617,0.606596946716,0.281621158123,0.787756800652,1.64926683903,1.11551856995,-0.480267465115,0.00348355807364,1.6345500946,1.47849774361,0.440244019032,-0.0766309797764,3.53880000114,-0.427350014448,-0.274100005627,1.24863767624,0.849044799805,-1.64072668552,0.89788544178,-0.296055495739,-0.00254465639591,3.48716402054,1.10142958164,2.72009301186,1.98564124107,1.16375589371,0.492541253567,0.296057283878,-0.165449127555,3.05765867233
4846,3.53161621094,0.870299994946,3.53669595718,2.72893714905,1.52364337444,3.72341036797,0.399281740189,2.76865792274,2.0419626236,3.40765786171,-0.542349994183,0.248124212027,2.09288191795,5.49329471588,4.92322349548,2.80634999275,10.0,0.875180900097,0.323004424572,0.245334684849,-0.854069530964,4.1076002121,1.85306298733,-0.0785198584199,-0.231208473444,-0.848962068558,0.583099961281,-0.21590000391,1.32798099518,4.25220012665,2.57410001755,0.935165643692,0.999285817146,1.81937718391,2.32412528992,-0.0820576697588,0.748886346817,9.09213066101,0.559588372707,0.58378213644,0.309698104858,1.75335049629,0.60637819767,1.1480474472,-0.560547173023,5.27620029449,0.510150015354,0.0502499938011,2.50501441956,1.49891376495,1.45886850357,0.0288850963116,0.0218373723328,-0.333742827177,7.11190700531,6.25808382034,3.18065714836,0.240885108709,0.619370162487,-1.04015517235,-0.558561980724,0.17724686861,4.14442014694
1452,-3.38529014587,-0.112949997187,-3.13148880005,-1.83583664894,-3.10437107086,-0.18524260819,-0.667966365814,-2.46627950668,0.17405128479,-0.976445972919,0.163199961185,0.434518963099,-1.25773608685,-2.5423989296,-2.19736933708,-0.879099965096,1.41999995708,-1.56893754005,0.448241084814,0.887445092201,-0.274899303913,-0.365000009537,1.49273467064,-0.327803939581,0.00378149747849,-0.0118919014931,0.501450002193,1.4185500145,1.23479521275,-2.78369998932,-2.2053000927,1.66953206062,0.343147456646,-1.86431860924,-0.705439567566,-0.0101495459676,-0.392370313406,-2.24780654907,0.565838992596,-0.0419288426638,0.327514380217,-0.150897264481,-1.56458199024,-0.26744478941,0.489737987518,-1.16490006447,1.01999998093,-1.17385005951,-0.850809633732,-0.693086802959,0.692780911922,0.38876157999,0.267931759357,-0.947123289108,-0.718419194221,-1.25634145737,-1.90942013264,-1.70647394657,1.79619979858,0.901045680046,0.740693986416,0.67316609621,-1.82202625275
4776,4.06715726852,0.816900014877,3.11065626144,1.66849422455,-0.0125446468592,-0.72067797184,3.90269851685,2.82641434669,2.96791481972,2.24105238914,-0.786249995232,0.704476714134,2.93288826942,3.31181073189,2.71159696579,1.41105008125,-0.111400000751,2.31871080399,1.8011059761,1.30451822281,2.48948907852,8.07940006256,1.1478126049,-0.939553499222,-0.000815615057945,1.31207871437,1.05809998512,-1.85570001602,-0.366202294827,0.633099973202,0.574999988079,-0.921998381615,-0.719621539116,2.67372369766,2.60712718964,0.384612560272,0.210758984089,6.57227087021,3.76274466515,-0.628155708313,-0.306906938553,2.68834495544,2.60792279243,0.440912514925,-0.69591230154,3.28240013123,0.483650028706,0.381600022316,1.6663403511,1.60684990883,0.928684592247,0.296673715115,0.673679411411,0.573646724224,4.88049888611,3.67481732368,2.05078148842,4.26286649704,0.862918019295,0.369564563036,0.287855625153,0.875599861145,3.44786167145
6908,-7.47962236404,-5.01115036011,-3.8587770462,-3.00044417381,-5.15235137939,-2.98766851425,-7.9680147171,-5.89061975479,-9.39733695984,-7.92666816711,0.0101500153542,0.403302431107,-7.80936002731,-6.61998510361,-2.4237203598,-3.50535011292,-0.606199979782,-7.37508201599,-2.13397502899,-1.96653676033,-0.285072505474,-6.31659984589,2.37654852867,0.539375841618,0.123098649085,-4.18286895752,-4.05275011063,-0.702950000763,0.72862225771,-3.2664000988,-4.81879997253,1.17620992661,1.82708752155,-6.69351482391,-4.12739419937,1.90690386295,1.00780618191,-4.82903671265,-0.0644442886114,0.4741345644,0.67179697752,-7.03194522858,-7.46467685699,-2.3185172081,0.706621229649,-7.92144966125,0.838800013065,0.924550056458,-7.97211265564,-5.13807868958,-3.51762890816,0.460178315639,0.725458562374,-0.411247014999,-6.97148799896,-8.21936511993,-7.99274730682,-7.12659263611,-0.553659319878,0.860167682171,0.224361896515,-0.127076357603,-5.45633029938
672,-1.09368610382,-2.11800003052,-3.26617074013,0.675247907639,-2.6901538372,-2.19918012619,-2.55375361443,-2.31124782562,-2.38141536713,-0.454145044088,-1.68309998512,-0.00886836647987,-0.260154992342,1.71704292297,1.86789810658,-0.959949970245,0.554499983788,-1.85766673088,-2.88838291168,-3.37097525597,-1.57376384735,-6.75750017166,-5.61072158813,-0.371237725019,0.557934761047,1.20107662678,1.3790999651,-0.950950026512,-0.860604703426,-1.48520004749,-0.987399995327,-0.352964758873,0.428422600031,-1.70124411583,-1.22856867313,-1.62713050842,0.053023122251,-0.873457670212,-1.74380803108,1.37409901619,0.245568424463,-1.71358180046,-0.608718156815,-2.22473430634,-1.00853681564,-4.10544967651,-0.484099984169,0.644499957561,0.182670921087,0.105425298214,-0.540699362755,-1.02547621727,-0.37325027585,-0.136395916343,-1.67187786102,-3.29022073746,-3.39836835861,-2.49476480484,-3.23433637619,-1.93585133553,-1.42753076553,0.538984417915,-3.98012971878
5710,1.64918076992,1.00104999542,-0.35421025753,-2.82724142075,0.277604162693,0.767558097839,0.593643546104,0.945126891136,0.956376373768,-1.24140655994,-0.171549975872,0.518113076687,-0.0150457620621,-0.585626363754,-0.745440661907,-1.17879998684,-1.67359995842,0.717386364937,0.159889936447,-0.445838928223,0.127118602395,-2.08629989624,-3.47006320953,0.044633615762,-0.0551079511642,0.44447889924,0.855000019073,1.32255005836,-0.760057866573,-9.37030029297,-0.457700014114,-0.825857460499,-0.693705201149,0.494778335094,0.046309441328,0.283886671066,0.0691388323903,-4.45558214188,-1.86113035679,0.621006369591,0.837607085705,0.0376614034176,-0.616463541985,-0.272647678852,-0.737080335617,-4.91779994965,-0.495749980211,-0.594600021839,-0.247627168894,0.363544344902,0.51208460331,0.256486743689,-0.948479175568,-0.106700919569,-6.44952297211,-3.67704725266,-1.40292167664,-1.39691972733,-0.134130120277,-0.19452406466,-0.546840310097,-0.612871408463,-7.94007301331
2115,-0.0326443910599,0.672299981117,2.13197588921,1.93500959873,1.37369692326,-1.27359390259,2.76293897629,0.147864356637,2.5762014389,3.60677218437,-0.586199998856,0.0909765288234,1.53708052635,2.12446260452,1.38612353802,2.61920022964,1.84749996662,0.733426570892,1.05869662762,0.229333028197,0.285836845636,2.42630004883,-0.908195734024,0.181996002793,-0.991583943367,1.32825481892,1.30345010757,-0.609150052071,-0.774203538895,0.674499988556,-0.844799995422,-0.578719198704,0.459137886763,0.670403003693,1.39446139336,1.96946930885,0.00698287365958,-0.0598325878382,-2.12931966782,-0.733174443245,0.0116933733225,1.21165347099,0.60989844799,-0.752117753029,-0.680630922318,7.79085016251,0.445849984884,0.327600002289,1.11564540863,1.2534481287,0.14539064467,-0.983968436718,-0.0719438791275,-0.369173526764,-0.315337151289,-1.96189653873,1.96178591251,2.23086094856,-0.412861377001,0.880401194096,-0.137663662434,-0.0859937518835,6.5960392952
