rid,DOS006_VCAP_6H:BRD-K91424547-001-02-3:5.01,DOS006_VCAP_24H:BRD-K91424547-001-02-3:5.01,DOS036_A549_24H:BRD-K91424547-001-02-3:5.01,ERG015_PC3_24H:BRD-K91424547-001-02-3:10.0261,ERG015_PC3_6H:BRD-K91424547-001-02-3:10.0261,ERG015_VCAP_24H:BRD-K91424547-001-02-3:10.0261,ERG015_VCAP_6H:BRD-K91424547-001-02-3:10.0261
7016,-0.029902856797,-0.895809650421,-0.708750009537,-0.330656558275,-0.0180246680975,0.613705456257,0.464180767536
90861,-1.26985907555,0.045206964016,-0.180399999022,-0.550334870815,-0.538663864136,-0.502187073231,-1.11829316616
10670,-0.597907006741,0.639800071716,0.430199980736,-0.171076327562,-0.999491691589,-0.814713954926,-0.100689321756
79071,0.522796213627,0.714750885963,0.472049981356,-1.04389619827,0.537146270275,-0.985732376575,-0.446645766497
64746,-1.18526887894,0.986510396004,0.370949983597,0.134158521891,0.443751424551,-0.509274125099,-0.470481812954
5366,-0.563510417938,0.768544316292,-1.38380002975,-1.15813863277,0.210012421012,2.13315653801,0.364498376846
11344,-0.984539449215,-1.06994950771,0.739600002766,2.33680033684,-0.14139303565,-1.25783705711,-0.145748302341
10013,-0.797284603119,-0.0794087648392,0.0869500041008,1.68222045898,0.233338028193,-1.12542402744,-1.20171904564
5829,-0.568770289421,0.416094779968,0.310000002384,1.25300896168,-0.0914154350758,-0.0306141078472,0.247903093696
5257,-0.82032006979,-0.170935884118,0.763199985027,3.46235227585,-0.205737560987,-1.15976285934,-1.45445001125
22794,-0.907053232193,-0.440445482731,1.00990009308,1.56743717194,0.171684473753,-0.845544874668,-1.53867983818
9761,-0.983396708965,-0.212021782994,-0.0705000162125,1.21255707741,0.253072679043,-0.358850032091,-1.01903045177
23326,0.67125749588,0.290530562401,0.792699992657,-6.98638629913,-0.190518185496,-0.0434618890285,-0.433100491762
10972,-0.460122853518,-0.0373254865408,-0.302850008011,1.19411098957,0.396810084581,-0.762344121933,-0.178350657225
10523,-0.683758199215,0.225195422769,0.429250001907,1.92855858803,0.431529670954,-1.4932590723,-0.93548989296
79090,1.11781871319,0.986302018166,-0.6888499856,-0.831063747406,0.00984849408269,-1.1405184269,-0.477039515972
27032,-0.783458709717,-0.784288048744,0.856500029564,0.981587052345,1.58036899567,-0.847170114517,-1.08160424232
9097,-0.938268363476,-0.279580056667,0.755249977112,0.147768199444,0.990302085876,-0.0376382470131,0.243452072144
10513,0.0288116931915,0.535496234894,-0.686200022697,1.40222072601,0.775290966034,-0.106311202049,-0.792793512344
1891,0.0840506777167,-1.07064914703,0.388650000095,0.100587785244,0.261479437351,0.652148902416,-0.801231384277
3066,-0.559862613678,-0.0399695150554,0.248600006104,0.874793469906,-2.73353815079,-0.451034128666,-0.950482428074
9801,-1.58912074566,-0.805087149143,0.580949962139,-4.35384893417,0.160274639726,-0.778477430344,-0.416042745113
1459,-0.272479355335,0.52908706665,0.543599963188,0.537046074867,-0.477672755718,1.16110444069,1.11970543861
9703,-0.410209149122,-0.179826974869,0.406500011683,-1.11997115612,0.10926181078,-0.379670888186,-0.652937531471
10606,0.454012274742,0.0305852890015,-0.0698500052094,0.966127216816,0.563615858555,0.126491546631,-0.390391767025
1017,0.241008579731,-0.705623030663,-0.898750007153,1.43451237679,-0.0757625624537,0.870975971222,1.00715577602
9813,-0.596111476421,-0.875385165215,-1.16054999828,-0.21373128891,-0.0140619874001,-0.0253448188305,-0.301563024521
7485,-1.02445685863,0.251092195511,-0.480000019073,0.568791031837,0.504160940647,-1.21831262112,-2.27664804459
2109,-0.355966359377,0.324005186558,0.527649998665,0.446145892143,-0.310973256826,-0.89536345005,-0.872798979282
23271,0.15598243475,-0.260210692883,-0.338800013065,-0.700317978859,-0.40021020174,0.0861173123121,0.524149775505
9915,0.0965644419193,-1.15538990498,0.0284999907017,-1.23401474953,-0.482599377632,0.762333989143,0.453336179256
9552,-1.03378856182,-0.167323216796,-0.097850009799,2.36079645157,0.0277799367905,1.06332612038,-0.110689327121
93487,-0.31901538372,-1.09105730057,-0.83235001564,0.761635661125,0.294582784176,-1.47551941872,1.19145464897
2956,-0.0645622014999,-0.725729882717,0.0231499969959,-0.860688269138,0.220359057188,0.330568373203,1.07893419266
11065,-0.359844923019,-0.152297049761,1.55664992332,-1.34405863285,-0.203229501843,-0.122785925865,-0.185905829072
9653,0.142438903451,-0.311720430851,0.0193000137806,-0.457157373428,-0.153495237231,0.0178612321615,0.693867087364
200081,0.201909437776,1.2844606638,0.919999957085,-1.65006661415,0.0801279842854,-0.677970170975,-0.284907102585
3337,0.129779428244,1.10449564457,-0.22104999423,-1.42681097984,0.309362649918,-1.00377416611,0.429236769676
11073,0.183101654053,1.17034459114,0.331000000238,-0.725718855858,0.291274487972,-0.494808614254,0.744666934013
23,0.0406604707241,-0.376803517342,-0.389549970627,1.17292678356,0.0373573303223,-0.669807851315,-0.241186141968
5641,-0.668091893196,0.269802212715,-0.158950001001,0.932488203049,-0.560256719589,-0.542816162109,-0.941377460957
8720,0.368482291698,-0.042663782835,0.0922999978065,1.69745969772,0.108990818262,0.040124155581,1.08241164684
10782,-0.47325772047,1.32805764675,-0.0385999679565,1.58060312271,-0.377837717533,-0.419734925032,-0.45352679491
25932,0.0100268125534,-0.786912679672,0.0141499936581,-0.487089365721,0.0864429697394,-0.779699504375,-0.828749358654
3028,-0.716111898422,0.898219883442,0.555599987507,2.36954951286,0.309209913015,-2.15793442726,-1.25150811672
6804,-0.478162944317,-1.28962087631,2.45895004272,0.351362407207,1.063123703,-0.382437288761,0.981966853142
890,-0.353638380766,-0.46306464076,0.944149971008,0.632025659084,0.492971539497,-0.155158668756,0.0258843004704
6390,0.132524251938,0.10070772469,0.308950036764,-2.53579711914,0.212554097176,-0.183877885342,-1.31855201721
4303,0.145373240113,1.43704938889,-0.562399983406,-0.785128712654,-0.714086890221,-1.42762672901,-1.60937261581
10953,-0.451445609331,2.76937055588,0.844950020313,-1.32769680023,-0.017942994833,-1.01927161217,-1.92361092567
22889,-0.864537119865,-0.746151506901,-0.801750004292,-1.15046072006,-2.55042099953,-0.193010285497,-0.0705383569002
3098,-0.37172499299,-0.407626569271,-0.77120000124,1.42496228218,-0.096357151866,-0.832943201065,-1.27362167835
11044,0.174098744988,-0.494158655405,-4.40214967728,-0.0156049728394,0.283132195473,1.80255031586,1.39311003685
8985,0.205455645919,0.335320413113,-0.756600022316,0.964190006256,0.422258079052,0.838647723198,-0.0476144254208
66008,-0.424897313118,0.394024610519,0.333600014448,2.66794896126,0.941424012184,-1.1407905817,-0.512544631958
9217,-1.06564557552,-1.17408180237,-0.0775499939919,-0.134006440639,-0.201095327735,-0.351027041674,0.0819443166256
701,0.298717290163,0.431499093771,-1.01684999466,1.14371454716,0.00741165876389,1.44688177109,1.27388882637
6182,-0.356332302094,-0.851029634476,-0.000300000014249,0.242137551308,-0.000259175896645,0.126669824123,-0.395898938179
4860,0.272121846676,0.899448990822,0.650900006294,-1.12371134758,0.0547769963741,-0.687146186829,-1.07130289078
7398,-0.342148542404,-0.569636702538,0.305300027132,2.44885611534,0.421599507332,-0.404853433371,0.397411048412
6117,-0.236534446478,0.904999732971,0.779699981213,2.8762383461,-0.387283861637,-0.412596195936,0.287813663483
23588,-0.930180907249,0.484338223934,-0.019999999553,2.32614040375,0.233436599374,-1.6411730051,-4.36163711548
949,-0.58094394207,-0.651778578758,0.488799989223,2.36586499214,-1.32908451557,-0.818181812763,-0.411466598511
7168,0.012481120415,0.646374225616,1.47219991684,-2.18349790573,-0.353313237429,-0.430703490973,-1.56173253059
9375,-0.388259500265,-0.388516753912,0.520550012589,-2.80898785591,-0.689141631126,-1.03758442402,0.206294551492
4927,0.57993221283,0.0511097349226,-0.875200033188,2.2169380188,1.14684987068,-0.717813611031,-0.471447765827
2523,-0.790975511074,0.429467767477,-0.0315499901772,0.015297845006,0.745283663273,1.23349022865,-0.56865465641
58497,-1.19642591476,-0.198725998402,0.633249998093,1.06455731392,0.626097023487,-1.65881145,0.980797588825
6856,-0.975719451904,-0.742803156376,1.23395001888,1.66111946106,0.514774084091,-0.831993639469,-1.80193543434
26036,-0.559903919697,-0.414151310921,-0.336500018835,1.91885924339,-0.197941616178,-0.457197964191,-0.825148701668
10206,0.225882858038,0.242132946849,-0.0403499975801,-0.512633144855,-0.196993768215,0.739119410515,1.70247673988
25793,-1.09966719151,1.26561880112,-1.53515005112,0.946904242039,0.440940529108,-1.3111385107,0.927479624748
55556,-0.872858703136,0.55299705267,-0.369249999523,1.34770512581,0.0243873149157,-0.450258553028,-0.633371710777
3978,-0.690475106239,-0.465446352959,0.139100000262,0.425895482302,0.519371330738,0.101746916771,-0.253399074078
10681,-0.513595461845,0.699653625488,-0.0379499793053,3.50654006004,0.377819597721,-1.14103627205,-0.933916330338
3638,2.43954110146,0.532655656338,-0.678250014782,-1.60102367401,-0.872076153755,-0.528716862202,-0.197652935982
8349,0.210266262293,1.16849529743,1.46819996834,0.0190081000328,0.286253124475,0.490912079811,0.664403259754
6275,1.34506571293,-0.907359719276,0.637000024319,-0.291950643063,0.876270651817,0.154306724668,1.06485533714
3895,-0.430932551622,-0.863196372986,-0.849300026894,1.13538467884,0.429863929749,0.695364832878,0.0436957478523
392,0.214441478252,1.3398039341,0.235650002956,0.633687019348,-0.326117157936,0.920478224754,0.2694683671
9170,-0.0628605484962,-0.387982308865,-1.95155000687,-1.42459344864,-0.396486610174,1.62084019184,0.12166133523
80347,-0.610263228416,0.606772184372,-0.209350004792,-1.24625718594,0.867201089859,-1.04939091206,-1.230276227
23300,-0.226763397455,1.62303876877,1.72380006313,2.36360836029,-0.558710455894,-0.754195094109,0.0604957342148
836,-0.0346505008638,2.78181743622,-0.0932500064373,0.963737607002,-0.0120532251894,0.335398852825,0.0479759573936
11188,-0.835295557976,0.141819536686,-0.475950032473,1.75891757011,0.141033500433,-0.714416801929,-3.94515252113
10898,-0.843673050404,0.0205536186695,0.259299993515,1.69883561134,-0.107127085328,-1.11879253387,-2.82582592964
9276,-1.34834337234,-0.236199349165,0.321550011635,2.46456074715,0.0064613930881,-0.450099110603,-1.72199440002
1647,0.300423383713,-2.10338616371,2.00094985962,-1.11649692059,-0.507945656776,0.139232426882,0.267104357481
10285,0.598515987396,0.439527332783,1.01510000229,-2.56142497063,-0.478886425495,-0.999761164188,-0.0153599306941
23386,0.0682411938906,1.72233521938,-0.0425500012934,0.388669639826,0.110715806484,-0.647479057312,-1.81650805473
3156,0.591768145561,-4.04680538177,-0.168549984694,0.485922455788,0.67293035984,-0.249441102147,-0.343564718962
10237,-0.717104792595,1.14935779572,0.164450019598,0.475179612637,-0.290347516537,-1.09424245358,-0.974456787109
7077,0.258257985115,-1.05576753616,-1.0352499485,-0.526531636715,0.221181064844,1.47538137436,0.955563604832
11157,-0.762114286423,1.82414007187,1.10769999027,-0.812686681747,0.113586105406,-1.08523201942,-0.103867948055
22908,0.318801999092,-0.221087545156,0.970399975777,2.79642629623,0.328793436289,-0.823270022869,0.735621869564
10915,-0.725908994675,-0.341004997492,0.85389995575,-0.245685577393,-0.16693033278,0.462400406599,-0.238074362278
9897,1.0427056551,-0.303826987743,-1.56164991856,-2.86851549149,0.557678461075,1.5050252676,0.024900496006
1759,-0.0921089276671,-0.850652039051,-0.840849995613,2.13965463638,-0.406933218241,-1.18523037434,0.978924870491
54541,-0.0317084006965,0.282373189926,0.621299982071,-0.797655582428,0.207316860557,-0.930451869965,-1.31787800789
211,0.640734434128,0.416747748852,-1.07429993153,1.18340182304,0.0517694875598,1.340239048,0.502235293388
5048,0.331822305918,-0.809165298939,-0.371200025082,0.0382186621428,0.172770991921,0.213292062283,-0.77405834198
84722,0.403668016195,0.00998233631253,-1.03454995155,0.545650720596,0.917555809021,1.29115509987,0.543348968029
29890,-0.599230349064,-1.44548773766,-0.111200034618,0.790488958359,0.154501616955,-4.21144485474,1.08750593662
9868,-0.779393076897,1.7594960928,-0.391600012779,0.822974205017,-0.0887197256088,-0.7651039958,-0.499658584595
873,-1.20909285545,-0.457985341549,0.027949988842,0.413517981768,0.239494979382,-0.380211621523,-1.17108166218
5580,-0.290575832129,0.0883852988482,-0.212699949741,1.29060411453,-0.0273399353027,-0.418934822083,0.433457136154
3725,-0.413368612528,0.837418973446,-0.378949999809,-0.941084980965,0.593038082123,0.433920025826,1.0507979393
23585,0.582675874233,0.673455297947,0.770699977875,-3.43732118607,0.319078743458,-0.728680193424,-0.501426398754
51097,0.1654060781,-1.24564516544,0.356999993324,0.491152763367,0.325945228338,0.20743611455,-0.237203747034
1831,-0.396153509617,-0.124014317989,0.219449996948,-0.780395925045,-0.289495557547,1.37978351116,-0.789876699448
7020,0.315627634525,-0.301788210869,-1.20210003853,0.317139804363,0.669637978077,0.0458273589611,0.296975880861
55893,-0.605615496635,-0.280224502087,0.225299999118,0.194871559739,0.22431153059,1.84980595112,0.770099282265
6944,-0.362110376358,-0.581998169422,-0.250849992037,1.93784368038,0.688260138035,1.53630197048,0.505689740181
22883,-0.368556171656,0.18935059011,-0.436650007963,0.434282392263,-0.177318438888,-1.48019433022,-0.56973952055
5601,0.475687235594,-0.262523323298,0.324800014496,1.34819471836,-0.00946107506752,-0.0038148611784,-0.143308520317
10775,-0.889694333076,-0.015827326104,0.122299998999,1.4704003334,-0.0984014347196,-0.799423933029,-2.19346451759
4780,-0.0618498548865,-1.28164041042,-0.0315000005066,-0.390311062336,-0.36583122611,0.58022582531,0.0255663916469
10904,0.334979772568,0.178295269608,-0.0520999878645,2.4909889698,0.0550164878368,-0.473749697208,0.397587895393
9917,-0.438122779131,0.895030379295,-0.773450016975,1.91001856327,-0.393574267626,0.222338214517,0.732681334019
1399,-0.0535616055131,-1.066868186,0.978649973869,1.27087020874,-0.290343791246,1.04628360271,0.730157136917
24149,-1.09267961979,0.274328440428,0.478150039911,0.897131443024,0.343068599701,-0.639509379864,0.914951086044
2222,1.21083319187,0.737198650837,-0.343900024891,-0.0203092247248,0.474284112453,-0.681822180748,-0.266237139702
10131,-0.429179042578,0.737692892551,-0.484199970961,2.5632545948,0.245724618435,-1.20451927185,-2.05080890656
2958,0.0660134106874,-1.09359812737,-0.037800014019,1.64989590645,-0.118954151869,-0.00820954144001,0.668253004551
9650,0.599855601788,-0.777522265911,0.00930002331734,-4.44236898422,-0.713586449623,1.02738642693,0.368692934513
7319,0.16893684864,-0.580290675163,0.22990000248,-0.81415194273,0.50713968277,-0.035293251276,-0.125245124102
4817,0.059675835073,-0.421586692333,-0.378699988127,0.0540147125721,0.1603705585,1.49137949944,1.4706350565
9143,-1.00414979458,-0.217879101634,1.3709000349,-0.433903187513,-1.19157409668,-0.306970119476,3.7787232399
10494,0.257719188929,0.155751138926,-0.273300021887,0.409929573536,-0.102985061705,-0.668404281139,-0.230315953493
55324,-0.448554486036,-0.0268996655941,0.326099991798,0.0362027809024,0.0370432138443,-0.395448744297,-1.08919274807
23149,2.71591043472,-0.525775790215,-0.318100005388,-1.81225585938,-0.483977884054,1.47428178787,0.261055618525
9943,-0.329939156771,-0.60515332222,0.415150016546,0.183089524508,-0.889656662941,0.159869551659,-0.090036675334
6599,-0.840267300606,0.501106262207,-0.0863000079989,-2.80894041061,-0.413711100817,-0.693025648594,0.298720806837
51031,0.240886807442,0.661604046822,-0.694599986076,-2.99647855759,0.149856895208,-0.261314123869,0.544266223907
3566,0.0205546505749,-0.796187877655,-1.44679999352,1.01329517365,0.00322470441461,1.50975143909,1.81570053101
3815,-0.0415223315358,0.256661623716,-0.3450999856,1.54330825806,0.243512511253,2.26042175293,0.88440901041
8624,0.0526973158121,0.708422422409,0.355749994516,-2.91426372528,-0.0539767891169,0.0517944544554,-1.53196692467
27346,0.456725507975,0.809870541096,-0.0179499983788,-1.44456100464,0.0193654000759,-0.905283629894,-1.02908158302
10489,1.23056185246,-1.24484694004,-0.952399969101,-1.61074221134,-0.265746951103,0.0790008306503,1.18855428696
26128,-0.210020974278,0.175477162004,-0.0192999839783,-2.33841896057,0.377390384674,-0.138773515821,-0.793312609196
79921,-0.728824913502,0.893018603325,0.609399914742,-1.68723297119,1.34128260612,-0.437384307384,-0.266103804111
55746,-0.726852476597,0.528421163559,-1.09640002251,2.66620016098,2.26363563538,0.57159858942,0.644122481346
23636,-0.0659330487251,0.548652350903,0.0577000007033,0.587007284164,0.353662520647,0.249172359705,-0.650592684746
10892,-0.0456849858165,-0.024125136435,0.0548499822617,-1.27232468128,0.277889817953,-0.720145344734,-1.38999092579
10652,-1.42195403576,-0.328502029181,-0.0186500027776,1.08511066437,-0.0568987317383,-0.769314110279,0.57801836729
11004,-0.316222727299,0.123827025294,-1.10704994202,-0.947565674782,-0.42696082592,-0.739020228386,-0.845636606216
23530,-0.83937728405,-0.798435628414,0.524699985981,1.35797572136,-0.299658894539,-0.467518061399,-0.559649527073
8826,-0.353394091129,0.186961278319,-1.61125004292,1.23651874065,0.431681603193,0.855424940586,0.58386862278
3308,0.82983481884,-3.14294791222,1.30935001373,-3.71672940254,-0.421537816525,0.597050786018,0.570584595203
7153,-0.4543607831,-1.468282938,0.0010000000475,1.466984272,0.138877734542,-0.0931033194065,0.751117110252
11041,-0.182877317071,0.144866108894,0.266950011253,-0.0378399305046,0.0633570253849,-0.55618083477,-0.422526478767
6342,-0.555535852909,-0.44799682498,-0.248349994421,1.14580106735,0.0516665577888,-0.0653234571218,-0.587643027306
5883,0.00496674515307,0.00413722544909,-1.20534992218,-0.36730286479,-0.629911780357,-1.50242614746,-0.765710830688
10589,-0.583459317684,0.437102556229,0.38765001297,3.0749578476,0.165504485369,-1.2957572937,-0.182684838772
5110,0.0910270810127,0.473488748074,0.577450037003,-1.66681671143,0.242984324694,-0.744602024555,-1.3961558342
4609,-1.5059158802,-0.13096600771,1.89450001717,2.09274125099,0.254929035902,-1.33970725536,-1.47753095627
5423,-0.42843529582,-1.13229525089,0.710249960423,0.0923664197326,0.185285881162,-0.0228055417538,-0.755768418312
1070,0.491025477648,1.22378480434,-0.601150035858,-0.126632422209,1.07168960571,0.319673597813,-1.53142225742
10051,-0.401096522808,-0.31038492918,-0.328850001097,-0.591639697552,0.385707497597,0.13773971796,-0.496382653713
6603,0.174709931016,0.445856332779,0.311949968338,2.38681650162,-0.466845691204,-0.886646986008,-0.14939430356
9019,-0.0356853492558,0.585746884346,-0.546200037003,-2.73415470123,-0.309989452362,-0.865366101265,-0.922616481781
10969,-0.804935276508,1.28689002991,-0.328800022602,-3.13819217682,0.344770073891,0.104725323617,-0.427351653576
9797,-1.00372099876,0.0393426902592,0.592800021172,-0.949554502964,0.171468690038,-0.559038698673,-1.04516518116
4043,-0.654692649841,0.196117997169,-2.34565019608,0.011619284749,-0.8553814888,-0.920527100563,-1.1420083046
9519,-0.660827875137,0.231236577034,1.00485002995,-1.3439013958,0.0451598912477,-1.35972869396,-0.616985321045
8480,-0.327196985483,0.152297750115,0.717800021172,-0.782631874084,-0.410885334015,-1.18715333939,-0.755966603756
983,0.155008748174,-0.326881408691,0.268849998713,1.18528962135,0.486991047859,0.144571244717,-0.280146926641
10559,-0.0720493197441,-0.392341762781,-0.510749995708,0.0376321785152,-0.0381849706173,-1.15307211876,0.270550727844
8508,-0.749945044518,-0.259920477867,0.65875005722,1.88521909714,0.249411463737,-1.36327087879,-0.870184898376
9275,-1.50242114067,0.465109854937,0.566750049591,1.26122772694,-0.237424999475,-0.912124812603,-1.09830141068
8914,-1.53080272675,0.316161394119,-0.160349994898,0.784095168114,-0.53786277771,0.147110104561,0.541000783443
54505,0.207775503397,-0.0737016648054,-0.629400014877,1.67559909821,0.443345338106,0.296078443527,-0.631677150726
6919,-0.150940880179,0.840340733528,-0.713500022888,1.54870295525,0.834789633751,-0.870972514153,-1.20067477226
2274,-0.106932729483,1.69004201889,0.684100031853,-4.05011415482,0.0956721305847,-0.51844727993,0.0671133846045
2288,0.260976314545,-1.30966079235,-0.00065000000177,-0.390334844589,-1.98548305035,0.6301227808,0.610486507416
7994,-0.963866651058,-0.00524065829813,0.472749978304,2.0482442379,0.139035508037,-1.20608973503,-0.270350813866
4216,-1.15377855301,0.764105856419,0.706700026989,2.15729403496,0.33325830102,-0.557632505894,-0.335532993078
7538,-1.40342640877,0.124922811985,-0.382199943066,0.0973234474659,0.184649631381,-0.203902408481,0.380122244358
3628,-0.44966250658,0.317782580853,-0.879950046539,-0.63033592701,0.1955524683,-1.08102488518,-2.47916412354
2037,-1.07610046864,-0.365519940853,0.565800011158,0.488751709461,-0.112186491489,1.02290797234,0.352972537279
2771,0.739163756371,-1.52777349949,0.39099997282,-0.68286883831,-0.33840405941,-0.914462983608,0.291667848825
7264,-0.703587830067,-0.62750095129,0.0331999957561,-1.96698260307,0.168862894177,-0.841363012791,-0.276532590389
1786,-5.40738391876,0.480986237526,0.101700007915,1.03422498703,-0.358483731747,0.953954696655,1.07165634632
5873,-0.476738214493,0.116089046001,0.253350019455,1.5541318655,0.143148809671,0.746924519539,0.775674521923
780,-0.0909723117948,-0.371577233076,-0.884149968624,2.8170542717,-0.300514698029,0.815031945705,-0.547586202621
9926,-1.01175427437,-1.7084621191,1.04674994946,-1.51401257515,-1.47837293148,-1.49575424194,0.336427390575
8446,0.581537306309,-1.52703857422,-1.3532999754,-1.66674733162,0.283543497324,0.83643335104,0.58171826601
7159,0.345856904984,-0.28650188446,-0.812799990177,-0.497390508652,-1.47139394283,0.166037112474,-0.186466783285
1026,-0.906718313694,-0.976626396179,-0.481350064278,-2.16767859459,-0.286687344313,-0.572025954723,-0.569537997246
7082,0.145480632782,0.36518830061,0.479399979115,1.59952187538,0.231716409326,-1.19706785679,-0.0603902339935
10058,-1.94444322586,-0.00242484360933,-0.186399996281,0.87072634697,-0.91027700901,-1.41595125198,0.302172243595
10797,0.200532406569,1.35689389706,0.113150000572,-0.885968327522,-0.0304088741541,-0.70463514328,-0.753652751446
11230,-0.873079299927,0.944762051105,0.0270999968052,0.403595387936,2.35662794113,-1.38140690327,-1.46619033813
30836,-1.34270477295,0.608083307743,0.130600005388,2.4043200016,-0.249740749598,-0.753964960575,0.285032659769
27336,-0.471190601587,-0.440580695868,-0.813999950886,-0.819257676601,-0.958156049252,1.14227902889,0.668139159679
9918,-0.0551841184497,-1.2859275341,-0.537850022316,0.384523391724,-0.0282818228006,0.716516315937,0.994405686855
79073,-0.87236571312,-3.80324292183,0.985350012779,0.848504364491,0.0454468205571,-0.804862260818,-0.268991440535
9688,-0.0245029535145,1.26775097847,-0.00654999911785,-3.52454566956,0.340486109257,-0.520681381226,-0.31101924181
23659,-0.33149266243,-0.685637414455,0.15964999795,2.50314092636,-0.229349464178,-0.987337827682,0.369551301003
8396,-0.711235404015,-0.833546459675,0.819800019264,1.28325724602,0.164209187031,-0.16782310605,-0.47734066844
23077,-0.363917469978,-0.208847612143,-0.521399974823,2.29525446892,-0.0500985234976,-0.254672944546,0.34877628088
10857,-0.967020630836,0.570953369141,0.194449990988,-1.21662592888,0.166493624449,-0.926429510117,-0.000821962952614
16,-0.471024632454,-0.611729681492,0.555450022221,0.637009680271,-0.12238778919,-0.064210280776,-0.507658720016
2817,0.00944034196436,-0.888085961342,-0.0904000028968,1.01785421371,-0.216868549585,0.704332172871,-0.394682258368
60528,0.0957627594471,0.932029128075,-1.82875001431,-0.219212263823,-0.0943430364132,-1.88580000401,0.183884039521
5359,-1.14218628407,-1.08430314064,-0.381799995899,-2.19057917595,0.117408283055,0.266107112169,-0.108746185899
1514,-0.75754660368,0.751337587833,0.877799987793,-0.016185939312,0.0665707588196,-0.52546453476,-0.227637216449
1509,0.372987061739,0.307202994823,-1.07840001583,-1.21415352821,0.685711324215,-0.443732827902,-0.490870445967
9181,-0.956798911095,1.40601634979,-0.711099982262,-0.0380975008011,-1.05886745453,-0.683363199234,-2.07069468498
3611,-0.906563878059,-0.349460810423,0.780550003052,-1.40195012093,0.921715259552,-0.296707034111,-0.169672727585
4783,-0.264824151993,-0.466043204069,1.79330003262,0.34041851759,0.275370687246,-1.21933782101,-1.73171663284
10123,0.0760793909431,-0.384882211685,-1.66619992256,0.368681430817,0.106211200356,1.22282958031,1.1145772934
8895,0.133303001523,0.132702738047,-3.07424998283,-1.59390878677,0.318179041147,-0.0688056722283,-1.23696696758
9805,0.13426721096,0.144896477461,-0.554600059986,-0.611938238144,0.170814275742,2.20591473579,2.13574695587
4125,-0.820986926556,-0.534544825554,-0.32254999876,0.871484935284,1.00601172447,-0.706873416901,-0.869925260544
1635,-0.90756213665,-0.427811264992,0.748899996281,0.546236395836,-0.587763130665,-0.510577082634,0.0573833584785
4154,-0.829945087433,2.3871421814,0.907600045204,-4.13618755341,0.649778842926,-0.633957386017,0.0738888978958
26292,-0.439157575369,0.000416338443756,-0.403450012207,1.3870100975,0.547555088997,-0.0432253964245,-0.706605017185
5770,1.23891699314,-0.120967626572,-1.06690001488,-2.05244779587,0.25992000103,0.751054406166,-0.299637705088
25874,-0.227068901062,0.0726252347231,-0.863150000572,1.57047200203,0.560576796532,0.188499450684,-0.695916473866
11319,-0.4989336133,-0.661143541336,1.68789994717,0.309123039246,1.05829417706,-0.554387331009,-0.132071882486
1153,0.335879504681,-3.96691775322,1.83864998817,-1.45695984364,-0.00386789441109,-1.73123824596,-0.188220411539
11098,-3.12505030632,-0.874614417553,0.268150001764,2.10013794899,0.579506337643,-0.586171507835,-0.928630709648
8974,4.9484910965,-0.429821461439,0.896499991417,1.31111764908,0.311415404081,-0.322152733803,-0.00904604792595
533,-0.0922767445445,-0.161995530128,0.760100007057,-2.7507352829,0.471928656101,-1.15626144409,-0.385841757059
823,-0.47676679492,-0.648790419102,1.38205003738,0.906907021999,-0.511936903,0.139079213142,-1.2725675106
6812,-0.0710810869932,-0.0407861992717,0.27380001545,-0.846490859985,0.474273562431,-0.633593976498,-0.872702181339
3693,0.315666913986,-0.635193288326,0.394499987364,0.591430068016,-0.725873231888,-0.604230344296,-0.562908709049
4891,-0.43246999383,0.449590146542,-0.520699977875,-0.950699567795,-0.319112211466,-1.39001166821,1.56430089474
10954,2.12603569031,-0.665990710258,-0.694649994373,0.434049159288,0.466187477112,-0.939329743385,-1.47933518887
5909,-0.0553047321737,1.10519075394,0.184300005436,-0.079837501049,-0.711846292019,-0.673657357693,-0.556278705597
9221,-0.717970609665,0.257979035378,-0.888549983501,-2.45416307449,-0.341621100903,0.735871076584,-0.455433785915
847,0.584697306156,0.274875879288,-0.923099994659,0.676073551178,0.644967198372,0.483361661434,-0.283947646618
11072,-0.94635695219,-0.563726365566,-0.367349982262,4.01660394669,0.906308412552,-0.823751926422,-0.0481533706188
10221,-0.302302211523,0.437404096127,-0.265100002289,-0.332264661789,-0.675420641899,-0.063716262579,-1.39231395721
7158,-0.256761163473,0.828640401363,-1.27075004578,-1.35744309425,0.953682005405,-0.0478887557983,0.76861345768
8678,-0.719962716103,0.710116684437,0.0337499976158,1.31031239033,0.584099948406,-0.576132595539,0.0835536122322
11014,0.267630457878,-0.178418785334,-0.254850000143,1.19603216648,0.393647611141,-0.767033815384,-1.12241411209
1994,-0.112970784307,-1.14011919498,-0.265400022268,1.99979460239,-0.0820474177599,0.194734185934,0.529551625252
3482,-0.00323034543544,-0.129124313593,-0.573500037193,1.34985327721,-0.369565278292,0.649626135826,0.855913221836
25976,-0.567512571812,0.547690749168,0.590950012207,-1.04557132721,0.112076312304,0.672763824463,-0.491327852011
10491,-0.715976417065,0.389369100332,-0.912350058556,0.854829668999,-0.282087177038,-0.811709165573,1.89099359512
51053,0.420490801334,-0.845186114311,0.362350016832,0.380645662546,-0.309455007315,-0.0660276859999,-0.724977731705
9267,-0.657262384892,-0.182029634714,0.375649988651,0.0292403511703,-0.0047317892313,-0.7724173069,-1.11594617367
