rid,CVD001_HEPG2_6H:BRD-K55082668-001-01-8:9.9402,CVD001_HEPG2_6H:BRD-K55082668-001-01-8:2.4851,CVD001_HEPG2_24H:BRD-K55082668-001-01-8:9.9402,CVD001_HEPG2_24H:BRD-K55082668-001-01-8:2.4851,CVD001_HUH7_6H:BRD-K55082668-001-01-8:9.9402,CVD001_HUH7_6H:BRD-K55082668-001-01-8:2.4851,CVD001_HUH7_24H:BRD-K55082668-001-01-8:9.9402,CVD001_HUH7_24H:BRD-K55082668-001-01-8:2.4851,CVD001_PHH_6H:BRD-K55082668-001-01-8:9.9402,CVD001_PHH_6H:BRD-K55082668-001-01-8:2.4851,CVD001_PHH_24H:BRD-K55082668-001-01-8:9.9402,CVD001_PHH_24H:BRD-K55082668-001-01-8:2.4851,DOS023_VCAP_6H:BRD-K55082668-001-01-8:4.97,DOS023_VCAP_24H:BRD-K55082668-001-01-8:4.97,DOS052_A375_24H:BRD-K55082668-001-01-8:4.97,DOS052_A549_24H:BRD-K55082668-001-01-8:4.97,DOS052_HT29_24H:BRD-K55082668-001-01-8:4.97,DOS052_MCF7_24H:BRD-K55082668-001-01-8:4.97
10765,2.06545424461,0.791854500771,1.88802742958,0.601071298122,0.912105917931,-0.430085271597,-1.45550405979,-0.956816673279,-0.436141967773,-0.298447042704,0.0602179989219,-0.764114618301,0.324226349592,-0.298050016165,2.12264990807,0.764450013638,1.35469996929,0.0997999981046
25839,0.314357995987,0.533138632774,-1.5818990469,-1.12192583084,-0.628940820694,-0.750988841057,-2.38871693611,-0.27954262495,-0.709942162037,0.662302017212,0.119628071785,0.237176537514,0.493638634682,0.751350045204,-0.300350010395,-1.01129996777,-0.593349993229,-3.88599991798
4172,-1.54019546509,-0.917207598686,-2.31288862228,-1.2419924736,-1.7466750145,-0.648737132549,-0.710697054863,-0.0799706876278,-1.25083661079,-0.428112834692,-0.212170153856,0.806438922882,-0.28623342514,-0.145799994469,-0.054850012064,0.20039999485,-0.315149992704,0.633849978447
23161,2.01652765274,2.85248732567,1.41371119022,0.982128858566,1.25683355331,0.844029903412,-0.344118237495,0.391963243484,0.198145776987,0.192585021257,-0.111464865506,0.0201180875301,0.627365231514,-0.39494997263,0.463750004768,1.38594996929,-1.68719995022,-1.03009998798
10298,0.744856536388,0.917862176895,-1.33763206005,-0.54203504324,-1.45232510567,-0.0577193200588,-1.30484950542,-0.97199177742,0.254122555256,0.760152578354,-0.619085848331,-0.0432019233704,-0.686093330383,0.658749997616,0.224999964237,-0.528900027275,-2.44804978371,0.0987000018358
1802,-2.84878516197,-0.427449077368,-1.3554161787,0.25011613965,-0.293566226959,-1.93478798866,-1.00436902046,0.190508946776,-0.270099043846,-0.0674953460693,0.469318836927,-0.565493762493,-0.402073293924,-0.228050008416,0.0722000002861,-0.952000021935,-1.83210003376,-1.78090000153
58533,-1.88971960545,-1.36544895172,1.51228094101,0.561389267445,-1.36241555214,-0.907341659069,-1.04824352264,-0.20358787477,-1.45189416409,-1.18031775951,-0.724554300308,0.254696309566,-0.669409930706,1.09579992294,-0.144150018692,-1.0392999649,0.45735001564,-0.938600003719
147179,-0.921644747257,-1.62184357643,0.0608243793249,-0.262532949448,-1.01065731049,0.54413998127,-1.39692282677,-1.57918214798,0.228522121906,-0.845381557941,0.026926368475,-0.347277969122,0.494407653809,-0.541899979115,0.288199990988,-0.648749947548,-0.428099989891,-0.0584500133991
29937,-1.70281410217,-0.396019339561,-2.04015421867,-0.789739847183,0.220434352756,-2.81155967712,-0.284702122211,-0.481757044792,-0.317900389433,-0.692545592785,-0.648567318916,-0.41626599431,-1.28873944283,-0.480700016022,0.481500029564,-1.15600001812,0.587100028992,0.628300011158
6184,-0.0329493582249,-0.0555787310004,-0.440165936947,-0.39490377903,0.122452065349,-0.143752872944,-0.788514137268,-0.847124695778,-0.715910494328,-0.46261459589,0.253584682941,-0.0439518503845,-0.447504490614,0.217199996114,-0.643449962139,-0.810750007629,-0.832149982452,-0.110650002956
9854,2.17497110367,1.5390431881,3.07466220856,1.86857891083,0.22444806993,0.326469898224,-0.582244157791,0.0518887639046,-0.416741192341,-0.161395609379,-0.517150104046,0.464676082134,0.433406829834,-0.611500024796,-0.0553000122309,-0.956750035286,-1.05780005455,-1.28789997101
2553,2.08144664764,1.57307124138,1.94873332977,0.638129472733,-0.127924352884,-1.35892152786,-0.929280936718,0.809728741646,0.17296898365,0.589661180973,0.486228406429,-0.105233028531,0.326705157757,-0.0737000107765,-0.0276000052691,-0.32570001483,-1.17509996891,-4.22235012054
5440,0.622740447521,-0.0196264833212,0.0616606473923,0.321167290211,0.114634945989,-1.05481743813,-0.961536407471,-0.504389941692,0.459717094898,0.271662026644,-0.4174041152,0.014879450202,0.526494264603,0.252799987793,-0.199700012803,0.502900004387,-0.385650008917,-1.64564990997
54623,-0.754177570343,-0.171488359571,0.764499783516,-0.00187689065933,-1.40998756886,-0.487635612488,-1.7438107729,-0.182423740625,-0.142338752747,0.619921326637,0.690092027187,2.01377487183,-0.0938410460949,0.272300004959,0.325550019741,-1.32124996185,-0.676599979401,0.680449962616
9533,0.39136993885,0.325551837683,-0.0508179366589,0.248720765114,0.421437293291,0.163988098502,-0.33574411273,-0.527211785316,0.392769217491,-0.155149132013,0.22545607388,-0.257320940495,1.18624460697,0.663749992847,-0.185149997473,1.18365001678,-1.39580011368,-0.549750030041
8607,-0.796596586704,-0.267353743315,-1.86587190628,-0.763211727142,-0.108871981502,-0.0838885083795,-0.797635793686,-0.314426392317,-0.633680999279,-1.14436650276,-2.11275935173,-0.600415766239,-0.240818828344,-1.23414993286,-1.67474997044,-1.31830000877,-1.26209998131,-1.26374995708
207,-1.49409389496,-0.237906754017,-1.14126133919,-0.0212322175503,0.135496422648,-0.630166530609,-0.45473960042,0.78846347332,-0.207814976573,-0.298944026232,-0.924951553345,-0.00905256718397,-1.1140639782,-0.825349986553,-1.92540001869,-0.602699995041,0.148299992085,-0.0413999855518
26054,-0.426310420036,-0.268434464931,1.20801734924,0.986858963966,-0.201121911407,-0.416285574436,-0.935029089451,0.552318513393,-0.212677627802,-0.0213012397289,-0.762333214283,-1.92712640762,-0.454721450806,1.48064994812,1.31029999256,0.846300005913,-0.252450019121,-0.342550009489
10682,-0.0339597910643,-0.411492347717,-1.91935348511,-1.72673082352,0.4577678442,1.06985747814,0.280748397112,0.097111672163,1.25039720535,0.988020956516,1.96949315071,0.63752245903,-0.353903263807,-0.66890001297,0.297299981117,-1.70159995556,-1.1697499752,-0.639050006866
8573,0.7301222682,0.689355373383,1.8596944809,0.998872339725,0.0586014874279,0.807843923569,0.933088600636,0.702191114426,0.533872067928,0.959860444069,-0.292085200548,0.65893727541,0.343979805708,-0.693750023842,-1.13310003281,-0.598150014877,-0.427150011063,-0.0384999997914
23378,3.29889893532,1.72285890579,1.12070846558,0.540539622307,0.805436134338,-0.261892288923,-0.686475038528,-0.52454572916,-0.852420032024,-0.581345915794,0.463019877672,-0.0465417802334,-0.606200993061,-0.237350016832,0.0593499988317,-0.859699964523,-1.75865006447,0.0304999947548
8553,3.89780712128,2.02460336685,1.31818985939,0.683628559113,0.368786215782,0.334337174892,0.768510997295,1.04544019699,1.01967155933,0.854780077934,1.2420552969,-0.00345854461193,-0.66778922081,0.000300005078316,-1.01964998245,-1.36940002441,0.064150005579,0.563950002193
622,-0.0655114352703,-0.210694387555,-0.086911290884,0.101267904043,0.165599912405,0.599938571453,-0.0153369829059,-0.50261515379,-0.400610208511,0.588220477104,-1.81150555611,-0.577663004398,-0.571130871773,-0.470050036907,0.26004999876,-0.650399982929,0.00389999896288,-0.477600008249
9467,0.0897807553411,0.577387928963,-0.0233037024736,-0.0918179154396,0.808648765087,0.129950746894,0.270003527403,-1.20217216015,0.80851405859,0.603536486626,0.649395108223,-0.435796141624,0.882364571095,-0.21749997139,-0.201900035143,0.714800000191,-0.522650003433,-2.05765008926
5525,0.818336486816,0.473550915718,2.07530117035,1.49302625656,0.69671612978,-0.0942180454731,0.834659993649,0.303774565458,0.632687687874,0.378288924694,-1.27595686913,0.216100946069,1.18642115593,-0.732749998569,0.438600003719,-1.24430000782,-4.8531498909,0.890950024128
256364,-0.675578832626,0.201920822263,1.70868647099,0.0293620824814,-0.513441622257,-0.0412062630057,-0.255832821131,0.420472204685,-0.379947721958,-0.117813229561,-0.607025980949,-0.497387439013,0.356774240732,0.627550005913,-2.90059995651,0.0941499993205,0.00145000219345,0.764199972153
332,-2.02657866478,-1.4420106411,-1.69680273533,-1.52787494659,-1.88748168945,-0.883168280125,-2.83484530449,-0.954529285431,-1.5570037365,-1.3942937851,-2.05570459366,-0.555687665939,-1.16390705109,0.210649996996,0.162149995565,-4.33094978333,0.344550013542,-0.242199987173
2058,1.50096726418,0.736600756645,1.86125707626,1.8369538784,1.51188862324,1.46239173412,1.56663417816,1.43499064445,0.183347225189,0.657670617104,0.487237989902,0.274002820253,0.0743901655078,-4.96155023575,-0.494249999523,0.234150022268,-0.859950065613,0.541400015354
7849,-0.0940296500921,-0.2713355124,-1.55024027824,-0.194363921881,1.6311955452,0.69527477026,-0.107142329216,-0.0588268041611,0.4542786479,0.337474197149,-0.944662213326,0.166493698955,-0.0353825986385,-1.05555009842,0.38330000639,0.190999999642,-0.532949984074,-0.458800017834
23244,-0.974051594734,-0.758833944798,0.763423740864,0.512206733227,0.750361800194,1.6828135252,1.60967946053,0.762557625771,0.349505186081,0.534039020538,0.734495222569,-0.226637363434,-0.685631036758,-4.16060018539,-0.768899977207,-0.165749967098,0.114899992943,-0.186500012875
7494,1.29844260216,1.19581246376,-1.07535970211,-0.349002420902,1.24333095551,0.232856869698,0.536229491234,0.837305188179,-0.0131460428238,0.759301841259,0.926816761494,0.407219111919,-0.402820467949,0.801849961281,-0.0966999977827,-0.233750000596,-0.621300041676,0.160449981689
4836,-2.71527886391,-1.63284635544,-3.39005374908,-0.78449678421,-1.94174790382,-0.572481632233,-1.43369519711,-0.129015028477,-0.334818482399,-0.61289358139,-1.25318360329,-0.00861308723688,0.0463680997491,-0.136800006032,-1.94965004921,0.944299995899,1.28874993324,-0.154150009155
23647,-1.65839600563,-2.13112163544,-1.50431776047,-0.402829825878,-1.39893746376,-0.811596095562,-1.49191427231,-1.02910113335,0.203703552485,-0.337128311396,0.0488625615835,0.155270561576,-0.832796990871,-0.213949978352,-0.0639500021935,-1.91594994068,0.548150002956,-0.586950004101
10617,0.897864103317,0.766873657703,1.310952425,0.207953289151,1.21156704426,0.743447303772,-0.597844302654,0.0931815356016,-0.0384098887444,0.343396365643,0.315346866846,-0.686217904091,-1.00118565559,0.319050014019,-0.774750053883,-0.84114998579,-0.451700001955,-1.9305999279
2184,0.0359176620841,1.07272267342,0.331722021103,1.852394104,-0.854688405991,-0.176077574492,0.448118418455,0.583019137383,0.56579130888,1.05440592766,-0.574865162373,-0.035972122103,0.85754609108,-0.550050020218,0.23655000329,-0.883450031281,0.587650001049,-1.02789998055
5355,-0.644212722778,0.426587313414,-0.288038879633,-0.552055537701,0.0293522924185,-0.219946458936,0.361104607582,0.344332754612,0.375148952007,0.300196141005,0.392549693584,0.246883451939,-0.0429793000221,1.30115008354,-0.47879999876,-0.258350014687,-0.644300043583,-0.557749986649
6659,1.07602107525,-0.0170473381877,1.11620223522,0.621445178986,0.637018859386,0.806383371353,1.03927099705,0.425375580788,0.12332008779,-0.0498862862587,-0.00402821600437,0.261114418507,-0.621522367001,-0.910700023174,-0.903349995613,0.0796499848366,0.762050032616,1.04460000992
7016,-0.633775949478,0.637985408306,1.32871985435,0.726812779903,-0.0893507450819,0.476073116064,0.859221935272,0.302342474461,0.979018568993,0.230266854167,-0.193571180105,-1.4576086998,0.70601272583,-0.0721999853849,1.0447499752,1.26645004749,0.882149934769,-0.372950017452
90861,-1.10486602783,-1.043820858,-1.22627484798,-0.874482572079,-1.35754418373,-0.539344727993,-1.02309823036,0.159314274788,0.312660574913,0.62331622839,-0.315421581268,-0.559561133385,0.0289310924709,-0.532249987125,-1.16624999046,-0.314850002527,-0.566299974918,0.219500005245
10670,0.876844525337,0.289731234312,-1.46282339096,-0.245003625751,-0.955474436283,-0.423610746861,-0.78026163578,-1.22039926052,0.0173713713884,-1.09224390984,0.0363982915878,-2.76705813408,-0.0871488749981,1.10959994793,0.703849971294,-0.858399987221,0.218050003052,-1.36839997768
79071,0.606471598148,0.674297571182,-1.10232532024,-0.298592031002,1.38216423988,0.323667317629,0.634836614132,0.0995557233691,-0.121260851622,-0.109822407365,2.40753531456,0.463308393955,0.740252196789,0.141650021076,-0.657999992371,1.60334992409,-0.787099957466,-0.904299974442
64746,-0.257941663265,-0.119525074959,-0.848954081535,-0.463154733181,-1.79788637161,-0.601933479309,-2.35616636276,-1.64421916008,-1.51955378056,-0.296521306038,0.874254822731,-0.722751617432,-0.250604391098,0.0566000044346,0.537050068378,0.780050039291,-0.656700015068,-0.373150020838
5366,1.12151002884,0.00789831578732,1.14954841137,0.0645207613707,0.756425738335,-0.451220810413,1.34972643852,0.683313190937,0.385620951653,-1.00291991234,0.124376304448,0.632807254791,0.341926932335,0.907100021839,0.388800024986,1.65499997139,0.780799984932,0.0792499929667
11344,-0.260411858559,-0.712459683418,-1.07011723518,0.101206317544,-0.0390824377537,-0.792788386345,-1.53108239174,0.0956344753504,-0.344423472881,-1.8812277317,0.558563053608,0.107170969248,-1.30533027649,-0.361800014973,0.019799977541,-0.393449991941,0.356350004673,-0.275099992752
10013,0.882104635239,0.170638024807,1.07401549816,1.0517039299,0.966214537621,0.990275025368,1.26019990444,-0.731387257576,1.46402740479,0.87330186367,0.826728522778,0.165866822004,0.480892300606,-0.753250002861,2.64610004425,-0.266750007868,0.271699994802,0.18029999733
5829,0.887414753437,0.988423109055,1.49557816982,0.704282820225,1.43618702888,1.65102267265,0.627781629562,0.298007935286,0.346900373697,-0.00877693295479,-0.385897308588,-0.716615796089,0.934452295303,-0.690299987793,0.116349995136,0.92534995079,0.71749997139,0.0800999999046
5257,-0.299145936966,-0.896273612976,-0.336541563272,-0.526412844658,0.832409977913,0.124942190945,0.439063608646,0.658050060272,-0.336123406887,-0.470438331366,-0.136514797807,-1.21285390854,-0.205662965775,0.751950025558,1.33734989166,-0.821500003338,0.189600020647,0.511749982834
22794,0.0172618851066,-0.199490785599,1.84513378143,0.986716270447,0.35965064168,0.99220263958,0.730590105057,0.450663983822,-0.616468369961,-0.931967079639,-0.254709899426,-0.89294719696,-0.388795435429,0.79365003109,-0.877349972725,-0.391450017691,0.0735999941826,0.0454000011086
9761,-1.84219408035,-1.04480326176,-4.3357629776,-1.37999176979,-0.296736091375,0.351309210062,-0.243931651115,-0.12742690742,-0.152495920658,0.482561677694,-0.476297080517,0.384239554405,-0.206246346235,0.221650004387,-0.509249985218,-1.15675008297,0.0,0.25980001688
23326,-1.39968562126,-0.692048728466,-0.936732411385,-0.624971389771,-0.154032811522,-0.0500577092171,0.117421492934,-0.0733375251293,-1.00514340401,-0.156699985266,0.27712315321,-0.207734927535,-0.0891070887446,0.9007999897,0.353300005198,-0.272249996662,-2.32924985886,-0.287649989128
10972,1.2397351265,0.429365992546,0.185524046421,0.202082112432,-0.107960343361,0.48218613863,0.403004139662,0.515898227692,-0.691960930824,-0.299619495869,0.380769252777,0.660745620728,-0.185888200998,-0.675250053406,0.552250027657,-0.481549978256,0.538949966431,-0.153849989176
10523,-1.17730951309,0.251315265894,-2.00319862366,-0.577852964401,-5.28134775162,-1.51822340488,-1.27941703796,-0.953421294689,-1.37707817554,-0.824327528477,-0.0947436019778,-0.970092654228,-0.728662729263,-0.196699991822,-0.88664996624,-2.29600000381,0.525499999523,0.239450007677
79090,-0.12354902178,0.0999173223972,-0.655514419079,-0.488566428423,1.25028657913,0.687791466713,2.15499019623,0.488469421864,-0.653809010983,-0.628134727478,-0.594761550426,-0.0105807781219,0.132130846381,-1.48524999619,-0.679949998856,0.0387499928474,0.123049996793,-0.633249998093
27032,0.102105855942,0.30017977953,-0.488496124744,0.0671515166759,0.00624620914459,-0.0265343319625,0.728083014488,0.0402338653803,0.63956707716,-0.502927303314,0.677315592766,-0.183102339506,0.579631984234,1.17535007,1.03754997253,0.273999989033,-3.13310003281,-0.0129999965429
9097,-1.89900815487,-1.54202079773,-1.00778210163,-1.31153893471,-1.29670727253,-1.06137979031,-1.807726264,-0.307495087385,0.151438191533,-0.0468661487103,-0.0709089115262,0.311116814613,1.81453561783,0.803200006485,-0.0536000132561,-0.316399991512,-0.898149967194,0.429799973965
10513,-2.89339828491,-2.37291073799,-1.48596584797,-0.54428344965,-2.1366353035,-1.51340317726,-0.891438126564,-0.596320271492,0.209385499358,0.019483089447,0.354326695204,0.160189241171,0.46771171689,4.34660005569,1.19810009003,1.70165002346,0.162999987602,-0.526300013065
1891,0.431628465652,0.487527132034,-2.58157134056,-0.458204835653,1.08138394356,0.913409888744,-0.211414501071,0.0355125069618,0.706244051456,-0.287490606308,0.245693296194,1.76124334335,-0.519210934639,-0.760150074959,-0.859050035477,0.485199987888,-0.285549998283,-0.529150009155
3066,-0.461655765772,-0.0708654224873,-1.04865419865,-1.08799517155,-0.251009553671,-1.01428365707,-0.794406473637,-0.515517950058,-1.68543732166,-0.989628553391,-0.474802851677,-0.845006644726,-0.751614093781,0.222800001502,-0.359549999237,-1.01530003548,-0.245849996805,-0.468800008297
9801,-0.342702299356,0.239595875144,-0.714140832424,-0.611488044262,0.494555234909,0.179172366858,-2.01843285561,0.0401357039809,0.286855876446,-0.295318573713,-0.487085580826,0.683258295059,0.12078204751,-0.539349973202,-0.463699996471,-0.278650015593,-1.74705004692,-0.689800024033
1459,-1.15297853947,-0.776277124882,1.21877455711,0.487824261189,-0.131730794907,-1.36667490005,0.197744309902,-0.134655386209,-0.530748128891,-0.214235782623,-1.47824931145,-0.525161623955,1.12918353081,-0.999199986458,-0.280349999666,0.382550001144,-0.152450025082,-0.293399989605
9703,-0.0878933221102,0.471797466278,-0.852255165577,1.51809895039,0.308683931828,0.488853007555,-0.395749092102,0.418814301491,0.556495428085,0.724290847778,-0.573435783386,0.716646671295,0.0765500962734,-1.58309996128,1.43190002441,-0.804549992085,0.953099966049,0.0539500117302
10606,-0.17730858922,0.0592432022095,-0.530125141144,-0.704404354095,-0.636577665806,-1.01549959183,-0.665274620056,0.163974732161,-0.234123140574,-2.40853381157,-0.880331933498,0.330376148224,-0.304847478867,-0.884350001812,0.426400005817,0.316100001335,0.381099998951,-0.11914999783
1017,-0.195572137833,-0.00631131231785,-1.95599675179,-1.52442669868,-1.02584934235,-0.564293980598,-1.21470522881,-0.00851282477379,-0.54164659977,-0.576090812683,-0.602117657661,-0.291908621788,-1.05507266521,-0.78795003891,-0.446550011635,-0.282350003719,-0.525950014591,-0.809700012207
9813,-2.15710878372,-1.72139143944,-0.974528729916,-0.51521551609,-0.865346968174,-0.150887727737,-0.449171066284,0.728838980198,0.0123959928751,0.139648467302,-1.3541226387,-0.0980760455132,0.00358027219772,-1.55359995365,-0.00875002145767,-0.755800008774,0.476599991322,0.503749966621
7485,-1.10924625397,-0.624517321587,1.54309535027,0.586609125137,-0.0406150184572,-0.345190435648,0.2191593647,0.167523160577,-0.736659765244,-0.199607998133,0.636229097843,1.69785177708,0.0521059036255,1.25770008564,-0.132550001144,-0.602949976921,-0.960500001907,-0.18995000422
2109,-0.00022999207431,-0.000881068757735,0.0,0.0,-0.0664457827806,0.811490178108,-0.554145336151,-0.184394836426,-0.0489602573216,-0.72801721096,-0.417654395103,0.506919324398,-0.262502968311,1.37564992905,1.77224993706,-0.395399987698,-0.197300001979,-0.404949992895
23271,-0.837670326233,0.0970565676689,0.644441902637,0.11397806555,0.392749041319,0.0283862277865,0.849651813507,-0.0148764755577,-0.813775658607,-0.29294025898,-0.352648347616,0.194467052817,0.790645718575,0.404650002718,-0.509750008583,0.552649974823,-0.506099939346,0.190249994397
9915,-0.574584901333,0.24532982707,-0.837713599205,-0.563365995884,0.861082792282,0.216959923506,-0.0158680230379,-0.229129910469,-0.116000838578,-0.301768869162,-0.192500188947,0.119732230902,0.787750184536,-0.237000018358,0.612549960613,0.349799990654,0.483249992132,-0.532549977303
9552,1.1137676239,1.13503921032,0.908133208752,1.59980595112,0.861729800701,0.884490132332,0.698960602283,0.358470767736,0.29673653841,-0.318551152945,-0.54104411602,0.385657072067,-0.396596252918,0.81894993782,-0.0388000011444,0.188250005245,0.645150005817,0.16210000217
93487,2.01186656952,1.02566969395,2.82313656807,0.500608325005,0.146383628249,0.225667223334,-0.251947343349,-0.358802080154,0.92973202467,-0.726481258869,-0.416192173958,0.101317673922,0.4205981493,-1.10385000706,-0.31970000267,0.00750000029802,-0.867849946022,-0.93725001812
2956,-1.28709173203,-1.15376996994,-1.28735733032,-1.19112563133,-0.70281791687,-1.07678294182,-0.250738739967,-0.410204708576,-0.012424044311,0.40726801753,-0.986796975136,0.235961586237,-0.0196208506823,-0.229549989104,0.126149997115,-1.01335000992,-0.148350000381,-0.644649982452
11065,-1.74115788937,-1.28451251984,-1.03405976295,-2.48670077324,-1.04078090191,-0.0536881685257,-1.12140321732,-0.759934186935,-0.734849572182,-0.832636713982,-1.9272352457,-0.0502842962742,-0.659940063953,0.109149999917,-0.518299996853,-1.57140004635,-0.30940002203,-0.278800010681
9653,-0.208873987198,-0.185379654169,0.982913732529,-0.0383256971836,1.39158010483,-0.237048596144,-0.534800410271,-0.236526757479,-0.0966958701611,-0.103256374598,-0.104892283678,0.207189947367,1.58502674103,0.733800053596,1.44565010071,0.644150018692,-0.0464000031352,-0.69194996357
200081,-5.05169487,-2.53713464737,-1.55573558807,-0.634866595268,-0.935143709183,0.0346453413367,-0.750150203705,-0.285939276218,-0.46754860878,-0.523617148399,0.254508465528,-0.304047077894,-1.02467012405,0.724900007248,0.347400009632,-1.1044999361,-0.359400033951,-0.5367000103
3337,-0.39884442091,0.176959708333,0.39614790678,-0.95888543129,-0.914561867714,-0.896889865398,0.320002347231,-0.0232835710049,-0.786339521408,0.0614421367645,1.26530444622,0.350293457508,0.00689848512411,0.292450010777,0.41629999876,-0.336449980736,-1.19235002995,0.0645999908447
11073,-0.272884786129,-0.390203863382,-1.99193477631,-1.15511250496,-0.0879106894135,-0.329259991646,-0.947535634041,-0.284210801125,-0.544484615326,-0.652287960052,0.397438943386,-0.306154549122,1.03330993652,0.185400009155,-0.25569999218,0.0888999924064,0.797800004482,-0.304650008678
23,-0.658269524574,0.317443609238,-2.05861473083,-1.19126868248,-0.293482244015,-0.348635166883,-0.794879078865,-0.54066747427,0.113686934114,-1.00169634819,-0.625085353851,0.406934469938,1.19686746597,-0.0459499955177,-0.619599997997,-0.84844994545,-0.617449998856,-0.086850002408
5641,0.271490484476,-0.192013606429,-0.647979021072,-0.343496143818,0.581783413887,-0.341656208038,-0.432906836271,0.0866315066814,0.206150978804,-0.328411728144,0.0579476803541,0.92131459713,3.29213428497,0.360199987888,2.20569992065,0.454199999571,-0.836050033569,0.975250005722
8720,0.960040867329,1.00697910786,1.4831264019,1.55712413788,0.878916978836,0.122664183378,0.19766831398,0.545809984207,0.290882229805,-0.813954114914,0.381773650646,-1.11819183826,0.617795944214,0.279300034046,0.484300017357,1.39920008183,-0.555750012398,0.498199999332
10782,1.10178053379,0.38433521986,0.891966998577,0.216168999672,-0.0724445134401,-0.0651468485594,0.300614416599,-0.356482237577,-0.22824421525,-0.774811863899,0.391032516956,0.210555389524,0.183561459184,0.302700012922,0.227399989963,-1.20210003853,-0.151050001383,-0.31225001812
25932,-0.198646485806,-1.82953381538,0.077011525631,0.70487511158,0.654550552368,0.3357642591,0.580159604549,-1.58770632744,0.777166426182,0.360202431679,0.472217619419,-4.77389574051,-0.27820622921,-0.0569999963045,0.750699996948,0.122000008821,-0.849199950695,-1.08410000801
3028,-1.37324333191,-0.677995324135,-2.52057504654,-0.805746436119,-0.262387394905,-0.584522604942,-0.897347390652,-0.784590363503,0.243582502007,0.929868578911,-0.890943348408,0.262401849031,-0.0250087380409,-2.44819998741,-4.69934988022,-0.561049997807,0.114900000393,-5.2529001236
6804,3.42069220543,3.33209896088,0.987652242184,-0.392119199038,4.08023405075,2.86402249336,0.309515833855,-0.000592536409386,0.679794967175,-0.395189940929,-0.485146760941,4.13523578644,0.0207722783089,-0.607599973679,1.17369997501,-0.16859999299,-0.337249994278,0.133450001478
890,-0.907803893089,-0.371410727501,-0.623885691166,-0.589949727058,-0.755531668663,-1.04022502899,-1.22812736034,-0.626388609409,0.320475429296,0.790321707726,-0.623756229877,0.319993138313,-0.865382432938,0.185549989343,0.840449988842,-3.0218000412,-0.825599968433,0.424150019884
6390,-0.354519844055,0.00425709784031,-0.460014998913,0.612883329391,-0.128722578287,-0.156779095531,-0.512708306313,-0.458886682987,0.364485800266,-0.558647572994,0.59507638216,-0.0229695290327,-0.136016920209,-0.134599983692,-1.24269998074,-0.997050046921,-0.87064999342,-0.00704997777939
4303,-1.14632821083,-1.30630791187,0.16595184803,0.658813238144,-0.691701412201,-0.614788711071,-0.808837890625,-1.8059681654,0.445204108953,0.341028809547,-0.597143411636,-0.0294561386108,-0.0573287680745,0.436100006104,-0.424099981785,0.0365000367165,0.383100032806,-0.655200004578
10953,0.823755025864,0.843348503113,0.720309615135,0.539547145367,-0.931215167046,0.153712242842,-1.03144454956,0.196626543999,-0.58991509676,0.288270294666,0.0980437546968,-0.647612094879,-0.169486731291,-0.175350010395,-0.611550033092,-0.655150055885,-0.745599985123,-0.124750003219
22889,-4.87534570694,-2.98766279221,-0.4529941082,-0.0794936642051,-1.84576153755,-0.555393218994,-4.04573965073,-0.225757300854,-2.96384334564,-2.02416038513,-1.37945246696,-0.0238687396049,-0.00468733161688,-0.384200006723,-0.393249988556,0.477899998426,-1.83759999275,-1.5
3098,0.92217040062,-0.518352806568,0.79575741291,-0.333690464497,0.138329744339,0.402595669031,0.463029891253,1.53439688683,-0.137833148241,0.393864512444,-0.0557345449924,0.196138799191,-0.878326952457,-0.360899984837,-0.423100024462,-0.824299991131,-0.631650030613,-0.422850012779
11044,-0.110920712352,-0.60324627161,-0.139485836029,-0.602860510349,0.686130344868,0.446845829487,-1.20949411392,-0.87782484293,-1.04148733616,-0.583784639835,-0.524989664555,0.643022894859,0.455525696278,0.744049966335,0.615050017834,1.45260000229,0.673049986362,1.53384995461
8985,0.148001998663,-0.205368354917,1.42229747772,1.07429122925,0.546118021011,0.722502350807,1.26580321789,0.233618766069,0.165085360408,0.235874801874,1.47990834713,0.0350879728794,-0.537601828575,0.0597999989986,0.851400017738,-0.26700001955,-0.306950002909,-4.83734989166
66008,-3.39166331291,-2.75737786293,-0.699805259705,-0.184048652649,-1.07382667065,-0.445737421513,-0.756172835827,0.495391458273,-1.08945298195,-0.73380625248,0.0499243550003,-0.282586485147,0.538768231869,0.344699978828,0.376249998808,-0.775599956512,0.828050017357,-0.778050005436
9217,-0.726651251316,-0.99477648735,1.22503328323,0.552436411381,-1.34030389786,3.25564169884,-0.0901613682508,-0.180856823921,0.336223006248,0.462260186672,-0.238250255585,0.220471203327,0.230804696679,0.787400007248,-0.298150002956,-0.609700024128,-0.419049978256,-0.695200026035
701,-1.04258871078,-1.16374945641,-0.391196966171,-1.13585293293,0.935410797596,0.338047027588,-1.18035852909,-0.627891123295,0.104716718197,-0.438499093056,-0.373328179121,0.544130206108,0.785437345505,0.16400000453,0.273999989033,0.992949962616,-0.813549995422,0.306950002909
6182,-0.666739344597,0.0744086205959,-1.34584033489,0.432572484016,-0.568568229675,-0.116923242807,-0.700729846954,0.735152304173,0.152738153934,0.000233648795984,-0.000725471356418,0.00050574116176,-0.540000200272,-0.480899989605,0.0,-0.00170000002254,-0.00034999998752,-0.433150023222
