rid,CPC004_A375_6H:BRD-K31542390-001-01-5:10,CPC004_HA1E_6H:BRD-K31542390-001-01-5:10,CPC004_HA1E_24H:BRD-K31542390-001-01-5:10,CPC004_HCC515_6H:BRD-K31542390-001-01-5:10,CPC004_HCC515_24H:BRD-K31542390-001-01-5:10,CPC004_HEPG2_6H:BRD-K31542390-001-01-5:10,CPC004_HT29_6H:BRD-K31542390-001-01-5:10,CPC004_MCF7_6H:BRD-K31542390-001-01-5:10,CPC004_PC3_6H:BRD-K31542390-001-01-5:10,CPC004_PC3_24H:BRD-K31542390-001-01-5:10,CPC004_VCAP_6H:BRD-K31542390-001-01-5:10,CPC004_VCAP_24H:BRD-K31542390-001-01-5:10,CPC018_A375_6H:BRD-K31542390-001-01-5:10,CPC018_A549_6H:BRD-K31542390-001-01-5:10,CPC018_A549_24H:BRD-K31542390-001-01-5:10,CPC018_ASC_24H:BRD-K31542390-001-01-5:10,CPC018_HEPG2_6H:BRD-K31542390-001-01-5:10,CPC018_HT29_6H:BRD-K31542390-001-01-5:10,CPC018_MCF7_6H:BRD-K31542390-001-01-5:10,CPC018_MCF7_24H:BRD-K31542390-001-01-5:10,CPC018_NPC_24H:BRD-K31542390-001-01-5:10,CPC018_PHH_24H:BRD-K31542390-001-01-5:10,CPC018_SKB_24H:BRD-K31542390-001-01-5:10,CVD001_HEPG2_6H:BRD-K31542390-001-01-5:10,CVD001_HEPG2_6H:BRD-K31542390-001-01-5:2.5,CVD001_HEPG2_6H:BRD-K63750851-001-05-8:10,CVD001_HEPG2_6H:BRD-K63750851-001-05-8:2.5,CVD001_HEPG2_24H:BRD-K31542390-001-01-5:10,CVD001_HEPG2_24H:BRD-K31542390-001-01-5:2.5,CVD001_HEPG2_24H:BRD-K63750851-001-05-8:10,CVD001_HEPG2_24H:BRD-K63750851-001-05-8:2.5,CVD001_HUH7_6H:BRD-K31542390-001-01-5:10,CVD001_HUH7_6H:BRD-K31542390-001-01-5:2.5,CVD001_HUH7_6H:BRD-K63750851-001-05-8:2.5,CVD001_HUH7_6H:BRD-K63750851-001-05-8:10,CVD001_HUH7_24H:BRD-K31542390-001-01-5:10,CVD001_HUH7_24H:BRD-K31542390-001-01-5:2.5,CVD001_HUH7_24H:BRD-K63750851-001-05-8:10,CVD001_HUH7_24H:BRD-K63750851-001-05-8:2.5,CVD001_PHH_6H:BRD-K31542390-001-01-5:10,CVD001_PHH_6H:BRD-K31542390-001-01-5:2.5,CVD001_PHH_6H:BRD-K63750851-001-05-8:2.5,CVD001_PHH_6H:BRD-K63750851-001-05-8:10,CVD001_PHH_24H:BRD-K31542390-001-01-5:10,CVD001_PHH_24H:BRD-K31542390-001-01-5:2.5,CVD001_PHH_24H:BRD-K63750851-001-05-8:10,CVD001_PHH_24H:BRD-K63750851-001-05-8:2.5
5054,0.194261044264,0.338595658541,0.00631234049797,-0.0183284282684,-0.740979194641,-0.774345576763,-0.613397121429,-0.0347956120968,1.84430003166,-0.826880156994,0.270902514458,0.0174245946109,-0.0214964151382,-0.850764393806,2.62755012512,-1.41091680527,-2.04991292953,0.602320611477,0.678018093109,5.99307203293,-0.0493790507317,1.3305336237,0.585887372494,-0.247321143746,-0.540409982204,-0.243785992265,-0.362712860107,0.964272737503,0.368609160185,0.811056613922,0.874074220657,-0.397204518318,-0.953199982643,-0.513794362545,-0.250400006771,0.751016736031,0.261579453945,0.952784895897,0.262853860855,-0.374033510685,-0.0644089877605,-0.586650013924,-0.273799985647,-1.19974577427,-0.653682649136,1.16849517822,0.14320358634
3108,0.836529612541,0.129523873329,-0.0270727574825,-1.1796503067,-1.59396588802,-0.63247436285,-0.202559486032,0.747587025166,2.66694998741,5.52080249786,0.238750427961,1.57065880299,0.426128208637,0.194378241897,0.699400007725,-0.734942793846,0.724061906338,0.129042223096,0.49300467968,0.00432851910591,3.86375451088,0.141547217965,0.330658465624,-0.968362808228,0.700543701649,-1.03667116165,-1.15734553337,0.292075872421,0.585428655148,2.4092862606,-0.37151569128,-0.342501342297,0.471949994564,0.737179875374,0.58060002327,-0.509179294109,-0.522675454617,0.0526451617479,-0.120808698237,-0.575424194336,0.354192852974,-0.0654500052333,0.558200001717,-1.03764891624,-0.501647830009,3.43133735657,0.231016665697
1950,0.4476082623,-0.0274760127068,0.0534029006958,1.02281475067,0.376993298531,-0.382139086723,0.397096782923,-0.529208302498,0.690150022507,0.806775152683,0.397828191519,-0.283100247383,0.301660180092,0.932821035385,0.121950000525,-0.48505449295,-0.381826430559,0.312947571278,0.322752535343,4.96968126297,-0.918903231621,-0.594827651978,-0.618657708168,0.837176442146,-0.973120212555,-0.642922997475,0.357503920794,0.210659652948,-1.40176153183,4.05780935287,0.26058703661,-0.392109245062,0.212499991059,1.80380642414,0.333099991083,-0.862795710564,-1.19650053978,-0.20347827673,-0.497746288776,0.0786802172661,0.159425646067,-0.0710999965668,1.03120005131,-0.51903295517,0.535053372383,-0.874949276447,-0.176230341196
351,1.07667279243,-0.86509013176,-0.688246488571,0.214657306671,0.263679981232,0.922716200352,1.48094820976,-0.135158330202,-0.591949999332,0.534974575043,0.118289269507,0.825430870056,0.860568404198,0.621948957443,1.13034999371,-1.17845225334,-0.524422109127,-0.0392871499062,0.349635690451,1.30763077736,0.132925853133,-0.00052826636238,-0.120241202414,-0.165425091982,-1.17628455162,-0.114453345537,1.33670306206,1.40906214714,1.43046188354,1.88606977463,1.61285352707,-0.294604659081,0.251549988985,0.28502446413,0.0546000003815,0.246958449483,0.34579461813,-1.175344944,0.364421784878,1.21337759495,0.12681004405,1.12085008621,0.182600006461,0.277134507895,-0.351735532284,0.377743154764,0.215779423714
4846,2.33232164383,-0.219861164689,-0.180848106742,-0.285776376724,1.53939032555,0.323638945818,-0.0512490421534,-0.219326853752,-1.82820010185,1.71853470802,-0.0160713791847,-0.431377619505,-0.0476411879063,-0.647480905056,-1.7486000061,-0.0703809782863,0.437091231346,-0.148806482553,0.0848427265882,1.17740559578,0.276739031076,-0.319611370564,-0.327890813351,0.189469605684,0.141891822219,-0.803217113018,-1.27470183372,-0.236373320222,-0.340702533722,-0.174984410405,-0.481845647097,0.0481451749802,-0.127650007606,0.365857928991,-0.451099991798,-0.482514292002,0.541046082973,0.208651050925,-0.533593297005,-0.640308797359,0.466246545315,-1.32940006256,0.590499997139,-0.691574335098,0.66454154253,-1.02647697926,-0.385625183582
1452,-0.0541954040527,0.154480800033,1.08584952354,0.270920038223,-0.697701871395,-0.297588676214,-1.35509598255,-0.381818324327,-0.104450017214,0.683452486992,-0.810322523117,-1.28828763962,-0.680541396141,0.0238850768656,1.39805006981,0.274268180132,0.190292358398,0.028559435159,0.071337044239,-0.790120124817,0.918431460857,-0.150227457285,-0.766942918301,-0.969999551773,0.123935028911,-0.395562231541,-1.72279429436,-0.0932175517082,0.0302596092224,-0.343104213476,-0.345310151577,-0.303932458162,0.207049995661,-0.758703887463,-2.32179999352,-1.21880364418,-0.878974974155,-2.6289806366,-1.40887904167,-1.50393414497,-1.53705573082,-6.21915006638,-4.12080001831,-1.35977005959,-1.02146041393,-5.46750259399,-1.34521317482
4776,0.987796485424,0.235970854759,-1.05166876316,0.843530893326,0.800871968269,-0.0998413190246,0.903750658035,0.0212053954601,0.435799986124,0.779644489288,0.299838960171,-0.852886915207,0.20519593358,1.44848442078,1.1901999712,0.975928366184,0.0441349372268,0.28184697032,0.912180125713,1.72168242931,0.356106817722,0.211082428694,0.415265023708,-0.011766731739,-1.01449227333,1.61996626854,1.0179349184,0.315815895796,-0.701199114323,3.35339903831,1.19306874275,-0.247867554426,0.196299999952,1.24008274078,1.02970004082,0.139426156878,0.73048210144,3.23212623596,0.620233356953,0.284290790558,0.243339031935,0.164499983191,0.469900012016,-0.705156564713,-0.31429207325,-1.05518937111,-0.511929035187
6908,-0.0953842997551,0.365184545517,0.341668963432,0.532206892967,-2.21181917191,-0.142484515905,-1.47535634041,-0.262154102325,1.42649996281,0.381397098303,-0.587972283363,0.349506616592,0.142038688064,-0.596260726452,-1.38530004025,-0.432228028774,-0.268939375877,2.10122561455,0.0196934565902,-2.87278103828,0.609662055969,1.59498238564,-0.199535697699,0.669265389442,0.0872315317392,-0.00447468459606,-0.416661322117,-1.54129803181,-1.26075148582,-2.171397686,-1.65988969803,0.914429605007,0.168600022793,0.193137705326,4.29349994659,1.59339213371,3.04915261269,0.956923604012,1.20486521721,0.328322947025,0.28864723444,0.215799987316,0.53250002861,0.573823213577,0.164535596967,-0.355367004871,0.468714118004
672,0.293408870697,0.80204886198,-0.0168216526508,0.502866923809,0.933238267899,1.85459709167,-0.624489784241,0.696498513222,2.0857000351,3.44404459,0.196514904499,3.18053531647,-0.228839993477,0.428746670485,-0.415650010109,0.407399713993,0.0158226452768,-0.350990146399,-0.0643083751202,-2.50518894196,0.261567533016,-0.372970312834,0.453175008297,1.46008133888,1.40253782272,1.51515138149,1.19946265221,0.247136354446,-0.351658761501,-1.80149638653,-0.993110477924,0.636166572571,0.763450026512,0.301430672407,0.647400021553,0.457491278648,0.602146863937,0.542659878731,0.445778697729,0.448209375143,0.483337581158,0.478450000286,-0.57380002737,0.158462136984,0.565051198006,-0.543618083,-0.133904516697
5710,0.738944590092,0.538105666637,0.974448859692,0.694374382496,-0.487734794617,0.331427514553,0.106163010001,1.08320844173,1.16954994202,0.870508909225,0.398199290037,0.714481532574,-0.529937267303,-0.230130672455,1.00434994698,0.565150141716,0.5804874897,0.90546476841,0.937929749489,0.529216468334,1.26991450787,1.84584152699,0.489353477955,-0.358468592167,-0.345859736204,-0.654571890831,0.174398735166,0.613267540932,1.01558053493,-1.18353891373,-0.445038557053,0.783105492592,-1.52604997158,-0.812114179134,-0.736400008202,-0.469086945057,0.515216588974,-1.28841590881,-0.363675028086,-0.202076867223,0.426644533873,-1.28519999981,-1.99020004272,1.58081054688,1.49869668484,0.666216433048,-0.353004693985
2115,-0.386684000492,0.336849719286,-0.358561187983,-0.0233490616083,-0.57261711359,-0.571861624718,0.107584849,-0.280409157276,2.88715004921,1.46531271935,0.119893655181,0.00570027530193,-1.10747778416,-0.0891948640347,-0.369749993086,-0.364732503891,4.23192977905e-06,-0.179217323661,-0.788048684597,-0.301091581583,-0.325719028711,-0.127241998911,0.699378192425,0.111230149865,-0.147099435329,0.381950855255,0.176371753216,-0.293922573328,-0.0891668796539,2.00667023659,0.223714008927,0.179035514593,-0.55554997921,-1.49154913425,-0.928099989891,-0.747955918312,0.468986809254,-1.05187010765,-0.504198312759,-0.627887427807,-0.806280493736,0.142250001431,1.24940001965,-0.56324917078,-0.583506524563,-0.273929297924,-1.16395425797
7015,0.634422659874,0.0843438357115,-1.09133541584,0.0521281957626,0.947423219681,-1.00032734871,1.2632368803,-0.677199542522,1.48119997978,-0.191997230053,0.583717882633,-0.675506830215,0.251448720694,0.864808261395,-0.297349989414,-0.48591542244,-1.69496905804,-0.512944281101,-0.296385586262,0.0405002534389,0.478193461895,0.155602216721,-0.463919579983,-2.98409700394,-3.24478292465,-3.06812238693,-3.17253732681,-4.01939678192,-4.61366224289,-1.8292517662,-3.98052120209,-2.61803197861,-2.23514986038,-1.54554283619,-1.60300004482,-5.14920711517,-5.28904676437,-2.83565998077,-4.09710407257,-0.176908910275,-0.519605755806,-0.937699973583,0.054200001061,-1.37448751926,-0.472040474415,-1.29145479202,0.0636816471815
8726,0.425928354263,0.390351802111,0.29484641552,-0.715830087662,-0.677717685699,1.2137516737,0.304107248783,0.858144044876,1.33280003071,1.25831091404,-0.476917266846,0.986240267754,1.18810713291,0.696231782436,0.496050000191,-0.365091741085,3.89319229126,0.659650325775,0.973757863045,-0.775947511196,0.306548953056,0.273116290569,0.245883524418,0.0657396018505,0.0644102096558,0.507736444473,0.482146710157,0.641525745392,0.86542236805,-0.0131424665451,0.342386424541,-0.0891937986016,0.243749991059,0.466571092606,0.360599994659,-0.642436921597,0.367307573557,-1.08132529259,-0.118968971074,0.900781750679,0.827615380287,1.77119994164,1.59660005569,-1.35571312904,-1.54223525524,-0.561982512474,0.130566686392
2185,0.20078098774,0.205197423697,0.313537299633,0.425044924021,-0.414213597775,-0.0775297135115,1.40024256706,0.367984384298,0.835999965668,0.260558784008,0.0174244642258,0.0425742790103,-0.161232754588,0.918047010899,1.44185006618,-0.18989020586,-0.315110087395,-0.475781172514,0.189802929759,1.88242554665,0.555063664913,-0.0660496503115,0.319090425968,-0.392220646143,-0.491600632668,-0.711294829845,0.373218208551,2.11356711388,1.28544199467,5.18954849243,1.79371356964,-0.616816163063,-0.852800011635,1.9174875021,0.962599992752,1.39069962502,0.409300744534,2.21748352051,1.11113286018,0.550110220909,0.415344119072,-0.283700019121,0.210099995136,-0.769019603729,-0.0800055414438,-0.232171118259,0.071606144309
3315,1.20152533054,0.303928852081,-0.181844323874,0.960226178169,1.21739840508,1.25162923336,-0.316019535065,-0.264126062393,1.06079995632,-1.07803416252,0.0947699323297,3.35668373108,0.807536423206,-0.448136568069,2.49895000458,0.143535986543,0.744828402996,1.488468647,0.657522082329,0.902343869209,0.871054291725,1.50954639912,0.390573441982,1.15858125687,1.18994188309,0.28825199604,0.189947128296,2.74279737473,3.14833021164,2.85992145538,2.60470533371,0.268614202738,0.378199994564,-0.303516447544,-1.05900001526,3.01316332817,2.23281049728,1.2565407753,1.06496739388,0.225396424532,0.893353521824,-0.430750012398,-1.84469997883,0.254866778851,0.298512548208,-0.158974096179,-1.06593620777
5289,-0.764501750469,0.51536154747,-0.784070074558,-0.153128236532,-1.18409752846,0.239340096712,0.271652519703,0.0208705216646,1.05550003052,-0.114324808121,-0.228750854731,-0.0129356980324,-0.891022324562,1.08852672577,0.722400009632,-0.46607658267,-0.274989008904,-0.0122380852699,-0.661803781986,-0.10545873642,0.468371123075,0.751851797104,-0.27429163456,-0.927604079247,-0.570848226547,-1.02839374542,-0.201419070363,1.1640958786,0.84479790926,1.27520418167,0.171768516302,-0.193632096052,-0.133799985051,-0.0108847022057,-0.219500005245,3.70975828171,2.64862155914,2.98689699173,0.936252474785,0.192938119173,-0.0930788516998,0.128849998116,1.18920004368,-0.211091607809,-0.874398708344,-0.497606545687,0.359824359417
868,0.0192252583802,0.152371764183,3.18713021278,3.0996029377,0.82978194952,-0.731517553329,1.05597352982,0.543457508087,1.25,2.26048231125,0.911443471909,-1.21287989616,-1.02168905735,0.273284882307,-3.15439987183,-0.20321072638,-0.0117615461349,-1.05205309391,-1.23355913162,2.03169608116,0.38011598587,0.120357200503,-0.149249881506,-0.818642020226,-0.555052220821,-0.924845814705,-0.721271932125,0.763079702854,0.997669100761,0.902409791946,1.03744292259,-0.297438532114,-1.14964997768,0.142219662666,-0.930599987507,0.652567267418,1.00442063808,0.256531566381,0.442790210247,0.192838072777,0.841698288918,0.846799969673,-1.13789999485,0.157038882375,0.0392816364765,-0.0553304105997,-0.657139956951
1677,0.641168355942,0.435940742493,-0.0049806535244,-0.134457185864,0.186770021915,-0.0252810455859,-0.341787487268,-1.88114523888,-0.459699988365,-0.332727909088,-0.0371295809746,-1.57008218765,-0.980676949024,0.982279717922,0.359050005674,-0.791604876518,-1.4864808321,-2.77245259285,-1.94814038277,-0.614688813686,0.252594977617,-0.396722018719,-0.614997029305,0.0317876785994,0.151331737638,0.122228994966,0.434890270233,-1.81228399277,-2.57693958282,0.0532587766647,-1.71075820923,1.44638252258,0.915600001812,1.34985184669,0.722199976444,-1.56168556213,-1.67362535,-0.70250082016,-1.38587534428,0.325693935156,-0.0848997458816,-0.188350006938,0.924300014973,-0.680602908134,-0.264557629824,-0.756573617458,0.209987640381
7043,0.301611721516,0.456421017647,-0.0491789802909,-0.251520961523,-0.374942094088,0.505934178829,1.0876352787,0.0638562589884,1.15689992905,1.01037228107,0.320082187653,-0.625379264355,-0.389374792576,0.694403409958,1.13179993629,-0.217925712466,-0.0627092570066,-0.268630057573,-0.131913259625,-1.08529007435,0.933284342289,-0.273307263851,0.020792901516,0.369358092546,0.0698856711388,0.133702367544,0.547123551369,1.59682917595,0.372929632664,0.726654171944,0.56139934063,1.31160259247,0.400999993086,1.47766685486,2.14039993286,1.98849058151,1.5196018219,1.76680338383,1.64276754856,0.41407597065,1.11701822281,-0.0795999988914,1.83449995518,-0.356037974358,0.341703951359,-0.544634342194,0.025353744626
5613,1.02998876572,0.073047041893,-0.709887564182,-0.498357206583,0.317608892918,0.551769971848,0.892078757286,0.117876589298,0.380950033665,0.0933112800121,0.879553198814,-0.674876689911,-1.11077344418,0.592398941517,3.28464984894,-1.15232992172,-0.147142261267,-0.815470397472,-1.50250923634,4.21553039551,0.628784298897,-0.50178706646,0.656546115875,-0.393415361643,-0.690046727657,0.187863692641,2.60640120506,1.07215929031,-0.750519931316,4.42867469788,1.2763979435,0.0266420841217,-0.94604998827,1.473564744,-0.612699985504,-1.0614156723,-0.446359217167,-0.737761497498,-1.45763587952,0.0279569886625,0.0814862400293,-0.322600007057,0.0719999969006,0.211884737015,-0.262002646923,-0.856582045555,-0.159809693694
595,-1.23877036572,-0.220109090209,0.582396268845,-0.137519598007,-0.47382363677,-0.976516723633,-1.22312343121,-0.454698443413,-0.0404500067234,-3.0484623909,-1.20166265965,-0.465378165245,-0.946560978889,-1.99566626549,1.0055000782,0.193277642131,-0.571836471558,0.545128941536,-0.941170156002,-1.6519446373,0.774038851261,-0.476941943169,-0.0317632853985,-1.1601421833,-1.48089385033,-1.37322974205,-2.15743494034,-1.60786736012,-0.866240799427,-2.13550853729,-1.20760071278,-2.47301578522,-3.04519987106,-3.98846292496,-3.91689991951,-4.48816776276,-4.58005523682,-4.59262275696,-4.269947052,1.00414609909,0.969648361206,0.176450014114,1.06509995461,-2.13887214661,-1.50178933144,-2.04845309258,-1.185739398
