rid,CPC004_A375_6H:BRD-K71799949-001-18-2:10,CPC004_HA1E_6H:BRD-K71799949-001-18-2:10,CPC004_HA1E_24H:BRD-K71799949-001-18-2:10,CPC004_HCC515_6H:BRD-K71799949-001-18-2:10,CPC004_HCC515_24H:BRD-K71799949-001-18-2:10,CPC004_HEPG2_6H:BRD-K71799949-001-18-2:10,CPC004_HT29_6H:BRD-K71799949-001-18-2:10,CPC004_MCF7_6H:BRD-K71799949-001-18-2:10,CPC004_PC3_6H:BRD-K71799949-001-18-2:10,CPC004_PC3_24H:BRD-K71799949-001-18-2:10,CPC004_VCAP_6H:BRD-K71799949-001-18-2:10,CPC004_VCAP_24H:BRD-K71799949-001-18-2:10,CPC006_A375_6H:BRD-K71799949-001-20-8:96,CPC006_A375_24H:BRD-K71799949-001-20-8:96,CPC006_A549_6H:BRD-K71799949-001-20-8:96,CPC006_A549_24H:BRD-K71799949-001-20-8:96,CPC006_A673_6H:BRD-K71799949-001-20-8:96,CPC006_AGS_6H:BRD-K71799949-001-20-8:96,CPC006_CL34_6H:BRD-K71799949-001-20-8:96,CPC006_CORL23_6H:BRD-K71799949-001-20-8:96,CPC006_COV644_6H:BRD-K71799949-001-20-8:96,CPC006_DV90_6H:BRD-K71799949-001-20-8:96,CPC006_EFO27_6H:BRD-K71799949-001-20-8:96,CPC006_HA1E_6H:BRD-K71799949-001-20-8:96,CPC006_HA1E_24H:BRD-K71799949-001-20-8:96,CPC006_HCC15_6H:BRD-K71799949-001-20-8:96,CPC006_HCC515_6H:BRD-K71799949-001-20-8:96,CPC006_HCC515_24H:BRD-K71799949-001-20-8:96,CPC006_HCT116_6H:BRD-K71799949-001-20-8:96,CPC006_HEC108_6H:BRD-K71799949-001-20-8:96,CPC006_HEPG2_6H:BRD-K71799949-001-20-8:96,CPC006_HT115_6H:BRD-K71799949-001-20-8:96,CPC006_HT29_6H:BRD-K71799949-001-20-8:96,CPC006_HT29_24H:BRD-K71799949-001-20-8:96,CPC006_JHUEM2_6H:BRD-K71799949-001-20-8:96,CPC006_LOVO_6H:BRD-K71799949-001-20-8:96,CPC006_MCF7_6H:BRD-K71799949-001-20-8:96,CPC006_MCF7_24H:BRD-K71799949-001-20-8:96,CPC006_MDST8_6H:BRD-K71799949-001-20-8:96,CPC006_NCIH1694_6H:BRD-K71799949-001-20-8:96,CPC006_NCIH1836_6H:BRD-K71799949-001-20-8:96,CPC006_NCIH2073_6H:BRD-K71799949-001-20-8:96,CPC006_NCIH508_6H:BRD-K71799949-001-20-8:96,CPC006_NCIH596_6H:BRD-K71799949-001-20-8:96,CPC006_NOMO1_6H:BRD-K71799949-001-20-8:96,CPC006_OV7_6H:BRD-K71799949-001-20-8:96,CPC006_PC3_6H:BRD-K71799949-001-20-8:96,CPC006_PC3_24H:BRD-K71799949-001-20-8:96,CPC006_PL21_6H:BRD-K71799949-001-20-8:96,CPC006_RMGI_6H:BRD-K71799949-001-20-8:96,CPC006_RMUGS_6H:BRD-K71799949-001-20-8:96,CPC006_SKLU1_6H:BRD-K71799949-001-20-8:96,CPC006_SKM1_6H:BRD-K71799949-001-20-8:96,CPC006_SKMEL1_6H:BRD-K71799949-001-20-8:96,CPC006_SKMEL28_6H:BRD-K71799949-001-20-8:96,CPC006_SNGM_6H:BRD-K71799949-001-20-8:96,CPC006_SNU1040_6H:BRD-K71799949-001-20-8:96,CPC006_SNUC4_6H:BRD-K71799949-001-20-8:96,CPC006_SNUC5_6H:BRD-K71799949-001-20-8:96,CPC006_SW480_6H:BRD-K71799949-001-20-8:96,CPC006_SW620_6H:BRD-K71799949-001-20-8:96,CPC006_SW948_6H:BRD-K71799949-001-20-8:96,CPC006_T3M10_6H:BRD-K71799949-001-20-8:96,CPC006_THP1_6H:BRD-K71799949-001-20-8:96,CPC006_TYKNU_6H:BRD-K71799949-001-20-8:96,CPC006_U937_6H:BRD-K71799949-001-20-8:96,CPC006_VCAP_6H:BRD-K71799949-001-20-8:96,CPC006_VCAP_24H:BRD-K71799949-001-20-8:96,CPC006_WSUDLCL2_6H:BRD-K71799949-001-20-8:96,CPC015_A375_6H:BRD-K71799949-001-18-2:10,CPC015_A549_6H:BRD-K71799949-001-18-2:10,CPC015_A549_24H:BRD-K71799949-001-18-2:10,CPC015_ASC_24H:BRD-K71799949-001-18-2:10,CPC015_HEPG2_6H:BRD-K71799949-001-18-2:10,CPC015_HT29_6H:BRD-K71799949-001-18-2:10,CPC015_MCF7_6H:BRD-K71799949-001-18-2:10,CPC015_MCF7_24H:BRD-K71799949-001-18-2:10,CPC015_NPC_24H:BRD-K71799949-001-18-2:10,CPC015_PHH_24H:BRD-K71799949-001-18-2:10,CPC015_SKB_24H:BRD-K71799949-001-18-2:10,CPC020_A375_6H:BRD-K71799949-001-28-1:10,CPC020_A549_6H:BRD-K71799949-001-28-1:10,CPC020_HA1E_6H:BRD-K71799949-001-28-1:10,CPC020_HCC515_6H:BRD-K71799949-001-28-1:10,CPC020_HT29_6H:BRD-K71799949-001-28-1:10,CPD001_MCF7_6H:BRD-K71799949-001-25-7:10,CPC020_MCF7_6H:BRD-K71799949-001-28-1:10,CPD001_MCF7_24H:BRD-K71799949-001-25-7:10,CPC020_MCF7_24H:BRD-K71799949-001-28-1:10,CPC020_PC3_6H:BRD-K71799949-001-28-1:10,CPD001_PC3_24H:BRD-K71799949-001-25-7:10,CPC020_PC3_24H:BRD-K71799949-001-28-1:10,CPC020_VCAP_6H:BRD-K71799949-001-28-1:10,CPC020_VCAP_24H:BRD-K71799949-001-28-1:10,NMH002_FIBRNPC_24H:BRD-K71799949-001-29-9:10,NMH002_FIBRNPC_6H:BRD-K71799949-001-29-9:10,NMH002_NEU_6H:BRD-K71799949-001-29-9:10,NMH002_NEU_24H:BRD-K71799949-001-29-9:10,NMH002_NPC_6H:BRD-K71799949-001-29-9:10,NMH002_NPC_24H:BRD-K71799949-001-29-9:10,CPC006_H1299_6H:BRD-K71799949-001-20-8:96,CPC006_RKO_6H:BRD-K71799949-001-20-8:96
5355,0.338825762272,0.219108909369,0.018007054925,0.722386300564,-0.265839010477,-0.226278305054,-0.652407586575,-0.524656176567,-0.19560533762,-0.17859493196,-0.146497964859,-0.071340739727,-0.403398364782,-0.839689493179,-0.530745983124,-0.541851639748,-0.841100037098,-0.683299958706,-2.00969982147,-0.311900019646,-0.696449995041,-0.183800011873,0.250050008297,-0.170256733894,0.216892853379,-0.343977987766,-0.365808427334,0.220208480954,-0.333550006151,-0.0212186425924,0.223017558455,-0.0584500133991,0.283677279949,0.428427398205,0.346899986267,-0.603850007057,-0.553638219833,-0.639972150326,0.111450016499,-0.377799987793,-0.737999975681,1.21860003471,-0.266900002956,-0.453950017691,-0.223199993372,-0.848350048065,-0.15793043375,-0.761531233788,-0.100500017405,0.203399986029,0.028567135334,-1.77909994125,1.59140002728,-0.0988000035286,0.475999981165,0.821449995041,-0.404700011015,0.692350029945,-1.77939987183,-0.405600011349,0.828707039356,0.326253503561,-0.244900003076,-0.142235636711,-0.458799988031,0.53820002079,1.1343613863,0.503285765648,0.457300007343,-0.874915838242,-0.254000008106,-0.065488666296,0.466345787048,0.635800004005,-1.06858944893,-0.812177956104,0.167914509773,-0.117474995553,-0.434599995613,0.630500018597,-0.641646981239,0.855099976063,-0.694550037384,-0.807300031185,-0.0804250016809,0.245059967041,0.319211363792,0.474933356047,-0.3083743155,0.268274873495,1.81823396683,0.114080145955,0.557642757893,-0.286018311977,-0.333027482033,0.87417536974,-1.40480852127,0.160673260689,0.165043249726,0.360880583525,0.274300038815,0.15729996562
6659,-0.0966506749392,0.23370474577,0.699990272522,-1.81178236008,0.829801023006,-0.377676039934,0.0686887353659,0.818723142147,-0.434800356627,-0.583552181721,-0.215838566422,-0.560800075531,-0.353256046772,-0.201641649008,0.463128775358,0.123381093144,0.190400004387,-2.0922999382,0.538599967957,0.756549954414,0.756500005722,0.665749967098,1.79065001011,0.0122066438198,1.23109459877,-0.532546758652,0.301278293133,0.281889826059,-0.178299993277,0.582780182362,-0.597171425819,-0.303099989891,-0.577068448067,-0.967928171158,0.413649976254,1.00889992714,-0.407377511263,-0.461361557245,0.173950016499,-1.06075000763,-0.720149993896,1.16559994221,-0.738499999046,-0.449349999428,-0.473800003529,0.694399952888,-0.284935593605,-0.0973320156336,-0.854650020599,-0.552850008011,-0.508498966694,-0.71614998579,0.0236500054598,0.263899981976,-0.626649975777,-0.767300009727,0.537599980831,-1.25479996204,2.61240005493,0.605849981308,0.430415123701,0.362910479307,0.657299995422,-0.845866560936,-1.0217499733,-0.482299983501,-0.199115529656,-0.293344587088,-0.887050032616,-0.534592926502,-0.257050007582,1.06404054165,-1.39212703705,0.184349998832,1.28753376007,0.503586053848,0.967539668083,0.128099992871,0.0880500003695,-0.804600000381,-0.785070419312,-1.42550003529,-1.34459996223,-2.16900014877,-0.202900007367,-0.809058010578,-1.57936048508,0.0807666480541,-2.28720855713,-1.61585938931,0.240631505847,0.305027157068,-1.50091028214,0.588389158249,-1.56450986862,0.81509655714,0.00134540477302,0.000321531610098,0.366849780083,0.0342416763306,-0.101399987936,-0.45609998703
7016,-0.734470546246,-0.707853198051,-0.257579386234,-0.341982781887,-1.10160160065,-0.300495505333,0.282424151897,0.812878966331,1.35736382008,-0.997964203358,0.0998253449798,-0.701433539391,0.0665280744433,-0.339288592339,-0.930486023426,-0.0979793518782,-0.55370002985,-0.280050009489,-0.665050029755,-0.64485001564,0.206900000572,-0.121099993587,-0.284799993038,0.58857434988,-1.24514234066,0.436812609434,0.635662734509,0.928413271904,-0.10965000093,1.17811584473,-0.712450504303,-0.178999990225,0.822465062141,-0.16331627965,-0.952999949455,-0.433849990368,0.40270319581,-0.442388534546,0.180350005627,0.900499939919,0.397250026464,1.08940005302,0.297699987888,0.923150002956,0.385699987411,0.312349975109,-0.728916287422,-0.20724439621,1.94444990158,0.828500032425,1.33506608009,0.348150014877,1.07795000076,0.574400007725,-0.739150047302,0.323599994183,-0.464650005102,-0.215499997139,-1.47389996052,-0.417699992657,-0.206759095192,0.533497452736,0.244200006127,1.03204107285,0.376650005579,0.894050002098,0.181085571647,0.316534340382,-1.20495009422,-0.632309675217,-0.761099994183,-0.486228793859,0.799071609974,-0.425599992275,-1.56364428997,0.0491319969296,-0.201410382986,-0.136200010777,-0.64929997921,-2.24469995499,1.62747323513,0.0141000002623,-1.0326000452,1.08654999733,-0.854449927807,-1.30059051514,-0.13211505115,0.176233336329,1.10633313656,0.0569510683417,1.57928752899,0.484584271908,0.387748628855,-0.162627458572,0.150329351425,-0.339694142342,-1.40752077103,-0.0979325771332,-0.940650641918,1.05796575546,-0.387050002813,-1.2160500288
90861,1.0421179533,1.23345589638,0.455490916967,1.86682903767,0.720091342926,-0.564954817295,0.0628165900707,0.800495266914,-0.495105475187,-0.940413296223,0.817185521126,-0.227145493031,0.703904271126,0.446610689163,0.597110450268,0.404028117657,0.119499996305,0.209649994969,-2.5486998558,0.946750044823,-1.12405002117,0.25925001502,0.228000000119,0.130653232336,1.17706906796,-0.602880239487,-0.446696996689,-0.433337539434,0.31194999814,0.0167358219624,0.871762394905,-0.312950015068,-0.651764392853,1.01504421234,0.717850029469,0.12160000205,0.381403028965,0.969796299934,-0.434750020504,-1.40629994869,-0.11969999969,-0.768149971962,-0.644200026989,-3.32569980621,0.0949999988079,1.22060000896,0.418346822262,0.871428787708,0.575199961662,0.71145004034,-1.6625739336,-0.785299956799,0.266799986362,0.0290000010282,0.573300004005,-1.04324996471,1.09325003624,1.00530004501,-1.06180000305,-0.816849946976,0.403115212917,-0.372317969799,0.400599986315,-0.480355411768,-0.28749999404,-0.0420000106096,0.692640185356,0.104518726468,-0.600449979305,-0.509201049805,0.281899988651,1.44393217564,-1.1190931797,-0.0703999996185,0.979700863361,1.12072634697,1.58621454239,0.00332498550415,0.728000044823,-0.447400003672,1.90561914444,0.0918499827385,0.174800008535,0.987050056458,-0.134600013494,-0.317041873932,0.14987680316,0.328900009394,-0.208889737725,0.0964530110359,0.318238854408,2.52483606339,1.08218443394,0.236442267895,0.204797610641,0.640572667122,1.16138744354,1.20640802383,0.86704480648,0.543736696243,0.241099983454,0.74975001812
10670,0.451964199543,0.164602920413,0.406090557575,-0.769103288651,-0.273188710213,-0.427244693041,-0.476440340281,-1.01192748547,1.49823534489,0.101774841547,0.394372522831,-0.312016665936,-0.300478905439,-0.233184888959,-0.620657324791,0.317247986794,1.03460001945,0.402099967003,-0.0740000009537,0.544650018215,0.0127000063658,0.80009996891,0.928849995136,0.330688118935,0.280957341194,-0.411327064037,-0.0746813565493,-0.799515366554,0.118599995971,-1.11917448044,-0.271878659725,0.690850019455,0.506978094578,-0.0834073796868,0.522300004959,-1.36384999752,-0.0871458053589,-0.151669830084,-0.0350999832153,-1.39795005322,0.108049996197,-0.335299998522,0.118900001049,0.57254999876,-0.225700005889,-0.224350005388,0.665742516518,-0.129104211926,-0.537750005722,-0.23164999485,-0.537368655205,-2.26714992523,-0.494199991226,-0.732200026512,-0.748149991035,-1.2364000082,-0.280649989843,1.27680003643,0.162699997425,-0.471799969673,0.870758712292,0.916431307793,-0.568599998951,-0.626905620098,0.215250015259,0.113549999893,0.269108235836,-0.311335414648,0.26835000515,0.354479163885,-0.473250001669,0.638583302498,-3.64688682556,-0.228950023651,-0.795770406723,0.8772315979,0.964930057526,-0.173924997449,1.21024990082,-1.64069998264,0.349085897207,0.869700014591,-1.0040999651,-1.20780003071,-0.242274999619,0.450132757425,0.248536363244,0.39483332634,-0.55596780777,0.2949013412,2.12555789948,0.532540380955,0.543466925621,-0.206026792526,0.357870459557,-0.664842844009,1.50590741634,1.2305842638,0.24657201767,0.98451924324,-0.164750009775,-0.397000014782
79071,-0.0558017678559,-0.55954182148,0.45647662878,-0.532869160175,-0.403366327286,-0.0318681001663,-0.525653362274,-0.544607818127,-0.0303173810244,-1.15318000317,-0.329916208982,0.114078246057,0.00785014592111,-0.441669076681,-0.0635245814919,-0.320554822683,-0.0476000010967,-0.76709997654,-3.21334981918,0.0463999956846,0.344900012016,-1.11580002308,-0.60925000906,-0.328899979591,-1.07887637615,0.457082390785,-0.231122747064,0.572712123394,-0.623000025749,0.100324928761,-0.492197960615,-0.114999994636,-0.200788080692,-0.102472916245,1.00999999046,-0.0376499891281,-0.341799139977,-0.469636976719,0.647549986839,-0.205550014973,0.733449995518,-0.376300007105,-0.212199985981,-0.330700010061,0.416399985552,1.3423500061,0.105659320951,-0.582395493984,-0.071799993515,0.989099979401,-0.546335220337,1.30645000935,0.316550016403,-0.19004997611,0.0600999966264,1.86855006218,0.857150018215,0.366649985313,-0.631549954414,-0.507300078869,0.99272274971,0.136442422867,0.201399996877,2.03870534897,0.560649991035,1.08095002174,-0.482051581144,0.11105760932,0.1412999928,0.407029032707,-5.29379987717,-0.13019490242,0.963252663612,0.110650002956,-0.184396415949,-0.207180470228,-0.190513730049,-0.60824996233,0.0212000012398,0.946399986744,-0.737381458282,-0.0779999941587,-0.108800001442,0.233500003815,-0.403324991465,0.428324580193,-0.130818381906,0.238299995661,0.691333711147,0.17629905045,-0.90526664257,0.639823019505,-1.6320836544,-0.490546673536,-0.120072312653,-0.252972304821,-0.100762173533,-0.0856304615736,-0.129634618759,-0.0885192453861,-0.591549992561,-0.112050004303
64746,-0.304238200188,-0.0988035798073,0.424369841814,-1.0113928318,-0.0400164313614,-0.383486151695,-0.037801168859,0.796989142895,-2.57291793823,-1.43827462196,1.51593005657,0.0011771209538,0.18792130053,-0.114170543849,0.0933354347944,-0.0943790525198,-0.198300004005,0.582949995995,-0.380999982357,0.186900004745,-0.293600022793,1.98734998703,-0.629150032997,0.449270457029,0.644408762455,-0.571132421494,0.23869562149,-0.725658774376,0.0578499995172,-0.962848901749,-0.345520585775,-0.484299987555,0.77989679575,-0.00953601300716,-2.11820006371,-0.273699998856,-0.208015576005,0.429570794106,-0.894749999046,-0.967299997807,-0.2541000247,-0.636950016022,0.211199998856,-0.753800034523,-0.818700015545,-1.92354989052,-0.283958077431,-0.465302824974,-1.17424988747,-1.33500003815,0.698169827461,-0.132799983025,0.285749971867,-0.48425000906,-0.984899997711,-0.856349945068,-1.17630004883,-0.986299991608,0.1643999964,-1.42869997025,-1.78627920151,-0.426061034203,-0.33259999752,-1.0141928196,-0.630800008774,-0.0685500055552,0.154730349779,-1.12019324303,0.695949971676,0.253187209368,0.213750004768,0.173802345991,-0.554463624954,-0.0505999997258,2.13510560989,0.0404093936086,-1.20602285862,-0.431500017643,0.342150002718,0.289200007915,1.00244617462,0.234549999237,-0.344900012016,0.803749978542,0.186324983835,0.205554455519,0.439053267241,-0.740266680717,-1.16563785076,0.074649438262,0.618829011917,-1.9105079174,1.84641468525,0.656207203865,-1.36460125446,-0.739225745201,0.0654433369637,-0.436470359564,0.841902792454,-2.00142598152,0.328299969435,0.990499973297
5366,0.157368302345,-0.0217916071415,0.465242981911,-0.621817588806,-0.0494493842125,-0.537306070328,0.666431248188,0.257990390062,1.01850497723,-0.317279011011,-0.409206807613,-0.092863291502,-0.250149548054,-0.206126540899,0.747142910957,-0.692726671696,0.260150015354,0.15379999578,0.652750015259,-0.606949985027,-0.214550018311,0.397899985313,-0.290250003338,-0.160939007998,-0.755031406879,0.0499509312212,-0.18140116334,0.219199255109,-4.09135007858,-0.104814134538,-0.805337369442,-0.36574998498,0.772350132465,-0.145832017064,1.0134499073,-0.140799999237,-0.391487717628,-0.273500293493,-0.476550012827,-0.632849991322,0.30134999752,0.167549997568,0.263049989939,0.0038999915123,-1.08270001411,-0.369049996138,-0.0423131138086,-0.715182542801,0.0892500281334,-0.471000015736,-0.460846722126,0.119100004435,-0.931249976158,-0.702350020409,-0.668749988079,-0.853649973869,-0.573300004005,0.00439999997616,-1.89464998245,-1.48315000534,-0.518688380718,0.298276662827,-0.00980000011623,-0.0891813114285,0.256999999285,0.180250003934,-0.989604115486,0.253383040428,-0.557150006294,-0.837691128254,-0.332849979401,0.342831581831,3.83788609505,0.569649994373,-0.758350729942,-0.121644429862,-0.0706552118063,-0.116900011897,0.561049997807,-0.678499996662,0.159060582519,0.0260500013828,-0.463649988174,0.247500002384,-0.722649991512,-0.12832698226,-0.395999610424,0.320366680622,1.49110615253,-0.679722070694,-0.711930572987,0.156149342656,0.210986584425,0.320142805576,0.354247719049,0.300958782434,-0.227268055081,-1.31674420834,-0.0503690540791,-0.502383649349,-0.0736000090837,-0.335500001907
11344,-0.00203616917133,0.603666067123,0.075666218996,-1.42824137211,0.78436601162,-0.112384669483,0.160143315792,0.0765033215284,-0.812179505825,-2.19350385666,0.551423966885,0.586205899715,-0.368432611227,-0.0135822948068,-0.119053408504,-0.036308195442,0.71875,0.0462500154972,-0.468700021505,-0.202199995518,-0.17650000751,0.981549978256,1.02939999104,0.3313164711,0.195508435369,-0.693271756172,-0.281776160002,-1.45024931431,-0.311350017786,0.213909640908,-0.74384522438,0.611349999905,-0.718607902527,-0.130653530359,0.948049962521,-0.543350040913,-0.9555336833,-0.539886534214,0.564350008965,-1.23335003853,-0.364600002766,0.802349984646,-0.535850048065,0.585349977016,0.15340000391,-0.395150005817,-0.338916510344,-0.153960108757,-0.52479994297,0.45070001483,-0.781425833702,-0.93499994278,-1.1468000412,0.848150014877,0.613250017166,-0.982899963856,0.0537000000477,0.713599979877,-1.71914994717,0.357749998569,0.606170892715,-0.576189160347,1.10420000553,-0.378786414862,-0.398399978876,0.056400001049,2.20383214951,-0.441631406546,0.275200009346,-0.373530596495,-0.105100005865,1.42963385582,-2.20238375664,-0.225350007415,1.01138472557,-0.569914162159,0.703725218773,-0.297250002623,-1.23315000534,-1.19410002232,-0.200526356697,-0.572950005531,0.121650010347,-0.284000009298,0.239724993706,-0.602767884731,-0.320630013943,0.710866689682,0.0296852979809,0.0294346958399,-0.0145557224751,0.603350043297,0.832528471947,0.562278807163,-0.802241146564,0.181985139847,0.612067103386,0.532118856907,-0.513994455338,1.12817466259,0.637199997902,1.00919997692
10013,0.188598424196,0.425846844912,-0.235280632973,-0.544805049896,-0.33930015564,-0.254198849201,-0.0974681377411,-1.12430167198,-0.0357025116682,3.21039032936,0.607707262039,-0.0393563359976,-0.454822719097,-0.45445343852,-0.0475619733334,0.283809483051,1.04495000839,-1.13599991798,-1.35240006447,-0.912800014019,-0.106549978256,0.514100015163,0.11875000596,0.890608370304,0.251123279333,-0.679759263992,-0.0341747105122,-0.0561044253409,-0.2418500036,-0.997320592403,-0.587738513947,1.09609997272,-0.654548764229,0.714356303215,-0.317149996758,-0.313250005245,-1.03021776676,-0.577591896057,0.674300014973,0.156650006771,-0.90239995718,0.623899996281,-0.478900015354,-0.618149995804,0.473199993372,-0.299899995327,-0.343120187521,-0.158568352461,-0.0874500274658,0.211849987507,-0.0440076515079,-0.239150002599,-0.519999980927,-0.87524998188,-0.350650012493,1.38769996166,-0.488099992275,-0.0975999981165,4.30079984665,-1.33459997177,-0.139569342136,-0.71969974041,0.404399991035,0.853227734566,0.232400014997,0.109599977732,0.382438540459,0.0858840122819,0.174100011587,-0.618957877159,-0.309199988842,0.71892619133,-1.17598199844,0.974099993706,1.56709480286,-0.233892723918,-0.0315701067448,-0.134124994278,1.02754998207,4.84539985657,1.33701848984,0.179800003767,0.438500016928,0.129050001502,0.0790750086308,-0.234656259418,-0.42942610383,0.0383666455746,-0.926282763481,0.0703724622726,1.05443167686,-2.60490846634,1.17296361923,0.034054748714,-0.333940386772,0.117136850953,0.598498284817,-0.0957446992397,0.41435983777,-1.96828472614,-0.604300022125,0.779549956322
5829,-0.011252079159,0.140473142266,-0.363289356232,-0.30290722847,0.793704509735,-0.885832071304,-0.116289012134,-0.379896730185,0.682286739349,-1.46760261059,-0.0419482588768,-0.0847354531288,0.42982429266,0.787426948547,-0.276442199945,-0.480970591307,0.616050004959,-0.0391500145197,-4.4592499733,-0.615949988365,-0.37555000186,0.384000003338,1.14919996262,0.346581608057,-0.275096714497,-1.34487009048,0.217668160796,1.31526422501,-0.846000015736,-0.910972714424,-0.99479162693,1.40175008774,-0.375359356403,0.0101324617863,0.158350005746,-0.172899991274,-0.33604195714,-0.400192648172,0.344099998474,-2.23239994049,-0.441350013018,1.2186999321,-0.475199997425,0.346049964428,0.166199997067,-0.547950029373,-0.57294100523,0.47837471962,1.03539991379,0.59065002203,0.218551412225,-1.35695004463,1.11179995537,0.46154999733,0.721899986267,1.20940005779,-0.914100050926,0.188350006938,-4.83085012436,-0.182299971581,0.35002964735,-0.0258993469179,0.238199993968,0.151637256145,0.460900008678,0.509100019932,0.175197809935,-0.5040178895,-0.377049982548,-0.721789598465,-0.532150030136,0.826719999313,0.178820222616,-0.372899979353,-0.412995994091,-0.0444169417024,0.445456475019,-0.064350001514,-0.313450038433,0.00270000007004,-0.803279876709,1.30340003967,-0.44319999218,-0.78100001812,-0.0146000385284,0.310807198286,-0.294903665781,1.02859997749,0.140738040209,-0.633680522442,-0.313141465187,-0.00180718582124,1.34101676941,0.73235219717,-0.148054137826,1.64332008362,-7.92320632935,-1.07503819466,-1.95363628864,0.189910277724,2.0842499733,0.633199989796
5257,-0.223710328341,0.00527900457382,0.151075363159,-0.41530033946,-0.445937305689,-0.931699097157,0.480954200029,-0.63833117485,2.37653183937,2.84965229034,0.145019382238,0.147121906281,-0.208009839058,0.0753239244223,0.860006392002,0.68322879076,2.44269990921,-0.492649972439,-1.18655002117,0.088649995625,-0.218149989843,0.902350008488,1.37149989605,0.878837168217,1.06215059757,-1.54389297962,0.658056676388,-0.115260541439,-0.0575999990106,0.218661814928,-0.0492455922067,0.596050024033,-1.82026362419,-0.249095916748,1.4564999342,-0.829550027847,-1.08026897907,0.540979266167,-0.696250021458,1.41839993,-0.390450000763,1.28610002995,-0.702450037003,0.875900030136,-0.990700006485,0.806400001049,0.390970110893,0.29427677393,-1.43959999084,-0.343050003052,-0.728742539883,0.306049972773,-0.410700023174,-0.43599998951,2.72694993019,-0.192299991846,0.13480001688,0.384750008583,0.309599995613,-1.33480000496,0.251958608627,0.210704922676,0.409900009632,-1.14791083336,-0.113049998879,-1.6508500576,0.365794599056,-0.284781455994,1.13919997215,-0.454565912485,-0.235149979591,1.37518191338,-0.777142524719,0.257050007582,-0.396158665419,-0.801380455494,0.940143704414,0.547425031662,-1.19850003719,-1.24279999733,-0.760818839073,-0.734950006008,-0.915199995041,-0.306899994612,0.250400006771,0.274174422026,-1.00155007839,0.496166646481,-0.255857914686,-0.606934070587,-0.362455368042,1.70259404182,0.0576496720314,0.876408100128,0.668210327625,-0.0133909136057,-0.440775036812,0.633533716202,0.172576010227,1.33825433254,-0.565450012684,-0.761650025845
22794,0.284265041351,0.273990154266,-0.18632389605,-0.176180526614,0.725718855858,-0.748862504959,-0.13789331913,-1.19294536114,-0.193278104067,-0.552022457123,-0.471683889627,-0.195066526532,0.112357720733,0.244870990515,0.65777605772,-0.295132309198,1.85670006275,-0.219400003552,-0.545599997044,0.263099998236,0.722599983215,0.816200017929,1.70674991608,0.470238924026,0.466094553471,-1.04595589638,0.479767024517,0.320623755455,0.483050018549,-0.0427461713552,-0.721796154976,1.43445003033,0.259503483772,-0.1776483953,0.710249900818,-0.215650007129,-0.440586537123,0.28131300211,0.566599965096,-1.41194999218,0.146700009704,1.3424500227,-0.373050004244,1.15450000763,-9.26200008392,0.661800026894,-0.0773557573557,-0.247680902481,-0.277500003576,0.399749994278,-0.299605607986,-0.977849960327,-0.96430003643,0.911650002003,1.76955008507,0.777550041676,0.0364499986172,1.34444999695,-0.292349994183,-0.439999997616,-0.809901535511,-0.211291968822,0.15719999373,0.160448372364,-1.28900003433,0.22610001266,-0.0633101165295,-1.07943749428,1.33619999886,-0.62092846632,-0.355549991131,0.920099794865,-2.00234985352,-0.103749990463,0.294645041227,0.0231570694596,1.17862248421,-0.239700004458,0.699249982834,-1.36109995842,0.779777228832,-0.0615999996662,-0.0871500074863,0.117649972439,-0.0160249918699,0.121597662568,-0.469470590353,0.784433364868,0.300153762102,0.245200753212,0.22450171411,1.85968112946,-1.14346289635,-0.37041452527,0.180404916406,-0.764027833939,0.299468815327,0.945247292519,0.920874476433,1.80111920834,0.0374499857426,1.42750000954
9761,-0.404834866524,-3.04172921181,-1.00230550766,-0.875575304031,0.146544665098,-0.627009034157,0.0523617565632,-0.331624031067,-0.268182635307,-0.587538301945,-0.485570371151,-0.742998838425,0.17903444171,0.578084647655,0.13685593009,0.359729796648,2.06664991379,-0.293249994516,-2.18359994888,0.420099973679,-0.784500002861,0.259649991989,0.357349991798,0.412947595119,0.92887377739,-2.79443264008,0.862020850182,0.194591552019,-0.296800017357,-0.612362384796,-0.69981867075,1.08034992218,0.0719365477562,0.0379368141294,0.740050017834,0.478950023651,-0.442952752113,-0.0663906931877,-1.55579996109,-1.42865002155,-1.00284993649,1.36710000038,-0.436850011349,0.875349998474,-0.413800001144,0.20759999752,-0.0185418464243,0.304690539837,-1.58719992638,-0.219499990344,0.106303200126,-1.39495003223,-0.244600012898,-0.0586999952793,1.09599995613,0.589049994946,-0.140400022268,0.337249994278,0.12005007267,-0.797000050545,-0.268989264965,-0.282339930534,0.685299992561,-0.374511599541,-0.237649977207,0.153750002384,0.0704871863127,-0.161423012614,0.563199996948,-0.160938829184,-0.274800002575,0.775034427643,0.631895005703,-0.211250007153,0.404784977436,-1.82961630821,0.366760790348,-0.503775000572,2.52195000648,0.749100029469,0.783770918846,-1.05774998665,-0.41139999032,-0.201950013638,-0.103225007653,-0.866177201271,-0.601511597633,0.237000018358,-1.6091337204,-0.0056714201346,-0.218754976988,0.0394495874643,-0.552186191082,0.367718994617,-0.365489721298,0.0830738097429,1.14226317406,-0.485175728798,0.194607138634,0.788574695587,0.266000002623,0.518499970436
