rid,CPC007_A375_6H:BRD-K07530279-001-08-1:10,CPC007_A375_24H:BRD-K07530279-001-08-1:10,CPC007_A549_6H:BRD-K07530279-001-08-1:10,CPC007_A549_24H:BRD-K07530279-001-08-1:10,CPC007_HA1E_6H:BRD-K07530279-001-08-1:10,CPC007_HA1E_24H:BRD-K07530279-001-08-1:10,CPC007_HCC515_6H:BRD-K07530279-001-08-1:10,CPC007_HT29_6H:BRD-K07530279-001-08-1:10,CPC007_HT29_24H:BRD-K07530279-001-08-1:10,CPC007_MCF7_6H:BRD-K07530279-001-08-1:10,CPC007_MCF7_24H:BRD-K07530279-001-08-1:10,CPC007_PC3_6H:BRD-K07530279-001-08-1:10,CPC007_PC3_24H:BRD-K07530279-001-08-1:10,CPC007_VCAP_6H:BRD-K07530279-001-08-1:10,CPC007_VCAP_24H:BRD-K07530279-001-08-1:10,CPC020_A375_6H:BRD-K07530279-001-04-0:10,CPC020_A549_6H:BRD-K07530279-001-04-0:10,CPC020_HA1E_6H:BRD-K07530279-001-04-0:10,CPC020_HCC515_6H:BRD-K07530279-001-04-0:10,CPC020_HT29_6H:BRD-K07530279-001-04-0:10,CPC020_MCF7_6H:BRD-K07530279-001-04-0:10,CPC020_MCF7_24H:BRD-K07530279-001-04-0:10,CPC020_PC3_6H:BRD-K07530279-001-04-0:10,CPC020_PC3_24H:BRD-K07530279-001-04-0:10,CPC020_VCAP_6H:BRD-K07530279-001-04-0:10,CPC020_VCAP_24H:BRD-K07530279-001-04-0:10
5710,-0.118461363018,0.394555866718,0.893254220486,-2.16629743576,-0.185962989926,0.155224174261,-2.05590009689,0.183803737164,-0.332980930805,1.29451298714,1.49537539482,0.333546578884,-1.71561956406,0.141134470701,-0.797500312328,-0.523392796516,0.504249989986,0.679869234562,0.789949953556,1.18864917755,0.299793273211,0.498306035995,0.24189119041,-0.0610382854939,0.57878112793,0.305695146322
2115,-0.448677957058,-0.716920912266,0.386436760426,-0.0261272192001,-0.729996800423,0.890667974949,0.148249983788,0.379852592945,1.01975238323,-0.454296469688,0.255698591471,-0.418697595596,-0.0630076080561,1.38574361801,0.01123710908,0.451281249523,0.401150017977,0.135840207338,-0.646300017834,-0.310451626778,-0.487267553806,-0.743407726288,-0.0811272785068,-0.104933276772,0.546969234943,-0.481939077377
7015,-0.674450755119,-0.478588432074,-0.506942927837,0.294137179852,-1.12658309937,-0.0705666542053,0.143500000238,0.017785679549,0.348734736443,-0.0436605662107,-0.676914691925,0.426192671061,0.964687108994,0.882936358452,0.193535208702,1.04680526257,-1.46525001526,0.992290973663,0.771450042725,-0.321881443262,-0.566131651402,-0.743346095085,-0.0721134915948,0.401115268469,0.50614207983,-0.381241291761
8726,-1.27211523056,0.0971893072128,-0.304922252893,1.19518709183,0.677923381329,0.70966386795,1.4022500515,-0.851853132248,-0.107311606407,-0.507965922356,0.403135985136,-0.921653747559,0.0329630672932,-0.236582905054,0.0167079493403,-0.104181915522,-0.107400000095,0.315038770437,-0.342350006104,0.739674091339,1.01122879982,0.972315847874,-0.116119474173,-0.0412793755531,0.0450349897146,0.336198478937
2185,-0.860325336456,0.441176921129,-0.493627548218,0.773791968822,-0.507625818253,0.076520845294,-0.284000009298,-0.266238331795,-0.336660146713,0.419399142265,-0.543427884579,1.15992605686,1.20565772057,-0.237189650536,0.974283754826,0.708873271942,-0.616100013256,1.09867167473,0.478649973869,-0.5813113451,-1.10094892979,-0.972341537476,-0.443179041147,-0.367391169071,-0.245489791036,-1.10781860352
3315,-0.549487173557,0.0729197412729,0.550123274326,0.404781937599,0.170624554157,-0.26627177,-0.590349972248,-0.249731883407,0.0334957651794,0.426897644997,0.595770359039,-2.73829650879,-1.14732122421,0.302469819784,-0.429167091846,-1.15152204037,-0.375400006771,-0.873535275459,-0.5041000247,0.389127135277,-0.185581460595,-0.424920797348,0.272005856037,-0.0231006313115,-0.0452192686498,0.228916913271
5289,-0.859123706818,-0.206232711673,0.504403710365,-0.665547788143,-0.501507163048,0.490842521191,-0.809549987316,-0.440254151821,0.323450535536,-0.359056264162,1.03438341618,1.36746954918,0.289398550987,0.233472034335,-0.663425207138,-0.0371781289577,-1.26539993286,1.14639592171,-0.00480000674725,-0.825309038162,-0.837728261948,-0.390278756618,-0.947295486927,-0.578560948372,-0.217326581478,-0.0537203252316
868,-0.195558905602,-0.205601230264,-0.386278420687,0.867912471294,-0.189933821559,-0.593634903431,-0.769849956036,0.502733111382,0.265520304441,-0.111811816692,0.358433574438,2.33829522133,-0.325635761023,-0.778693079948,0.482058316469,0.0195562224835,-0.614349961281,0.18875567615,0.479499995708,-0.240292266011,-0.166696250439,-0.234047114849,-0.719172656536,-0.603539764881,-0.0523507222533,-0.976940989494
1677,0.42893332243,-0.38783800602,-0.432010799646,-0.171522662044,0.254017084837,2.33489227295,0.362300038338,-0.840011358261,-0.705082893372,-0.777245640755,-0.592251181602,1.02748417854,0.937231302261,0.488818347454,0.0144797079265,-0.373068749905,-0.839650034904,0.870031476021,0.48995000124,-0.71409201622,-0.69234752655,-0.743281424046,-0.381083071232,0.772997379303,-0.0248897597194,-0.38095214963
7043,-0.454265624285,0.121703699231,0.0368894189596,-0.0899871587753,-0.75697851181,0.639003515244,0.130650013685,0.793568491936,-0.00248320773244,0.153954133391,-0.121124640107,1.78123831749,0.399763375521,0.494785696268,-0.0266657900065,0.694214344025,-0.526450037956,-0.120884776115,5.44630002975,-0.430984824896,-0.188936576247,-0.309199035168,-0.516864299774,0.153383255005,-0.127066999674,-0.524080574512
5613,-1.18570160866,0.383602231741,-0.88866341114,0.446268230677,-0.695552706718,0.747076153755,-0.755100011826,0.29108902812,-1.11090052128,0.324207901955,-0.585758507252,1.17645514011,0.165358439088,0.769856333733,0.718538463116,0.703601121902,0.552649974823,0.434176325798,1.22329998016,-0.277698636055,-0.280639261007,-0.924438595772,0.500456154346,0.311318516731,0.161214381456,-0.659661531448
595,0.132535964251,0.142695054412,0.293247669935,-0.273359537125,2.39555859566,0.216624215245,0.171349972486,-0.309861958027,-1.34833824635,-1.10841453075,0.564431488514,-0.835153520107,-0.709212601185,-0.0016083419323,-0.557207345963,0.332865893841,0.819800019264,-0.15082064271,-0.450500011444,1.50108289719,0.899554610252,-0.084774851799,0.76947170496,0.462560206652,0.119164220989,0.681284070015
4793,1.13072621822,-0.701951801777,0.0406230986118,-0.765843331814,-0.0542271919549,0.331073224545,1.26955008507,-0.058850556612,-0.245923534036,1.10558176041,2.96663427353,1.46572518349,-0.567633271217,-0.236515730619,-0.568170785904,-0.100096046925,0.384299993515,0.377089589834,-0.89954996109,0.303070783615,0.223827689886,-0.306353449821,0.320622771978,-0.811626434326,0.61068212986,-0.17381131649
2736,-0.0308046340942,3.38598179817,0.150901526213,-1.00179576874,0.539528131485,-0.847933828831,-1.04229998589,0.337644517422,-0.375070333481,0.340286612511,-0.598172664642,1.34733271599,1.18839240074,-0.272613823414,-0.0472947284579,-0.289545476437,-0.597049951553,-0.88910639286,0.524100005627,-0.551917314529,-0.563558578491,-0.930561900139,-0.504878342152,-0.135024011135,0.473661661148,-0.636918544769
5290,-0.041139960289,0.137125551701,-0.598227024078,0.324329525232,-1.16572332382,0.512014329433,-0.116200000048,0.0017170086503,-0.701277852058,-0.0986381843686,-0.286450326443,0.414508640766,1.32150602341,-0.0567675679922,-0.667804956436,0.29204928875,-0.750149965286,-0.171392887831,1.08574998379,-0.839231848717,-1.01858341694,-1.15526032448,-0.550356924534,-0.280927985907,0.709038615227,-0.85966026783
6194,-0.601361036301,0.0,0.0876446813345,-1.05905687809,-0.0333847552538,0.0657740086317,-0.000300000014249,-0.496116250753,0.860408782959,-0.107382416725,0.819130003452,-1.32546710968,0.105148114264,0.0611131340265,0.000294693134492,-1.16497516632,-0.00065000000177,-0.000135783047881,-1.01139998436,0.346355438232,-0.288137733936,0.286787360907,-0.138700574636,-0.486577004194,0.126638770103,-0.187570035458
1676,-1.05982542038,0.082419231534,-0.179034888744,-1.09422445297,-0.350428879261,0.304188460112,-0.388300001621,0.0592403709888,-0.771771371365,0.230227380991,-0.869216680527,0.0769340097904,1.31891274452,0.330284655094,0.546721696854,1.19666540623,-0.553099989891,-0.552659213543,0.65649998188,-0.449324905872,-0.680041909218,-1.14466691017,-0.392700582743,0.117844745517,0.0755292549729,-0.71676838398
23512,-0.0677737593651,0.196961268783,-0.00760832056403,-3.83495402336,-0.125499591231,-0.0702037662268,-0.263900011778,0.858679533005,0.547300219536,0.541558563709,-2.19888734818,1.10270273685,-2.13776397705,0.0468049794436,-3.29571247101,-0.247028827667,0.412999987602,-3.527531147,-5.02204990387,1.25515151024,0.289898276329,0.471515595913,-0.489353895187,-0.0599054433405,-3.70831990242,0.326696872711
148022,-0.517665207386,0.714304149151,0.632430136204,2.65413331985,0.182622045279,0.305504858494,0.325550019741,1.41535413265,0.546681880951,0.346255004406,0.47959959507,-1.45415663719,-0.382492482662,0.0814984515309,-0.266957312822,-0.291914463043,-0.0280500054359,-0.93414747715,-0.82674998045,-0.157552719116,0.730454266071,0.328174561262,0.700918018818,-0.241070985794,0.387858003378,0.442292243242
1906,-0.398754626513,0.877844035625,-0.00178450904787,0.481248259544,0.446957409382,-0.135504245758,0.203950002789,-0.0023535490036,-0.321022957563,0.855302333832,-0.839943110943,0.926116168499,0.511033117771,1.21132469177,0.126859202981,0.982090592384,-0.454699993134,-0.0334406495094,0.842000007629,-0.852000355721,-0.751973867416,-1.2254935503,-0.378555297852,-0.231554418802,-0.136569291353,-0.52132999897
8878,-1.45637249947,0.617284297943,0.300421953201,-3.18293142319,0.0801601856947,0.372963249683,0.337249994278,-0.140545070171,-0.0200228337198,0.696805477142,0.517721533775,-0.206942260265,-0.772463858128,-0.234904289246,-0.9274700284,-0.756076514721,0.462399989367,-0.13753375411,1.34465003014,-0.074676528573,-2.94514346123,0.816886246204,-0.439423710108,-0.0718924403191,-2.39512085915,0.661937475204
3091,-0.375056117773,-1.57119524479,0.698733329773,0.735862314701,-0.396784394979,-0.190703704953,-0.251699984074,-0.543802976608,0.862244606018,0.700367748737,-0.49919205904,0.964965581894,-0.162460595369,-0.178107202053,1.33415341377,-0.384232223034,1.10695004463,0.664359688759,-0.16210000217,0.0936901569366,-0.697232306004,-0.215328335762,0.114440709352,1.09986817837,0.343073606491,0.263136565685
5743,0.350567758083,-0.24324657023,0.854835629463,1.19791221619,0.670221507549,-1.04376685619,-1.36319994926,-0.425463229418,-1.04765534401,0.56951546669,-0.3617426157,-0.248606979847,-0.586057066917,-0.307330220938,3.12510490417,-1.06428694725,1.29680001736,0.672037363052,-0.745199978352,-1.00311875343,-0.6844176054,-0.711291193962,-2.22868847847,-1.15118181705,-0.519070744514,-0.459430128336
5321,0.14257979393,0.624829888344,-0.593703448772,-0.489074975252,-1.16618025303,0.457810342312,-1.80314993858,0.338547378778,-0.730005443096,-0.803023457527,-1.50061058998,0.60425645113,-0.112961344421,-0.112069219351,0.304982602596,0.908150076866,-0.172350004315,-0.0572975054383,0.319950014353,-0.792939662933,-1.11330866814,-0.727306127548,-0.433930814266,-0.0959791317582,1.226136446,-1.4035141468
4144,0.711425244808,0.418470263481,0.141006290913,0.740398526192,0.0458033680916,1.44674062729,-0.0266000032425,0.581918299198,0.798224389553,0.149715960026,-0.580849766731,1.57887220383,-0.138117998838,0.147063702345,0.552828371525,-0.313160717487,0.402999997139,1.31454133987,0.469249993563,-0.0341150164604,0.329275935888,0.30872669816,0.747610390186,-0.648936271667,-0.43952909112,-0.549189329147
1981,1.48677575588,-0.735977292061,0.117380231619,3.39852666855,0.0347965583205,-0.49966609478,-0.574499964714,-1.28738224506,-1.57245373726,-0.00499802827835,0.835813224316,-1.641898036,-0.608410716057,-0.166400879622,-0.311708182096,0.426243185997,-0.464950025082,-0.341421127319,-1.95519995689,0.667162179947,0.30506286025,-0.281433314085,0.312010884285,0.0478175729513,0.121743574739,-0.847565531731
695,-0.721377015114,-0.123536132276,0.832489490509,2.4607334137,-0.336430609226,-0.437392383814,-1.14635002613,-0.423991262913,-0.918686807156,0.888357996941,0.342115342617,2.00483822823,1.82445311546,-0.416024804115,-0.288713276386,7.11721372604,-0.30910000205,0.516610682011,0.027199998498,1.31965589523,0.108651280403,0.0203821957111,-0.147846087813,-0.376183241606,0.327688008547,1.1176276207
10398,-0.0709631070495,-0.505641818047,0.538478374481,1.12936663628,0.235892936587,0.0887640714645,-4.87744998932,0.0657851696014,0.47858402133,0.150018841028,-0.602304279804,-0.995412349701,1.06630194187,-0.227744609118,-0.534705221653,0.404377818108,-0.64359998703,-0.801834821701,0.116399988532,-0.301762580872,-0.867171525955,-0.656920313835,0.378607869148,0.0251452773809,0.78361839056,-0.438155949116
5708,-0.621828854084,1.32928466797,-0.124942630529,-2.53155040741,-0.526654005051,0.709196031094,0.780799984932,0.849418520927,-0.36919465661,0.434614241123,-0.306389808655,0.717277050018,-0.421720176935,-0.638279557228,0.0997198075056,-3.52714586258,2.02935004234,-0.0259059667587,-0.12009999156,0.342160642147,1.2159409523,0.207691699266,1.32981657982,0.260727792978,0.484855383635,0.320429652929
1213,0.175094410777,0.913036525249,0.0315888673067,0.447852492332,0.354589283466,0.61077696085,0.326599985361,0.226033747196,0.282435208559,0.263695120811,0.952466964722,-1.5962305069,-1.36488080025,-0.625753045082,-0.567443430424,0.0838804766536,-0.454250007868,-0.645417809486,0.490899980068,0.155159801245,0.415562331676,0.156519085169,0.259546965361,0.460780471563,0.00547312200069,0.627644360065
226,-0.38936072588,-0.307334542274,0.943026542664,-0.556495368481,-0.348144114017,-1.61677610874,-0.0760999917984,-0.15999892354,-0.396623849869,0.59057611227,0.532771706581,-1.09449720383,-1.30143964291,-0.0886062383652,0.735636115074,-0.385586023331,0.606500029564,-0.812094211578,-0.0532999932766,0.598799169064,0.21904745698,0.749226629734,0.353799670935,-0.148304864764,0.929288983345,0.0423749759793
6777,0.692579388618,0.420165747404,0.650571405888,-1.6452934742,-0.74691259861,-1.03553593159,0.479550004005,-0.354818284512,1.01674008369,0.0804709792137,1.25927650928,3.00864624977,0.404888451099,-0.364221394062,-0.299993336201,-0.0393707603216,-0.473349988461,-1.02965629101,-0.222849994898,-0.00389978289604,0.663975596428,0.545103251934,-0.501327812672,0.268930971622,0.351901173592,-1.01454412937
2113,0.12131524086,-0.223375856876,0.255676746368,-0.46491459012,-0.17228025198,-0.607938766479,-0.467999994755,0.456241548061,0.951599001884,0.020341232419,0.477311968803,-1.71435213089,0.540559709072,0.0507457703352,0.0748144611716,0.0530295073986,0.840700030327,0.545569419861,0.462850004435,-0.0938688516617,-0.694926261902,-1.186211586,-0.276017695665,-0.0958764851093,-0.169701099396,-0.911301195621
3329,1.09514665604,0.858199477196,-0.0155207328498,-0.769890546799,-0.264958441257,0.66531920433,0.744799971581,-0.216502085328,-0.269056081772,0.309318572283,0.33369114995,-5.65692806244,-0.846879065037,-0.283884078264,0.226447179914,0.3594404459,0.59944999218,-0.496241271496,-0.36875000596,0.73824095726,0.999943554401,0.291334211826,0.0330513566732,-0.169363170862,-1.21701157093,0.604389309883
1050,-1.12269854546,0.868092179298,0.207724571228,-1.15079951286,-0.268326550722,1.0942864418,2.51035022736,-0.566151857376,-0.625533223152,0.572603225708,0.384199827909,0.888486385345,-0.223163574934,0.484066337347,-0.263727366924,5.87690973282,1.31400001049,0.0970427244902,-0.1426499933,0.290519297123,1.00897264481,0.304450690746,0.442011296749,-0.57296037674,0.807097733021,0.248561739922
9491,0.0697759985924,0.91349118948,-0.257455229759,1.70989584923,-0.70900118351,0.121495783329,1.43780004978,0.44142177701,1.32418227196,-0.454721748829,-1.42688798904,1.45349860191,0.146053165197,-0.0758304744959,0.0227313414216,-0.243995085359,-0.266900002956,-0.0467845499516,0.436650007963,-0.578966021538,-0.837085127831,-1.19146156311,-0.18469029665,-0.386098027229,0.839782953262,-0.830058097839
22926,-0.856233239174,0.0104992091656,0.431096196175,-0.907651662827,0.0515111982822,-1.04259240627,-0.676650047302,-0.490379631519,-0.953485429287,-0.215547606349,0.624796509743,-5.39705944061,-0.685646414757,-0.24077925086,-0.477222114801,-0.0758800506592,-0.0970499962568,-0.611514091492,-2.90305018425,-0.451889812946,0.672786056995,0.206841468811,-2.42342400551,-0.113166198134,0.277534157038,-0.849451959133
5899,-0.768732607365,0.140822172165,0.697205841541,-0.935005187988,-0.308684766293,0.559903264046,-0.558200001717,-0.699510216713,-1.66002845764,0.674768567085,0.194568708539,-0.833945095539,-0.958652198315,-0.123709514737,0.0207641385496,-0.294551998377,-0.389349997044,2.95312166214,-1.09420001507,-0.169775009155,0.578663825989,-0.205094575882,-0.302724689245,-0.495441615582,-0.220781415701,0.484231948853
5467,0.877619564533,-0.235708713531,0.844122052193,1.02440476418,-0.795405864716,-0.287331402302,0.0298500023782,0.365211039782,0.268280804157,0.364972025156,-0.0619644038379,1.24402713776,-0.344760864973,0.154875412583,-0.0199493840337,-0.147275581956,-0.706050038338,-0.116945326328,-0.700049996376,-0.67004263401,-0.121607452631,-0.152293354273,-0.271612107754,-0.493849933147,0.51770401001,0.825977504253
6774,1.16626381874,-0.268417030573,0.0618685930967,-0.929855048656,0.101561538875,-0.49386548996,0.255150020123,0.312967896461,-1.2057608366,-0.358290374279,-0.636344194412,0.309769511223,0.288166284561,0.505794584751,-0.39914047718,-0.624979376793,0.646499991417,-0.957556605339,0.330249994993,-0.402823835611,0.350055009127,0.789308905602,1.01050639153,0.360824614763,0.841011166573,-0.182596936822
1788,0.38590824604,0.14128485322,-0.75980591774,-0.21509487927,-0.724499344826,-0.0805600136518,-0.897199988365,0.17904548347,-0.0187428891659,0.379943221807,-0.335468292236,0.858174204826,0.642369091511,0.236704275012,0.315319001675,0.959558844566,-0.553900003433,0.417937994003,0.981750011444,-0.822505235672,-1.33281254768,-1.28647375107,-0.50194644928,-0.283272504807,-0.463000655174,-0.852665066719
5921,-0.219746246934,0.915761351585,-0.0132425278425,-0.26051184535,0.200297892094,-0.0856292545795,-0.874549984932,0.077010370791,0.189271360636,0.55550557375,0.215026110411,0.362191915512,-0.201331615448,-0.231996655464,-0.770742416382,-0.045183584094,0.23394998908,0.576203882694,2.19099998474,0.333180755377,0.522261381149,1.54703783989,0.170155853033,0.140947654843,-0.314341276884,-0.235649704933
5721,-0.540346264839,-0.360765278339,0.793102324009,0.320991456509,0.475223094225,0.0302481949329,-0.403800010681,-0.585502207279,-0.0254850387573,0.819399654865,1.37937033176,-2.41523122787,-0.210255399346,0.191572338343,0.449324369431,0.084071367979,-0.142749994993,0.87037551403,-0.905099987984,-0.529332995415,-0.0276748463511,0.285200506449,0.0752830058336,-0.811724424362,0.232816845179,-0.0104129239917
