rid,CPC004_A375_6H:BRD-A87445400-003-03-6:10,CPC005_A375_6H:BRD-K35586044-003-03-0:10,CPC005_A375_24H:BRD-K35586044-003-03-0:10,CPC005_A549_6H:BRD-K35586044-003-03-0:10,CPC005_A549_24H:BRD-K35586044-003-03-0:10,CPC004_HA1E_6H:BRD-A87445400-003-03-6:10,CPC002_HA1E_6H:BRD-A51410489-003-02-8:10,CPC005_HA1E_6H:BRD-K35586044-003-03-0:10,CPC004_HA1E_24H:BRD-A87445400-003-03-6:10,CPC002_HA1E_24H:BRD-A51410489-003-02-8:10,CPC005_HA1E_24H:BRD-K35586044-003-03-0:10,CPC004_HCC515_6H:BRD-A87445400-003-03-6:10,CPC002_HCC515_6H:BRD-A51410489-003-02-8:10,CPC005_HCC515_6H:BRD-K35586044-003-03-0:10,CPC004_HCC515_24H:BRD-A87445400-003-03-6:10,CPC002_HCC515_24H:BRD-A51410489-003-02-8:10,CPC004_HEPG2_6H:BRD-A87445400-003-03-6:10,CPC004_HT29_6H:BRD-A87445400-003-03-6:10,CPC005_HT29_6H:BRD-K35586044-003-03-0:10,CPC005_HT29_24H:BRD-K35586044-003-03-0:10,CPC004_MCF7_6H:BRD-A87445400-003-03-6:10,CPC005_MCF7_24H:BRD-K35586044-003-03-0:10,CPC004_PC3_6H:BRD-A87445400-003-03-6:10,CPC002_PC3_6H:BRD-A51410489-003-02-8:10,CPC004_PC3_24H:BRD-A87445400-003-03-6:10,CPC002_PC3_24H:BRD-A51410489-003-02-8:10,CPC004_VCAP_6H:BRD-A87445400-003-03-6:10,CPC002_VCAP_6H:BRD-A51410489-003-02-8:10,CPC004_VCAP_24H:BRD-A87445400-003-03-6:10,CPC002_VCAP_24H:BRD-A51410489-003-02-8:10,CPC005_MCF7_6H:BRD-K35586044-003-03-0:10,CPC005_PC3_6H:BRD-K35586044-003-03-0:10,CPC005_PC3_24H:BRD-K35586044-003-03-0:10,CPC005_VCAP_6H:BRD-K35586044-003-03-0:10,CPC005_VCAP_24H:BRD-K35586044-003-03-0:10,CPC016_A375_6H:BRD-A51410489-003-02-8:10,CPC015_A375_6H:BRD-A87445400-003-03-6:10,CPC016_A549_6H:BRD-A51410489-003-02-8:10,CPC015_A549_6H:BRD-A87445400-003-03-6:10,CPC016_A549_24H:BRD-A51410489-003-02-8:10,CPC015_A549_24H:BRD-A87445400-003-03-6:10,CPC015_ASC_24H:BRD-A87445400-003-03-6:10,CPC016_HEPG2_6H:BRD-A51410489-003-02-8:10,CPC015_HEPG2_6H:BRD-A87445400-003-03-6:10,CPC016_HT29_6H:BRD-A51410489-003-02-8:10,CPC015_HT29_6H:BRD-A87445400-003-03-6:10,CPC016_MCF7_6H:BRD-A51410489-003-02-8:10,CPC015_MCF7_6H:BRD-A87445400-003-03-6:10,CPC016_MCF7_24H:BRD-A51410489-003-02-8:10,CPC015_MCF7_24H:BRD-A87445400-003-03-6:10,CPC016_NEU_24H:BRD-A51410489-003-02-8:10,CPC016_NPC_24H:BRD-A51410489-003-02-8:10,CPC015_NPC_24H:BRD-A87445400-003-03-6:10,CPC015_PHH_24H:BRD-A87445400-003-03-6:10,CPC015_SKB_24H:BRD-A87445400-003-03-6:10,CPD002_MCF7_24H:BRD-K99712306-003-01-2:10,CPD002_MCF7_6H:BRD-K99712306-003-01-2:10,CPD002_PC3_6H:BRD-K99712306-003-01-2:10,CPD002_PC3_24H:BRD-K99712306-003-01-2:10
5054,-0.560661554337,-1.14810585976,-1.17394590378,-0.897654950619,-0.00800020992756,0.0814571678638,0.110024213791,0.811949968338,0.500632405281,0.550933241844,0.320383965969,-0.417118787766,0.952516794205,-0.628050029278,-0.377929091454,0.462964832783,-0.681619822979,-0.243689492345,-0.436599314213,-0.894146382809,2.05990743637,0.212212398648,1.25889480114,-0.0577727146447,0.408222973347,-0.49784180522,0.273442983627,-0.0048961378634,-0.000388096435927,0.836413681507,0.251386225224,0.189348846674,0.691014289856,-0.215414226055,-0.0522968545556,-0.502678573132,-0.0683136582375,-3.03209996223,0.0821499973536,0.136740788817,-0.693633377552,0.68655705452,-1.51055002213,0.785149931908,0.461991369724,0.449435859919,1.13868510723,0.331451952457,-1.38625001907,-0.25689214468,-0.346700012684,1.37660002708,-0.105175003409,-0.50695002079,-0.262250006199,-0.144766673446,-0.612413644791,0.184631198645,0.315375387669
3108,-0.409505218267,-1.01996004581,0.191701188684,0.310864388943,0.127433419228,0.0961845815182,0.350719451904,1.03909993172,0.671776890755,0.58166885376,-0.719326376915,-0.120071172714,1.34210133553,-0.314099997282,0.235345259309,-0.375065624714,0.917486131191,0.360759109259,-0.515173912048,0.272318512201,-0.558426439762,-0.291789263487,-0.195757344365,0.552725791931,-0.0440498590469,0.437796711922,0.446604073048,0.0758030116558,-0.975635051727,0.264925062656,-0.339404016733,-0.447825431824,-0.571484744549,-0.436508446932,-0.120957449079,-0.15678319335,0.119352698326,10.0,0.205250024796,-0.200673595071,-0.329966664314,-0.837563872337,4.53800010681,-0.754000008106,0.415564507246,0.0889309793711,-0.625549614429,-0.867427527905,-0.218050003052,-0.861206412315,-0.230900004506,0.780499994755,2.51497507095,-1.02779996395,-0.0949500203133,0.398066669703,-0.257526487112,0.621199965477,1.50466239452
1950,-0.540972411633,0.866368472576,-0.171905577183,-0.173160851002,-0.659041404724,-0.24078720808,-0.452313750982,0.356299996376,0.542982697487,-0.608168244362,-0.49631357193,0.0551024898887,-1.26967704296,0.0468000173569,-0.458720952272,1.59674954414,0.892339348793,-0.380161553621,0.268489599228,0.267337501049,0.538948774338,-0.726916074753,-0.621483564377,0.107200980186,-0.457867205143,-0.132046252489,-0.742695569992,-0.00367434322834,-0.228710025549,0.357181638479,0.73017513752,0.0144865214825,-0.751497149467,0.0343005284667,-0.18645490706,-0.0514351651073,0.403469324112,5.61644983292,-0.859300017357,2.13010597229,0.5869333148,0.688641428947,0.890300035477,-1.04044997692,0.928623914719,-0.2825756073,0.790308833122,0.473052382469,1.0298999548,-0.34312453866,1.64619994164,3.7811999321,-0.527199983597,1.03684997559,1.16295003891,0.464500010014,-0.734413266182,-1.33812379837,-0.382729321718
351,0.28701788187,-0.148799195886,0.0778189152479,-0.0501584112644,-0.412870407104,0.258565723896,-0.277422815561,-0.625899970531,-0.461569160223,0.737576663494,-0.134047627449,-0.55604660511,-0.731151580811,0.763549983501,-0.553773403168,0.314041882753,0.283077329397,-0.916412353516,0.136929944158,-2.91382932663,0.248325914145,-0.234803676605,-0.16156475246,-0.461233258247,-0.368852168322,0.554738819599,0.456423938274,-0.313335329294,-0.112081363797,0.29867875576,0.541179656982,-0.0275847297162,0.00928444415331,-0.285943180323,0.00546952523291,-0.607009649277,-0.16968934238,1.10650002956,-1.10510003567,0.7855656147,0.450500011444,0.217045679688,-3.65505003929,-0.863150000572,-0.602710723877,0.0418098270893,0.389068841934,0.940306901932,-0.00394999980927,-0.167880743742,-0.00200000009499,-0.470600008965,-0.414149999619,0.000999999931082,0.000300000014249,0.33123332262,0.450198918581,-0.257194399834,-1.14464378357
4846,0.424921274185,0.555813610554,-0.87799590826,-0.308534651995,-0.10986469686,-0.116161361337,-0.278788983822,-0.0633000135422,-0.351494163275,0.510014593601,-0.0860925093293,0.288130670786,-0.0854844152927,0.294799983501,-0.723858237267,1.0020762682,-0.306943029165,-0.064091771841,-0.101207390428,0.222411483526,0.789512634277,0.156774103642,-0.293621957302,-0.484544485807,-0.434013515711,-0.672760725021,0.492176085711,1.45010411739,-0.595553517342,-0.481275886297,-0.585952043533,-0.0686712414026,-0.0922854095697,-0.302178382874,0.248967766762,-0.514343798161,-0.155749052763,4.76665019989,0.732749998569,-0.647895753384,-0.139566645026,0.404946267605,-1.01690006256,-0.345550000668,-0.457742214203,0.145508676767,0.0040317773819,-0.0318557806313,2.60560011864,0.429243177176,0.37760001421,3.72350001335,0.0411249957979,0.48164999485,1.31529998779,-0.326299965382,0.466061353683,1.23523485661,0.268231719732
1452,-0.366748660803,-0.569240927696,0.523650407791,1.39223122597,0.510239005089,0.361798286438,-1.46639382839,0.410799980164,1.24448633194,-0.453247368336,0.0750809013844,0.375459313393,-1.11337757111,-1.04104995728,-0.290798008442,-1.09273040295,-0.709707319736,0.387185007334,0.208794429898,-0.0628014355898,-0.141061320901,0.764780700207,-0.623830854893,-1.09057676792,-0.221482202411,-0.225094914436,-0.456263422966,0.189933627844,-0.235530331731,0.30985340476,0.0548399612308,0.213135018945,-0.354516327381,-0.603471398354,-1.37227058411,-0.634469389915,0.361014962196,-0.731850028038,-0.723399996758,-0.433322072029,-0.916600048542,-1.25232827663,-0.743600010872,-0.150249987841,-1.12920951843,-0.0795893967152,-1.93362700939,-0.223542720079,1.15015006065,-0.374424129725,0.453099995852,-0.47879999876,0.61657500267,-0.972849965096,-0.288100004196,-0.296400010586,0.00320409238338,1.15576195717,-0.366654247046
4776,-0.17047265172,0.151105433702,-1.31940126419,0.632024943829,-1.08621966839,0.116205334663,-1.50406765938,-0.552250027657,0.491532921791,-0.584851443768,-0.35326987505,-0.378497958183,-1.03760504723,0.202700018883,0.0193813741207,1.1437485218,1.64002811909,-0.209119945765,-0.0519877672195,0.00902889668941,1.89097309113,-0.375957101583,-0.892861127853,-0.475971460342,-0.60821133852,0.375951677561,-0.088194578886,-0.255649626255,0.0691219270229,-0.434470504522,1.31541752815,0.182591930032,1.01382124424,0.818608641624,0.736833691597,-0.805206775665,0.384797155857,-0.16724999249,-0.641250014305,1.25419521332,0.445233404636,0.740952908993,1.83690011501,-0.640649974346,-0.487303763628,0.414997905493,-0.0942739397287,1.46816134453,2.29239988327,-0.106690086424,0.336699992418,2.38470005989,-0.114800006151,0.560050010681,0.0726000070572,0.275500029325,-0.216151803732,-0.106191627681,-0.618571162224
6908,0.0465620532632,0.649995863438,1.04228532314,0.907473623753,0.494490981102,0.312263786793,0.0248537287116,0.223949998617,0.0311358124018,-0.41255325079,-0.221695825458,-0.118968389928,-0.51291513443,2.59130001068,0.427581727505,-1.01341462135,-1.36112177372,0.500712633133,0.485764920712,1.01178991795,0.41563975811,-0.320913374424,0.565150201321,-0.550725460052,0.367008686066,-0.554043114185,0.210894048214,0.234375834465,0.013979844749,0.204499602318,-0.334490895271,-0.293230444193,-0.689674556255,-0.349127352238,-0.312890380621,1.80749511719,-0.292429894209,0.132050037384,0.0940500199795,0.1277975142,-0.681366682053,-0.936130642891,-2.37569999695,0.373600006104,2.06566810608,-0.315009593964,0.612721502781,-0.351693272591,2.08249998093,-0.155934810638,-0.78250002861,-1.54240000248,0.0410749837756,0.771899998188,-0.186199992895,0.199133321643,0.985350966454,0.312533438206,0.268361657858
672,-0.0784870535135,-0.411851286888,-0.0962595045567,0.309113651514,0.928237080574,0.86342895031,-1.61104762554,0.408999979496,-0.515857338905,-0.813683152199,-0.338420778513,-0.393745720387,-0.338289499283,0.69604998827,0.168006107211,-0.846715509892,-0.102890126407,-0.184971123934,-0.100463174284,0.883966088295,-0.283179819584,0.612465023994,0.314070284367,-0.830457687378,0.35956710577,-0.14223639667,0.0879435762763,0.172919929028,0.441319286823,-0.748298943043,0.298456013203,0.756031215191,-0.400891661644,1.19929528236,0.345701247454,0.225002363324,0.991150915623,0.0842999815941,0.303800016642,-0.180637061596,0.60763335228,0.499408572912,-1.57419991493,0.347999989986,-0.305017113686,0.301935493946,0.194506883621,0.613748729229,-1.30879998207,0.464703440666,-0.610199987888,-0.459100008011,0.593400001526,0.539000034332,0.595849990845,0.176466673613,-0.234956786036,1.89224135876,0.270818501711
5710,-1.09311413765,-0.896687269211,0.722869098186,-0.463992029428,1.23350429535,1.39678573608,-0.346099704504,0.56970000267,1.16088676453,-0.474900126457,0.622870147228,0.204342097044,-0.366421818733,1.04050004482,0.594686329365,-1.5173265934,-0.721533596516,-0.159274697304,-0.00242290645838,0.617887914181,0.423891782761,-0.502849161625,1.09037125111,-1.27697920799,-0.0529173500836,-0.0170325376093,0.33647197485,0.394696503878,0.00682823266834,0.0304357577115,1.09727180004,-0.470661371946,-0.150135606527,-0.203557372093,-0.00622590631247,-0.584736049175,0.400128901005,-0.694999992847,0.808699965477,-1.54543077946,0.312433362007,-0.390913009644,-2.44475007057,0.738950014114,-1.0911809206,-0.402233123779,-2.13028860092,-0.279525250196,-0.256300032139,0.513770878315,-0.875999987125,-2.01880002022,0.577925026417,0.202399998903,-1.18445003033,-0.14200001955,0.503958463669,0.559841573238,-1.12745833397
2115,0.142374232411,-0.239552378654,-0.363398313522,-0.395805418491,-0.656084358692,-1.61289525032,0.126121819019,-1.0528999567,0.337898373604,0.689162135124,-0.0902210026979,-0.0444051884115,-0.926211595535,0.824150025845,0.96762406826,0.483189940453,1.3087041378,0.719665944576,-0.997791290283,-0.958875656128,0.580320715904,-0.288172125816,0.137400865555,0.528782427311,0.550893902779,-0.658077716827,0.0187497138977,-0.343065917492,-0.187956511974,-0.266385018826,0.0691802054644,0.221394568682,-0.138744965196,-0.902035653591,0.500924944878,0.0573311522603,-0.330179214478,5.35080003738,-0.145700007677,-0.249991610646,0.217533349991,2.72014093399,7.25834989548,-0.951550006866,-0.296155482531,1.46504378319,-0.350488692522,0.997859418392,-0.451799988747,-0.233537301421,-0.235100001097,-0.837999999523,-0.00379998981953,-0.173150002956,-0.0858500003815,0.957433283329,0.408452868462,-0.166554898024,0.234200268984
7015,-0.656978368759,0.102446168661,0.370852142572,0.488629668951,-0.0611485689878,-0.480645656586,-1.08269095421,-0.317049980164,-0.319465786219,0.903156459332,-0.56090170145,-0.375308573246,0.521083235741,0.270750015974,-0.92232209444,1.79791092873,0.518030524254,-0.304096490145,-0.0130337178707,-0.14050835371,1.19403862953,-0.374962508678,-0.52888327837,-0.318719446659,-0.790015220642,0.36557161808,-0.304357290268,0.144009739161,-0.267481923103,-0.0161382220685,-0.00892599858344,-0.489981651306,0.551697611809,-0.237429738045,-0.674785375595,-0.521064758301,0.924802184105,-3.14915013313,-0.749449968338,0.190926268697,0.403433322906,0.105948925018,0.435050010681,-0.185149997473,0.34641584754,0.100990220904,1.10783410072,0.409354776144,1.33335006237,0.0855159834027,-0.769100010395,1.56640005112,0.10422501713,-0.646849989891,1.4836499691,-0.0370666533709,-0.395106911659,-0.287482440472,-0.92096143961
8726,-0.932609319687,-0.358182787895,0.468063384295,-2.55022382736,-0.389089912176,1.60632228851,0.852003216743,0.118050009012,0.302837789059,0.33837467432,-0.180514425039,-0.257076770067,-0.278486847878,1.44569993019,0.64579230547,-0.203154668212,-0.722091674805,0.0112429857254,-0.170480072498,0.162293761969,-0.885779857635,-0.41019487381,-0.292516559362,0.46385461092,-0.177990093827,-0.220065921545,0.736732363701,-0.911618411541,0.23829549551,0.698257982731,-0.606804132462,0.0462034828961,-0.610704541206,0.166994452477,-0.75075417757,1.16638946533,1.83808732033,-4.93249988556,0.989049971104,6.09068441391,-0.198200002313,1.7376459837,3.25990009308,-0.969550013542,0.727815747261,1.82389330864,0.589648365974,0.299039453268,-0.729550004005,-0.119799092412,-1.22650003433,-0.983600020409,0.129200011492,-0.980499982834,0.474249988794,-0.661933362484,0.710449278355,1.20160651207,0.340856254101
