rid,CPC002_HA1E_6H:BRD-K28578425-001-02-1:10,CPC002_HA1E_24H:BRD-K28578425-001-02-1:10,CPC002_HCC515_6H:BRD-K28578425-001-02-1:10,CPC002_HCC515_24H:BRD-K28578425-001-02-1:10,CPC002_PC3_6H:BRD-K28578425-001-02-1:10,CPC002_PC3_24H:BRD-K28578425-001-02-1:10,CPC002_VCAP_6H:BRD-K28578425-001-02-1:10,CPC002_VCAP_24H:BRD-K28578425-001-02-1:10,CPC016_A375_6H:BRD-K28578425-001-02-1:10,CPC016_A549_6H:BRD-K28578425-001-02-1:10,CPC016_A549_24H:BRD-K28578425-001-02-1:10,CPC016_ASC_24H:BRD-K28578425-001-02-1:10,CPC016_HEPG2_6H:BRD-K28578425-001-02-1:10,CPC016_HT29_6H:BRD-K28578425-001-02-1:10,CPC016_MCF7_6H:BRD-K28578425-001-02-1:10,CPC016_MCF7_24H:BRD-K28578425-001-02-1:10,CPC016_NEU_24H:BRD-K28578425-001-02-1:10,CPC016_NPC_24H:BRD-K28578425-001-02-1:10,CPC016_SKB_24H:BRD-K28578425-001-02-1:10,PCLB002_A375_24H:BRD-K28578425:10,PCLB002_A375_24H:BRD-K28578425:3.33,PCLB002_A375_24H:BRD-K28578425:1.11,PCLB002_A375_24H:BRD-K28578425:0.37,PCLB002_A375_24H:BRD-K28578425:0.12,PCLB002_A375_24H:BRD-K28578425:0.04,PCLB002_A549_24H:BRD-K28578425:10,PCLB002_A549_24H:BRD-K28578425:3.33,PCLB002_A549_24H:BRD-K28578425:1.11,PCLB002_A549_24H:BRD-K28578425:0.37,PCLB002_A549_24H:BRD-K28578425:0.12,PCLB002_A549_24H:BRD-K28578425:0.04,PCLB002_HA1E_24H:BRD-K28578425:10,PCLB002_HA1E_24H:BRD-K28578425:3.33,PCLB002_HA1E_24H:BRD-K28578425:1.11,PCLB002_HA1E_24H:BRD-K28578425:0.37,PCLB002_HA1E_24H:BRD-K28578425:0.12,PCLB002_HA1E_24H:BRD-K28578425:0.04,PCLB002_HCC515_24H:BRD-K28578425:10,PCLB002_HCC515_24H:BRD-K28578425:3.33,PCLB002_HCC515_24H:BRD-K28578425:1.11,PCLB002_HCC515_24H:BRD-K28578425:0.37,PCLB002_HCC515_24H:BRD-K28578425:0.12,PCLB002_HCC515_24H:BRD-K28578425:0.04,PCLB002_HEPG2_24H:BRD-K28578425:10,PCLB002_HEPG2_24H:BRD-K28578425:3.33,PCLB002_HEPG2_24H:BRD-K28578425:1.11,PCLB002_HEPG2_24H:BRD-K28578425:0.37,PCLB002_HEPG2_24H:BRD-K28578425:0.12,PCLB002_HEPG2_24H:BRD-K28578425:0.04,PCLB002_HT29_24H:BRD-K28578425:10,PCLB002_HT29_24H:BRD-K28578425:3.33,PCLB002_HT29_24H:BRD-K28578425:1.11,PCLB002_HT29_24H:BRD-K28578425:0.37,PCLB002_HT29_24H:BRD-K28578425:0.12,PCLB002_HT29_24H:BRD-K28578425:0.04,PCLB002_MCF7_24H:BRD-K28578425:10,PCLB002_MCF7_24H:BRD-K28578425:3.33,PCLB002_MCF7_24H:BRD-K28578425:1.11,PCLB002_MCF7_24H:BRD-K28578425:0.37,PCLB002_MCF7_24H:BRD-K28578425:0.12,PCLB002_MCF7_24H:BRD-K28578425:0.04,PCLB002_PC3_24H:BRD-K28578425:10,PCLB002_PC3_24H:BRD-K28578425:3.33,PCLB002_PC3_24H:BRD-K28578425:1.11,PCLB002_PC3_24H:BRD-K28578425:0.37,PCLB002_PC3_24H:BRD-K28578425:0.12,PCLB002_PC3_24H:BRD-K28578425:0.04
8720,-0.101645343006,1.52569484711,-0.2743486166,0.19594848156,0.242926865816,0.795279443264,1.72735571861,-1.01160287857,0.139881059527,-0.326300024986,-0.584150016308,-0.0049209445715,-1.54876637459,-0.566348135471,-0.55547863245,0.147603452206,0.133089214563,0.927837371826,0.0182177834213,-0.119876086712,-0.224104642868,-0.150651484728,0.0420369878411,-0.446682214737,0.437454342842,0.14480252564,0.630639255047,-1.43589997292,-0.289573162794,0.0751042068005,0.0898744165897,0.293888270855,0.68416672945,0.21942910552,0.44281566143,0.551748752594,0.543386042118,-1.05643332005,-0.088280543685,0.0601558797061,-0.136100009084,-0.778073072433,-1.29764926434,0.231624886394,0.687281966209,-0.812601566315,-0.260449647903,-0.392826020718,0.228177815676,-0.292333334684,-0.978782594204,-1.05037641525,-0.631458640099,0.552890181541,0.495082825422,-0.585746586323,0.365327239037,-0.164903879166,0.576543033123,-0.176600322127,0.637757837772,0.158933341503,-0.340961754322,-0.547804772854,-0.392340898514,0.0408037751913,-0.0854840278625
10782,-0.125722289085,2.93680548668,0.100214779377,1.36179339886,0.395296216011,0.113798856735,1.40072107315,0.291696965694,1.03329980373,0.337650001049,-1.5297999382,-1.3256456852,-0.636344254017,0.702604711056,-0.22738674283,-0.198407292366,-0.898876130581,3.76331305504,-0.445464521646,-0.207904666662,-0.611746311188,-0.57988846302,-0.116846472025,-0.00825904682279,0.246273443103,-0.222578138113,0.323031932116,-0.81090003252,1.04240882397,-0.501712739468,-0.234499186277,0.991149425507,0.0853333771229,-0.602956950665,3.55295848846,0.187739446759,1.14643704891,0.273366630077,-0.470539748669,-0.913008213043,-0.169433355331,-0.70068192482,-0.405567616224,0.0493531860411,-0.176451548934,0.478091180325,0.219099164009,-0.9648873806,-0.892817139626,0.237166672945,-0.406169593334,-1.05239188671,-0.0595701187849,-0.032612234354,0.0745365470648,1.08131313324,5.41561841965,-0.097798705101,1.97370910645,-0.763534963131,0.918017029762,-0.0887999981642,-0.668354511261,-0.390185058117,-0.571191549301,0.91472953558,-0.663923680782
25932,0.375924140215,-0.877897977829,0.150204747915,1.22338163853,1.22019219398,4.04737854004,-0.116188466549,0.914651632309,0.0114461099729,-0.616949975491,-3.47049999237,-0.234597593546,-0.720051348209,0.235451951623,-1.5421680212,0.478974997997,-0.121973194182,-0.604071140289,0.217466756701,-0.462711602449,-1.4339568615,0.143387183547,-0.380301296711,-0.294215321541,-1.57622432709,0.0443211719394,-0.227730631828,-0.474133342505,-0.0948753207922,-0.447073996067,0.00906938314438,-1.02725148201,-0.376200020313,0.0702608078718,-0.791602134705,0.0930362567306,-0.304954022169,-0.639400005341,1.01605629921,0.395696729422,0.280000001192,-0.101937353611,0.643033087254,1.11282396317,-0.362900644541,-0.660574734211,0.361376523972,0.109952062368,0.168935343623,-0.414866685867,-0.660232007504,0.179948359728,0.130971372128,-0.00438782572746,0.153320014477,-0.309981107712,0.206303954124,-0.483345121145,-0.851116895676,0.668518006802,0.819665551186,-0.109866663814,-0.0164148211479,-0.234180778265,-1.08621048927,-0.260222494602,-0.673771858215
3028,0.0719867795706,-2.35826444626,0.662699043751,-0.56872934103,-0.418105840683,-0.47317647934,-0.822684586048,-0.881489396095,0.254616558552,0.633350014687,0.0771499872208,0.261528640985,-0.10216756165,-2.00780367851,-0.40956056118,0.999511837959,0.473397314548,0.839578509331,0.170466378331,-0.129541605711,-2.30658316612,-0.186202526093,-0.956121265888,0.106258206069,0.177793875337,-0.887250304222,-0.356668591499,-0.474599987268,0.0814414545894,0.666745066643,-0.0159729719162,-0.135304018855,-0.340966671705,0.258105844259,1.12348902225,1.4170166254,0.526293456554,-0.322333335876,-0.204795598984,0.897971987724,0.95176666975,-0.49261251092,0.654370903969,-0.0170600563288,0.168299287558,-1.07836031914,0.230488553643,-0.271654248238,0.129045188427,0.607599973679,-0.382879137993,-0.371517330408,-0.23736731708,-0.603977918625,-0.0871280878782,-0.0928488522768,-0.323517203331,-0.447219133377,0.68728107214,0.164846032858,0.684464275837,-0.871733367443,-0.428938150406,0.63512057066,-0.100410923362,-0.320076704025,0.541667044163
6804,0.0741953253746,1.77091646194,-0.159926533699,-0.0558241456747,0.658589661121,-0.198919832706,1.52692317963,-0.480104744434,1.59127378464,0.248799994588,-0.0559000000358,0.775613188744,-0.387413710356,3.04816555977,0.427133321762,0.324794590473,-3.30422091484,0.585974276066,1.10751020908,0.814941287041,0.10495532304,0.381133019924,0.132868722081,-0.562304139137,0.404253870249,0.341956347227,-0.615271151066,-0.544733345509,0.388127714396,-0.058415569365,-0.137909755111,-0.347899496555,-0.340166687965,-0.369691133499,0.397161155939,-0.246000558138,-0.0848849266768,-0.979400038719,-0.417890846729,-0.313435912132,-0.0741666704416,-0.970366835594,0.001748919487,-0.0717123225331,-0.0259590297937,0.255327284336,0.467822223902,-0.187436550856,-0.1286688447,0.131099998951,-1.02123808861,0.185260787606,-0.174139901996,-0.159420192242,-0.857118487358,-1.79803049564,-1.26463532448,0.192401707172,-0.928480029106,0.780506432056,0.381337612867,-0.206466674805,-0.123274631798,0.485718667507,-1.60578989983,0.630314588547,0.219749897718
890,0.362186849117,-0.964371800423,-0.228991806507,-1.24215841293,0.477601975203,-1.87177634239,-0.552156448364,-0.148958489299,0.10505835712,-0.546700060368,-0.0949999988079,-0.647048473358,0.104747891426,0.338682115078,-1.37346577644,0.10188600421,0.625360369682,0.0921762138605,-0.249667853117,0.2051435709,0.607674479485,0.467350006104,0.23499968648,-0.504422605038,0.155670702457,0.322640746832,-0.410598903894,-0.256966680288,-0.747629642487,-0.950906276703,1.52192699909,-0.153868734837,1.03593337536,0.549564063549,-0.362678200006,-0.639280617237,-1.09012436867,-0.194833338261,-0.339724630117,0.631398916245,0.403033316135,-0.388007104397,0.422373622656,-1.72217583656,-0.665188550949,-0.614705443382,0.633561253548,0.288978159428,-0.118491858244,0.0526666641235,-0.295674741268,0.689315795898,0.401794344187,0.286859214306,-1.22875678539,0.528762757778,-0.536549329758,0.229155257344,0.455128788948,0.310281932354,0.401268303394,-0.752700030804,-0.895956516266,-0.178204536438,-0.641425132751,-0.0521708577871,-0.316675841808
6390,0.148337289691,-4.17036628723,-0.0443164296448,-0.145357221365,-1.40912222862,0.673403739929,-2.30821228027,0.172762036324,0.302058339119,0.0200999975204,0.985200047493,0.803437113762,0.492484331131,0.276231050491,-1.46158981323,-0.122505426407,0.807020902634,-2.67595243454,0.192068487406,0.674609363079,0.12505453825,0.0422442704439,0.483705729246,0.344550192356,0.262038260698,1.56123363972,0.394281625748,0.312066674232,-0.0849454849958,0.191162362695,0.858358442783,-0.500401735306,-0.655666708946,0.0962380245328,-0.19181342423,0.239409148693,-0.344639420509,0.0351666659117,1.11301350594,0.441302925348,-0.403933376074,-0.455481886864,-0.162322938442,-0.149810522795,0.245813637972,0.30136847496,0.348311960697,0.405510574579,0.208489984274,-0.0947333574295,0.477396070957,1.13207352161,0.317678511143,-0.46869301796,-0.234838411212,-0.00378215312958,-1.1370344162,-0.101085633039,-0.576990664005,0.197531044483,0.163650110364,-0.653933346272,0.984806537628,0.641852140427,0.872858166695,-0.0153424739838,1.18651854992
4303,-0.0221232175827,-2.36869812012,-0.0459041297436,0.0543431937695,0.357018887997,-0.385984450579,0.21384781599,-0.671756029129,-0.569823145866,-0.0259999930859,-0.361999988556,0.367381960154,0.379954993725,-1.02668023109,0.441112428904,-0.266492694616,0.437233924866,0.632332265377,0.897409975529,-0.585924983025,-0.318674236536,1.82121777534,-0.162949666381,-1.07877993584,-0.501751124859,0.436825841665,-0.117029190063,-1.03896665573,-0.636826276779,-0.557313621044,-0.145359680057,1.3364470005,-0.029366672039,0.0173406321555,-0.461723923683,0.853168606758,-0.27598246932,-0.468466669321,-0.275544315577,0.16884920001,0.7242000103,-0.286376535892,0.026286713779,-0.359741687775,-0.337999820709,-0.827333629131,0.116338536143,-0.314651638269,-1.10879635811,-0.913100004196,-0.616348206997,-0.785625457764,-0.862044930458,-0.694607079029,-0.29780548811,-0.0218237712979,0.0394538491964,-0.33849042654,0.280242860317,-0.260600239038,0.344657838345,0.377699971199,0.643112182617,-0.00309467315674,0.830504059792,-0.253333628178,0.807856023312
10953,0.440543860197,-1.73473262787,-0.174175709486,-0.483880192041,-1.5057849884,0.0951109156013,-1.43840491772,-1.06099164486,-0.12215424329,0.370549976826,0.505599975586,0.994951784611,1.08880853653,-0.0732914730906,-1.08483612537,0.302351951599,0.336067080498,0.844001173973,0.175523519516,-0.172410711646,-0.0468075275421,0.0448465198278,1.35579931736,0.40558090806,1.08885061741,-0.82648062706,0.297961086035,0.221833348274,-0.251045107841,-0.520261466503,0.30761501193,-0.00720385462046,-0.341466665268,0.257344424725,0.325619220734,-0.131456613541,-0.644190013409,-0.00859998166561,0.308008641005,-0.507297754288,-0.577000021935,0.503563821316,0.193103790283,-0.0282367765903,0.396404117346,-0.0865716785192,0.447023898363,0.497429043055,0.451103776693,-0.170166671276,-0.276879221201,0.711502194405,0.0337356925011,-0.0176480859518,0.349483311176,0.152701973915,0.391932189465,3.33715462685,0.0956794917583,-0.175216823816,0.63028383255,-1.36366665363,0.92020124197,-1.36193716526,0.404632747173,-0.344486296177,0.863798618317
22889,-0.0199328958988,0.0599263980985,0.427436411381,-0.0550951734185,0.108580455184,2.70840454102,0.264453649521,0.264183700085,-0.758556842804,-0.574249982834,1.0501499176,0.0510094612837,-0.716175854206,-0.128953963518,-0.941041827202,-0.80927491188,0.883683085442,3.10212039948,-0.101457260549,-0.399971008301,-0.99095928669,0.415968954563,0.48157247901,-0.0890035107732,0.70027834177,0.112290069461,0.059570915997,-0.0627000033855,-2.10416078568,0.291852504015,0.289849042892,-0.0977951213717,-0.351233363152,-0.431474983692,0.0317392349243,-0.296490609646,-0.387577652931,0.510366678238,0.636415243149,-0.216102987528,-0.380233347416,0.0590322315693,-0.482788234949,0.526558578014,0.484707117081,-0.115639269352,0.362345993519,0.112359069288,1.0058631897,0.400700032711,0.354617536068,0.793929815292,0.330618083477,-0.262983828783,0.597219586372,-0.00900184456259,-2.49311161041,0.159722924232,0.0547647476196,0.0210105367005,-0.590786218643,-0.362666666508,-0.4373075068,0.396676242352,-0.209024578333,-0.31960234046,0.182246655226
3098,0.172080233693,-3.05582094193,0.354912996292,-0.598264992237,-0.393619179726,0.795620560646,-0.134394004941,-0.300815761089,-0.084232583642,0.357400029898,-0.826250016689,0.606052041054,-1.93950760365,-0.0691165551543,-0.419856458902,1.18977284431,-1.53307616711,-0.404068291187,0.56399846077,0.335795640945,-0.284953862429,0.223937153816,0.90612578392,-0.866995692253,0.527975559235,-0.223574519157,-0.414396762848,-0.0507666692138,-0.0569515526295,-1.00049638748,-0.580801904202,-0.594178855419,0.437366724014,0.240105077624,-0.274690032005,-0.516434550285,-5.19189977646,0.820866703987,0.632817029953,-0.191777139902,0.0627333372831,0.728609621525,-0.684388995171,-0.339123249054,0.422327160835,-1.34547996521,0.746841907501,-0.827013134956,-0.432991117239,-1.61710000038,-3.95787763596,-1.01358091831,-0.493462860584,-1.69298613071,-0.257252424955,0.319934427738,-0.625916600227,0.076367944479,-0.364130735397,-0.0378755740821,-0.499535441399,-0.71266669035,-0.227660894394,-0.463963031769,-0.344332277775,-0.834957361221,-1.36795437336
11044,-0.0380310043693,2.80202388763,-0.595195889473,-0.143613755703,-0.0763893425465,0.781595945358,-0.202589690685,0.19715115428,0.0158997438848,-0.553550004959,0.0512000024319,-0.108565986156,0.0482881367207,0.695750355721,1.45549941063,-0.161205142736,0.392721384764,0.493652880192,-0.632584273815,0.940065860748,-0.266058146954,3.36548137665,-1.07513415813,1.07956314087,-0.912214279175,-0.891510784626,-0.913676381111,0.902266681194,-0.0234208926558,0.397193074226,-0.720057845116,0.919781923294,0.229500025511,0.457943737507,1.68703961372,-0.0800392925739,2.35217666626,-0.600699961185,-0.824079334736,-0.0134834051132,-0.0715000033379,-0.851233005524,0.223713696003,-0.477527499199,0.911604166031,0.0041915550828,-0.764993309975,-0.307065010071,0.809882581234,0.265866696835,5.17538976669,-0.138085842133,3.95463895798,2.70403838158,0.674467563629,-0.582039177418,1.0799459219,-0.0767683461308,1.08396577835,0.671965241432,0.630281329155,0.144800007343,-0.427403092384,-0.143486961722,0.347278535366,0.330442130566,0.218052938581
8985,0.300121814013,-2.33979153633,0.286555916071,-0.786774277687,-1.23078358173,-0.693631470203,0.212401747704,-1.81656718254,0.374767154455,-1.21609997749,-0.402150034904,0.908289670944,1.98958718777,-1.22989904881,-0.778433144093,0.746801972389,0.323900014162,-1.3628667593,0.881618916988,-0.326948285103,0.0977030023932,0.694381535053,-0.214848875999,1.03735494614,0.035753518343,0.569506883621,-0.0330548211932,-0.445566684008,0.0730690360069,1.02679491043,-0.524517059326,-0.140869960189,-0.420000016689,-0.0444615185261,-0.424820005894,-0.250207722187,0.0598833113909,-0.385200023651,0.792872726917,-0.110763773322,-0.181866690516,0.859278798103,0.477096140385,-0.0708546340466,0.594151735306,0.0126706957817,-0.0848756060004,0.0632061362267,0.760004878044,0.0363666638732,0.107586227357,0.253117918968,2.18446469307,-1.0806312561,0.553980588913,3.65939426422,0.213143527508,0.572851002216,0.416887462139,0.905348479748,0.206218004227,-1.27970004082,-0.29522305727,0.135002404451,-0.799226880074,-0.264110863209,-0.123878359795
66008,-0.152521401644,-1.43295240402,0.201532512903,-0.951619148254,-0.178422003984,-0.929049551487,-1.15446162224,-0.242148756981,0.034967854619,-0.852200031281,-0.0720500051975,-0.274424105883,-0.171257704496,-0.462743282318,-0.707626819611,-0.132846862078,-0.326805770397,0.143602922559,0.573767066002,0.510465741158,0.471170067787,0.424054443836,-0.208298936486,0.288551360369,0.00118298828602,0.280833303928,0.620047986507,-0.277533352375,0.877775073051,0.412066042423,0.439757078886,-0.585563004017,-0.797899961472,-0.279948502779,-0.261596024036,-0.616635560989,-0.562845826149,-0.36643332243,-0.0606114268303,-0.120053708553,-0.316266655922,0.455463975668,1.50149154663,-0.0803253799677,0.140306025743,-0.206469088793,0.251506119967,-0.000229895114899,0.763773322105,-0.586766660213,-0.170482218266,-0.397927671671,0.210749894381,-0.146684885025,0.665991961956,-0.397521913052,-0.888100862503,-0.282800644636,-0.339438676834,-0.221656098962,0.539349079132,-0.522833347321,-0.806694149971,-0.508364856243,0.100996613503,-0.396692693233,0.168106496334
9217,0.0500872209668,-2.49777293205,-0.558430254459,0.800456166267,0.459889024496,-0.935798048973,-0.804863095284,0.637877047062,-0.0786447450519,-1.16254997253,0.137749999762,1.10263884068,0.866777062416,-0.960416615009,-1.05226397514,0.526858866215,0.758162498474,0.258017599583,-0.210651829839,0.155363947153,-0.562838017941,-0.0997706055641,-1.19910562038,0.544297158718,-0.438623785973,0.190770551562,-0.473338007927,-0.192433357239,-1.10956263542,1.30347299576,0.711922585964,1.92488527298,0.450100004673,1.62581181526,0.112459301949,0.253455162048,1.43643605709,-0.0428333431482,-0.48517125845,-0.765442371368,0.0678000003099,-0.676193773746,0.554759383202,0.0569069385529,0.256800949574,-0.424846529961,-0.0715899318457,0.485437750816,0.349345445633,-0.0566000118852,0.156314566731,0.781532406807,0.438393235207,0.18891659379,-0.261178135872,-0.00483509898186,0.23324483633,0.339166641235,-0.401237010956,0.849760293961,1.02419757843,3.48290014267,-0.225308001041,-0.301066875458,0.171364724636,0.759798049927,-0.341692954302
701,-0.375887006521,3.10980892181,-0.523170411587,1.03628432751,-0.32347753644,0.439456701279,0.507828831673,0.845050156116,0.28774484992,0.0221500024199,0.475050002337,-1.19349598885,-0.670078754425,0.465539604425,1.65806889534,-0.775073051453,0.754516839981,-0.403198480606,-0.807524383068,0.138267874718,0.683207929134,-0.0283182412386,-0.72698456049,0.383987307549,1.07108402252,-0.793066620827,0.228094637394,-0.108133338392,0.178613677621,0.0934828221798,0.858431696892,-0.188852056861,0.309933364391,0.593606591225,-0.033079713583,-0.309865653515,-0.189120531082,-0.0406333208084,0.306153386831,-0.230137959123,-0.0366000011563,1.04171466827,-0.283523917198,-0.887761235237,-0.421995431185,-1.93886852264,-0.0915699526668,-1.43093192577,-0.489581286907,0.442800015211,1.16640925407,0.515717864037,0.393990725279,0.81514775753,-0.411353826523,0.625736892223,1.09659612179,-0.481084555387,0.06603500247,-0.905233502388,0.30557885766,0.643833398819,1.01069271564,-0.158985704184,-0.869580924511,-2.07054281235,-0.586763441563
6182,0.663164496422,-3.04453372955,0.507095813751,-0.883848667145,-1.87981903553,-0.818431854248,-1.29862546921,-0.0198969841003,0.525797843933,0.168300002813,-0.163550019264,0.750667512417,0.582235455513,-0.696456849575,-1.89626038074,0.596298635006,0.484411895275,-1.04446566105,0.470417350531,1.02408218384,0.142432361841,0.487081319094,0.308917284012,-0.110486969352,0.6239798069,0.72417140007,-1.6532831192,-0.595466732979,-0.471802175045,0.61336016655,-0.0501009970903,0.291189014912,0.223833352327,0.611542165279,-0.224693179131,-0.709163367748,-0.754450082779,0.220366686583,0.373807251453,-2.57458353043,-0.103599995375,0.221514359117,0.343582123518,-0.335069358349,0.996409714222,0.579854488373,-0.00217830389738,-0.475137174129,-0.106104120612,0.840133428574,-0.745134651661,0.22481071949,-0.394233554602,0.55846965313,-1.50344049931,0.272363632917,-1.37740492821,0.121482715011,0.660754203796,0.582913756371,1.18970322609,0.663400053978,0.622357010841,0.0395585000515,-0.460308581591,0.382352232933,-0.354992985725
4860,-0.191153421998,-3.91478776932,-0.758846402168,-0.773658871651,-1.33066701889,-0.582512617111,-0.662544906139,-0.585359632969,0.465485751629,0.22990000248,0.440600007772,-0.147949874401,-0.422488301992,-0.344289034605,-0.62662512064,0.545117139816,0.464962124825,2.63083124161,0.214082896709,-0.103976160288,-0.163772448897,-0.320001959801,-0.232249647379,0.371062129736,0.88448882103,-0.287926614285,-0.618943154812,0.728066682816,0.455169200897,0.87941801548,1.11845898628,-1.08770763874,-0.656633317471,0.288573563099,0.117913663387,-0.114095561206,-0.874882876873,-2.21449995041,0.544224500656,0.62009704113,-0.29823333025,0.198749005795,0.35491424799,-1.2663820982,-0.229650750756,0.443328797817,0.50057220459,0.0421615764499,0.558207035065,-0.339700013399,0.0758893489838,0.0617523342371,1.06825256348,0.422807723284,1.12579739094,0.112905524671,0.0617616474628,0.404369294643,0.812940835953,-0.107836924493,0.89378285408,-0.376699984074,0.40048289299,-0.509057164192,-0.201313614845,0.153406858444,0.670032501221
7398,0.0932459309697,-3.29032087326,0.633666157722,-0.356130421162,-0.64666903019,0.760564804077,-1.36082077026,0.0718248933554,-1.07283437252,-0.168449997902,-0.108999997377,0.38026702404,0.589746236801,0.0634591281414,-2.3460547924,0.334269374609,0.995086789131,-0.467445969582,0.368805527687,-0.495750337839,-0.344268143177,0.150443121791,-0.692838013172,-0.0787036716938,0.887309253216,-1.7153673172,0.486557215452,-1.01186668873,0.351390898228,0.0440751090646,-1.95034694672,-0.0565654188395,1.10750007629,0.512192368507,-3.06170511246,0.726089417934,-0.0340449512005,0.693100035191,1.02269160748,-0.39549985528,-0.0999666601419,-0.234974905849,0.214406490326,0.501738846302,-0.220601350069,0.251053541899,-0.627321362495,0.0572323799133,0.650592982769,0.0438333675265,1.38680589199,0.250554680824,-0.0374206230044,0.0386098027229,-0.115436032414,1.48856043816,0.784006536007,-0.584973573685,2.00311088562,0.228607356548,0.360596626997,0.522533297539,-0.0518726110458,0.116629719734,0.947073459625,0.173857092857,-0.154094204307
6117,0.345247268677,-4.38763093948,1.00525450706,-0.208066940308,-1.23603630066,0.934063434601,-1.17529845238,-0.32195019722,0.229580506682,-0.293099999428,0.436899989843,0.307244092226,0.656107604504,-0.768621206284,-2.14839029312,0.664130866528,-1.07206404209,-2.88251805305,0.751011192799,0.703619003296,-0.390377491713,-0.220581516623,0.0249320492148,-0.549464643002,0.678176164627,0.625888228416,-0.657727777958,0.370266675949,-0.287791252136,-0.348012030125,-0.103433124721,0.521250903606,0.210233330727,-0.853071928024,0.499356746674,0.670289337635,0.627663612366,-0.324000030756,0.46721097827,0.0803282260895,-0.488366663456,0.203820973635,1.04984557629,0.567698836327,-0.0693716183305,-0.0143148079515,-0.0589557290077,-0.0673541203141,0.0890736430883,-0.462300002575,-1.02397024632,0.148125082254,-0.756060004234,-1.05552387238,-1.13797748089,-0.19910158217,0.134986817837,-0.0877557918429,-0.617203235626,-0.55083912611,-0.0571737736464,0.530933320522,-0.901972293854,-0.928482055664,-1.31475806236,-0.0486171841621,-0.181102856994
23588,0.191069111228,0.560571312904,0.152198940516,-1.50543344021,0.13037095964,-0.252135276794,-0.0175573676825,-0.442727655172,-0.600363492966,-0.0600999966264,0.00394999980927,-0.651809215546,-0.319289058447,-0.0202401168644,-0.464763522148,0.424471616745,-0.405050635338,1.52772855759,0.714307129383,0.0905990451574,0.0769287347794,-0.141295522451,-0.126635342836,-0.314716100693,-1.25657320023,-0.12043953687,-0.111338600516,-0.454466700554,0.220150828362,-0.338666141033,-0.218746513128,0.0721409842372,0.920166671276,-0.781392931938,-0.562595009804,2.3741748333,-0.991740703583,0.194733440876,-0.524075269699,-1.01218140125,-1.30436658859,-1.22817587852,-0.336816012859,-4.73960494995,-0.131095528603,-1.68358278275,0.0202305950224,-0.638904929161,0.39324426651,2.83496689796,1.07835102081,-0.400191038847,-0.418757885695,0.485073506832,0.0885679498315,0.558037877083,3.37848973274,1.56403672695,0.842048406601,-0.991410911083,-0.47730499506,-0.0812666714191,-0.543149411678,-0.534777998924,-0.625980734825,1.99274480343,0.16560959816
949,-0.327792793512,-0.679681897163,-0.237596988678,-0.839978575706,-1.30801284313,-1.22855556011,0.301372289658,-0.768653392792,0.607124865055,-0.251800000668,0.305400013924,1.07770764828,0.223450660706,-1.17493796349,-1.13318538666,-0.0351573824883,-0.536474823952,0.2513422966,0.118664458394,-0.531688272953,1.1727643013,3.7664642334,-0.998479485512,0.435232996941,-0.236348167062,-2.58324742317,-0.283014267683,-0.5992000103,-0.237189874053,0.42207723856,0.479386985302,0.743482708931,0.382699996233,-0.0647416114807,-0.68663418293,0.0866481438279,0.320195585489,-0.16536667943,-0.529580593109,-0.418552041054,-0.931133389473,-0.203636988997,0.399246752262,0.298278987408,-0.170939803123,-0.167935818434,-0.811713933945,-0.513918638229,-0.378806442022,0.268299996853,-0.624833345413,-0.0151505172253,-1.11433315277,-0.413389414549,0.268257796764,-1.78109753132,-0.343682706356,-0.422684043646,-0.577644884586,0.309084624052,0.19273224473,-0.261566668749,-0.865692853928,0.0970508009195,-0.919659972191,-0.176372006536,-0.426223397255
7168,0.742888629436,-0.380872637033,0.957752227783,-0.487350344658,-1.49664151669,0.661166906357,-1.78597259521,0.413139730692,-0.571926176548,0.203250005841,0.360249996185,-0.723284602165,0.127885311842,-0.462135612965,-1.0979475975,-0.517264544964,-0.209710076451,-0.49229440093,0.267359256744,-0.0137778073549,-0.0658890753984,0.227099776268,0.0896973833442,-0.497869342566,0.675246953964,0.328815758228,-0.813889563084,0.587266683578,0.0936947911978,-0.976030111313,-0.878649890423,-1.32347917557,0.267533361912,0.259934663773,0.488234162331,0.0822197198868,-0.773208737373,0.121866673231,0.942681312561,0.226177543402,0.184666663408,0.481367647648,-0.169369846582,-0.218018859625,0.155550032854,0.565333247185,0.238592684269,0.179993271828,0.248781636357,0.217700019479,-0.295862734318,-0.0435229539871,-1.55974566936,1.14068639278,0.347008705139,0.273978322744,-1.29746425152,-0.244473785162,0.135300412774,-2.90735578537,-0.50038588047,-0.23166666925,0.261311203241,0.407657384872,-0.280207246542,-4.49799203873,0.197659701109
