rid,CPC004_A375_6H:BRD-A68723818-050-18-4:10,CPC004_HA1E_6H:BRD-A68723818-050-18-4:10,CPC004_HA1E_24H:BRD-A68723818-050-18-4:10,CPC004_HCC515_6H:BRD-A68723818-050-18-4:10,CPC004_HCC515_24H:BRD-A68723818-050-18-4:10,CPC004_HEPG2_6H:BRD-A68723818-050-18-4:10,CPC004_HT29_6H:BRD-A68723818-050-18-4:10,CPC004_MCF7_6H:BRD-A68723818-050-18-4:10,CPC004_PC3_6H:BRD-A68723818-050-18-4:10,CPC004_PC3_24H:BRD-A68723818-050-18-4:10,CPC004_VCAP_6H:BRD-A68723818-050-18-4:10,CPC004_VCAP_24H:BRD-A68723818-050-18-4:10,CPC015_A375_6H:BRD-A68723818-050-18-4:10,CPC015_A549_6H:BRD-A68723818-050-18-4:10,CPC015_A549_24H:BRD-A68723818-050-18-4:10,CPC015_ASC_24H:BRD-A68723818-050-18-4:10,CPC015_HEPG2_6H:BRD-A68723818-050-18-4:10,CPC015_HT29_6H:BRD-A68723818-050-18-4:10,CPC015_MCF7_6H:BRD-A68723818-050-18-4:10,CPC015_MCF7_24H:BRD-A68723818-050-18-4:10,CPC015_NPC_24H:BRD-A68723818-050-18-4:10,CPC015_PHH_24H:BRD-A68723818-050-18-4:10,CPC015_SKB_24H:BRD-A68723818-050-18-4:10,CPD002_MCF7_24H:BRD-A68723818-103-01-7:10,CPD002_MCF7_6H:BRD-A68723818-103-01-7:10,CPD002_PC3_6H:BRD-A68723818-103-01-7:10,CPD002_PC3_24H:BRD-A68723818-103-01-7:10,MUC.CP006_MCF7_6H:BRD-A68723818-050-04-4:10,MUC.CP006_MCF7_6H:BRD-A68723818-050-04-4:3.3333,MUC.CP006_MCF7_6H:BRD-A68723818-050-04-4:1.1111,MUC.CP006_MCF7_6H:BRD-A68723818-050-04-4:0.3704,MUC.CP006_MCF7_24H:BRD-A68723818-050-04-4:10,MUC.CP006_MCF7_24H:BRD-A68723818-050-04-4:3.3333,MUC.CP006_MCF7_24H:BRD-A68723818-050-04-4:1.1111,MUC.CP006_MCF7_24H:BRD-A68723818-050-04-4:0.3704
4846,0.148873806,0.23262873292,-0.822809815407,-0.816467583179,0.119782939553,-0.16037979722,0.810595333576,1.88085961342,0.000465124845505,1.85308909416,0.292183309793,0.313995808363,0.339451760054,3.43129992485,0.467425137758,1.15267217159,-0.338799983263,0.725700259209,-0.328358471394,0.20795416832,0.282679975033,0.0700500011444,1.01384997368,0.307857364416,-0.440640300512,0.181979596615,0.374296754599,-1.25440001488,-0.660466730595,-0.000899903476238,-0.404717981815,0.635677993298,1.17024803162,-0.237833276391,0.190201386809
1452,-0.173879310489,0.670790493488,0.278865724802,-0.233759984374,0.597253799438,-1.7585285902,0.174181118608,-0.408125281334,-0.17113520205,-1.37897968292,-0.878339231014,-0.873466849327,-0.149535313249,0.163200005889,0.926626443863,0.758746266365,-0.233149990439,0.562803983688,1.08910369873,-1.97173261642,0.814208269119,1.16530001163,1.37734997272,-0.00982399471104,-0.243686228991,-0.653468430042,-1.65122413635,0.866466641426,0.290933340788,0.775405704975,0.407361745834,-0.0668939352036,0.00133031606674,-0.113967426121,0.0181895643473
4776,-0.647338747978,1.1116437912,0.385743796825,0.566894233227,1.04775810242,-1.15266466141,0.878975152969,1.56760561466,1.10431826115,-0.29231056571,-0.136801749468,1.57940554619,-0.545193076134,0.279850006104,-0.806715965271,-0.0832591354847,-1.01399993896,-0.223222672939,-1.64870333672,0.184209123254,-0.802933096886,-1.00734996796,-0.439949989319,0.763847351074,1.32172393799,-0.290694177151,0.510987639427,-0.124400034547,0.249733358622,-0.682238221169,0.430451273918,0.191109210253,-0.33133623004,3.42432975769,0.572664737701
6908,-0.691546201706,-0.932613193989,1.17765665054,-0.539342463017,-1.30223882198,0.189414322376,-0.51013225317,-0.0607047080994,1.47224462032,1.12404918671,0.0285793095827,-1.06796622276,0.17148244381,-0.0446500182152,0.0544911921024,0.963372826576,0.66939997673,0.243559956551,1.44122672081,0.351516932249,0.22788836062,-0.0527000129223,0.130099982023,-1.86014282703,-0.537298023701,1.66587018967,-0.663604021072,-0.176633358002,0.4837000072,0.65662586689,0.650096952915,0.101523265243,-0.0686280429363,-0.255369246006,-0.587780475616
672,-0.137419551611,0.515942394733,-0.844098448753,-0.408952832222,-2.13957118988,0.474843561649,-0.708093345165,-1.12994146347,1.34407365322,-0.170257687569,0.500233948231,-0.0630520135164,0.15827575326,-0.909900009632,-1.16298758984,-0.583254754543,0.716349959373,0.738978743553,0.461340159178,0.273876041174,0.296273350716,-0.471949994564,-1.24705004692,-0.583313345909,-0.0470044612885,0.0320119857788,0.824836790562,0.0407333374023,0.235100015998,-0.943370938301,0.339085102081,0.791706323624,0.74866437912,0.222263529897,-0.0844204127789
5710,0.243029117584,0.0494719594717,0.494354635477,0.680754184723,-0.454746216536,1.32181024551,-0.0752570480108,0.438121944666,0.943714737892,0.479791879654,0.236605316401,-1.25791978836,-0.199798762798,1.05460000038,0.975204408169,0.6311185956,0.560250043869,-1.52064847946,1.00622630119,-0.0894462019205,-0.0486584752798,0.063299998641,0.204149991274,-0.591918706894,0.308100193739,1.53197669983,-2.89796805382,-0.296033322811,0.644633352757,1.25613570213,0.348444759846,0.730370461941,0.348354697227,-0.291211515665,-0.964714050293
2115,-0.257095128298,0.480591595173,-0.60391253233,-0.735669493675,0.0825329422951,0.8276065588,0.156521201134,1.43019151688,1.16727137566,0.820721507072,0.535260617733,0.668369352818,-0.126171186566,-1.20825004578,-0.723063230515,-0.416025459766,-1.55765008926,-0.0657428428531,-1.62927818298,0.787376821041,0.635454177856,-0.216099992394,0.577499985695,1.59102892876,-0.721863031387,1.85028624535,-0.512349367142,-0.172066658735,0.598533332348,-0.150489240885,0.654263734818,-0.922289907932,1.08842182159,-0.162306293845,-0.754157602787
7015,-0.198559224606,0.660558581352,0.948013961315,0.0925545543432,1.50727438927,-0.662159800529,0.645215213299,0.79960167408,0.864816844463,-0.78612780571,-0.10936742276,1.32430922985,-1.07108879089,-0.380650013685,-1.06995105743,0.0101865511388,0.0700000226498,-0.372384369373,-1.14855575562,0.0878176391125,-0.691065490246,-1.04320001602,-0.681849956512,1.19548535347,0.387064397335,-0.0563496351242,0.319645524025,0.497133374214,0.228833317757,-0.686009645462,0.886745691299,0.0223475918174,-0.00611207634211,0.303315848112,0.731037855148
8726,-1.54180753231,0.285171061754,0.279348880053,-0.77050447464,-3.10874652863,0.65439915657,-0.590158998966,-0.68379843235,0.722195982933,-1.22480201721,-0.740189015865,-0.442538261414,-0.604690015316,-1.0067499876,0.353111118078,-0.789660513401,0.740899980068,-0.356629639864,2.13807225227,-0.596466958523,0.469339609146,0.354849994183,-0.674499988556,0.110948711634,-0.160398572683,-0.397612690926,-0.32537651062,-0.250299990177,0.297733336687,-0.210802152753,0.0177587866783,0.711490273476,0.0459638647735,0.10649728775,0.680269598961
2185,-0.317648172379,0.557217359543,0.0177223011851,0.831783235073,3.17806243896,-0.86528646946,0.664851367474,1.1127846241,1.4865860939,-0.496928721666,0.15823829174,1.50557792187,-0.348678231239,0.0532499998808,0.0837561562657,-0.433816462755,-1.04500007629,-0.108226984739,-1.93988978863,0.281570315361,-0.314022481441,-0.33654999733,-0.0630500018597,0.421810030937,0.22181366384,0.455323040485,-0.115918211639,0.444633364677,0.529033362865,-0.0352122485638,0.129498869181,0.109756246209,-0.10773114115,0.258505642414,0.127833098173
3315,0.869273304939,-0.208673611283,-0.419900566339,0.278135806322,2.15522646904,1.06587707996,-0.113576136529,0.0106439916417,-0.977193832397,-0.817569553852,-0.476949483156,-0.849589943886,1.10098195076,0.504849970341,1.72292113304,0.136874705553,0.710799992085,1.88409745693,0.74730026722,0.105952456594,-0.55078536272,-0.376599997282,0.00164999999106,-0.184960857034,0.435320734978,-0.17243757844,0.644477069378,0.0,-0.286433339119,0.0,0.0,-0.928197860718,0.143853262067,-0.793879687786,-0.531347692013
5289,-0.00789088755846,0.41239130497,-1.57163667679,-1.06856107712,1.15157604218,-0.475693762302,-0.372870177031,2.24912858009,1.18247759342,0.396696984768,0.477235466242,0.637140393257,-0.170500978827,-0.962349951267,0.129781797528,-0.0435061603785,0.94420003891,-0.365405231714,-1.77230870724,0.266463190317,-0.146919906139,-2.01274991035,0.195400059223,-0.378685235977,-0.633349180222,-0.187328457832,-0.514785885811,-0.581166684628,0.78149998188,-0.0561394132674,0.624661564827,0.174956202507,1.1952444315,-2.21678829193,-0.672252297401
868,-0.258142054081,0.0449784845114,-0.682012319565,0.0338648706675,1.350679636,0.0757292956114,1.176907897,0.374160051346,0.517688632011,0.691644310951,0.76905298233,0.251091897488,1.39306914806,2.17869997025,0.359384119511,0.235219627619,-0.400400012732,-0.037123516202,-0.521125912666,1.13548660278,0.378762722015,0.222800001502,1.65404999256,-0.535714805126,-1.18094491959,0.189211964607,-1.13964104652,-0.0819000154734,-0.691333353519,0.521072685719,0.0246957689524,-0.367572546005,-0.424757450819,1.61586415768,0.252052396536
1677,0.318243712187,1.23523449898,0.283724665642,0.51584893465,1.52536213398,-0.725313544273,0.513808906078,0.796193301678,1.67188537121,-0.574852824211,-0.396816909313,0.829664111137,0.159267783165,-0.549749970436,-0.46645578742,-0.169745966792,-0.765300035477,-0.31855404377,-1.25920808315,2.28679299355,-0.329326152802,-0.412800014019,0.829300045967,1.35307145119,2.19774532318,0.819554507732,0.541875898838,0.613933324814,0.0525332987309,-0.442945629358,0.77146345377,-0.232693448663,-0.0132814645767,-0.0850265845656,0.45776116848
7043,-0.168236136436,0.513729810715,-0.121014744043,-0.361345231533,-0.0474503040314,-0.651263773441,0.321614265442,0.277103334665,1.0595151186,-1.11460459232,-0.148617222905,-0.198408663273,-0.563900113106,-0.37064999342,-0.180331245065,-0.0858839452267,-1.06155002117,-0.76278847456,-1.27427506447,-0.00653688050807,-0.289422035217,0.36084997654,-0.359149992466,0.368049800396,-0.225208118558,0.900974214077,-0.206523701549,1.04966676235,0.170500010252,0.520284414291,0.276109278202,1.07826733589,0.324859499931,-0.0224494412541,-0.159639239311
5613,-0.0992169827223,0.457590639591,0.498631089926,-1.18834328651,1.8514071703,-0.825723648071,0.957077980042,0.729855895042,1.41285264492,-0.581701159477,-0.0875816494226,0.158205956221,-0.28918799758,0.0464000105858,-0.542932152748,-0.235795736313,-1.31115007401,0.23796620965,-1.31872606277,0.275704354048,-0.0817500203848,0.405449986458,-0.72135001421,0.671473622322,0.62813192606,0.431957572699,-0.00959885120392,-0.725900053978,0.107633337379,-0.78663277626,0.451681017876,-0.131214141846,-0.497346997261,1.06633472443,0.226398468018
595,-0.150598704815,-0.136617407203,0.536759972572,-0.396323889494,-1.66401910782,0.695636987686,-0.32854744792,-1.0133754015,1.27614021301,0.420093417168,0.661905884743,-0.196101158857,-0.443898320198,1.08169996738,0.759090006351,1.13820683956,0.505649983883,-0.335289239883,1.87745428085,-1.52147197723,-0.305479347706,0.336199998856,0.859350025654,-0.371991455555,0.920212090015,0.514516592026,0.0147617459297,0.881533384323,0.660400032997,0.803805589676,0.326327711344,0.47589212656,0.500298559666,-0.183729827404,-0.0550241991878
4793,-0.430530369282,0.287184685469,0.31911867857,0.187207907438,-0.750808298588,-0.212450295687,-1.60200667381,-0.719279825687,0.749197781086,-0.825523853302,0.145479768515,0.253993034363,-0.237598150969,1.53205001354,-0.284902185202,0.702251017094,0.0346499979496,0.517257332802,1.43252122402,-0.469578146935,-0.18236503005,2.09150004387,0.484699994326,4.8157491684,0.763371884823,1.98768258095,0.260653555393,0.419233381748,0.128866672516,0.438942551613,-0.00190809927881,0.304387956858,0.0730229318142,-0.698614001274,0.334466874599
2736,0.0232811048627,0.261858761311,-0.997452735901,1.50214850903,-0.570004403591,-0.695881426334,0.559975802898,2.06301617622,2.36149168015,-0.260290175676,0.205417528749,1.14374828339,-0.479424148798,-0.286249995232,-0.297924131155,-0.200208693743,-0.749150037766,-0.321772128344,-1.78855800629,0.570714890957,0.39423713088,-0.438150018454,-0.729200005531,-0.137135714293,3.28057861328,0.0407288968563,-0.081402182579,0.541066646576,-0.234866678715,0.286696791649,0.0680115520954,0.260787934065,-0.591142177582,0.142701432109,0.322064995766
5290,-0.389519870281,0.50025510788,0.0396406985819,-0.681199431419,1.48967862129,-0.89246737957,0.418490558863,0.642711758614,0.174906462431,-0.202547326684,0.0956751331687,0.835161864758,-0.198316842318,0.106850013137,-1.07355880737,-0.548031270504,-1.26574993134,0.936590433121,-1.28341305256,0.259765416384,0.0755367577076,-1.22475004196,-0.535199999809,1.34031510353,1.05457758904,-0.0101723894477,0.559915661812,0.321200013161,-0.641099989414,0.0909581333399,-0.161182075739,0.245613202453,-0.575241208076,0.513186752796,0.874235749245
6194,0.0,-0.264914661646,0.0903486311436,0.000524897885043,0.000459426024463,0.376219987869,-0.0051297256723,1.11014509201,-0.981300354004,1.83709812164,-0.418743431568,-0.292578518391,0.0,-0.00034999998752,0.518238484859,-0.0472868159413,-0.556349992752,-0.0344193093479,0.702108204365,0.480220407248,-0.00896218884736,0.00034999998752,-0.00065000000177,0.263314008713,1.08616673946,-0.419377952814,1.00069463253,-0.0679000020027,0.286433339119,-0.0416436493397,-0.235901847482,0.0,0.191832557321,-1.20758295059,-1.04100251198
1676,-0.479222714901,1.37886118889,-0.576193094254,0.676330447197,1.66770100594,-0.947428643703,0.317260503769,0.697545647621,-1.30127131939,-0.318379670382,-0.296000599861,0.626037418842,-0.858322620392,-1.88695001602,-0.424978911877,-0.212742879987,-0.901149988174,0.364042639732,-1.4294885397,-0.423953711987,-0.442644029856,-0.0708000063896,-0.841000020504,0.709778904915,-0.288928091526,0.409532576799,-0.225296825171,0.148166686296,-0.371233344078,-0.384546846151,0.116690166295,0.476325601339,-0.4615496099,0.618799507618,0.624949395657
23512,-0.0440074503422,0.0445755124092,0.218652933836,-0.773968100548,-2.90155172348,-0.346029758453,-0.0972342640162,1.13028681278,0.905841231346,-1.19299924374,-0.0702469348907,-1.67725884914,0.789744794369,-0.399300009012,0.148343160748,-0.104346007109,0.600849986076,-0.760179638863,-1.45544660091,0.482142210007,0.849961102009,0.523849964142,0.461899995804,-0.14993044734,-0.270765900612,0.456684798002,-1.31389975548,-0.0363666415215,0.0359666645527,-0.931681871414,0.167193770409,0.40480914712,0.744672298431,-1.30849778652,-0.146169781685
148022,-0.272028267384,-0.0326599180698,-0.319686681032,-0.40701469779,-0.131334900856,-0.660256028175,0.207929909229,0.698012471199,1.80024039745,-0.0571873188019,0.196423023939,-0.376318991184,0.788452386856,0.844949960709,-0.339655518532,1.28201019764,-0.200549989939,-0.500007688999,-0.321144849062,-0.302012503147,-0.559562921524,1.15849995613,0.247200012207,-1.8243175745,3.42623066902,2.32355570793,-0.800621747971,0.76550000906,-0.28360003233,0.4908452034,0.130029410124,0.321721851826,4.01295804977,-0.480401962996,-0.405267477036
1906,-0.963756680489,-3.43723225594,-0.536586761475,0.487057209015,0.849758386612,-0.730894327164,-0.085255458951,1.19009995461,-0.404271036386,-0.313578158617,-0.275538265705,0.0315931215882,-1.46372628212,0.197749972343,1.05725836754,-0.700215220451,-0.885100007057,0.702782928944,-1.66160345078,0.129396498203,0.270650267601,0.854700028896,-0.460350006819,-0.629331946373,0.0958330482244,0.355164468288,0.00572640448809,-0.36930000782,-0.138133347034,0.140905484557,0.0465465188026,-0.119441710413,-0.20418214798,0.179169714451,0.102168858051
8878,0.182391822338,-0.0558015331626,0.585598647594,-1.18313705921,-0.140377759933,0.188638478518,-0.291017383337,-2.46536636353,0.245291784406,0.406345039606,-0.257703244686,-0.676310360432,0.353782683611,0.142550006509,0.0463568717241,1.12300014496,-0.076700001955,0.405445992947,1.03627753258,0.381315559149,0.402741849422,-0.0010000000475,0.711749970913,-0.64030122757,-1.09175670147,-0.373559266329,-0.89137673378,0.809066653252,-0.265900015831,1.05499196053,0.166882604361,0.299595266581,0.392942547798,-0.717839241028,-0.935281991959
3091,0.293145775795,0.923464179039,-0.329390764236,-0.651786267757,1.00547933578,-1.00624966621,0.192505672574,1.04438233376,0.993309140205,0.933636307716,0.092822663486,-0.331757485867,0.178046658635,0.530250012875,0.380548864603,-0.570296049118,-0.674449980259,-0.354906618595,-1.37568199635,-0.64534509182,0.470241546631,0.321199983358,-0.814350008965,-0.68223041296,-0.146084859967,0.434612035751,-0.155429631472,-0.762333333492,-0.118199974298,-1.80028188229,-1.12063848972,-0.73003757,-0.0520200133324,0.264381557703,0.463426947594
5743,0.0421907305717,0.457379698753,-0.267454445362,-0.799076497555,3.01785063744,-0.930456101894,0.413100779057,0.520538806915,1.32896745205,0.165989547968,-0.461667180061,1.00810217857,-0.224161237478,-1.31624996662,-1.68028223515,3.39872717857,-0.709550023079,-0.502754449844,-2.63029193878,0.0193574130535,1.49348044395,0.100400000811,-0.853150010109,-0.0570127144456,2.65769839287,-0.636043310165,0.0847767591476,-0.717533349991,1.45913338661,-0.0824065431952,0.305735349655,0.489852249622,-0.578601837158,0.730630993843,1.02727746964
5321,-0.225533783436,0.765600085258,-0.23001293838,0.260382950306,1.15169215202,-1.5136988163,0.503694415092,0.679850518703,-0.441201001406,-0.351734101772,0.0424082130194,0.804342269897,-0.540939867496,-0.790149986744,-1.30701303482,-1.2960293293,-1.47595000267,0.321441471577,-1.69407725334,-0.0446726232767,-0.491601705551,-0.23995000124,-1.08405005932,0.507424116135,0.150283575058,-1.2077152729,0.648638010025,-0.331566691399,0.107233345509,-0.515945494175,0.663441896439,-0.188792303205,-0.339805662632,0.434178084135,0.945952773094
4144,-0.369027167559,-0.295655965805,-0.204249098897,1.7323179245,0.794576466084,0.850833654404,0.194284692407,-0.438103377819,-0.851891636848,0.965651571751,-0.15223197639,0.561352431774,-0.57744538784,1.1875,1.35169994831,-0.195140361786,0.292999982834,-0.20476795733,-1.3568598032,1.16918218136,-0.122678011656,-0.413800001144,-0.763249993324,0.35804104805,1.0991897583,-1.29979753494,0.0812205448747,-0.216166675091,0.40843334794,-1.01082968712,0.0031004846096,0.0664430260658,-0.220876649022,0.442369878292,0.680722594261
