rid,CPC005_A375_6H:BRD-K40901640-001-01-0:10,CPC005_A375_24H:BRD-K40901640-001-01-0:10,CPC005_A549_6H:BRD-K40901640-001-01-0:10,CPC005_A549_24H:BRD-K40901640-001-01-0:10,CPC005_HA1E_6H:BRD-K40901640-001-01-0:10,CPC003_HA1E_6H:BRD-K15522385-003-01-0:10,CPC005_HA1E_24H:BRD-K40901640-001-01-0:10,CPC003_HA1E_24H:BRD-K15522385-003-01-0:10,CPC005_HCC515_6H:BRD-K40901640-001-01-0:10,CPC003_HCC515_6H:BRD-K15522385-003-01-0:10,CPC003_HCC515_24H:BRD-K15522385-003-01-0:10,CPC005_HT29_6H:BRD-K40901640-001-01-0:10,CPC005_HT29_24H:BRD-K40901640-001-01-0:10,CPC005_MCF7_24H:BRD-K40901640-001-01-0:10,CPC003_PC3_6H:BRD-K15522385-003-01-0:10,CPC003_PC3_24H:BRD-K15522385-003-01-0:10,CPC003_VCAP_6H:BRD-K15522385-003-01-0:10,CPC003_VCAP_24H:BRD-K15522385-003-01-0:10,CPC005_MCF7_6H:BRD-K40901640-001-01-0:10,CPC005_PC3_6H:BRD-K40901640-001-01-0:10,CPC005_PC3_24H:BRD-K40901640-001-01-0:10,CPC005_VCAP_6H:BRD-K40901640-001-01-0:10,CPC005_VCAP_24H:BRD-K40901640-001-01-0:10,CPC011_A375_6H:BRD-K40901640-311-04-7:10,CPC011_A549_6H:BRD-K40901640-311-04-7:10,CPC011_A549_24H:BRD-K40901640-311-04-7:10,CPC011_HA1E_6H:BRD-K40901640-311-04-7:10,CPC011_HT29_6H:BRD-K40901640-311-04-7:10,CPC011_MCF7_6H:BRD-K40901640-311-04-7:10,CPC011_MCF7_24H:BRD-K40901640-311-04-7:10,CPC011_PC3_6H:BRD-K40901640-311-04-7:10,CPC011_PC3_24H:BRD-K40901640-311-04-7:10,CPC011_VCAP_6H:BRD-K40901640-311-04-7:10,CPC011_VCAP_24H:BRD-K40901640-311-04-7:10,CPC018_A375_6H:BRD-K15522385-003-01-0:10,CPC018_A549_6H:BRD-K15522385-003-01-0:10,CPC018_A549_24H:BRD-K15522385-003-01-0:10,CPC018_ASC_24H:BRD-K15522385-003-01-0:10,CPC018_HEPG2_6H:BRD-K15522385-003-01-0:10,CPC018_HT29_6H:BRD-K15522385-003-01-0:10,CPC018_MCF7_6H:BRD-K15522385-003-01-0:10,CPC018_MCF7_24H:BRD-K15522385-003-01-0:10,CPC018_NPC_24H:BRD-K15522385-003-01-0:10,CPC018_PHH_24H:BRD-K15522385-003-01-0:10,CPC018_SKB_24H:BRD-K15522385-003-01-0:10
6908,-0.354670912027,-0.530704319477,0.898197412491,0.750280678272,-0.953599989414,-0.133900001645,-0.359826207161,-0.440262794495,-0.212149992585,0.20294085145,0.476979702711,-1.67584717274,0.0677433162928,-0.241640686989,0.204987123609,0.400829255581,-0.0953044369817,-0.952899992466,0.96142321825,-1.80836176872,1.03742134571,-0.853428304195,1.62445938587,-0.173058450222,0.478895127773,-0.0236094221473,-0.635100007057,1.24874138832,1.81575000286,3.34870004654,-0.907600283623,0.433093726635,1.24571228027,0.278727799654,0.156563401222,0.200750008225,0.255250006914,2.17162060738,-0.788603782654,-0.846390128136,-1.05688714981,-1.09134531021,0.605233371258,1.05278992653,0.0131842941046
672,0.06062951684,0.518509447575,0.230129495263,0.534854769707,-0.910499989986,0.596500039101,-0.118923008442,0.150139525533,0.546249985695,-0.325075179338,0.0751656442881,-0.882032752037,-0.539347529411,-1.18018555641,0.21496295929,0.244990259409,0.493988543749,0.10490000248,0.905373752117,-1.47107803822,1.1608556509,-0.675180673599,0.747255146503,0.701136410236,0.236662551761,0.478591620922,-0.864249944687,1.05234515667,0.493149995804,-0.452099978924,0.890659630299,0.401569366455,0.308588385582,0.502891361713,-0.270613491535,0.421950012445,0.517650008202,1.43473291397,0.0932402908802,0.631374239922,0.258979380131,-0.622974276543,0.266700029373,-0.850916028023,-0.102192670107
5710,0.403165429831,1.16469848156,-0.400154829025,0.613990426064,-0.539650022984,0.109050005674,0.242197409272,0.262840628624,-0.317750006914,0.815910220146,0.559038102627,0.866889834404,0.0124877989292,0.878087639809,0.157773882151,0.778616189957,0.389047831297,-0.347599983215,0.464088737965,-0.033499661833,0.335783272982,0.138066798449,1.2737827301,0.0955902189016,0.196770399809,-0.414711892605,0.584850013256,0.951815247536,0.23655000329,0.376150012016,-0.864355325699,-0.257372945547,0.730478346348,0.0927241742611,0.279377758503,-0.365350008011,-0.231700003147,-0.0157818496227,0.0299401283264,0.0397262573242,-0.442305207253,-1.25313258171,-0.281866669655,0.428467392921,0.412271142006
2115,0.543863654137,-1.36107063293,-0.418850243092,-0.539450526237,0.120500028133,0.205449998379,0.156024649739,-0.634750366211,0.635349988937,-0.0633986741304,0.221953213215,0.260580867529,-0.0394031330943,0.714936137199,0.0911417081952,0.597031414509,-0.30471816659,0.133150041103,-0.384258210659,-0.345431208611,-0.0433975458145,0.615724623203,3.83398747444,0.840948045254,1.19257473946,0.685474038124,1.04680001736,2.25726866722,4.04435014725,-0.476750016212,0.0142080597579,0.509004414082,-1.65987443924,-0.144948959351,0.567279756069,0.112849980593,-0.190050005913,0.658748626709,0.471901535988,0.777334690094,0.771433830261,1.28673064709,0.532333374023,1.19164407253,0.356762707233
7015,0.0889611244202,-0.639384448528,0.342440247536,0.0120108500123,-0.803150057793,-0.581399977207,1.92350840569,-0.618001639843,-0.487000018358,0.239634037018,-0.630578279495,1.47618436813,0.7871504426,4.56929826736,-0.338515639305,-0.55220746994,-1.46046161652,0.0771999955177,-0.118891194463,0.037261724472,-0.270131886005,-0.550091743469,2.28169107437,0.647422432899,0.035903736949,0.948324024677,0.370050013065,0.704386472702,2.13159990311,-0.317750006914,0.142371863127,-0.609222650528,-0.0679704546928,-0.0303164795041,-0.302066594362,-0.425000011921,0.0399000048637,-0.50456571579,1.25283074379,0.30292096734,0.33445841074,0.194023758173,-0.280466675758,-0.308743387461,-1.00971972942
8726,0.121204167604,-0.360771805048,-0.298114836216,0.765241861343,-0.533250033855,0.72904998064,-0.340852290392,-0.34855273366,0.351899981499,-0.122982561588,0.0347912311554,0.00730681419373,0.787726759911,0.127771019936,-0.501635074615,0.212588042021,0.025417406112,-0.563600003719,-0.840914487839,0.160529047251,-0.00570791959763,-0.520323991776,6.73802280426,0.297468721867,1.15111362934,-0.803547918797,-0.655550003052,0.533437848091,0.968850016594,0.597799956799,0.370164781809,0.674131989479,4.52978372574,0.181525185704,-0.339374303818,-0.523599982262,0.132950007915,0.556819319725,-0.511428833008,-0.276132702827,-0.285938352346,-3.41890978813,0.0271666646004,0.0433343499899,-0.7758436203
2185,-0.300800681114,-0.110400259495,-0.181844502687,0.277117103338,0.343800008297,-0.351899981499,1.15850126743,-0.30421859026,-0.411699980497,0.180491834879,-0.677897334099,0.357753157616,0.521445870399,-0.179799214005,-0.513612091541,-0.0703855752945,-0.816664457321,0.206100001931,0.0870540142059,0.299727082253,0.157751053572,0.315914094448,3.29452443123,-0.211632460356,-0.726465702057,0.107473030686,0.729749977589,1.76738715172,2.04325008392,-0.623149991035,0.32547083497,-0.798944830894,-0.844612419605,-0.333642363548,-0.164469689131,0.858449995518,-1.09060001373,0.716033101082,0.966514348984,0.794501781464,1.23259675503,1.28563952446,0.351833373308,-0.158827543259,-0.715391993523
3315,0.269901037216,0.0231035128236,-0.720347583294,1.16706991196,2.07005000114,0.522899985313,-0.828115344048,1.1955627203,-0.182500004768,0.297366738319,0.412913441658,0.733731389046,-0.669650673866,0.0361783728004,0.249380260706,-0.246225222945,-0.359601020813,3.06780004501,-0.582720458508,0.551367521286,0.11942102015,0.701697468758,6.43476438522,-0.369980067015,-0.152884542942,-0.267608523369,0.667999982834,-1.68245947361,-1.70700001717,-0.136250019073,-0.400930821896,0.0173964947462,-0.19809807837,-0.0940378978848,-0.039746299386,-0.697600007057,-0.117049992085,0.441742628813,-0.681951999664,-0.660806894302,-0.262374520302,-0.12779186666,3.43856668472,0.563465952873,0.365545630455
5289,0.293520778418,0.534321546555,0.510462343693,-0.203127101064,-0.337599992752,-0.534999966621,1.487606287,-0.0701788514853,0.181199997663,0.031234819442,-0.143742322922,-0.805970311165,0.208695352077,-0.422751843929,0.151926204562,-0.414671599865,-0.0771250277758,0.544200003147,-0.172712311149,-0.11299572885,0.628071129322,-0.462984681129,2.36325263977,0.186768949032,0.751857101917,0.149871960282,0.167250037193,1.05600035191,3.02955007553,-1.39869999886,-0.254533141851,-0.136148750782,-0.0983728170395,0.246431171894,0.180732905865,1.03865003586,-0.737400054932,1.40987658501,0.853911042213,0.0954278707504,-1.21483170986,0.924767971039,0.681633293629,0.139483273029,-0.0994614064693
868,-0.142960339785,-0.635926902294,3.35331273079,1.69297862053,2.61140012741,-0.472949981689,0.0904005616903,-0.141054242849,0.972450017929,-0.816973865032,-0.55512714386,-0.3126719594,2.33411073685,2.02004790306,0.300744384527,0.0634923577309,-0.841843724251,0.109250001609,0.442068904638,0.72294908762,0.834699869156,0.0262074843049,-0.352065771818,-0.816081643105,-0.392547100782,-0.121281251311,0.383050024509,0.875863015652,0.454650014639,-1.51660001278,1.03453350067,0.208271548152,-1.39690208435,-0.548375844955,-0.124238163233,0.259600013494,0.471399992704,0.0942568182945,-0.464965999126,0.749321639538,-0.335056483746,0.528660356998,-0.29686665535,-0.239208623767,0.0951802358031
1677,-1.04760813713,-0.501036584377,0.725054979324,0.576829195023,-1.202450037,-0.109599992633,1.22206878662,0.313561826944,-0.303499996662,-0.282299637794,-0.415370285511,-1.09220194817,0.0552329272032,-1.01584327221,0.491874992847,-0.434661626816,-0.769293308258,-0.207500010729,0.119374111295,-1.31811714172,-0.184710219502,-0.225152522326,1.72477507591,0.316414415836,0.311362892389,-0.0867235139012,-0.881449997425,1.5363035202,2.1618001461,-0.833050012589,0.248333916068,-1.1917911768,0.34084635973,0.631779551506,0.219902962446,1.13840007782,-0.669299960136,1.34955143929,0.966814935207,0.639960229397,-0.50736951828,0.92815053463,0.0438333451748,-0.354973763227,-0.57764518261
7043,1.01038897038,0.856984376907,0.714523434639,0.744113445282,1.30190002918,-0.485549986362,1.12188816071,-0.738606095314,0.0135000050068,-0.0630573183298,0.118405342102,-0.596177518368,0.230420917273,1.13012754917,-0.136112391949,0.688609480858,-0.763009130955,0.504750013351,0.352918505669,0.541163027287,0.292853951454,0.624551415443,1.11542701721,0.280826002359,-0.0406565666199,0.966384410858,0.993499994278,1.30365967751,0.83989995718,1.51565003395,0.576059401035,-0.118929944932,-0.25472509861,0.254239916801,-0.229119122028,0.265350013971,-0.302799999714,-0.4177993536,0.719803214073,1.21618378162,0.0234604533762,1.19519615173,0.313633322716,-0.516866564751,-0.41733366251
5613,-0.695980489254,-0.624327003956,0.660170912743,0.254150748253,-0.310699999332,-0.192399993539,0.685660481453,-0.367694228888,-0.622949957848,-0.207281380892,-0.742925584316,-1.53306615353,-0.341257572174,-0.584111452103,-0.29833906889,-0.316894650459,-0.37851023674,0.197049990296,-0.351543098688,-0.795812427998,0.327598273754,-0.0108223855495,1.36403346062,-0.873963236809,0.993213474751,1.14966249466,0.375299990177,1.2797665596,1.84700000286,-0.660300016403,0.306974649429,-0.678296029568,-0.204360485077,0.198980301619,-0.80438888073,1.2892999649,-0.651100039482,0.140857324004,1.116797328,1.47379481792,1.0443007946,1.73170518875,-0.438433349133,-0.622651994228,-0.334051907063
595,-0.478920638561,1.89793872833,-0.539971292019,0.178467556834,-0.668850004673,-0.0914499983191,-1.35812735558,-0.346235305071,0.718600034714,0.15909384191,0.784459114075,-0.577624678612,0.0312085300684,0.0774979963899,0.907089591026,0.794109344482,0.127596333623,0.258899986744,0.00859362725168,-1.12398648262,-0.323776930571,-0.348399579525,1.35903096199,-0.43899050355,-0.179198399186,-0.736288845539,0.37064999342,1.74848783016,0.0137500017881,0.0953999906778,0.167004033923,0.451810598373,1.08284533024,-0.0689320862293,0.45699724555,0.276050001383,0.265150010586,1.39934945107,-0.266044348478,-0.173143386841,-0.0581395737827,-1.04726099968,-0.0832666754723,0.715660810471,0.633117198944
4793,-0.431680947542,0.183656185865,-0.00292864441872,-0.511977136135,0.241800010204,-0.283800005913,-0.570231676102,0.733123838902,-0.363299995661,-0.0828040540218,0.610424995422,-0.495192825794,0.580428481102,0.35266110301,0.0872785821557,0.114345252514,-0.550472795963,-0.139450013638,-0.568190395832,-0.214553132653,0.33872127533,0.464715570211,4.14124059677,1.02506661415,0.562716603279,0.14520059526,0.126699998975,0.987921118736,1.63249993324,-0.977450013161,0.432115107775,0.520398378372,-0.319874197245,0.172058716416,0.863511562347,-1.15584993362,-0.514199972153,1.97082340717,-0.704345405102,-0.962436974049,-0.554155886173,-0.214827984571,1.21680009365,1.51318919659,0.212841898203
2736,-0.198358312249,-0.366381764412,-0.715056598186,-1.02451097965,0.0117500126362,-0.249749988317,-0.613961279392,-0.238584339619,0.133749991655,-0.453254044056,-0.754618048668,-0.512428402901,1.33973622322,0.21455553174,0.0608816891909,0.405814111233,-0.323555290699,0.431349992752,-1.07077455521,1.42820286751,0.379275023937,0.259692579508,0.781896114349,0.544150650501,-0.617057681084,0.947058856487,0.608700037003,1.78327596188,-0.98710000515,-0.83109998703,0.498310029507,-0.384563952684,-1.49516403675,-0.276434093714,0.843847215176,1.72384989262,-0.476900011301,1.47077167034,0.217967301607,1.13730633259,0.535678386688,2.19294691086,0.30656671524,0.431239247322,-0.539224386215
