rid,CPC006_A375_6H:BRD-A12409803-001-01-3:40,CPC006_A375_24H:BRD-A12409803-001-01-3:40,CPC006_A549_6H:BRD-A12409803-001-01-3:40,CPC006_A549_24H:BRD-A12409803-001-01-3:40,CPC006_A673_6H:BRD-A12409803-001-01-3:40,CPC006_AGS_6H:BRD-A12409803-001-01-3:40,CPC006_CL34_6H:BRD-A12409803-001-01-3:40,CPC006_CORL23_6H:BRD-A12409803-001-01-3:40,CPC006_COV644_6H:BRD-A12409803-001-01-3:40,CPC006_DV90_6H:BRD-A12409803-001-01-3:40,CPC006_EFO27_6H:BRD-A12409803-001-01-3:40,CPC006_HA1E_6H:BRD-A12409803-001-01-3:40,CPC006_HA1E_24H:BRD-A12409803-001-01-3:40,CPC006_HCC15_6H:BRD-A12409803-001-01-3:40,CPC006_HCC515_6H:BRD-A12409803-001-01-3:40,CPC006_HCC515_24H:BRD-A12409803-001-01-3:40,CPC006_HCT116_6H:BRD-A12409803-001-01-3:40,CPC006_HEC108_6H:BRD-A12409803-001-01-3:40,CPC006_HEPG2_6H:BRD-A12409803-001-01-3:40,CPC006_HT115_6H:BRD-A12409803-001-01-3:40,CPC006_HT29_6H:BRD-A12409803-001-01-3:40,CPC006_HT29_24H:BRD-A12409803-001-01-3:40,CPC006_JHUEM2_6H:BRD-A12409803-001-01-3:40,CPC006_LOVO_6H:BRD-A12409803-001-01-3:40,CPC006_MCF7_6H:BRD-A12409803-001-01-3:40,CPC006_MCF7_24H:BRD-A12409803-001-01-3:40,CPC006_MDST8_6H:BRD-A12409803-001-01-3:40,CPC006_NCIH1694_6H:BRD-A12409803-001-01-3:40,CPC006_NCIH1836_6H:BRD-A12409803-001-01-3:40,CPC006_NCIH2073_6H:BRD-A12409803-001-01-3:40,CPC006_NCIH508_6H:BRD-A12409803-001-01-3:40,CPC006_NCIH596_6H:BRD-A12409803-001-01-3:40,CPC006_NOMO1_6H:BRD-A12409803-001-01-3:40,CPC006_OV7_6H:BRD-A12409803-001-01-3:40,CPC006_PC3_6H:BRD-A12409803-001-01-3:40,CPC006_PC3_24H:BRD-A12409803-001-01-3:40,CPC006_PL21_6H:BRD-A12409803-001-01-3:40,CPC006_RMGI_6H:BRD-A12409803-001-01-3:40,CPC006_RMUGS_6H:BRD-A12409803-001-01-3:40,CPC006_SKLU1_6H:BRD-A12409803-001-01-3:40,CPC006_SKM1_6H:BRD-A12409803-001-01-3:40,CPC006_SKMEL1_6H:BRD-A12409803-001-01-3:40,CPC006_SKMEL28_6H:BRD-A12409803-001-01-3:40,CPC006_SNGM_6H:BRD-A12409803-001-01-3:40,CPC006_SNU1040_6H:BRD-A12409803-001-01-3:40,CPC006_SNUC4_6H:BRD-A12409803-001-01-3:40,CPC006_SNUC5_6H:BRD-A12409803-001-01-3:40,CPC006_SW480_6H:BRD-A12409803-001-01-3:40,CPC006_SW620_6H:BRD-A12409803-001-01-3:40,CPC006_SW948_6H:BRD-A12409803-001-01-3:40,CPC006_THP1_6H:BRD-A12409803-001-01-3:40,CPC006_TYKNU_6H:BRD-A12409803-001-01-3:40,CPC006_U937_6H:BRD-A12409803-001-01-3:40,CPC006_VCAP_6H:BRD-A12409803-001-01-3:40,CPC006_VCAP_24H:BRD-A12409803-001-01-3:40,CPC006_WSUDLCL2_6H:BRD-A12409803-001-01-3:40,CPC006_H1299_6H:BRD-A12409803-001-01-3:40,CPC006_RKO_6H:BRD-A12409803-001-01-3:40
5054,0.14030431211,-0.453126758337,-0.0327845513821,-0.473998188972,-0.695749998093,0.2513499856,1.37279999256,0.150199994445,-0.665350019932,-0.374550014734,1.28075003624,-0.823180615902,-0.800054728985,-0.972550272942,-0.445775568485,0.280066311359,-0.628900051117,-0.184562847018,-1.53087425232,0.45269998908,0.216220647097,-0.0456143170595,1.41665005684,0.630499958992,-0.759783804417,-0.233430474997,-0.280050009489,0.444299995899,-0.0557999908924,1.3057500124,-0.0615999996662,0.540699958801,-1.1318000555,-0.222200006247,-0.809494316578,-0.884250640869,-0.231900006533,0.239650011063,0.839862585068,0.501899957657,0.716699957848,-1.66794991493,0.556949973106,0.107950001955,-1.7282999754,-0.0940999984741,-0.384200006723,-0.551399946213,-0.818222522736,0.762645363808,0.821349978447,-0.51810002327,-0.411799997091,0.0453848578036,0.262005388737,0.38844999671,-0.688149988651,0.0274000167847
3108,-0.0381045043468,0.299620300531,0.463261932135,1.65510523319,0.148400008678,3.90450000763,0.22619998455,0.99019998312,-0.294049978256,0.29984998703,-0.747049987316,0.242645055056,-0.0316488742828,-0.0460164695978,0.0673399865627,-0.495590656996,0.266449987888,0.0842289850116,0.565269708633,-0.751800000668,0.281590163708,0.578147530556,-0.0303999967873,-0.573949992657,0.345272541046,0.305422097445,0.520049989223,-0.123249992728,1.14705002308,0.856249988079,4.48129987717,0.22840000689,-0.0601999908686,0.5,0.655063331127,0.102049596608,-0.385349988937,0.51415002346,0.510572075844,-0.0594000071287,-1.29874992371,0.730000019073,-0.204249992967,0.237150013447,4.8997502327,-1.30649995804,-0.373250007629,0.231199994683,0.0032555013895,0.438591122627,0.386249989271,0.156500011683,-0.269100010395,-0.233886480331,0.592538058758,-1.30379998684,-0.69420003891,2.21560001373
1950,-1.00522434711,0.12900274992,-1.28158760071,0.98535656929,-1.00609993935,-0.381399989128,-0.0119500011206,-1.11849999428,-0.559700012207,-0.45560002327,0.0922499895096,-0.034082710743,-0.781530499458,-0.418080449104,0.111336529255,0.236197665334,1.02474999428,-0.787324488163,-0.905411481857,-0.688399970531,-0.69712972641,-0.745691299438,-0.796400010586,-0.798949956894,0.109919890761,-0.982710540295,0.491949975491,-0.753700017929,-0.379400014877,-0.785400032997,2.24300003052,0.54439997673,-0.703950047493,-0.469150006771,-0.717689156532,0.021260805428,-0.932649970055,-2.53984999657,0.0798557847738,0.351150035858,-0.713100016117,-2.12879991531,-0.0927499979734,-0.417650014162,1.7936000824,0.0794500112534,0.663100004196,0.273649990559,-0.303176790476,1.07185125351,-1.01145005226,-0.977499961853,0.339850008488,-0.931668996811,-0.919078826904,0.294249981642,-0.582199990749,4.60995006561
351,-0.60987585783,0.357060492039,-0.807205915451,-0.0829026550055,-1.48280000687,1.14450001717,1.06760001183,0.0,-0.497599989176,-0.396699994802,-0.538900017738,-0.4587238729,-0.496024280787,-0.382742643356,0.301921278238,-0.032969802618,0.213949993253,-0.532357335091,-1.23051786423,-0.599300026894,-0.141747355461,0.409276992083,-0.130400002003,0.364349961281,-0.797246396542,-0.741775453091,-0.623000025749,0.254099994898,-0.489149987698,-0.362899959087,-4.61345005035,0.253000020981,0.109200000763,-0.0630000010133,-0.792221128941,-0.517041742802,-0.298249989748,-3.86444997787,0.184523135424,-0.85229998827,-0.35150000453,0.337249994278,1.19464993477,-0.198700010777,-0.298550009727,0.0819500014186,-0.214800000191,1.06679999828,0.174646168947,-0.264125436544,-0.607800006866,0.151849985123,-0.846400022507,-0.291031777859,0.124976366758,0.155950009823,-0.99849998951,-0.337249994278
4846,0.0332294479012,0.0134201310575,-0.328442245722,0.508100390434,1.62205004692,0.997250020504,-0.4375,-0.282999992371,-0.439150005579,-0.0146500021219,0.212650001049,-0.450712203979,-0.091976121068,-0.56886267662,-0.437132835388,-0.374383509159,-0.25514999032,-0.323598861694,0.393658101559,-1.07809996605,0.041194204241,0.946673154831,0.695999979973,-0.146099999547,0.593580663204,-0.591866612434,-0.721949994564,1.26289999485,-0.245549976826,-0.494949996471,-0.4986500144,0.562950015068,-0.461099982262,-1.09715008736,-0.716579437256,-0.638053953648,-0.356399983168,4.34709978104,0.144596517086,-1.14224994183,-1.28845000267,1.87534999847,3.66100001335,-1.01265001297,4.42385005951,-0.32950001955,-0.140650004148,-0.3804500103,0.243423104286,1.50325298309,-0.366299986839,-1.02009999752,0.650049984455,-0.73252415657,0.486152201891,0.76029998064,0.77454996109,0.405499994755
1452,-0.25934690237,-1.41881251335,0.12473551929,-0.943392157555,-1.08619999886,-0.909000039101,-0.23655000329,-1.29159998894,0.560050010681,-0.444250047207,-0.218400001526,-0.112701229751,-0.644198954105,-0.380945265293,0.42687729001,-1.25731599331,0.46875,-2.04420924187,0.346876084805,0.218999996781,-0.0848758667707,-0.963873505592,-0.456950008869,0.340550005436,-0.183054685593,0.0955903083086,-0.814550042152,-0.319649994373,-0.325899988413,0.376199990511,-1.67355000973,0.349349975586,-0.582700014114,-0.468649983406,-1.27540397644,-0.370466351509,-0.0543500036001,0.133850008249,-2.79406023026,-0.604550004005,0.566049993038,-0.0967499986291,0.147599995136,-0.346199989319,1.24249994755,0.0585500001907,0.0510499998927,-0.604699969292,-0.504443466663,-1.43651092052,-0.91654998064,-0.918049991131,-1.31235003471,0.93904197216,0.0717646330595,-0.431400001049,-0.986450016499,-0.35609999299
4776,-0.97501206398,-0.322555392981,0.0687017813325,0.461629927158,-1.11210000515,-0.597549974918,0.554399967194,0.211999997497,-0.715699970722,-0.532249987125,-0.812700033188,-0.776334643364,-2.2909181118,-0.664831578732,0.138136833906,0.747017920017,0.719550013542,-0.785741269588,-1.19774365425,-0.650699973106,0.082847058773,0.315992295742,-0.379750013351,-0.202749997377,-0.869101405144,-0.164528742433,0.127350002527,-0.407150000334,-0.424150019884,-1.05519998074,1.22350001335,-0.189350008965,-0.81994998455,0.337699979544,-0.658346295357,-0.218528389931,0.125849992037,-1.47464990616,-0.722416460514,-0.13299998641,0.0934000015259,-1.23025000095,-0.282150000334,1.19164991379,1.1182500124,-0.526149988174,0.429250001907,1.10035002232,0.407257735729,-0.1971501261,-0.503300011158,-0.777150034904,-0.48085001111,-0.357099801302,-1.09177923203,-0.594200015068,-0.144349992275,-0.927049994469
6908,0.115967616439,-0.751249551773,0.767976999283,1.06169986725,0.439700007439,0.223949998617,0.13275000453,1.37199997902,0.825250029564,0.444100022316,-0.0694500207901,-0.170597821474,0.363954514265,0.229697465897,0.24167650938,-0.241727113724,-0.64620000124,0.753405570984,0.638649642467,-0.0877000018954,0.776895105839,-2.305372715,-0.585399985313,0.599599957466,0.659206569195,-0.121942207217,-0.458099991083,-0.560150027275,-0.220699995756,0.417150020599,2.82574987411,0.109000004828,0.641149997711,0.0346000045538,0.771774768829,0.391052931547,0.355849981308,-0.0601999983191,0.781665503979,0.742699980736,-0.302349984646,0.849399983883,-0.457349985838,-0.417300015688,2.16114997864,0.300599992275,-0.126000016928,-0.19754999876,-1.01340603828,1.2693618536,1.45114994049,0.0648999810219,0.232500001788,0.97704833746,0.533913731575,-0.927949965,0.772750020027,0.700949966908
672,0.919134914875,0.279764890671,0.25956556201,0.602204561234,0.398699998856,0.0961000025272,-0.00464999675751,0.577899992466,0.259700000286,-0.357800006866,0.311749994755,0.720442056656,-0.420526862144,0.661089479923,0.271038562059,0.224578008056,0.907700002193,0.0397633388638,0.149231761694,0.895500004292,-0.141910269856,-0.260067939758,-0.933699965477,0.0185000002384,0.325460344553,0.0340028218925,0.376249969006,0.228399991989,-0.138049989939,0.994400024414,-1.32039999962,0.476350009441,0.556249976158,0.0667999982834,0.451543241739,0.510894596577,0.107450000942,0.104100048542,-0.351237595081,-0.262600004673,-0.0130000002682,1.01115000248,0.344399988651,0.189700007439,1.77305006981,0.290200024843,-0.377250015736,0.0520000010729,0.598162770271,0.0895433276892,0.494450032711,0.951399981976,-0.376550018787,1.34024143219,0.140672683716,0.0120500028133,0.632099986076,0.606999993324
5710,0.544705152512,-0.47627851367,0.431795418262,-0.582697093487,-2.20749998093,-0.882650017738,0.886249959469,0.402200013399,1.11989998817,1.59409999847,-0.274149984121,0.634695351124,-0.165076464415,0.929646015167,0.0571099817753,-0.722813844681,-0.992449998856,0.532307267189,0.562559127808,0.554499983788,0.844768047333,0.463697701693,-0.0745500028133,0.345850020647,0.573095262051,0.767617404461,-0.880649983883,0.490050017834,-1.73590004444,-0.516950011253,1.72490000725,0.0536499917507,-0.517700076103,0.78250002861,-1.44673788548,-0.769533216953,0.218249991536,-1.5611000061,-0.60643696785,1.88324999809,1.22969996929,0.0964500010014,-0.510600030422,0.0222000032663,0.465949952602,0.386299997568,0.246800005436,-0.305400013924,0.0803583711386,-0.629487991333,0.0335499979556,-1.65069997311,0.1643999964,1.09893488884,-0.434748232365,-0.378849983215,-0.00349998474121,0.564399957657
2115,0.249552220106,0.214631378651,-0.550289034843,-0.548893690109,0.228349983692,0.681249976158,-0.423450022936,0.265300005674,-0.916800022125,1.72815001011,-0.17689999938,-0.560199797153,0.0945644900203,-0.689902603626,-0.234595447779,-0.447920531034,0.854999959469,0.196850717068,-0.97814655304,0.165000006557,0.00392555072904,-0.104111254215,0.0231000185013,0.172699987888,-0.174055725336,-0.19339582324,-0.147149994969,-0.566049993038,-0.227449983358,-0.519999980927,1.57884991169,-0.060500010848,-1.21025002003,0.451849997044,-0.620340704918,0.50634098053,-0.238349989057,-0.823000013828,-0.210199788213,0.0159999877214,0.0865999907255,-0.438499987125,1.28639996052,0.104650005698,4.69824981689,-0.123199999332,-0.502650022507,0.210000008345,0.408333599567,-0.507203400135,-0.24715000391,-0.258499979973,0.258749961853,0.86676633358,-0.769511461258,0.567449986935,1.5150500536,0.206449985504
7015,-0.272377163172,-0.687222480774,0.748385727406,0.778931617737,-0.626749992371,0.02634999156,0.223699986935,-1.24489998817,-0.559799969196,-0.70585000515,0.014300018549,-0.643276691437,-0.415494203568,-0.84285646677,0.539652705193,0.440779298544,0.474450021982,-1.38807404041,-0.117966026068,-0.769100010395,-0.407292097807,0.171304598451,-0.415000021458,-0.63069999218,-0.994686901569,-0.345740824938,0.45070001483,-0.248800009489,0.523650050163,-0.51574999094,0.283349990845,-0.481050014496,-0.654100000858,0.00744999945164,-0.258992314339,-0.0904787629843,-0.179250001907,-0.229249998927,-0.307316243649,-0.971650004387,-0.556749999523,-1.32270002365,0.391699969769,-0.066949993372,1.23844993114,-0.462599992752,1.42320001125,0.848950028419,0.241483718157,0.385300248861,-0.382799983025,-0.241300016642,-0.219100013375,-0.302948534489,-0.828950107098,0.0245499908924,1.20719993114,-0.733199954033
8726,0.634525179863,-0.199763983488,0.395247638226,-0.228686258197,1.59134995937,0.969599962234,0.568499982357,2.47119998932,-1.11310005188,0.681400001049,2.98869991302,0.150393754244,0.886679410934,1.90609836578,-0.429951429367,0.871234178543,-0.248349994421,0.539424479008,0.730085670948,0.996399998665,0.208326101303,0.624708116055,1.36559998989,0.366650015116,0.630459964275,0.334658354521,0.30009996891,-0.291100025177,0.472999989986,0.777249991894,-0.986699998379,0.602100014687,0.713550031185,0.171450018883,0.411634922028,-0.413738965988,1.02695000172,-0.0517999827862,0.0471048280597,1.14505004883,0.769599974155,-1.55780005455,0.649100005627,0.739050030708,3.75054979324,0.234799996018,-0.0382499992847,0.550650000572,0.242911428213,-0.0859000384808,0.370000004768,0.268150001764,2.23090004921,0.970349192619,1.022097826,-0.595749974251,1.48320007324,0.308649986982
