rid,KHW001_HA1E_6H:BRD-A56001686-001-02-5:10,KHW001_HS27A_6H:BRD-A56001686-001-02-5:10,KHW001_SKM1_6H:BRD-A56001686-001-02-5:10,KHW001_U937_6H:BRD-A56001686-001-02-5:10
5154,0.323996573687,-0.154155939817,1.28744626045,0.157679602504
2920,-0.149311110377,0.102035179734,0.0619828850031,-0.493010491133
3122,1.05699372292,0.581651031971,0.590363025665,0.809738695621
2769,0.114576220512,1.61959576607,0.131318211555,-0.0326537340879
5900,0.686618387699,-0.222406148911,0.203724503517,0.579495608807
6304,-0.56047719717,0.466369390488,-0.0122193694115,0.334600478411
5211,-0.0243081152439,0.0825822353363,-0.562432587147,-0.83507579565
2886,0.114012926817,-1.08528351784,0.263833403587,0.643079042435
9261,-0.792288541794,0.331502944231,-0.584367096424,0.907933712006
8569,0.605840861797,-0.0537029057741,0.59684407711,0.748048722744
3303,-0.428302764893,0.0826186537743,0.447198539972,0.284008592367
5331,-0.536134660244,0.471244007349,-1.43855524063,-0.877571761608
5347,-0.538951694965,-0.390684008598,0.66426885128,0.404887706041
4638,0.696654200554,0.21164239943,-0.264524459839,0.35663279891
2264,2.20383572578,1.32629430294,-0.977396845818,0.363530814648
1029,-0.473190426826,0.339027345181,-0.561949193478,-0.43110537529
1027,-1.11106061935,-2.79608488083,0.303464174271,-0.679633915424
2597,-0.00134194199927,0.00018264609389,0.144796743989,-0.0250378735363
55847,0.207986667752,-2.35724782944,0.523127794266,-0.337474048138
25803,0.391443610191,-0.00369794666767,0.978322505951,0.77018558979
3480,-0.849046707153,-0.328925251961,-0.214916199446,-0.855835795403
2946,0.492578983307,0.116638094187,0.773872077465,-1.57625293732
9517,-0.42635139823,-0.915418922901,-0.969587922096,-1.05234920979
25987,0.541128277779,0.211231321096,-0.342992901802,-0.345388650894
23670,-0.358484387398,0.022022716701,-0.160405993462,-0.109643258154
11182,0.359760761261,0.302477747202,-0.183349132538,0.993538022041
2146,-0.0213828533888,-0.741408884525,-0.227349355817,-0.606553792953
3385,-0.0850572884083,-0.451995015144,-0.580150842667,-0.812228798866
5261,0.870886445045,1.16267812252,-0.96377414465,-0.244486376643
10765,-0.204325661063,0.675336897373,-0.967224359512,-0.151196524501
25839,0.129592165351,-0.182283312082,-0.665516614914,-0.309309482574
4172,-0.870800733566,-1.32886195183,-0.329960614443,-1.19056344032
23161,0.311257123947,0.0133808031678,-0.187025457621,1.34552359581
10298,0.726669430733,-0.0630836337805,-0.495926201344,0.629855036736
1802,-0.265267789364,0.321464300156,0.292245984077,-0.936117529869
58533,0.779359817505,0.651528894901,-0.86014509201,-0.191183164716
147179,-0.112396687269,-0.292545825243,-1.02360439301,-0.296348303556
29937,-0.395573884249,0.814981818199,-0.623951792717,0.283591210842
6184,-0.297161221504,0.00132591358852,0.0603388026357,0.0952448546886
9854,0.219418004155,-0.813721656799,0.186343073845,-0.574969232082
2553,-0.0214197933674,0.101019829512,-0.666913092136,0.198312550783
5440,0.139583140612,0.285351634026,0.132343843579,-0.579301953316
54623,-2.19485473633,0.406165003777,0.464618325233,-0.497293174267
9533,0.17326259613,0.210950523615,0.220503553748,0.704221665859
8607,-0.185875982046,0.365278095007,-0.0419715642929,0.0912798568606
207,0.0376080423594,0.127977907658,-0.889201402664,-1.28768730164
26054,1.09687101841,-0.20118367672,-0.434006899595,0.459744572639
10682,-0.483251869678,-0.144667476416,-1.05677139759,0.249583497643
8573,-0.239014565945,0.440560728312,0.198204100132,-0.148190766573
23378,-0.658669948578,0.197639584541,-0.0262520294636,0.0472188666463
8553,0.250892817974,-0.750144779682,-0.203552529216,-0.42137286067
622,-0.10061019659,-1.6160043478,0.174646347761,-0.427547574043
9467,0.343116670847,0.575816631317,-0.258833557367,-0.182203054428
5525,0.055984325707,-0.245755687356,0.0584713071585,-0.66665571928
256364,0.493360251188,1.65749180317,-0.44550716877,0.253164738417
332,0.972106516361,0.00126453884877,0.5326359272,0.689061760902
2058,-0.847167849541,-0.541292726994,-0.782948970795,-0.522634506226
7849,0.215569734573,0.929465770721,0.596783339977,-0.392434716225
23244,-0.0777604058385,-0.41749548912,0.23659273982,0.384959876537
7494,0.484756886959,-0.419763892889,-0.167870983481,-0.587104737759
4836,-0.0307331979275,0.845014572144,0.17625297606,-0.28575772047
23647,-0.559986293316,-0.542166948318,-0.651886463165,-0.991680324078
10617,-0.212061241269,0.560481667519,-0.248838543892,-0.654729187489
2184,-0.787466406822,-0.164506286383,-0.100924491882,-0.247571200132
5355,0.431407779455,0.192367762327,-0.3085064888,-1.31738221645
6659,-0.796474933624,0.0912685617805,-0.956417024136,-0.844518244267
7016,0.694227516651,-0.0947534441948,0.410518407822,0.0478201806545
90861,-0.0304743051529,-0.461121827364,-0.587444126606,-1.79325532913
10670,0.249489992857,0.00457847863436,-0.89563113451,-1.02212870121
79071,0.724701523781,0.569365918636,0.551915049553,0.665060818195
64746,-0.219661995769,-0.247204005718,-1.23548781872,-0.0856337845325
5366,0.484999656677,0.156843960285,-0.45931828022,-1.51862967014
11344,-0.974389433861,-0.787995159626,-0.8090056777,-0.545058965683
10013,-0.256698638201,-0.228882789612,-0.626426935196,-0.0424890518188
5829,0.369658529758,0.0024608313106,0.0397857427597,0.0704292356968
5257,1.1298186779,0.57678604126,-0.584706783295,-0.201601803303
22794,-0.522164404392,0.134431287646,-0.752777457237,-0.0411287583411
9761,-1.42813003063,-1.39789760113,-1.42380523682,-0.872956812382
23326,0.318993419409,-0.000373877614038,-1.02147376537,0.599510490894
10972,0.0643885433674,-0.0164327919483,2.60633397102,-0.187046334147
10523,-0.301711201668,-0.00752152502537,-0.971164226532,-0.537370502949
79090,0.19644933939,0.778955817223,0.216435521841,1.03837227821
27032,0.490316689014,0.185446441174,-0.11074103415,0.15321496129
9097,0.171573236585,-0.0767301395535,-0.142242863774,0.552597463131
10513,0.474379986525,0.562100112438,0.616025805473,0.74999499321
1891,-0.44446182251,-0.129229635,0.747561097145,-0.67899107933
3066,-0.321932077408,-0.898433327675,0.419978946447,-0.0899631232023
9801,0.71692097187,0.467866033316,-0.144983842969,0.693063378334
1459,0.311253726482,1.030346632,-1.35067534447,-1.80407202244
9703,-0.559926986694,-0.756465196609,-0.291002511978,-0.634139597416
10606,-1.03939521313,-0.227544412017,0.256961137056,-0.867212414742
1017,-0.0289935655892,-0.830714464188,-0.755917370319,-1.71369326115
9813,0.369894146919,0.898525238037,-1.13322758675,-0.564024567604
7485,-0.138543978333,0.238613069057,-0.200706332922,-0.224312454462
2109,-0.511343419552,0.0339115858078,-0.149847090244,-1.01584494114
23271,0.725010216236,-0.000333791133016,1.60640597343,2.02573776245
9915,0.463119626045,0.000997399794869,0.513183951378,0.828618109226
9552,1.0260566473,0.0390140414238,0.315106600523,0.617834568024
93487,0.125180795789,1.18099093437,-0.0210302695632,-0.090808853507
2956,-1.47544670105,-0.0487851947546,-0.940062999725,-1.41242170334
11065,-0.167626202106,0.314254492521,-1.0439478159,-0.0216654613614
9653,0.624921560287,0.557445645332,0.1997153759,1.06430745125
200081,0.207392156124,0.00218120892532,-1.95216274261,-0.827735424042
3337,-1.22471570969,0.691574454308,0.974713802338,0.730410814285
11073,0.0127567239106,0.163415014744,-1.30961430073,-0.444995284081
23,-0.368356704712,0.712751626968,-0.801701068878,-0.534190356731
5641,0.333245843649,-0.271574676037,0.546065688133,2.73399424553
8720,1.05946981907,1.16189920902,-0.866176962852,0.754005432129
10782,0.106413781643,0.201364636421,-0.587225437164,0.289714992046
25932,0.361540436745,-0.363221287727,-0.45758330822,-0.846865415573
3028,-0.533540964127,0.374275565147,-0.877598702908,-0.402070522308
6804,-0.218087345362,0.496089577675,0.521628022194,0.755833029747
890,1.1400539875,0.534919857979,0.442240715027,0.425305515528
6390,-0.78396743536,-0.70574682951,0.227625668049,-0.423270106316
4303,-0.513570010662,0.101236745715,-1.34220504761,-0.522530078888
10953,-0.0537921637297,-0.7195738554,0.0728386640549,0.246984750032
22889,-1.31263661385,-0.611041128635,-1.74271762371,-0.788558840752
3098,-0.422405064106,-0.730925738811,-1.78690481186,-1.27955985069
11044,0.126656189561,0.000324064807501,0.384160101414,0.494703441858
8985,-0.195338666439,0.00141335802618,0.047784499824,-0.700519919395
66008,0.150366201997,-1.21646463871,0.629873156548,0.116462484002
9217,0.129452362657,-0.843495309353,-0.64441382885,-0.515787899494
701,-0.112493284047,-0.209165558219,1.23378407955,1.26612567902
6182,-0.55064034462,-2.37295150757,0.282216310501,0.0238209217787
4860,-0.125370040536,-0.512949228287,0.622041583061,0.542205572128
7398,-0.89433401823,-0.406912088394,-0.137345775962,-0.670860230923
6117,-0.267389446497,-0.336089342833,-1.90189957619,-0.419705927372
23588,1.00182759762,0.72632920742,0.044460952282,0.729667782784
949,-0.685750186443,0.23861899972,0.0548294000328,-0.0984184890985
7168,0.670416414738,0.00234639155678,0.0455455109477,0.840460121632
9375,-0.717231988907,0.532991111279,-0.129676893353,-0.00312395393848
4927,-0.907281458378,0.557905554771,-0.0652136951685,-0.25727212429
2523,0.963742256165,-0.830364704132,0.943676233292,0.982335150242
58497,0.0462028831244,0.62843477726,-0.346036285162,-0.147240787745
6856,0.589534819126,-0.314963132143,-0.386626005173,1.16986072063
26036,0.221644759178,-0.401298046112,0.737034261227,-0.477358460426
10206,0.467652618885,-0.409197509289,1.705098629,-0.464625865221
25793,-0.598883807659,-0.925654053688,-0.893512487411,-0.210680961609
55556,-0.201031327248,-0.829262197018,-1.27042925358,-0.410787254572
3978,-0.584944009781,-0.156785219908,-0.800667762756,-1.38145804405
10681,0.714127898216,-0.094362065196,-1.37033760548,-0.804522633553
3638,-0.933943092823,-0.878480672836,0.70720410347,1.11149418354
8349,0.71260368824,0.425983995199,0.825452446938,0.572107970715
6275,-0.231138125062,0.0722210556269,-0.0429159104824,0.519040703773
3895,-0.143591627479,0.00787729024887,0.112795859575,-0.726135015488
392,0.311672747135,0.657200992107,-0.91275703907,0.210983917117
9170,0.247376292944,0.687855184078,0.108609586954,-0.332659065723
80347,-0.259863585234,-0.467402338982,1.47293305397,-1.26504468918
23300,-0.531191766262,0.162507787347,-0.862198531628,-0.257089287043
836,0.353272587061,-0.80306583643,-0.22751788795,-0.130569651723
11188,-0.714456498623,-0.537776827812,-1.77298021317,0.0488329380751
10898,0.780915021896,1.99606895447,-0.110935121775,0.677460312843
9276,-1.12724709511,-2.80226016045,-1.67862272263,-1.55289971828
1647,-0.117040410638,0.703705132008,0.247552394867,-1.20914554596
10285,-0.00692710280418,0.724577844143,0.467640638351,0.199052289128
23386,-1.29255950451,0.0154336392879,0.506907403469,0.275907814503
3156,0.999624252319,0.833959877491,0.42370647192,0.398070335388
10237,-0.319943636656,-0.243005529046,-1.0161665678,0.411439597607
7077,0.782383620739,-0.770940303802,0.701411604881,0.203203454614
11157,-0.341636300087,-0.492058098316,1.28914093971,0.2985496521
22908,-0.19856621325,0.967460632324,-0.50660020113,0.0938952863216
10915,-0.463011741638,-0.460466533899,-0.348504245281,-0.317944824696
9897,0.195513248444,-0.00150486466009,1.32914996147,0.407759130001
1759,0.759468078613,0.282403409481,-1.70714628696,-0.655564010143
54541,-0.877170562744,-0.0513772629201,-2.33855938911,-0.934939205647
211,-0.160012990236,-0.00130401388742,0.82025873661,-0.197254657745
5048,0.392522871494,-0.00229172548279,1.24221694469,0.370429605246
84722,1.76241064072,-0.000647915760055,1.57651996613,1.13614296913
29890,-0.433598995209,-0.388084113598,-0.553106188774,0.140911608934
9868,-0.768213450909,-0.181541472673,-1.8796172142,-0.200673043728
873,1.11176776886,0.0751922279596,0.785217881203,0.169177770615
5580,-0.928925812244,0.485635817051,-0.274760067463,-1.07502019405
3725,-0.702775359154,-0.181429415941,-0.46850207448,0.307196885347
23585,0.18605042994,-1.26914978027,-0.41732186079,0.499990463257
51097,-0.55991601944,-1.12919890881,0.27398699522,-0.862496376038
1831,-0.679240643978,-0.450525254011,-0.495711624622,-0.724120855331
7020,-0.428383201361,-0.0664783269167,0.810067772865,-1.4606359005
55893,0.698593556881,-0.000317500438541,0.744922101498,0.842497169971
6944,-0.409668982029,-0.355387628078,0.858975708485,-0.0775051638484
22883,0.237553432584,0.454231619835,-0.437729507685,-0.416287064552
5601,0.512368083,-0.000892815063708,0.19542132318,0.166100233793
10775,-0.586038649082,-0.337511658669,0.838019549847,1.24245738983
4780,0.241457164288,0.808727860451,0.450425356627,1.18371164799
10904,-0.504581511021,0.104590579867,0.337892949581,-0.723548173904
9917,0.583407104015,-0.113794334233,-0.463489294052,0.951244473457
1399,1.06750977039,0.368127048016,-0.853445529938,-0.658059239388
24149,-0.793925762177,0.610436677933,-0.904443919659,-0.00111936032772
2222,-0.243810027838,-0.304671317339,0.205761432648,0.10816988349
10131,-0.284465312958,-1.18275427818,0.160396873951,-1.15343487263
2958,0.20367257297,-0.383189469576,1.0433152914,-0.0435479022563
9650,0.41176712513,0.335305541754,1.20321440697,0.124379754066
7319,0.0985065475106,-0.492777884007,-0.725114822388,-1.15412187576
4817,0.0916976928711,0.00267909583636,0.262370735407,0.997589945793
9143,-0.0497983172536,-0.398751676083,-0.0089144539088,0.117073044181
10494,0.278519839048,0.0719480663538,-0.254638016224,1.07713115215
55324,-0.560091912746,-0.0353403948247,-1.45837712288,-1.65832746029
23149,0.00375005602837,1.33221614361,0.162498772144,-1.69605410099
9943,0.203068867326,-0.758786022663,-0.727972388268,-0.992763459682
6599,-0.274510741234,-0.31276640296,-1.10440444946,-1.13535153866
51031,-0.150959312916,1.5285667181,-0.399672448635,0.740369558334
3566,-1.03913879395,0.146892815828,-0.0307711921632,0.652534484863
3815,-0.0856869965792,1.34270167351,0.0875893384218,0.150648385286
8624,-0.739974617958,-0.174493283033,0.0655837059021,-0.0311033278704
27346,-0.291712880135,0.946832060814,-0.447265565395,1.0824559927
10489,-1.16883659363,0.361790716648,0.254499852657,0.699340522289
26128,0.176582083106,-0.742119193077,-1.24256372452,0.877627432346
79921,-0.393473237753,-0.160532191396,0.592397689819,1.59063720703
55746,0.567552745342,0.643702208996,0.0222143679857,0.220299184322
23636,-0.498355060816,0.623631179333,-0.223215356469,-1.16244101524
10892,-0.397311091423,0.0779407024384,-0.734149694443,-0.520532906055
10652,-1.99983859062,-0.150865972042,0.130399674177,-1.06288981438
11004,0.309394359589,0.978417694569,-0.552558779716,0.583517730236
23530,-0.59771579504,-0.128486394882,-0.249737992883,-0.420328557491
8826,0.586668431759,0.320516496897,0.5397387743,-0.719111680984
3308,0.495188117027,-0.245350807905,0.185752570629,-0.148374065757
7153,-0.201090469956,-0.205142810941,-0.0703686326742,-0.379807829857
11041,-0.697329282761,-0.343955695629,-0.266395866871,-1.32802557945
6342,-0.848829209805,-0.63148444891,-0.299129962921,-0.791367053986
5883,-1.20730507374,-0.160061746836,-1.54479241371,-1.82436454296
10589,-0.268629312515,0.00199194485322,-0.639309585094,-0.268825948238
5110,-0.476886689663,-0.664998650551,0.214165106416,0.371520400047
4609,-1.41093111038,-0.000440752133727,0.593803584576,-0.439659655094
5423,0.349196881056,0.408157587051,0.34652274847,0.731612205505
1070,0.824073433876,-0.534121632576,0.697129070759,0.0935525223613
10051,0.242104515433,-1.06212615967,-0.91817843914,-0.5739184618
6603,-0.59175080061,0.900950789452,-0.920374512672,-0.989859700203
9019,-0.0496099293232,0.23684322834,-0.617849647999,-0.526704072952
10969,-0.539561033249,-0.00728732347488,-0.0515160560608,-0.0505814701319
9797,-1.07083594799,-0.112149953842,-1.37718904018,-1.40918207169
4043,-0.721685886383,-0.601342141628,-0.723308563232,-1.00981354713
9519,-0.12414342165,0.299252271652,-0.429094612598,0.882517695427
8480,-0.154053866863,0.677438616753,-0.880243659019,0.84574842453
983,-0.420586049557,0.217495128512,0.437816679478,-0.00413492321968
10559,0.634909451008,-0.0322776846588,0.122537687421,1.66451644897
8508,-0.819176733494,-0.772608399391,-0.154306307435,-0.295288294554
9275,0.1297480762,0.582514762878,-0.628719449043,0.229242280126
8914,0.074948862195,0.0318448841572,-0.687133431435,-0.57634884119
