rid,CPC002_HA1E_6H:BRD-K70577657-300-04-1:10,CPC002_HA1E_24H:BRD-K70577657-300-04-1:10,CPC002_HCC515_6H:BRD-K70577657-300-04-1:10,CPC002_HCC515_24H:BRD-K70577657-300-04-1:10,CPC002_PC3_6H:BRD-K70577657-300-04-1:10,CPC002_PC3_24H:BRD-K70577657-300-04-1:10,CPC002_VCAP_6H:BRD-K70577657-300-04-1:10,CPC002_VCAP_24H:BRD-K70577657-300-04-1:10,CPC016_A375_6H:BRD-K70577657-300-04-1:10,CPC014_A375_6H:BRD-K09790412-001-03-8:10,CPC016_A549_6H:BRD-K70577657-300-04-1:10,CPC014_A549_6H:BRD-K09790412-001-03-8:10,CPC016_A549_24H:BRD-K70577657-300-04-1:10,CPC014_A549_24H:BRD-K09790412-001-03-8:10,CPC016_ASC_24H:BRD-K70577657-300-04-1:10,CPC014_ASC_24H:BRD-K09790412-001-03-8:10,CPC014_HA1E_6H:BRD-K09790412-001-03-8:10,CPC014_HCC515_6H:BRD-K09790412-001-03-8:10,CPC016_HEPG2_6H:BRD-K70577657-300-04-1:10,CPC014_HEPG2_6H:BRD-K09790412-001-03-8:10,CPC016_HT29_6H:BRD-K70577657-300-04-1:10,CPC014_HT29_6H:BRD-K09790412-001-03-8:10,CPC016_MCF7_6H:BRD-K70577657-300-04-1:10,CPC014_MCF7_6H:BRD-K09790412-001-03-8:10,CPC016_MCF7_24H:BRD-K70577657-300-04-1:10,CPC014_MCF7_24H:BRD-K09790412-001-03-8:10,CPC016_NEU_24H:BRD-K70577657-300-04-1:10,CPC014_NEU_24H:BRD-K09790412-001-03-8:10,CPC016_NPC_24H:BRD-K70577657-300-04-1:10,CPC014_NPC_24H:BRD-K09790412-001-03-8:10,CPC014_PC3_6H:BRD-K09790412-001-03-8:10,CPC014_PC3_24H:BRD-K09790412-001-03-8:10,CPC014_PHH_24H:BRD-K09790412-001-03-8:10,CPC016_SKB_24H:BRD-K70577657-300-04-1:10,CPC014_SKB_24H:BRD-K09790412-001-03-8:10,CPC014_VCAP_6H:BRD-K09790412-001-03-8:10,CPC014_VCAP_24H:BRD-K09790412-001-03-8:10
1950,-2.4990696907,-0.481833785772,0.823000013828,1.21557891369,-0.596335470676,-0.16332359612,0.560707509518,0.406455397606,-0.595259189606,0.0770400986075,-1.57800006866,-1.29883217812,0.727027177811,0.719921588898,0.0075666680932,-0.265520274639,-1.19650006294,-0.41780436039,-0.770727694035,0.575220406055,-0.544899582863,0.45354321599,-0.0367427133024,1.9309040308,0.0361238010228,-0.355729758739,-0.783418238163,0.366400003433,0.447440326214,0.236223369837,-0.661416292191,1.37857091427,0.475424945354,-0.140891745687,0.558177888393,0.277853876352,1.15968716145
351,0.739013314247,0.610454082489,0.815249979496,1.31257796288,0.339200258255,0.191365733743,-0.520395278931,0.607096135616,-0.246011286974,0.526774048805,-0.644400000572,-1.05033290386,-0.285030066967,1.2000977993,0.373233318329,-0.322279840708,-0.562600016594,-0.545525968075,0.0766833648086,0.435253322124,0.331712841988,0.595446109772,-0.457624644041,0.584326267242,-0.413340687752,-0.159283101559,-0.000730838743038,-0.000300000014249,-0.0366149246693,0.634856581688,-0.373829364777,0.94853579998,0.000173290172825,2.25792455673,0.0163953397423,-0.0519913807511,0.186931863427
4846,1.59845972061,-0.114765882492,0.290749996901,-0.352075845003,-0.0696712136269,-0.462443053722,-0.289934486151,-0.0574047714472,-0.142178475857,0.605552732944,-0.95560002327,0.459668576717,-1.75595808029,0.892587423325,0.646766662598,-0.145022779703,0.441000014544,-0.0269487500191,0.210479438305,-1.49839222431,-1.33064198494,-0.603661715984,-0.0111074522138,0.658961772919,1.33857417107,0.120626777411,0.90627104044,-0.8450999856,0.162497967482,-0.524396955967,-0.272281169891,-0.411806464195,0.416260004044,0.697635889053,2.14094138145,0.182935655117,-0.0943038389087
1452,-2.81408405304,-1.53684866428,-0.520749986172,-3.17971324921,-0.462280094624,-0.119393222034,0.626844227314,-2.83087611198,0.250958502293,-0.827576160431,-0.621850013733,-0.187439680099,-1.18272280693,-0.0927988141775,-0.145599991083,0.149404078722,-0.855250000954,-0.751442670822,1.25746381283,0.408229887486,-0.627600073814,0.48168951273,2.04461097717,0.7266305089,-0.398381024599,0.0658507943153,-0.24175080657,-0.574649989605,-0.440863490105,0.835882663727,-0.267285197973,-0.762826383114,0.0473315343261,-0.816089391708,-1.39962363243,0.405843675137,1.07407748699
4776,-0.69355905056,0.118228085339,-0.408749997616,-0.161140546203,-0.0380261577666,0.837107121944,0.3325958848,1.72754776478,-0.599083185196,0.631055057049,-0.637850046158,-0.975507736206,0.0200550034642,1.11376047134,-0.286599993706,0.0662429481745,-0.957050025463,0.398097723722,-1.12047600746,0.754591882229,-0.409696400166,-0.0873153954744,0.0483278185129,1.63014018536,1.3425962925,-0.346455454826,-1.18668746948,0.233199998736,-1.05926036835,0.252053260803,-0.367822140455,1.53012537956,1.32322132587,0.150720953941,4.57283878326,-0.369650900364,1.34815454483
6908,0.768683075905,-1.49559044838,-0.539499998093,-0.498009830713,0.100590705872,-0.676897525787,-0.0646667778492,-1.26846301556,0.173592060804,0.0623742565513,0.55529999733,1.50371050835,-0.261294811964,-0.872456669807,0.618499994278,0.628710925579,0.197449982166,-0.0359372198582,0.843841433525,-0.801412701607,-0.504477918148,0.373772025108,-0.748757302761,-0.328232496977,-0.562451183796,0.380924403667,0.838168799877,-0.299700021744,0.0508032515645,-0.143368437886,-0.00993698835373,-1.27299523354,-0.673361539841,-0.576959252357,-0.14449647069,0.100039049983,-0.655611038208
672,-3.3841073513,0.818069398403,-3.04419994354,-0.309801071882,-2.16292619705,-0.290007382631,-2.75096702576,-1.4592730999,-2.70458459854,-2.14242696762,-2.76485013962,-2.46163606644,0.330237030983,0.0410116165876,-0.206933319569,0.299684613943,-1.90419995785,-2.39777851105,-5.482213974,-1.49980449677,-4.29462146759,-4.51556444168,-7.05625772476,-3.39609193802,0.899534106255,0.687783062458,-1.63228321075,-0.481299996376,-1.19167804718,0.104034557939,-2.70465111732,0.511776864529,0.743862748146,1.25876164436,0.740698099136,-3.44469285011,-1.05968749523
5710,-2.48375701904,-1.39093089104,-3.03824996948,-0.341913998127,-0.448546975851,-1.48951387405,-0.771544396877,-1.95013523102,0.112202525139,-1.5378677845,-2.10910010338,0.317191511393,0.192224681377,-0.589821219444,0.750633358955,0.225610047579,-1.05789995193,0.441823214293,0.420230954885,-0.958238124847,-0.351026833057,0.0609509497881,0.0148881077766,0.163237661123,0.310539454222,-0.0449353456497,0.212359338999,-2.49725008011,-1.10807275772,0.0790787935257,-0.231532663107,-0.505048036575,-0.94559699297,-0.987328350544,-1.55029213428,-0.887966632843,1.14434981346
2115,1.37162661552,0.159617125988,-0.697399973869,1.18869495392,0.0392838865519,0.881071209908,-0.688583493233,1.20162165165,1.36253678799,0.438653171062,-1.1359000206,-0.111802458763,0.290430307388,-0.521152675152,-0.754466712475,-0.829766511917,-0.340249985456,-0.255789756775,-0.234671056271,0.555668592453,0.0102779716253,-0.466232866049,0.827737212181,0.464137345552,-0.267050206661,-1.15266430378,0.426121085882,2.13569998741,-0.163762018085,1.23727667332,0.374128758907,-0.261515498161,0.365977019072,0.925606191158,0.750429451466,-0.25133857131,0.872331619263
7015,1.22967076302,1.86453437805,0.885450005531,0.86033654213,-0.123827680945,-0.00848863553256,-0.464393317699,0.999943852425,-1.04142785072,2.08380699158,0.069349989295,-1.55215549469,-0.558187603951,0.327816069126,0.392633348703,-1.35950744152,0.085450001061,0.380534082651,-1.05579447746,-0.717427909374,-0.0387412123382,-0.725471794605,-0.182907789946,0.766204595566,2.36617922783,-0.479935616255,-0.755308806896,0.330550014973,-0.591632664204,0.998390853405,-0.623961746693,1.59654486179,0.127302378416,0.511156737804,1.03712797165,-0.17240935564,0.756721973419
8726,1.54520702362,-1.19041025639,0.691100001335,0.665363192558,0.420910179615,0.746508002281,-0.153242081404,-0.451268345118,-0.161251336336,-0.413618862629,1.23390007019,0.197932347655,1.32164931297,-0.403939306736,2.72066688538,-0.366182953119,0.799399971962,1.05229759216,1.23273205757,0.740001320839,1.32294607162,0.732970833778,3.93406057358,0.670137882233,0.942221045494,0.488920032978,-1.02136898041,0.133299991488,-0.572382569313,0.0447925627232,0.889528810978,-1.20180511475,0.86771440506,2.45045948029,1.63513660431,1.00335407257,-0.405100703239
2185,-0.17942224443,2.11496639252,-1.16840004921,0.321999967098,-0.338370323181,0.792326331139,-0.737102866173,2.28075170517,-0.179038614035,0.254767268896,-0.669250011444,-0.760599017143,-0.783857882023,0.976230144501,0.320266664028,-0.417388439178,-0.202500015497,0.0653785765171,-1.42370986938,0.509260237217,-0.0789928734303,-0.0085564404726,0.104252487421,2.00198960304,0.925805449486,-0.784492850304,-1.17449450493,0.645150005817,-1.13127088547,0.416002869606,-0.861444115639,1.97883200645,0.636036574841,0.522110700607,1.02973997593,-0.34479829669,0.582776546478
3315,-0.368505775928,0.259800493717,0.426200002432,0.943031251431,0.306331604719,0.171140298247,0.185268342495,-0.674972712994,0.31277436018,-0.443001627922,0.441749989986,0.566297411919,-0.465856850147,0.564009785652,-0.612500011921,0.0,1.1017999649,-0.961104869843,0.862591266632,0.238026291132,0.468591660261,0.154375165701,0.073616951704,-1.1363478899,-0.0122312204912,-0.386791676283,-0.170380964875,-0.439850002527,-1.12950193882,-0.755682229996,-0.105521008372,0.00733321905136,-0.806469082832,-0.438721001148,-7.07525634766,-0.752980411053,-0.460557878017
5289,0.104924499989,-0.737472355366,0.321200013161,0.727184414864,-0.536483108997,-0.0743299722672,-1.0023829937,0.915145993233,-0.918827712536,-1.06195771694,-1.27244997025,-0.739543735981,-0.636027872562,0.656475841999,0.0958333462477,-0.987237334251,-5.19904994965,-0.0597986131907,-0.105762772262,-0.170111298561,-0.497379362583,-1.77257156372,0.598227858543,-0.504953622818,0.332066178322,-1.1607978344,0.30381155014,0.786549985409,-1.22134542465,0.447764068842,-0.0121948421001,0.789055168629,-0.312709748745,0.823563635349,4.2255396843,-0.27925413847,1.15976309776
868,0.481188684702,2.37354469299,0.494199991226,-0.0220128595829,2.88966107368,0.144582718611,-0.525699973106,0.495849341154,0.811237812042,1.34366440773,0.942700028419,-0.532767117023,-0.464283764362,-0.320468515158,-0.54413330555,-0.517181992531,-0.097199998796,0.923786759377,2.43981194496,0.134407028556,0.315035134554,0.1743889153,-0.570654273033,0.55133241415,0.926493167877,-0.53306645155,-0.032033637166,-0.290600001812,0.624287724495,-1.1514351368,2.43014597893,0.788273453712,0.341408520937,-0.604690909386,0.35039627552,-0.16156822443,0.689876675606
1677,0.128075897694,0.664234340191,0.0533500015736,0.0207408517599,0.150561720133,-0.244073197246,0.563071548939,0.954935610294,-0.584512531757,0.144684433937,-1.51290011406,-1.00055897236,0.43046733737,0.593045115471,0.718366682529,-1.28435182571,-0.364899992943,0.312761187553,-0.895635128021,0.300936549902,0.192534357309,0.614661931992,-0.594083487988,0.471871644258,1.00881779194,-0.587028861046,-0.0784814059734,-0.336899995804,0.176590770483,0.241871267557,0.285966515541,1.64667475224,0.214965924621,0.596773147583,1.9189094305,0.318694144487,0.29501926899
7043,-0.351134985685,-0.392814815044,-0.220600008965,-0.93137973547,0.694963693619,1.18667972088,-0.510950505733,1.51822221279,-0.043767914176,-0.0443480759859,1.11915004253,-0.973191380501,0.0545342452824,0.694260060787,0.513199985027,-0.899284660816,0.372350007296,0.760731518269,0.0477439649403,1.24509656429,0.617032170296,-0.130179002881,1.22726094723,1.15180003643,1.11443173885,0.404490560293,-1.28934454918,0.487049996853,-0.610382139683,2.54135155678,1.03976070881,1.07365775108,0.531378507614,0.460153162479,-0.151561021805,0.621616721153,0.933946490288
5613,0.245195373893,-0.288179725409,-0.225800007582,0.422922611237,-0.142551243305,1.71740603447,-0.44384354353,0.923173189163,-0.175885990262,0.205928057432,-0.793250024319,-1.44930672646,0.077083684504,0.755186855793,0.315300017595,-0.440981626511,-0.495499968529,0.190959125757,-0.45166143775,1.49630963802,0.176048502326,0.27569141984,-0.78129029274,-0.0480532161891,0.423686772585,-0.373894780874,-0.0188704133034,0.657599925995,-0.428643494844,0.470345675945,-0.112671375275,1.27937591076,0.13225890696,0.507920622826,0.481794267893,-0.0473280698061,0.677806794643
595,-2.17469406128,-0.804334700108,-1.12125003338,-0.356213897467,0.135202199221,-1.02345407009,1.62357163429,-0.785063862801,0.588624596596,-0.0998619198799,1.02559995651,1.33903717995,0.242831289768,-1.98981297016,0.0495666563511,-0.324215441942,0.360399991274,0.378302097321,0.389239579439,-0.476070463657,1.16453766823,1.11959004402,-0.538421809673,-0.265024811029,-0.189133673906,0.646825969219,1.78497409821,-0.525650024414,1.85692679882,-0.00625270605087,0.455627471209,-1.62609815598,0.240236371756,-0.342284709215,-2.95890212059,1.55125892162,0.550633907318
4793,2.76329827309,-1.64708971977,1.2472499609,1.71747279167,1.01367175579,0.275746196508,-0.647905170918,0.610928177834,-0.317674815655,-0.0901158750057,0.497900009155,-0.376033961773,0.0916005820036,0.67366039753,0.441133350134,-0.358788013458,0.82824999094,-0.0189432948828,0.670453190804,0.851649224758,0.0745602920651,-1.26425385475,0.672923266888,0.51993906498,0.324961870909,-0.0317175090313,0.752062559128,0.0767499953508,0.819057643414,-0.784096419811,0.572183847427,0.71292591095,-0.663609623909,0.105365246534,-0.671220123768,-0.325111567974,1.11627447605
2736,-0.0860267430544,1.25249230862,-0.579349994659,0.0300181061029,0.183235123754,0.955361783504,-0.513327181339,1.2193223238,0.0251196622849,-0.136944025755,0.0208500027657,0.34337413311,-0.421088367701,0.15325653553,0.767733335495,-0.410136282444,0.257950007915,2.26739859581,-0.446690201759,0.00159901706502,0.542933821678,0.221006512642,0.571702837944,0.017295345664,1.24375069141,-0.668154239655,-0.479596018791,0.194399997592,0.625291466713,-0.295178592205,-0.49098443985,1.62811803818,0.686765491962,2.99803185463,1.44096136093,0.433702349663,0.944113373756
5290,0.350113421679,1.16070771217,-0.138500005007,0.363729298115,0.492555618286,0.719537198544,0.825666189194,0.290380358696,-0.256764888763,0.13637009263,-0.294400006533,-1.27516889572,-0.407929509878,1.04551398754,-0.328400015831,0.312132507563,-0.524500012398,0.0237683951855,-1.19064092636,-0.351186990738,0.0816790908575,-0.64011746645,-0.373146414757,-0.275445729494,0.955954611301,-0.496318995953,-0.305325865746,0.491500020027,0.238745257258,0.514965415001,-0.941602468491,1.15386807919,0.0298583880067,1.93048763275,0.596049249172,0.123933337629,0.897615671158
6194,0.000481827097246,0.151669338346,0.00034999998752,0.0,-0.268390059471,-0.0987996831536,-0.0745278596878,-0.246154993773,0.000677335890941,-0.231435924768,0.0,0.45457020402,-2.28074622154,-0.192098423839,0.0,0.0,0.00034999998752,0.0,-4.8441645049e-05,0.0382012240589,-0.0101783964783,-0.47834995389,-0.325733721256,-0.617143750191,-0.407775431871,-0.310621678829,0.000538322725333,-0.000999999931082,-9.84967773547e-05,-0.000207641365705,0.639632344246,0.63843023777,-0.00205151713453,-0.000396146439016,0.000632617739029,-3.68897162843e-05,-0.70860260725
1676,-2.149102211,0.826746940613,-1.72259998322,-0.153779029846,-0.959157586098,0.452270269394,-0.719002425671,1.54725694656,-0.233202219009,-1.0575414896,-0.212949991226,-1.32604634762,0.349104046822,-0.507417619228,0.314866662025,-0.332309007645,-1.18424999714,0.586151599884,-1.13969254494,0.26921749115,0.0810486748815,-0.0955237150192,-0.737799882889,-2.34691739082,0.820374369621,-0.215757787228,-1.26282143593,0.0423000007868,-1.35204517841,0.414573073387,-0.513024270535,1.53198313713,0.924003601074,-0.477727293968,-0.59324079752,-0.00882298499346,1.20383918285
23512,1.12726700306,-2.04373264313,-1.11994993687,-0.831217885017,0.450372457504,0.601081311703,0.0439978092909,-1.0939540863,0.60914850235,-0.00878292322159,1.41219997406,0.492138504982,-1.82068479061,-1.89858603477,-0.0280666947365,-1.19217395782,0.669499993324,-0.0527189895511,0.158968776464,0.470868617296,1.26127994061,0.596578478813,-1.12613451481,-0.00752636790276,-0.128661811352,0.315552353859,-0.303891152143,-1.89689993858,-0.267043083906,0.282998949289,0.141128256917,0.602751553059,0.951686620712,-1.57415032387,-0.106995694339,0.0540282130241,-1.19356155396
148022,0.236617535353,-0.57862752676,0.060100004077,-0.190671175718,-0.401954174042,-0.617858469486,-0.191105037928,0.695624709129,-0.867871701717,-0.795938134193,2.63364982605,1.4567502737,-1.0536429882,0.835607349873,-0.32490003109,-1.01915931702,0.0889500007033,0.116200916469,1.05086755753,1.25170171261,0.464247196913,0.325518637896,3.88871788979,2.60556006432,0.115769669414,-0.260683208704,-1.39276564121,5.20179986954,-0.672602653503,0.00499369204044,0.863711535931,-0.14213745296,0.329632401466,-0.466244280338,0.0131569169462,0.175768196583,1.21936392784
1906,-1.54966616631,0.877743661404,0.0264999866486,-0.666016101837,-0.457388818264,0.930079758167,-1.40201580524,1.47983622551,-0.531084299088,0.0656442046165,1.15950000286,0.500497698784,-1.42551004887,1.32353889942,0.557400047779,-1.14239275455,-0.375,-0.592159569263,0.165983408689,1.35889840126,0.101435795426,-0.293162286282,0.142386615276,-0.284855723381,1.1325917244,-0.513075709343,-0.599507570267,-0.201650008559,-0.254105836153,0.123375311494,-0.669763922691,1.05256175995,0.398994326591,-0.123140379786,0.211515501142,0.0771311745048,0.862052500248
8878,-0.849323153496,-0.580180346966,-1.3220499754,-1.48376512527,-1.84570407867,-1.56004929543,-0.806421399117,-1.57570123672,-0.388381123543,1.59084355831,0.798299968243,-0.218120932579,-0.646530866623,1.1557379961,-1.00843334198,-3.22903108597,-0.438850015402,-0.163158714771,-0.00708723068237,-1.29438376427,-0.175963014364,-0.595482230186,-1.05591249466,-1.32922911644,-0.443432450294,-0.836090564728,-0.570766806602,-0.269400000572,-1.46112155914,0.376130819321,-0.261340707541,-2.30729484558,-2.55027151108,-1.66265177727,-1.43503463268,-0.174278348684,0.359689176083
3091,-0.503435313702,-0.0846367776394,-0.337249994278,0.676942586899,-0.565675258636,-0.866322815418,-0.0723503082991,-0.0581735596061,0.0926447212696,-0.330543607473,-0.727900028229,0.501439392567,-0.454541116953,-0.108975887299,0.58333337307,-0.175007641315,0.321850001812,-0.218817859888,-0.422862529755,-0.530093967915,-0.26774418354,0.71804869175,-0.296852618456,-1.21079063416,-0.183163881302,0.0811363309622,-1.20597159863,-0.373599976301,-0.136388391256,0.99535381794,0.6390645504,0.514532327652,0.253881812096,0.380940884352,0.0151277035475,-0.501981437206,0.369326800108
