rid,CPC005_A375_6H:BRD-K09991945-001-02-0:10,CPC005_A375_24H:BRD-K09991945-001-02-0:10,CPC005_A549_6H:BRD-K09991945-001-02-0:10,CPC005_A549_24H:BRD-K09991945-001-02-0:10,CPC005_HA1E_6H:BRD-K09991945-001-02-0:10,CPC005_HA1E_24H:BRD-K09991945-001-02-0:10,CPC005_HCC515_6H:BRD-K09991945-001-02-0:10,CPC005_HT29_6H:BRD-K09991945-001-02-0:10,CPC005_HT29_24H:BRD-K09991945-001-02-0:10,CPC005_MCF7_24H:BRD-K09991945-001-02-0:10,CPC005_MCF7_6H:BRD-K09991945-001-02-0:10,CPC005_PC3_6H:BRD-K09991945-001-02-0:10,CPC005_PC3_24H:BRD-K09991945-001-02-0:10,CPC005_VCAP_6H:BRD-K09991945-001-02-0:10,CPC005_VCAP_24H:BRD-K09991945-001-02-0:10,LJP001_BT20_6H:BRD-K09991945-001-04-6:10,LJP001_BT20_6H:BRD-K09991945-001-04-6:2,LJP001_BT20_6H:BRD-K09991945-001-04-6:0.4,LJP001_BT20_6H:BRD-K09991945-001-04-6:0.08,LJP001_BT20_24H:BRD-K09991945-001-04-6:10,LJP001_BT20_24H:BRD-K09991945-001-04-6:2,LJP001_BT20_24H:BRD-K09991945-001-04-6:0.4,LJP001_BT20_24H:BRD-K09991945-001-04-6:0.08,LJP001_HS578T_6H:BRD-K09991945-001-04-6:10,LJP001_HS578T_6H:BRD-K09991945-001-04-6:2,LJP001_HS578T_6H:BRD-K09991945-001-04-6:0.4,LJP001_HS578T_6H:BRD-K09991945-001-04-6:0.08,LJP001_HS578T_24H:BRD-K09991945-001-04-6:10,LJP001_HS578T_24H:BRD-K09991945-001-04-6:2,LJP001_HS578T_24H:BRD-K09991945-001-04-6:0.4,LJP001_HS578T_24H:BRD-K09991945-001-04-6:0.08,LJP001_MCF10A_6H:BRD-K09991945-001-04-6:10,LJP001_MCF10A_6H:BRD-K09991945-001-04-6:2,LJP001_MCF10A_6H:BRD-K09991945-001-04-6:0.4,LJP001_MCF10A_6H:BRD-K09991945-001-04-6:0.08,LJP001_MCF10A_24H:BRD-K09991945-001-04-6:10,LJP001_MCF10A_24H:BRD-K09991945-001-04-6:2,LJP001_MCF10A_24H:BRD-K09991945-001-04-6:0.4,LJP001_MCF10A_24H:BRD-K09991945-001-04-6:0.08,LJP001_MCF7_6H:BRD-K09991945-001-04-6:10,LJP001_MCF7_6H:BRD-K09991945-001-04-6:2,LJP001_MCF7_6H:BRD-K09991945-001-04-6:0.4,LJP001_MCF7_6H:BRD-K09991945-001-04-6:0.08,LJP001_MCF7_24H:BRD-K09991945-001-04-6:10,LJP001_MCF7_24H:BRD-K09991945-001-04-6:2,LJP001_MCF7_24H:BRD-K09991945-001-04-6:0.4,LJP001_MCF7_24H:BRD-K09991945-001-04-6:0.08,LJP001_MDAMB231_6H:BRD-K09991945-001-04-6:10,LJP001_MDAMB231_6H:BRD-K09991945-001-04-6:2,LJP001_MDAMB231_6H:BRD-K09991945-001-04-6:0.4,LJP001_MDAMB231_6H:BRD-K09991945-001-04-6:0.08,LJP001_MDAMB231_24H:BRD-K09991945-001-04-6:10,LJP001_MDAMB231_24H:BRD-K09991945-001-04-6:2,LJP001_MDAMB231_24H:BRD-K09991945-001-04-6:0.4,LJP001_MDAMB231_24H:BRD-K09991945-001-04-6:0.08,LJP001_SKBR3_6H:BRD-K09991945-001-04-6:10,LJP001_SKBR3_6H:BRD-K09991945-001-04-6:2,LJP001_SKBR3_6H:BRD-K09991945-001-04-6:0.4,LJP001_SKBR3_6H:BRD-K09991945-001-04-6:0.08,LJP001_SKBR3_24H:BRD-K09991945-001-04-6:10,LJP001_SKBR3_24H:BRD-K09991945-001-04-6:2,LJP001_SKBR3_24H:BRD-K09991945-001-04-6:0.4,LJP001_SKBR3_24H:BRD-K09991945-001-04-6:0.08
5054,-1.06954836845,-0.029124930501,1.74447655678,1.19769227505,-0.473600029945,0.645460188389,-0.619850039482,0.241315707564,0.409022986889,0.995152294636,-0.399324595928,2.35383725166,1.35916817188,0.576129734516,-0.773933410645,0.329921364784,0.716983258724,0.380284488201,0.714492678642,0.497016370296,-0.16225874424,1.94121932983,0.0118066519499,1.44895839691,0.94426047802,1.1878644228,0.960238933563,-0.277601927519,0.0144711062312,-0.0839489251375,-0.184303700924,0.00501856207848,0.111174985766,-0.865565121174,-0.738341331482,0.234603971243,-0.191963523626,0.333377957344,0.058221809566,0.212666079402,-0.667721152306,0.00799848139286,-0.451762914658,-0.156199991703,4.3045501709,0.354250013828,0.480800002813,0.69820946455,0.579274892807,0.29946744442,0.112665228546,-0.439944267273,-1.18673408031,-0.219582498074,-0.382505267859,0.243512943387,-0.13906905055,0.125211820006,-0.126691401005,0.382333397865,0.233253896236,0.367714226246,0.284455865622
3108,-0.26336991787,-1.08316755295,0.128080204129,0.280000329018,0.261049985886,0.948442697525,0.00200000032783,0.190342634916,0.772811353207,-0.291788339615,-0.729362249374,-0.674455106258,0.196615099907,-0.57159358263,-0.122202515602,-1.02012860775,0.281981050968,0.997837841511,-0.0179592967033,-0.654274106026,-0.257561683655,0.352853357792,0.00517537770793,0.213707476854,0.17294934392,-0.401870012283,0.29322424531,-0.595835447311,-0.654020249844,0.421338677406,-0.282293021679,2.02440595627,0.685424923897,0.576844990253,0.373980522156,-0.410782396793,-0.88803601265,-0.409990787506,-0.175147682428,0.120997518301,0.0946512371302,-0.762985467911,0.366852670908,-0.351649999619,-1.30215001106,0.10625000298,-0.550650000572,0.17388536036,-0.112740568817,-0.277358084917,-0.867728233337,0.608054161072,-0.0481798835099,-0.0984734892845,0.00902635604143,0.40844643116,-0.581895172596,-0.792423903942,-0.618377625942,-0.665344655514,-0.154893055558,0.450945109129,0.309006214142
1950,-1.11397123337,0.734186053276,0.465343862772,-0.388332426548,3.08895015717,7.6211566925,0.811500012875,0.0502807274461,0.547253131866,0.313033789396,0.21782168746,0.0541448816657,-0.896189451218,-0.413071811199,-0.505850732327,0.234355255961,-1.26798415184,-1.226998806,-0.0221123993397,0.822789788246,1.25285863876,-0.501233696938,-0.71788918972,-0.684120178223,-1.10287070274,-1.23774838448,-0.784338712692,-0.0402307100594,0.0992688834667,-0.0323115885258,-0.44693800807,-0.170627087355,1.54932498932,0.691079258919,0.556551456451,0.864892363548,0.22253279388,-0.316383093596,-0.417306780815,0.382183820009,0.39205417037,0.362827062607,-0.128505885601,-0.488550007343,0.334899961948,-0.878550052643,-0.289950013161,0.215750396252,-0.504830479622,-0.155777841806,0.792111992836,-0.348536252975,-0.782995522022,-0.0687669962645,-1.00274944305,-0.510162591934,-1.20005488396,-1.4607950449,-0.653652966022,-1.23684990406,-0.798622369766,-0.736438274384,-0.528976023197
351,-1.59470748901,0.0830020979047,-0.615939676762,-0.873012423515,0.444849997759,-0.0132463350892,-0.266450017691,-0.760926783085,-0.960510909557,0.40072619915,-0.260700017214,-0.0183021277189,0.06091177091,0.0565395541489,-0.367852836847,-0.667322158813,-0.174751803279,-0.266333162785,-1.14723014832,0.597752213478,-0.0745166838169,-1.0178374052,-0.597281515598,0.000590067356825,-0.390680968761,-0.746265530586,0.000217211170821,0.350853025913,-0.368879377842,-0.394432723522,-0.404203802347,-0.0103197172284,-0.201399981976,0.229801177979,0.650020003319,-2.76505899429,-0.138527527452,-0.499715954065,-0.685473799706,0.261354029179,-0.569900035858,-0.725485444069,-0.328693300486,0.570299983025,0.134299993515,-0.442900002003,-0.548849999905,-0.265296548605,-0.651119828224,-0.32200050354,0.236256629229,-0.420359790325,-0.972812414169,-0.540072143078,-0.684608578682,-0.16245777905,-0.3405610919,-0.82423043251,-0.248365804553,-0.280069768429,-0.628204286098,-0.806020736694,-0.521233975887
4846,1.23303043842,0.838106036186,0.598495543003,0.197837263346,2.05504989624,2.36644864082,-0.0544500052929,-0.638273656368,0.0183495469391,-0.348317116499,0.0331180468202,1.78261125088,-0.478993415833,-0.357765555382,-0.368968963623,-0.144972622395,-0.529367506504,-0.528653621674,0.787908732891,-0.605074524879,-0.811215102673,-0.492912501097,-0.27479866147,-0.592239320278,0.895270526409,-0.0368176624179,-0.754141747952,-0.790764629841,-0.567690014839,-0.670417428017,-0.186072826385,0.546424567699,2.04969978333,0.760141015053,0.840062379837,0.107703536749,0.420534640551,0.188755899668,0.242936968803,0.786921799183,-0.353048980236,0.326303184032,0.186617836356,0.127749994397,-0.343949973583,-0.289350003004,-0.829299986362,1.3571639061,-0.643892765045,0.344272494316,-0.489072054625,-0.155438482761,0.991573154926,0.0268219709396,0.0776214897633,-0.479817807674,-0.743813097477,-1.2181545496,-0.538144826889,0.109268948436,1.38058710098,0.932268202305,-0.196158185601
1452,1.28492355347,2.79778337479,-0.42824998498,0.695353031158,1.31904995441,0.932254076004,0.918250024319,0.172843903303,-0.061947375536,-0.908873796463,0.417710751295,0.397627025843,0.248383969069,-0.359954118729,-0.754322230816,0.108130499721,1.26691889763,0.715325832367,0.719321489334,-0.632070660591,-0.0351402014494,0.104693807662,-0.29094812274,-0.150321125984,1.05922842026,0.441622018814,-0.0880021080375,-0.43436178565,-0.659113645554,-1.2574326992,-0.54212385416,-0.0274733752012,0.232350021601,-1.1857022047,-0.998768687248,0.468121767044,-0.996549367905,0.864560723305,0.40728187561,0.492277801037,-0.152830690145,-0.163000226021,0.307826519012,-0.692600011826,-0.856599986553,0.619149982929,-0.233950003982,0.0182317346334,0.340617746115,0.098004668951,0.395019799471,0.355724394321,0.0733442306519,-0.326292157173,0.323577612638,-0.34472283721,0.300012946129,-0.431650489569,0.195489391685,0.362659990788,0.843698441982,0.201086774468,-0.0167669169605
4776,3.01123547554,0.505427181721,-0.584358930588,0.0180081762373,-1.13294994831,0.159555912018,-1.31550002098,-0.388372182846,0.692543685436,1.38522589207,0.195432007313,0.471606314182,0.360943555832,-0.987136781216,-0.197070538998,-0.784080266953,-0.293575227261,-0.795874893665,-0.787242770195,0.254044979811,-0.158959895372,-1.26290905476,-0.817903220654,-0.908752858639,-1.01924586296,-1.04744696617,-0.751742005348,-0.914649188519,0.24515222013,-0.50613796711,0.100455932319,-0.28712412715,0.218524992466,-0.543173670769,0.624818205833,-0.275077044964,0.0153402835131,-0.415444254875,-0.406486541033,0.511241793633,0.795789897442,-0.189803898335,-0.0853030383587,-0.458649992943,0.20664998889,-0.284999996424,-0.0835000127554,-0.343729168177,-0.490188986063,-0.32421463728,0.0920513272285,-0.783184111118,-0.379822462797,-0.0812839865685,-0.423563987017,-0.59717053175,-0.798528075218,-0.402882367373,-0.425489753485,-0.538704156876,-0.205371692777,-0.176877126098,-0.935280442238
6908,1.06083273888,2.07710504532,-0.427052557468,-0.518632352352,-0.590199947357,-0.285739958286,0.270399987698,0.76937609911,0.334047704935,-0.495045334101,-0.216413095593,-0.284392923117,-0.176928237081,0.0209246352315,0.617248415947,0.23535990715,0.979146003723,0.423956274986,0.0957181975245,-0.150227129459,0.619224429131,0.381636619568,2.09683203697,1.39950895309,1.24174880981,1.56538152695,0.873360514641,0.711183667183,0.135116040707,1.03819155693,0.54245620966,-0.0650645494461,0.371475040913,0.0784702301025,-0.757201254368,0.492917776108,-0.18594405055,0.379360109568,0.480706036091,-0.406088501215,0.288145661354,0.378523260355,-0.449422687292,-1.36249995232,-0.362250000238,-0.0395500063896,-0.0851500034332,0.381158053875,0.203872293234,2.71150970459,0.690269112587,0.164324939251,0.092680580914,0.218352466822,0.522848129272,0.151810079813,-0.0903623700142,0.323748469353,0.034692376852,-0.405458539724,0.014751560986,0.222846537828,0.0954914987087
672,-0.0558748468757,-0.0467793792486,-1.23211455345,-0.461676120758,-0.371349990368,-1.36497855186,0.495149999857,0.0979698300362,0.27087071538,-1.00313305855,0.102845422924,0.512318730354,0.122204497457,-0.625615119934,1.77017831802,-0.0156438201666,-0.263250023127,0.171538323164,0.148804694414,-0.604954183102,0.11745236069,-0.0966473966837,-0.122938714921,-1.09245729446,-0.823061704636,-0.720078706741,-1.15713596344,0.211470723152,0.398946911097,0.408419847488,0.363814711571,0.813106358051,0.464749991894,0.281166136265,-0.74503993988,1.17271649837,0.453584045172,1.30881083012,0.288420081139,-0.0123468339443,-0.469382613897,-0.0610540360212,0.418697237968,0.297800004482,1.32620000839,0.770750045776,0.687550008297,0.395649850368,1.16485881805,0.531979680061,0.925085842609,0.920462369919,0.304315567017,0.0325663238764,0.66403400898,0.235326439142,0.488314718008,-0.249622389674,0.461588978767,0.104339882731,0.116126224399,0.123465850949,0.220628708601
5710,-0.617645800114,0.342540740967,-1.18528854847,-0.19514772296,0.0181999988854,-0.730223596096,-1.49919998646,-0.534005701542,0.326360821724,0.652701199055,0.468682527542,-0.269026696682,-0.519453167915,0.202237039804,-0.565165162086,-0.398136764765,-0.295588165522,0.536713898182,0.603955209255,-0.364415407181,0.137770935893,0.460763663054,-0.355951398611,0.840299487114,0.329313367605,-0.0121363401413,0.367162883282,-0.700476825237,0.226631835103,-0.134810954332,-0.173336207867,-0.337299108505,-0.330799996853,-1.40459752083,-0.908796191216,0.159109592438,-0.360887348652,0.900163888931,0.523056864738,0.103536874056,0.256604671478,-0.171603679657,-0.714435338974,0.131000012159,-0.459200024605,0.992100000381,0.774699985981,0.4735904634,0.327683061361,0.118397086859,0.807309687138,-0.663512229919,0.167814463377,0.143696263433,0.534169614315,-1.58037436008,0.168083533645,0.0205211006105,-0.19245544076,-0.166487574577,-3.28425192833,-0.810065746307,-0.65360891819
