rid,HDAC001_MCF7_6H:BRD-K55478147-001-01-9:10,HDAC001_MCF7_6H:BRD-K55478147-001-01-9:2.5,HDAC001_MCF7_6H:BRD-K55478147-001-01-9:0.625,HDAC001_MCF7_6H:BRD-K55478147-001-01-9:0.15625,HDAC001_MCF7_24H:BRD-K55478147-001-01-9:10,HDAC001_MCF7_24H:BRD-K55478147-001-01-9:2.5,HDAC001_MCF7_24H:BRD-K55478147-001-01-9:0.625,HDAC001_MCF7_24H:BRD-K55478147-001-01-9:0.15625,HDAC001_PC3_6H:BRD-K55478147-001-01-9:10,HDAC001_PC3_6H:BRD-K55478147-001-01-9:2.5,HDAC001_PC3_6H:BRD-K55478147-001-01-9:0.625,HDAC001_PC3_6H:BRD-K55478147-001-01-9:0.15625,HDAC001_PC3_24H:BRD-K55478147-001-01-9:10,HDAC001_PC3_24H:BRD-K55478147-001-01-9:0.625,HDAC001_PC3_24H:BRD-K55478147-001-01-9:0.15625,HDAC001_PC3_24H:BRD-K55478147-001-01-9:2.5,NMH002_FIBRNPC_24H:BRD-K55478147-001-01-9:10,NMH002_FIBRNPC_6H:BRD-K55478147-001-01-9:10,NMH002_NEU_6H:BRD-K55478147-001-01-9:10,NMH002_NEU_24H:BRD-K55478147-001-01-9:10,NMH002_NPC_6H:BRD-K55478147-001-01-9:10,NMH002_NPC_24H:BRD-K55478147-001-01-9:10,PCLB002_A375_24H:BRD-K55478147:10,PCLB002_A375_24H:BRD-K55478147:3.33,PCLB002_A375_24H:BRD-K55478147:1.11,PCLB002_A375_24H:BRD-K55478147:0.37,PCLB002_A375_24H:BRD-K55478147:0.12,PCLB002_A549_24H:BRD-K55478147:10,PCLB002_A549_24H:BRD-K55478147:3.33,PCLB002_A549_24H:BRD-K55478147:1.11,PCLB002_A549_24H:BRD-K55478147:0.37,PCLB002_A549_24H:BRD-K55478147:0.12,PCLB002_HA1E_24H:BRD-K55478147:10,PCLB002_HA1E_24H:BRD-K55478147:3.33,PCLB002_HA1E_24H:BRD-K55478147:1.11,PCLB002_HA1E_24H:BRD-K55478147:0.37,PCLB002_HA1E_24H:BRD-K55478147:0.12,PCLB002_HCC515_24H:BRD-K55478147:10,PCLB002_HCC515_24H:BRD-K55478147:3.33,PCLB002_HCC515_24H:BRD-K55478147:1.11,PCLB002_HCC515_24H:BRD-K55478147:0.37,PCLB002_HCC515_24H:BRD-K55478147:0.12,PCLB002_HCC515_24H:BRD-K55478147:0.04,PCLB002_HEPG2_24H:BRD-K55478147:10,PCLB002_HEPG2_24H:BRD-K55478147:3.33,PCLB002_HEPG2_24H:BRD-K55478147:1.11,PCLB002_HEPG2_24H:BRD-K55478147:0.37,PCLB002_HEPG2_24H:BRD-K55478147:0.12,PCLB002_HT29_24H:BRD-K55478147:10,PCLB002_HT29_24H:BRD-K55478147:3.33,PCLB002_HT29_24H:BRD-K55478147:1.11,PCLB002_HT29_24H:BRD-K55478147:0.37,PCLB002_HT29_24H:BRD-K55478147:0.12,PCLB002_MCF7_24H:BRD-K55478147:10,PCLB002_MCF7_24H:BRD-K55478147:3.33,PCLB002_MCF7_24H:BRD-K55478147:1.11,PCLB002_MCF7_24H:BRD-K55478147:0.37,PCLB002_MCF7_24H:BRD-K55478147:0.12,PCLB002_PC3_24H:BRD-K55478147:10,PCLB002_PC3_24H:BRD-K55478147:3.33,PCLB002_PC3_24H:BRD-K55478147:1.11,PCLB002_PC3_24H:BRD-K55478147:0.37,PCLB002_PC3_24H:BRD-K55478147:0.12,PCLB003_A375_24H:BRD-K55478147-001-01-9:10,PCLB003_A375_24H:BRD-K55478147-001-01-9:3.33,PCLB003_A375_24H:BRD-K55478147-001-01-9:1.11,PCLB003_A375_24H:BRD-K55478147-001-01-9:0.37,PCLB003_A375_24H:BRD-K55478147-001-01-9:0.12,PCLB003_A375_24H:BRD-K55478147-001-01-9:0.04,PCLB003_A549_24H:BRD-K55478147-001-01-9:10,PCLB003_A549_24H:BRD-K55478147-001-01-9:3.33,PCLB003_A549_24H:BRD-K55478147-001-01-9:1.11,PCLB003_A549_24H:BRD-K55478147-001-01-9:0.37,PCLB003_A549_24H:BRD-K55478147-001-01-9:0.12,PCLB003_A549_24H:BRD-K55478147-001-01-9:0.04,PCLB003_HA1E_24H:BRD-K55478147-001-01-9:10,PCLB003_HA1E_24H:BRD-K55478147-001-01-9:3.33,PCLB003_HA1E_24H:BRD-K55478147-001-01-9:1.11,PCLB003_HA1E_24H:BRD-K55478147-001-01-9:0.37,PCLB003_HA1E_24H:BRD-K55478147-001-01-9:0.12,PCLB003_HA1E_24H:BRD-K55478147-001-01-9:0.04,PCLB003_HCC515_24H:BRD-K55478147-001-01-9:10,PCLB003_HCC515_24H:BRD-K55478147-001-01-9:3.33,PCLB003_HCC515_24H:BRD-K55478147-001-01-9:1.11,PCLB003_HCC515_24H:BRD-K55478147-001-01-9:0.37,PCLB003_HCC515_24H:BRD-K55478147-001-01-9:0.12,PCLB003_HCC515_24H:BRD-K55478147-001-01-9:0.04,PCLB003_HEPG2_24H:BRD-K55478147-001-01-9:10,PCLB003_HEPG2_24H:BRD-K55478147-001-01-9:3.33,PCLB003_HEPG2_24H:BRD-K55478147-001-01-9:1.11,PCLB003_HEPG2_24H:BRD-K55478147-001-01-9:0.37,PCLB003_HEPG2_24H:BRD-K55478147-001-01-9:0.12,PCLB003_HEPG2_24H:BRD-K55478147-001-01-9:0.04,PCLB003_HT29_24H:BRD-K55478147-001-01-9:10,PCLB003_HT29_24H:BRD-K55478147-001-01-9:3.33,PCLB003_HT29_24H:BRD-K55478147-001-01-9:1.11,PCLB003_HT29_24H:BRD-K55478147-001-01-9:0.37,PCLB003_HT29_24H:BRD-K55478147-001-01-9:0.12,PCLB003_HT29_24H:BRD-K55478147-001-01-9:0.04,PCLB003_MCF7_24H:BRD-K55478147-001-01-9:10,PCLB003_MCF7_24H:BRD-K55478147-001-01-9:3.33,PCLB003_MCF7_24H:BRD-K55478147-001-01-9:1.11,PCLB003_MCF7_24H:BRD-K55478147-001-01-9:0.37,PCLB003_MCF7_24H:BRD-K55478147-001-01-9:0.12,PCLB003_MCF7_24H:BRD-K55478147-001-01-9:0.04,PCLB003_PC3_24H:BRD-K55478147-001-01-9:10,PCLB003_PC3_24H:BRD-K55478147-001-01-9:3.33,PCLB003_PC3_24H:BRD-K55478147-001-01-9:1.11,PCLB003_PC3_24H:BRD-K55478147-001-01-9:0.37,PCLB003_PC3_24H:BRD-K55478147-001-01-9:0.12,PCLB003_PC3_24H:BRD-K55478147-001-01-9:0.04
8569,-1.26248550415,-0.222436264157,-0.323561668396,0.669613242149,-0.70871078968,-0.233037367463,-0.698081552982,-0.633659243584,-0.414543807507,-0.544384777546,0.140901491046,-0.209399729967,-0.335252702236,-0.034883197397,0.207584455609,-0.377706110477,-0.263566672802,0.150790154934,-1.07273495197,0.120846986771,-0.481838554144,0.289781928062,-0.525333344936,-0.41968280077,-0.630860507488,-0.364253073931,-0.605965018272,-0.561788082123,-0.708293259144,0.0365929752588,-0.748685419559,0.456194877625,-0.177266687155,-0.69969111681,-1.18854141235,0.36574742198,-0.778772592545,-0.683551311493,-0.826581597328,4.0388584137,-0.426971495152,-0.376933813095,10.0,4.71815872192,2.92290019989,1.31167817116,0.74927508831,1.55573928356,-0.41790831089,-0.892795860767,0.152084380388,-0.505032658577,-0.279280871153,-0.153809219599,-1.05832266808,-0.262107729912,-0.314492493868,-0.0768666565418,-0.687551379204,-1.13540530205,-0.0640070065856,-0.817957639694,-0.178961932659,1.65068566799,-0.0891398191452,-0.213393941522,1.48184239864,-0.27126249671,-0.381571471691,1.6203430891,0.337188750505,0.0515473894775,-0.626767575741,0.108413927257,-0.125470608473,0.82629609108,1.37334764004,-0.565975368023,-0.393313288689,-0.625975072384,-0.419011235237,-0.486967772245,-0.356616646051,-0.58109754324,-0.581898748875,0.413819342852,-0.71088385582,-0.318837493658,0.208345279098,-0.430964320898,-0.352794289589,0.75533747673,-0.352241754532,-0.245693087578,-0.0713795647025,-0.59726947546,-0.540730655193,-0.246850147843,-0.116296127439,1.26359689236,0.0705294907093,-0.383065491915,-0.409221172333,0.170598685741,0.232086539268,-0.090576030314,-0.296368986368,-0.129171147943,-0.652223050594,-0.73057359457,-0.0631251558661
3303,-0.145320892334,-0.0723149478436,0.123820126057,-0.672222495079,0.319499731064,-0.547559380531,-0.199281707406,-0.688439488411,-0.585838675499,-0.0728086680174,0.344355016947,0.156328618526,-0.197531551123,-0.613170623779,-0.288970261812,-0.025896474719,-0.189133346081,-0.560630321503,-0.531949281693,-0.381038099527,-0.256307721138,4.96071624756,-0.268885463476,-0.597659885883,-0.360881090164,-0.046011954546,0.0415206551552,0.371702373028,0.136145949364,-0.156816288829,-0.162002399564,-0.272128403187,-0.1643999964,3.23773479462,2.74475479126,0.636642754078,-0.376113802195,-2.34813928604,-0.216793462634,0.361264228821,-0.120777577162,0.380988270044,-10.0,-0.132190585136,0.0990333259106,-0.838955879211,-0.634643614292,2.84901809692,-0.442965179682,0.797496914864,0.619781017303,0.517966389656,0.455162495375,-0.0237071178854,-0.596756219864,-0.15405793488,1.2804684639,-0.421100020409,-0.0208669602871,-0.418430864811,-0.751337707043,0.151596724987,-0.201482385397,2.53723216057,-0.157708153129,-0.169265434146,0.44674256444,0.0500768125057,-0.764327943325,0.227133572102,0.227588757873,-0.456037670374,-0.0330545008183,0.606998503208,-0.0201218426228,-0.233436495066,0.127532273531,0.039770886302,0.0375468879938,0.502072930336,0.427765488625,0.0293420255184,0.540935218334,0.693412721157,0.522071957588,0.291087865829,0.181890428066,1.47500121593,0.56947094202,0.394647300243,0.570644199848,0.296009302139,0.522448003292,0.233117997646,0.435597985983,0.176925361156,0.254801511765,0.882909417152,-0.550528168678,-0.183344900608,-0.21298789978,-0.176812335849,0.252349078655,-0.0785387083888,0.0309927091002,0.16503739357,0.451043367386,0.502478718758,-0.0437843874097,0.697546124458,0.403720617294
5331,0.319556206465,-0.172200784087,0.459630727768,-0.667435526848,0.639114737511,-0.292600691319,-0.113886363804,-0.547187626362,-0.0151596814394,-0.330089688301,0.333658277988,-0.709578752518,-0.371033072472,-0.215458869934,-0.52365976572,-0.610516250134,-0.32950001955,0.46301817894,-0.239930331707,-0.422947049141,0.851898312569,0.89161837101,0.485217243433,0.533688604832,-0.278266102076,-0.825444102287,-0.209894672036,3.4317753315,-0.0869301706553,-0.87585413456,0.144460365176,-0.517995119095,0.297033339739,-0.734089076519,-0.896790266037,0.0306689292192,-0.811712026596,-0.693740785122,-0.639358758926,-0.829869806767,-0.601497292519,-0.647311270237,-2.79590010643,0.195742726326,-0.936733365059,-0.163186594844,-0.74458450079,-1.13657844067,-0.480658620596,-0.716150403023,0.427030384541,-0.316399395466,-0.0538087785244,-0.38438129425,0.054098829627,-0.204713210464,0.234788566828,-0.522499978542,0.0790912881494,-0.397949397564,-0.0656318664551,-0.780788898468,-0.259253740311,-0.441346496344,0.191812053323,-0.0153700336814,-0.584877967834,0.0708759874105,1.68647611141,-0.167072638869,0.287184357643,-0.292061388493,0.302157580853,-0.170880645514,-0.938587546349,-0.142085641623,-0.175511181355,0.325378388166,0.278430402279,-0.164754480124,0.859500706196,-0.225549280643,1.05183935165,0.413022249937,-0.647293269634,0.0194209441543,0.0353883244097,2.43304252625,2.24155688286,-0.237759798765,-0.219579845667,1.16034030914,0.417740702629,-0.376829206944,0.333200573921,3.9237742424,-0.338327407837,0.367868334055,-0.00350903626531,0.0581410080194,-0.334564208984,-0.00820277817547,-0.0898964032531,2.10708355904,-0.160780489445,1.44069957733,1.98379540443,-0.29462620616,-0.0580157488585,0.507546007633,-0.178955301642
5347,0.874334216118,0.164432957768,0.673250198364,-0.394889235497,0.477076888084,-0.692767858505,-0.379371523857,0.383009672165,0.695768177509,-0.394676804543,0.627247035503,-0.146372824907,-0.350123465061,0.239535108209,-0.042277507484,0.416162848473,0.33550003171,0.610178232193,0.300930917263,-0.0434696152806,0.56297659874,0.218550980091,0.0803836286068,0.484407842159,0.612743794918,0.328625053167,0.507149517536,0.453039497137,-0.0699279010296,0.0854771435261,0.740570783615,0.418158352375,0.00239999592304,1.35857176781,-1.04382169247,-1.19034743309,-0.127215772867,0.607305467129,0.0465865284204,0.908256590366,0.223758146167,0.503515005112,4.38490009308,0.550709009171,-0.0709666609764,-0.0531542599201,-6.82577991486,-0.889202654362,0.00856944918633,0.976479291916,4.28499937057,0.466636747122,-0.528126120567,-0.718765318394,0.456954419613,-0.25721386075,-0.0830889344215,-0.655833363533,0.0192938446999,-0.349145293236,-0.0449708402157,1.00741958618,-0.547400355339,-1.33650743961,0.228195607662,-2.45084857941,0.373216629028,0.495686471462,0.179955840111,0.137453138828,0.0666379332542,0.225977852941,0.16184180975,0.457417488098,-0.0320394597948,-0.0586967095733,0.17149618268,1.03247213364,0.725802540779,-1.05296802521,0.599875807762,-1.20589661598,0.154766976833,0.513825595379,-0.526332259178,0.410288155079,0.507319569588,0.225745975971,0.69932115078,-0.701620936394,1.09371876717,0.0791567564011,0.306715518236,-0.133214712143,1.18706095219,-0.248634129763,0.31340649724,0.0555864796042,0.0440581291914,4.49523687363,-1.02778887749,1.81796240807,1.91631007195,0.824563980103,-0.299381881952,0.142153456807,-0.323025375605,0.660389900208,0.184924513102,-1.45722746849,-0.00908151268959
4638,0.212472558022,0.178334474564,0.978282272816,0.0767063125968,-0.830088615417,-0.0445915274322,-0.111173145473,-0.262959063053,0.165773615241,0.944214642048,0.090699672699,1.0899130106,0.33375903964,0.591064035892,0.152035564184,0.997168898582,0.131366640329,0.641162574291,-0.629948735237,0.0227934680879,-0.48117351532,0.417638719082,3.80466532707,-0.0961834490299,-0.00318798888475,0.164769142866,-0.846377015114,4.34624242783,-0.199929952621,-0.318143576384,-0.678046345711,0.867908239365,0.446333348751,-0.356734395027,0.565211772919,-0.29333743453,1.03702831268,0.15555177629,4.63616800308,1.29662752151,0.0694460719824,-0.287955909967,0.845399975777,0.692409992218,-0.516633331776,-1.02116644382,-0.24377591908,-0.983872354031,-0.0844116210938,0.299968540668,0.278770953417,-0.257572889328,-0.206878513098,0.568496525288,3.30439090729,0.286758035421,0.00429144501686,0.155533343554,1.09358370304,-0.543578505516,-0.704940617085,0.0346141718328,1.03639316559,-0.191890329123,-0.555960416794,-0.489104628563,-0.31031498313,1.08014476299,-0.354595899582,0.415198385715,0.659261286259,0.201101362705,0.208468213677,-0.167358398438,-0.0171231850982,-0.572431087494,-0.0829119309783,0.303607344627,0.37581294775,0.382151961327,0.757687151432,1.79055678844,0.267333865166,0.492579489946,0.312335193157,2.75308609009,0.994793355465,0.323916524649,0.352601230145,0.592780828476,2.66166949272,0.628765106201,0.25854319334,1.35623776913,0.1555134058,0.253957688808,2.93435454369,0.573858320713,0.276873826981,-0.312625110149,2.38414859772,-0.60686147213,2.82509970665,0.162167534232,0.212781220675,-0.21817189455,-0.50710362196,-0.318347215652,-0.046205483377,-0.340813100338,-0.427571952343
2264,0.182261556387,0.0818015411496,-0.153184071183,1.58084797859,0.22482085228,0.369086295366,1.21343839169,-0.420159757137,-0.07916007936,-0.0475636050105,0.0913722217083,-0.594216108322,0.183496877551,0.664687395096,-0.326702058315,0.00558871775866,-0.121766664088,0.406666040421,-0.099052593112,-0.632024824619,-0.169605329633,-1.37470793724,-0.144752368331,0.0582947283983,-0.151062682271,4.06176710129,-0.169013172388,0.620807230473,-0.147750541568,0.524413943291,0.975870788097,-0.0386051982641,0.641200065613,-0.44892796874,1.49929404259,2.12008333206,-0.610957622528,0.00458535552025,0.778732061386,0.541328668594,-1.88118040562,0.344022333622,-4.73000001907,-3.73079967499,0.153033331037,-1.36688375473,-0.449216276407,-0.711867034435,0.564379096031,1.06202769279,-1.45418417454,0.198317229748,0.58757776022,1.19744539261,1.77249407768,1.71970498562,1.3654845953,0.0800666809082,0.445379734039,-1.07230174541,-1.26827323437,-0.46607196331,-0.147634595633,0.579294860363,-0.50329208374,-0.170405104756,0.0129730254412,0.46425652504,-0.36570468545,-0.154415428638,-0.168254226446,-0.0237358435988,0.261925578117,0.026026841253,0.196361750364,0.432668507099,1.513646245,0.0815436094999,1.12920963764,0.49981841445,1.40784847736,0.259991884232,-0.123744882643,0.439018368721,0.629642784595,0.659917891026,0.191040486097,-0.352961033583,0.169229418039,-0.464217334986,0.133600920439,-2.31444907188,0.320343524218,-0.409534990788,0.789189696312,0.600432038307,0.0662289038301,0.408528417349,-0.348427146673,2.79850745201,2.21067094803,1.38205814362,2.25385737419,2.25899243355,1.59162008762,-0.197912484407,-0.689469397068,0.477974712849,-0.376857310534,-0.364210784435,0.257848471403
1029,-0.307513177395,-0.655334591866,-0.0509330071509,0.328264445066,-1.16579651833,0.0695208460093,-0.549754738808,-0.691423654556,0.199181497097,-0.611533045769,0.380745232105,0.0400047488511,0.188331395388,0.0239415578544,-0.138065978885,-0.0641470998526,-0.0068666934967,0.309262871742,-0.567866802216,0.0644115656614,-1.02783620358,0.950332164764,0.454437226057,2.7769844532,-0.136398404837,0.189529761672,0.514101028442,-0.431802928448,-1.35366916656,0.259577661753,-0.571396768093,0.099537730217,-0.0376333370805,-2.32527756691,-1.34224629402,0.629458665848,-0.0871556699276,-0.410008996725,-0.458894908428,-1.95340669155,-0.357716470957,-0.711514174938,3.27859997749,0.312132805586,0.36470001936,-0.578842103481,-0.283061742783,1.71558070183,0.346734702587,0.0581398308277,1.25934708118,-0.23100361228,0.617627263069,1.67581439018,1.13279163837,0.0787059664726,-0.61562526226,-0.0255666673183,0.177392587066,0.485234975815,-0.223729729652,0.122260972857,-3.30604767799,-0.21326687932,-1.22143554688,0.494747340679,0.0550132989883,-0.0418309047818,-0.159821689129,-0.285118699074,-0.527978658676,0.724326252937,-0.302610695362,-0.634949207306,-0.497497051954,0.349982142448,-0.615738630295,0.310946792364,0.389611005783,0.438618510962,0.68768465519,-0.490871250629,-0.573192954063,0.521207809448,-0.350124895573,0.197534531355,-0.973075270653,-0.138299822807,-0.311240017414,-0.333348363638,0.255648434162,0.0243976339698,0.805267572403,0.294420301914,0.855943500996,0.845992386341,0.183824494481,0.79466599226,0.451759934425,1.01120793819,0.29309284687,0.20847247541,-0.00793210417032,-0.393776595592,0.283240407705,-0.146753251553,0.572673261166,-0.110783964396,-1.47090184689,-0.382705211639,-0.833888590336
1027,0.446672171354,0.17750737071,0.245130762458,-1.71130645275,-0.681845426559,0.272961497307,0.627922832966,0.136302322149,-0.528638362885,0.143879413605,-0.419801741838,0.970330774784,-0.625005245209,-0.0994815826416,-0.092888943851,0.102071627975,0.991566717625,-0.134661331773,-0.0620364621282,-0.537713825703,0.0688128173351,-1.38094830513,0.204828202724,0.170354098082,0.142073601484,0.285186320543,-0.252273797989,0.525677204132,-0.14565590024,0.152742877603,-0.125420212746,0.441711843014,0.0294666662812,-0.26096585393,0.624061703682,1.13676178455,-0.218629747629,0.0368286073208,0.183232039213,0.263838231564,-0.315639764071,-0.195900902152,-4.17159986496,1.09458911419,0.667533397675,0.571251869202,-0.253921091557,-0.323921710253,0.0835431292653,1.20757234097,-0.00374934822321,0.484248787165,-0.345710277557,-0.308696001768,-1.22559905052,0.387996047735,0.325628519058,0.446400016546,0.129386812449,-0.836422801018,0.671368837357,-0.0149594992399,-0.313104718924,0.194387108088,-0.423527568579,-0.218615561724,1.01422607899,-0.0967831909657,-0.151070922613,0.105217278004,-0.0520799197257,1.80196404457,1.96713292599,-0.00949791073799,1.32607150078,-0.445200383663,0.625615000725,0.257660388947,0.253477096558,0.66317152977,0.233538895845,0.467047601938,0.434345275164,0.357635736465,0.223636955023,0.580218076706,0.324536204338,0.802613854408,1.05315983295,-1.32028472424,0.972225368023,0.12165671587,0.320894926786,-0.188463881612,-0.251302719116,0.385912835598,-0.0437833853066,-0.732418894768,-1.40817701817,-1.84605097771,0.876902043819,0.526667296886,0.976446330547,-0.329300314188,-0.952129304409,0.0905574411154,0.174478590488,0.143234953284,-0.20401892066,-0.0328094959259,0.642084419727
2597,-1.96581685543,-0.928870558739,0.00113111129031,-0.260179579258,-0.122024662793,2.75964557659e-05,-0.0423303581774,-0.0862686485052,-0.166305780411,-0.687972784042,-0.0186166763306,-0.446910470724,-0.0939849615097,-0.29152277112,-0.282932668924,-0.247367173433,-0.000666666659527,0.000700000033248,-0.00041597490781,-0.000785715703387,0.0,0.0,-0.409986168146,1.22822451591,-0.269210189581,-0.440856963396,0.913244843483,-0.83450949192,-0.101869478822,0.251057386398,-0.66704005003,0.0670280829072,-0.178166657686,0.0638688951731,-0.0969829186797,-1.24216282368,1.99511909485,-0.223232328892,-0.344790816307,0.153242215514,0.289017766714,-0.283002495766,10.0,0.116778962314,2.61386680603,3.99800395966,-0.836673617363,-1.00513064861,0.554417610168,0.0523267835379,-0.19911006093,0.432020485401,0.337190926075,-0.28231048584,0.172401100397,-0.00515209138393,0.105798460543,1.97076678276,1.56911599636,-0.429109781981,-0.41021296382,0.241600245237,0.383410274982,0.353682696819,-1.1844855547,0.555832564831,-0.201410084963,1.64165794849,1.13164758682,-0.34214168787,0.0678348243237,-0.520920097828,-0.444057583809,0.32627171278,-0.390670210123,-0.594585120678,0.698981761932,-0.243256792426,-0.235854610801,-0.199625194073,0.063883960247,0.583224058151,-0.0326413065195,-0.0202246904373,0.215127170086,-0.125850781798,1.10608160496,0.81299829483,-0.135154440999,-0.300821423531,-0.241706758738,-0.691460430622,-0.67409580946,-0.793905794621,0.702196657658,-0.166056722403,2.14781713486,0.57908731699,-0.0567480698228,0.553052306175,-0.334438234568,0.406077325344,0.279538154602,-0.917764902115,-0.548316061497,2.9696085453,0.395255416632,1.02696657181,0.417507469654,0.0516886115074,0.0990459695458
55847,-0.495420187712,0.106541126966,-0.10382873565,0.166092097759,-0.621065080166,-0.678177833557,0.264837801456,0.0803466439247,-0.3969219625,-0.271373093128,0.340130984783,-0.058590747416,-0.245940595865,0.192001670599,0.117185734212,0.239067465067,0.213266670704,-0.481246262789,-0.589582562447,-0.719024240971,-0.747886180878,-0.220052883029,-0.337970286608,0.0167520046234,0.757046639919,0.181394666433,0.59516274929,0.415746062994,0.177350133657,-0.0407223030925,0.190211176872,0.303474336863,0.667833328247,-0.985964357853,-0.626369774342,0.59352260828,0.184141010046,-0.601491689682,0.253101617098,0.171273455024,0.244777217507,1.08430314064,-10.0,-0.79245620966,0.258766651154,-0.457928985357,-0.00697934627533,-0.259160131216,0.21390581131,-0.149112701416,0.235568553209,0.602023422718,0.279225438833,0.426596879959,-2.32864379883,1.09600055218,-0.748869001865,-0.13166667521,0.556912720203,1.30589771271,-0.12245580554,0.619978785515,0.136773198843,0.359027445316,-1.5502692461,-0.0620872378349,0.199573487043,0.923142969608,-0.222923472524,0.430756628513,-0.827870607376,-0.14711534977,0.459903895855,-0.234039351344,0.53583997488,-0.52722966671,0.70025652647,-0.443085163832,0.463482558727,-0.491769433022,-0.0422472730279,0.333846777678,-0.931802332401,0.484029650688,1.08419036865,0.506038427353,0.292613834143,0.716058850288,0.602356851101,-0.727600812912,0.598915874958,0.832098126411,0.932956874371,0.23256790638,0.63164639473,0.380915462971,0.234376758337,1.38799643517,0.47390589118,-2.11379337311,-0.119008406997,-0.144319400191,-0.17197701335,0.00389888882637,-0.648251950741,0.450676977634,0.0207347273827,0.182639524341,0.29150262475,-0.927509367466,0.348218530416
25803,-0.0547051802278,-0.104390144348,0.0659467503428,0.00369404256344,0.0721795260906,-0.587392747402,0.3953538239,-0.1795681566,-0.600530862808,-0.428869724274,0.194084018469,-0.558583259583,0.235545396805,0.21972130239,0.381385445595,0.262185245752,-0.0128999948502,0.140515819192,-0.665408432484,0.537209630013,-0.522093951702,0.457598239183,0.569516956806,-0.0114547293633,0.161861091852,-3.53091788292,0.80870950222,0.6053378582,-0.375137209892,-0.0159361753613,-0.96371871233,0.0803716927767,-0.104933321476,-0.55799639225,-0.598405480385,0.727323353291,-0.469561755657,-0.449769020081,-0.106443420053,3.97948932648,-0.525213956833,-0.967388987541,-1.25709998608,0.695355176926,-1.40566670895,-1.00260722637,-0.0779605805874,0.2084223032,0.304090738297,-0.189520120621,0.330847084522,0.311349868774,0.531168222427,0.17247146368,-1.51200842857,-0.853600502014,0.311006218195,0.701866686344,0.661930918694,0.731561779976,1.02711081505,-0.541465103626,0.046333104372,1.77495014668,0.356609046459,0.565058350563,0.535682499409,0.507498502731,-0.454106122255,-0.78090763092,0.716883182526,-1.66463005543,0.117581993341,-1.56102144718,-0.0827269330621,0.898322403431,-0.843652248383,0.356606781483,-0.343053907156,0.0441379621625,-0.0620475634933,0.819232463837,-0.0674879252911,0.0567335784435,0.222216069698,0.798587739468,-0.102618686855,0.226604282856,-0.195794701576,0.117806538939,0.00212924182415,0.44048589468,0.243732318282,-0.530498743057,0.0377542078495,0.0487782806158,0.428359299898,0.0541919358075,0.380008488894,0.217680633068,-1.22723031044,-1.88384187222,0.18349455297,0.307267069817,-0.22995236516,0.209127783775,0.596318483353,-0.457891702652,-0.104771099985,0.187302291393,0.383774995804
3480,0.386554777622,0.0416771844029,0.203371465206,-0.731721818447,0.488831937313,-0.0531776100397,0.601423203945,-0.128413259983,1.14037084579,-0.0486327931285,-0.489048421383,-0.190907970071,0.74419426918,0.230724185705,-0.226253762841,-0.0826837569475,0.166900038719,0.50246822834,0.795843243599,-0.147952124476,0.309558540583,-0.423716574907,-0.0171622782946,0.510126709938,0.38050121069,-0.419741034508,-0.535987734795,-0.39570325613,-0.523074030876,0.349552750587,-0.44569593668,0.334335923195,0.169266670942,-0.879717051983,0.324154734612,0.487939238548,-0.028496850282,1.45853590965,-0.184601411223,1.07610940933,-0.479766011238,-0.106749720871,5.74510002136,-0.0411736145616,-0.499033331871,-1.21540153027,-0.482754588127,-1.42757713795,-0.0727995932102,0.0428476780653,-0.380884826183,-0.25638794899,-0.296899497509,-0.29890525341,0.392917752266,-0.031011082232,-0.0679841265082,-0.258333325386,0.109819814563,0.469849735498,-1.50605750084,-0.629234492779,-0.677907109261,0.710783720016,1.08940804005,-0.000542940571904,-0.42193710804,0.121827028692,-0.449804008007,0.361149579287,0.446575164795,0.186942845583,0.458668589592,-0.0645456761122,-0.118179991841,-0.462892770767,0.0882313773036,0.549348831177,0.241085842252,0.382854551077,-0.206751987338,0.845626950264,0.340130537748,1.16036713123,0.89405143261,0.838974535465,0.663687288761,0.251857757568,0.61777061224,0.730010330677,0.665758371353,0.165525108576,0.571161448956,0.467956364155,0.273792386055,1.00158309937,0.14661629498,1.39454340935,1.0025908947,0.628370285034,0.13660389185,0.128316745162,-0.0655813440681,0.0715415179729,0.0975996479392,0.15860915184,1.17923820019,0.28678765893,0.567419290543,0.140840306878,0.179808139801
